nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,,,
UKR,MF,21-041,2004,24,9,942,10.5,0,0,0,0,0,0,3,0,0.6,0.6,0.3,0.9,12,40,40,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.08,0.06,0.08,ENG-Premier League,2024,standard
COD,FW,28-220,1996,28,27,2290,25.4,14,2,16,14,0,0,2,0,14.1,14.1,1.8,15.9,45,53,126,0.55,0.08,0.63,0.55,0.63,0.56,0.07,0.63,0.56,0.63,ENG-Premier League,2024,standard
TUR,"FW,MF",19-091,2006,7,0,31,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,1,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,ENG-Premier League,2024,standard
ENG,DF,30-097,1995,11,8,617,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7,40,2,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.0,0.08,ENG-Premier League,2024,standard
NED,GK,22-236,2002,29,29,2610,29.0,0,1,1,0,0,0,5,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
SCO,MF,23-304,2001,2,1,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,11,2,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,ENG-Premier League,2024,standard
GER,"FW,MF",20-315,2004,15,6,489,5.4,0,1,1,0,0,0,0,0,0.3,0.3,0.7,1.0,15,17,45,0.0,0.18,0.18,0.0,0.18,0.05,0.13,0.18,0.05,0.18,ENG-Premier League,2024,standard
CMR,MF,21-098,2004,27,24,2057,22.9,2,1,3,2,0,0,8,1,3.0,3.0,1.1,4.1,34,99,26,0.09,0.04,0.13,0.09,0.13,0.13,0.05,0.18,0.13,0.18,ENG-Premier League,2024,standard
ENG,FW,34-136,1990,24,18,1596,17.7,8,4,12,8,0,0,3,0,7.2,7.2,1.0,8.2,17,35,65,0.45,0.23,0.68,0.45,0.68,0.41,0.06,0.46,0.41,0.46,ENG-Premier League,2024,standard
PAR,MF,22-015,2003,9,4,396,4.4,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,5,18,11,0.0,0.0,0.0,0.0,0.0,0.07,0.12,0.19,0.07,0.19,ENG-Premier League,2024,standard
IRL,DF,23-153,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
IRL,FW,20-174,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.0,0.37,0.37,0.37,0.2,0.15,0.35,0.2,0.35,ENG-Premier League,2024,standard
TUR,"DF,MF",25-186,1999,6,5,385,4.3,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,1,15,27,0.23,0.0,0.23,0.23,0.23,0.1,0.04,0.14,0.1,0.14,ENG-Premier League,2024,standard
FRA,"MF,FW",22-356,2002,28,19,1656,18.4,5,3,8,5,0,0,2,0,4.6,4.6,2.5,7.1,42,67,79,0.27,0.16,0.43,0.27,0.43,0.25,0.14,0.39,0.25,0.39,ENG-Premier League,2024,standard
BRA,DF,27-063,1998,12,9,903,10.0,0,0,0,0,0,0,4,0,0.0,0.0,0.2,0.2,9,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,ENG-Premier League,2024,standard
ENG,"DF,MF",20-000,2005,19,17,1415,15.7,2,0,2,2,0,0,4,0,1.4,1.4,0.9,2.2,15,52,38,0.13,0.0,0.13,0.13,0.13,0.09,0.05,0.14,0.09,0.14,ENG-Premier League,2024,standard
POL,MF,26-004,1999,4,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,1.45,0.0,1.45,ENG-Premier League,2024,standard
ENG,MF,39-097,1986,3,3,169,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,1,10,10,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.21,0.09,0.21,ENG-Premier League,2024,standard
NED,DF,24-307,2000,29,28,2509,27.9,1,1,2,1,0,0,7,1,1.3,1.3,1.5,2.7,50,199,5,0.04,0.04,0.07,0.04,0.07,0.05,0.05,0.1,0.05,0.1,ENG-Premier League,2024,standard
ENG,GK,34-236,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
ECU,MF,22-299,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
BRA,"FW,MF",23-197,2001,25,21,1798,20.0,8,6,14,5,3,3,4,0,7.2,4.8,4.3,9.1,61,71,118,0.4,0.3,0.7,0.25,0.55,0.36,0.22,0.57,0.24,0.46,ENG-Premier League,2024,standard
NED,DF,33-086,1992,19,19,1643,18.3,0,0,0,0,0,0,4,0,0.5,0.5,0.5,0.9,29,79,32,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,ENG-Premier League,2024,standard
PAR,"MF,FW",21-078,2004,12,2,294,3.3,0,0,0,0,0,0,0,0,1.0,1.0,0.2,1.2,11,14,17,0.0,0.0,0.0,0.0,0.0,0.31,0.07,0.38,0.31,0.38,ENG-Premier League,2024,standard
JPN,"FW,MF",27-326,1997,31,28,2467,27.4,7,3,10,7,0,0,1,0,7.5,7.5,4.4,11.9,135,80,274,0.26,0.11,0.36,0.26,0.36,0.27,0.16,0.44,0.27,0.44,ENG-Premier League,2024,standard
ENG,DF,33-141,1991,21,19,1723,19.1,0,0,0,0,0,0,4,0,0.7,0.7,0.5,1.2,20,127,3,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.06,0.04,0.06,ENG-Premier League,2024,standard
NED,MF,25-146,1999,19,4,514,5.7,1,1,2,1,0,0,4,0,0.5,0.5,0.8,1.3,5,37,9,0.18,0.18,0.35,0.18,0.35,0.09,0.14,0.23,0.09,0.23,ENG-Premier League,2024,standard
DEN,MF,24-141,2000,14,6,544,6.0,1,1,2,1,0,0,1,0,1.2,1.2,1.2,2.4,11,24,29,0.17,0.17,0.33,0.17,0.33,0.2,0.19,0.39,0.2,0.39,ENG-Premier League,2024,standard
ECU,DF,27-080,1998,24,20,1862,20.7,1,1,2,1,0,0,3,0,0.7,0.7,1.9,2.6,48,86,93,0.05,0.05,0.1,0.05,0.1,0.04,0.09,0.13,0.04,0.13,ENG-Premier League,2024,standard
CIV,"FW,MF",23-100,2002,22,7,743,8.3,2,1,3,2,0,0,0,0,1.6,1.6,1.4,3.0,27,12,96,0.24,0.12,0.36,0.24,0.36,0.19,0.17,0.36,0.19,0.36,ENG-Premier League,2024,standard
ENG,"MF,FW",30-265,1994,5,0,59,0.7,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,0,1,7,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,ENG-Premier League,2024,standard
GHA,DF,24-193,2000,13,9,765,8.5,2,2,4,2,0,0,0,0,0.4,0.4,0.8,1.2,25,12,40,0.24,0.24,0.47,0.24,0.47,0.05,0.09,0.14,0.05,0.14,ENG-Premier League,2024,standard
GAM,"FW,MF",20-263,2004,25,14,1337,14.9,5,4,9,5,0,0,6,0,3.3,3.3,4.3,7.6,58,29,141,0.34,0.27,0.61,0.34,0.61,0.22,0.29,0.51,0.22,0.51,ENG-Premier League,2024,standard
SWE,MF,21-187,2003,27,17,1543,17.1,0,1,1,0,0,0,3,0,2.1,2.1,2.1,4.2,22,58,54,0.0,0.06,0.06,0.0,0.06,0.12,0.12,0.25,0.12,0.25,ENG-Premier League,2024,standard
FRA,DF,27-031,1998,6,4,364,4.0,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,6,16,2,0.25,0.0,0.25,0.25,0.25,0.07,0.02,0.09,0.07,0.09,ENG-Premier League,2024,standard
FRA,DF,24-016,2001,5,3,334,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
FRA,FW,27-148,1997,26,9,917,10.2,3,2,5,3,0,0,2,0,4.8,4.8,2.0,6.8,17,25,67,0.29,0.2,0.49,0.29,0.49,0.47,0.2,0.67,0.47,0.67,ENG-Premier League,2024,standard
ENG,MF,22-340,2002,30,29,2562,28.5,14,7,21,11,3,4,5,0,15.5,12.3,9.1,21.4,91,165,149,0.49,0.25,0.74,0.39,0.63,0.54,0.32,0.86,0.43,0.75,ENG-Premier League,2024,standard
ARG,MF,24-084,2001,29,25,2320,25.8,5,5,10,5,0,0,7,0,5.1,5.1,5.3,10.4,47,173,93,0.19,0.19,0.39,0.19,0.39,0.2,0.21,0.4,0.2,0.4,ENG-Premier League,2024,standard
DEN,GK,22-360,2002,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
ENG,FW,25-017,2000,25,18,1587,17.6,2,4,6,2,0,0,1,0,1.9,1.9,3.3,5.2,88,78,196,0.11,0.23,0.34,0.11,0.34,0.11,0.19,0.29,0.11,0.29,ENG-Premier League,2024,standard
ENG,DF,18-341,2006,4,2,170,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,8,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,ENG-Premier League,2024,standard
POR,"FW,MF",25-152,1999,12,3,369,4.1,1,1,2,1,0,0,2,0,2.2,2.2,1.0,3.2,21,26,30,0.24,0.24,0.49,0.24,0.49,0.54,0.23,0.78,0.54,0.78,ENG-Premier League,2024,standard
ENG,"MF,FW",26-217,1998,11,2,258,2.9,0,1,1,0,0,0,0,0,0.2,0.2,1.1,1.3,5,14,11,0.0,0.35,0.35,0.0,0.35,0.08,0.37,0.45,0.08,0.45,ENG-Premier League,2024,standard
ENG,DF,22-044,2003,28,28,2519,28.0,1,1,2,1,0,0,7,0,0.7,0.7,1.1,1.8,10,109,7,0.04,0.04,0.07,0.04,0.07,0.03,0.04,0.06,0.03,0.06,ENG-Premier League,2024,standard
FRA,DF,21-327,2003,26,19,1731,19.2,0,1,1,0,0,0,4,0,1.7,1.7,1.1,2.7,44,103,79,0.0,0.05,0.05,0.0,0.05,0.09,0.06,0.14,0.09,0.14,ENG-Premier League,2024,standard
ESP,DF,26-263,1998,29,26,2358,26.2,4,1,5,4,0,0,9,1,2.2,2.2,1.7,3.9,29,91,96,0.15,0.04,0.19,0.15,0.19,0.08,0.07,0.15,0.08,0.15,ENG-Premier League,2024,standard
ESP,FW,19-097,2006,3,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,ENG-Premier League,2024,standard
FRA,MF,19-083,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
ECU,MF,23-160,2001,31,31,2721,30.2,1,2,3,1,0,0,9,0,0.6,0.6,2.8,3.4,35,166,28,0.03,0.07,0.1,0.03,0.1,0.02,0.09,0.11,0.02,0.11,ENG-Premier League,2024,standard
UKR,FW,24-096,2001,7,1,151,1.7,0,0,0,0,0,0,0,0,0.3,0.3,1.0,1.2,7,5,12,0.0,0.0,0.0,0.0,0.0,0.15,0.58,0.73,0.15,0.73,ENG-Premier League,2024,standard
SEN,FW,23-295,2001,25,23,1862,20.7,9,5,14,9,0,0,6,0,11.7,11.7,4.1,15.8,43,30,101,0.44,0.24,0.68,0.44,0.68,0.56,0.2,0.76,0.56,0.76,ENG-Premier League,2024,standard
ENG,FW,23-032,2002,25,20,1534,17.0,7,3,10,7,0,0,3,0,7.7,7.7,3.6,11.3,114,58,185,0.41,0.18,0.59,0.41,0.59,0.45,0.21,0.66,0.45,0.66,ENG-Premier League,2024,standard
POR,FW,25-033,2000,28,17,1653,18.4,3,4,7,3,0,0,8,0,2.3,2.3,4.6,6.9,97,44,174,0.16,0.22,0.38,0.16,0.38,0.13,0.25,0.38,0.13,0.38,ENG-Premier League,2024,standard
ENG,"DF,MF",25-124,1999,13,9,766,8.5,1,0,1,1,0,0,1,0,0.2,0.2,0.5,0.7,5,46,8,0.12,0.0,0.12,0.12,0.12,0.03,0.06,0.08,0.03,0.08,ENG-Premier League,2024,standard
POR,"DF,MF",21-256,2003,7,1,181,2.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,7,3,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,ENG-Premier League,2024,standard
ESP,GK,27-144,1997,25,25,2250,25.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
BEL,MF,21-095,2004,11,8,541,6.0,0,1,1,0,0,0,4,0,0.2,0.2,0.7,0.9,3,18,6,0.0,0.17,0.17,0.0,0.17,0.03,0.11,0.14,0.03,0.14,ENG-Premier League,2024,standard
ENG,MF,17-173,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.06,0.0,5.06,5.06,5.06,ENG-Premier League,2024,standard
ENG,DF,27-199,1997,18,12,1182,13.1,1,1,2,1,0,0,3,0,0.9,0.9,0.2,1.1,5,34,1,0.08,0.08,0.15,0.08,0.15,0.07,0.02,0.09,0.07,0.09,ENG-Premier League,2024,standard
ENG,DF,25-280,1999,8,6,476,5.3,0,1,1,0,0,0,1,0,0.2,0.2,1.2,1.4,2,18,0,0.0,0.19,0.19,0.0,0.19,0.05,0.22,0.27,0.05,0.27,ENG-Premier League,2024,standard
ENG,FW,19-066,2006,5,0,89,1.0,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,9,2,16,0.0,1.01,1.01,0.0,1.01,0.13,0.73,0.86,0.13,0.86,ENG-Premier League,2024,standard
FRA,DF,24-115,2000,14,14,1172,13.0,0,0,0,0,0,0,7,0,0.4,0.4,0.4,0.8,19,32,4,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.06,ENG-Premier League,2024,standard
ENG,MF,20-313,2004,15,12,1009,11.2,0,0,0,0,0,0,2,0,0.3,0.3,2.3,2.5,11,98,10,0.0,0.0,0.0,0.0,0.0,0.02,0.2,0.23,0.02,0.23,ENG-Premier League,2024,standard
ENG,MF,19-195,2005,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.29,0.5,0.79,0.29,0.79,ENG-Premier League,2024,standard
ENG,DF,28-111,1996,5,0,111,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,3,7,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.22,0.06,0.22,ENG-Premier League,2024,standard
ENG,DF,18-270,2006,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
MAR,DF,21-298,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
MLI,MF,25-093,2000,13,4,452,5.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,2,19,7,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,ENG-Premier League,2024,standard
USA,DF,25-014,2000,17,15,1338,14.9,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,5,33,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,ENG-Premier League,2024,standard
JPN,MF,28-249,1996,26,11,1108,12.3,0,0,0,0,0,0,2,1,0.8,0.8,1.1,1.9,18,65,43,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,0.16,ENG-Premier League,2024,standard
COL,DF,28-320,1996,29,29,2508,27.9,4,4,8,4,0,0,7,0,4.2,4.2,3.8,8.0,42,68,166,0.14,0.14,0.29,0.14,0.29,0.15,0.14,0.29,0.15,0.29,ENG-Premier League,2024,standard
ENG,GK,28-030,1997,30,30,2700,30.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
ENG,"MF,FW",26-286,1998,26,24,2095,23.3,2,8,10,2,0,0,1,0,6.4,6.4,4.7,11.1,62,83,135,0.09,0.34,0.43,0.09,0.43,0.27,0.2,0.48,0.27,0.48,ENG-Premier League,2024,standard
ENG,"FW,MF",25-316,1999,22,7,750,8.3,1,1,2,1,0,0,5,1,3.5,3.5,1.5,5.0,32,15,61,0.12,0.12,0.24,0.12,0.24,0.42,0.18,0.6,0.42,0.6,ENG-Premier League,2024,standard
SEN,MF,27-045,1998,30,23,2110,23.4,7,3,10,7,0,0,3,0,7.8,7.8,6.0,13.8,59,68,153,0.3,0.13,0.43,0.3,0.43,0.33,0.26,0.59,0.33,0.59,ENG-Premier League,2024,standard
FRA,FW,27-287,1997,29,27,2257,25.1,13,2,15,11,2,2,2,0,11.6,10.0,3.0,13.0,34,44,111,0.52,0.08,0.6,0.44,0.52,0.46,0.12,0.58,0.4,0.52,ENG-Premier League,2024,standard
COL,"MF,DF",30-168,1994,25,20,1721,19.1,0,1,1,0,0,0,5,0,0.9,0.9,1.5,2.4,10,80,24,0.0,0.05,0.05,0.0,0.05,0.05,0.08,0.13,0.05,0.13,ENG-Premier League,2024,standard
GHA,"MF,DF",32-109,1992,12,0,103,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,4,5,9,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.28,0.14,0.28,ENG-Premier League,2024,standard
DEN,DF,28-315,1996,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ENG-Premier League,2024,standard
ENG,DF,35-164,1989,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
GHA,"FW,MF",33-212,1991,1,0,21,0.2,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,0,0,1,0.0,0.0,0.0,0.0,0.0,1.96,0.21,2.17,1.96,2.17,ENG-Premier League,2024,standard
NIR,MF,21-182,2003,16,3,332,3.7,1,0,1,1,0,0,0,0,0.5,0.5,0.3,0.9,3,10,9,0.27,0.0,0.27,0.27,0.27,0.14,0.09,0.23,0.14,0.23,ENG-Premier League,2024,standard
ENG,DF,24-272,2000,29,29,2609,29.0,3,2,5,3,0,0,9,1,1.7,1.7,1.1,2.8,17,119,8,0.1,0.07,0.17,0.1,0.17,0.06,0.04,0.1,0.06,0.1,ENG-Premier League,2024,standard
BRA,"MF,DF",21-010,2004,1,0,15,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,2,1,6.0,0.0,6.0,6.0,6.0,0.36,0.0,0.36,0.36,0.36,ENG-Premier League,2024,standard
FRA,DF,25-005,2000,27,27,2424,26.9,1,1,2,1,0,0,4,0,2.8,2.8,0.4,3.2,8,54,6,0.04,0.04,0.07,0.04,0.07,0.11,0.01,0.12,0.11,0.12,ENG-Premier League,2024,standard
ENG,"DF,MF",34-006,1991,12,5,455,5.1,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,6,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,ENG-Premier League,2024,standard
FRA,"MF,FW",27-085,1998,2,1,115,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,4,7,0.0,0.0,0.0,0.0,0.0,0.31,0.04,0.34,0.31,0.34,ENG-Premier League,2024,standard
ENG,MF,19-333,2005,2,0,8,0.1,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,1,2,11.25,0.0,11.25,11.25,11.25,3.21,0.0,3.21,3.21,3.21,ENG-Premier League,2024,standard
ENG,DF,25-280,1999,12,12,1060,11.8,3,0,3,3,0,0,1,0,1.2,1.2,0.4,1.6,11,34,6,0.25,0.0,0.25,0.25,0.25,0.1,0.03,0.14,0.1,0.14,ENG-Premier League,2024,standard
ENG,DF,25-222,1999,30,30,2520,28.0,0,4,4,0,0,0,2,0,1.2,1.2,5.3,6.6,51,55,143,0.0,0.14,0.14,0.0,0.14,0.04,0.19,0.24,0.04,0.24,ENG-Premier League,2024,standard
ENG,MF,29-359,1995,25,19,1650,18.3,0,3,3,0,0,0,10,0,0.9,0.9,2.5,3.4,18,79,24,0.0,0.16,0.16,0.0,0.16,0.05,0.14,0.18,0.05,0.18,ENG-Premier League,2024,standard
MLI,MF,32-100,1993,27,26,2155,23.9,2,1,3,2,0,0,4,1,3.2,3.2,2.0,5.3,35,67,79,0.08,0.04,0.13,0.08,0.13,0.13,0.09,0.22,0.13,0.22,ENG-Premier League,2024,standard
ALB,FW,23-213,2001,8,2,209,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,10,2,18,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,ENG-Premier League,2024,standard
ENG,"DF,FW",39-276,1985,27,17,1586,17.6,1,3,4,1,0,0,6,1,0.3,0.3,1.6,1.8,19,81,25,0.06,0.17,0.23,0.06,0.23,0.02,0.09,0.1,0.02,0.1,ENG-Premier League,2024,standard
GNB,FW,27-070,1998,23,10,1074,11.9,6,0,6,6,0,0,2,0,6.1,6.1,0.7,6.7,12,8,54,0.5,0.0,0.5,0.5,0.5,0.51,0.06,0.56,0.51,0.56,ENG-Premier League,2024,standard
ARG,"MF,FW",22-132,2002,8,4,410,4.6,1,1,2,1,0,0,3,0,1.2,1.2,1.1,2.3,10,20,8,0.22,0.22,0.44,0.22,0.44,0.27,0.25,0.51,0.27,0.51,ENG-Premier League,2024,standard
ENG,FW,28-026,1997,22,19,1574,17.5,3,1,4,3,0,0,2,0,6.1,6.1,0.6,6.7,22,19,105,0.17,0.06,0.23,0.17,0.23,0.35,0.04,0.39,0.35,0.39,ENG-Premier League,2024,standard
ENG,"MF,FW",25-140,1999,14,13,1144,12.7,3,3,6,3,0,0,1,0,0.9,0.9,3.5,4.4,31,60,65,0.24,0.24,0.47,0.24,0.47,0.07,0.27,0.34,0.07,0.34,ENG-Premier League,2024,standard
ENG,MF,18-082,2007,3,0,48,0.5,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.69,0.14,0.82,0.69,0.82,ENG-Premier League,2024,standard
SEN,MF,35-197,1989,30,28,2447,27.2,0,3,3,0,0,0,6,0,1.0,1.0,1.7,2.7,20,112,21,0.0,0.11,0.11,0.0,0.11,0.04,0.06,0.1,0.04,0.1,ENG-Premier League,2024,standard
SEN,FW,25-036,2000,26,23,1973,21.9,7,0,7,5,2,2,3,0,4.5,2.9,1.5,4.5,73,41,99,0.32,0.0,0.32,0.23,0.23,0.21,0.07,0.28,0.13,0.2,ENG-Premier League,2024,standard
ENG,FW,28-142,1996,27,19,1658,18.4,1,0,1,1,0,0,0,0,3.1,3.1,3.5,6.6,49,36,94,0.05,0.0,0.05,0.05,0.05,0.17,0.19,0.36,0.17,0.36,ENG-Premier League,2024,standard
IRL,DF,23-331,2001,14,11,1031,11.5,2,0,2,2,0,0,4,0,0.7,0.7,0.6,1.2,6,37,23,0.17,0.0,0.17,0.17,0.17,0.06,0.05,0.11,0.06,0.11,ENG-Premier League,2024,standard
ENG,"MF,DF",24-029,2001,14,10,964,10.7,0,1,1,0,0,0,3,0,0.1,0.1,1.1,1.3,7,27,17,0.0,0.09,0.09,0.0,0.09,0.01,0.1,0.12,0.01,0.12,ENG-Premier League,2024,standard
ENG,DF,32-143,1992,31,31,2781,30.9,1,1,2,1,0,0,6,0,1.1,1.1,2.2,3.3,9,70,3,0.03,0.03,0.06,0.03,0.06,0.04,0.07,0.11,0.04,0.11,ENG-Premier League,2024,standard
ENG,DF,22-288,2002,24,22,1988,22.1,0,1,1,0,0,0,3,0,0.8,0.8,0.6,1.3,8,49,1,0.0,0.05,0.05,0.0,0.05,0.03,0.03,0.06,0.03,0.06,ENG-Premier League,2024,standard
DEN,FW,25-041,2000,25,15,1239,13.8,0,1,1,0,0,0,2,0,2.1,2.1,2.0,4.1,30,25,81,0.0,0.07,0.07,0.0,0.07,0.15,0.15,0.3,0.15,0.3,ENG-Premier League,2024,standard
ENG,GK,31-035,1994,31,31,2790,31.0,0,1,1,0,0,0,6,0,0.0,0.0,0.4,0.4,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,ENG-Premier League,2024,standard
ENG,"FW,DF",28-171,1996,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
ENG,DF,32-090,1993,10,9,813,9.0,2,0,2,2,0,0,4,0,0.4,0.4,0.1,0.5,1,12,3,0.22,0.0,0.22,0.22,0.22,0.05,0.01,0.06,0.05,0.06,ENG-Premier League,2024,standard
SCO,"DF,FW",23-177,2001,8,1,203,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4,7,7,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.18,0.03,0.18,ENG-Premier League,2024,standard
BEL,MF,27-024,1998,19,14,1261,14.0,1,0,1,1,0,0,2,0,1.1,1.1,0.6,1.8,6,34,19,0.07,0.0,0.07,0.07,0.07,0.08,0.05,0.13,0.08,0.13,ENG-Premier League,2024,standard
ENG,DF,20-106,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
IRL,DF,36-182,1988,3,2,197,2.2,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,1,8,2,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,ENG-Premier League,2024,standard
