nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,,,
BIH,GK,35,1987,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,ENG-Premier League,2022,misc
ENG,DF,24,1998,8.9,2,0,0,10,5,1,7,8,11,0,0,0,35,15,17,46.9,ENG-Premier League,2022,misc
ENG,DF,29,1993,23.3,2,0,0,11,13,2,1,14,9,0,0,0,92,25,24,51.0,ENG-Premier League,2022,misc
ENG,MF,26,1996,0.4,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,33.3,ENG-Premier League,2022,misc
JAM,"FW,MF",26,1996,27.9,3,0,0,24,51,13,173,13,24,0,0,0,98,13,45,22.4,ENG-Premier League,2022,misc
ENG,FW,25,1997,12.9,3,0,0,22,14,19,6,3,2,1,0,0,28,66,72,47.8,ENG-Premier League,2022,misc
ENG,"FW,MF",22,1999,27.8,5,0,0,22,21,1,194,31,41,1,0,0,175,14,18,43.8,ENG-Premier League,2022,misc
ENG,FW,21,2001,2.5,0,0,0,0,1,1,1,0,0,0,0,0,6,11,20,35.5,ENG-Premier League,2022,misc
SEN,MF,32,1989,28.6,7,0,0,43,50,0,10,56,57,0,1,0,266,27,22,55.1,ENG-Premier League,2022,misc
NIR,MF,18,2003,0.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
ENG,"MF,DF",21,2001,8.9,3,0,0,16,10,1,37,12,13,0,0,0,68,12,10,54.5,ENG-Premier League,2022,misc
ENG,DF,29,1992,38.0,6,0,0,40,23,2,0,51,26,0,1,0,173,120,48,71.4,ENG-Premier League,2022,misc
ENG,GK,28,1994,37.0,6,0,0,1,5,0,0,4,0,0,1,0,36,8,3,72.7,ENG-Premier League,2022,misc
ENG,DF,25,1996,5.6,3,1,1,9,4,0,2,7,7,0,0,0,23,9,10,47.4,ENG-Premier League,2022,misc
ENG,DF,29,1993,10.9,0,0,0,7,4,0,4,14,4,0,2,0,62,67,33,67.0,ENG-Premier League,2022,misc
SCO,"DF,MF",20,2001,14.2,3,0,0,14,13,1,39,15,24,0,0,0,80,10,12,45.5,ENG-Premier League,2022,misc
FRA,FW,25,1996,12.4,4,0,0,14,21,1,3,5,5,0,0,0,26,15,48,23.8,ENG-Premier League,2022,misc
POR,"DF,MF",23,1999,0.3,0,0,0,0,3,0,2,0,2,0,0,0,4,0,1,0.0,ENG-Premier League,2022,misc
VEN,FW,32,1989,1.2,0,0,0,4,0,2,0,0,0,0,0,0,1,7,6,53.8,ENG-Premier League,2022,misc
IRL,DF,33,1988,18.4,1,0,0,10,21,2,22,22,26,0,0,0,100,18,16,52.9,ENG-Premier League,2022,misc
IRL,FW,19,2002,0.3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0.0,ENG-Premier League,2022,misc
ENG,MF,24,1998,6.0,3,0,0,10,6,1,2,4,9,0,0,0,28,7,13,35.0,ENG-Premier League,2022,misc
UKR,DF,23,1999,29.5,4,0,0,29,21,0,57,46,34,0,0,0,150,25,34,42.4,ENG-Premier League,2022,misc
COL,DF,27,1994,6.6,2,0,0,6,10,0,1,6,8,0,0,0,31,19,15,55.9,ENG-Premier League,2022,misc
SRB,FW,27,1994,22.3,7,0,0,34,40,14,4,3,7,2,0,0,55,100,105,48.8,ENG-Premier League,2022,misc
BRA,MF,26,1996,29.9,8,0,0,41,31,2,196,6,9,0,1,0,117,9,28,24.3,ENG-Premier League,2022,misc
USA,DF,24,1997,34.3,8,0,0,33,23,3,134,53,38,0,1,0,235,40,30,57.1,ENG-Premier League,2022,misc
GER,GK,30,1992,36.0,3,0,0,1,3,0,0,0,0,0,1,0,50,11,0,100.0,ENG-Premier League,2022,misc
JAM,"FW,DF",29,1993,27.5,8,0,0,34,22,11,53,20,24,2,1,0,135,12,41,22.6,ENG-Premier League,2022,misc
BRA,FW,27,1995,12.3,3,0,0,21,15,6,6,0,1,0,0,0,22,27,63,30.0,ENG-Premier League,2022,misc
POR,DF,30,1991,2.2,0,0,0,1,2,0,24,1,5,0,0,0,11,2,6,25.0,ENG-Premier League,2022,misc
WAL,FW,24,1997,6.9,0,0,0,2,14,2,26,1,6,1,0,0,35,1,14,6.7,ENG-Premier League,2022,misc
ENG,MF,27,1995,31.8,5,0,0,38,21,4,54,19,27,0,0,1,160,29,36,44.6,ENG-Premier League,2022,misc
WAL,FW,25,1997,12.2,1,0,0,11,32,2,22,6,13,2,0,0,54,4,12,25.0,ENG-Premier League,2022,misc
FRA,DF,25,1997,22.4,2,0,0,16,8,3,2,35,19,0,2,0,116,33,24,57.9,ENG-Premier League,2022,misc
ENG,FW,19,2002,1.0,0,0,0,1,1,0,3,1,0,0,0,0,7,0,1,0.0,ENG-Premier League,2022,misc
ENG,MF,25,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,ENG-Premier League,2022,misc
POR,MF,27,1995,34.5,14,0,0,48,50,1,3,46,83,0,1,1,212,71,39,64.5,ENG-Premier League,2022,misc
NED,DF,26,1995,28.5,8,0,0,42,54,0,99,52,46,0,0,0,141,33,29,53.2,ENG-Premier League,2022,misc
SUI,"DF,FW",27,1995,1.6,1,0,0,4,0,0,7,3,2,0,0,0,6,2,6,25.0,ENG-Premier League,2022,misc
FRA,DF,29,1992,1.5,1,0,0,1,0,0,2,2,2,0,0,0,5,0,2,0.0,ENG-Premier League,2022,misc
WAL,"MF,FW",17,2005,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
ISR,FW,23,1999,6.4,0,0,0,5,4,2,4,5,12,0,0,0,46,3,3,50.0,ENG-Premier League,2022,misc
SVK,GK,25,1996,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,ENG-Premier League,2022,misc
ENG,MF,27,1994,0.1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,2,33.3,ENG-Premier League,2022,misc
COD,FW,30,1992,8.5,0,0,0,8,16,2,24,1,9,0,0,0,47,2,12,14.3,ENG-Premier League,2022,misc
SRB,MF,25,1996,4.6,1,0,0,13,10,0,2,5,3,0,0,0,28,4,5,44.4,ENG-Premier League,2022,misc
IRL,"DF,FW",30,1992,0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,66.7,ENG-Premier League,2022,misc
USA,DF,34,1987,32.2,2,0,0,18,7,1,4,41,16,0,1,0,199,48,31,60.8,ENG-Premier League,2022,misc
SCO,MF,31,1991,11.0,2,0,0,8,22,0,37,5,6,1,0,0,76,8,10,44.4,ENG-Premier League,2022,misc
ENG,DF,24,1997,23.2,4,0,0,17,5,3,2,26,13,0,0,0,110,59,26,69.4,ENG-Premier League,2022,misc
AUS,FW,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ENG-Premier League,2022,misc
BRA,FW,33,1988,23.6,2,0,0,11,24,4,60,9,8,0,0,0,105,8,24,25.0,ENG-Premier League,2022,misc
ENG,MF,30,1991,5.3,0,0,0,6,5,0,20,4,9,0,0,0,37,2,6,25.0,ENG-Premier League,2022,misc
USA,"MF,FW",21,2000,26.4,2,0,0,16,55,6,72,5,18,0,0,0,128,8,39,17.0,ENG-Premier League,2022,misc
ENG,DF,20,2001,0.8,0,0,0,1,0,0,1,1,4,0,0,0,5,1,0,100.0,ENG-Premier League,2022,misc
NED,FW,20,2001,15.8,4,0,0,22,41,8,14,13,20,1,0,0,90,5,17,22.7,ENG-Premier League,2022,misc
WAL,FW,24,1997,2.2,0,0,0,2,6,0,6,2,2,0,0,0,7,0,4,0.0,ENG-Premier League,2022,misc
ENG,FW,18,2004,0.1,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,,ENG-Premier League,2022,misc
ESP,DF,28,1993,7.2,1,0,0,6,2,0,1,15,10,0,0,0,57,18,7,72.0,ENG-Premier League,2022,misc
FRA,"FW,MF",20,2002,3.0,0,0,0,5,6,1,0,3,9,0,0,0,7,11,9,55.0,ENG-Premier League,2022,misc
FRA,GK,22,2000,34.0,3,0,0,1,5,0,0,1,1,0,0,0,34,10,3,76.9,ENG-Premier League,2022,misc
ENG,"FW,MF",25,1996,30.1,2,0,0,38,37,3,186,22,17,0,0,0,174,5,42,10.6,ENG-Premier League,2022,misc
ENG,FW,20,2002,2.4,1,0,0,6,8,0,1,0,2,0,0,0,9,5,11,31.3,ENG-Premier League,2022,misc
ESP,GK,32,1990,4.0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,100.0,ENG-Premier League,2022,misc
DOM,DF,25,1996,15.2,6,1,0,24,8,0,12,24,25,1,1,0,87,17,16,51.5,ENG-Premier League,2022,misc
SCO,DF,30,1991,15.8,5,0,0,12,10,0,1,34,23,0,0,0,107,56,32,63.6,ENG-Premier League,2022,misc
COL,FW,23,1999,9.6,3,1,1,14,12,5,7,8,14,0,1,0,65,18,18,50.0,ENG-Premier League,2022,misc
ENG,DF,30,1991,22.8,3,0,0,15,35,1,62,26,37,0,1,0,152,47,57,45.2,ENG-Premier League,2022,misc
ESP,MF,25,1996,25.7,7,0,0,40,29,0,76,23,40,0,0,0,169,18,13,58.1,ENG-Premier League,2022,misc
ESP,"FW,MF",18,2003,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
POL,"MF,FW",32,1990,3.1,2,0,0,10,3,0,8,0,8,0,0,0,24,1,2,33.3,ENG-Premier League,2022,misc
AUT,DF,24,1998,14.1,3,0,0,15,1,1,7,27,18,0,1,0,75,27,21,56.3,ENG-Premier League,2022,misc
NED,DF,22,1999,24.4,5,0,0,29,12,0,21,32,57,0,2,0,139,60,43,58.3,ENG-Premier League,2022,misc
ENG,FW,28,1993,16.8,3,0,0,25,27,18,5,5,6,0,0,0,50,36,42,46.2,ENG-Premier League,2022,misc
DEN,DF,25,1997,21.8,4,0,0,19,6,1,35,35,35,0,0,0,119,34,27,55.7,ENG-Premier League,2022,misc
GER,DF,26,1996,35.3,7,0,0,35,17,1,1,43,30,0,0,1,193,111,69,61.7,ENG-Premier League,2022,misc
ESP,"FW,MF",31,1991,21.5,6,0,0,29,11,10,21,6,10,0,0,0,66,34,66,34.0,ENG-Premier League,2022,misc
ENG,"MF,FW",20,2002,4.7,1,0,0,11,3,0,43,1,7,0,0,0,31,1,7,12.5,ENG-Premier League,2022,misc
USA,MF,23,1999,24.0,6,1,1,37,21,1,2,35,46,0,0,0,199,25,15,62.5,ENG-Premier League,2022,misc
USA,MF,23,1998,16.0,7,0,0,21,5,1,9,22,13,0,0,0,95,25,23,52.1,ENG-Premier League,2022,misc
ITA,"FW,MF",18,2003,15.0,7,0,0,28,39,3,42,5,17,0,0,0,82,8,18,30.8,ENG-Premier League,2022,misc
ESP,"MF,FW",29,1993,4.2,0,0,0,7,12,0,17,2,8,0,0,0,35,2,4,33.3,ENG-Premier League,2022,misc
FRA,MF,23,1999,18.1,9,0,0,31,22,1,2,33,34,0,0,0,119,18,14,56.3,ENG-Premier League,2022,misc
GHA,DF,27,1994,17.9,1,0,0,7,3,0,0,8,8,0,1,0,108,34,26,56.7,ENG-Premier League,2022,misc
DEN,GK,25,1997,12.0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,100.0,ENG-Premier League,2022,misc
WAL,GK,29,1993,26.0,0,0,0,0,5,0,0,0,1,0,0,0,27,3,0,100.0,ENG-Premier League,2022,misc
BEL,"MF,FW",28,1994,7.2,1,0,0,9,8,1,15,5,9,0,0,0,48,1,11,8.3,ENG-Premier League,2022,misc
AUS,DF,23,1998,11.0,2,0,0,5,5,1,0,12,9,0,0,1,45,38,6,86.4,ENG-Premier League,2022,misc
ENG,"FW,MF",24,1997,30.1,3,0,0,38,37,9,44,8,14,0,0,0,101,29,57,33.7,ENG-Premier League,2022,misc
ENG,DF,24,1998,13.9,0,0,0,8,29,2,21,15,18,1,0,0,64,23,32,41.8,ENG-Premier League,2022,misc
ENG,"MF,FW",25,1996,27.6,10,0,0,31,79,6,123,13,26,1,0,0,101,4,10,28.6,ENG-Premier League,2022,misc
ENG,FW,35,1987,20.6,1,0,0,21,7,29,7,2,5,2,0,0,41,47,78,37.6,ENG-Premier League,2022,misc
NIR,DF,34,1988,11.7,1,0,0,9,7,1,0,18,5,0,0,0,60,26,13,66.7,ENG-Premier League,2022,misc
NGA,"FW,MF",25,1996,12.5,0,0,0,18,5,12,6,0,2,0,0,0,30,15,31,32.6,ENG-Premier League,2022,misc
ENG,MF,23,1998,25.6,5,1,1,37,35,1,46,28,29,0,0,0,149,15,13,53.6,ENG-Premier League,2022,misc
ENG,DF,21,2000,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,ENG-Premier League,2022,misc
ENG,DF,21,2001,11.9,3,0,0,12,7,0,9,27,19,0,0,1,69,11,14,44.0,ENG-Premier League,2022,misc
ENG,"FW,MF",32,1989,2.6,0,0,0,2,2,1,28,1,1,0,0,0,13,1,1,50.0,ENG-Premier League,2022,misc
SEN,MF,30,1992,8.4,1,0,0,9,10,0,1,13,9,0,0,0,46,4,6,40.0,ENG-Premier League,2022,misc
ZAM,FW,23,1998,13.2,2,0,0,23,15,7,8,7,8,1,0,0,36,26,45,36.6,ENG-Premier League,2022,misc
POR,"DF,MF",28,1993,5.0,2,0,0,4,4,0,16,4,7,0,0,0,30,5,11,31.3,ENG-Premier League,2022,misc
BRA,FW,22,2000,8.2,0,0,0,3,17,4,19,2,8,0,0,0,52,5,12,29.4,ENG-Premier League,2022,misc
BEL,DF,26,1995,36.2,3,0,0,25,15,6,58,43,44,0,2,0,202,55,62,47.0,ENG-Premier League,2022,misc
DEN,DF,19,2002,9.9,2,0,0,17,9,0,29,3,23,0,0,0,53,9,15,37.5,ENG-Premier League,2022,misc
FRA,DF,21,2000,2.0,1,0,0,2,3,1,0,9,2,0,0,0,10,5,6,45.5,ENG-Premier League,2022,misc
NGA,MF,25,1996,18.7,4,0,0,29,14,0,2,38,42,0,2,0,146,25,22,53.2,ENG-Premier League,2022,misc
BEL,DF,24,1998,31.0,6,1,1,23,17,0,0,41,33,0,0,2,184,58,41,58.6,ENG-Premier League,2022,misc
BEL,MF,25,1997,26.0,4,0,0,33,25,1,45,28,39,0,0,0,195,26,12,68.4,ENG-Premier League,2022,misc
TUR,DF,26,1996,5.9,2,0,0,7,4,0,0,7,9,0,0,0,42,24,16,60.0,ENG-Premier League,2022,misc
ENG,"FW,MF",28,1993,3.7,0,0,0,3,4,1,2,1,4,0,0,0,20,1,4,20.0,ENG-Premier League,2022,misc
BRA,GK,29,1992,37.0,1,0,0,1,5,0,0,0,0,0,0,0,71,11,1,91.7,ENG-Premier League,2022,misc
SCO,DF,28,1994,28.7,3,0,0,22,10,7,195,18,21,0,0,0,174,22,24,47.8,ENG-Premier League,2022,misc
SCO,FW,16,2005,0.3,0,0,0,1,1,0,0,0,2,0,0,0,5,0,0,,ENG-Premier League,2022,misc
ENG,MF,17,2005,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
IRL,GK,23,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
NED,"FW,MF",23,1999,16.2,0,0,0,26,33,8,17,4,15,1,0,0,57,26,24,52.0,ENG-Premier League,2022,misc
ENG,MF,21,2001,11.5,2,0,0,13,16,2,9,3,17,0,0,0,56,3,6,33.3,ENG-Premier League,2022,misc
URU,FW,23,1999,18.8,1,1,0,25,17,17,18,3,5,1,0,0,44,36,51,41.4,ENG-Premier League,2022,misc
POR,FW,25,1996,12.6,2,0,0,19,15,3,8,3,15,1,0,0,60,18,26,40.9,ENG-Premier League,2022,misc
BRA,MF,28,1993,29.7,11,0,0,53,24,0,5,37,38,0,0,0,180,30,21,58.8,ENG-Premier League,2022,misc
POR,"MF,FW",19,2002,3.9,0,0,0,6,6,0,2,6,8,0,0,0,19,4,10,28.6,ENG-Premier League,2022,misc
ENG,"MF,FW",19,2003,17.9,2,0,0,14,25,2,34,15,18,0,0,0,122,4,16,20.0,ENG-Premier League,2022,misc
FRA,DF,23,1999,17.2,5,0,0,29,15,1,1,26,26,0,1,1,107,46,14,76.7,ENG-Premier League,2022,misc
ENG,"MF,DF",36,1986,10.1,2,0,0,16,15,0,52,12,16,0,0,0,64,13,14,48.1,ENG-Premier League,2022,misc
ENG,DF,25,1997,16.3,3,0,0,13,4,1,4,24,21,0,1,0,126,46,38,54.8,ENG-Premier League,2022,misc
ENG,MF,32,1990,23.0,2,0,0,18,9,3,45,21,23,0,0,0,163,11,10,52.4,ENG-Premier League,2022,misc
CMR,DF,30,1991,12.1,3,0,0,10,5,1,1,21,8,0,0,1,78,25,23,52.1,ENG-Premier League,2022,misc
GRE,DF,26,1996,8.6,3,0,0,13,9,0,85,12,9,0,0,0,50,7,7,50.0,ENG-Premier League,2022,misc
COL,FW,25,1997,11.1,2,0,0,20,24,3,8,6,11,0,0,0,50,8,23,25.8,ENG-Premier League,2022,misc
EGY,FW,30,1992,36.6,2,0,0,20,33,22,38,6,12,0,0,0,100,8,30,21.1,ENG-Premier League,2022,misc
GUI,MF,27,1995,3.3,1,0,0,12,2,0,2,2,4,0,0,0,29,3,7,30.0,ENG-Premier League,2022,misc
ENG,DF,25,1997,0.7,0,0,0,1,0,0,0,2,1,0,0,0,14,4,0,100.0,ENG-Premier League,2022,misc
BRA,"FW,MF",30,1991,13.5,0,0,0,9,6,5,12,7,12,0,0,0,64,15,30,33.3,ENG-Premier League,2022,misc
ESP,MF,17,2004,5.8,2,0,0,7,9,0,5,9,6,0,0,0,40,9,5,64.3,ENG-Premier League,2022,misc
ESP,MF,31,1991,13.9,2,0,0,18,25,0,3,21,24,0,1,0,111,14,24,36.8,ENG-Premier League,2022,misc
ENG,DF,23,1998,32.5,5,0,0,22,6,5,252,43,40,0,0,0,239,20,13,60.6,ENG-Premier League,2022,misc
NED,DF,31,1991,31.5,3,0,0,13,3,3,1,31,14,0,1,0,168,98,34,74.2,ENG-Premier League,2022,misc
ESP,DF,28,1994,11.0,0,0,0,5,7,1,6,3,8,0,0,0,55,24,19,55.8,ENG-Premier League,2022,misc
POR,"MF,FW",27,1994,24.5,5,0,0,31,15,2,75,16,23,1,0,0,122,4,13,23.5,ENG-Premier League,2022,misc
ENG,"MF,FW",20,2002,4.1,1,0,0,1,6,1,7,1,1,0,0,0,20,1,3,25.0,ENG-Premier League,2022,misc
BRA,GK,28,1993,35.0,3,0,0,1,4,0,0,1,1,0,1,0,35,8,1,88.9,ENG-Premier League,2022,misc
NOR,FW,22,2000,30.8,5,0,0,31,24,8,12,3,2,1,0,0,37,50,50,50.0,ENG-Premier League,2022,misc
ENG,FW,26,1995,22.8,4,0,0,27,78,3,53,7,16,1,0,0,110,14,17,45.2,ENG-Premier League,2022,misc
ENG,"DF,MF",28,1994,20.5,2,0,0,10,8,1,6,9,13,0,0,1,90,33,16,67.3,ENG-Premier League,2022,misc
POR,DF,28,1994,14.2,3,1,0,13,18,4,45,19,21,0,2,0,80,27,11,71.1,ENG-Premier League,2022,misc
ARG,"FW,MF",22,2000,16.3,0,0,0,21,14,3,26,2,16,1,0,0,44,8,23,25.8,ENG-Premier League,2022,misc
ENG,MF,26,1995,3.3,1,0,0,10,2,0,0,5,4,0,0,0,19,5,2,71.4,ENG-Premier League,2022,misc
BEL,MF,31,1991,26.9,1,0,0,20,29,5,226,9,12,2,0,0,97,13,13,50.0,ENG-Premier League,2022,misc
ENG,DF,32,1990,21.8,3,0,0,15,10,0,28,18,9,0,0,0,124,23,11,67.6,ENG-Premier League,2022,misc
SUI,DF,27,1995,25.4,2,0,0,24,12,0,6,16,25,0,0,0,136,23,34,40.4,ENG-Premier League,2022,misc
ARG,MF,19,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,ENG-Premier League,2022,misc
NED,DF,27,1995,20.8,2,0,0,12,14,1,15,20,12,0,0,0,96,36,23,61.0,ENG-Premier League,2022,misc
ENG,FW,22,2000,20.5,1,0,0,10,29,6,91,5,10,1,0,0,91,19,26,42.2,ENG-Premier League,2022,misc
ENG,"DF,MF",17,2004,10.0,1,0,0,10,18,0,5,6,9,0,0,0,43,0,6,0.0,ENG-Premier League,2022,misc
ALG,"FW,MF",31,1991,21.3,2,0,0,16,42,7,96,9,14,0,0,0,82,9,14,39.1,ENG-Premier League,2022,misc
ESP,MF,26,1996,32.3,5,0,0,47,20,3,6,33,41,0,0,0,301,72,32,69.2,ENG-Premier League,2022,misc
POR,DF,25,1997,22.2,3,0,0,19,7,0,1,18,13,0,0,0,99,44,28,61.1,ENG-Premier League,2022,misc
ESP,"DF,MF",21,2000,3.9,0,0,0,1,2,0,8,2,4,0,0,0,19,3,10,23.1,ENG-Premier League,2022,misc
NIR,DF,18,2003,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,100.0,ENG-Premier League,2022,misc
GER,GK,29,1992,3.0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0,ENG-Premier League,2022,misc
GER,MF,31,1990,26.1,0,0,0,23,25,6,30,20,18,2,0,0,155,19,12,61.3,ENG-Premier League,2022,misc
ENG,DF,24,1997,15.9,2,0,0,11,2,0,14,22,25,0,0,0,73,13,17,43.3,ENG-Premier League,2022,misc
ARG,"FW,MF",18,2004,6.3,3,0,0,8,8,3,2,5,2,0,0,0,28,3,10,23.1,ENG-Premier League,2022,misc
SWE,FW,20,2002,4.7,0,0,0,3,7,3,7,2,0,0,0,0,17,8,11,42.1,ENG-Premier League,2022,misc
FRA,FW,26,1995,10.9,0,0,0,8,14,7,4,1,3,1,0,0,20,10,17,37.0,ENG-Premier League,2022,misc
BRA,FW,22,2000,20.0,5,0,0,15,25,2,32,11,9,0,0,0,99,5,19,20.8,ENG-Premier League,2022,misc
POR,"MF,FW",27,1994,36.8,6,0,0,42,39,15,141,25,42,1,0,0,222,18,43,29.5,ENG-Premier League,2022,misc
BRA,MF,30,1992,23.6,7,2,0,48,24,1,19,34,46,0,1,0,205,56,30,65.1,ENG-Premier League,2022,misc
DEN,MF,30,1992,22.8,3,0,0,13,10,3,81,11,18,0,0,0,151,9,13,40.9,ENG-Premier League,2022,misc
POR,FW,37,1985,5.8,2,0,0,7,5,8,3,1,2,0,0,0,12,15,8,65.2,ENG-Premier League,2022,misc
ESP,GK,31,1990,38.0,0,0,0,0,5,0,0,1,0,0,0,0,25,5,1,83.3,ENG-Premier League,2022,misc
POR,DF,23,1999,23.9,6,0,0,21,3,0,44,37,41,0,0,0,152,39,18,68.4,ENG-Premier League,2022,misc
NED,MF,25,1997,1.9,0,0,0,4,2,1,0,1,0,0,0,0,3,3,3,50.0,ENG-Premier League,2022,misc
URU,"FW,MF",20,2001,0.7,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,,ENG-Premier League,2022,misc
BRA,MF,29,1993,13.9,6,0,0,33,22,1,14,19,30,0,0,0,127,11,11,50.0,ENG-Premier League,2022,misc
ENG,DF,29,1993,8.5,4,0,0,8,4,0,1,13,6,0,0,0,55,25,22,53.2,ENG-Premier League,2022,misc
ENG,"FW,MF",22,2000,18.7,0,0,0,9,10,8,17,7,10,0,0,0,109,2,12,14.3,ENG-Premier League,2022,misc
ENG,MF,17,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
ARG,DF,24,1998,23.5,6,0,0,21,10,0,0,33,28,0,0,0,164,32,31,50.8,ENG-Premier League,2022,misc
ENG,DF,27,1995,28.4,8,0,0,46,27,1,89,36,36,0,1,0,189,46,29,61.3,ENG-Premier League,2022,misc
AUT,MF,28,1994,7.0,1,0,0,8,10,1,4,8,8,0,0,0,52,13,11,54.2,ENG-Premier League,2022,misc
ENG,FW,24,1997,32.0,2,0,0,15,23,15,24,7,10,0,0,0,100,20,40,33.3,ENG-Premier League,2022,misc
FRA,DF,29,1993,21.2,1,0,0,12,3,2,1,11,9,0,0,1,100,42,16,72.4,ENG-Premier League,2022,misc
SCO,MF,25,1996,12.9,8,0,0,28,16,0,4,14,19,0,1,0,78,34,23,59.6,ENG-Premier League,2022,misc
NED,DF,22,1999,15.5,6,0,0,39,13,3,15,25,33,0,0,0,90,8,4,66.7,ENG-Premier League,2022,misc
SWE,DF,28,1994,15.2,1,0,0,10,4,0,1,21,17,0,0,0,84,33,20,62.3,ENG-Premier League,2022,misc
NED,"FW,MF",29,1992,8.9,1,0,0,14,9,5,0,7,5,0,0,0,34,15,25,37.5,ENG-Premier League,2022,misc
SWE,FW,22,1999,16.9,3,0,0,19,15,5,7,4,8,1,1,0,38,22,28,44.0,ENG-Premier League,2022,misc
FRA,FW,25,1997,12.4,1,0,0,6,16,2,32,5,3,0,0,0,69,2,2,50.0,ENG-Premier League,2022,misc
ENG,"FW,MF",21,2001,5.4,1,0,0,7,8,1,9,2,12,0,0,0,25,0,3,0.0,ENG-Premier League,2022,misc
BRA,MF,24,1997,30.3,7,0,0,45,83,1,22,36,40,0,0,0,233,19,13,59.4,ENG-Premier League,2022,misc
ENG,FW,30,1992,20.9,4,0,0,21,31,15,6,1,3,0,0,0,39,20,48,29.4,ENG-Premier League,2022,misc
NZL,FW,30,1991,5.0,0,0,0,4,4,3,0,1,4,0,0,0,17,23,23,50.0,ENG-Premier League,2022,misc
ENG,DF,30,1992,34.6,5,0,0,35,4,7,17,32,38,0,1,0,166,84,37,69.4,ENG-Premier League,2022,misc
ENG,"MF,FW",19,2002,4.6,0,0,0,6,10,1,9,6,5,0,0,0,29,11,5,68.8,ENG-Premier League,2022,misc
SWE,DF,27,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
SUI,DF,30,1991,35.6,7,0,0,20,27,6,18,52,22,0,0,1,209,112,55,67.1,ENG-Premier League,2022,misc
ENG,FW,27,1995,13.9,0,0,0,8,14,2,53,7,7,0,0,0,69,3,11,21.4,ENG-Premier League,2022,misc
ENG,DF,28,1993,2.4,4,0,0,6,2,0,0,0,0,0,0,0,5,5,3,62.5,ENG-Premier League,2022,misc
NIR,"DF,FW",24,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,ENG-Premier League,2022,misc
ESP,DF,28,1994,0.4,0,0,0,0,0,0,1,1,2,0,0,0,6,0,0,,ENG-Premier League,2022,misc
ENG,MF,22,1999,28.4,1,0,0,35,23,3,51,25,30,0,0,0,136,16,16,50.0,ENG-Premier League,2022,misc
BRA,"MF,FW",25,1996,29.6,12,0,0,65,34,1,16,48,49,1,1,0,198,66,58,53.2,ENG-Premier League,2022,misc
ENG,MF,30,1992,0.4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,,ENG-Premier League,2022,misc
ENG,DF,31,1990,37.1,5,0,0,48,29,7,393,43,49,0,1,1,264,49,35,58.3,ENG-Premier League,2022,misc
ENG,MF,16,2006,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ENG-Premier League,2022,misc
SVK,GK,33,1989,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
SCO,"FW,MF",32,1989,0.4,0,0,0,0,0,0,2,1,1,0,0,0,3,1,0,100.0,ENG-Premier League,2022,misc
ENG,DF,26,1995,6.8,1,0,0,10,3,0,34,9,10,0,0,0,46,11,7,61.1,ENG-Premier League,2022,misc
PAR,FW,28,1994,27.7,2,0,0,22,33,9,26,10,30,0,0,0,139,6,10,37.5,ENG-Premier League,2022,misc
