league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
GER-Bundesliga,2024,Freiburg,Jordy Makengo,FRA,DF,23-251,2001.0,3.3,203,12,65,86,54,0,203,7,1,14.3,5,71.4,100,577,175,6,4,0,4,2,113,16,possession
GER-Bundesliga,2024,Freiburg,Junior Adamu,AUT,FW,23-309,2001.0,13.0,403,13,38,200,170,52,403,23,10,43.5,13,56.5,205,794,279,6,5,3,40,17,269,65,possession
GER-Bundesliga,2024,Freiburg,Kiliann Sildillia,FRA,DF,22-330,2002.0,8.4,540,35,183,264,95,9,540,9,6,66.7,2,22.2,236,1130,509,9,8,1,6,4,298,29,possession
GER-Bundesliga,2024,Freiburg,Lucas Höler,GER,"FW,MF",30-275,1994.0,16.6,655,28,96,304,263,68,654,27,14,51.9,10,37.0,289,1213,491,13,8,6,36,22,439,99,possession
GER-Bundesliga,2024,Freiburg,Lukas Kübler,GER,DF,32-224,1992.0,18.0,1107,62,325,574,217,22,1107,8,0,0.0,6,75.0,452,2125,982,23,15,3,10,7,603,42,possession
GER-Bundesliga,2024,Freiburg,Matthias Ginter,GER,DF,31-082,1994.0,23.5,1570,174,733,759,86,43,1570,6,4,66.7,2,33.3,870,4499,2488,10,10,1,5,0,1054,15,possession
GER-Bundesliga,2024,Freiburg,Max Rosenfelder,GER,DF,22-060,2003.0,9.7,557,85,291,247,25,5,557,15,10,66.7,4,26.7,281,1794,975,13,9,2,2,1,335,6,possession
GER-Bundesliga,2024,Freiburg,Maximilian Eggestein,GER,MF,28-124,1996.0,25.6,1436,50,344,872,232,37,1436,20,10,50.0,10,50.0,647,3381,1656,25,18,3,21,16,902,31,possession
GER-Bundesliga,2024,Freiburg,Maximilian Philipp,GER,"MF,FW",31-041,1994.0,0.2,9,0,1,3,5,0,9,0,0,,0,,3,15,14,0,0,0,1,0,6,0,possession
GER-Bundesliga,2024,Freiburg,Merlin Röhl,GER,"MF,FW",22-280,2002.0,10.1,376,5,43,185,155,26,376,39,12,30.8,24,61.5,204,1355,585,19,15,8,44,20,246,57,possession
GER-Bundesliga,2024,Freiburg,Michael Gregoritsch,AUT,FW,30-358,1994.0,6.3,198,6,21,90,88,30,198,6,3,50.0,3,50.0,88,400,186,6,1,3,13,9,141,34,possession
GER-Bundesliga,2024,Freiburg,Nicolas Höfler,GER,MF,35-033,1990.0,8.8,480,37,134,282,68,4,480,4,4,100.0,0,0.0,199,862,191,1,3,1,10,10,267,3,possession
GER-Bundesliga,2024,Freiburg,Noah Atubolu,GER,GK,22-321,2002.0,23.6,1124,867,1115,10,0,0,1124,0,0,,0,,645,3422,1729,0,0,0,0,0,651,0,possession
GER-Bundesliga,2024,Freiburg,Noah Weißhaupt,GER,FW,23-203,2001.0,0.9,59,1,4,18,37,5,59,4,1,25.0,2,50.0,49,362,210,8,7,4,3,0,52,10,possession
GER-Bundesliga,2024,Freiburg,Patrick Osterhage,GER,MF,25-069,2000.0,20.2,1026,35,236,601,194,28,1026,25,11,44.0,11,44.0,498,2552,1097,19,17,3,21,18,656,42,possession
GER-Bundesliga,2024,Freiburg,Philipp Lienhart,AUT,DF,28-274,1996.0,24.8,2110,207,1020,1017,81,17,2110,10,4,40.0,5,50.0,1221,7633,4206,39,17,1,6,1,1473,9,possession
GER-Bundesliga,2024,Freiburg,Ritsu Doan,JPN,"FW,MF",26-299,1998.0,26.0,1229,30,178,560,512,91,1229,102,47,46.1,45,44.1,663,3693,1724,54,43,24,46,50,837,148,possession
GER-Bundesliga,2024,Freiburg,Roland Sallai,HUN,"FW,MF",27-324,1997.0,0.5,25,0,3,7,15,2,25,1,0,0.0,1,100.0,16,173,88,4,1,2,1,1,18,2,possession
GER-Bundesliga,2024,Freiburg,Vincenzo Grifo,ITA,"FW,MF",32-004,1993.0,22.0,1491,29,206,792,501,59,1488,41,24,58.5,16,39.0,796,4179,2106,47,28,17,31,13,1029,124,possession
GER-Bundesliga,2024,Gladbach,Alassane Pléa,FRA,"MF,FW",32-032,1993.0,17.3,827,3,70,419,346,60,826,38,16,42.1,20,52.6,509,2625,1489,43,29,12,32,19,659,114,possession
GER-Bundesliga,2024,Gladbach,Fabio Chiarodia,ITA,DF,19-310,2005.0,1.3,96,19,50,42,4,1,96,0,0,,0,,31,129,31,0,0,0,0,0,42,0,possession
GER-Bundesliga,2024,Gladbach,Florian Neuhaus,GER,MF,28-026,1997.0,2.7,187,4,43,110,37,8,187,8,4,50.0,4,50.0,101,527,336,7,7,1,6,1,122,7,possession
GER-Bundesliga,2024,Gladbach,Franck Honorat,FRA,FW,28-243,1996.0,12.3,578,25,100,194,296,46,578,25,9,36.0,15,60.0,286,2029,1169,46,26,19,16,8,348,96,possession
GER-Bundesliga,2024,Gladbach,Grant Ranos,ARM,FW,21-265,2003.0,0.2,17,0,1,9,7,0,17,0,0,,0,,10,35,18,1,1,0,0,1,11,2,possession
GER-Bundesliga,2024,Gladbach,Joe Scally,USA,DF,22-101,2002.0,24.1,1595,86,603,741,263,17,1595,50,26,52.0,22,44.0,847,4626,2255,44,21,3,21,23,1008,52,possession
GER-Bundesliga,2024,Gladbach,Jonas Omlin,SUI,GK,31-091,1994.0,5.9,322,274,322,0,0,0,322,1,1,100.0,0,0.0,215,811,391,0,0,0,0,0,208,0,possession
GER-Bundesliga,2024,Gladbach,Julian Weigl,GER,MF,29-215,1995.0,26.3,1759,96,591,1028,152,8,1759,6,6,100.0,0,0.0,887,3383,1506,9,12,1,13,7,1207,9,possession
GER-Bundesliga,2024,Gladbach,Kevin Stöger,AUT,"MF,FW",31-227,1993.0,14.5,1130,22,146,576,410,28,1129,28,12,42.9,13,46.4,599,3074,1410,33,33,5,24,18,796,87,possession
GER-Bundesliga,2024,Gladbach,Ko Itakura,JPN,DF,28-074,1997.0,26.0,1840,279,1035,756,60,26,1840,17,9,52.9,7,41.2,1146,5695,2937,18,15,0,7,7,1299,3,possession
GER-Bundesliga,2024,Gladbach,Luca Netz,GER,DF,21-331,2003.0,9.6,607,39,214,235,162,15,607,19,6,31.6,12,63.2,269,1100,616,15,10,3,13,9,363,52,possession
GER-Bundesliga,2024,Gladbach,Lukas Ullrich,GER,DF,21-026,2004.0,16.3,841,63,341,347,162,24,841,21,7,33.3,11,52.4,429,2036,1015,22,8,3,14,8,498,55,possession
GER-Bundesliga,2024,Gladbach,Marvin Friedrich,GER,DF,29-119,1995.0,10.6,794,89,413,359,23,15,794,2,2,100.0,0,0.0,490,2423,1265,11,3,0,5,3,568,2,possession
GER-Bundesliga,2024,Gladbach,Moritz Nicolas,GER,GK,27-172,1997.0,18.2,838,692,835,3,0,0,838,0,0,,0,,575,2773,1548,0,0,0,0,0,508,0,possession
GER-Bundesliga,2024,Gladbach,Nathan N'Goumou,CMR,FW,25-028,2000.0,9.2,386,13,68,132,192,55,386,27,9,33.3,12,44.4,215,1456,851,30,18,16,12,11,258,85,possession
GER-Bundesliga,2024,Gladbach,Nico Elvedi,SUI,DF,28-193,1996.0,20.5,1593,301,906,644,44,14,1593,0,0,,0,,825,4012,2065,18,11,0,5,1,1003,5,possession
GER-Bundesliga,2024,Gladbach,Noah Pesch,CRO,FW,19-328,2005.0,0.1,5,0,0,1,4,0,5,0,0,,0,,2,17,16,0,0,0,0,0,2,1,possession
GER-Bundesliga,2024,Gladbach,Philipp Sander,GER,MF,27-049,1998.0,13.9,830,47,229,481,129,15,830,16,9,56.3,6,37.5,415,1945,831,12,11,4,13,7,512,25,possession
GER-Bundesliga,2024,Gladbach,Robin Hack,GER,FW,26-227,1998.0,19.7,949,21,172,461,333,62,949,52,20,38.5,29,55.8,544,3161,1505,41,40,17,52,37,647,112,possession
GER-Bundesliga,2024,Gladbach,Rocco Reitz,GER,MF,22-317,2002.0,15.9,946,60,290,521,145,27,946,29,12,41.4,15,51.7,494,2339,987,13,12,1,15,18,577,20,possession
GER-Bundesliga,2024,Gladbach,Shiō Fukuda,JPN,"FW,MF",21-003,2004.0,0.5,12,0,0,4,8,1,12,3,1,33.3,2,66.7,7,21,7,0,1,0,1,0,9,2,possession
GER-Bundesliga,2024,Gladbach,Stefan Lainer,AUT,DF,32-227,1992.0,6.3,436,28,134,195,108,3,436,8,4,50.0,4,50.0,229,1282,659,17,14,1,4,5,253,24,possession
GER-Bundesliga,2024,Gladbach,Tiago Cardoso,LUX,GK,19-004,2006.0,3.2,142,131,142,0,0,0,142,0,0,,0,,67,436,299,0,0,0,0,0,64,0,possession
GER-Bundesliga,2024,Gladbach,Tim Kleindienst,GER,FW,29-223,1995.0,25.4,971,55,114,516,350,123,969,32,12,37.5,20,62.5,473,2119,871,39,18,22,71,39,683,126,possession
GER-Bundesliga,2024,Gladbach,Tobias Sippel,GER,GK,37-020,1988.0,0.7,34,27,34,0,0,0,34,0,0,,0,,16,111,64,0,0,0,0,0,14,0,possession
GER-Bundesliga,2024,Gladbach,Tomáš Čvančara,CZE,FW,24-241,2000.0,6.7,264,16,38,122,105,28,264,14,6,42.9,7,50.0,138,656,262,11,4,3,16,6,180,37,possession
GER-Bundesliga,2024,Heidenheim,Adrian Beck,GER,"MF,FW",27-306,1997.0,12.4,693,21,137,352,220,38,693,49,28,57.1,20,40.8,376,2025,748,19,11,7,28,19,392,60,possession
GER-Bundesliga,2024,Heidenheim,Benedikt Gimber,GER,DF,28-051,1997.0,24.7,1388,167,786,575,44,18,1388,11,5,45.5,3,27.3,733,3287,1514,7,8,0,19,5,803,5,possession
GER-Bundesliga,2024,Heidenheim,Budu Zivzivadze,GEO,FW,31-032,1994.0,9.9,300,6,22,145,136,35,300,24,8,33.3,14,58.3,166,703,272,9,8,2,24,14,197,39,possession
GER-Bundesliga,2024,Heidenheim,Denis Thomalla,GER,MF,32-238,1992.0,0.0,1,0,0,1,0,0,1,0,0,,0,,1,8,0,0,0,0,0,0,0,0,possession
GER-Bundesliga,2024,Heidenheim,Frans Krätzig,GER,"DF,MF",22-087,2003.0,8.8,421,16,107,183,138,21,421,14,6,42.9,8,57.1,226,1041,477,18,12,5,16,2,259,39,possession
GER-Bundesliga,2024,Heidenheim,Jan Schöppner,GER,MF,25-303,1999.0,24.9,1211,89,336,598,285,56,1211,30,14,46.7,16,53.3,599,3248,1762,32,23,5,35,19,663,37,possession
GER-Bundesliga,2024,Heidenheim,Jonas Föhrenbach,GER,DF,29-075,1996.0,19.9,1069,68,403,466,208,17,1069,17,7,41.2,9,52.9,501,2660,1464,36,11,4,16,3,555,45,possession
GER-Bundesliga,2024,Heidenheim,Julian Niehues,GER,MF,23-359,2001.0,0.6,28,5,11,13,4,1,28,0,0,,0,,11,26,20,0,0,0,1,1,14,2,possession
GER-Bundesliga,2024,Heidenheim,Kevin Müller,GER,GK,34-027,1991.0,28.0,1162,956,1144,18,0,0,1162,0,0,,0,,658,3000,1655,0,0,0,2,0,568,0,possession
GER-Bundesliga,2024,Heidenheim,Lennard Maloney,USA,MF,25-185,1999.0,8.4,378,38,183,174,23,5,378,4,1,25.0,3,75.0,147,492,206,1,1,0,11,1,161,0,possession
GER-Bundesliga,2024,Heidenheim,Luca Kerber,GER,"MF,DF",23-032,2002.0,7.6,321,29,117,158,47,8,321,4,0,0.0,3,75.0,155,604,206,1,0,1,11,3,171,11,possession
GER-Bundesliga,2024,Heidenheim,Léo Scienza,BRA,"FW,MF",26-210,1998.0,11.5,510,8,59,213,255,41,510,75,34,45.3,32,42.7,318,2948,1920,62,35,16,37,10,315,79,possession
GER-Bundesliga,2024,Heidenheim,Marnon Busch,GER,"DF,MF",30-124,1994.0,11.9,852,58,309,390,158,6,852,7,3,42.9,4,57.1,420,1920,1025,19,19,1,12,0,465,38,possession
GER-Bundesliga,2024,Heidenheim,Marvin Pieringer,GER,"FW,MF",25-189,1999.0,19.3,672,28,89,320,269,82,669,26,11,42.3,12,46.2,365,1496,556,14,17,4,56,20,476,91,possession
GER-Bundesliga,2024,Heidenheim,Mathias Honsak,AUT,"FW,DF",28-112,1996.0,11.9,561,35,138,255,177,28,561,19,8,42.1,10,52.6,301,1801,901,33,27,6,35,11,326,48,possession
GER-Bundesliga,2024,Heidenheim,Maximilian Breunig,GER,"FW,MF",24-240,2000.0,3.9,140,5,17,77,51,17,139,7,3,42.9,3,42.9,78,304,138,5,4,2,15,6,96,13,possession
GER-Bundesliga,2024,Heidenheim,Mikkel Kaufmann,DEN,FW,24-098,2001.0,4.1,139,6,19,71,51,12,139,7,2,28.6,3,42.9,77,367,171,4,6,4,11,2,99,21,possession
GER-Bundesliga,2024,Heidenheim,Niklas Dorsch,GER,MF,27-086,1998.0,11.7,625,29,145,367,125,7,625,13,7,53.8,5,38.5,353,1913,820,11,7,1,11,9,369,20,possession
GER-Bundesliga,2024,Heidenheim,Norman Theuerkauf,GER,MF,38-077,1987.0,0.2,21,0,4,14,3,1,21,0,0,,0,,8,18,10,0,0,0,0,0,13,0,possession
GER-Bundesliga,2024,Heidenheim,Omar Traoré,GER,DF,27-066,1998.0,23.2,1368,53,393,622,377,16,1368,52,21,40.4,24,46.2,731,4691,2819,84,40,3,32,16,777,95,possession
GER-Bundesliga,2024,Heidenheim,Patrick Mainka,GER,DF,30-156,1994.0,28.0,1731,219,928,712,105,36,1731,10,5,50.0,3,30.0,947,5148,2779,17,16,1,15,7,978,10,possession
GER-Bundesliga,2024,Heidenheim,Paul Wanner,GER,"MF,FW",19-109,2005.0,16.9,796,15,121,407,289,39,795,53,24,45.3,27,50.9,423,2302,980,24,26,5,39,33,476,52,possession
GER-Bundesliga,2024,Heidenheim,Sirlord Conteh,GER,"FW,MF",28-276,1996.0,7.8,250,3,33,97,128,24,250,13,6,46.2,6,46.2,165,1055,603,24,9,8,19,8,179,61,possession
GER-Bundesliga,2024,Heidenheim,Stefan Schimmer,GER,"FW,MF",30-348,1994.0,2.5,80,4,6,31,43,15,80,1,0,0.0,1,100.0,37,133,23,0,0,0,5,0,47,15,possession
GER-Bundesliga,2024,Heidenheim,Thomas Keller,GER,"DF,MF",25-249,1999.0,1.5,101,11,51,47,3,0,101,0,0,,0,,42,159,86,0,0,0,2,0,59,0,possession
GER-Bundesliga,2024,Heidenheim,Tim Siersleben,GER,DF,25-033,2000.0,8.1,502,76,309,164,32,6,502,2,1,50.0,1,50.0,269,1237,578,4,3,1,1,0,313,6,possession
GER-Bundesliga,2024,Hoffenheim,Adam Hložek,CZE,"FW,MF",22-260,2002.0,16.6,620,19,64,270,297,86,620,52,27,51.9,23,44.2,340,2006,952,39,23,12,39,31,445,82,possession
GER-Bundesliga,2024,Hoffenheim,Alexander Prass,AUT,DF,23-320,2001.0,16.9,1176,66,336,524,324,32,1176,42,20,47.6,17,40.5,595,2751,1323,28,30,5,20,10,681,65,possession
GER-Bundesliga,2024,Hoffenheim,Andrej Kramarić,CRO,"MF,FW",33-296,1991.0,24.9,1277,8,136,594,555,105,1274,36,15,41.7,17,47.2,760,4140,2154,63,45,20,40,30,948,172,possession
GER-Bundesliga,2024,Hoffenheim,Anton Stach,GER,"MF,DF",26-147,1998.0,22.8,1546,125,476,852,231,26,1546,26,12,46.2,13,50.0,803,4094,2323,27,21,5,16,8,925,31,possession
GER-Bundesliga,2024,Hoffenheim,Arthur Chaves,BRA,DF,24-072,2001.0,18.3,1155,138,528,555,78,19,1155,8,2,25.0,5,62.5,551,2215,991,7,9,0,7,7,708,11,possession
GER-Bundesliga,2024,Hoffenheim,Bazoumana Touré,CIV,"FW,DF",19-040,2006.0,2.4,145,3,18,55,75,17,145,10,6,60.0,4,40.0,87,569,301,12,8,2,13,3,91,27,possession
GER-Bundesliga,2024,Hoffenheim,David Jurásek,CZE,DF,24-247,2000.0,6.5,478,16,128,186,167,8,478,10,2,20.0,7,70.0,224,1218,558,15,21,0,5,5,295,40,possession
GER-Bundesliga,2024,Hoffenheim,David Mokwa,FRA,"DF,FW",20-343,2004.0,0.2,11,0,2,4,5,2,11,1,1,100.0,0,0.0,5,29,9,0,0,0,2,2,5,0,possession
GER-Bundesliga,2024,Hoffenheim,Dennis Geiger,GER,"MF,FW",26-305,1998.0,5.9,307,10,54,184,70,6,307,4,3,75.0,1,25.0,181,943,472,10,10,2,5,4,218,14,possession
GER-Bundesliga,2024,Hoffenheim,Diadie Samassékou,MLI,MF,29-090,1996.0,3.2,190,8,36,114,42,1,190,5,4,80.0,1,20.0,92,317,112,3,3,0,1,3,122,2,possession
GER-Bundesliga,2024,Hoffenheim,Erencan Yardimci,TUR,"FW,MF",23-066,2002.0,3.4,92,4,8,48,36,11,92,0,0,,0,,39,113,55,3,3,0,11,3,63,11,possession
GER-Bundesliga,2024,Hoffenheim,Finn Ole Becker,GER,MF,24-307,2000.0,7.2,435,18,111,260,70,2,435,14,6,42.9,6,42.9,242,956,431,3,6,0,9,7,282,6,possession
GER-Bundesliga,2024,Hoffenheim,Florian Grillitsch,AUT,MF,29-247,1995.0,6.7,488,29,140,263,92,3,488,12,5,41.7,6,50.0,270,1348,585,4,8,0,5,10,330,4,possession
GER-Bundesliga,2024,Hoffenheim,Florian Micheler,AUT,MF,19-329,2005.0,0.4,12,0,2,6,4,0,12,1,1,100.0,0,0.0,11,48,28,1,1,0,0,0,10,1,possession
GER-Bundesliga,2024,Hoffenheim,Gift Orban,NGA,FW,22-268,2002.0,7.3,196,1,20,87,89,20,196,11,4,36.4,7,63.6,103,398,159,7,6,3,13,5,116,33,possession
GER-Bundesliga,2024,Hoffenheim,Grischa Prömel,GER,MF,30-092,1995.0,1.9,106,4,19,71,18,0,106,1,0,0.0,1,100.0,70,300,137,2,1,0,2,2,82,3,possession
GER-Bundesliga,2024,Hoffenheim,Hannes Behrens,GER,DF,,,0.3,27,0,2,11,14,2,27,1,1,100.0,0,0.0,13,59,25,0,1,0,2,0,13,7,possession
GER-Bundesliga,2024,Hoffenheim,Haris Tabakovic,BIH,FW,30-295,1994.0,6.8,250,17,29,110,112,40,250,11,4,36.4,7,63.6,132,410,125,3,7,2,15,10,184,35,possession
GER-Bundesliga,2024,Hoffenheim,Jacob Bruun Larsen,DEN,"FW,MF",26-204,1998.0,4.4,226,3,17,82,133,30,226,21,7,33.3,13,61.9,147,896,471,16,13,8,9,9,167,41,possession
GER-Bundesliga,2024,Hoffenheim,Kevin Akpoguma,NGA,DF,29-357,1995.0,20.3,1449,192,649,711,98,4,1449,13,7,53.8,5,38.5,771,3367,1567,12,13,0,8,8,900,15,possession
GER-Bundesliga,2024,Hoffenheim,Leo Skiri Østigård,NOR,DF,25-134,1999.0,6.3,504,73,237,253,16,10,504,2,2,100.0,0,0.0,223,1112,462,0,0,0,1,1,258,0,possession
GER-Bundesliga,2024,Hoffenheim,Luca Philipp,GER,GK,24-134,2000.0,5.0,188,155,186,2,0,0,188,0,0,,0,,86,477,214,0,0,0,0,0,74,0,possession
GER-Bundesliga,2024,Hoffenheim,Marius Bülter,GER,FW,32-013,1993.0,14.1,523,12,51,202,278,63,523,35,19,54.3,16,45.7,365,2170,1078,43,17,19,35,17,416,124,possession
GER-Bundesliga,2024,Hoffenheim,Max Moerstedt,GER,FW,,,5.0,159,6,15,62,85,31,159,4,1,25.0,3,75.0,84,310,128,6,2,3,13,11,125,36,possession
GER-Bundesliga,2024,Hoffenheim,Mergim Berisha,GER,"FW,MF",26-335,1998.0,3.7,93,5,11,35,47,12,93,8,3,37.5,5,62.5,60,195,78,2,3,1,6,3,69,18,possession
GER-Bundesliga,2024,Hoffenheim,Oliver Baumann,GER,GK,34-313,1990.0,23.0,937,754,920,18,0,0,937,0,0,,0,,545,2447,1390,0,0,0,0,0,472,0,possession
GER-Bundesliga,2024,Hoffenheim,Paul Hennrich,GER,MF,20-036,2005.0,0.1,6,0,2,0,4,0,6,2,0,0.0,1,50.0,3,27,10,1,0,0,1,0,2,0,possession
GER-Bundesliga,2024,Hoffenheim,Pavel Kadeřábek,CZE,DF,32-351,1992.0,13.2,765,39,203,320,244,19,765,7,5,71.4,2,28.6,343,1360,684,12,13,1,4,3,460,60,possession
GER-Bundesliga,2024,Hoffenheim,Robin Hranáč,CZE,DF,25-072,2000.0,2.4,170,14,64,104,3,1,170,0,0,,0,,107,466,248,2,2,0,1,0,118,0,possession
GER-Bundesliga,2024,Hoffenheim,Stanley N'Soki,FRA,DF,26-002,1999.0,11.4,828,98,416,388,33,4,828,11,7,63.6,2,18.2,431,1878,868,9,4,0,12,5,508,3,possession
GER-Bundesliga,2024,Hoffenheim,Tim Drexler,GER,DF,20-036,2005.0,4.0,223,18,91,125,11,0,223,0,0,,0,,128,483,208,2,2,0,3,5,143,2,possession
GER-Bundesliga,2024,Hoffenheim,Tom Bischof,GER,"MF,FW",19-287,2005.0,23.8,1661,60,305,820,549,40,1661,54,24,44.4,27,50.0,819,4038,1867,43,28,9,33,35,984,95,possession
GER-Bundesliga,2024,Hoffenheim,Umut Tohumcu,GER,"MF,FW",20-243,2004.0,3.8,151,7,40,82,30,0,151,6,3,50.0,3,50.0,82,300,152,2,1,0,2,6,93,5,possession
GER-Bundesliga,2024,Hoffenheim,Valentin Gendrey,FRA,DF,24-294,2000.0,14.0,798,53,212,316,276,27,798,10,3,30.0,7,70.0,336,1461,802,23,14,6,21,9,395,81,possession
GER-Bundesliga,2024,Holstein Kiel,Alexander Bernhardsson,SWE,"MF,DF",26-215,1998.0,8.6,352,11,67,164,131,25,352,30,14,46.7,16,53.3,170,1019,461,14,13,9,21,14,202,52,possession
GER-Bundesliga,2024,Holstein Kiel,Andu Kelati,GER,"MF,DF",22-241,2002.0,3.2,159,4,30,90,43,9,159,4,3,75.0,1,25.0,88,310,129,3,0,0,8,4,106,11,possession
GER-Bundesliga,2024,Holstein Kiel,Armin Gigovic,BIH,MF,23-005,2002.0,16.5,745,47,178,404,175,34,745,47,17,36.2,22,46.8,385,2435,1061,31,22,7,37,15,442,40,possession
GER-Bundesliga,2024,Holstein Kiel,Benedikt Pichler,AUT,FW,27-265,1997.0,8.6,301,13,29,147,126,39,301,18,8,44.4,9,50.0,147,841,374,17,7,7,23,12,222,56,possession
GER-Bundesliga,2024,Holstein Kiel,Carl Johansson,SWE,DF,30-323,1994.0,4.1,273,60,183,82,12,10,273,0,0,,0,,107,323,117,0,0,0,2,0,155,0,possession
GER-Bundesliga,2024,Holstein Kiel,David Zec,SVN,DF,25-096,2000.0,12.4,782,153,467,289,30,21,782,5,3,60.0,2,40.0,409,1825,952,2,3,1,7,3,478,1,possession
GER-Bundesliga,2024,Holstein Kiel,Dominik Javorček,SVK,"DF,MF",22-160,2002.0,4.3,217,30,100,60,57,2,217,5,4,80.0,1,20.0,90,458,249,7,2,0,5,1,111,23,possession
GER-Bundesliga,2024,Holstein Kiel,Finn Porath,GER,"DF,MF",28-047,1997.0,20.2,917,64,293,378,255,31,917,32,14,43.8,11,34.4,390,2218,1152,40,31,11,13,14,471,64,possession
GER-Bundesliga,2024,Holstein Kiel,Ivan Nekić,CRO,DF,24-108,2000.0,0.8,50,3,29,21,0,0,50,1,0,0.0,1,100.0,19,44,10,0,0,0,1,1,35,0,possession
GER-Bundesliga,2024,Holstein Kiel,Jann-Fiete Arp,GER,"FW,MF",25-095,2000.0,7.7,288,9,41,112,141,27,286,29,12,41.4,15,51.7,146,856,328,12,10,3,32,14,171,62,possession
GER-Bundesliga,2024,Holstein Kiel,John Tolkin,USA,"DF,FW",22-254,2002.0,3.0,184,11,63,81,41,3,184,1,0,0.0,1,100.0,57,261,136,5,2,0,3,2,79,6,possession
GER-Bundesliga,2024,Holstein Kiel,Lasse Rosenboom,GER,DF,23-082,2002.0,13.9,580,56,237,227,120,30,580,13,4,30.8,8,61.5,206,1082,450,15,10,1,27,10,242,31,possession
GER-Bundesliga,2024,Holstein Kiel,Lewis Holtby,GER,MF,34-205,1990.0,13.1,809,42,240,408,166,13,809,15,7,46.7,7,46.7,358,1496,651,13,10,1,13,6,464,32,possession
GER-Bundesliga,2024,Holstein Kiel,Magnus Knudsen,NOR,MF,23-300,2001.0,17.5,835,52,276,466,98,8,835,11,7,63.6,4,36.4,400,1985,906,14,10,2,21,9,523,22,possession
GER-Bundesliga,2024,Holstein Kiel,Marco Komenda,CRO,DF,28-136,1996.0,13.8,844,105,429,364,52,9,844,1,1,100.0,0,0.0,411,1774,1080,13,8,1,3,0,552,12,possession
GER-Bundesliga,2024,Holstein Kiel,Marko Ivezić,SRB,DF,23-130,2001.0,15.4,981,144,545,414,30,13,981,7,4,57.1,2,28.6,492,2209,1032,3,6,0,15,7,614,8,possession
GER-Bundesliga,2024,Holstein Kiel,Marvin Schulz,GER,"DF,MF",30-086,1995.0,3.0,202,19,82,92,30,1,202,3,1,33.3,1,33.3,88,493,272,4,4,1,7,2,106,1,possession
GER-Bundesliga,2024,Holstein Kiel,Max Geschwill,GER,DF,23-278,2001.0,13.5,797,71,390,340,72,13,797,5,2,40.0,3,60.0,369,1535,746,5,4,0,5,2,465,16,possession
GER-Bundesliga,2024,Holstein Kiel,Nicolai Remberg,GER,MF,24-296,2000.0,21.9,1111,99,343,652,130,19,1111,16,4,25.0,9,56.3,457,2231,1042,21,17,0,20,15,621,31,possession
GER-Bundesliga,2024,Holstein Kiel,Patrick Erras,GER,DF,30-080,1995.0,9.2,622,124,357,242,23,14,622,0,0,,0,,282,1063,596,3,1,0,3,0,413,1,possession
GER-Bundesliga,2024,Holstein Kiel,Phil Harres,GER,FW,23-017,2002.0,15.5,430,18,50,239,145,51,430,22,5,22.7,15,68.2,219,850,302,8,12,7,58,24,289,63,possession
GER-Bundesliga,2024,Holstein Kiel,Shuto Machino,JPN,"FW,MF",25-193,1999.0,16.9,710,21,107,311,296,48,709,15,9,60.0,4,26.7,349,1518,712,22,13,10,36,18,459,85,possession
GER-Bundesliga,2024,Holstein Kiel,Steven Skrzybski,GER,"FW,MF",32-144,1992.0,10.6,449,8,62,225,171,36,448,20,12,60.0,8,40.0,230,975,441,14,12,4,27,17,294,52,possession
GER-Bundesliga,2024,Holstein Kiel,Thomas Dähne,GER,GK,31-097,1994.0,3.0,149,123,146,3,0,0,149,0,0,,0,,83,329,147,0,0,0,0,0,79,0,possession
GER-Bundesliga,2024,Holstein Kiel,Timo Becker,GER,DF,28-017,1997.0,21.7,1074,104,539,428,122,19,1074,20,8,40.0,12,60.0,484,2859,1486,26,25,1,22,9,562,35,possession
GER-Bundesliga,2024,Holstein Kiel,Timon Weiner,GER,GK,26-083,1999.0,25.0,1068,936,1064,4,0,0,1068,0,0,,0,,540,2561,1144,0,0,0,0,0,531,0,possession
GER-Bundesliga,2024,Holstein Kiel,Tymoteusz Puchacz,POL,DF,26-078,1999.0,4.4,247,15,74,94,87,2,247,19,9,47.4,8,42.1,109,703,353,13,11,0,8,5,125,30,possession
GER-Bundesliga,2024,Leverkusen,Aleix García,ESP,MF,27-287,1997.0,13.7,1319,39,195,735,394,11,1319,5,4,80.0,1,20.0,676,2916,1329,19,30,1,7,2,1027,42,possession
GER-Bundesliga,2024,Leverkusen,Amine Adli,MAR,"MF,FW",24-336,2000.0,5.9,354,4,32,113,216,42,354,25,12,48.0,12,48.0,190,1109,624,28,17,9,17,5,271,83,possession
GER-Bundesliga,2024,Leverkusen,Arthur,BRA,"DF,FW",22-025,2003.0,6.0,362,13,74,154,137,10,362,16,3,18.8,13,81.3,160,788,388,9,8,2,11,4,214,44,possession
