league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
ESP-La Liga,2023,Osasuna,Aimar Oroz,ESP,MF,21.0,2001.0,26.0,3,0,0,39,46,2,11,16,26,0,0,0,144,19,39,32.8,misc
ESP-La Liga,2023,Osasuna,Aitor Fernández,ESP,GK,32.0,1991.0,6.1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0.0,misc
ESP-La Liga,2023,Osasuna,Ante Budimir,CRO,FW,32.0,1991.0,27.1,4,0,0,40,26,27,10,5,15,3,0,0,55,158,124,56.0,misc
ESP-La Liga,2023,Osasuna,Asier Osambela,ESP,MF,19.0,2004.0,0.1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,50.0,misc
ESP-La Liga,2023,Osasuna,Catena,ESP,DF,28.0,1994.0,28.2,8,1,0,47,15,1,0,15,18,0,1,0,129,59,30,66.3,misc
ESP-La Liga,2023,Osasuna,Darko Brašanac,SRB,MF,31.0,1992.0,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,50.0,misc
ESP-La Liga,2023,Osasuna,David García,ESP,DF,29.0,1994.0,25.9,5,0,0,33,13,1,2,18,18,0,1,0,129,93,35,72.7,misc
ESP-La Liga,2023,Osasuna,Ezequiel Ávila,ARG,"FW,MF",29.0,1994.0,9.6,3,2,0,8,20,4,79,4,2,0,0,0,37,10,20,33.3,misc
ESP-La Liga,2023,Osasuna,Iker Muñoz,ESP,MF,20.0,2002.0,20.6,5,0,0,37,55,0,13,11,18,0,0,0,100,56,37,60.2,misc
ESP-La Liga,2023,Osasuna,Iñigo Arguibide,ESP,DF,18.0,2005.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,misc
ESP-La Liga,2023,Osasuna,Jesús Areso,ESP,DF,24.0,1999.0,29.6,3,0,0,30,20,3,110,18,24,0,0,0,130,28,21,57.1,misc
ESP-La Liga,2023,Osasuna,Johan Mojica,COL,DF,30.0,1992.0,22.7,1,0,0,22,18,0,116,21,22,0,0,0,168,15,14,51.7,misc
ESP-La Liga,2023,Osasuna,Jon Moncayola,ESP,MF,25.0,1998.0,20.0,2,1,0,24,8,0,90,15,18,0,0,0,98,16,14,53.3,misc
ESP-La Liga,2023,Osasuna,Jorge Herrando,ESP,DF,22.0,2001.0,18.3,4,0,0,26,10,0,0,15,19,0,0,0,49,26,25,51.0,misc
ESP-La Liga,2023,Osasuna,Jorge Moreno,ESP,DF,22.0,2001.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0,misc
ESP-La Liga,2023,Osasuna,José Arnaiz,ESP,"FW,MF",28.0,1995.0,10.3,3,0,0,8,19,3,46,3,8,0,0,0,39,11,14,44.0,misc
ESP-La Liga,2023,Osasuna,Juan Cruz Armada,ESP,DF,31.0,1992.0,18.5,3,0,0,20,4,1,21,12,15,0,0,0,89,21,17,55.3,misc
ESP-La Liga,2023,Osasuna,Kike Barja,ESP,"FW,MF",26.0,1997.0,3.4,3,0,0,8,4,1,23,2,2,0,0,0,16,3,5,37.5,misc
ESP-La Liga,2023,Osasuna,Lucas Torró,ESP,MF,29.0,1994.0,19.9,5,0,0,43,16,0,3,33,15,0,0,0,115,71,41,63.4,misc
ESP-La Liga,2023,Osasuna,Max Svensson,ESP,FW,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,misc
ESP-La Liga,2023,Osasuna,Moi Gómez,ESP,"MF,FW",29.0,1994.0,22.3,3,0,0,29,30,2,52,11,19,0,0,0,118,13,18,41.9,misc
ESP-La Liga,2023,Osasuna,Nacho Vidal,ESP,"DF,FW",28.0,1995.0,1.1,0,0,0,0,1,0,0,0,4,0,0,0,3,2,4,33.3,misc
ESP-La Liga,2023,Osasuna,Pablo Ibáñez,ESP,MF,24.0,1998.0,12.8,5,0,0,26,16,2,12,9,9,1,0,0,74,36,38,48.6,misc
ESP-La Liga,2023,Osasuna,Raúl,ESP,FW,22.0,2000.0,15.1,4,0,0,13,12,9,6,5,4,0,0,0,28,50,69,42.0,misc
ESP-La Liga,2023,Osasuna,Rubén García,ESP,"FW,MF",30.0,1993.0,17.2,1,0,0,24,27,6,101,12,18,0,0,0,86,30,36,45.5,misc
ESP-La Liga,2023,Osasuna,Rubén Peña,ESP,"DF,FW",32.0,1991.0,23.2,3,0,0,28,24,6,111,30,25,0,0,0,134,14,42,25.0,misc
ESP-La Liga,2023,Osasuna,Sergio Herrera,ESP,GK,30.0,1993.0,31.9,2,0,0,0,7,0,0,0,2,0,0,0,26,10,0,100.0,misc
ESP-La Liga,2023,Osasuna,Unai García,ESP,DF,31.0,1992.0,6.2,6,1,1,9,1,0,5,8,9,0,0,0,21,4,7,36.4,misc
ESP-La Liga,2023,Osasuna,Xabier Huarte Armendáriz,ESP,MF,22.0,2001.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ESP-La Liga,2023,Rayo Vallecano,Abdul Mumin,GHA,DF,25.0,1998.0,18.8,5,1,0,15,16,0,2,22,10,0,0,0,79,39,31,55.7,misc
ESP-La Liga,2023,Rayo Vallecano,Alfonso Espino,URU,DF,31.0,1992.0,27.9,9,0,0,45,41,0,50,40,45,0,1,1,171,13,26,33.3,misc
ESP-La Liga,2023,Rayo Vallecano,Andrei Ratiu,ROU,"DF,MF",25.0,1998.0,7.0,1,0,0,2,4,0,18,0,4,0,0,0,39,6,7,46.2,misc
ESP-La Liga,2023,Rayo Vallecano,Aridane Hernández,ESP,DF,34.0,1989.0,18.8,3,0,0,11,12,0,0,14,8,0,1,0,86,35,18,66.0,misc
ESP-La Liga,2023,Rayo Vallecano,Bebé,CPV,"MF,FW",33.0,1990.0,2.4,1,0,0,0,2,3,28,0,2,0,0,0,12,1,4,20.0,misc
ESP-La Liga,2023,Rayo Vallecano,Crespo,POR,MF,26.0,1996.0,5.9,4,0,0,19,22,0,3,10,9,0,0,0,31,9,5,64.3,misc
ESP-La Liga,2023,Rayo Vallecano,Cárdenas,ESP,GK,26.0,1997.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ESP-La Liga,2023,Rayo Vallecano,Diego Méndez,ESP,MF,19.0,2003.0,0.1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,100.0,misc
ESP-La Liga,2023,Rayo Vallecano,Florian Lejeune,FRA,DF,32.0,1991.0,37.0,5,0,0,26,13,3,7,23,25,0,0,1,173,80,49,62.0,misc
ESP-La Liga,2023,Rayo Vallecano,Isaac Palazón Camacho,ESP,"MF,FW",28.0,1994.0,31.0,8,0,0,32,76,10,131,16,25,0,0,0,156,40,69,36.7,misc
ESP-La Liga,2023,Rayo Vallecano,Iván Balliu,ALB,DF,31.0,1992.0,31.9,4,0,0,41,30,8,68,29,31,0,0,0,127,30,27,52.6,misc
ESP-La Liga,2023,Rayo Vallecano,Jorge de Frutos,ESP,"FW,MF",26.0,1997.0,17.2,1,0,0,15,25,4,53,7,8,0,0,0,81,14,18,43.8,misc
ESP-La Liga,2023,Rayo Vallecano,José Pozo,ESP,MF,27.0,1996.0,0.2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,misc
ESP-La Liga,2023,Rayo Vallecano,Kike Pérez,ESP,"MF,FW",26.0,1997.0,9.3,7,0,0,42,34,0,18,8,11,0,0,0,57,11,26,29.7,misc
ESP-La Liga,2023,Rayo Vallecano,Pathé Ciss,SEN,MF,29.0,1994.0,18.5,10,0,0,27,29,4,3,30,24,0,0,0,127,50,42,54.3,misc
ESP-La Liga,2023,Rayo Vallecano,Pep Chavarría,ESP,"DF,MF",25.0,1998.0,13.0,6,1,1,8,22,3,70,6,18,0,0,0,68,13,10,56.5,misc
ESP-La Liga,2023,Rayo Vallecano,Radamel Falcao,COL,"FW,DF",37.0,1986.0,4.5,4,0,0,15,10,6,1,3,5,0,0,0,20,14,24,36.8,misc
ESP-La Liga,2023,Rayo Vallecano,Randy Nteka,ANG,"FW,MF",25.0,1997.0,6.4,3,0,0,19,14,6,3,2,4,1,0,0,23,27,24,52.9,misc
ESP-La Liga,2023,Rayo Vallecano,Raúl de Tomás,ESP,FW,28.0,1994.0,14.1,5,0,0,24,26,12,9,1,5,0,0,0,35,24,41,36.9,misc
ESP-La Liga,2023,Rayo Vallecano,Salvi,ESP,MF,32.0,1991.0,0.3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,misc
ESP-La Liga,2023,Rayo Vallecano,Sergio Camello,ESP,FW,22.0,2001.0,18.5,3,0,0,18,11,6,2,3,5,0,0,0,60,16,40,28.6,misc
ESP-La Liga,2023,Rayo Vallecano,Stole Dimitrievski,MKD,GK,29.0,1993.0,37.0,2,0,0,0,3,0,0,0,1,0,0,0,37,6,1,85.7,misc
ESP-La Liga,2023,Rayo Vallecano,Unai López,ESP,MF,27.0,1995.0,23.4,8,0,0,60,22,3,73,16,24,0,0,0,160,16,19,45.7,misc
ESP-La Liga,2023,Rayo Vallecano,Álvaro García,ESP,"FW,MF",30.0,1992.0,27.5,8,1,1,25,23,25,121,36,25,1,0,0,111,14,27,34.1,misc
ESP-La Liga,2023,Rayo Vallecano,Óscar Trejo,ARG,"FW,MF",35.0,1988.0,15.3,4,1,0,40,40,3,23,5,15,1,0,0,92,14,19,42.4,misc
ESP-La Liga,2023,Rayo Vallecano,Óscar Valentín,ESP,MF,28.0,1994.0,29.9,7,1,1,77,41,0,5,35,66,0,0,0,160,33,50,39.8,misc
ESP-La Liga,2023,Real Madrid,Andriy Lunin,UKR,GK,24.0,1999.0,21.0,2,0,0,0,3,0,0,0,0,0,0,0,17,8,0,100.0,misc
ESP-La Liga,2023,Real Madrid,Antonio Rüdiger,GER,DF,30.0,1993.0,30.1,7,0,0,26,5,1,4,11,15,0,0,0,124,49,23,68.1,misc
ESP-La Liga,2023,Real Madrid,Arda Güler,TUR,"FW,MF",18.0,2005.0,4.2,1,0,0,11,8,1,13,2,4,1,0,0,21,0,0,,misc
ESP-La Liga,2023,Real Madrid,Aurélien Tchouaméni,FRA,"MF,DF",23.0,2000.0,22.1,7,0,0,20,22,0,22,28,23,0,0,0,99,51,24,68.0,misc
ESP-La Liga,2023,Real Madrid,Brahim Díaz,MAR,"FW,MF",23.0,1999.0,17.2,0,0,0,22,41,5,31,5,19,0,0,0,74,3,9,25.0,misc
ESP-La Liga,2023,Real Madrid,Dani Carvajal,ESP,DF,31.0,1992.0,24.1,5,1,1,23,19,2,49,22,32,0,0,0,120,21,19,52.5,misc
ESP-La Liga,2023,Real Madrid,Dani Ceballos,ESP,"MF,FW",26.0,1996.0,6.6,2,0,0,5,19,0,8,0,5,0,0,0,38,2,5,28.6,misc
ESP-La Liga,2023,Real Madrid,David Alaba,AUT,DF,31.0,1992.0,12.8,2,0,0,4,0,0,17,15,9,0,0,1,63,10,9,52.6,misc
ESP-La Liga,2023,Real Madrid,Eduardo Camavinga,FRA,"MF,DF",20.0,2002.0,20.2,9,0,0,49,68,1,4,29,47,0,1,0,146,18,17,51.4,misc
ESP-La Liga,2023,Real Madrid,Federico Valverde,URU,MF,25.0,1998.0,32.3,2,0,0,19,15,0,30,43,34,0,0,0,160,21,10,67.7,misc
ESP-La Liga,2023,Real Madrid,Ferland Mendy,FRA,DF,28.0,1995.0,19.1,5,0,0,17,15,0,5,13,10,0,0,0,97,6,5,54.5,misc
ESP-La Liga,2023,Real Madrid,Fran Garcia,ESP,DF,23.0,1999.0,15.5,2,0,0,10,15,10,60,19,17,0,0,0,104,7,15,31.8,misc
ESP-La Liga,2023,Real Madrid,Gonzalo García,ESP,"FW,MF",19.0,2004.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,misc
ESP-La Liga,2023,Real Madrid,Joselu,ESP,FW,33.0,1990.0,18.7,1,0,0,10,14,18,6,6,3,0,0,0,36,41,34,54.7,misc
ESP-La Liga,2023,Real Madrid,Jude Bellingham,ENG,MF,20.0,2003.0,25.7,5,1,0,32,72,4,21,21,34,0,0,0,118,24,25,49.0,misc
ESP-La Liga,2023,Real Madrid,Kepa Arrizabalaga,ESP,GK,28.0,1994.0,13.3,1,0,0,0,2,0,0,0,0,0,0,0,17,2,0,100.0,misc
ESP-La Liga,2023,Real Madrid,Lucas Vázquez,ESP,DF,32.0,1991.0,15.8,0,0,0,22,25,5,47,12,25,1,0,0,78,4,6,40.0,misc
ESP-La Liga,2023,Real Madrid,Luka Modrić,CRO,MF,37.0,1985.0,18.8,2,0,0,19,21,2,90,21,15,0,0,0,92,8,8,50.0,misc
ESP-La Liga,2023,Real Madrid,Mario Martín,ESP,MF,19.0,2004.0,0.2,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,,misc
ESP-La Liga,2023,Real Madrid,Nacho,ESP,DF,33.0,1990.0,19.4,4,2,0,21,13,2,3,18,10,0,0,0,82,27,18,60.0,misc
ESP-La Liga,2023,Real Madrid,Nicolás Paz,ARG,"MF,FW",18.0,2004.0,0.3,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,100.0,misc
ESP-La Liga,2023,Real Madrid,Rodrygo,BRA,FW,22.0,2001.0,26.4,2,0,0,10,46,13,32,8,15,1,0,0,61,5,21,19.2,misc
ESP-La Liga,2023,Real Madrid,Thibaut Courtois,BEL,GK,31.0,1992.0,3.7,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0,misc
ESP-La Liga,2023,Real Madrid,Toni Kroos,GER,MF,33.0,1990.0,23.6,3,0,0,17,38,3,118,17,34,0,0,0,144,8,4,66.7,misc
ESP-La Liga,2023,Real Madrid,Vinicius Júnior,BRA,FW,23.0,2000.0,20.7,7,0,0,24,54,10,56,1,13,0,0,0,44,1,7,12.5,misc
ESP-La Liga,2023,Real Madrid,Álvaro Rodríguez,URU,FW,19.0,2004.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ESP-La Liga,2023,Real Madrid,Éder Militão,BRA,DF,25.0,1998.0,5.5,0,0,0,5,5,2,1,4,3,0,0,0,19,11,13,45.8,misc
ESP-La Liga,2023,Real Sociedad,Aihen Muñoz,ESP,DF,25.0,1997.0,12.5,2,0,0,17,8,0,29,9,21,0,0,0,66,23,17,57.5,misc
ESP-La Liga,2023,Real Sociedad,Alberto Dadie,ESP,MF,21.0,2002.0,0.3,0,0,0,4,0,0,1,0,1,0,0,0,2,0,0,,misc
ESP-La Liga,2023,Real Sociedad,Alex Sola,ESP,"DF,MF",24.0,1999.0,0.3,0,0,0,2,2,0,0,1,0,0,0,0,2,2,0,100.0,misc
ESP-La Liga,2023,Real Sociedad,Ander Barrenetxea,ESP,"FW,MF",21.0,2001.0,15.9,1,0,0,27,22,3,47,6,21,0,0,0,83,14,24,36.8,misc
ESP-La Liga,2023,Real Sociedad,André Silva,POR,FW,27.0,1995.0,8.1,1,0,0,14,8,4,0,1,2,0,0,0,22,12,18,40.0,misc
ESP-La Liga,2023,Real Sociedad,Aritz Elustondo,ESP,DF,29.0,1994.0,9.0,2,0,0,9,10,0,1,7,7,0,0,0,38,29,13,69.0,misc
ESP-La Liga,2023,Real Sociedad,Arsen Zakharyan,RUS,"MF,FW",20.0,2003.0,13.6,1,0,0,21,11,3,75,4,15,0,0,0,52,11,21,34.4,misc
ESP-La Liga,2023,Real Sociedad,Beñat Turrientes,ESP,MF,21.0,2002.0,18.7,4,0,0,36,36,0,19,6,17,0,0,0,81,16,31,34.0,misc
ESP-La Liga,2023,Real Sociedad,Brais Méndez,ESP,"MF,FW",26.0,1997.0,26.8,7,0,0,58,56,3,104,12,28,1,0,0,121,25,34,42.4,misc
ESP-La Liga,2023,Real Sociedad,Carlos Fernández,ESP,FW,27.0,1996.0,4.5,3,0,0,15,3,2,1,0,7,0,1,0,18,16,17,48.5,misc
ESP-La Liga,2023,Real Sociedad,Hamari Traoré,MLI,DF,31.0,1992.0,25.5,7,0,0,32,18,1,47,24,19,0,1,0,136,29,35,45.3,misc
ESP-La Liga,2023,Real Sociedad,Igor Zubeldia,ESP,DF,26.0,1997.0,28.0,11,1,0,43,9,0,3,32,25,0,1,0,156,83,81,50.6,misc
ESP-La Liga,2023,Real Sociedad,Javi Galán,ESP,DF,28.0,1994.0,11.9,3,0,0,21,19,3,46,14,22,0,1,0,61,7,6,53.8,misc
ESP-La Liga,2023,Real Sociedad,Jon Aramburu,VEN,DF,21.0,2002.0,6.0,3,0,0,11,5,0,7,7,15,0,0,0,24,7,7,50.0,misc
ESP-La Liga,2023,Real Sociedad,Jon Magunazelaia,ESP,"FW,MF",23.0,2000.0,1.3,0,0,0,2,3,0,3,0,3,0,0,0,7,1,4,20.0,misc
ESP-La Liga,2023,Real Sociedad,Jon Martin,ESP,DF,17.0,2006.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,misc
ESP-La Liga,2023,Real Sociedad,Jon Pacheco,ESP,DF,22.0,2001.0,17.0,8,0,0,29,1,1,1,10,15,0,0,0,49,57,33,63.3,misc
ESP-La Liga,2023,Real Sociedad,Kieran Tierney,SCO,DF,26.0,1997.0,13.8,1,0,0,6,8,0,26,10,24,0,0,0,52,16,20,44.4,misc
ESP-La Liga,2023,Real Sociedad,Martín Zubimendi,ESP,MF,24.0,1999.0,29.5,5,0,0,36,20,0,7,37,27,0,0,0,169,44,28,61.1,misc
ESP-La Liga,2023,Real Sociedad,Mikel Merino,ESP,MF,27.0,1996.0,27.6,10,0,0,70,61,6,19,16,43,0,1,0,197,164,107,60.5,misc
ESP-La Liga,2023,Real Sociedad,Mikel Oyarzabal,ESP,"FW,MF",26.0,1997.0,24.0,3,0,0,20,20,19,10,4,18,0,0,0,69,26,51,33.8,misc
ESP-La Liga,2023,Real Sociedad,Mohamed Ali Cho,FRA,"FW,MF",19.0,2004.0,2.8,0,0,0,5,6,3,11,1,3,0,0,0,16,3,6,33.3,misc
ESP-La Liga,2023,Real Sociedad,Olasagasti,ESP,MF,22.0,2000.0,4.0,3,0,0,7,7,1,1,3,13,0,0,0,36,6,10,37.5,misc
ESP-La Liga,2023,Real Sociedad,Robin Le Normand,ESP,DF,26.0,1996.0,27.4,13,0,0,33,23,1,1,28,22,0,1,1,111,110,60,64.7,misc
ESP-La Liga,2023,Real Sociedad,Sheraldo Becker,SUR,"FW,MF",28.0,1995.0,8.6,1,0,0,11,5,6,46,1,2,0,0,0,27,5,12,29.4,misc
ESP-La Liga,2023,Real Sociedad,Takefusa Kubo,JPN,"FW,MF",22.0,2001.0,23.9,1,0,0,21,52,8,145,11,17,0,0,0,98,11,16,40.7,misc
ESP-La Liga,2023,Real Sociedad,Umar Sadiq,NGA,FW,26.0,1997.0,12.0,4,0,0,45,19,27,12,0,10,0,0,0,34,29,51,36.3,misc
ESP-La Liga,2023,Real Sociedad,Unai Marrero,ESP,GK,21.0,2001.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,misc
ESP-La Liga,2023,Real Sociedad,Urko González,ESP,MF,22.0,2001.0,1.7,1,0,0,1,2,0,0,1,1,0,0,0,13,5,4,55.6,misc
ESP-La Liga,2023,Real Sociedad,Álex Remiro,ESP,GK,28.0,1995.0,36.4,3,1,0,1,4,0,0,0,0,0,0,0,60,6,0,100.0,misc
ESP-La Liga,2023,Real Sociedad,Álvaro Odriozola,ESP,DF,27.0,1995.0,4.4,0,0,0,7,4,1,10,8,7,0,1,0,13,1,8,11.1,misc
ESP-La Liga,2023,Sevilla,Adnan Januzaj,BEL,"FW,MF",28.0,1995.0,2.1,0,0,0,3,9,0,8,1,3,0,0,0,9,3,1,75.0,misc
ESP-La Liga,2023,Sevilla,Adrià Pedrosa,ESP,DF,25.0,1998.0,19.5,1,0,0,6,32,2,111,15,26,0,0,0,102,10,21,32.3,misc
ESP-La Liga,2023,Sevilla,Alejo Véliz,ARG,FW,19.0,2003.0,0.4,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,75.0,misc
ESP-La Liga,2023,Sevilla,Boubakary Soumaré,FRA,MF,24.0,1999.0,25.4,10,0,0,33,29,0,3,26,28,0,0,0,148,20,11,64.5,misc
ESP-La Liga,2023,Sevilla,Diego Iturralde,ESP,DF,20.0,2003.0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,misc
ESP-La Liga,2023,Sevilla,Djibril Sow,SUI,MF,26.0,1997.0,16.2,6,0,0,27,19,2,5,17,21,0,0,0,73,14,18,43.8,misc
ESP-La Liga,2023,Sevilla,Dodi Lukebakio,BEL,"FW,MF",25.0,1997.0,12.5,0,0,0,24,22,4,36,2,2,0,1,0,33,12,13,48.0,misc
ESP-La Liga,2023,Sevilla,Federico Gattoni,ARG,"DF,FW",24.0,1999.0,0.1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,66.7,misc
ESP-La Liga,2023,Sevilla,Fernando,BRA,MF,36.0,1987.0,5.1,0,0,0,6,3,0,4,7,8,0,0,0,35,10,8,55.6,misc
ESP-La Liga,2023,Sevilla,Hannibal Mejbri,TUN,MF,20.0,2003.0,1.2,2,0,0,4,4,0,2,0,3,0,0,0,6,0,1,0.0,misc
ESP-La Liga,2023,Sevilla,Isaac Romero,ESP,FW,23.0,2000.0,11.5,2,0,0,28,17,6,12,0,3,0,0,0,36,16,19,45.7,misc
ESP-La Liga,2023,Sevilla,Ivan Rakitić,CRO,MF,35.0,1988.0,15.8,6,0,0,16,19,1,131,14,16,0,0,0,117,12,13,48.0,misc
ESP-La Liga,2023,Sevilla,Jesús Corona,MEX,"MF,DF",30.0,1993.0,0.2,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,,misc
ESP-La Liga,2023,Sevilla,Jesús Navas,ESP,DF,37.0,1985.0,22.3,6,1,0,12,12,1,143,22,27,0,1,0,99,10,14,41.7,misc
ESP-La Liga,2023,Sevilla,Joan Jordán,ESP,MF,29.0,1994.0,4.2,1,0,0,1,3,0,3,4,7,0,0,0,19,4,5,44.4,misc
ESP-La Liga,2023,Sevilla,Juanlu Sánchez,ESP,DF,19.0,2003.0,13.1,2,0,0,11,23,1,61,12,35,0,2,0,67,14,15,48.3,misc
ESP-La Liga,2023,Sevilla,Kike Salas,ESP,DF,21.0,2002.0,17.8,10,0,0,32,10,1,7,26,23,0,0,0,81,66,40,62.3,misc
ESP-La Liga,2023,Sevilla,Loïc Bade,FRA,DF,23.0,2000.0,25.3,5,1,0,24,10,1,2,38,41,0,0,0,151,76,38,66.7,misc
ESP-La Liga,2023,Sevilla,Lucas Ocampos,ARG,"FW,MF",29.0,1994.0,31.9,8,0,0,32,71,8,120,21,47,0,0,0,161,63,56,52.9,misc
ESP-La Liga,2023,Sevilla,Lucien Agoume,FRA,MF,21.0,2002.0,8.6,3,0,0,19,2,0,2,7,18,0,0,0,48,9,7,56.3,misc
ESP-La Liga,2023,Sevilla,Manu Bueno,ESP,MF,19.0,2004.0,1.3,1,0,0,1,2,0,0,0,2,0,0,0,6,0,1,0.0,misc
ESP-La Liga,2023,Sevilla,Marcos Acuña,ARG,DF,31.0,1991.0,14.4,7,0,0,18,17,1,82,4,21,0,0,0,99,13,11,54.2,misc
ESP-La Liga,2023,Sevilla,Marcão,BRA,DF,27.0,1996.0,3.9,2,0,0,5,6,0,0,4,6,0,0,0,18,5,3,62.5,misc
ESP-La Liga,2023,Sevilla,Mariano,DOM,"FW,MF",29.0,1993.0,2.7,1,0,0,8,1,3,1,0,1,1,0,0,8,9,9,50.0,misc
ESP-La Liga,2023,Sevilla,Marko Dmitrović,SRB,GK,31.0,1992.0,13.0,1,0,0,0,1,0,0,1,1,0,0,1,13,2,0,100.0,misc
ESP-La Liga,2023,Sevilla,Nemanja Gudelj,SRB,"DF,MF",31.0,1991.0,19.4,7,0,0,30,11,0,3,27,24,0,0,0,85,41,21,66.1,misc
ESP-La Liga,2023,Sevilla,Rafa Mir,ESP,"FW,MF",26.0,1997.0,4.3,1,0,0,9,5,3,2,1,2,0,0,0,12,12,19,38.7,misc
ESP-La Liga,2023,Sevilla,Sergio Ramos,ESP,DF,37.0,1986.0,28.0,7,1,0,27,22,9,2,41,30,0,1,1,143,80,41,66.1,misc
ESP-La Liga,2023,Sevilla,Suso,ESP,"MF,FW",29.0,1993.0,16.9,5,1,0,22,35,3,132,5,17,0,0,0,88,8,9,47.1,misc
ESP-La Liga,2023,Sevilla,Tanguy Nianzou,FRA,DF,21.0,2002.0,3.5,3,0,0,6,4,0,0,3,8,0,0,0,18,4,5,44.4,misc
ESP-La Liga,2023,Sevilla,Yassine Bounou,MAR,GK,32.0,1991.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ESP-La Liga,2023,Sevilla,Youssef En-Nesyri,MAR,FW,26.0,1997.0,28.6,4,0,0,21,22,22,4,7,7,0,0,0,43,68,91,42.8,misc
ESP-La Liga,2023,Sevilla,Érik Lamela,ARG,"FW,MF",31.0,1992.0,5.1,3,0,0,18,6,3,12,1,14,0,0,0,24,3,5,37.5,misc
ESP-La Liga,2023,Sevilla,Óliver Torres,ESP,MF,28.0,1994.0,18.0,3,0,0,26,23,6,44,6,22,0,0,0,127,11,28,28.2,misc
ESP-La Liga,2023,Sevilla,Ørjan Nyland,NOR,GK,32.0,1990.0,24.0,1,0,0,0,2,0,0,0,0,0,0,0,28,10,0,100.0,misc
ESP-La Liga,2023,Valencia,Alberto Marí,ESP,FW,22.0,2001.0,3.1,0,0,0,10,6,2,2,0,2,1,0,0,10,8,20,28.6,misc
ESP-La Liga,2023,Valencia,Cenk Özkacar,TUR,DF,22.0,2000.0,17.8,3,0,0,13,8,1,6,18,15,0,1,1,70,31,31,50.0,misc
ESP-La Liga,2023,Valencia,Cristhian Mosquera,ESP,DF,19.0,2004.0,34.2,2,0,0,25,28,0,1,36,34,0,1,0,147,52,66,44.1,misc
ESP-La Liga,2023,Valencia,Cristian,ESP,GK,25.0,1998.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,misc
ESP-La Liga,2023,Valencia,César Tárrega,ESP,DF,21.0,2002.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ESP-La Liga,2023,Valencia,Diego López,ESP,"MF,FW",21.0,2002.0,29.5,2,0,0,26,31,8,65,20,25,1,0,0,121,40,56,41.7,misc
ESP-La Liga,2023,Valencia,Dimitri Foulquier,FRA,"DF,MF",30.0,1993.0,20.5,3,0,0,24,28,2,42,16,22,0,0,0,111,10,17,37.0,misc
ESP-La Liga,2023,Valencia,Domingos André Ribeiro Almeida,POR,"FW,MF",23.0,2000.0,10.7,0,0,0,12,20,1,18,6,15,0,0,0,43,4,15,21.1,misc
ESP-La Liga,2023,Valencia,Francisco Perez,ESP,"MF,FW",20.0,2002.0,22.8,4,0,0,31,23,8,50,14,17,0,0,0,109,6,19,24.0,misc
ESP-La Liga,2023,Valencia,Gabriel Paulista,BRA,DF,32.0,1990.0,15.5,6,1,1,11,4,0,0,24,7,0,0,0,70,29,19,60.4,misc
ESP-La Liga,2023,Valencia,Giorgi Mamardashvili,GEO,GK,22.0,2000.0,36.5,3,1,0,3,4,0,0,2,3,0,1,0,34,9,1,90.0,misc
ESP-La Liga,2023,Valencia,Hugo Duro,ESP,FW,23.0,1999.0,33.1,4,0,0,41,95,17,7,5,8,3,0,0,81,58,125,31.7,misc
ESP-La Liga,2023,Valencia,Hugo González,ESP,"MF,FW",20.0,2003.0,1.0,0,0,0,3,2,2,9,0,1,0,0,0,8,0,4,0.0,misc
