league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
ESP-La Liga,2024,Real Sociedad,Arsen Zakharyan,RUS,"MF,FW",21-320,2003.0,0.8,44,1,8,21,15,2,44,1,1,100.0,0,0.0,21,67,19,0,1,0,1,0,36,4,possession
ESP-La Liga,2024,Real Sociedad,Beñat Turrientes,ESP,MF,23-070,2002.0,8.3,414,22,68,248,102,7,414,19,8,42.1,7,36.8,210,1277,539,15,10,1,15,6,274,26,possession
ESP-La Liga,2024,Real Sociedad,Brais Méndez,ESP,MF,28-094,1997.0,14.0,835,17,111,432,295,48,835,34,10,29.4,22,64.7,435,2011,854,24,14,5,31,26,607,74,possession
ESP-La Liga,2024,Real Sociedad,Daniel Díaz,ESP,MF,18-293,2006.0,0.1,6,0,2,1,3,1,6,1,0,0.0,1,100.0,1,0,0,0,0,0,0,0,4,0,possession
ESP-La Liga,2024,Real Sociedad,Hamari Traoré,MLI,DF,33-074,1992.0,4.9,344,15,95,193,60,7,344,4,2,50.0,2,50.0,148,618,311,8,2,4,2,1,184,11,possession
ESP-La Liga,2024,Real Sociedad,Igor Zubeldia,ESP,DF,28-012,1997.0,22.7,1545,151,714,799,37,12,1545,3,3,100.0,0,0.0,916,5172,3373,19,7,1,7,1,1015,3,possession
ESP-La Liga,2024,Real Sociedad,Javi López,ESP,DF,23-017,2002.0,18.2,1064,48,321,475,279,12,1064,33,15,45.5,16,48.5,499,2745,1147,30,27,4,23,15,572,51,possession
ESP-La Liga,2024,Real Sociedad,Jon Aramburu,VEN,DF,22-262,2002.0,22.5,1514,85,490,754,284,17,1514,31,6,19.4,24,77.4,671,2470,1186,22,16,0,25,9,754,35,possession
ESP-La Liga,2024,Real Sociedad,Jon Magunazelaia,ESP,MF,24-272,2000.0,0.1,16,0,5,9,4,0,16,0,0,,0,,9,28,9,0,0,0,0,0,9,0,possession
ESP-La Liga,2024,Real Sociedad,Jon Martin,ESP,DF,19-100,2006.0,4.0,196,44,121,66,9,6,196,0,0,,0,,83,394,232,0,1,0,2,0,104,0,possession
ESP-La Liga,2024,Real Sociedad,Jon Pacheco,ESP,DF,24-093,2001.0,7.0,446,54,209,232,9,5,446,0,0,,0,,221,1367,868,11,3,1,2,0,265,0,possession
ESP-La Liga,2024,Real Sociedad,Luka Sučić,CRO,MF,22-215,2002.0,16.1,881,15,113,495,284,28,881,46,22,47.8,20,43.5,543,3119,1350,26,30,4,27,14,630,41,possession
ESP-La Liga,2024,Real Sociedad,Luken Beitia,ESP,DF,20-285,2004.0,0.1,7,2,6,1,0,0,7,0,0,,0,,6,12,1,0,0,0,0,0,5,0,possession
ESP-La Liga,2024,Real Sociedad,Martín Zubimendi,ESP,MF,26-068,1999.0,26.9,1751,103,400,1100,264,42,1751,26,18,69.2,8,30.8,863,4435,1997,30,28,3,30,15,1140,38,possession
ESP-La Liga,2024,Real Sociedad,Mikel Oyarzabal,ESP,FW,27-355,1997.0,18.3,547,14,46,273,231,80,545,9,5,55.6,4,44.4,297,1370,622,24,11,13,42,18,402,100,possession
ESP-La Liga,2024,Real Sociedad,Nayef Aguerd,MAR,DF,29-012,1996.0,18.6,1492,127,660,782,53,16,1492,10,5,50.0,2,20.0,948,5736,3573,26,18,0,7,3,1064,1,possession
ESP-La Liga,2024,Real Sociedad,Olasagasti,ESP,MF,24-238,2000.0,8.4,449,11,58,256,140,19,449,12,3,25.0,7,58.3,223,1017,466,11,16,2,9,3,290,38,possession
ESP-La Liga,2024,Real Sociedad,Orri Steinn Óskarsson,ISL,FW,20-225,2004.0,9.8,272,8,24,122,127,37,272,6,1,16.7,4,66.7,114,411,127,5,2,5,17,11,196,48,possession
ESP-La Liga,2024,Real Sociedad,Pablo Marín,ESP,MF,21-282,2003.0,6.9,322,15,56,174,98,11,322,19,13,68.4,6,31.6,176,801,267,7,7,4,20,9,216,30,possession
ESP-La Liga,2024,Real Sociedad,Sergio Gómez,ESP,"MF,DF",24-219,2000.0,25.2,1477,31,238,669,589,38,1477,46,21,45.7,21,45.7,730,3811,1626,37,36,3,36,12,895,128,possession
ESP-La Liga,2024,Real Sociedad,Sheraldo Becker,SUR,"FW,MF",30-061,1995.0,10.8,373,10,39,109,230,35,373,10,4,40.0,3,30.0,236,1839,1014,49,15,13,17,4,290,105,possession
ESP-La Liga,2024,Real Sociedad,Takefusa Kubo,JPN,"MF,FW",23-311,2001.0,19.5,995,7,102,375,536,93,995,116,52,44.8,51,44.0,659,4865,2886,108,44,46,70,38,739,179,possession
ESP-La Liga,2024,Real Sociedad,Umar Sadiq,NGA,FW,28-068,1997.0,2.5,85,1,12,30,46,16,85,9,5,55.6,4,44.4,49,278,94,5,2,3,14,6,66,18,possession
ESP-La Liga,2024,Real Sociedad,Unai Marrero,ESP,GK,23-184,2001.0,1.0,33,29,33,0,0,0,33,0,0,,0,,17,63,22,0,0,0,0,0,15,0,possession
ESP-La Liga,2024,Real Sociedad,Urko González,ESP,MF,24-022,2001.0,0.5,20,2,7,10,3,1,20,0,0,,0,,12,41,5,0,0,0,1,2,18,0,possession
ESP-La Liga,2024,Real Sociedad,Álex Remiro,ESP,GK,30-018,1995.0,29.0,1086,903,1078,8,0,0,1086,0,0,,0,,598,2944,1523,0,0,0,2,0,521,0,possession
ESP-La Liga,2024,Real Sociedad,Álvaro Odriozola,ESP,DF,29-118,1995.0,0.5,35,1,11,15,10,0,35,0,0,,0,,21,79,42,0,1,0,3,1,22,0,possession
ESP-La Liga,2024,Sevilla,Adrià Pedrosa,ESP,DF,26-333,1998.0,20.4,1206,76,417,512,289,14,1206,27,13,48.1,13,48.1,476,2696,1485,33,39,3,31,12,647,78,possession
ESP-La Liga,2024,Sevilla,Akor Adams,NGA,FW,25-072,2000.0,1.5,34,1,4,18,12,1,34,1,1,100.0,0,0.0,5,18,0,0,0,0,2,0,20,5,possession
ESP-La Liga,2024,Sevilla,Albert Sambi Lokonga,BEL,MF,25-171,1999.0,14.8,941,39,245,560,138,15,941,10,4,40.0,4,40.0,491,2726,1518,22,13,1,16,11,689,18,possession
ESP-La Liga,2024,Sevilla,Carmona,ESP,DF,23-072,2002.0,26.9,1848,95,616,998,261,12,1848,35,14,40.0,17,48.6,756,4174,2265,29,21,4,30,17,951,32,possession
ESP-La Liga,2024,Sevilla,Chidera Ejuke,NGA,FW,27-099,1998.0,9.8,563,5,60,251,268,39,563,77,42,54.5,30,39.0,388,3146,1770,72,33,25,30,20,413,90,possession
ESP-La Liga,2024,Sevilla,Darío Fuentes,ESP,DF,22-089,2003.0,0.1,2,0,0,0,2,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
ESP-La Liga,2024,Sevilla,Djibril Sow,SUI,MF,28-064,1997.0,18.5,968,29,218,594,163,24,968,21,7,33.3,10,47.6,483,2511,1140,19,15,2,28,7,663,37,possession
ESP-La Liga,2024,Sevilla,Dodi Lukebakio,BEL,FW,27-199,1997.0,28.0,1227,7,117,464,666,119,1226,153,78,51.0,67,43.8,734,5461,3023,115,73,59,94,45,904,196,possession
ESP-La Liga,2024,Sevilla,Gonzalo Montiel,ARG,"DF,MF",28-100,1997.0,1.3,99,9,41,42,16,2,99,1,0,0.0,0,0.0,37,153,90,3,0,0,2,0,57,3,possession
ESP-La Liga,2024,Sevilla,Isaac Romero,ESP,FW,24-328,2000.0,21.7,668,20,61,309,304,81,667,55,19,34.5,30,54.5,336,1372,453,19,8,13,72,56,460,85,possession
ESP-La Liga,2024,Sevilla,Israel Domínguez,ESP,FW,21-339,2003.0,0.2,2,0,0,2,0,0,2,0,0,,0,,1,3,0,0,0,0,0,0,2,0,possession
ESP-La Liga,2024,Sevilla,Jesús Navas,ESP,"FW,MF",39-141,1985.0,4.7,295,6,40,124,131,5,295,6,4,66.7,2,33.3,150,837,453,13,7,1,5,4,219,48,possession
ESP-La Liga,2024,Sevilla,Juanlu Sánchez,ESP,"MF,DF",21-239,2003.0,13.7,574,14,126,289,165,24,574,18,5,27.8,13,72.2,265,1467,837,24,15,4,13,11,359,48,possession
ESP-La Liga,2024,Sevilla,Kelechi Iheanacho,NGA,FW,28-190,1996.0,4.4,108,2,9,50,49,14,108,4,2,50.0,2,50.0,60,236,126,6,3,2,10,4,81,17,possession
ESP-La Liga,2024,Sevilla,Kike Salas,ESP,DF,22-353,2002.0,18.4,1343,122,685,575,90,16,1343,5,3,60.0,2,40.0,562,2189,1132,5,3,0,8,1,808,13,possession
ESP-La Liga,2024,Sevilla,Leandro Antonetti,PUR,FW,22-088,2003.0,0.1,2,0,0,1,1,0,2,0,0,,0,,1,12,4,0,0,0,0,0,1,1,possession
ESP-La Liga,2024,Sevilla,Loïc Bade,FRA,DF,25-000,2000.0,24.2,1806,237,1096,677,47,17,1806,18,13,72.2,2,11.1,992,4792,2409,8,8,0,15,6,1255,4,possession
ESP-La Liga,2024,Sevilla,Lucas Ocampos,ARG,FW,30-274,1994.0,1.9,115,1,11,60,45,5,115,8,2,25.0,5,62.5,63,377,183,5,4,0,5,3,84,20,possession
ESP-La Liga,2024,Sevilla,Lucien Agoume,FRA,MF,23-061,2002.0,15.8,976,41,252,604,132,11,976,15,11,73.3,4,26.7,435,2018,938,17,14,2,18,6,630,14,possession
ESP-La Liga,2024,Sevilla,Manu Bueno,ESP,MF,20-258,2004.0,1.2,65,2,11,33,21,2,65,2,1,50.0,1,50.0,38,191,86,2,3,0,2,2,51,4,possession
ESP-La Liga,2024,Sevilla,Marcão,BRA,DF,28-310,1996.0,5.1,325,49,193,128,5,2,325,3,0,0.0,1,33.3,172,792,343,0,0,0,4,3,201,0,possession
ESP-La Liga,2024,Sevilla,Mateo Mejía,ESP,FW,22-011,2003.0,0.1,2,0,0,1,1,0,2,1,0,0.0,0,0.0,1,2,0,0,0,0,0,0,1,0,possession
ESP-La Liga,2024,Sevilla,Nemanja Gudelj,SRB,"DF,MF",33-146,1991.0,22.1,1356,114,574,669,119,3,1356,6,4,66.7,1,16.7,595,2502,1118,10,4,0,16,3,837,5,possession
ESP-La Liga,2024,Sevilla,Peque,ESP,"FW,MF",22-189,2002.0,9.0,349,3,44,185,123,23,349,16,6,37.5,8,50.0,194,889,406,9,9,1,19,21,253,28,possession
ESP-La Liga,2024,Sevilla,Ramón Martínez,ESP,DF,22-171,2002.0,0.1,10,0,6,4,0,0,10,1,1,100.0,0,0.0,7,33,6,0,0,0,0,0,9,0,possession
ESP-La Liga,2024,Sevilla,Ruben Vargas,SUI,"FW,MF",26-249,1998.0,7.5,362,8,50,144,173,30,362,33,12,36.4,16,48.5,186,1260,676,29,15,11,31,6,231,63,possession
ESP-La Liga,2024,Sevilla,Saúl Ñíguez,ESP,MF,30-141,1994.0,13.8,712,24,157,374,189,41,712,25,11,44.0,11,44.0,299,1575,667,12,15,3,24,12,431,35,possession
ESP-La Liga,2024,Sevilla,Stanis Idumbo,BEL,"FW,MF",19-286,2005.0,2.9,113,6,25,46,46,6,113,17,8,47.1,8,47.1,74,612,280,9,2,4,11,9,76,18,possession
ESP-La Liga,2024,Sevilla,Suso,ESP,"FW,MF",31-143,1993.0,2.0,154,0,16,64,78,4,154,15,7,46.7,7,46.7,104,516,291,7,8,1,4,5,114,17,possession
ESP-La Liga,2024,Sevilla,Tanguy Nianzou,FRA,DF,22-308,2002.0,5.8,376,49,205,162,11,6,376,3,3,100.0,0,0.0,207,924,408,4,3,0,3,0,263,0,possession
ESP-La Liga,2024,Sevilla,Valentín Barco,ARG,"DF,FW",20-262,2004.0,3.2,236,4,45,92,100,3,236,13,3,23.1,9,69.2,124,546,254,4,4,0,6,4,142,13,possession
ESP-La Liga,2024,Sevilla,Álvaro Fernández,ESP,GK,26-363,1998.0,7.3,316,242,314,2,0,0,316,0,0,,0,,168,738,326,0,0,0,0,0,187,0,possession
ESP-La Liga,2024,Sevilla,Álvaro Pascual,ESP,FW,23-100,2002.0,0.7,17,0,2,6,10,1,17,0,0,,0,,8,37,11,1,0,1,1,0,10,2,possession
ESP-La Liga,2024,Sevilla,Ørjan Nyland,NOR,GK,34-213,1990.0,22.7,837,705,828,9,0,0,837,0,0,,0,,472,2207,1103,0,0,0,0,0,455,0,possession
ESP-La Liga,2024,Valencia,Alberto Marí,ESP,FW,23-274,2001.0,0.1,4,0,0,3,1,0,4,0,0,,0,,2,11,10,0,0,0,0,0,4,2,possession
ESP-La Liga,2024,Valencia,Cristhian Mosquera,ESP,DF,20-288,2004.0,28.9,1790,174,891,862,46,4,1790,8,5,62.5,3,37.5,1049,5660,3349,27,10,0,14,6,1173,5,possession
ESP-La Liga,2024,Valencia,César Tárrega,ESP,DF,23-044,2002.0,26.6,1545,237,827,682,49,31,1545,11,8,72.7,1,9.1,798,4400,2692,19,10,0,12,3,948,1,possession
ESP-La Liga,2024,Valencia,Dani Gómez,ESP,FW,26-255,1998.0,5.9,137,4,12,49,78,22,137,10,3,30.0,7,70.0,71,319,103,3,4,2,11,8,90,24,possession
ESP-La Liga,2024,Valencia,David Otorbi,ESP,MF,17-177,2007.0,0.2,6,0,0,4,2,0,6,2,0,0.0,0,0.0,3,24,13,1,0,0,1,0,4,0,possession
ESP-La Liga,2024,Valencia,Diego López,ESP,"MF,FW",22-333,2002.0,24.1,965,7,93,369,517,76,965,64,19,29.7,42,65.6,541,3329,1680,63,37,21,47,17,669,166,possession
ESP-La Liga,2024,Valencia,Dimitri Foulquier,FRA,DF,32-019,1993.0,20.9,1233,48,352,621,270,21,1233,30,8,26.7,16,53.3,589,3446,1970,43,30,6,24,16,716,57,possession
ESP-La Liga,2024,Valencia,Domingos André Ribeiro Almeida,POR,"MF,FW",24-316,2000.0,17.1,885,12,111,452,333,34,885,39,18,46.2,14,35.9,512,2730,1385,35,34,8,27,33,635,59,possession
ESP-La Liga,2024,Valencia,Enzo Barrenechea,ARG,MF,23-324,2001.0,18.5,1160,54,275,749,147,12,1160,23,11,47.8,10,43.5,528,2315,1092,18,11,0,16,16,754,12,possession
ESP-La Liga,2024,Valencia,Francisco Perez,ESP,"FW,MF",22-214,2002.0,4.5,231,5,33,87,113,11,231,15,8,53.3,7,46.7,136,980,434,15,6,3,14,7,159,53,possession
ESP-La Liga,2024,Valencia,Germán Valera,ESP,MF,23-026,2002.0,1.6,73,2,9,33,32,4,73,8,3,37.5,3,37.5,46,276,87,1,0,0,5,1,46,10,possession
ESP-La Liga,2024,Valencia,Giorgi Mamardashvili,GEO,GK,24-194,2000.0,26.0,852,703,846,6,0,0,852,0,0,,0,,393,1871,1034,1,0,0,0,0,346,0,possession
ESP-La Liga,2024,Valencia,Hugo Duro,ESP,FW,25-152,1999.0,19.0,523,12,44,269,216,73,523,19,7,36.8,12,63.2,237,845,300,11,7,6,51,28,382,69,possession
ESP-La Liga,2024,Valencia,Hugo Guillamón,ESP,MF,25-070,2000.0,4.0,228,13,62,129,37,1,228,2,1,50.0,1,50.0,85,364,129,0,1,0,3,3,146,5,possession
ESP-La Liga,2024,Valencia,Iker Córdoba,ESP,DF,19-151,2005.0,0.2,12,2,5,6,1,0,12,0,0,,0,,7,36,27,0,0,0,0,0,10,1,possession
ESP-La Liga,2024,Valencia,Ivan Jaime Pajuelo,ESP,MF,24-197,2000.0,2.1,110,0,7,36,69,10,110,12,3,25.0,6,50.0,73,389,202,6,4,2,8,4,82,12,possession
ESP-La Liga,2024,Valencia,Javier Guerra,ESP,MF,22-100,2003.0,22.0,1238,45,248,692,318,36,1238,61,24,39.3,34,55.7,681,3645,1878,36,35,11,42,45,828,65,possession
ESP-La Liga,2024,Valencia,Jesus Vazquez,ESP,DF,22-099,2003.0,8.6,502,29,141,199,170,11,502,30,12,40.0,14,46.7,220,1352,784,29,23,5,13,6,245,44,possession
ESP-La Liga,2024,Valencia,José Luis García Vayá,ESP,MF,26-243,1998.0,16.0,1183,42,230,697,272,11,1182,10,6,60.0,2,20.0,540,2139,1067,9,14,1,10,10,719,15,possession
ESP-La Liga,2024,Valencia,José Luis Gayà,ESP,DF,29-321,1995.0,13.7,831,39,234,336,264,11,831,16,5,31.3,10,62.5,387,1775,926,20,22,3,12,1,481,113,possession
ESP-La Liga,2024,Valencia,Luis Rioja,ESP,"MF,FW",31-177,1993.0,25.1,1199,32,199,433,582,50,1197,76,35,46.1,31,40.8,629,4454,2090,71,41,21,34,33,814,172,possession
ESP-La Liga,2024,Valencia,Martín Tejón,ESP,"MF,DF",20-364,2004.0,0.5,34,1,3,14,18,2,34,4,2,50.0,2,50.0,17,93,36,0,0,0,1,3,23,6,possession
ESP-La Liga,2024,Valencia,Max Aarons,ENG,"DF,MF",25-097,2000.0,1.2,59,1,17,12,30,0,59,4,1,25.0,2,50.0,30,95,41,0,3,0,2,1,33,8,possession
ESP-La Liga,2024,Valencia,Maximiliano Caufriez,BEL,DF,28-054,1997.0,1.0,23,6,17,6,0,0,23,0,0,,0,,8,68,3,0,0,0,0,0,10,0,possession
ESP-La Liga,2024,Valencia,Mouctar Diakhaby,GUI,DF,28-113,1996.0,3.0,138,25,89,34,16,13,138,1,1,100.0,0,0.0,64,254,120,0,2,0,2,1,72,0,possession
ESP-La Liga,2024,Valencia,Rafa Mir,ESP,"FW,MF",27-297,1997.0,4.8,145,9,28,60,59,14,145,9,1,11.1,8,88.9,62,350,136,4,5,0,6,5,96,11,possession
ESP-La Liga,2024,Valencia,Rodrigo Abajas,ESP,DF,21-334,2003.0,0.7,36,1,8,19,9,1,36,1,1,100.0,0,0.0,13,101,67,3,2,1,0,2,16,3,possession
ESP-La Liga,2024,Valencia,Sergi Canós,ESP,"MF,FW",28-068,1997.0,4.0,224,6,33,72,120,20,224,13,1,7.7,12,92.3,122,524,279,7,6,4,12,5,160,45,possession
ESP-La Liga,2024,Valencia,Stole Dimitrievski,MKD,GK,31-107,1993.0,4.0,143,96,135,9,0,0,143,0,0,,0,,68,362,240,0,0,0,1,0,52,0,possession
ESP-La Liga,2024,Valencia,Thierry Correia,POR,DF,26-033,1999.0,8.5,555,29,177,215,170,12,555,23,8,34.8,12,52.2,240,1328,785,16,9,6,17,0,293,48,possession
ESP-La Liga,2024,Valencia,Umar Sadiq,NGA,FW,28-068,1997.0,6.3,215,4,10,93,114,28,215,16,7,43.8,8,50.0,122,659,193,8,6,3,30,19,166,32,possession
ESP-La Liga,2024,Valencia,Yarek Gasiorowski,ESP,DF,20-089,2005.0,10.4,609,70,288,304,22,6,609,0,0,,0,,275,1329,736,9,2,0,1,0,337,0,possession
ESP-La Liga,2024,Valladolid,Adam Aznou,MAR,DF,18-313,2006.0,5.1,282,17,93,142,53,5,282,17,7,41.2,5,29.4,130,686,380,7,4,1,17,7,135,19,possession
ESP-La Liga,2024,Valladolid,Adrian Baquerin,ESP,FW,18-038,2007.0,0.1,6,1,2,2,2,0,6,1,0,0.0,0,0.0,3,6,1,0,0,0,1,0,3,0,possession
ESP-La Liga,2024,Valladolid,Amath,SEN,"FW,DF",28-269,1996.0,3.5,126,3,18,54,55,10,126,11,4,36.4,7,63.6,81,415,198,7,5,2,10,3,93,21,possession
ESP-La Liga,2024,Valladolid,André Ferreira,POR,GK,28-317,1996.0,1.0,35,29,35,0,0,0,35,0,0,,0,,10,44,26,0,0,0,0,0,10,0,possession
ESP-La Liga,2024,Valladolid,Antonio Candela,ITA,DF,24-349,2000.0,5.0,294,12,130,120,49,5,294,8,4,50.0,4,50.0,145,913,459,8,4,1,5,2,181,18,possession
ESP-La Liga,2024,Valladolid,Anuar,MAR,"MF,FW",30-086,1995.0,14.4,505,19,139,221,148,22,505,17,5,29.4,8,47.1,262,1638,610,19,11,5,20,10,320,47,possession
ESP-La Liga,2024,Valladolid,Arnau Rafús,ESP,GK,21-349,2003.0,1.0,43,39,43,0,0,0,43,0,0,,0,,22,97,61,0,0,0,0,0,27,0,possession
ESP-La Liga,2024,Valladolid,Cenk Özkacar,TUR,DF,24-187,2000.0,3.9,256,45,164,90,3,2,256,0,0,,0,,126,624,297,2,1,0,3,0,158,0,possession
ESP-La Liga,2024,Valladolid,Chuky san jose,ESP,"MF,FW",20-347,2004.0,4.5,133,3,22,62,50,6,133,5,1,20.0,4,80.0,65,264,103,2,2,1,7,3,80,11,possession
ESP-La Liga,2024,Valladolid,Darwin Machís,VEN,"FW,MF",32-063,1993.0,5.3,244,9,40,114,91,4,244,12,2,16.7,8,66.7,126,867,422,10,10,0,4,3,161,24,possession
ESP-La Liga,2024,Valladolid,David Torres,ESP,DF,22-037,2003.0,15.4,846,139,539,295,18,5,846,2,1,50.0,1,50.0,451,2520,1604,11,6,0,2,3,547,3,possession
ESP-La Liga,2024,Valladolid,Enzo Boyomo,CMR,DF,23-186,2001.0,3.0,215,23,131,79,6,4,215,1,1,100.0,0,0.0,128,563,282,1,0,0,0,0,159,0,possession
ESP-La Liga,2024,Valladolid,Eray Cömert,SUI,"DF,MF",27-066,1998.0,14.9,875,84,466,381,30,6,875,3,3,100.0,0,0.0,482,2471,1266,7,3,0,10,2,590,4,possession
ESP-La Liga,2024,Valladolid,Florian Grillitsch,AUT,MF,29-247,1995.0,3.7,224,9,51,142,37,3,224,10,7,70.0,2,20.0,125,752,408,5,3,0,3,3,153,3,possession
ESP-La Liga,2024,Valladolid,Henrique,BRA,DF,30-351,1994.0,0.5,39,1,12,23,4,0,39,1,1,100.0,0,0.0,22,91,36,0,0,0,0,2,24,1,possession
ESP-La Liga,2024,Valladolid,Iván Sánchez,ESP,"MF,FW",32-200,1992.0,12.3,562,10,98,241,233,18,562,39,21,53.8,8,20.5,339,2614,1432,46,23,8,18,18,378,70,possession
ESP-La Liga,2024,Valladolid,Javi Sánchez,ESP,DF,28-028,1997.0,20.4,1223,207,836,360,30,10,1223,2,2,100.0,0,0.0,643,2952,1475,4,3,0,8,1,843,4,possession
ESP-La Liga,2024,Valladolid,Joseph Aidoo,GHA,DF,29-194,1995.0,3.1,200,25,131,70,0,0,200,0,0,,0,,130,589,290,0,0,0,0,0,145,0,possession
ESP-La Liga,2024,Valladolid,Juanmi Latasa,ESP,FW,24-019,2001.0,9.8,250,11,16,123,114,50,250,7,4,57.1,2,28.6,97,342,86,2,3,0,14,15,195,28,possession
ESP-La Liga,2024,Valladolid,Juma Bah,SLE,DF,19-000,2006.0,9.6,523,85,321,194,10,8,523,4,3,75.0,1,25.0,265,1091,459,0,1,0,3,5,316,1,possession
ESP-La Liga,2024,Valladolid,Karl Jakob Hein,EST,GK,22-363,2002.0,28.0,1146,966,1129,17,0,0,1146,0,0,,0,,601,2986,1867,0,0,0,2,0,534,0,possession
ESP-La Liga,2024,Valladolid,Kenedy,BRA,"MF,FW",29-062,1996.0,0.1,5,0,0,1,4,2,5,1,0,0.0,1,100.0,4,15,4,1,0,0,0,1,3,2,possession
ESP-La Liga,2024,Valladolid,Kike Pérez,ESP,MF,28-056,1997.0,13.2,723,19,166,412,159,18,723,22,8,36.4,12,54.5,344,2211,1125,19,18,4,25,13,441,28,possession
ESP-La Liga,2024,Valladolid,Lucas Oliveira Rosa,BRA,DF,25-008,2000.0,21.0,1076,76,411,461,219,21,1076,31,14,45.2,13,41.9,447,2693,1460,31,24,5,29,11,550,74,possession
ESP-La Liga,2024,Valladolid,Luis Pérez,ESP,DF,30-066,1995.0,25.9,1322,79,451,571,309,7,1322,17,8,47.1,7,41.2,540,2583,1318,38,20,3,26,5,725,108,possession
ESP-La Liga,2024,Valladolid,Mamadou Sylla,SEN,"FW,MF",31-022,1994.0,14.1,333,9,28,173,134,31,331,13,5,38.5,6,46.2,151,742,375,15,8,6,38,13,226,40,possession
ESP-La Liga,2024,Valladolid,Marcos André,BRA,FW,28-173,1996.0,13.0,369,13,45,208,126,32,369,41,17,41.5,18,43.9,195,1010,345,11,9,5,40,23,253,38,possession
ESP-La Liga,2024,Valladolid,Mario Maroto,ESP,MF,21-134,2003.0,0.2,19,1,4,11,4,1,19,1,1,100.0,0,0.0,5,16,3,0,0,0,0,0,7,0,possession
ESP-La Liga,2024,Valladolid,Mario Martín,ESP,MF,21-037,2004.0,17.2,947,70,303,508,147,23,947,34,17,50.0,13,38.2,491,2767,1205,16,15,2,33,22,589,19,possession
ESP-La Liga,2024,Valladolid,Raúl Chasco,ESP,DF,21-210,2003.0,1.4,74,2,36,32,7,0,74,2,0,0.0,2,100.0,28,103,54,1,0,0,3,1,28,2,possession
ESP-La Liga,2024,Valladolid,Raúl Moro,ESP,"FW,MF",22-127,2002.0,19.3,764,12,101,271,409,78,764,99,48,48.5,47,47.5,441,4281,2226,84,51,46,34,9,521,145,possession
ESP-La Liga,2024,Valladolid,Selim Amallah,MAR,MF,28-147,1996.0,12.3,482,3,68,263,159,17,481,53,26,49.1,20,37.7,257,1523,683,22,13,6,30,20,292,19,possession
ESP-La Liga,2024,Valladolid,Stanko Jurić,CRO,MF,28-238,1996.0,15.7,796,78,352,399,55,9,796,8,5,62.5,3,37.5,324,1573,660,4,4,2,18,12,445,7,possession
ESP-La Liga,2024,Valladolid,Tamás Nikitscher,HUN,MF,25-159,1999.0,6.1,262,14,87,163,15,0,262,4,2,50.0,1,25.0,130,835,284,2,3,0,4,3,158,3,possession
ESP-La Liga,2024,Valladolid,Víctor Meseguer,ESP,MF,25-306,1999.0,4.6,234,5,59,124,51,11,234,4,1,25.0,3,75.0,100,349,151,2,1,0,7,3,151,22,possession
ESP-La Liga,2024,Villarreal,Alex Baena,ESP,MF,23-265,2001.0,25.0,1397,17,182,559,690,75,1396,52,19,36.5,26,50.0,793,4842,2783,79,81,11,37,29,911,134,possession
ESP-La Liga,2024,Villarreal,Alfonso Pedraza,ESP,"DF,MF",29-002,1996.0,0.9,65,4,15,20,30,5,65,6,2,33.3,3,50.0,45,209,120,4,2,1,3,0,47,14,possession
ESP-La Liga,2024,Villarreal,Arnaut Danjuma,NED,FW,28-070,1997.0,2.2,48,0,1,13,34,8,48,4,0,0.0,4,100.0,25,207,98,4,3,2,3,0,36,17,possession
ESP-La Liga,2024,Villarreal,Ayoze Pérez,ESP,FW,31-256,1993.0,15.6,514,6,50,214,259,104,514,57,24,42.1,25,43.9,321,1983,1091,47,27,26,49,24,380,91,possession
ESP-La Liga,2024,Villarreal,Daniel Parejo,ESP,MF,35-360,1989.0,19.7,1402,70,365,814,229,10,1400,8,6,75.0,2,25.0,724,2863,1304,15,25,0,13,9,981,24,possession
ESP-La Liga,2024,Villarreal,Denis Suárez,ESP,MF,31-095,1994.0,4.1,205,1,30,84,91,15,205,13,8,61.5,4,30.8,122,870,556,17,11,3,11,4,152,20,possession
ESP-La Liga,2024,Villarreal,Diego Conde,ESP,GK,26-165,1998.0,20.8,659,569,654,5,0,0,659,0,0,,0,,382,1923,1132,0,0,0,1,0,330,0,possession
ESP-La Liga,2024,Villarreal,Eric Bailly,CIV,DF,30-364,1994.0,6.4,370,49,179,179,13,5,370,3,3,100.0,0,0.0,185,1004,501,1,4,0,6,1,236,0,possession
ESP-La Liga,2024,Villarreal,Gerard Moreno,ESP,FW,33-004,1992.0,7.2,359,7,25,159,178,43,356,24,13,54.2,11,45.8,215,1122,452,14,11,7,15,8,288,54,possession
ESP-La Liga,2024,Villarreal,Ilias Akhomach,MAR,"MF,FW",20-360,2004.0,6.5,293,8,44,89,163,29,293,43,19,44.2,17,39.5,200,1310,759,30,18,20,15,10,209,64,possession
