league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
GER-Bundesliga,2024,Bayern Munich,Gabriel Vidovic,CRO,MF,21-131,2003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
GER-Bundesliga,2024,Bayern Munich,Harry Kane,ENG,FW,31-257,1993.0,22.5,4,0,0,8,19,15,13,2,9,2,0,0,55,25,17,59.5,misc
GER-Bundesliga,2024,Bayern Munich,Hiroki Ito,JPN,DF,25-334,1999.0,2.8,1,0,0,2,3,0,2,6,0,0,0,0,13,5,1,83.3,misc
GER-Bundesliga,2024,Bayern Munich,Jamal Musiala,GER,MF,22-044,2003.0,20.0,3,0,0,20,55,2,8,8,21,1,0,0,75,7,14,33.3,misc
GER-Bundesliga,2024,Bayern Munich,Jonas Urbig,GER,GK,21-246,2003.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,100.0,misc
GER-Bundesliga,2024,Bayern Munich,Joshua Kimmich,GER,MF,30-062,1995.0,25.6,4,0,0,13,20,2,145,20,26,0,0,0,156,10,8,55.6,misc
GER-Bundesliga,2024,Bayern Munich,Josip Stanišić,CRO,DF,25-009,2000.0,4.1,0,0,0,1,4,0,11,4,7,0,0,0,20,4,4,50.0,misc
GER-Bundesliga,2024,Bayern Munich,João Palhinha,POR,MF,29-276,1995.0,7.3,2,1,0,13,9,0,2,4,14,0,1,0,16,20,11,64.5,misc
GER-Bundesliga,2024,Bayern Munich,Kim Min-jae,KOR,DF,28-147,1996.0,24.3,2,0,0,24,4,0,0,32,19,0,0,0,147,80,42,65.6,misc
GER-Bundesliga,2024,Bayern Munich,Kingsley Coman,FRA,FW,28-302,1996.0,11.5,0,0,0,7,7,6,36,7,10,0,0,0,49,8,10,44.4,misc
GER-Bundesliga,2024,Bayern Munich,Konrad Laimer,AUT,DF,27-319,1997.0,13.6,7,0,0,26,8,1,17,6,20,0,0,0,58,9,12,42.9,misc
GER-Bundesliga,2024,Bayern Munich,Leon Goretzka,GER,MF,30-064,1995.0,12.4,2,0,0,11,10,0,5,13,9,0,0,0,62,27,15,64.3,misc
GER-Bundesliga,2024,Bayern Munich,Leroy Sané,GER,FW,29-090,1996.0,14.6,2,0,0,13,22,5,41,6,12,1,0,0,65,6,5,54.5,misc
GER-Bundesliga,2024,Bayern Munich,Manuel Neuer,GER,GK,39-015,1986.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,51,4,0,100.0,misc
GER-Bundesliga,2024,Bayern Munich,Mathys Tel,FRA,"FW,MF",19-349,2005.0,2.8,0,0,0,5,6,1,5,1,2,0,0,0,10,1,0,100.0,misc
GER-Bundesliga,2024,Bayern Munich,Michael Olise,FRA,"FW,MF",23-120,2001.0,20.1,2,0,0,18,50,4,109,6,18,2,0,0,84,8,11,42.1,misc
GER-Bundesliga,2024,Bayern Munich,Raphaël Guerreiro,POR,"DF,MF",31-110,1993.0,14.5,1,0,0,7,6,0,25,9,10,0,0,0,85,5,6,45.5,misc
GER-Bundesliga,2024,Bayern Munich,Sacha Boey,FRA,DF,24-210,2000.0,4.7,1,0,0,4,5,0,10,2,4,0,1,0,25,5,6,45.5,misc
GER-Bundesliga,2024,Bayern Munich,Serge Gnabry,GER,"FW,MF",29-271,1995.0,9.7,0,0,0,13,3,5,20,5,9,0,0,0,36,4,4,50.0,misc
GER-Bundesliga,2024,Bayern Munich,Sven Ulreich,GER,GK,36-251,1988.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,misc
GER-Bundesliga,2024,Bayern Munich,Thomas Müller,GER,"MF,FW",35-210,1989.0,10.1,3,0,0,11,9,3,38,1,3,0,0,0,20,12,22,35.3,misc
GER-Bundesliga,2024,Bochum,Aliou Badara Baldé,GUI,"MF,FW",22-120,2002.0,1.0,1,0,0,1,0,2,4,0,1,0,0,0,3,0,2,0.0,misc
GER-Bundesliga,2024,Bochum,Anthony Losilla,FRA,MF,39-032,1986.0,12.0,1,0,0,18,9,1,4,18,16,0,0,0,40,25,22,53.2,misc
GER-Bundesliga,2024,Bochum,Bernardo,BRA,DF,29-332,1995.0,13.8,5,0,0,18,7,0,8,17,22,0,0,0,60,58,35,62.4,misc
GER-Bundesliga,2024,Bochum,Cristian Gamboa,CRC,DF,35-169,1989.0,1.8,0,0,0,0,3,0,7,1,2,0,0,0,11,0,1,0.0,misc
GER-Bundesliga,2024,Bochum,Dani de Wit,NED,"MF,FW",27-073,1998.0,11.8,1,0,0,24,10,7,7,11,13,1,0,0,34,34,43,44.2,misc
GER-Bundesliga,2024,Bochum,Erhan Mašović,SRB,DF,26-140,1998.0,10.0,1,0,0,11,4,0,0,12,10,0,0,0,32,22,14,61.1,misc
GER-Bundesliga,2024,Bochum,Felix Passlack,GER,"DF,MF",26-317,1998.0,21.7,4,0,0,26,18,2,95,16,22,0,2,0,101,9,17,34.6,misc
GER-Bundesliga,2024,Bochum,Gerrit Holtmann,PHI,"DF,FW",30-017,1995.0,10.9,2,0,0,21,5,4,74,16,17,0,0,0,41,10,13,43.5,misc
GER-Bundesliga,2024,Bochum,Giorgos Masouras,GRE,"FW,MF",31-100,1994.0,6.8,0,0,0,7,7,10,13,3,7,0,0,0,27,13,20,39.4,misc
