league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
FRA-Ligue 1,2022,Clermont Foot,Mateusz Wieteska,POL,DF,25,1997,34.6,7,1,0,29,30,0,1,56,23,1,1,0,185,78,41,65.5,misc
FRA-Ligue 1,2022,Clermont Foot,Maxime Gonalons,FRA,MF,33,1989,16.1,3,0,0,24,22,0,3,20,32,0,0,0,98,15,9,62.5,misc
FRA-Ligue 1,2022,Clermont Foot,Maximiliano Caufriez,BEL,DF,25,1997,24.7,10,1,1,29,35,1,3,34,24,0,0,0,142,20,15,57.1,misc
FRA-Ligue 1,2022,Clermont Foot,Mehdi Zeffane,ALG,"DF,MF",30,1992,7.3,1,0,0,4,3,1,24,22,7,0,0,0,36,3,8,27.3,misc
FRA-Ligue 1,2022,Clermont Foot,Mory Diaw,SEN,GK,29,1993,37.0,0,0,0,0,6,0,0,2,0,0,0,0,31,5,0,100.0,misc
FRA-Ligue 1,2022,Clermont Foot,Muhammed Cham,AUT,MF,21,2000,21.9,2,0,0,17,40,1,73,7,15,0,1,0,106,6,13,31.6,misc
FRA-Ligue 1,2022,Clermont Foot,Neto Borges,BRA,DF,25,1996,31.5,4,2,1,21,46,5,84,41,45,2,1,0,186,36,23,61.0,misc
FRA-Ligue 1,2022,Clermont Foot,Ouparine Djoco,GNB,GK,24,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,misc
FRA-Ligue 1,2022,Clermont Foot,Saîf-Eddine Khaoui,TUN,MF,27,1995,22.5,4,0,0,25,36,7,56,33,28,1,1,0,123,12,12,50.0,misc
FRA-Ligue 1,2022,Clermont Foot,Souleymane Cissé,FRA,DF,19,2002,0.4,0,0,0,2,1,0,0,1,1,0,0,0,3,1,0,100.0,misc
FRA-Ligue 1,2022,Clermont Foot,Yanis Massolin,FRA,MF,19,2002,0.7,0,0,0,0,1,0,0,2,1,0,0,0,11,2,2,50.0,misc
FRA-Ligue 1,2022,Clermont Foot,Yohann Magnin,FRA,MF,25,1997,26.7,6,0,0,48,48,3,14,25,54,0,3,0,149,27,47,36.5,misc
FRA-Ligue 1,2022,Lens,Adam Buksa,POL,"FW,MF",26,1996,1.1,0,0,0,5,1,0,1,0,0,0,0,0,2,1,5,16.7,misc
FRA-Ligue 1,2022,Lens,Adrien Thomasson,FRA,"MF,FW",28,1993,14.2,1,0,0,21,18,5,13,4,17,1,0,0,79,12,18,40.0,misc
