league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
ITA-Serie A,2023,Empoli,Filippo Ranocchia,ITA,"MF,DF",22,2001,5.3,3,0,0,11,8,0,10,3,11,0,0,0,16,6,4,60.0,misc
ITA-Serie A,2023,Empoli,Francesco Caputo,ITA,FW,35,1987,14.1,0,0,0,10,14,20,1,1,0,0,0,0,19,12,23,34.3,misc
ITA-Serie A,2023,Empoli,Giacomo Corona,ITA,FW,19,2004,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2023,Empoli,Giuseppe Pezzella,ITA,DF,25,1997,12.1,4,0,0,17,17,2,54,2,14,0,1,0,56,13,5,72.2,misc
ITA-Serie A,2023,Empoli,Jacopo Fazzini,ITA,MF,20,2003,13.7,6,0,0,23,27,1,54,12,25,1,1,0,78,14,29,32.6,misc
ITA-Serie A,2023,Empoli,Liam Henderson,SCO,MF,27,1996,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2023,Empoli,Liberato Cacace,NZL,DF,22,2000,21.2,6,0,0,30,18,1,68,19,24,0,0,0,119,17,22,43.6,misc
ITA-Serie A,2023,Empoli,M'Baye Niang,SEN,FW,28,1994,7.9,1,0,0,15,24,9,4,3,1,0,0,0,14,24,38,38.7,misc
ITA-Serie A,2023,Empoli,Matteo Cancellieri,ITA,"FW,MF",21,2002,19.9,7,0,0,35,52,13,42,6,22,1,1,0,70,32,67,32.3,misc
ITA-Serie A,2023,Empoli,Mattia Destro,ITA,"FW,MF",32,1991,4.1,2,0,0,6,7,4,0,2,1,0,0,0,9,13,17,43.3,misc
ITA-Serie A,2023,Empoli,Nicolas Haas,SUI,MF,27,1996,1.0,1,0,0,1,1,0,0,1,3,0,0,0,9,3,0,100.0,misc
ITA-Serie A,2023,Empoli,Nicolò Cambiaghi,ITA,"FW,MF",22,2000,28.4,3,0,0,48,77,3,131,14,39,2,0,0,99,9,25,26.5,misc
ITA-Serie A,2023,Empoli,Roberto Piccoli,ITA,FW,22,2001,0.4,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,33.3,misc
ITA-Serie A,2023,Empoli,Răzvan Marin,ROU,MF,27,1996,20.2,3,0,0,28,18,1,98,6,22,0,0,0,91,12,12,50.0,misc
ITA-Serie A,2023,Empoli,Samuele Perisan,ITA,GK,25,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ITA-Serie A,2023,Empoli,Sebastian Walukiewicz,POL,DF,23,2000,22.8,6,0,0,23,7,2,1,15,28,0,2,0,85,39,49,44.3,misc
ITA-Serie A,2023,Empoli,Sebastiano Luperto,ITA,DF,26,1996,37.8,4,0,0,26,18,1,12,32,26,0,0,0,142,77,58,57.0,misc
ITA-Serie A,2023,Empoli,Simone Bastoni,ITA,"MF,DF",26,1996,8.3,3,0,0,17,13,0,36,11,13,0,0,0,37,8,11,42.1,misc
ITA-Serie A,2023,Empoli,Steven Shpendi,ALB,"FW,MF",20,2003,4.6,0,0,0,12,13,4,0,1,0,0,0,0,13,3,18,14.3,misc
ITA-Serie A,2023,Empoli,Szymon Żurkowski,POL,MF,25,1997,9.6,4,0,0,19,17,2,6,6,6,0,0,0,37,7,17,29.2,misc
ITA-Serie A,2023,Empoli,Tommaso Baldanzi,ITA,"MF,FW",20,2003,8.3,1,0,0,4,16,2,16,2,2,0,0,0,27,1,6,14.3,misc
ITA-Serie A,2023,Empoli,Tyronne Ebuehi,NGA,DF,27,1995,12.2,0,0,0,7,9,3,23,6,9,0,0,0,70,8,18,30.8,misc
ITA-Serie A,2023,Empoli,Viktor Kovalenko,UKR,MF,27,1996,6.8,1,0,0,7,10,2,13,1,2,0,0,0,23,8,14,36.4,misc
ITA-Serie A,2023,Empoli,Youssef Maleh,MAR,MF,24,1998,28.9,11,0,0,56,37,0,47,25,48,0,2,0,172,17,34,33.3,misc
ITA-Serie A,2023,Fiorentina,Alfred Duncan,GHA,MF,30,1993,21.0,2,0,0,26,15,3,65,11,22,0,0,0,117,29,29,50.0,misc
ITA-Serie A,2023,Fiorentina,Andrea Belotti,ITA,FW,29,1993,10.5,0,0,0,15,22,7,4,2,3,2,0,0,16,39,43,47.6,misc
ITA-Serie A,2023,Fiorentina,Antonín Barák,CZE,"MF,FW",28,1994,9.0,2,0,0,8,7,1,4,2,2,0,0,0,35,13,22,37.1,misc
ITA-Serie A,2023,Fiorentina,Arthur Melo,BRA,MF,26,1996,22.1,2,0,0,18,47,0,21,18,30,1,0,0,141,7,7,50.0,misc
ITA-Serie A,2023,Fiorentina,Christian Kouamé,CIV,FW,25,1997,12.1,0,0,0,17,25,0,20,2,4,0,0,0,66,56,43,56.6,misc
ITA-Serie A,2023,Fiorentina,Cristiano Biraghi,ITA,DF,30,1992,26.2,8,0,0,44,14,1,226,14,28,0,0,0,98,8,12,40.0,misc
