Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2022/2023,us-salernitana-1919,Andrea Sorrentino,25 K €,
2022/2023,us-salernitana-1919,Pasquale Allocca,-,
2022/2023,us-salernitana-1919,Flavius Daniliuc,"8,00 mio. €",
2022/2023,us-salernitana-1919,Lorenzo Pirola,"8,00 mio. €",
2022/2023,us-salernitana-1919,Matteo Lovato,"6,00 mio. €",
2022/2023,us-salernitana-1919,Dylan Bronn,"2,50 mio. €",
2022/2023,us-salernitana-1919,William Troost-Ekong,"2,50 mio. €",
2022/2023,us-salernitana-1919,Norbert Gyömbér,"1,50 mio. €",
2022/2023,us-salernitana-1919,Valerio Mantovani,700 K €,
2022/2023,us-salernitana-1919,Federico Fazio,400 K €,
2022/2023,us-salernitana-1919,Frédéric Veseli,300 K €,
2022/2023,us-salernitana-1919,Andrei Motoc,75 K €,
2022/2023,us-salernitana-1919,Domagoj Bradarić,"7,00 mio. €",
2022/2023,us-salernitana-1919,Pawel Jaroszynski,450 K €,
2022/2023,us-salernitana-1919,Sanasi Sy,300 K €,
2022/2023,us-salernitana-1919,Pasquale Mazzocchi,"4,80 mio. €",
2022/2023,us-salernitana-1919,Junior Sambia,"3,50 mio. €",
2022/2023,us-salernitana-1919,Wajdi Kechrida,800 K €,
2022/2023,us-salernitana-1919,Emil Bohinen,"3,40 mio. €",
2022/2023,us-salernitana-1919,Ivan Radovanovic,400 K €,
2022/2023,us-salernitana-1919,Giulio Maggiore,"5,50 mio. €",
2022/2023,us-salernitana-1919,Lassana Coulibaly,"5,00 mio. €",
2022/2023,us-salernitana-1919,Tonny Vilhena,"3,80 mio. €",
2022/2023,us-salernitana-1919,Hans Nicolussi Caviglia,"2,00 mio. €",
2022/2023,us-salernitana-1919,Domen Crnigoj,"1,50 mio. €",
2022/2023,us-salernitana-1919,Leonardo Capezzi,350 K €,
2022/2023,us-salernitana-1919,Michele Cavion,350 K €,
2022/2023,us-salernitana-1919,Antonio Pio Iervolino,100 K €,
2022/2023,us-salernitana-1919,Grigoris Kastanos,"1,80 mio. €",
2022/2023,us-salernitana-1919,Antonio Candreva,"1,50 mio. €",
2022/2023,us-salernitana-1919,Reda Boultam,400 K €,
2022/2023,us-salernitana-1919,Andres Şfaiţ,50 K €,
2022/2023,us-salernitana-1919,Franck Ribéry,-,
2022/2023,us-salernitana-1919,Boulaye Dia,"25,00 mio. €",
2022/2023,us-salernitana-1919,Krzysztof Piatek,"7,00 mio. €",
2022/2023,us-salernitana-1919,Federico Bonazzoli,"4,00 mio. €",
2022/2023,us-salernitana-1919,Erik Botheim,"3,50 mio. €",
2022/2023,us-salernitana-1919,Diego Valencia,"2,00 mio. €",
2022/2023,us-salernitana-1919,Edoardo Vergani,450 K €,
2022/2023,us-salernitana-1919,Julian Kristoffersen,175 K €,
2022/2023,spezia-calcio,Bartlomiej Dragowski,"4,50 mio. €",
2022/2023,spezia-calcio,Jeroen Zoet,400 K €,
2022/2023,spezia-calcio,Petar Zovko,100 K €,
2022/2023,spezia-calcio,Federico Marchetti,50 K €,
2022/2023,spezia-calcio,Leonardo Dido,10 K €,
2022/2023,spezia-calcio,Jakub Kiwior,"25,00 mio. €",
2022/2023,spezia-calcio,Dimitrios Nikolaou,"3,50 mio. €",
2022/2023,spezia-calcio,Przemysław Wiśniewski,"3,00 mio. €",
2022/2023,spezia-calcio,Mattia Caldara,"2,00 mio. €",
2022/2023,spezia-calcio,Petko Hristov,900 K €,
2022/2023,spezia-calcio,Elio Capradossi,750 K €,
2022/2023,spezia-calcio,Nicolò Bertola,150 K €,
2022/2023,spezia-calcio,Simone Giorgeschi,50 K €,
2022/2023,spezia-calcio,Arkadiusz Reca,"3,00 mio. €",
2022/2023,spezia-calcio,João Moutinho,"1,50 mio. €",
2022/2023,spezia-calcio,Leonardo Gabelli,25 K €,
2022/2023,spezia-calcio,Emil Holm,"5,00 mio. €",
2022/2023,spezia-calcio,Kelvin Amian,"3,80 mio. €",
2022/2023,spezia-calcio,Luca Vignali,"1,00 mio. €",
2022/2023,spezia-calcio,Salva Ferrer,800 K €,
2022/2023,spezia-calcio,Ethan Ampadu,"9,00 mio. €",
2022/2023,spezia-calcio,Salvatore Esposito,"3,30 mio. €",
2022/2023,spezia-calcio,Albin Ekdal,800 K €,
2022/2023,spezia-calcio,Aurélien Nguiamba,300 K €,
2022/2023,spezia-calcio,Simone Bastoni,"6,50 mio. €",
2022/2023,spezia-calcio,Szymon Żurkowski,"3,50 mio. €",
2022/2023,spezia-calcio,Mikael Egill Ellertsson,"1,50 mio. €",
2022/2023,spezia-calcio,Mehdi Bourabia,"1,30 mio. €",
2022/2023,spezia-calcio,Aimar Sher,800 K €,
2022/2023,spezia-calcio,Tio Cipot,700 K €,
2022/2023,spezia-calcio,Emil Kornvig,450 K €,
2022/2023,spezia-calcio,Jacopo Sala,400 K €,
2022/2023,spezia-calcio,Julius Beck,250 K €,
2022/2023,spezia-calcio,Pietro Candelari,-,
2022/2023,spezia-calcio,Emmanuel Gyasi,"2,00 mio. €",
2022/2023,spezia-calcio,Daniel Maldini,"3,00 mio. €",
2022/2023,spezia-calcio,Kevin Agudelo,"3,00 mio. €",
2022/2023,spezia-calcio,Viktor Kovalenko,"1,50 mio. €",
2022/2023,spezia-calcio,Leonardo Pedicillo,25 K €,
2022/2023,spezia-calcio,Suf Podgoreanu,300 K €,
2022/2023,spezia-calcio,Daniele Verde,"3,00 mio. €",
2022/2023,spezia-calcio,Leandro Sanca,400 K €,
2022/2023,spezia-calcio,Ognjen Stijepovic,50 K €,
2022/2023,spezia-calcio,M'Bala Nzola,"8,00 mio. €",
2022/2023,spezia-calcio,Eldor Shomurodov,"6,00 mio. €",
2022/2023,spezia-calcio,Raimonds Krollis,"2,50 mio. €",
2022/2023,spezia-calcio,David Strelec,"1,10 mio. €",
2022/2023,spezia-calcio,Samuel Mraz,600 K €,
2022/2023,us-lecce,Wladimiro Falcone,"5,00 mio. €",
2022/2023,us-lecce,Federico Brancolini,200 K €,
2022/2023,us-lecce,Marco Bleve,150 K €,
2022/2023,us-lecce,Jasper Samooja,75 K €,
2022/2023,us-lecce,Federico Baschirotto,"8,00 mio. €",
2022/2023,us-lecce,Marin Pongračić,"4,00 mio. €",
2022/2023,us-lecce,Samuel Umtiti,"4,00 mio. €",
2022/2023,us-lecce,Pietro Ceccaroni,"1,60 mio. €",
2022/2023,us-lecce,Mert Çetin,"1,20 mio. €",
2022/2023,us-lecce,Simone Romagnoli,750 K €,
2022/2023,us-lecce,Kastriot Dermaku,400 K €,
2022/2023,us-lecce,Alessandro Tuia,400 K €,
2022/2023,us-lecce,Mats Lemmens,100 K €,
2022/2023,us-lecce,Mattia Ciucci,25 K €,
2022/2023,us-lecce,Antonino Gallo,"2,50 mio. €",
2022/2023,us-lecce,Giuseppe Pezzella,"2,50 mio. €",
2022/2023,us-lecce,Gianluca Frabotta,"1,40 mio. €",
2022/2023,us-lecce,Valentin Gendrey,"4,00 mio. €",
2022/2023,us-lecce,Arturo Calabresi,"1,10 mio. €",
2022/2023,us-lecce,Tommaso Cassandro,900 K €,
2022/2023,us-lecce,Morten Hjulmand,"15,00 mio. €",
2022/2023,us-lecce,Alexis Blin,"2,50 mio. €",
2022/2023,us-lecce,Joan González,"6,00 mio. €",
2022/2023,us-lecce,Youssef Maleh,"4,50 mio. €",
2022/2023,us-lecce,Kristijan Bistrovic,"2,50 mio. €",
2022/2023,us-lecce,Kristoffer Askildsen,"2,00 mio. €",
2022/2023,us-lecce,Daniel Samek,"1,50 mio. €",
2022/2023,us-lecce,Thórir Jóhann Helgason,800 K €,
2022/2023,us-lecce,Medon Berisha,500 K €,
2022/2023,us-lecce,Rémi Oudin,"4,00 mio. €",
2022/2023,us-lecce,Marcin Listkowski,300 K €,
2022/2023,us-lecce,Lameck Banda,"4,00 mio. €",
2022/2023,us-lecce,Federico Di Francesco,"1,80 mio. €",
2022/2023,us-lecce,Francesco Di Mariano,"1,40 mio. €",
2022/2023,us-lecce,Gabriel Strefezza,"10,00 mio. €",
2022/2023,us-lecce,Pablo Rodríguez,"2,00 mio. €",
2022/2023,us-lecce,Lorenzo Colombo,"5,00 mio. €",
2022/2023,us-lecce,Assan Ceesay,"2,50 mio. €",
2022/2023,us-lecce,Joel Voelkerling Persson,600 K €,
2022/2023,us-cremonese,Marco Carnesecchi,"13,00 mio. €",
2022/2023,us-cremonese,Andrei Radu,"3,50 mio. €",
2022/2023,us-cremonese,Mouhamadou Sarr,400 K €,
2022/2023,us-cremonese,Gianluca Saro,200 K €,
2022/2023,us-cremonese,Dorian Ciezkowski,100 K €,
2022/2023,us-cremonese,Johan Vásquez,"3,60 mio. €",
2022/2023,us-cremonese,Jack Hendry,"3,00 mio. €",
2022/2023,us-cremonese,Emanuel Aiwu,"3,00 mio. €",
2022/2023,us-cremonese,Luka Lochoshvili,"1,80 mio. €",
2022/2023,us-cremonese,Luca Ravanelli,"1,40 mio. €",
2022/2023,us-cremonese,Alex Ferrari,"1,00 mio. €",
2022/2023,us-cremonese,Vlad Chiricheș,900 K €,
2022/2023,us-cremonese,Matteo Bianchetti,800 K €,
2022/2023,us-cremonese,Maissa Ndiaye,300 K €,
2022/2023,us-cremonese,Paolo Gardoni,25 K €,
2022/2023,us-cremonese,Emanuele Valeri,"3,50 mio. €",
2022/2023,us-cremonese,Giacomo Quagliata,"2,00 mio. €",
2022/2023,us-cremonese,Leonardo Sernicola,"2,00 mio. €",
2022/2023,us-cremonese,Paolo Ghiglione,"1,30 mio. €",
2022/2023,us-cremonese,Charles Pickel,"3,80 mio. €",
2022/2023,us-cremonese,Soualiho Meïté,"3,50 mio. €",
2022/2023,us-cremonese,Michele Castagnetti,700 K €,
2022/2023,us-cremonese,Paolo Bartolomei,250 K €,
2022/2023,us-cremonese,Santiago Ascacíbar,"6,50 mio. €",
2022/2023,us-cremonese,Pablo Galdames,"2,30 mio. €",
2022/2023,us-cremonese,Gonzalo Escalante,"2,00 mio. €",
2022/2023,us-cremonese,Marco Benassi,"1,50 mio. €",
2022/2023,us-cremonese,Tommaso Milanese,"1,20 mio. €",
2022/2023,us-cremonese,Joshua Tenkorang,200 K €,
2022/2023,us-cremonese,Christian Acella,150 K €,
2022/2023,us-cremonese,Luca Borghesan,50 K €,
2022/2023,us-cremonese,Jaime Báez,"1,20 mio. €",
2022/2023,us-cremonese,Cristian Buonaiuto,800 K €,
2022/2023,us-cremonese,Dennis Politic,150 K €,
2022/2023,us-cremonese,Luca Zanimacchia,"1,80 mio. €",
2022/2023,us-cremonese,Felix Afena-Gyan,"5,00 mio. €",
2022/2023,us-cremonese,Cyriel Dessers,"5,00 mio. €",
2022/2023,us-cremonese,David Okereke,"4,00 mio. €",
2022/2023,us-cremonese,Frank Tsadjout,"1,20 mio. €",
2022/2023,us-cremonese,Samuel Di Carmine,350 K €,
2022/2023,us-cremonese,Daniel Ciofani,200 K €,
2022/2023,us-cremonese,Alberto Basso Ricci,100 K €,
2022/2023,sampdoria-genua,Emil Audero,"6,00 mio. €",
2022/2023,sampdoria-genua,Nikita Contini,500 K €,
2022/2023,sampdoria-genua,Martin Turk,400 K €,
2022/2023,sampdoria-genua,Elia Tantalocchi,100 K €,
2022/2023,sampdoria-genua,Nicola Ravaglia,100 K €,
2022/2023,sampdoria-genua,Federico Zorzi,10 K €,
2022/2023,sampdoria-genua,Koray Günter,"3,50 mio. €",
2022/2023,sampdoria-genua,Omar Colley,"3,00 mio. €",
2022/2023,sampdoria-genua,Bruno Amione,"2,70 mio. €",
2022/2023,sampdoria-genua,Maxime Leverbe,"1,20 mio. €",
2022/2023,sampdoria-genua,Alex Ferrari,"1,00 mio. €",
2022/2023,sampdoria-genua,Bram Nuytinck,"1,00 mio. €",
2022/2023,sampdoria-genua,Jeison Murillo,"1,00 mio. €",
2022/2023,sampdoria-genua,Marios Ikonomou,300 K €,
2022/2023,sampdoria-genua,Lorenzo Villa,75 K €,
2022/2023,sampdoria-genua,Arttu Lötjönen,25 K €,
2022/2023,sampdoria-genua,Tommaso Augello,"2,00 mio. €",
2022/2023,sampdoria-genua,Nicola Murru,"1,00 mio. €",
2022/2023,sampdoria-genua,Alessandro Zanoli,"6,00 mio. €",
2022/2023,sampdoria-genua,Fabio Depaoli,"3,00 mio. €",
2022/2023,sampdoria-genua,Bartosz Bereszyński,"1,60 mio. €",
2022/2023,sampdoria-genua,Andrea Conti,500 K €,
2022/2023,sampdoria-genua,Harry Winks,"10,00 mio. €",
2022/2023,sampdoria-genua,Tomás Rincón,800 K €,
2022/2023,sampdoria-genua,Gerard Yepes,500 K €,
2022/2023,sampdoria-genua,Emirhan İlkhan,"4,00 mio. €",
2022/2023,sampdoria-genua,Michaël Cuisance,"3,00 mio. €",
2022/2023,sampdoria-genua,Gonzalo Villar,"2,80 mio. €",
2022/2023,sampdoria-genua,Ronaldo Vieira,"2,00 mio. €",
2022/2023,sampdoria-genua,Valerio Verre,"1,80 mio. €",
2022/2023,sampdoria-genua,Flavio Paoletti,800 K €,
2022/2023,sampdoria-genua,Simone Trimboli,600 K €,
2022/2023,sampdoria-genua,Telasco Segovia,500 K €,
2022/2023,sampdoria-genua,Lorenzo Malagrida,400 K €,
2022/2023,sampdoria-genua,Abdelhamid Sabiri,"2,50 mio. €",
2022/2023,sampdoria-genua,Filip Djuricic,"1,80 mio. €",
2022/2023,sampdoria-genua,Antonio Candreva,"1,50 mio. €",
2022/2023,sampdoria-genua,Jesé,"1,00 mio. €",
2022/2023,sampdoria-genua,Samuel Ntanda,-,
2022/2023,sampdoria-genua,Ignacio Pussetto,"2,50 mio. €",
2022/2023,sampdoria-genua,Mehdi Léris,"2,50 mio. €",
2022/2023,sampdoria-genua,Sam Lammers,"2,00 mio. €",
2022/2023,sampdoria-genua,Manuel De Luca,"2,00 mio. €",
2022/2023,sampdoria-genua,Manolo Gabbiadini,"2,00 mio. €",
2022/2023,sampdoria-genua,Francesco Caputo,"1,50 mio. €",
2022/2023,sampdoria-genua,Daniele Montevago,800 K €,
2022/2023,sampdoria-genua,Fabio Quagliarella,500 K €,
2022/2023,sampdoria-genua,Mihailo Ivanovic,150 K €,
