Saison,Équipe,Nom,Valeur marchande (euros)
2021/2022,lazio-rom,Felipe Caicedo,1500000.0
2021/2022,us-sassuolo,Andrea Consigli,1500000.0
2021/2022,us-sassuolo,Giacomo Satalino,200000.0
2021/2022,us-sassuolo,Gioele Zacchi,125000.0
2021/2022,us-sassuolo,Samuele Vitale,100000.0
2021/2022,us-sassuolo,Gianluca Pegolo,100000.0
2021/2022,us-sassuolo,Gian Marco Ferrari,7000000.0
2021/2022,us-sassuolo,Ruan,5000000.0
2021/2022,us-sassuolo,Vlad Chiricheș,1800000.0
2021/2022,us-sassuolo,Filippo Romagna,1500000.0
2021/2022,us-sassuolo,Edoardo Goldaniga,1000000.0
2021/2022,us-sassuolo,Rogério,6000000.0
2021/2022,us-sassuolo,Federico Peluso,300000.0
2021/2022,us-sassuolo,Edoardo Pieragnolo,100000.0
2021/2022,us-sassuolo,Mert Müldür,7000000.0
2021/2022,us-sassuolo,Kaan Ayhan,5000000.0
2021/2022,us-sassuolo,Jeremy Toljan,5000000.0
2021/2022,us-sassuolo,Yeferson Paz,200000.0
2021/2022,us-sassuolo,Maxime Lopez,15000000.0
2021/2022,us-sassuolo,Francesco Magnanelli,400000.0
2021/2022,us-sassuolo,Davide Frattesi,20000000.0
2021/2022,us-sassuolo,Matheus Henrique,11000000.0
2021/2022,us-sassuolo,Abdou Harroui,3000000.0
2021/2022,us-sassuolo,Pedro Obiang,1000000.0
2021/2022,us-sassuolo,Christian Aucelli,150000.0
2021/2022,us-sassuolo,Salim Abubakar,100000.0
2021/2022,us-sassuolo,Georgios Kyriakopoulos,5000000.0
2021/2022,us-sassuolo,Hamed Junior Traoré,22000000.0
2021/2022,us-sassuolo,Filip Djuricic,4000000.0
2021/2022,us-sassuolo,Jérémie Boga,19000000.0
2021/2022,us-sassuolo,Emil Konradsen Ceide,2000000.0
2021/2022,us-sassuolo,Lukas Haraslin,1700000.0
2021/2022,us-sassuolo,Riccardo Ciervo,1500000.0
2021/2022,us-sassuolo,Asan Mata,75000.0
2021/2022,us-sassuolo,Domenico Berardi,35000000.0
2021/2022,us-sassuolo,Brian Oddei,900000.0
2021/2022,us-sassuolo,Giacomo Raspadori,28000000.0
2021/2022,us-sassuolo,Gianluca Scamacca,30000000.0
2021/2022,us-sassuolo,Luca Moro,3500000.0
2021/2022,us-sassuolo,Grégoire Defrel,3000000.0
2021/2022,us-sassuolo,Francesco Caputo,2500000.0
2021/2022,us-sassuolo,Luigi Samele,250000.0
2021/2022,fc-turin,Vanja Milinković-Savić,2500000.0
2021/2022,fc-turin,Etrit Berisha,800000.0
2021/2022,fc-turin,Luca Gemello,300000.0
2021/2022,fc-turin,Alberto Milan,100000.0
2021/2022,fc-turin,Bremer,35000000.0
2021/2022,fc-turin,Wilfried Singo,15000000.0
2021/2022,fc-turin,David Zima,7000000.0
2021/2022,fc-turin,Alessandro Buongiorno,4000000.0
2021/2022,fc-turin,Koffi Djidji,3000000.0
2021/2022,fc-turin,Armando Izzo,2800000.0
2021/2022,fc-turin,Andrei Anton,75000.0
2021/2022,fc-turin,Mohamed Salim Fares,4000000.0
2021/2022,fc-turin,Ricardo Rodríguez,3400000.0
2021/2022,fc-turin,Cristian Ansaldi,700000.0
2021/2022,fc-turin,Samuele Angori,200000.0
2021/2022,fc-turin,Mërgim Vojvoda,5500000.0
2021/2022,fc-turin,Ola Aina,3500000.0
2021/2022,fc-turin,Samuele Ricci,12000000.0
2021/2022,fc-turin,Rolando Mandragora,10000000.0
2021/2022,fc-turin,Tomás Rincón,1000000.0
2021/2022,fc-turin,Tommaso Pobega,16000000.0
2021/2022,fc-turin,Saša Lukić,15000000.0
2021/2022,fc-turin,Dennis Praet,13000000.0
2021/2022,fc-turin,Karol Linetty,3500000.0
2021/2022,fc-turin,Jacopo Segre,1600000.0
2021/2022,fc-turin,Daniele Baselli,1400000.0
2021/2022,fc-turin,Ben Lhassine Kone,450000.0
2021/2022,fc-turin,Matthew Garbett,150000.0
2021/2022,fc-turin,Simone Verdi,5000000.0
2021/2022,fc-turin,Denis Stojkovic,200000.0
2021/2022,fc-turin,Josip Brekalo,15000000.0
2021/2022,fc-turin,Marko Pjaca,3500000.0
2021/2022,fc-turin,Magnus Warming,900000.0
2021/2022,fc-turin,Demba Seck,3000000.0
2021/2022,fc-turin,Simone Edera,500000.0
2021/2022,fc-turin,Andrea Belotti,20000000.0
2021/2022,fc-turin,Antonio Sanabria,7500000.0
2021/2022,fc-turin,Pietro Pellegri,4500000.0
2021/2022,fc-turin,Simone Zaza,1000000.0
2021/2022,fc-turin,Nicola Rauti,300000.0
2021/2022,fc-turin,Lado Akhalaia,25000.0
2021/2022,fc-bologna,Lukasz Skorupski,4000000.0
2021/2022,fc-bologna,Francesco Bardi,600000.0
2021/2022,fc-bologna,Marco Molla,100000.0
2021/2022,fc-bologna,Arthur Theate,15000000.0
2021/2022,fc-bologna,Adama Soumaoro,4000000.0
2021/2022,fc-bologna,Kevin Bonifazi,3800000.0
2021/2022,fc-bologna,Luis Binks,1500000.0
2021/2022,fc-bologna,Gary Medel,1000000.0
2021/2022,fc-bologna,Gabriele Corbo,700000.0
2021/2022,fc-bologna,Omar Khailoti,100000.0
2021/2022,fc-bologna,Mitchell Dijks,2000000.0
2021/2022,fc-bologna,Ebenezer Annan,200000.0
2021/2022,fc-bologna,Takehiro Tomiyasu,25000000.0
2021/2022,fc-bologna,Aaron Hickey,18000000.0
2021/2022,fc-bologna,Denso Kasius,2000000.0
2021/2022,fc-bologna,Lorenzo De Silvestri,1500000.0
2021/2022,fc-bologna,Ibrahima Mbaye,700000.0
2021/2022,fc-bologna,Jerdy Schouten,9000000.0
2021/2022,fc-bologna,Mattias Svanberg,15000000.0
2021/2022,fc-bologna,Nicolás Domínguez,13000000.0
2021/2022,fc-bologna,Michel Aebischer,3500000.0
2021/2022,fc-bologna,Andri Fannar Baldursson,600000.0
2021/2022,fc-bologna,Kingsley Michael,400000.0
2021/2022,fc-bologna,Niklas Pyyhtiä,400000.0
2021/2022,fc-bologna,Kacper Urbanski,200000.0
2021/2022,fc-bologna,Roberto Soriano,5000000.0
2021/2022,fc-bologna,Luis Rojas,1000000.0
2021/2022,fc-bologna,Nicolas Viola,600000.0
2021/2022,fc-bologna,Musa Barrow,18000000.0
2021/2022,fc-bologna,Nicola Sansone,2000000.0
2021/2022,fc-bologna,Gianmarco Cangiano,800000.0
2021/2022,fc-bologna,Andreas Skov Olsen,12000000.0
2021/2022,fc-bologna,Riccardo Orsolini,10000000.0
2021/2022,fc-bologna,Emanuel Vignato,5000000.0
2021/2022,fc-bologna,Musa Juwara,600000.0
2021/2022,fc-bologna,Marko Arnautovic,6000000.0
2021/2022,fc-bologna,Sydney van Hooijdonk,1300000.0
2021/2022,fc-bologna,Diego Falcinelli,800000.0
2021/2022,fc-bologna,Federico Santander,600000.0
2021/2022,fc-bologna,Mattia Pagliuca,200000.0
2021/2022,hellas-verona,Lorenzo Montipò,4500000.0
2021/2022,hellas-verona,Ivor Pandur,1000000.0
2021/2022,hellas-verona,Mattia Chiesa,100000.0
2021/2022,hellas-verona,Kaur Kivila,75000.0
2021/2022,hellas-verona,Alessandro Berardi,50000.0
2021/2022,hellas-verona,Nicola Borghetto,25000.0
2021/2022,hellas-verona,Nicolò Casale,7500000.0
2021/2022,hellas-verona,Koray Günter,5000000.0
2021/2022,hellas-verona,Paweł Dawidowicz,4500000.0
2021/2022,hellas-verona,Federico Ceccherini,4000000.0
2021/2022,hellas-verona,Giangiacomo Magnani,3600000.0
2021/2022,hellas-verona,Bosko Sutalo,3000000.0
2021/2022,hellas-verona,Panagiotis Retsos,2800000.0
2021/2022,hellas-verona,Bruno Amione,2000000.0
2021/2022,hellas-verona,Mert Çetin,1700000.0
2021/2022,hellas-verona,Diego Coppola,1000000.0
2021/2022,hellas-verona,Gianluca Frabotta,2000000.0
2021/2022,hellas-verona,Davide Faraoni,5000000.0
2021/2022,hellas-verona,Fabio Depaoli,2800000.0
2021/2022,hellas-verona,Kevin Rüegg,1200000.0
2021/2022,hellas-verona,Filippo Terracciano,250000.0
2021/2022,hellas-verona,Adrien Tamèze,10000000.0
2021/2022,hellas-verona,Martin Hongla,4000000.0
2021/2022,hellas-verona,Miguel Veloso,900000.0
2021/2022,hellas-verona,Ivan Ilić,14000000.0
2021/2022,hellas-verona,Daniel Bessa,2500000.0
2021/2022,hellas-verona,Christian Pierobon,125000.0
2021/2022,hellas-verona,Mattia Turra,50000.0
2021/2022,hellas-verona,Darko Lazović,4000000.0
2021/2022,hellas-verona,Antonín Barák,20000000.0
2021/2022,hellas-verona,Mateusz Praszelik,1400000.0
2021/2022,hellas-verona,Mattia Zaccagni,18000000.0
2021/2022,hellas-verona,Antonino Ragusa,400000.0
2021/2022,hellas-verona,Matteo Cancellieri,3000000.0
2021/2022,hellas-verona,Gianluca Caprari,10000000.0
2021/2022,hellas-verona,Mattia Florio,150000.0
2021/2022,hellas-verona,Giovanni Simeone,17000000.0
2021/2022,hellas-verona,Kevin Lasagna,3500000.0
2021/2022,hellas-verona,Nikola Kalinić,800000.0
2021/2022,hellas-verona,Samuel Di Carmine,600000.0
2021/2022,hellas-verona,David Flakus Bosilj,450000.0
2021/2022,udinese-calcio,Marco Silvestri,5000000.0
2021/2022,udinese-calcio,Simone Scuffet,600000.0
2021/2022,udinese-calcio,Daniele Padelli,400000.0
2021/2022,udinese-calcio,Manuel Gasparini,200000.0
2021/2022,udinese-calcio,Edoardo Piana,50000.0
2021/2022,udinese-calcio,Antonio Santurro,50000.0
2021/2022,udinese-calcio,Matteo Carnelos,25000.0
2021/2022,udinese-calcio,Nehuén Pérez,6000000.0
2021/2022,udinese-calcio,Rodrigo Becão,6000000.0
2021/2022,udinese-calcio,Samir Caetano,5000000.0
2021/2022,udinese-calcio,Pablo Marí,5000000.0
2021/2022,udinese-calcio,Bram Nuytinck,3500000.0
2021/2022,udinese-calcio,Filip Benkovic,1800000.0
2021/2022,udinese-calcio,Sebastien De Maio,350000.0
2021/2022,udinese-calcio,Niccolò Cocetta,75000.0
2021/2022,udinese-calcio,Destiny Udogie,17000000.0
2021/2022,udinese-calcio,Marvin Zeegelaar,800000.0
2021/2022,udinese-calcio,Raed Jaziri,25000.0
2021/2022,udinese-calcio,Nahuel Molina,20000000.0
2021/2022,udinese-calcio,Jens Stryger Larsen,2000000.0
2021/2022,udinese-calcio,Lorenzo Codutti,50000.0
2021/2022,udinese-calcio,Walace,5000000.0
2021/2022,udinese-calcio,Martin Palumbo,700000.0
2021/2022,udinese-calcio,Mato Jajalo,400000.0
2021/2022,udinese-calcio,Riccardo Castagnaviz,75000.0
2021/2022,udinese-calcio,Mattia Damiani,50000.0
2021/2022,udinese-calcio,Jean-Victor Makengo,7500000.0
2021/2022,udinese-calcio,Roberto Pereyra,6500000.0
2021/2022,udinese-calcio,Lazar Samardžić,3500000.0
2021/2022,udinese-calcio,Riccardo Pinzi,100000.0
2021/2022,udinese-calcio,Marco Ballarini,100000.0
2021/2022,udinese-calcio,Jacopo Fedrizzi,50000.0
2021/2022,udinese-calcio,Brandon Soppy,5000000.0
2021/2022,udinese-calcio,Tolgay Arslan,2300000.0
2021/2022,udinese-calcio,Simone Ianesi,125000.0
2021/2022,udinese-calcio,Ignacio Pussetto,3000000.0
2021/2022,udinese-calcio,Cristo,1500000.0
2021/2022,udinese-calcio,Fernando Forestieri,875000.0
2021/2022,udinese-calcio,Gerard Deulofeu,15000000.0
2021/2022,udinese-calcio,Beto,10000000.0
2021/2022,udinese-calcio,Isaac Success,3000000.0
2021/2022,udinese-calcio,Stefano Okaka,2900000.0
2021/2022,udinese-calcio,Ilija Nestorovski,700000.0
2021/2022,cagliari-calcio,Alessio Cragno,10000000.0
2021/2022,cagliari-calcio,Boris Radunović,400000.0
2021/2022,cagliari-calcio,Andrea D'Aniello,200000.0
2021/2022,cagliari-calcio,Simone Aresti,100000.0
2021/2022,cagliari-calcio,Eugenio Fusco,25000.0
2021/2022,cagliari-calcio,Matteo Lovato,7000000.0
2021/2022,cagliari-calcio,Sebastian Walukiewicz,5000000.0
2021/2022,cagliari-calcio,Andrea Carboni,5000000.0
2021/2022,cagliari-calcio,Giorgio Altare,2000000.0
2021/2022,cagliari-calcio,Diego Godín,1000000.0
2021/2022,cagliari-calcio,Edoardo Goldaniga,1000000.0
2021/2022,cagliari-calcio,Martín Cáceres,900000.0
2021/2022,cagliari-calcio,Adam Obert,900000.0
2021/2022,cagliari-calcio,Luca Ceppitelli,800000.0
2021/2022,cagliari-calcio,Luigi Palomba,200000.0
2021/2022,cagliari-calcio,Iurie Iovu,100000.0
2021/2022,cagliari-calcio,Dalbert,2500000.0
2021/2022,cagliari-calcio,Charalampos Lykogiannis,2200000.0
2021/2022,cagliari-calcio,Gabriele Zappa,3800000.0
2021/2022,cagliari-calcio,Răzvan Marin,12000000.0
2021/2022,cagliari-calcio,Alberto Grassi,2500000.0
2021/2022,cagliari-calcio,Christian Oliva,1500000.0
2021/2022,cagliari-calcio,Riccardo Ladinetti,200000.0
2021/2022,cagliari-calcio,Nahitan Nández,13000000.0
2021/2022,cagliari-calcio,Marko Rog,6000000.0
2021/2022,cagliari-calcio,Alessandro Deiola,2000000.0
2021/2022,cagliari-calcio,Kevin Strootman,1500000.0
2021/2022,cagliari-calcio,Daniele Baselli,1400000.0
2021/2022,cagliari-calcio,Paolo Faragò,1000000.0
2021/2022,cagliari-calcio,Christos Kourfalidis,700000.0
2021/2022,cagliari-calcio,Raoul Bellanova,7000000.0
2021/2022,cagliari-calcio,Gastón Pereiro,3000000.0
2021/2022,cagliari-calcio,Nicolò Cavuoti,250000.0
2021/2022,cagliari-calcio,Isaías Delpupo,200000.0
2021/2022,cagliari-calcio,Keita Baldé,3000000.0
2021/2022,cagliari-calcio,Diego Farias,1000000.0
2021/2022,cagliari-calcio,Jacopo Desogus,500000.0
2021/2022,cagliari-calcio,Lisandru Tramoni,400000.0
2021/2022,cagliari-calcio,Giovanni Simeone,17000000.0
2021/2022,cagliari-calcio,João Pedro,12000000.0
2021/2022,cagliari-calcio,Alberto Cerri,2000000.0
2021/2022,cagliari-calcio,Leonardo Pavoletti,1600000.0
2021/2022,cagliari-calcio,Zito Luvumbo,800000.0
2021/2022,cagliari-calcio,Damir Céter,600000.0
2021/2022,cagliari-calcio,Luca Gagliano,250000.0
2021/2022,sampdoria-genua,Emil Audero,6000000.0
2021/2022,sampdoria-genua,Wladimiro Falcone,3000000.0
2021/2022,sampdoria-genua,Nicola Ravaglia,200000.0
2021/2022,sampdoria-genua,Ivan Saio,100000.0
2021/2022,sampdoria-genua,Omar Colley,4500000.0
2021/2022,sampdoria-genua,Giangiacomo Magnani,3600000.0
2021/2022,sampdoria-genua,Jeison Murillo,3500000.0
2021/2022,sampdoria-genua,Radu Drăgușin,3500000.0
2021/2022,sampdoria-genua,Jeff Chabot,2000000.0
2021/2022,sampdoria-genua,Alex Ferrari,1800000.0
2021/2022,sampdoria-genua,Maya Yoshida,1500000.0
2021/2022,sampdoria-genua,Lorenzo Tonelli,1000000.0
2021/2022,sampdoria-genua,Luigi Aquino,175000.0
2021/2022,sampdoria-genua,Giovanni Bonfanti,100000.0
2021/2022,sampdoria-genua,Tommaso Augello,3500000.0
2021/2022,sampdoria-genua,Nicola Murru,2000000.0
2021/2022,sampdoria-genua,Francesco Migliardi,150000.0
2021/2022,sampdoria-genua,Bartosz Bereszyński,4000000.0
2021/2022,sampdoria-genua,Fabio Depaoli,2800000.0
2021/2022,sampdoria-genua,Andrea Conti,2500000.0
2021/2022,sampdoria-genua,Albin Ekdal,1000000.0
2021/2022,sampdoria-genua,Tomás Rincón,1000000.0
2021/2022,sampdoria-genua,Gerard Yepes,500000.0
2021/2022,sampdoria-genua,Morten Thorsby,7000000.0
2021/2022,sampdoria-genua,Stefano Sensi,7000000.0
2021/2022,sampdoria-genua,Ronaldo Vieira,3500000.0
2021/2022,sampdoria-genua,Valerio Verre,2500000.0
2021/2022,sampdoria-genua,Adrien Silva,2000000.0
2021/2022,sampdoria-genua,Kristoffer Askildsen,1800000.0
2021/2022,sampdoria-genua,Simone Trimboli,600000.0
2021/2022,sampdoria-genua,Marco Somma,175000.0
2021/2022,sampdoria-genua,Jakub Jankto,4000000.0
2021/2022,sampdoria-genua,Mikkel Damsgaard,15000000.0
2021/2022,sampdoria-genua,Mohamed Ihattaren,5000000.0
2021/2022,sampdoria-genua,Abdelhamid Sabiri,3000000.0
2021/2022,sampdoria-genua,Antonio Candreva,2500000.0
2021/2022,sampdoria-genua,Riccardo Ciervo,1500000.0
2021/2022,sampdoria-genua,Gianluca Caprari,10000000.0
2021/2022,sampdoria-genua,Sebastian Giovinco,500000.0
2021/2022,sampdoria-genua,Manolo Gabbiadini,4000000.0
2021/2022,sampdoria-genua,Ernesto Torregrossa,3000000.0
2021/2022,sampdoria-genua,Vladyslav Supryaga,3000000.0
2021/2022,sampdoria-genua,Francesco Caputo,2500000.0
2021/2022,sampdoria-genua,Fabio Quagliarella,1000000.0
2021/2022,sampdoria-genua,Lorenzo Di Stefano,400000.0
2021/2022,sampdoria-genua,Daniele Montevago,150000.0
2021/2022,fc-empoli,Guglielmo Vicario,10000000.0
2021/2022,fc-empoli,Alberto Brignoli,1200000.0
2021/2022,fc-empoli,Jacopo Furlan,300000.0
2021/2022,fc-empoli,Samir Ujkani,200000.0
2021/2022,fc-empoli,Klemen Hvalic,100000.0
2021/2022,fc-empoli,Valerio Biagini,75000.0
2021/2022,fc-empoli,Mattia Viti,7000000.0
2021/2022,fc-empoli,Sebastiano Luperto,3000000.0
2021/2022,fc-empoli,Ardian Ismajli,1800000.0
2021/2022,fc-empoli,Simone Canestrelli,1000000.0
2021/2022,fc-empoli,Simone Romagnoli,1000000.0
2021/2022,fc-empoli,Lorenzo Tonelli,1000000.0
2021/2022,fc-empoli,Leonardo Pezzola,125000.0
2021/2022,fc-empoli,Fabiano Parisi,4500000.0
2021/2022,fc-empoli,Liberato Cacace,2500000.0
2021/2022,fc-empoli,Riccardo Marchizza,2000000.0
2021/2022,fc-empoli,Alessio Rizza,150000.0
2021/2022,fc-empoli,Petar Stojanović,3000000.0
2021/2022,fc-empoli,Riccardo Fiamozzi,500000.0
2021/2022,fc-empoli,Samuele Ricci,12000000.0
2021/2022,fc-empoli,Kristjan Asllani,10000000.0
2021/2022,fc-empoli,Leo Stulac,2200000.0
2021/2022,fc-empoli,Duccio Degli Innocenti,500000.0
2021/2022,fc-empoli,Samuele Damiani,250000.0
2021/2022,fc-empoli,Szymon Żurkowski,7000000.0
2021/2022,fc-empoli,Filippo Bandinelli,3000000.0
2021/2022,fc-empoli,Nicolas Haas,3000000.0
2021/2022,fc-empoli,Liam Henderson,2800000.0
2021/2022,fc-empoli,Valerio Verre,2500000.0
2021/2022,fc-empoli,Marco Benassi,2400000.0
2021/2022,fc-empoli,Giovanni Crociata,550000.0
2021/2022,fc-empoli,Jacopo Fazzini,250000.0
2021/2022,fc-empoli,Nedim Bajrami,10000000.0
2021/2022,fc-empoli,Tommaso Baldanzi,800000.0
2021/2022,fc-empoli,Federico Di Francesco,2000000.0
2021/2022,fc-empoli,Emmanuel Ekong,300000.0
2021/2022,fc-empoli,Andrea Pinamonti,20000000.0
2021/2022,fc-empoli,Patrick Cutrone,3500000.0
2021/2022,fc-empoli,Leonardo Mancuso,2700000.0
2021/2022,fc-empoli,Andrea La Mantia,1300000.0
2021/2022,genua-cfc,Adrian Semper,1500000.0
2021/2022,genua-cfc,Salvatore Sirigu,1500000.0
2021/2022,genua-cfc,Lorenzo Andrenacci,100000.0
2021/2022,genua-cfc,Federico Marchetti,100000.0
2021/2022,genua-cfc,Rok Vodisek,50000.0
2021/2022,genua-cfc,Zinho Vanheusden,8000000.0
2021/2022,genua-cfc,Leo Østigård,5000000.0
2021/2022,genua-cfc,Johan Vásquez,4000000.0
2021/2022,genua-cfc,Nikola Maksimović,2500000.0
2021/2022,genua-cfc,Davide Biraschi,2000000.0
2021/2022,genua-cfc,Mattia Bani,1800000.0
2021/2022,genua-cfc,Andrea Masiello,400000.0
2021/2022,genua-cfc,Laurens Serpe,175000.0
2021/2022,genua-cfc,Andrea Cambiaso,5000000.0
2021/2022,genua-cfc,Mohamed Salim Fares,4000000.0
2021/2022,genua-cfc,Riccardo Calafiori,3500000.0
2021/2022,genua-cfc,Lennart Czyborra,2300000.0
2021/2022,genua-cfc,Domenico Criscito,600000.0
2021/2022,genua-cfc,Silvan Hefti,5000000.0
2021/2022,genua-cfc,Paolo Ghiglione,2000000.0
2021/2022,genua-cfc,Stefano Sabelli,1500000.0
2021/2022,genua-cfc,Nicolò Rovella,10000000.0
2021/2022,genua-cfc,Abdoulaye Touré,2500000.0
2021/2022,genua-cfc,Milan Badelj,1000000.0
2021/2022,genua-cfc,Valon Behrami,300000.0
2021/2022,genua-cfc,Nadiem Amiri,8000000.0
2021/2022,genua-cfc,Morten Frendrup,3700000.0
2021/2022,genua-cfc,Stefano Sturaro,3000000.0
2021/2022,genua-cfc,Hernani,3000000.0
2021/2022,genua-cfc,Pablo Galdames,3000000.0
2021/2022,genua-cfc,Manolo Portanova,2500000.0
2021/2022,genua-cfc,Filippo Melegoni,2000000.0
2021/2022,genua-cfc,Francesco Cassata,900000.0
2021/2022,genua-cfc,Steeve-Mike Eyango,150000.0
2021/2022,genua-cfc,Kevin Agudelo,3500000.0
2021/2022,genua-cfc,Yayah Kallon,1500000.0
2021/2022,genua-cfc,Albert Gudmundsson,2400000.0
2021/2022,genua-cfc,Goran Pandev,400000.0
2021/2022,genua-cfc,Kelvin Yeboah,5000000.0
2021/2022,genua-cfc,Roberto Piccoli,4000000.0
2021/2022,genua-cfc,Eddie Salcedo,3500000.0
2021/2022,genua-cfc,Mattia Destro,3000000.0
2021/2022,genua-cfc,Caleb Ekuban,1800000.0
2021/2022,genua-cfc,Felipe Caicedo,1500000.0
2021/2022,genua-cfc,Andrea Favilli,1500000.0
2021/2022,genua-cfc,Aleksander Buksa,1200000.0
2021/2022,genua-cfc,Flavio Bianchi,900000.0
2021/2022,venezia-fc,Sergio Romero,700000.0
2021/2022,venezia-fc,Luca Lezzerini,500000.0
2021/2022,venezia-fc,Filippo Neri,250000.0
2021/2022,venezia-fc,Niki Mäenpää,200000.0
2021/2022,venezia-fc,Bruno Bertinato,75000.0
2021/2022,venezia-fc,Riccardo Pigozzo,25000.0
2021/2022,venezia-fc,Mattia Caldara,3500000.0
2021/2022,venezia-fc,Pietro Ceccaroni,2400000.0
2021/2022,venezia-fc,Michael Svoboda,900000.0
2021/2022,venezia-fc,Marco Modolo,400000.0
2021/2022,venezia-fc,Melvin Rémy,50000.0
2021/2022,venezia-fc,Maximilian Ullmann,2000000.0
2021/2022,venezia-fc,Ridgeciano Haps,1800000.0
2021/2022,venezia-fc,David Schnegg,500000.0
2021/2022,venezia-fc,Cristian Molinaro,250000.0
2021/2022,venezia-fc,Pasquale Mazzocchi,1500000.0
2021/2022,venezia-fc,Tyronne Ebuehi,1400000.0
2021/2022,venezia-fc,Ales Mateju,1000000.0
2021/2022,venezia-fc,Jakob Pálsson,100000.0
2021/2022,venezia-fc,Ethan Ampadu,13000000.0
2021/2022,venezia-fc,Tanner Tessmann,2500000.0
2021/2022,venezia-fc,Luca Fiordilino,1000000.0
2021/2022,venezia-fc,Antonio Junior Vacca,700000.0
2021/2022,venezia-fc,Damiano Pecile,100000.0
2021/2022,venezia-fc,Gianluca Busio,8500000.0
2021/2022,venezia-fc,Michaël Cuisance,4000000.0
2021/2022,venezia-fc,Sofian Kiyine,2100000.0
2021/2022,venezia-fc,Domen Crnigoj,1500000.0
2021/2022,venezia-fc,Dor Peretz,1400000.0
2021/2022,venezia-fc,Jacopo Dezi,500000.0
2021/2022,venezia-fc,Bjarki Bjarkason,150000.0
2021/2022,venezia-fc,Mattia Aramu,4000000.0
2021/2022,venezia-fc,Daan Heymans,1200000.0
2021/2022,venezia-fc,Lauri Ala-Myllymäki,300000.0
2021/2022,venezia-fc,Nicolas Galazzi,225000.0
2021/2022,venezia-fc,Patrick Leal,75000.0
2021/2022,venezia-fc,Arnór Sigurdsson,2300000.0
2021/2022,venezia-fc,Francesco Di Mariano,2000000.0
2021/2022,venezia-fc,Dennis Johnsen,1400000.0
2021/2022,venezia-fc,Nani,700000.0
2021/2022,venezia-fc,Issa Bah,75000.0
2021/2022,venezia-fc,Jack de Vries,200000.0
2021/2022,venezia-fc,Thomas Henry,5000000.0
2021/2022,venezia-fc,David Okereke,4500000.0
2021/2022,venezia-fc,Jean-Pierre Nsame,4000000.0
2021/2022,venezia-fc,Francesco Forte,1700000.0
2021/2022,venezia-fc,Óttar Magnús Karlsson,300000.0
2021/2022,spezia-calcio,Ivan Provedel,3500000.0
2021/2022,spezia-calcio,Jeroen Zoet,850000.0
2021/2022,spezia-calcio,Petar Zovko,100000.0
2021/2022,spezia-calcio,Martin Erlić,5500000.0
2021/2022,spezia-calcio,Dimitrios Nikolaou,4000000.0
2021/2022,spezia-calcio,Jakub Kiwior,3000000.0
2021/2022,spezia-calcio,Petko Hristov,1000000.0
2021/2022,spezia-calcio,Nicolò Bertola,300000.0
2021/2022,spezia-calcio,Arkadiusz Reca,3000000.0
2021/2022,spezia-calcio,Kelvin Amian,3500000.0
2021/2022,spezia-calcio,Luca Vignali,1300000.0
2021/2022,spezia-calcio,Salva Ferrer,1300000.0
2021/2022,spezia-calcio,Léo Sena,1500000.0
2021/2022,spezia-calcio,Aurélien Nguiamba,400000.0
2021/2022,spezia-calcio,Giulio Maggiore,8500000.0
2021/2022,spezia-calcio,Simone Bastoni,7500000.0
2021/2022,spezia-calcio,Aimar Sher,1000000.0
2021/2022,spezia-calcio,Mehdi Bourabia,900000.0
2021/2022,spezia-calcio,Jacopo Sala,500000.0
2021/2022,spezia-calcio,Niccolò Pietra,100000.0
2021/2022,spezia-calcio,Emmanuel Gyasi,2500000.0
2021/2022,spezia-calcio,Kevin Agudelo,3500000.0
2021/2022,spezia-calcio,Viktor Kovalenko,3000000.0
2021/2022,spezia-calcio,Suf Podgoreanu,500000.0
2021/2022,spezia-calcio,Daniele Verde,5000000.0
2021/2022,spezia-calcio,Ebrima Colley,3200000.0
2021/2022,spezia-calcio,Janis Antiste,4000000.0
2021/2022,spezia-calcio,Eddie Salcedo,3500000.0
2021/2022,spezia-calcio,M'Bala Nzola,2000000.0
2021/2022,spezia-calcio,Rey Manaj,1500000.0
2021/2022,spezia-calcio,David Strelec,1400000.0
2021/2022,spezia-calcio,Samuel Mraz,600000.0
2021/2022,spezia-calcio,Diego Zuppel,50000.0
2021/2022,us-salernitana-1919,Luigi Sepe,1400000.0
2021/2022,us-salernitana-1919,Vid Belec,500000.0
2021/2022,us-salernitana-1919,Vincenzo Fiorillo,300000.0
2021/2022,us-salernitana-1919,Antonio Russo,100000.0
2021/2022,us-salernitana-1919,Guido Guerrieri,75000.0
2021/2022,us-salernitana-1919,Jacopo De Matteis,50000.0
2021/2022,us-salernitana-1919,Radu Drăgușin,3500000.0
2021/2022,us-salernitana-1919,Luca Ranieri,2500000.0
2021/2022,us-salernitana-1919,Norbert Gyömbér,1000000.0
2021/2022,us-salernitana-1919,Luka Bogdan,850000.0
2021/2022,us-salernitana-1919,Riccardo Gagliolo,800000.0
2021/2022,us-salernitana-1919,Federico Fazio,600000.0
2021/2022,us-salernitana-1919,Stefan Strandberg,500000.0
2021/2022,us-salernitana-1919,Frédéric Veseli,400000.0
2021/2022,us-salernitana-1919,Filippo Delli Carri,350000.0
2021/2022,us-salernitana-1919,Ramzi Aya,250000.0
2021/2022,us-salernitana-1919,Andrei Motoc,100000.0
2021/2022,us-salernitana-1919,Mario Perrone,75000.0
