Saison,Équipe,Nom,Valeur marchande (euros)
2021/2022,fc-chelsea,Mason Mount,75000000.0
2021/2022,fc-chelsea,Harvey Vale,400000.0
2021/2022,fc-chelsea,Timo Werner,35000000.0
2021/2022,fc-chelsea,Callum Hudson-Odoi,25000000.0
2021/2022,fc-chelsea,Kenedy,7000000.0
2021/2022,fc-chelsea,Charly Musonda Jr.,900000.0
2021/2022,fc-chelsea,Christian Pulisic,42000000.0
2021/2022,fc-chelsea,Hakim Ziyech,28000000.0
2021/2022,fc-chelsea,Romelu Lukaku,70000000.0
2021/2022,fc-chelsea,Kai Havertz,70000000.0
2021/2022,fc-chelsea,Tammy Abraham,50000000.0
2021/2022,fc-chelsea,Jude Soonsup-Bell,300000.0
2021/2022,manchester-united,Dean Henderson,18000000.0
2021/2022,manchester-united,David de Gea,15000000.0
2021/2022,manchester-united,Tom Heaton,800000.0
2021/2022,manchester-united,Matej Kovar,400000.0
2021/2022,manchester-united,Lee Grant,250000.0
2021/2022,manchester-united,Raphaël Varane,48000000.0
2021/2022,manchester-united,Harry Maguire,38000000.0
2021/2022,manchester-united,Victor Lindelöf,22000000.0
2021/2022,manchester-united,Eric Bailly,6000000.0
2021/2022,manchester-united,Phil Jones,3000000.0
2021/2022,manchester-united,Teden Mengi,2000000.0
2021/2022,manchester-united,Luke Shaw,38000000.0
2021/2022,manchester-united,Alex Telles,18000000.0
2021/2022,manchester-united,Brandon Williams,12000000.0
2021/2022,manchester-united,Aaron Wan-Bissaka,25000000.0
2021/2022,manchester-united,Diogo Dalot,20000000.0
2021/2022,manchester-united,James Garner,7000000.0
2021/2022,manchester-united,Nemanja Matic,5000000.0
2021/2022,manchester-united,Charlie Savage,600000.0
2021/2022,manchester-united,Paul Pogba,48000000.0
2021/2022,manchester-united,Scott McTominay,32000000.0
2021/2022,manchester-united,Donny van de Beek,25000000.0
2021/2022,manchester-united,Fred,20000000.0
2021/2022,manchester-united,Zidane Iqbal,600000.0
2021/2022,manchester-united,Bruno Fernandes,85000000.0
2021/2022,manchester-united,Jesse Lingard,18000000.0
2021/2022,manchester-united,Andreas Pereira,7500000.0
2021/2022,manchester-united,Hannibal,6000000.0
2021/2022,manchester-united,Juan Mata,2500000.0
2021/2022,manchester-united,Jadon Sancho,75000000.0
2021/2022,manchester-united,Marcus Rashford,60000000.0
2021/2022,manchester-united,Shola Shoretire,4000000.0
2021/2022,manchester-united,Anthony Elanga,20000000.0
2021/2022,manchester-united,Daniel James,18000000.0
2021/2022,manchester-united,Amad Diallo,15000000.0
2021/2022,manchester-united,Tahith Chong,3500000.0
2021/2022,manchester-united,Cristiano Ronaldo,30000000.0
2021/2022,manchester-united,Anthony Martial,16000000.0
2021/2022,manchester-united,Edinson Cavani,4000000.0
2021/2022,tottenham-hotspur,Pierluigi Gollini,10000000.0
2021/2022,tottenham-hotspur,Hugo Lloris,7000000.0
2021/2022,tottenham-hotspur,Brandon Austin,300000.0
2021/2022,tottenham-hotspur,Cristian Romero,48000000.0
2021/2022,tottenham-hotspur,Davinson Sánchez,28000000.0
2021/2022,tottenham-hotspur,Eric Dier,28000000.0
2021/2022,tottenham-hotspur,Ben Davies,20000000.0
2021/2022,tottenham-hotspur,Japhet Tanganga,12000000.0
2021/2022,tottenham-hotspur,Joe Rodon,8000000.0
2021/2022,tottenham-hotspur,Cameron Carter-Vickers,7000000.0
2021/2022,tottenham-hotspur,Maksim Paskotsi,200000.0
2021/2022,tottenham-hotspur,Sergio Reguilón,25000000.0
2021/2022,tottenham-hotspur,Ryan Sessegnon,18000000.0
2021/2022,tottenham-hotspur,Emerson Royal,25000000.0
2021/2022,tottenham-hotspur,Matt Doherty,12000000.0
2021/2022,tottenham-hotspur,Marcel Lavinier,300000.0
2021/2022,tottenham-hotspur,Pierre-Emile Højbjerg,40000000.0
2021/2022,tottenham-hotspur,Rodrigo Bentancur,28000000.0
2021/2022,tottenham-hotspur,Oliver Skipp,18000000.0
2021/2022,tottenham-hotspur,Harry Winks,15000000.0
2021/2022,tottenham-hotspur,Harvey White,600000.0
2021/2022,tottenham-hotspur,Tanguy Ndombélé,30000000.0
2021/2022,tottenham-hotspur,Giovani Lo Celso,22000000.0
2021/2022,tottenham-hotspur,Moussa Sissoko,4500000.0
2021/2022,tottenham-hotspur,Nile John,400000.0
2021/2022,tottenham-hotspur,Dejan Kulusevski,40000000.0
2021/2022,tottenham-hotspur,Dele Alli,16000000.0
2021/2022,tottenham-hotspur,Alfie Devine,900000.0
2021/2022,tottenham-hotspur,Heung-min Son,75000000.0
2021/2022,tottenham-hotspur,Bryan Gil,18000000.0
2021/2022,tottenham-hotspur,Steven Bergwijn,18000000.0
2021/2022,tottenham-hotspur,Jack Clarke,3500000.0
2021/2022,tottenham-hotspur,Lucas Moura,20000000.0
2021/2022,tottenham-hotspur,Dilan Markanday,400000.0
2021/2022,tottenham-hotspur,Harry Kane,90000000.0
2021/2022,tottenham-hotspur,Dane Scarlett,250000.0
2021/2022,fc-arsenal,Aaron Ramsdale,28000000.0
2021/2022,fc-arsenal,Bernd Leno,9000000.0
2021/2022,fc-arsenal,Arthur Okonkwo,1500000.0
2021/2022,fc-arsenal,Karl Hein,800000.0
2021/2022,fc-arsenal,Gabriel Magalhães,38000000.0
2021/2022,fc-arsenal,Rob Holding,10000000.0
2021/2022,fc-arsenal,Calum Chambers,10000000.0
2021/2022,fc-arsenal,Pablo Marí,5000000.0
2021/2022,fc-arsenal,Sead Kolasinac,3000000.0
2021/2022,fc-arsenal,Kieran Tierney,32000000.0
2021/2022,fc-arsenal,Nuno Tavares,15000000.0
2021/2022,fc-arsenal,Ben White,40000000.0
2021/2022,fc-arsenal,Takehiro Tomiyasu,25000000.0
2021/2022,fc-arsenal,Héctor Bellerín,20000000.0
2021/2022,fc-arsenal,Ainsley Maitland-Niles,10000000.0
2021/2022,fc-arsenal,Cédric Soares,6000000.0
2021/2022,fc-arsenal,Ryan Alebiosu,200000.0
2021/2022,fc-arsenal,Zak Swanson,150000.0
2021/2022,fc-arsenal,Thomas Partey,38000000.0
2021/2022,fc-arsenal,Granit Xhaka,20000000.0
2021/2022,fc-arsenal,Mohamed Elneny,11000000.0
2021/2022,fc-arsenal,Albert Sambi Lokonga,14000000.0
2021/2022,fc-arsenal,Charlie Patiño,2000000.0
2021/2022,fc-arsenal,Miguel Azeez,800000.0
2021/2022,fc-arsenal,Martin Ødegaard,45000000.0
2021/2022,fc-arsenal,Emile Smith Rowe,40000000.0
2021/2022,fc-arsenal,Gabriel Martinelli,40000000.0
2021/2022,fc-arsenal,Marcelo Flores,1500000.0
2021/2022,fc-arsenal,Bukayo Saka,65000000.0
2021/2022,fc-arsenal,Nicolas Pépé,25000000.0
2021/2022,fc-arsenal,Reiss Nelson,6500000.0
2021/2022,fc-arsenal,Eddie Nketiah,16000000.0
2021/2022,fc-arsenal,Pierre-Emerick Aubameyang,15000000.0
2021/2022,fc-arsenal,Alexandre Lacazette,15000000.0
2021/2022,fc-arsenal,Folarin Balogun,4000000.0
2021/2022,fc-arsenal,Mika Biereth,600000.0
2021/2022,leicester-city,Danny Ward,6000000.0
2021/2022,leicester-city,Kasper Schmeichel,4000000.0
2021/2022,leicester-city,Eldin Jakupović,250000.0
2021/2022,leicester-city,Jakub Stolarczyk,200000.0
2021/2022,leicester-city,Wesley Fofana,40000000.0
2021/2022,leicester-city,Çağlar Söyüncü,40000000.0
2021/2022,leicester-city,Jannik Vestergaard,13000000.0
2021/2022,leicester-city,Daniel Amartey,10000000.0
2021/2022,leicester-city,Jonny Evans,4000000.0
2021/2022,leicester-city,Filip Benkovic,1800000.0
2021/2022,leicester-city,Sam Hughes,300000.0
2021/2022,leicester-city,Luke Thomas,12000000.0
2021/2022,leicester-city,Ryan Bertrand,3000000.0
2021/2022,leicester-city,Timothy Castagne,28000000.0
2021/2022,leicester-city,James Justin,25000000.0
2021/2022,leicester-city,Ricardo Pereira,20000000.0
2021/2022,leicester-city,Vontae Daley-Campbell,200000.0
2021/2022,leicester-city,Wilfred Ndidi,60000000.0
2021/2022,leicester-city,Boubakary Soumaré,25000000.0
2021/2022,leicester-city,Hamza Choudhury,4000000.0
2021/2022,leicester-city,Nampalys Mendy,4000000.0
2021/2022,leicester-city,Youri Tielemans,55000000.0
2021/2022,leicester-city,Dennis Praet,13000000.0
2021/2022,leicester-city,Kiernan Dewsbury-Hall,8000000.0
2021/2022,leicester-city,Marc Albrighton,2500000.0
2021/2022,leicester-city,James Maddison,50000000.0
2021/2022,leicester-city,Harvey Barnes,32000000.0
2021/2022,leicester-city,Kasey McAteer,300000.0
2021/2022,leicester-city,Ademola Lookman,10000000.0
2021/2022,leicester-city,Kelechi Iheanacho,20000000.0
2021/2022,leicester-city,Patson Daka,20000000.0
2021/2022,leicester-city,Ayoze Pérez,10000000.0
2021/2022,leicester-city,Jamie Vardy,5000000.0
2021/2022,aston-villa,Emiliano Martínez,28000000.0
2021/2022,aston-villa,Robin Olsen,2000000.0
2021/2022,aston-villa,Jed Steer,600000.0
2021/2022,aston-villa,Viljami Sinisalo,200000.0
2021/2022,aston-villa,Tyrone Mings,30000000.0
2021/2022,aston-villa,Ezri Konsa,22000000.0
2021/2022,aston-villa,Calum Chambers,10000000.0
2021/2022,aston-villa,Kortney Hause,4000000.0
2021/2022,aston-villa,Sil Swinkels,150000.0
2021/2022,aston-villa,Lucas Digne,25000000.0
2021/2022,aston-villa,Matt Targett,17000000.0
2021/2022,aston-villa,Ben Chrisene,150000.0
2021/2022,aston-villa,Matty Cash,25000000.0
2021/2022,aston-villa,Axel Tuanzebe,7000000.0
2021/2022,aston-villa,Frédéric Guilbert,7000000.0
2021/2022,aston-villa,Ashley Young,1000000.0
2021/2022,aston-villa,Kaine Kesler-Hayden,300000.0
2021/2022,aston-villa,Marvelous Nakamba,7000000.0
2021/2022,aston-villa,Lamare Bogarde,200000.0
2021/2022,aston-villa,Hayden Lindley,150000.0
2021/2022,aston-villa,Douglas Luiz,38000000.0
2021/2022,aston-villa,John McGinn,32000000.0
2021/2022,aston-villa,Morgan Sanson,10000000.0
2021/2022,aston-villa,Carney Chukwuemeka,6000000.0
2021/2022,aston-villa,Tim Iroegbunam,2500000.0
2021/2022,aston-villa,Conor Hourihane,1800000.0
2021/2022,aston-villa,Jacob Ramsey,25000000.0
2021/2022,aston-villa,Emiliano Buendía,32000000.0
2021/2022,aston-villa,Philippe Coutinho,20000000.0
2021/2022,aston-villa,Aaron Ramsey,1000000.0
2021/2022,aston-villa,Mahmoud Trezeguet,10000000.0
2021/2022,aston-villa,Jaden Philogene,3000000.0
2021/2022,aston-villa,Leon Bailey,25000000.0
2021/2022,aston-villa,Bertrand Traoré,16000000.0
2021/2022,aston-villa,Anwar El Ghazi,9000000.0
2021/2022,aston-villa,Ollie Watkins,35000000.0
2021/2022,aston-villa,Danny Ings,20000000.0
2021/2022,aston-villa,Wesley Moraes,6000000.0
2021/2022,aston-villa,Cameron Archer,6000000.0
2021/2022,aston-villa,Keinan Davis,2500000.0
2021/2022,aston-villa,Caleb Chukwuemeka,200000.0
2021/2022,fc-everton,Jordan Pickford,20000000.0
2021/2022,fc-everton,Asmir Begovic,1000000.0
2021/2022,fc-everton,Andy Lonergan,250000.0
2021/2022,fc-everton,Michael Keane,20000000.0
2021/2022,fc-everton,Yerry Mina,20000000.0
2021/2022,fc-everton,Ben Godfrey,20000000.0
2021/2022,fc-everton,Mason Holgate,18000000.0
2021/2022,fc-everton,Jarrad Branthwaite,3000000.0
2021/2022,fc-everton,Lucas Digne,25000000.0
2021/2022,fc-everton,Vitaliy Mykolenko,18000000.0
2021/2022,fc-everton,Niels Nkounkou,2200000.0
2021/2022,fc-everton,Nathan Patterson,8000000.0
2021/2022,fc-everton,Jonjoe Kenny,4000000.0
2021/2022,fc-everton,Séamus Coleman,3000000.0
2021/2022,fc-everton,Allan,15000000.0
2021/2022,fc-everton,Jean-Philippe Gbamin,9000000.0
2021/2022,fc-everton,Donny van de Beek,25000000.0
2021/2022,fc-everton,Abdoulaye Doucouré,22000000.0
2021/2022,fc-everton,André Gomes,18000000.0
2021/2022,fc-everton,Tom Davies,18000000.0
2021/2022,fc-everton,Fabian Delph,1800000.0
2021/2022,fc-everton,Tyler Onyango,200000.0
2021/2022,fc-everton,Dele Alli,16000000.0
2021/2022,fc-everton,Demarai Gray,22000000.0
2021/2022,fc-everton,Anthony Gordon,20000000.0
2021/2022,fc-everton,Alex Iwobi,18000000.0
2021/2022,fc-everton,Nathan Broadhead,500000.0
2021/2022,fc-everton,Lewis Dobbin,300000.0
2021/2022,fc-everton,Anwar El Ghazi,9000000.0
2021/2022,fc-everton,Andros Townsend,5000000.0
2021/2022,fc-everton,Richarlison,48000000.0
2021/2022,fc-everton,Dominic Calvert-Lewin,40000000.0
2021/2022,fc-everton,Moise Kean,24000000.0
2021/2022,fc-everton,Salomón Rondón,2500000.0
2021/2022,fc-everton,Cenk Tosun,2000000.0
2021/2022,fc-everton,Ellis Simms,300000.0
2021/2022,wolverhampton-wanderers,José Sá,18000000.0
2021/2022,wolverhampton-wanderers,Matija Sarkic,1800000.0
2021/2022,wolverhampton-wanderers,John Ruddy,300000.0
2021/2022,wolverhampton-wanderers,Louie Moulden,200000.0
2021/2022,wolverhampton-wanderers,Andreas Søndergaard,200000.0
2021/2022,wolverhampton-wanderers,Conor Coady,25000000.0
2021/2022,wolverhampton-wanderers,Maximilian Kilman,16000000.0
2021/2022,wolverhampton-wanderers,Romain Saïss,8000000.0
2021/2022,wolverhampton-wanderers,Willy Boly,6000000.0
2021/2022,wolverhampton-wanderers,Yerson Mosquera,3000000.0
2021/2022,wolverhampton-wanderers,Toti,1500000.0
2021/2022,wolverhampton-wanderers,Dion Sanderson,600000.0
2021/2022,wolverhampton-wanderers,Christian Marques,200000.0
2021/2022,wolverhampton-wanderers,Rayan Aït-Nouri,20000000.0
2021/2022,wolverhampton-wanderers,Ryan Giles,3000000.0
2021/2022,wolverhampton-wanderers,Marçal,1500000.0
2021/2022,wolverhampton-wanderers,Nélson Semedo,22000000.0
2021/2022,wolverhampton-wanderers,Jonny Otto,15000000.0
2021/2022,wolverhampton-wanderers,Ki-Jana Hoever,6000000.0
2021/2022,wolverhampton-wanderers,Rúben Neves,40000000.0
2021/2022,wolverhampton-wanderers,Leander Dendoncker,28000000.0
2021/2022,wolverhampton-wanderers,Bruno Jordão,1600000.0
2021/2022,wolverhampton-wanderers,João Moutinho,2500000.0
2021/2022,wolverhampton-wanderers,Luke Cundle,800000.0
2021/2022,wolverhampton-wanderers,Connor Ronan,750000.0
2021/2022,wolverhampton-wanderers,Morgan Gibbs-White,11000000.0
2021/2022,wolverhampton-wanderers,Chiquinho,3000000.0
2021/2022,wolverhampton-wanderers,Pedro Neto,32000000.0
2021/2022,wolverhampton-wanderers,Daniel Podence,20000000.0
2021/2022,wolverhampton-wanderers,Francisco Trincão,20000000.0
2021/2022,wolverhampton-wanderers,Adama Traoré,20000000.0
2021/2022,wolverhampton-wanderers,Raúl Jiménez,18000000.0
2021/2022,wolverhampton-wanderers,Hee-chan Hwang,16000000.0
2021/2022,wolverhampton-wanderers,Fábio Silva,15000000.0
2021/2022,west-ham-united,Alphonse Areola,8000000.0
2021/2022,west-ham-united,Lukasz Fabianski,1000000.0
2021/2022,west-ham-united,Darren Randolph,800000.0
2021/2022,west-ham-united,David Martin,250000.0
2021/2022,west-ham-united,Kurt Zouma,28000000.0
2021/2022,west-ham-united,Issa Diop,10000000.0
2021/2022,west-ham-united,Craig Dawson,3000000.0
2021/2022,west-ham-united,Angelo Ogbonna,1200000.0
2021/2022,west-ham-united,Aji Alese,500000.0
2021/2022,west-ham-united,Jamal Baptiste,200000.0
2021/2022,west-ham-united,Arthur Masuaku,5000000.0
2021/2022,west-ham-united,Aaron Cresswell,3000000.0
2021/2022,west-ham-united,Emmanuel Longelo,150000.0
2021/2022,west-ham-united,Vladimír Coufal,12000000.0
2021/2022,west-ham-united,Ben Johnson,9000000.0
2021/2022,west-ham-united,Ryan Fredericks,1500000.0
2021/2022,west-ham-united,Harrison Ashby,300000.0
2021/2022,west-ham-united,Tomas Soucek,45000000.0
2021/2022,west-ham-united,Conor Coventry,500000.0
2021/2022,west-ham-united,Keenan Appiah-Forson,300000.0
2021/2022,west-ham-united,Freddie Potts,250000.0
2021/2022,west-ham-united,Declan Rice,80000000.0
2021/2022,west-ham-united,Alex Král,7000000.0
2021/2022,west-ham-united,Mark Noble,1000000.0
2021/2022,west-ham-united,Dan Chesters,250000.0
2021/2022,west-ham-united,Pablo Fornals,22000000.0
2021/2022,west-ham-united,Nikola Vlašić,22000000.0
2021/2022,west-ham-united,Manuel Lanzini,12000000.0
2021/2022,west-ham-united,Saïd Benrahma,25000000.0
2021/2022,west-ham-united,Jarrod Bowen,42000000.0
2021/2022,west-ham-united,Andriy Yarmolenko,2500000.0
2021/2022,west-ham-united,Sonny Perkins,1200000.0
2021/2022,west-ham-united,Michail Antonio,10000000.0
2021/2022,brighton-amp-hove-albion,Robert Sánchez,16000000.0
2021/2022,brighton-amp-hove-albion,Kjell Scherpen,2200000.0
2021/2022,brighton-amp-hove-albion,Christian Walton,800000.0
2021/2022,brighton-amp-hove-albion,Jason Steele,600000.0
2021/2022,brighton-amp-hove-albion,Lewis Dunk,20000000.0
2021/2022,brighton-amp-hove-albion,Adam Webster,17000000.0
2021/2022,brighton-amp-hove-albion,Dan Burn,12000000.0
2021/2022,brighton-amp-hove-albion,Jan Paul van Hecke,5000000.0
2021/2022,brighton-amp-hove-albion,Shane Duffy,5000000.0
2021/2022,brighton-amp-hove-albion,Matt Clarke,3000000.0
2021/2022,brighton-amp-hove-albion,Antef Tsoungui,300000.0
2021/2022,brighton-amp-hove-albion,Ed Turns,200000.0
2021/2022,brighton-amp-hove-albion,Marc Cucurella,28000000.0
2021/2022,brighton-amp-hove-albion,Haydon Roberts,500000.0
2021/2022,brighton-amp-hove-albion,Tariq Lamptey,18000000.0
2021/2022,brighton-amp-hove-albion,Joël Veltman,10000000.0
2021/2022,brighton-amp-hove-albion,Odeluga Offiah,200000.0
2021/2022,brighton-amp-hove-albion,Yves Bissouma,35000000.0
2021/2022,brighton-amp-hove-albion,Moisés Caicedo,6000000.0
2021/2022,brighton-amp-hove-albion,Tudor Băluță,1800000.0
2021/2022,brighton-amp-hove-albion,Enock Mwepu,18000000.0
2021/2022,brighton-amp-hove-albion,Alexis Mac Allister,16000000.0
2021/2022,brighton-amp-hove-albion,Jakub Moder,12000000.0
2021/2022,brighton-amp-hove-albion,Pascal Groß,6000000.0
2021/2022,brighton-amp-hove-albion,Steven Alzate,5000000.0
2021/2022,brighton-amp-hove-albion,Michal Karbownik,2500000.0
2021/2022,brighton-amp-hove-albion,Taylor Richards,400000.0
2021/2022,brighton-amp-hove-albion,Marc Leonard,300000.0
2021/2022,brighton-amp-hove-albion,Adam Lallana,2000000.0
2021/2022,brighton-amp-hove-albion,Andrew Moran,300000.0
2021/2022,brighton-amp-hove-albion,Leandro Trossard,20000000.0
2021/2022,brighton-amp-hove-albion,Abdallah Sima,8000000.0
2021/2022,brighton-amp-hove-albion,Jeremy Sarmiento,3000000.0
2021/2022,brighton-amp-hove-albion,Solly March,9000000.0
2021/2022,brighton-amp-hove-albion,Neal Maupay,18000000.0
2021/2022,brighton-amp-hove-albion,Aaron Connolly,6000000.0
2021/2022,brighton-amp-hove-albion,Danny Welbeck,4000000.0
2021/2022,brighton-amp-hove-albion,Andi Zeqiri,2300000.0
2021/2022,brighton-amp-hove-albion,Jürgen Locadia,2000000.0
2021/2022,brighton-amp-hove-albion,Florin Andone,1000000.0
2021/2022,brighton-amp-hove-albion,Evan Ferguson,600000.0
2021/2022,newcastle-united,Freddie Woodman,9000000.0
2021/2022,newcastle-united,Martin Dúbravka,4000000.0
2021/2022,newcastle-united,Karl Darlow,2500000.0
2021/2022,newcastle-united,Mark Gillespie,300000.0
2021/2022,newcastle-united,Dan Burn,12000000.0
2021/2022,newcastle-united,Jamaal Lascelles,10000000.0
2021/2022,newcastle-united,Fabian Schär,7000000.0
2021/2022,newcastle-united,Ciaran Clark,1800000.0
2021/2022,newcastle-united,Federico Fernández,1500000.0
2021/2022,newcastle-united,Matt Targett,17000000.0
2021/2022,newcastle-united,Jamal Lewis,10000000.0
2021/2022,newcastle-united,Paul Dummett,1500000.0
2021/2022,newcastle-united,Kieran Trippier,15000000.0
2021/2022,newcastle-united,Emil Krafth,5000000.0
2021/2022,newcastle-united,Javier Manquillo,3000000.0
2021/2022,newcastle-united,Bruno Guimarães,40000000.0
2021/2022,newcastle-united,Isaac Hayden,8000000.0
2021/2022,newcastle-united,Joe Willock,22000000.0
2021/2022,newcastle-united,Joelinton,20000000.0
2021/2022,newcastle-united,Sean Longstaff,13000000.0
2021/2022,newcastle-united,Jonjo Shelvey,10000000.0
2021/2022,newcastle-united,Jeff Hendrick,5000000.0
2021/2022,newcastle-united,Matty Longstaff,1800000.0
2021/2022,newcastle-united,Elliot Anderson,200000.0
2021/2022,newcastle-united,Matt Ritchie,1800000.0
2021/2022,newcastle-united,Allan Saint-Maximin,32000000.0
2021/2022,newcastle-united,Ryan Fraser,10000000.0
2021/2022,newcastle-united,Miguel Almirón,16000000.0
2021/2022,newcastle-united,Jacob Murphy,5000000.0
2021/2022,newcastle-united,Callum Wilson,18000000.0
2021/2022,newcastle-united,Chris Wood,10000000.0
2021/2022,newcastle-united,Dwight Gayle,1500000.0
2021/2022,leeds-united,Illan Meslier,20000000.0
2021/2022,leeds-united,Kristoffer Klaesson,2000000.0
2021/2022,leeds-united,Diego Llorente,18000000.0
2021/2022,leeds-united,Robin Koch,16000000.0
2021/2022,leeds-united,Pascal Struijk,15000000.0
2021/2022,leeds-united,Liam Cooper,7000000.0
2021/2022,leeds-united,Charlie Cresswell,3000000.0
2021/2022,leeds-united,Junior Firpo,12000000.0
2021/2022,leeds-united,Leif Davis,800000.0
2021/2022,leeds-united,Leo Fuhr Hjelde,800000.0
2021/2022,leeds-united,Liam McCarron,500000.0
2021/2022,leeds-united,Luke Ayling,4000000.0
2021/2022,leeds-united,Cody Drameh,3000000.0
2021/2022,leeds-united,Jamie Shackleton,2500000.0
2021/2022,leeds-united,Kalvin Phillips,50000000.0
2021/2022,leeds-united,Jack Jenkins,150000.0
2021/2022,leeds-united,Mateusz Klich,3000000.0
2021/2022,leeds-united,Adam Forshaw,2000000.0
2021/2022,leeds-united,Lewis Bate,1000000.0
2021/2022,leeds-united,Stuart Dallas,4000000.0
2021/2022,leeds-united,Stuart McKinstry,200000.0
2021/2022,leeds-united,Sam Greenwood,2500000.0
2021/2022,leeds-united,Raphinha,45000000.0
2021/2022,leeds-united,Crysencio Summerville,2000000.0
2021/2022,leeds-united,Daniel James,18000000.0
2021/2022,leeds-united,Jack Harrison,18000000.0
2021/2022,leeds-united,Hélder Costa,5000000.0
2021/2022,leeds-united,Ian Poveda,2000000.0
2021/2022,leeds-united,Patrick Bamford,16000000.0
2021/2022,leeds-united,Rodrigo,12000000.0
2021/2022,leeds-united,Tyler Roberts,8000000.0
2021/2022,leeds-united,Joe Gelhardt,6000000.0
2021/2022,fc-southampton,Alex McCarthy,3000000.0
2021/2022,fc-southampton,Fraser Forster,2000000.0
2021/2022,fc-southampton,Willy Caballero,250000.0
2021/2022,fc-southampton,Harry Lewis,200000.0
2021/2022,fc-southampton,Jan Bednarek,22000000.0
2021/2022,fc-southampton,Mohammed Salisu,18000000.0
2021/2022,fc-southampton,Jack Stephens,7000000.0
2021/2022,fc-southampton,Lyanco,5000000.0
2021/2022,fc-southampton,Dynel Simeu,1000000.0
2021/2022,fc-southampton,Romain Perraud,8000000.0
2021/2022,fc-southampton,Thierry Small,100000.0
2021/2022,fc-southampton,Tino Livramento,25000000.0
2021/2022,fc-southampton,Kyle Walker-Peters,22000000.0
2021/2022,fc-southampton,Yan Valery,2500000.0
2021/2022,fc-southampton,Ibrahima Diallo,10000000.0
2021/2022,fc-southampton,Oriol Romeu,5000000.0
2021/2022,fc-southampton,James Ward-Prowse,32000000.0
2021/2022,fc-southampton,Stuart Armstrong,6000000.0
2021/2022,fc-southampton,Will Smallbone,2000000.0
2021/2022,fc-southampton,Kgaogelo Chauke,150000.0
2021/2022,fc-southampton,Nathan Tella,1800000.0
2021/2022,fc-southampton,Moussa Djenepo,10000000.0
2021/2022,fc-southampton,Nathan Redmond,18000000.0
2021/2022,fc-southampton,Mohamed Elyounoussi,12000000.0
2021/2022,fc-southampton,Theo Walcott,1800000.0
2021/2022,fc-southampton,Armando Broja,22000000.0
2021/2022,fc-southampton,Ché Adams,18000000.0
2021/2022,fc-southampton,Adam Armstrong,15000000.0
2021/2022,fc-southampton,Michael Obafemi,2500000.0
2021/2022,fc-southampton,Dan Nlundulu,1200000.0
2021/2022,fc-southampton,Shane Long,800000.0
2021/2022,fc-brentford,David Raya,22000000.0
2021/2022,fc-brentford,Álvaro Fernández,4000000.0
2021/2022,fc-brentford,Jonas Lössl,1000000.0
2021/2022,fc-brentford,Patrik Gunnarsson,500000.0
2021/2022,fc-brentford,Ellery Balcombe,300000.0
2021/2022,fc-brentford,Kristoffer Ajer,18000000.0
2021/2022,fc-brentford,Ethan Pinnock,12000000.0
2021/2022,fc-brentford,Pontus Jansson,7000000.0
2021/2022,fc-brentford,Mads Bech Sørensen,5000000.0
2021/2022,fc-brentford,Zanka,1200000.0
2021/2022,fc-brentford,Charlie Goode,900000.0
2021/2022,fc-brentford,Julian Jeanvier,900000.0
2021/2022,fc-brentford,Rico Henry,20000000.0
2021/2022,fc-brentford,Dominic Thompson,800000.0
2021/2022,fc-brentford,Mads Roerslev,2500000.0
2021/2022,fc-brentford,Fin Stevens,400000.0
2021/2022,fc-brentford,Christian Nørgaard,14000000.0
2021/2022,fc-brentford,Vitaly Janelt,14000000.0
2021/2022,fc-brentford,Christian Eriksen,20000000.0
2021/2022,fc-brentford,Mathias Jensen,10000000.0
2021/2022,fc-brentford,Josh Dasilva,10000000.0
2021/2022,fc-brentford,Frank Onyeka,9000000.0
2021/2022,fc-brentford,Shandon Baptiste,3000000.0
2021/2022,fc-brentford,Mads Bidstrup,1000000.0
2021/2022,fc-brentford,Paris Maghoma,200000.0
2021/2022,fc-brentford,Saman Ghoddos,2500000.0
2021/2022,fc-brentford,Sergi Canós,14000000.0
2021/2022,fc-brentford,Tariqe Fosu,2000000.0
2021/2022,fc-brentford,Myles Peart-Harris,1000000.0
2021/2022,fc-brentford,Max Haygarth,100000.0
2021/2022,fc-brentford,Bryan Mbeumo,22000000.0
2021/2022,fc-brentford,Ivan Toney,35000000.0
2021/2022,fc-brentford,Yoane Wissa,12000000.0
2021/2022,fc-brentford,Marcus Forss,4000000.0
2021/2022,fc-brentford,Halil Dervişoğlu,3000000.0
2021/2022,crystal-palace,Jack Butland,1800000.0
2021/2022,crystal-palace,Vicente Guaita,1500000.0
2021/2022,crystal-palace,Remi Matthews,300000.0
2021/2022,crystal-palace,Marc Guéhi,32000000.0
2021/2022,crystal-palace,Joachim Andersen,25000000.0
2021/2022,crystal-palace,Nathan Ferguson,2500000.0
2021/2022,crystal-palace,James Tomkins,1500000.0
2021/2022,crystal-palace,Jaroslaw Jach,500000.0
2021/2022,crystal-palace,Tyrick Mitchell,25000000.0
2021/2022,crystal-palace,Reece Hannam,200000.0
2021/2022,crystal-palace,Joel Ward,2000000.0
2021/2022,crystal-palace,Nathaniel Clyne,2000000.0
2021/2022,crystal-palace,Martin Kelly,1000000.0
2021/2022,crystal-palace,Jaïro Riedewald,5000000.0
2021/2022,crystal-palace,Luka Milivojevic,4000000.0
2021/2022,crystal-palace,Cheikhou Kouyaté,4000000.0
2021/2022,crystal-palace,Conor Gallagher,25000000.0
