nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
URU,MF,27-012,1998,3.8,1,3,1,33.3,0.78,0.26,0.33,1.0,25.1,0,0,0,0.1,0.1,0.04,0.9,0.9,ESP-La Liga,2024,shooting
ESP,"FW,MF",22-354,2002,13.1,2,25,11,44.0,1.91,0.84,0.08,0.18,16.7,0,0,0,2.2,2.2,0.09,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,"FW,MF",25-353,1999,26.4,4,26,11,42.3,0.99,0.42,0.15,0.36,17.1,1,0,0,2.4,2.4,0.09,1.6,1.6,ESP-La Liga,2024,shooting
ARG,DF,25-218,1999,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"DF,MF",22-100,2003,2.6,0,1,0,0.0,0.38,0.0,0.0,,9.7,0,0,0,0.5,0.5,0.49,-0.5,-0.5,ESP-La Liga,2024,shooting
EQG,GK,24-041,2001,4.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,MF,30-279,1994,12.7,4,12,4,33.3,0.94,0.31,0.17,0.5,25.6,5,2,3,4.0,1.6,0.13,0.0,0.4,ESP-La Liga,2024,shooting
ESP,"MF,FW",30-042,1995,17.7,3,17,10,58.8,0.96,0.56,0.12,0.2,15.5,0,1,1,3.0,2.2,0.13,0.0,-0.2,ESP-La Liga,2024,shooting
ESP,FW,35-137,1989,21.7,11,42,18,42.9,1.93,0.83,0.21,0.5,15.7,0,2,2,7.3,5.7,0.14,3.7,3.3,ESP-La Liga,2024,shooting
ESP,FW,31-177,1993,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ARG,"FW,MF",20-144,2004,2.2,0,1,0,0.0,0.45,0.0,0.0,,38.7,0,0,1,0.8,0.0,0.02,-0.8,0.0,ESP-La Liga,2024,shooting
ESP,DF,24-230,2000,22.7,1,12,2,16.7,0.53,0.09,0.08,0.5,16.7,0,0,0,1.7,1.7,0.15,-0.7,-0.7,ESP-La Liga,2024,shooting
MLI,DF,24-152,2000,18.6,0,1,0,0.0,0.05,0.0,0.0,,25.8,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2024,shooting
ARG,DF,29-049,1996,25.3,1,18,4,22.2,0.71,0.16,0.06,0.25,15.1,0,0,0,1.7,1.7,0.1,-0.7,-0.7,ESP-La Liga,2024,shooting
ESP,"MF,FW",20-053,2005,2.0,0,2,1,50.0,1.02,0.51,0.0,0.0,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2024,shooting
ESP,DF,23-100,2002,5.4,0,4,1,25.0,0.74,0.18,0.0,0.0,10.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3,ESP-La Liga,2024,shooting
URU,DF,23-057,2002,14.5,0,9,3,33.3,0.62,0.21,0.0,0.0,15.4,0,0,0,0.8,0.8,0.08,-0.8,-0.8,ESP-La Liga,2024,shooting
ESP,"MF,FW",31-157,1993,7.8,0,18,3,16.7,2.32,0.39,0.0,0.0,19.8,1,0,0,1.1,1.1,0.06,-1.1,-1.1,ESP-La Liga,2024,shooting
ARG,"FW,MF",27-012,1998,8.0,1,19,8,42.1,2.36,0.99,0.05,0.13,17.5,2,0,0,2.3,2.3,0.12,-1.3,-1.3,ESP-La Liga,2024,shooting
ESP,FW,27-285,1997,9.6,4,42,13,31.0,4.35,1.35,0.1,0.31,16.7,0,0,0,2.9,2.9,0.07,1.1,1.1,ESP-La Liga,2024,shooting
ESP,DF,22-293,2002,9.1,0,3,0,0.0,0.33,0.0,0.0,,13.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,FW,23-181,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,DF,24-347,2000,15.1,3,5,3,60.0,0.33,0.2,0.6,1.0,3.8,0,0,0,2.2,2.2,0.44,0.8,0.8,ESP-La Liga,2024,shooting
ESP,GK,21-222,2003,3.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,MF,35-240,1989,3.0,0,7,3,42.9,2.31,0.99,0.0,0.0,24.2,0,0,1,1.7,0.9,0.16,-1.7,-0.9,ESP-La Liga,2024,shooting
ESP,DF,28-250,1996,12.6,0,2,1,50.0,0.16,0.08,0.0,0.0,22.2,0,0,0,0.3,0.3,0.17,-0.3,-0.3,ESP-La Liga,2024,shooting
ESP,MF,24-062,2001,15.4,1,15,5,33.3,0.97,0.32,0.07,0.2,20.9,0,0,0,0.9,0.9,0.06,0.1,0.1,ESP-La Liga,2024,shooting
ESP,DF,25-270,1999,22.6,3,14,4,28.6,0.62,0.18,0.21,0.75,13.4,0,0,0,1.5,1.5,0.11,1.5,1.5,ESP-La Liga,2024,shooting
ESP,FW,22-085,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,FW,28-211,1996,16.2,6,47,16,34.0,2.9,0.99,0.13,0.38,12.9,0,0,0,4.7,4.6,0.1,1.3,1.4,ESP-La Liga,2024,shooting
GHA,"FW,MF",30-300,1994,26.7,5,60,22,36.7,2.25,0.82,0.08,0.23,16.8,0,0,0,6.6,6.6,0.11,-1.6,-1.6,ESP-La Liga,2024,shooting
ESP,DF,31-342,1993,6.3,0,2,0,0.0,0.32,0.0,0.0,,18.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,MF,31-248,1993,11.9,0,7,0,0.0,0.59,0.0,0.0,,21.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,ESP-La Liga,2024,shooting
ESP,"FW,MF",25-340,1999,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,GK,24-106,2000,13.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,FW,24-069,2001,3.6,1,10,4,40.0,2.78,1.11,0.1,0.25,14.7,0,0,0,2.1,2.1,0.21,-1.1,-1.1,ESP-La Liga,2024,shooting
ESP,MF,21-150,2003,19.5,2,17,5,29.4,0.87,0.26,0.12,0.4,22.2,0,0,0,0.8,0.8,0.05,1.2,1.2,ESP-La Liga,2024,shooting
ESP,MF,31-325,1993,8.6,0,5,2,40.0,0.58,0.23,0.0,0.0,21.6,0,0,1,1.2,0.4,0.08,-1.2,-0.4,ESP-La Liga,2024,shooting
ESP,FW,22-273,2002,20.8,4,51,18,35.3,2.45,0.86,0.08,0.22,17.7,1,0,0,3.8,3.8,0.07,0.2,0.2,ESP-La Liga,2024,shooting
ESP,FW,22-037,2003,1.2,0,5,1,20.0,4.02,0.8,0.0,0.0,24.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,MF,24-351,2000,15.3,13,41,16,39.0,2.68,1.05,0.27,0.69,15.9,0,2,2,8.4,6.8,0.17,4.6,4.2,ESP-La Liga,2024,shooting
ESP,"MF,FW",20-084,2005,1.4,0,1,0,0.0,0.73,0.0,0.0,,27.8,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"MF,FW",21-321,2003,10.1,1,14,2,14.3,1.39,0.2,0.07,0.5,17.5,1,0,0,1.2,1.2,0.08,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,DF,28-071,1997,5.5,0,1,0,0.0,0.18,0.0,0.0,,3.3,0,0,0,0.2,0.2,0.23,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,GK,27-304,1997,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,DF,30-077,1995,16.8,1,8,2,25.0,0.48,0.12,0.13,0.5,16.0,0,0,0,0.5,0.5,0.06,0.5,0.5,ESP-La Liga,2024,shooting
ESP,DF,35-060,1990,17.7,0,14,4,28.6,0.79,0.23,0.0,0.0,25.9,2,0,0,0.5,0.5,0.04,-0.5,-0.5,ESP-La Liga,2024,shooting
ESP,"FW,MF",29-281,1995,19.8,5,43,16,37.2,2.17,0.81,0.12,0.31,18.5,2,0,1,6.0,5.2,0.12,-1.0,-0.2,ESP-La Liga,2024,shooting
ESP,FW,25-238,1999,5.1,1,14,3,21.4,2.76,0.59,0.07,0.33,19.1,0,0,0,0.8,0.8,0.05,0.2,0.2,ESP-La Liga,2024,shooting
ESP,DF,35-362,1989,14.3,0,6,2,33.3,0.42,0.14,0.0,0.0,19.3,0,0,0,0.8,0.8,0.14,-0.8,-0.8,ESP-La Liga,2024,shooting
ESP,FW,20-296,2004,0.1,0,2,0,0.0,15.0,0.0,0.0,,13.9,0,0,0,0.2,0.2,0.1,-0.2,-0.2,ESP-La Liga,2024,shooting
NOR,FW,29-127,1995,12.6,11,47,20,42.6,3.74,1.59,0.21,0.5,12.8,0,1,1,9.6,8.8,0.19,1.4,1.2,ESP-La Liga,2024,shooting
FRA,"FW,MF",34-021,1991,24.0,8,39,14,35.9,1.62,0.58,0.18,0.5,18.0,5,1,2,6.2,4.7,0.12,1.8,2.3,ESP-La Liga,2024,shooting
BEL,DF,36-089,1989,8.5,0,1,0,0.0,0.12,0.0,0.0,,10.1,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2024,shooting
FRA,DF,29-298,1995,17.3,1,8,2,25.0,0.46,0.12,0.13,0.5,17.0,1,0,0,1.5,1.5,0.19,-0.5,-0.5,ESP-La Liga,2024,shooting
ENG,MF,25-064,2000,14.2,2,13,2,15.4,0.92,0.14,0.15,1.0,19.7,0,0,0,2.0,2.0,0.15,0.0,0.0,ESP-La Liga,2024,shooting
ESP,DF,35-226,1989,7.8,1,5,2,40.0,0.64,0.26,0.2,0.5,17.8,0,0,0,0.2,0.2,0.05,0.8,0.8,ESP-La Liga,2024,shooting
ARG,"MF,DF",22-114,2002,15.8,1,16,6,37.5,1.02,0.38,0.06,0.17,14.2,0,0,0,1.9,1.9,0.12,-0.9,-0.9,ESP-La Liga,2024,shooting
SVN,GK,32-094,1993,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,DF,30-143,1994,13.7,0,5,0,0.0,0.36,0.0,0.0,,21.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,ESP-La Liga,2024,shooting
URU,DF,30-081,1995,18.2,0,4,1,25.0,0.22,0.05,0.0,0.0,9.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3,ESP-La Liga,2024,shooting
ARG,GK,30-340,1994,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ARG,"FW,MF",25-070,2000,21.5,12,56,26,46.4,2.61,1.21,0.18,0.38,18.1,3,2,2,9.8,8.2,0.15,2.2,1.8,ESP-La Liga,2024,shooting
ESP,MF,33-093,1992,16.3,1,9,4,44.4,0.55,0.25,0.11,0.25,20.5,0,0,0,1.0,1.0,0.12,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"DF,MF",30-071,1995,19.9,2,14,5,35.7,0.7,0.25,0.14,0.4,19.2,0,0,0,0.7,0.7,0.05,1.3,1.3,ESP-La Liga,2024,shooting
ARG,DF,27-005,1998,15.3,0,8,1,12.5,0.52,0.07,0.0,0.0,20.7,0,0,0,0.6,0.6,0.07,-0.6,-0.6,ESP-La Liga,2024,shooting
ESP,MF,21-300,2003,20.8,1,25,6,24.0,1.2,0.29,0.04,0.17,24.3,0,0,0,1.0,1.0,0.04,0.0,0.0,ESP-La Liga,2024,shooting
MOZ,DF,31-080,1994,10.5,0,1,1,100.0,0.1,0.1,0.0,0.0,9.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,DF,28-151,1996,17.6,0,8,1,12.5,0.46,0.06,0.0,0.0,8.3,0,0,0,1.1,1.1,0.13,-1.1,-1.1,ESP-La Liga,2024,shooting
ARG,MF,30-322,1994,18.0,3,14,4,28.6,0.78,0.22,0.21,0.75,23.7,0,0,0,1.2,1.2,0.08,1.8,1.8,ESP-La Liga,2024,shooting
ESP,"DF,MF",25-009,2000,5.0,0,13,4,30.8,2.59,0.8,0.0,0.0,17.6,1,0,0,0.9,0.9,0.07,-0.9,-0.9,ESP-La Liga,2024,shooting
BRA,"MF,DF",25-109,1999,13.9,3,35,12,34.3,2.52,0.86,0.09,0.25,15.4,0,0,0,5.5,5.5,0.16,-2.5,-2.5,ESP-La Liga,2024,shooting
FRA,MF,29-150,1995,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ARG,"FW,MF",30-033,1995,7.7,3,30,12,40.0,3.89,1.56,0.1,0.25,13.6,0,0,0,4.2,4.2,0.14,-1.2,-1.2,ESP-La Liga,2024,shooting
ESP,DF,21-175,2003,22.7,0,12,3,25.0,0.53,0.13,0.0,0.0,22.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5,ESP-La Liga,2024,shooting
DEN,DF,29-001,1996,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,FW,22-162,2002,1.4,0,5,3,60.0,3.54,2.13,0.0,0.0,14.0,0,0,0,0.6,0.6,0.12,-0.6,-0.6,ESP-La Liga,2024,shooting
ESP,"MF,FW",26-339,1998,10.1,7,31,11,35.5,3.08,1.09,0.19,0.55,18.1,0,1,1,4.2,3.4,0.11,2.8,2.6,ESP-La Liga,2024,shooting
ESP,"MF,DF",24-092,2001,11.7,1,10,5,50.0,0.86,0.43,0.1,0.2,10.8,0,0,0,1.6,1.6,0.16,-0.6,-0.6,ESP-La Liga,2024,shooting
ESP,"MF,FW",21-335,2003,8.8,3,23,7,30.4,2.62,0.8,0.13,0.43,18.2,0,0,0,3.5,3.5,0.15,-0.5,-0.5,ESP-La Liga,2024,shooting
ESP,"FW,MF",25-041,2000,9.6,9,36,19,52.8,3.77,1.99,0.25,0.47,14.4,2,0,0,6.5,6.5,0.18,2.5,2.5,ESP-La Liga,2024,shooting
NED,MF,27-334,1997,8.0,2,4,3,75.0,0.5,0.37,0.5,0.67,18.4,0,0,0,0.6,0.6,0.16,1.4,1.4,ESP-La Liga,2024,shooting
ESP,"MF,FW",20-249,2004,7.7,1,4,1,25.0,0.52,0.13,0.25,1.0,13.7,0,0,0,0.6,0.6,0.14,0.4,0.4,ESP-La Liga,2024,shooting
ESP,DF,23-100,2002,7.1,1,3,1,33.3,0.42,0.14,0.33,1.0,13.4,0,0,0,0.2,0.2,0.07,0.8,0.8,ESP-La Liga,2024,shooting
ESP,DF,18-252,2006,4.2,0,3,0,0.0,0.72,0.0,0.0,,22.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,GK,26-040,1999,14.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,DF,33-329,1991,22.7,0,9,2,22.2,0.4,0.09,0.0,0.0,15.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,ESP-La Liga,2024,shooting
FRA,DF,26-150,1998,26.9,2,17,6,35.3,0.63,0.22,0.12,0.33,14.1,0,0,0,1.8,1.8,0.11,0.2,0.2,ESP-La Liga,2024,shooting
ESP,FW,17-272,2007,24.8,6,101,29,28.7,4.07,1.17,0.06,0.21,19.0,0,0,0,7.4,7.4,0.07,-1.4,-1.4,ESP-La Liga,2024,shooting
ESP,MF,17-320,2007,2.7,0,2,1,50.0,0.74,0.37,0.0,0.0,26.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,MF,21-209,2003,17.9,1,14,1,7.1,0.78,0.06,0.07,1.0,22.4,0,0,0,1.1,1.1,0.08,-0.1,-0.1,ESP-La Liga,2024,shooting
GER,GK,32-346,1992,5.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"MF,FW",22-008,2003,3.4,3,6,4,66.7,1.74,1.16,0.5,0.75,23.5,1,0,0,0.4,0.4,0.06,2.6,2.6,ESP-La Liga,2024,shooting
ESP,DF,18-079,2007,24.9,0,7,0,0.0,0.28,0.0,0.0,,8.4,0,0,0,0.7,0.7,0.1,-0.7,-0.7,ESP-La Liga,2024,shooting
ESP,FW,23-136,2001,2.5,2,10,5,50.0,4.05,2.03,0.2,0.4,15.7,0,0,0,2.6,2.6,0.26,-0.6,-0.6,ESP-La Liga,2024,shooting
ESP,MF,22-137,2002,25.1,4,22,11,50.0,0.88,0.44,0.18,0.36,19.2,0,0,0,2.1,2.1,0.09,1.9,1.9,ESP-La Liga,2024,shooting
BRA,"FW,MF",28-118,1996,25.0,13,86,33,38.4,3.44,1.32,0.14,0.36,19.3,14,1,1,14.5,13.7,0.16,-1.5,-1.7,ESP-La Liga,2024,shooting
POL,FW,36-233,1988,25.5,25,98,42,42.9,3.84,1.64,0.22,0.52,13.4,4,3,4,24.0,20.8,0.21,1.0,1.2,ESP-La Liga,2024,shooting
URU,DF,26-035,1999,4.6,1,3,2,66.7,0.65,0.43,0.33,0.5,14.0,0,0,0,0.5,0.5,0.16,0.5,0.5,ESP-La Liga,2024,shooting
ESP,DF,20-010,2005,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
POL,GK,34-358,1990,10.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
MAR,"FW,MF",23-115,2001,17.9,1,50,18,36.0,2.79,1.0,0.02,0.06,15.8,1,0,1,7.2,6.4,0.13,-6.2,-5.4,ESP-La Liga,2024,shooting
ESP,GK,38-098,1987,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"DF,FW",29-020,1996,9.1,0,9,2,22.2,0.99,0.22,0.0,0.0,17.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6,ESP-La Liga,2024,shooting
BRA,FW,25-046,2000,8.4,2,20,6,30.0,2.38,0.72,0.1,0.33,19.0,0,0,0,1.0,1.0,0.05,1.0,1.0,ESP-La Liga,2024,shooting
SEN,FW,19-216,2005,3.1,1,7,1,14.3,2.27,0.32,0.14,1.0,14.4,0,0,0,0.8,0.8,0.11,0.2,0.2,ESP-La Liga,2024,shooting
ESP,MF,21-349,2003,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
COL,FW,25-356,1999,6.1,2,17,3,17.6,2.78,0.49,0.12,0.67,18.5,0,0,0,2.0,2.0,0.12,0.0,0.0,ESP-La Liga,2024,shooting
COD,FW,34-000,1991,6.4,2,20,9,45.0,3.11,1.4,0.1,0.22,13.1,0,0,0,2.9,2.9,0.15,-0.9,-0.9,ESP-La Liga,2024,shooting
ESP,DF,31-238,1993,27.5,2,10,3,30.0,0.36,0.11,0.2,0.67,11.5,0,0,0,1.4,1.4,0.14,0.6,0.6,ESP-La Liga,2024,shooting
ARG,FW,31-064,1994,7.5,2,20,10,50.0,2.66,1.33,0.1,0.2,17.9,0,0,0,1.5,1.5,0.08,0.5,0.5,ESP-La Liga,2024,shooting
ESP,GK,25-339,1999,4.0,0,1,1,100.0,0.25,0.25,0.0,0.0,13.0,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2024,shooting
ARG,"MF,FW",29-002,1996,12.4,7,24,11,45.8,1.94,0.89,0.21,0.45,22.6,3,2,3,4.1,1.8,0.07,2.9,3.2,ESP-La Liga,2024,shooting
ESP,DF,30-023,1995,5.8,0,1,1,100.0,0.17,0.17,0.0,0.0,14.6,0,0,0,0.2,0.2,0.2,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,"MF,FW",23-253,2001,3.7,0,5,1,20.0,1.34,0.27,0.0,0.0,18.5,0,0,0,0.5,0.5,0.1,-0.5,-0.5,ESP-La Liga,2024,shooting
ESP,MF,32-355,1992,11.7,6,23,4,17.4,1.96,0.34,0.09,0.5,23.1,3,4,5,6.3,2.3,0.1,-0.3,-0.3,ESP-La Liga,2024,shooting
ESP,FW,19-141,2005,8.7,1,19,7,36.8,2.18,0.8,0.05,0.14,17.7,0,0,0,1.8,1.8,0.1,-0.8,-0.8,ESP-La Liga,2024,shooting
USA,MF,23-203,2001,18.9,2,15,5,33.3,0.79,0.26,0.13,0.4,15.5,0,0,0,1.8,1.8,0.12,0.2,0.2,ESP-La Liga,2024,shooting
ESP,"FW,MF",31-326,1993,2.7,0,6,1,16.7,2.21,0.37,0.0,0.0,14.1,0,0,0,0.7,0.7,0.11,-0.7,-0.7,ESP-La Liga,2024,shooting
ESP,DF,34-086,1991,16.5,2,16,5,31.3,0.97,0.3,0.13,0.4,21.1,1,0,0,1.1,1.1,0.07,0.9,0.9,ESP-La Liga,2024,shooting
ESP,MF,28-136,1996,10.1,2,12,4,33.3,1.19,0.4,0.17,0.5,16.9,1,0,0,1.1,1.1,0.09,0.9,0.9,ESP-La Liga,2024,shooting
ESP,MF,21-004,2004,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
FRA,MF,31-267,1993,2.0,0,7,1,14.3,3.5,0.5,0.0,0.0,23.5,0,0,0,0.7,0.7,0.1,-0.7,-0.7,ESP-La Liga,2024,shooting
BRA,DF,24-064,2001,16.7,1,9,4,44.4,0.54,0.24,0.11,0.25,13.9,0,0,0,0.3,0.3,0.04,0.7,0.7,ESP-La Liga,2024,shooting
ESP,"MF,FW",29-048,1996,14.9,1,18,3,16.7,1.2,0.2,0.06,0.33,22.7,0,0,0,1.5,1.5,0.08,-0.5,-0.5,ESP-La Liga,2024,shooting
ESP,FW,18-239,2006,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
SUI,DF,32-229,1992,10.7,0,4,1,25.0,0.38,0.09,0.0,0.0,29.8,2,0,0,0.2,0.2,0.04,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,FW,24-330,2000,1.3,0,2,2,100.0,1.53,1.53,0.0,0.0,22.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,ESP-La Liga,2024,shooting
FRA,DF,27-201,1997,17.7,1,14,3,21.4,0.79,0.17,0.07,0.33,22.4,0,0,0,0.3,0.3,0.02,0.7,0.7,ESP-La Liga,2024,shooting
POR,GK,31-063,1994,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,MF,23-229,2001,18.3,0,18,3,16.7,0.98,0.16,0.0,0.0,20.5,0,0,0,1.6,1.5,0.08,-1.6,-1.5,ESP-La Liga,2024,shooting
ESP,DF,22-060,2003,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
BRA,FW,20-042,2005,13.7,4,41,18,43.9,2.99,1.31,0.1,0.22,14.5,0,0,0,6.1,6.1,0.15,-2.1,-2.1,ESP-La Liga,2024,shooting
POR,MF,33-004,1992,3.2,0,3,1,33.3,0.95,0.32,0.0,0.0,19.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ESP-La Liga,2024,shooting
SEN,DF,32-037,1993,15.8,0,4,0,0.0,0.25,0.0,0.0,,19.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,DF,20-260,2004,3.8,0,1,0,0.0,0.26,0.0,0.0,,33.7,0,0,0,0.0,0.0,0.01,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"FW,MF",25-342,1999,10.4,4,36,12,33.3,3.46,1.15,0.11,0.33,17.2,0,0,0,3.6,3.6,0.1,0.4,0.4,ESP-La Liga,2024,shooting
GRE,FW,25-252,1999,7.8,3,17,9,52.9,2.19,1.16,0.18,0.33,11.1,0,0,0,4.4,4.4,0.26,-1.4,-1.4,ESP-La Liga,2024,shooting
ESP,FW,32-084,1993,17.6,5,32,17,53.1,1.81,0.96,0.16,0.29,13.4,0,0,0,5.8,5.8,0.18,-0.8,-0.8,ESP-La Liga,2024,shooting
SWE,DF,29-314,1995,25.1,1,5,1,20.0,0.2,0.04,0.2,1.0,11.6,0,0,0,0.5,0.5,0.1,0.5,0.5,ESP-La Liga,2024,shooting
ESP,DF,24-059,2001,8.2,0,3,1,33.3,0.37,0.12,0.0,0.0,8.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,MF,22-025,2003,8.8,0,3,0,0.0,0.34,0.0,0.0,,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2024,shooting
,"FW,MF",,,3.6,1,9,2,22.2,2.52,0.56,0.11,0.5,20.5,0,0,0,0.6,0.6,0.06,0.4,0.4,ESP-La Liga,2024,shooting
ESP,MF,26-067,1999,20.3,2,17,2,11.8,0.84,0.1,0.12,1.0,24.6,0,0,0,0.7,0.7,0.04,1.3,1.3,ESP-La Liga,2024,shooting
ARG,"FW,MF",30-320,1994,2.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
