nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
ITA,"MF,FW",20,2000,0.7,3,3,1,1,1,0,2,0.0,2,3,1,2,1,4,2,0,ITA-Serie A,2021,defense
CRO,"FW,MF",25,1995,15.8,13,6,6,3,4,4,16,25.0,12,7,2,5,7,20,12,0,ITA-Serie A,2021,defense
ITA,DF,26,1993,10.2,10,5,5,5,0,5,12,41.7,7,16,11,5,27,37,44,0,ITA-Serie A,2021,defense
ITA,FW,29,1991,17.8,6,3,0,3,3,2,9,22.2,7,11,0,11,4,10,8,0,ITA-Serie A,2021,defense
ITA,GK,27,1992,32.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,ITA-Serie A,2021,defense
SVN,MF,26,1994,20.7,22,14,9,10,3,13,39,33.3,26,30,4,26,27,49,19,0,ITA-Serie A,2021,defense
CRO,MF,31,1989,26.8,56,27,27,22,7,26,84,31.0,58,51,10,41,87,143,45,1,ITA-Serie A,2021,defense
ITA,MF,18,2001,13.2,29,16,15,11,3,9,32,28.1,23,11,0,11,20,49,19,1,ITA-Serie A,2021,defense
ITA,"DF,MF",23,1997,15.1,27,15,17,8,2,13,28,46.4,15,14,2,12,13,40,25,0,ITA-Serie A,2021,defense
FRA,MF,19,2001,0.6,2,1,1,0,1,0,3,0.0,3,1,0,1,0,2,0,0,ITA-Serie A,2021,defense
ITA,MF,27,1993,4.9,11,5,3,6,2,3,15,20.0,12,5,0,5,7,18,2,0,ITA-Serie A,2021,defense
SUI,MF,35,1985,9.9,21,9,9,10,2,9,26,34.6,17,13,5,8,9,30,13,0,ITA-Serie A,2021,defense
ITA,"MF,DF",24,1996,0.6,5,2,4,0,1,0,1,0.0,1,0,0,0,0,5,0,0,ITA-Serie A,2021,defense
SLE,FW,19,2001,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
CMR,MF,26,1994,25.6,39,25,23,15,1,11,27,40.7,16,31,8,23,32,71,46,2,ITA-Serie A,2021,defense
BRA,DF,26,1994,2.4,0,0,0,0,0,0,0,,0,1,1,0,6,6,7,1,ITA-Serie A,2021,defense
ITA,GK,29,1991,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ITA,DF,21,1999,1.2,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,1,0,ITA-Serie A,2021,defense
ITA,FW,23,1997,3.8,3,1,0,1,2,2,3,66.7,1,2,0,2,0,3,2,0,ITA-Serie A,2021,defense
CZE,MF,25,1994,30.7,30,19,8,16,6,14,47,29.8,33,26,7,19,12,42,38,1,ITA-Serie A,2021,defense
ITA,MF,27,1993,6.8,15,8,3,11,1,6,14,42.9,8,5,1,4,2,17,0,0,ITA-Serie A,2021,defense
SRB,"DF,MF",29,1990,27.8,29,17,8,17,4,20,42,47.6,22,17,7,10,20,49,29,0,ITA-Serie A,2021,defense
ITA,DF,28,1991,32.1,62,33,36,19,7,28,51,54.9,23,48,17,31,49,111,83,1,ITA-Serie A,2021,defense
ITA,"DF,MF",17,2002,1.9,6,4,2,2,2,2,2,100.0,0,3,0,3,2,8,4,0,ITA-Serie A,2021,defense
GAM,"MF,FW",20,2000,8.2,11,4,2,6,3,3,11,27.3,8,6,0,6,6,17,1,0,ITA-Serie A,2021,defense
ITA,"MF,FW",18,2001,8.4,6,2,3,2,1,3,3,100.0,0,6,0,6,6,12,6,0,ITA-Serie A,2021,defense
ITA,DF,28,1992,19.3,16,12,10,6,0,2,7,28.6,5,15,8,7,40,56,60,0,ITA-Serie A,2021,defense
ITA,DF,22,1997,29.0,32,19,23,7,2,13,28,46.4,15,18,9,9,47,79,50,1,ITA-Serie A,2021,defense
ITA,DF,24,1995,16.8,26,15,14,9,3,9,16,56.3,7,25,16,9,44,70,105,1,ITA-Serie A,2021,defense
SRB,MF,19,2001,20.4,26,14,11,11,4,7,21,33.3,14,17,5,12,27,53,26,0,ITA-Serie A,2021,defense
CRO,GK,20,2000,3.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ITA,FW,27,1992,14.1,7,3,0,5,2,1,5,20.0,4,12,1,11,1,8,11,0,ITA-Serie A,2021,defense
SUI,"DF,MF",21,1998,2.3,0,0,0,0,0,0,0,,0,3,0,3,2,2,3,0,ITA-Serie A,2021,defense
GER,DF,25,1994,19.6,20,10,10,9,1,4,9,44.4,5,27,21,6,70,90,87,0,ITA-Serie A,2021,defense
ITA,GK,29,1991,34.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14,1,ITA-Serie A,2021,defense
ITA,DF,20,2000,15.4,21,12,14,5,2,10,21,47.6,11,20,10,10,37,58,48,1,ITA-Serie A,2021,defense
ITA,MF,25,1995,29.0,27,13,8,11,8,8,25,32.0,17,28,4,24,27,54,13,1,ITA-Serie A,2021,defense
POR,MF,34,1986,14.6,24,17,10,10,4,12,34,35.3,22,12,1,11,12,36,25,0,ITA-Serie A,2021,defense
CRO,FW,32,1988,11.8,5,1,2,2,1,0,3,0.0,3,6,0,6,1,6,7,0,ITA-Serie A,2021,defense
POL,DF,25,1995,20.7,42,28,30,10,2,14,24,58.3,10,28,19,9,27,69,62,1,ITA-Serie A,2021,defense
GHA,MF,17,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,ITA-Serie A,2021,defense
ENG,"MF,DF",22,1998,2.5,5,3,1,3,1,0,2,0.0,2,4,3,1,0,5,2,0,ITA-Serie A,2021,defense
ITA,FW,31,1988,5.6,1,2,0,1,0,0,3,0.0,3,1,0,1,0,1,5,0,ITA-Serie A,2021,defense
ITA,MF,27,1993,4.7,4,3,3,0,1,2,8,25.0,6,5,1,4,5,9,10,0,ITA-Serie A,2021,defense
TUR,DF,23,1997,4.6,8,4,3,5,0,2,6,33.3,4,7,5,2,14,22,11,1,ITA-Serie A,2021,defense
SVK,FW,22,1998,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
MAR,DF,21,1998,29.6,53,32,23,19,11,23,48,47.9,25,31,1,30,22,75,23,1,ITA-Serie A,2021,defense
SRB,DF,34,1985,4.3,4,4,0,4,0,1,2,50.0,1,2,0,2,7,11,8,0,ITA-Serie A,2021,defense
ITA,DF,21,1999,32.5,36,22,13,21,2,17,27,63.0,10,34,16,18,40,76,75,0,ITA-Serie A,2021,defense
CHI,FW,31,1988,12.7,14,8,4,4,6,5,18,27.8,13,11,0,11,7,21,1,1,ITA-Serie A,2021,defense
ITA,FW,21,1999,1.9,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,ITA-Serie A,2021,defense
ITA,DF,32,1988,7.8,13,10,6,6,1,7,8,87.5,1,5,3,2,12,25,19,0,ITA-Serie A,2021,defense
CHI,MF,33,1987,12.6,27,14,8,13,6,12,41,29.3,29,23,3,20,29,56,11,0,ITA-Serie A,2021,defense
ENG,DF,35,1985,15.8,15,7,8,4,3,3,13,23.1,10,13,0,13,6,21,31,0,ITA-Serie A,2021,defense
DEN,MF,28,1992,15.4,12,6,6,4,2,7,20,35.0,13,16,1,15,9,21,13,1,ITA-Serie A,2021,defense
ITA,GK,34,1985,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ITA,DF,31,1988,7.8,15,9,6,7,2,6,15,40.0,9,9,7,2,4,19,15,0,ITA-Serie A,2021,defense
ROU,GK,23,1997,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ITA-Serie A,2021,defense
CRO,"DF,FW",31,1989,19.9,22,13,11,6,5,12,33,36.4,21,33,4,29,19,41,36,1,ITA-Serie A,2021,defense
ARG,FW,22,1997,28.5,25,12,5,11,9,7,24,29.2,17,31,1,30,27,52,16,0,ITA-Serie A,2021,defense
CRO,MF,27,1992,28.7,54,29,23,24,7,20,61,32.8,41,43,17,26,40,94,38,0,ITA-Serie A,2021,defense
ITA,DF,30,1989,12.9,30,16,12,7,11,16,28,57.1,12,9,2,7,17,47,35,0,ITA-Serie A,2021,defense
URU,MF,28,1991,3.1,1,1,0,0,1,0,5,0.0,5,7,1,6,4,5,3,0,ITA-Serie A,2021,defense
SVK,DF,25,1995,30.9,48,32,29,16,3,23,34,67.6,11,30,19,11,30,78,89,1,ITA-Serie A,2021,defense
ITA,MF,23,1997,32.2,58,31,23,29,6,23,72,31.9,49,29,4,25,26,84,14,0,ITA-Serie A,2021,defense
BEL,MF,32,1988,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,ITA-Serie A,2021,defense
ITA,MF,26,1994,13.7,30,17,17,8,5,5,28,17.9,23,15,3,12,19,49,16,0,ITA-Serie A,2021,defense
BEL,FW,27,1993,32.0,11,1,1,6,4,6,14,42.9,8,11,1,10,3,14,34,0,ITA-Serie A,2021,defense
SVN,GK,36,1984,36.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,6,3,ITA-Serie A,2021,defense
NED,DF,28,1992,30.4,28,16,15,12,1,15,24,62.5,9,24,18,6,41,69,95,0,ITA-Serie A,2021,defense
ITA,MF,24,1995,6.7,9,6,3,5,1,4,11,36.4,7,6,1,5,7,16,1,0,ITA-Serie A,2021,defense
WAL,MF,29,1990,12.1,22,14,8,13,1,8,25,32.0,17,13,2,11,7,29,8,2,ITA-Serie A,2021,defense
FRA,MF,25,1995,25.7,72,42,24,41,7,28,60,46.7,32,32,11,21,43,115,29,1,ITA-Serie A,2021,defense
ITA,"FW,DF",21,1999,0.2,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,ITA-Serie A,2021,defense
BRA,DF,29,1991,20.6,37,23,19,13,5,13,25,52.0,12,20,4,16,31,68,57,0,ITA-Serie A,2021,defense
BRA,MF,23,1996,12.9,17,9,7,10,0,12,31,38.7,19,6,1,5,18,35,9,1,ITA-Serie A,2021,defense
ITA,GK,30,1990,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
POR,FW,35,1985,31.1,6,3,1,3,2,3,15,20.0,12,11,3,8,5,11,15,1,ITA-Serie A,2021,defense
BRA,"DF,MF",29,1991,32.4,62,31,37,16,9,35,66,53.0,31,32,12,20,66,128,68,2,ITA-Serie A,2021,defense
SWE,"MF,FW",20,2000,21.4,33,19,12,10,11,14,43,32.6,29,22,0,22,9,42,2,1,ITA-Serie A,2021,defense
BRA,"MF,FW",29,1990,0.5,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0,ITA-Serie A,2021,defense
ITA,"MF,DF",26,1994,10.8,9,4,3,5,1,4,20,20.0,16,6,2,4,14,23,7,1,ITA-Serie A,2021,defense
ITA,"MF,DF",22,1997,24.6,47,26,21,14,12,19,50,38.0,31,23,1,22,12,59,16,0,ITA-Serie A,2021,defense
POR,MF,19,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ITA-Serie A,2021,defense
ALB,FW,21,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ITA,"DF,MF",21,1999,7.7,7,4,5,0,2,5,12,41.7,7,9,1,8,14,21,15,0,ITA-Serie A,2021,defense
ITA,GK,42,1978,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,ITA-Serie A,2021,defense
ITA,DF,35,1984,15.4,12,9,9,3,0,5,11,45.5,6,18,13,5,27,39,56,0,ITA-Serie A,2021,defense
COL,"DF,MF",32,1988,24.2,43,25,22,15,6,29,60,48.3,31,16,2,14,43,86,22,2,ITA-Serie A,2021,defense
ITA,DF,33,1987,22.5,19,14,10,8,1,6,14,42.9,8,24,13,11,33,52,67,0,ITA-Serie A,2021,defense
ITA,MF,20,2000,0.8,2,0,2,0,0,0,2,0.0,2,4,1,3,0,2,1,0,ITA-Serie A,2021,defense
NED,DF,20,1999,24.7,37,19,20,16,1,18,28,64.3,10,42,21,21,31,68,64,0,ITA-Serie A,2021,defense
ITA,DF,27,1992,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ITA-Serie A,2021,defense
TUR,DF,22,1998,10.4,12,9,8,4,0,5,13,38.5,8,16,9,7,21,33,40,0,ITA-Serie A,2021,defense
ITA,MF,19,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ITA-Serie A,2021,defense
ARG,FW,26,1993,12.6,14,8,3,4,7,2,14,14.3,12,15,0,15,1,15,1,0,ITA-Serie A,2021,defense
ROU,DF,18,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
URU,MF,23,1997,25.8,63,33,21,37,5,20,59,33.9,39,35,12,23,47,110,46,1,ITA-Serie A,2021,defense
USA,MF,21,1998,18.9,34,19,9,20,5,12,33,36.4,21,21,3,18,28,62,26,0,ITA-Serie A,2021,defense
POL,GK,30,1990,29.7,0,0,0,0,0,0,0,,0,2,0,2,3,3,5,1,ITA-Serie A,2021,defense
ESP,FW,27,1992,22.4,17,12,2,10,5,4,28,14.3,24,22,2,20,5,22,21,0,ITA-Serie A,2021,defense
MNE,DF,27,1992,33.0,38,22,22,15,1,20,40,50.0,20,38,6,32,40,78,54,0,ITA-Serie A,2021,defense
BRA,"FW,MF",24,1996,6.0,5,0,1,3,1,2,12,16.7,10,6,0,6,1,6,4,0,ITA-Serie A,2021,defense
ANG,DF,29,1991,0.7,3,1,2,0,1,3,5,60.0,2,1,0,1,0,3,3,0,ITA-Serie A,2021,defense
ITA,FW,30,1990,31.7,14,13,4,6,4,7,22,31.8,15,13,1,12,6,20,9,0,ITA-Serie A,2021,defense
ITA,MF,25,1994,6.3,7,2,1,5,1,4,18,22.2,14,3,1,2,9,16,7,0,ITA-Serie A,2021,defense
SVK,DF,24,1996,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,0,ITA-Serie A,2021,defense
NED,DF,25,1995,0.8,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,ITA-Serie A,2021,defense
ECU,FW,31,1988,10.3,10,7,4,4,2,1,8,12.5,7,7,0,7,4,14,2,0,ITA-Serie A,2021,defense
ITA,DF,32,1988,31.3,51,32,34,13,4,18,40,45.0,22,24,15,9,76,127,121,2,ITA-Serie A,2021,defense
ARG,MF,27,1993,8.1,26,13,11,14,1,8,28,28.6,20,10,3,7,19,45,13,0,ITA-Serie A,2021,defense
CIV,MF,27,1992,11.7,38,25,13,22,3,8,27,29.6,19,24,6,18,18,56,13,0,ITA-Serie A,2021,defense
ARG,FW,25,1994,21.5,21,12,6,11,4,7,25,28.0,18,14,0,14,7,28,12,0,ITA-Serie A,2021,defense
BRA,MF,33,1987,23.7,68,32,38,28,2,30,86,34.9,56,21,0,21,57,125,21,0,ITA-Serie A,2021,defense
ESP,MF,27,1992,29.1,43,24,15,19,9,15,73,20.5,58,41,2,39,13,56,11,1,ITA-Serie A,2021,defense
ITA,DF,23,1997,10.1,32,20,19,11,2,16,24,66.7,8,20,9,11,21,53,29,1,ITA-Serie A,2021,defense
ITA,DF,26,1993,29.0,24,14,15,4,5,14,39,35.9,25,22,3,19,18,42,28,0,ITA-Serie A,2021,defense
ITA,MF,17,2002,0.1,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,ITA-Serie A,2021,defense
ITA,"DF,MF",35,1985,7.3,21,8,8,11,2,8,20,40.0,12,20,6,14,14,35,31,0,ITA-Serie A,2021,defense
ARG,DF,29,1990,2.5,1,1,1,0,0,0,0,,0,5,2,3,2,3,5,0,ITA-Serie A,2021,defense
ALG,DF,24,1996,12.7,20,15,9,7,4,11,19,57.9,8,14,1,13,16,36,21,0,ITA-Serie A,2021,defense
ITA,DF,19,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ESP,DF,27,1993,17.7,30,16,15,11,4,13,24,54.2,11,13,3,10,18,48,51,1,ITA-Serie A,2021,defense
ESP,GK,37,1982,29.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,6,0,ITA-Serie A,2021,defense
ESP,FW,17,2002,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
BIH,DF,34,1986,8.0,14,7,6,5,3,7,15,46.7,8,10,1,9,4,18,13,0,ITA-Serie A,2021,defense
SRB,MF,25,1995,30.5,59,40,20,30,9,27,84,32.1,57,52,12,40,33,92,47,0,ITA-Serie A,2021,defense
ALB,GK,25,1995,9.0,1,1,1,0,0,0,0,,0,0,0,0,1,2,4,0,ITA-Serie A,2021,defense
KVX,FW,26,1994,9.2,3,1,0,2,1,0,8,0.0,8,9,2,7,3,6,20,0,ITA-Serie A,2021,defense
NED,DF,26,1994,10.6,22,16,18,4,0,10,17,58.8,7,9,5,4,17,39,48,1,ITA-Serie A,2021,defense
ROU,DF,33,1986,27.3,43,24,20,19,4,25,40,62.5,15,27,14,13,45,88,73,1,ITA-Serie A,2021,defense
ITA,DF,25,1995,21.2,17,7,8,7,2,8,19,42.1,11,29,22,7,24,41,80,0,ITA-Serie A,2021,defense
BEL,FW,21,1999,22.4,43,26,20,18,5,19,60,31.7,41,29,1,28,25,68,6,0,ITA-Serie A,2021,defense
ITA,DF,26,1994,0.3,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0,ITA-Serie A,2021,defense
CRO,FW,26,1993,19.7,26,9,4,8,14,8,37,21.6,29,21,1,20,7,33,17,0,ITA-Serie A,2021,defense
MAR,"MF,FW",20,1999,13.6,18,10,7,7,4,10,23,43.5,13,10,0,10,2,20,2,0,ITA-Serie A,2021,defense
ROU,GK,34,1986,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,ITA-Serie A,2021,defense
ITA,"FW,DF",18,2001,0.3,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0,ITA-Serie A,2021,defense
ITA,DF,23,1996,29.4,101,64,61,32,8,54,90,60.0,36,42,9,33,37,138,82,1,ITA-Serie A,2021,defense
POR,DF,21,1999,12.1,32,17,23,6,3,17,34,50.0,17,18,5,13,25,57,42,0,ITA-Serie A,2021,defense
ENG,DF,22,1997,16.3,28,18,17,9,2,8,14,57.1,6,32,20,12,18,46,61,1,ITA-Serie A,2021,defense
CIV,MF,23,1996,35.8,53,30,28,19,6,20,38,52.6,18,47,15,32,46,99,51,0,ITA-Serie A,2021,defense
ITA,GK,21,1999,37.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,23,2,ITA-Serie A,2021,defense
TUR,"MF,FW",26,1994,29.0,26,7,3,17,6,7,28,25.0,21,21,6,15,15,41,24,1,ITA-Serie A,2021,defense
ALG,MF,22,1997,14.7,39,18,17,21,1,15,32,46.9,17,10,1,9,20,59,12,0,ITA-Serie A,2021,defense
NOR,FW,20,1999,5.9,7,4,3,3,1,6,10,60.0,4,4,0,4,1,8,3,0,ITA-Serie A,2021,defense
ITA,FW,18,2002,1.0,2,1,1,1,0,0,3,0.0,3,0,0,0,0,2,3,0,ITA-Serie A,2021,defense
BRA,DF,24,1996,0.2,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,ITA-Serie A,2021,defense
CRO,FW,34,1986,2.4,7,6,2,4,1,2,3,66.7,1,0,0,0,2,9,3,0,ITA-Serie A,2021,defense
ARG,DF,29,1990,0.4,2,1,2,0,0,2,3,66.7,1,1,0,1,3,5,0,0,ITA-Serie A,2021,defense
ITA,DF,20,1999,6.2,9,5,3,6,0,2,2,100.0,0,8,6,2,3,12,21,0,ITA-Serie A,2021,defense
FRA,DF,20,2000,8.1,18,14,11,6,1,10,14,71.4,4,9,3,6,19,37,20,0,ITA-Serie A,2021,defense
BIH,"MF,FW",26,1993,8.0,15,12,6,6,3,7,17,41.2,10,12,2,10,10,25,9,0,ITA-Serie A,2021,defense
POR,FW,21,1999,21.4,13,6,4,7,2,6,15,40.0,9,17,0,17,4,17,14,1,ITA-Serie A,2021,defense
ESP,FW,25,1995,13.1,24,12,9,14,1,14,40,35.0,26,21,0,21,6,30,9,0,ITA-Serie A,2021,defense
ITA,MF,20,2000,14.8,28,19,14,13,1,13,28,46.4,15,18,5,13,22,50,18,0,ITA-Serie A,2021,defense
DEN,DF,31,1989,26.6,45,26,23,20,2,18,30,60.0,12,42,26,16,42,87,125,0,ITA-Serie A,2021,defense
FRA,MF,26,1994,6.5,18,10,10,6,2,8,17,47.1,9,9,2,7,8,26,16,0,ITA-Serie A,2021,defense
FRA,DF,22,1997,32.6,48,29,22,21,5,19,38,50.0,19,29,6,23,34,82,64,5,ITA-Serie A,2021,defense
SWE,FW,38,1981,16.6,5,4,0,4,1,3,6,50.0,3,5,3,2,6,11,27,1,ITA-Serie A,2021,defense
ITA,GK,23,1997,22.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0,ITA-Serie A,2021,defense
KVX,DF,26,1994,12.2,13,8,7,6,0,6,9,66.7,3,17,14,3,8,21,39,1,ITA-Serie A,2021,defense
ITA,FW,25,1995,10.7,2,0,0,2,0,2,7,28.6,5,4,0,4,1,3,7,0,ITA-Serie A,2021,defense
ITA,FW,17,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,ITA-Serie A,2021,defense
COL,GK,31,1988,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,ITA-Serie A,2021,defense
GER,MF,28,1991,17.7,56,32,26,22,8,23,63,36.5,40,14,1,13,11,67,15,1,ITA-Serie A,2021,defense
BEL,"FW,MF",33,1987,16.2,16,14,4,7,5,5,25,20.0,20,7,1,6,9,25,3,1,ITA-Serie A,2021,defense
MKD,"MF,FW",20,1999,8.2,15,4,3,6,6,7,12,58.3,5,11,1,10,2,17,10,0,ITA-Serie A,2021,defense
ALB,DF,26,1994,19.6,29,17,16,11,2,17,33,51.5,16,18,4,14,30,59,52,0,ITA-Serie A,2021,defense
ESP,MF,24,1996,28.5,58,31,26,21,11,25,70,35.7,45,33,3,30,36,94,32,1,ITA-Serie A,2021,defense
ALG,"DF,FW",29,1991,3.2,6,5,3,2,1,0,1,0.0,1,4,2,2,3,9,1,0,ITA-Serie A,2021,defense
ESP,"FW,MF",35,1985,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ITA,DF,26,1993,36.0,79,50,54,21,4,43,75,57.3,32,37,13,24,35,114,64,1,ITA-Serie A,2021,defense
MEX,FW,25,1995,21.8,29,18,10,13,6,10,36,27.8,26,37,1,36,18,47,14,0,ITA-Serie A,2021,defense
SEN,DF,29,1991,24.5,36,24,25,7,4,19,32,59.4,13,46,26,20,29,65,64,2,ITA-Serie A,2021,defense
GRE,DF,29,1991,25.5,31,18,24,7,0,17,24,70.8,7,22,13,9,23,54,82,2,ITA-Serie A,2021,defense
MAR,"FW,MF",29,1991,0.4,2,1,2,0,0,0,1,0.0,1,0,0,0,2,4,2,0,ITA-Serie A,2021,defense
ITA,FW,29,1991,31.8,26,18,8,12,6,13,72,18.1,59,30,1,29,37,63,6,1,ITA-Serie A,2021,defense
ITA,"FW,MF",26,1993,21.2,24,16,13,9,2,11,47,23.4,36,14,1,13,14,38,18,0,ITA-Serie A,2021,defense
POR,DF,29,1991,18.5,24,13,17,6,1,17,33,51.5,16,17,4,13,28,52,29,1,ITA-Serie A,2021,defense
SRB,DF,28,1991,13.4,18,9,11,6,1,9,18,50.0,9,15,6,9,21,39,49,3,ITA-Serie A,2021,defense
POL,MF,26,1994,28.0,18,10,8,7,3,7,20,35.0,13,23,4,19,18,36,12,0,ITA-Serie A,2021,defense
SVK,MF,25,1994,1.7,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,1,1,ITA-Serie A,2021,defense
FRA,MF,25,1994,21.8,69,41,21,41,7,23,40,57.5,17,24,2,22,36,105,13,2,ITA-Serie A,2021,defense
NGA,FW,21,1998,17.5,22,15,2,6,14,3,15,20.0,12,6,0,6,7,29,10,0,ITA-Serie A,2021,defense
ITA,"MF,DF",25,1995,13.1,30,11,14,13,3,8,29,27.6,21,22,9,13,26,56,32,0,ITA-Serie A,2021,defense
ITA,FW,20,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ITA,DF,26,1994,9.0,21,10,16,4,1,13,26,50.0,13,13,4,9,16,37,23,0,ITA-Serie A,2021,defense
DEN,FW,27,1993,21.1,11,4,1,5,5,2,12,16.7,10,9,2,7,1,12,25,1,ITA-Serie A,2021,defense
HUN,DF,18,2002,1.8,9,7,9,0,0,2,5,40.0,3,4,3,1,2,11,8,0,ITA-Serie A,2021,defense
POR,DF,38,1981,18.1,13,10,10,3,0,7,9,77.8,2,17,12,5,26,39,81,0,ITA-Serie A,2021,defense
CIV,"FW,DF",15,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,ITA-Serie A,2021,defense
BEL,DF,17,2003,5.2,5,4,5,0,0,3,5,60.0,2,10,6,4,13,18,21,0,ITA-Serie A,2021,defense
ROU,"FW,MF",21,1998,7.8,12,6,6,4,2,6,21,28.6,15,5,0,5,2,14,6,0,ITA-Serie A,2021,defense
CIV,MF,18,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
URU,MF,27,1992,18.0,35,19,18,15,2,11,44,25.0,33,33,4,29,45,80,34,0,ITA-Serie A,2021,defense
CIV,FW,33,1987,22.5,5,1,2,2,1,1,14,7.1,13,11,1,10,10,15,3,0,ITA-Serie A,2021,defense
ITA,DF,23,1996,0.7,3,1,1,2,0,0,0,,0,2,2,0,1,4,4,0,ITA-Serie A,2021,defense
ITA,DF,22,1997,20.3,34,19,23,9,2,22,41,53.7,19,22,9,13,12,46,52,3,ITA-Serie A,2021,defense
ITA,FW,35,1985,6.8,2,2,0,1,1,1,8,12.5,7,3,0,3,2,4,8,0,ITA-Serie A,2021,defense
BRA,MF,26,1994,24.3,51,25,21,27,3,29,66,43.9,37,35,4,31,31,82,40,1,ITA-Serie A,2021,defense
ITA,"FW,MF",28,1992,0.9,4,3,0,2,2,3,6,50.0,3,2,0,2,0,4,0,0,ITA-Serie A,2021,defense
SVN,MF,31,1989,30.4,46,28,22,21,3,21,70,30.0,49,22,2,20,33,79,57,1,ITA-Serie A,2021,defense
NED,"FW,MF",19,2001,1.3,2,2,1,1,0,1,3,33.3,2,1,1,0,0,2,1,0,ITA-Serie A,2021,defense
ARG,"FW,MF",23,1997,5.3,2,2,0,2,0,1,6,16.7,5,5,0,5,1,3,2,0,ITA-Serie A,2021,defense
SVK,"MF,FW",33,1987,25.9,67,36,21,37,9,26,74,35.1,48,25,3,22,28,95,25,0,ITA-Serie A,2021,defense
ALB,DF,28,1992,1.1,1,1,1,0,0,0,0,,0,2,1,1,2,3,8,0,ITA-Serie A,2021,defense
ARG,DF,21,1999,5.5,10,4,7,2,1,6,15,40.0,9,11,3,8,11,21,30,0,ITA-Serie A,2021,defense
ITA,"FW,MF",32,1988,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ITA,GK,29,1991,36.0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,13,2,ITA-Serie A,2021,defense
ITA,DF,30,1989,2.3,6,5,3,3,0,4,7,57.1,3,2,0,2,6,12,7,0,ITA-Serie A,2021,defense
ITA,MF,32,1988,1.7,4,0,3,1,0,2,3,66.7,1,3,1,2,6,10,0,0,ITA-Serie A,2021,defense
ITA,DF,26,1993,12.7,20,11,15,4,1,4,8,50.0,4,10,6,4,33,53,50,0,ITA-Serie A,2021,defense
