nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,,,
ESP,FW,32,1987,31.8,14,45,21,46.7,1.41,0.66,0.2,0.43,15.9,6,5,5,12.4,8.5,0.19,1.6,0.5,ESP-La Liga,2020,shooting
ESP,GK,23,1997,19.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
COL,DF,28,1992,30.0,2,9,3,33.3,0.3,0.1,0.22,0.67,10.8,0,0,0,0.8,0.8,0.09,1.2,1.2,ESP-La Liga,2020,shooting
SCO,MF,20,1999,1.6,0,1,0,0.0,0.62,0.0,0.0,,11.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,ESP-La Liga,2020,shooting
GHA,DF,24,1995,14.3,0,9,0,0.0,0.63,0.0,0.0,,14.9,0,0,0,0.8,0.8,0.09,-0.8,-0.8,ESP-La Liga,2020,shooting
ESP,DF,20,2000,7.2,0,5,3,60.0,0.69,0.41,0.0,0.0,12.1,0,0,0,0.7,0.7,0.14,-0.7,-0.7,ESP-La Liga,2020,shooting
ESP,DF,27,1993,6.2,0,1,0,0.0,0.16,0.0,0.0,,22.7,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2020,shooting
URU,MF,19,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
URU,DF,26,1994,17.9,0,11,2,18.2,0.61,0.11,0.0,0.0,27.1,1,0,0,0.4,0.4,0.03,-0.4,-0.4,ESP-La Liga,2020,shooting
ESP,"MF,FW",20,2000,6.0,1,11,2,18.2,1.82,0.33,0.09,0.5,13.9,0,0,0,1.6,1.6,0.18,-0.6,-0.6,ESP-La Liga,2020,shooting
ESP,"FW,DF",17,2003,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,"MF,FW",33,1986,28.9,7,55,23,41.8,1.91,0.8,0.13,0.3,17.4,3,0,0,5.9,5.9,0.11,1.1,1.1,ESP-La Liga,2020,shooting
MEX,DF,28,1991,27.0,0,6,0,0.0,0.22,0.0,0.0,,11.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4,ESP-La Liga,2020,shooting
TUR,MF,26,1994,5.1,0,3,0,0.0,0.58,0.0,0.0,,17.6,0,0,0,0.4,0.4,0.15,-0.4,-0.4,ESP-La Liga,2020,shooting
PER,MF,25,1995,30.0,0,17,5,29.4,0.57,0.17,0.0,0.0,20.6,0,0,0,1.0,1.0,0.06,-1.0,-1.0,ESP-La Liga,2020,shooting
ESP,GK,25,1995,18.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,FW,24,1995,26.8,12,44,21,47.7,1.64,0.78,0.25,0.52,14.6,1,1,1,9.2,8.4,0.19,2.8,2.6,ESP-La Liga,2020,shooting
ESP,DF,19,2000,2.9,1,2,1,50.0,0.69,0.35,0.5,1.0,6.0,0,0,0,0.8,0.8,0.39,0.2,0.2,ESP-La Liga,2020,shooting
ESP,GK,41,1979,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,MF,29,1990,17.2,2,28,6,21.4,1.63,0.35,0.07,0.33,22.4,4,0,0,1.8,1.8,0.06,0.2,0.2,ESP-La Liga,2020,shooting
URU,DF,28,1992,28.9,0,8,4,50.0,0.28,0.14,0.0,0.0,23.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ESP-La Liga,2020,shooting
HON,FW,27,1993,16.9,3,35,14,40.0,2.07,0.83,0.09,0.21,13.7,0,0,0,5.7,5.7,0.16,-2.7,-2.7,ESP-La Liga,2020,shooting
ARG,MF,34,1986,4.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
NED,"FW,MF",21,1999,0.4,0,1,0,0.0,2.5,0.0,0.0,,17.1,0,0,0,0.3,0.3,0.34,-0.3,-0.3,ESP-La Liga,2020,shooting
ESP,DF,30,1989,25.2,3,14,5,35.7,0.55,0.2,0.21,0.6,13.4,0,0,0,1.9,1.9,0.14,1.1,1.1,ESP-La Liga,2020,shooting
EQG,DF,27,1993,9.6,1,2,1,50.0,0.21,0.1,0.5,1.0,23.4,0,0,0,0.3,0.3,0.17,0.7,0.7,ESP-La Liga,2020,shooting
ESP,GK,26,1994,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,"DF,MF",26,1993,29.3,0,10,2,20.0,0.34,0.07,0.0,0.0,13.0,1,0,0,0.7,0.7,0.07,-0.7,-0.7,ESP-La Liga,2020,shooting
SRB,"FW,MF",27,1992,9.6,0,9,1,11.1,0.94,0.1,0.0,0.0,17.5,0,0,0,0.8,0.8,0.08,-0.8,-0.8,ESP-La Liga,2020,shooting
ESP,DF,27,1993,28.7,0,11,3,27.3,0.38,0.1,0.0,0.0,26.3,6,0,0,0.5,0.5,0.05,-0.5,-0.5,ESP-La Liga,2020,shooting
SRB,FW,22,1997,4.3,1,10,5,50.0,2.32,1.16,0.0,0.0,11.1,0,1,1,2.2,1.4,0.14,-1.2,-1.4,ESP-La Liga,2020,shooting
ESP,"MF,FW",25,1995,9.2,1,13,4,30.8,1.41,0.44,0.08,0.25,17.9,1,0,0,1.1,1.1,0.08,-0.1,-0.1,ESP-La Liga,2020,shooting
ESP,"MF,DF",26,1993,14.2,1,10,3,30.0,0.7,0.21,0.1,0.33,21.7,0,0,0,0.8,0.8,0.08,0.2,0.2,ESP-La Liga,2020,shooting
DEN,MF,27,1993,29.1,0,15,2,13.3,0.52,0.07,0.0,0.0,19.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9,ESP-La Liga,2020,shooting
ARG,GK,27,1993,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,MF,30,1989,8.9,0,5,1,20.0,0.56,0.11,0.0,0.0,14.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ESP-La Liga,2020,shooting
ESP,"FW,MF",26,1994,5.8,1,14,4,28.6,2.41,0.69,0.07,0.25,20.7,0,0,0,1.1,1.1,0.08,-0.1,-0.1,ESP-La Liga,2020,shooting
ESP,MF,32,1987,16.1,1,16,3,18.8,0.99,0.19,0.0,0.0,27.9,0,1,1,1.2,0.4,0.03,-0.2,-0.4,ESP-La Liga,2020,shooting
ESP,DF,20,1999,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,22.6,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2020,shooting
ARG,DF,29,1991,20.3,2,6,4,66.7,0.3,0.2,0.33,0.5,8.4,0,0,0,1.5,1.5,0.25,0.5,0.5,ESP-La Liga,2020,shooting
ESP,FW,25,1995,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,"FW,DF",22,1998,0.2,0,1,0,0.0,6.43,0.0,0.0,,6.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1,ESP-La Liga,2020,shooting
ESP,DF,31,1989,10.1,0,2,0,0.0,0.2,0.0,0.0,,14.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ESP-La Liga,2020,shooting
ESP,"FW,MF",28,1992,12.4,1,9,5,55.6,0.73,0.4,0.11,0.2,11.8,0,0,0,2.0,2.0,0.22,-1.0,-1.0,ESP-La Liga,2020,shooting
ESP,"MF,FW",29,1991,21.5,2,17,5,29.4,0.79,0.23,0.12,0.4,19.2,0,0,0,2.0,2.0,0.12,0.0,0.0,ESP-La Liga,2020,shooting
ESP,"MF,DF",23,1997,1.0,0,1,0,0.0,1.0,0.0,0.0,,5.2,0,0,0,0.1,0.1,0.1,-0.1,-0.1,ESP-La Liga,2020,shooting
FRA,MF,25,1995,2.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,MF,27,1992,21.6,4,8,2,25.0,0.37,0.09,0.25,1.0,19.3,0,2,2,3.3,1.8,0.22,0.7,0.2,ESP-La Liga,2020,shooting
ESP,DF,22,1998,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,MF,16,2004,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,FW,29,1991,4.5,2,5,2,40.0,1.11,0.44,0.4,1.0,10.9,0,0,0,1.3,1.3,0.26,0.7,0.7,ESP-La Liga,2020,shooting
ESP,FW,34,1985,24.4,8,48,20,41.7,1.97,0.82,0.17,0.4,15.4,2,0,0,5.7,5.7,0.12,2.3,2.3,ESP-La Liga,2020,shooting
ESP,MF,23,1997,4.9,0,3,1,33.3,0.62,0.21,0.0,0.0,25.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2020,shooting
ESP,"DF,MF",21,1999,24.3,0,11,1,9.1,0.45,0.04,0.0,0.0,23.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,ESP-La Liga,2020,shooting
ESP,DF,33,1987,31.2,0,27,2,7.4,0.87,0.06,0.0,0.0,27.1,5,0,0,1.8,1.8,0.07,-1.8,-1.8,ESP-La Liga,2020,shooting
ESP,"MF,FW",19,2001,25.2,4,40,16,40.0,1.59,0.64,0.1,0.25,17.4,1,0,0,3.6,3.4,0.08,0.4,0.6,ESP-La Liga,2020,shooting
POL,"FW,MF",28,1992,2.2,0,5,1,20.0,2.31,0.46,0.0,0.0,21.9,1,0,0,0.2,0.2,0.04,-0.2,-0.2,ESP-La Liga,2020,shooting
ESP,MF,23,1996,27.3,0,41,8,19.5,1.5,0.29,0.0,0.0,23.8,0,0,2,3.3,1.7,0.04,-3.3,-1.7,ESP-La Liga,2020,shooting
ARG,DF,28,1992,12.3,3,3,2,66.7,0.24,0.16,0.33,0.5,20.3,0,2,3,3.3,1.0,0.33,-0.3,0.0,ESP-La Liga,2020,shooting
ESP,FW,21,1999,0.7,0,1,0,0.0,1.48,0.0,0.0,,27.0,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2020,shooting
ESP,DF,30,1989,10.0,0,2,0,0.0,0.2,0.0,0.0,,30.2,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2020,shooting
ESP,FW,30,1989,34.3,12,87,34,39.1,2.54,0.99,0.14,0.35,13.7,1,0,0,10.8,10.8,0.13,1.2,1.2,ESP-La Liga,2020,shooting
POR,"DF,MF",26,1994,12.2,1,10,4,40.0,0.82,0.33,0.1,0.25,20.9,0,0,0,0.8,0.8,0.08,0.2,0.2,ESP-La Liga,2020,shooting
SRB,GK,28,1992,34.7,1,1,0,0.0,0.03,0.0,0.0,,46.8,0,1,2,1.6,0.0,0.04,-0.6,0.0,ESP-La Liga,2020,shooting
ESP,MF,21,1999,9.3,0,5,0,0.0,0.54,0.0,0.0,,15.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ESP-La Liga,2020,shooting
SEN,MF,34,1986,25.8,1,28,9,32.1,1.08,0.35,0.04,0.11,18.7,0,0,0,1.7,1.6,0.06,-0.7,-0.6,ESP-La Liga,2020,shooting
POR,DF,28,1992,29.3,0,13,3,23.1,0.44,0.1,0.0,0.0,11.5,0,0,0,0.9,0.9,0.07,-0.9,-0.9,ESP-La Liga,2020,shooting
ESP,DF,29,1990,17.0,0,10,0,0.0,0.59,0.0,0.0,,13.6,0,0,0,0.9,0.9,0.09,-0.9,-0.9,ESP-La Liga,2020,shooting
ESP,"MF,FW",33,1986,10.4,1,19,5,26.3,1.83,0.48,0.05,0.2,24.2,5,0,0,1.3,1.3,0.07,-0.3,-0.3,ESP-La Liga,2020,shooting
ESP,"FW,MF",30,1990,1.9,0,4,1,25.0,2.16,0.54,0.0,0.0,14.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,ESP-La Liga,2020,shooting
POR,DF,25,1995,12.6,0,2,0,0.0,0.16,0.0,0.0,,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2020,shooting
ESP,MF,29,1991,8.2,1,13,2,15.4,1.59,0.25,0.0,0.0,21.7,1,1,1,1.3,0.6,0.04,-0.3,-0.6,ESP-La Liga,2020,shooting
ESP,DF,27,1992,12.6,0,6,0,0.0,0.48,0.0,0.0,,22.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,ESP-La Liga,2020,shooting
ESP,FW,30,1990,15.6,3,44,13,29.5,2.82,0.83,0.07,0.23,9.9,0,0,1,7.8,7.0,0.16,-4.8,-4.0,ESP-La Liga,2020,shooting
ESP,MF,20,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,"MF,DF",28,1992,17.4,0,6,2,33.3,0.34,0.11,0.0,0.0,17.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,ESP-La Liga,2020,shooting
JPN,"MF,FW",32,1988,20.2,1,37,17,45.9,1.83,0.84,0.03,0.06,20.2,0,0,0,2.4,2.4,0.07,-1.4,-1.4,ESP-La Liga,2020,shooting
ESP,"FW,MF",21,1999,0.5,0,1,0,0.0,1.91,0.0,0.0,,30.3,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2020,shooting
ESP,DF,21,1999,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,GK,31,1988,3.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
JPN,"FW,MF",28,1992,12.5,1,22,5,22.7,1.76,0.4,0.05,0.2,15.6,0,0,0,2.5,2.5,0.11,-1.5,-1.5,ESP-La Liga,2020,shooting
ESP,DF,24,1996,1.2,0,2,1,50.0,1.64,0.82,0.0,0.0,27.1,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2020,shooting
ESP,DF,33,1987,24.8,0,6,0,0.0,0.24,0.0,0.0,,12.3,0,0,0,0.9,0.9,0.15,-0.9,-0.9,ESP-La Liga,2020,shooting
ESP,DF,29,1990,5.0,0,3,0,0.0,0.6,0.0,0.0,,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2020,shooting
ESP,DF,26,1994,19.8,2,8,4,50.0,0.4,0.2,0.25,0.5,10.4,0,0,0,1.3,1.3,0.16,0.7,0.7,ESP-La Liga,2020,shooting
ESP,DF,25,1995,14.2,1,5,2,40.0,0.35,0.14,0.2,0.5,11.4,0,0,0,0.4,0.4,0.07,0.6,0.6,ESP-La Liga,2020,shooting
ARG,MF,27,1993,12.7,1,16,7,43.8,1.26,0.55,0.06,0.14,20.6,4,0,0,2.4,2.4,0.15,-1.4,-1.4,ESP-La Liga,2020,shooting
ESP,"MF,DF",30,1989,26.6,6,15,6,40.0,0.56,0.23,0.27,0.67,20.9,3,2,3,4.3,1.9,0.13,1.7,2.1,ESP-La Liga,2020,shooting
ESP,DF,31,1988,32.7,0,11,4,36.4,0.34,0.12,0.0,0.0,12.6,2,0,0,1.6,1.6,0.15,-1.6,-1.6,ESP-La Liga,2020,shooting
ARG,FW,29,1991,11.1,3,26,7,26.9,2.34,0.63,0.12,0.43,13.0,0,0,0,2.5,2.5,0.1,0.5,0.5,ESP-La Liga,2020,shooting
COL,DF,27,1993,8.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ARG,MF,30,1990,29.4,0,2,0,0.0,0.07,0.0,0.0,,18.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ESP-La Liga,2020,shooting
COL,MF,25,1995,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
COL,DF,27,1992,13.4,0,7,2,28.6,0.52,0.15,0.0,0.0,27.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ESP-La Liga,2020,shooting
ESP,"DF,MF",19,2000,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,MF,18,2001,0.8,0,1,0,0.0,1.23,0.0,0.0,,26.1,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2020,shooting
ESP,"MF,DF",30,1989,21.4,4,15,8,53.3,0.7,0.37,0.27,0.5,16.4,0,0,0,1.2,1.2,0.08,2.8,2.8,ESP-La Liga,2020,shooting
ESP,DF,24,1996,21.8,0,6,0,0.0,0.27,0.0,0.0,,18.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ESP-La Liga,2020,shooting
ARG,"DF,MF",30,1990,5.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ARG,FW,24,1996,29.9,7,58,22,37.9,1.94,0.73,0.12,0.32,16.6,3,0,0,5.2,5.2,0.09,1.8,1.8,ESP-La Liga,2020,shooting
ESP,"MF,DF",28,1992,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,"FW,MF",40,1980,3.2,0,3,1,33.3,0.95,0.32,0.0,0.0,12.8,0,0,0,0.6,0.6,0.21,-0.6,-0.6,ESP-La Liga,2020,shooting
COD,MF,26,1994,8.8,0,3,0,0.0,0.34,0.0,0.0,,20.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2020,shooting
ARG,"MF,FW",31,1989,4.0,0,4,3,75.0,1.0,0.75,0.0,0.0,22.1,0,0,0,0.5,0.5,0.13,-0.5,-0.5,ESP-La Liga,2020,shooting
ARG,GK,28,1992,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,"FW,MF",27,1992,22.0,4,30,11,36.7,1.36,0.5,0.13,0.36,12.1,0,0,0,5.0,5.0,0.17,-1.0,-1.0,ESP-La Liga,2020,shooting
ESP,MF,30,1989,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,MF,23,1996,31.8,3,27,6,22.2,0.85,0.19,0.11,0.5,22.6,0,0,0,1.8,1.8,0.07,1.2,1.2,ESP-La Liga,2020,shooting
ESP,"MF,FW",23,1996,22.4,2,19,3,15.8,0.85,0.13,0.11,0.67,16.5,0,0,0,1.7,1.7,0.09,0.3,0.3,ESP-La Liga,2020,shooting
ESP,MF,31,1989,4.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
MLI,"DF,MF",25,1995,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,GK,28,1992,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
MLI,DF,29,1991,0.2,0,1,0,0.0,5.0,0.0,0.0,,15.0,0,0,0,0.3,0.3,0.26,-0.3,-0.3,ESP-La Liga,2020,shooting
CMR,"MF,DF",32,1988,25.8,0,10,2,20.0,0.39,0.08,0.0,0.0,14.0,0,0,0,1.0,1.0,0.1,-1.0,-1.0,ESP-La Liga,2020,shooting
CRO,MF,20,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,"MF,FW",22,1998,15.2,2,30,8,26.7,1.98,0.53,0.07,0.25,22.0,0,0,0,1.7,1.7,0.06,0.3,0.3,ESP-La Liga,2020,shooting
ESP,"DF,MF",28,1992,6.2,0,3,1,33.3,0.48,0.16,0.0,0.0,28.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2020,shooting
COL,"FW,MF",21,1999,16.3,2,28,11,39.3,1.72,0.68,0.07,0.18,16.0,1,0,0,2.7,2.7,0.1,-0.7,-0.7,ESP-La Liga,2020,shooting
URU,DF,32,1988,27.0,1,10,2,20.0,0.37,0.07,0.1,0.5,31.6,2,0,0,0.3,0.3,0.03,0.7,0.7,ESP-La Liga,2020,shooting
ESP,FW,23,1997,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,GK,27,1993,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,"MF,DF",30,1989,15.5,0,17,4,23.5,1.1,0.26,0.0,0.0,33.8,9,0,0,0.6,0.6,0.03,-0.6,-0.6,ESP-La Liga,2020,shooting
TOG,DF,28,1991,32.7,0,2,0,0.0,0.06,0.0,0.0,,9.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2,ESP-La Liga,2020,shooting
GHA,DF,18,2001,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
TUR,FW,23,1997,14.6,4,37,8,21.6,2.53,0.55,0.08,0.38,13.9,2,1,1,4.8,4.0,0.11,-0.8,-1.0,ESP-La Liga,2020,shooting
URU,DF,25,1995,14.7,0,5,0,0.0,0.34,0.0,0.0,,10.9,0,0,0,0.5,0.5,0.09,-0.5,-0.5,ESP-La Liga,2020,shooting
ESP,"MF,FW",30,1990,4.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,"DF,MF",22,1998,6.7,0,4,1,25.0,0.6,0.15,0.0,0.0,32.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2020,shooting
ESP,FW,31,1988,22.6,5,38,15,39.5,1.68,0.66,0.11,0.27,12.4,0,1,2,7.0,5.5,0.15,-2.0,-1.5,ESP-La Liga,2020,shooting
IRL,"MF,FW",16,2003,0.7,0,2,0,0.0,2.77,0.0,0.0,,18.4,0,0,0,0.2,0.2,0.11,-0.2,-0.2,ESP-La Liga,2020,shooting
EQG,"MF,DF",22,1998,0.3,0,1,0,0.0,3.46,0.0,0.0,,7.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ESP-La Liga,2020,shooting
ESP,"MF,FW",18,2002,0.2,0,1,0,0.0,4.09,0.0,0.0,,11.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,ESP-La Liga,2020,shooting
ESP,MF,22,1998,36.0,3,26,8,30.8,0.72,0.22,0.12,0.38,18.6,0,0,0,1.9,1.8,0.07,1.1,1.2,ESP-La Liga,2020,shooting
URU,DF,22,1997,29.0,0,19,4,21.1,0.65,0.14,0.0,0.0,12.9,0,0,0,2.5,2.5,0.13,-2.5,-2.5,ESP-La Liga,2020,shooting
URU,MF,24,1995,33.1,3,46,9,19.6,1.39,0.27,0.07,0.33,26.5,6,0,0,2.1,2.1,0.05,0.9,0.9,ESP-La Liga,2020,shooting
SRB,MF,25,1995,30.3,1,17,4,23.5,0.56,0.13,0.06,0.25,15.6,0,0,0,2.0,2.0,0.12,-1.0,-1.0,ESP-La Liga,2020,shooting
ESP,GK,26,1993,10.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
GHA,MF,21,1999,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
MAR,DF,26,1993,10.0,0,3,1,33.3,0.3,0.1,0.0,0.0,10.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3,ESP-La Liga,2020,shooting
JPN,"MF,FW",19,2001,8.9,1,15,7,46.7,1.68,0.78,0.07,0.14,19.0,4,0,0,0.7,0.7,0.05,0.3,0.3,ESP-La Liga,2020,shooting
ESP,"MF,DF",19,2001,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,DF,32,1987,9.8,0,4,0,0.0,0.41,0.0,0.0,,8.8,0,0,0,0.4,0.4,0.1,-0.4,-0.4,ESP-La Liga,2020,shooting
ESP,"FW,MF",33,1987,15.3,5,36,12,33.3,2.36,0.79,0.11,0.33,16.9,0,1,2,5.7,4.1,0.11,-0.7,-0.1,ESP-La Liga,2020,shooting
ESP,GK,24,1995,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,"DF,MF",23,1997,3.0,0,1,0,0.0,0.33,0.0,0.0,,21.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ESP-La Liga,2020,shooting
ESP,"FW,MF",21,1999,4.4,1,2,1,50.0,0.46,0.23,0.5,1.0,11.3,0,0,0,0.7,0.7,0.37,0.3,0.3,ESP-La Liga,2020,shooting
ESP,"FW,MF",28,1992,24.1,3,26,11,42.3,1.08,0.46,0.12,0.27,16.8,0,0,0,3.3,3.3,0.13,-0.3,-0.3,ESP-La Liga,2020,shooting
ESP,DF,19,2000,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,DF,24,1996,20.0,0,8,1,12.5,0.4,0.05,0.0,0.0,22.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5,ESP-La Liga,2020,shooting
ESP,FW,21,1998,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
VEN,"FW,MF",27,1993,22.5,5,47,20,42.6,2.09,0.89,0.11,0.25,21.4,5,0,1,5.1,4.3,0.1,-0.1,0.7,ESP-La Liga,2020,shooting
FRA,DF,27,1993,29.6,0,8,4,50.0,0.27,0.14,0.0,0.0,14.4,0,0,0,0.8,0.8,0.1,-0.8,-0.8,ESP-La Liga,2020,shooting
POR,DF,25,1995,26.3,1,6,2,33.3,0.23,0.08,0.17,0.5,8.4,0,0,0,1.4,1.4,0.23,-0.4,-0.4,ESP-La Liga,2020,shooting
POR,MF,20,1999,3.8,2,8,3,37.5,2.11,0.79,0.25,0.67,21.7,0,0,0,0.3,0.3,0.04,1.7,1.7,ESP-La Liga,2020,shooting
ESP,"MF,FW",26,1994,8.5,0,10,4,40.0,1.17,0.47,0.0,0.0,20.8,2,0,0,0.7,0.7,0.07,-0.7,-0.7,ESP-La Liga,2020,shooting
ESP,DF,33,1986,29.3,3,13,5,38.5,0.44,0.17,0.23,0.6,9.3,0,0,0,2.3,2.3,0.17,0.7,0.7,ESP-La Liga,2020,shooting
ESP,MF,19,2001,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
ESP,DF,23,1997,15.0,0,1,0,0.0,0.07,0.0,0.0,,10.3,0,0,0,0.1,0.1,0.1,-0.1,-0.1,ESP-La Liga,2020,shooting
ESP,FW,38,1982,17.9,8,23,12,52.2,1.28,0.67,0.35,0.67,11.8,0,0,1,6.0,5.2,0.23,2.0,2.8,ESP-La Liga,2020,shooting
ARG,MF,22,1998,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2020,shooting
