league,season,team,player,nation,pos,age,born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type
GER-Bundesliga,2024,Bayern Munich,Daniel Peretz,ISR,GK,24-275,2000.0,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,defense
GER-Bundesliga,2024,Bayern Munich,Dayot Upamecano,FRA,DF,26-166,1998.0,19.5,36,22,18,16,2,16,29,55.2,13,17,7,10,34,70,45,1,defense
GER-Bundesliga,2024,Bayern Munich,Eric Dier,ENG,DF,31-086,1994.0,10.3,15,9,6,7,2,10,14,71.4,4,12,5,7,13,28,44,0,defense
GER-Bundesliga,2024,Bayern Munich,Gabriel Vidovic,CRO,MF,21-131,2003.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2024,Bayern Munich,Harry Kane,ENG,FW,31-257,1993.0,22.5,10,9,3,5,2,2,5,40.0,3,12,2,10,2,12,11,0,defense
GER-Bundesliga,2024,Bayern Munich,Hiroki Ito,JPN,DF,25-334,1999.0,2.8,2,0,1,1,0,1,1,100.0,0,3,2,1,6,8,15,1,defense
GER-Bundesliga,2024,Bayern Munich,Jamal Musiala,GER,MF,22-044,2003.0,20.0,36,21,7,16,13,12,29,41.4,17,30,0,30,8,44,5,1,defense
GER-Bundesliga,2024,Bayern Munich,Jonas Urbig,GER,GK,21-246,2003.0,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1,defense
GER-Bundesliga,2024,Bayern Munich,Joshua Kimmich,GER,MF,30-062,1995.0,25.6,42,26,10,25,7,27,42,64.3,15,20,3,17,20,62,25,3,defense
GER-Bundesliga,2024,Bayern Munich,Josip Stanišić,CRO,DF,25-009,2000.0,4.1,8,7,3,3,2,4,6,66.7,2,4,1,3,4,12,13,1,defense
GER-Bundesliga,2024,Bayern Munich,João Palhinha,POR,MF,29-276,1995.0,7.3,19,14,5,11,3,10,14,71.4,4,12,1,11,4,23,9,1,defense
GER-Bundesliga,2024,Bayern Munich,Kim Min-jae,KOR,DF,28-147,1996.0,24.3,34,19,17,13,4,11,20,55.0,9,22,10,12,32,66,85,3,defense
GER-Bundesliga,2024,Bayern Munich,Kingsley Coman,FRA,FW,28-302,1996.0,11.5,15,10,5,5,5,6,10,60.0,4,7,0,7,7,22,14,0,defense
GER-Bundesliga,2024,Bayern Munich,Konrad Laimer,AUT,DF,27-319,1997.0,13.6,36,20,14,16,6,19,44,43.2,25,18,1,17,6,42,16,1,defense
GER-Bundesliga,2024,Bayern Munich,Leon Goretzka,GER,MF,30-064,1995.0,12.4,17,9,4,12,1,8,17,47.1,9,21,4,17,13,30,19,1,defense
GER-Bundesliga,2024,Bayern Munich,Leroy Sané,GER,FW,29-090,1996.0,14.6,18,12,3,7,8,8,14,57.1,6,7,0,7,6,24,1,0,defense
GER-Bundesliga,2024,Bayern Munich,Manuel Neuer,GER,GK,39-015,1986.0,20.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,8,1,defense
GER-Bundesliga,2024,Bayern Munich,Mathys Tel,FRA,"FW,MF",19-349,2005.0,2.8,2,2,0,2,0,0,0,,0,0,0,0,1,3,1,0,defense
GER-Bundesliga,2024,Bayern Munich,Michael Olise,FRA,"FW,MF",23-120,2001.0,20.1,31,18,8,20,3,14,28,50.0,14,20,1,19,6,37,12,2,defense
GER-Bundesliga,2024,Bayern Munich,Raphaël Guerreiro,POR,"DF,MF",31-110,1993.0,14.5,17,10,9,5,3,11,15,73.3,4,8,0,8,9,26,13,1,defense
GER-Bundesliga,2024,Bayern Munich,Sacha Boey,FRA,DF,24-210,2000.0,4.7,14,4,5,2,7,7,10,70.0,3,3,0,3,2,16,7,0,defense
GER-Bundesliga,2024,Bayern Munich,Serge Gnabry,GER,"FW,MF",29-271,1995.0,9.7,15,9,6,4,5,7,11,63.6,4,8,0,8,5,20,7,0,defense
GER-Bundesliga,2024,Bayern Munich,Sven Ulreich,GER,GK,36-251,1988.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2024,Bayern Munich,Thomas Müller,GER,"MF,FW",35-210,1989.0,10.1,5,3,1,2,2,2,12,16.7,10,7,0,7,1,6,9,0,defense
GER-Bundesliga,2024,Bochum,Aliou Badara Baldé,GUI,"MF,FW",22-120,2002.0,1.0,1,1,1,0,0,0,0,,0,2,0,2,0,1,0,0,defense
GER-Bundesliga,2024,Bochum,Anthony Losilla,FRA,MF,39-032,1986.0,12.0,28,16,14,11,3,16,32,50.0,16,21,7,14,18,46,25,1,defense
GER-Bundesliga,2024,Bochum,Bernardo,BRA,DF,29-332,1995.0,13.8,39,22,29,9,1,23,30,76.7,7,27,12,15,17,56,67,1,defense
GER-Bundesliga,2024,Bochum,Cristian Gamboa,CRC,DF,35-169,1989.0,1.8,6,2,5,1,0,3,9,33.3,6,0,0,0,1,7,5,0,defense
GER-Bundesliga,2024,Bochum,Dani de Wit,NED,"MF,FW",27-073,1998.0,11.8,24,13,8,13,3,15,27,55.6,12,15,4,11,11,35,21,1,defense
GER-Bundesliga,2024,Bochum,Erhan Mašović,SRB,DF,26-140,1998.0,10.0,14,10,10,4,0,13,28,46.4,15,17,11,6,12,26,52,0,defense
GER-Bundesliga,2024,Bochum,Felix Passlack,GER,"DF,MF",26-317,1998.0,21.7,49,22,29,13,7,29,52,55.8,23,38,10,28,16,65,52,1,defense
GER-Bundesliga,2024,Bochum,Gerrit Holtmann,PHI,"DF,FW",30-017,1995.0,10.9,21,17,13,7,1,10,20,50.0,10,13,3,10,16,37,14,0,defense
GER-Bundesliga,2024,Bochum,Giorgos Masouras,GRE,"FW,MF",31-100,1994.0,6.8,12,7,2,5,5,6,13,46.2,7,8,1,7,3,15,0,0,defense
GER-Bundesliga,2024,Bochum,Ibrahima Sissoko,MLI,MF,27-166,1997.0,24.7,55,37,27,23,5,23,42,54.8,19,28,8,20,33,88,50,0,defense
GER-Bundesliga,2024,Bochum,Ivan Ordets,UKR,DF,32-277,1992.0,17.7,17,7,13,4,0,10,12,83.3,2,23,11,12,35,52,116,3,defense
GER-Bundesliga,2024,Bochum,Jakov Medić,CRO,DF,26-216,1998.0,14.9,12,10,9,2,1,7,16,43.8,9,29,19,10,17,29,88,4,defense
GER-Bundesliga,2024,Bochum,Koji Miyoshi,JPN,"FW,MF",28-016,1997.0,5.0,8,5,2,1,5,4,9,44.4,5,10,1,9,2,10,2,0,defense
GER-Bundesliga,2024,Bochum,Lukas Daschner,GER,"MF,FW",26-192,1998.0,4.6,4,2,1,2,1,2,9,22.2,7,5,0,5,0,4,5,0,defense
GER-Bundesliga,2024,Bochum,Mats Pannewig,GER,MF,20-165,2004.0,1.5,3,2,2,1,0,1,8,12.5,7,6,1,5,1,4,4,0,defense
GER-Bundesliga,2024,Bochum,Matúš Bero,SVK,MF,29-217,1995.0,24.0,51,26,24,18,9,24,52,46.2,28,33,8,25,15,66,31,1,defense
GER-Bundesliga,2024,Bochum,Maximilian Wittek,GER,DF,29-233,1995.0,24.1,53,36,33,16,4,33,46,71.7,13,50,8,42,25,78,75,2,defense
GER-Bundesliga,2024,Bochum,Moritz Broschinski,GER,"FW,MF",24-200,2000.0,14.2,18,14,6,6,6,5,14,35.7,9,16,0,16,1,19,17,0,defense
GER-Bundesliga,2024,Bochum,Moritz-Broni Kwarteng,GHA,"MF,FW",26-348,1998.0,1.9,4,3,1,1,2,1,2,50.0,1,0,0,0,0,4,1,0,defense
GER-Bundesliga,2024,Bochum,Myron Boadu,NED,FW,24-087,2001.0,7.5,2,1,0,0,2,1,4,25.0,3,1,0,1,0,2,3,0,defense
GER-Bundesliga,2024,Bochum,Patrick Drewes,GER,GK,32-066,1993.0,21.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,11,1,defense
GER-Bundesliga,2024,Bochum,Philipp Hofmann,GER,FW,32-012,1993.0,22.7,14,12,4,5,5,6,13,46.2,7,10,0,10,4,18,27,0,defense
GER-Bundesliga,2024,Bochum,Samuel Bamba,GER,"FW,DF",21-057,2004.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2024,Bochum,Tim Oermann,GER,DF,21-187,2003.0,18.9,39,22,20,17,2,20,35,57.1,15,28,13,15,19,58,47,0,defense
GER-Bundesliga,2024,Bochum,Timo Horn,GER,GK,31-334,1993.0,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1,defense
GER-Bundesliga,2024,Bochum,Tom Krauß,GER,MF,23-293,2001.0,7.5,25,11,16,7,2,14,28,50.0,14,17,2,15,6,31,12,1,defense
GER-Bundesliga,2024,Dortmund,Alexander Meyer,GER,GK,33-363,1991.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2024,Dortmund,Almugera Kabar,GER,DF,18-309,2006.0,1.5,5,3,2,2,1,3,3,100.0,0,1,0,1,1,6,4,0,defense
GER-Bundesliga,2024,Dortmund,Ayman Azhil,MAR,MF,24-001,2001.0,0.3,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,defense
GER-Bundesliga,2024,Dortmund,Carney Chukwuemeka,ENG,MF,21-173,2003.0,1.5,2,2,1,1,0,0,0,,0,3,0,3,0,2,1,0,defense
GER-Bundesliga,2024,Dortmund,Cole Campbell,USA,"MF,FW",19-050,2006.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
GER-Bundesliga,2024,Dortmund,Daniel Svensson,SWE,"DF,FW",23-058,2002.0,2.7,7,5,3,2,2,3,3,100.0,0,5,2,3,1,8,11,0,defense
GER-Bundesliga,2024,Dortmund,Donyell Malen,NED,"FW,MF",26-092,1999.0,6.8,0,0,0,0,0,0,2,0.0,2,2,0,2,3,3,6,0,defense
GER-Bundesliga,2024,Dortmund,Emre Can,GER,"DF,MF",31-089,1994.0,20.7,45,26,29,13,3,17,31,54.8,14,23,16,7,18,63,79,3,defense
GER-Bundesliga,2024,Dortmund,Felix Nmecha,GER,MF,24-183,2000.0,12.8,27,18,3,16,8,9,16,56.3,7,18,5,13,18,45,26,0,defense
GER-Bundesliga,2024,Dortmund,Gio Reyna,USA,MF,22-149,2002.0,3.6,6,0,3,0,3,3,4,75.0,1,3,1,2,0,6,9,0,defense
GER-Bundesliga,2024,Dortmund,Gregor Kobel,SUI,GK,27-126,1997.0,26.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,16,3,defense
GER-Bundesliga,2024,Dortmund,Jamie Gittens,ENG,"FW,MF",20-246,2004.0,18.1,27,17,9,11,7,13,17,76.5,4,15,0,15,8,35,4,0,defense
GER-Bundesliga,2024,Dortmund,Julian Brandt,GER,MF,28-344,1996.0,21.0,18,9,9,7,2,12,29,41.4,17,15,0,15,14,32,12,1,defense
GER-Bundesliga,2024,Dortmund,Julian Ryerson,NOR,DF,27-145,1997.0,20.0,38,24,22,10,6,20,34,58.8,14,26,2,24,18,56,21,1,defense
GER-Bundesliga,2024,Dortmund,Julien Duranville,BEL,"FW,MF",18-341,2006.0,2.9,3,0,0,3,0,1,1,100.0,0,1,0,1,0,3,3,0,defense
GER-Bundesliga,2024,Dortmund,Karim Adeyemi,GER,"FW,MF",23-083,2002.0,12.9,17,14,5,6,6,7,14,50.0,7,12,1,11,5,22,5,0,defense
GER-Bundesliga,2024,Dortmund,Kjell-Arik Wätjen,GER,MF,19-054,2006.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,defense
GER-Bundesliga,2024,Dortmund,Marcel Sabitzer,AUT,"MF,FW",31-025,1994.0,16.4,27,17,7,14,6,15,25,60.0,10,18,6,12,10,37,29,1,defense
GER-Bundesliga,2024,Dortmund,Maximilian Beier,GER,"FW,MF",22-176,2002.0,16.4,25,16,8,11,6,12,31,38.7,19,15,1,14,7,32,14,1,defense
GER-Bundesliga,2024,Dortmund,Nico Schlotterbeck,GER,DF,25-131,1999.0,22.0,38,24,21,16,1,27,45,60.0,18,31,15,16,22,60,79,1,defense
GER-Bundesliga,2024,Dortmund,Niklas Süle,GER,DF,29-220,1995.0,6.3,7,6,5,2,0,6,8,75.0,2,5,3,2,2,9,29,1,defense
GER-Bundesliga,2024,Dortmund,Pascal Groß,GER,"MF,DF",33-300,1991.0,22.1,42,27,11,24,7,13,44,29.5,31,33,7,26,8,50,24,1,defense
GER-Bundesliga,2024,Dortmund,Ramy Bensebaini,ALG,DF,29-360,1995.0,17.4,38,16,20,13,5,25,40,62.5,15,35,6,29,20,58,60,1,defense
GER-Bundesliga,2024,Dortmund,Salih Özcan,TUR,"MF,DF",27-090,1998.0,3.0,9,7,5,3,1,6,9,66.7,3,7,0,7,7,16,7,0,defense
GER-Bundesliga,2024,Dortmund,Serhou Guirassy,GUI,FW,29-030,1996.0,23.0,3,2,1,0,2,0,1,0.0,1,8,3,5,4,7,30,0,defense
GER-Bundesliga,2024,Dortmund,Waldemar Anton,GER,DF,28-265,1996.0,15.7,27,18,12,9,6,15,20,75.0,5,25,13,12,16,43,66,1,defense
GER-Bundesliga,2024,Dortmund,Yan Couto,BRA,"DF,FW",22-312,2002.0,9.1,23,15,17,2,4,14,24,58.3,10,12,1,11,9,32,28,2,defense
GER-Bundesliga,2024,Dortmund,Yannik Lührs,GER,DF,21-214,2003.0,1.4,1,1,1,0,0,0,0,,0,0,0,0,2,3,4,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Ansgar Knauff,GER,"MF,DF",23-091,2002.0,13.8,35,19,17,12,6,10,23,43.5,13,22,4,18,11,46,20,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Arthur Theate,BEL,DF,24-321,2000.0,24.5,31,21,16,14,1,17,35,48.6,18,38,19,19,32,63,141,3,defense
GER-Bundesliga,2024,Eint Frankfurt,Aurele Amenda,SUI,DF,21-254,2003.0,0.9,0,0,0,0,0,0,0,,0,2,2,0,1,1,7,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Can Uzun,TUR,"MF,FW",19-151,2005.0,6.3,8,3,1,3,4,5,9,55.6,4,8,0,8,1,9,3,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Ellyes Skhiri,TUN,MF,29-336,1995.0,19.1,26,15,9,14,3,12,34,35.3,22,25,6,19,26,52,36,3,defense
GER-Bundesliga,2024,Eint Frankfurt,Elye Wahi,FRA,"FW,MF",22-099,2003.0,1.8,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Fares Chaïbi,ALG,"MF,FW",22-134,2002.0,8.5,12,8,4,4,4,7,16,43.8,9,9,0,9,8,20,28,1,defense
GER-Bundesliga,2024,Eint Frankfurt,Hugo Ekitike,FRA,FW,22-295,2002.0,22.8,14,11,3,6,5,4,11,36.4,7,12,1,11,7,21,22,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Hugo Larsson,SWE,MF,20-288,2004.0,21.4,36,23,16,16,4,17,35,48.6,18,33,8,25,23,59,26,1,defense
GER-Bundesliga,2024,Eint Frankfurt,Igor Matanovic,CRO,FW,22-011,2003.0,3.5,2,0,0,2,0,0,1,0.0,1,3,0,3,1,3,9,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Jean Mattéo Bahoya,FRA,"MF,FW",19-339,2005.0,6.8,22,13,10,8,4,12,22,54.5,10,7,1,6,4,26,8,1,defense
GER-Bundesliga,2024,Eint Frankfurt,Junior Dina Ebimbe,FRA,"MF,FW",24-141,2000.0,3.3,3,2,1,2,0,1,3,33.3,2,4,0,4,7,10,6,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Kauã Santos,BRA,GK,22-000,2003.0,7.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,2,defense
GER-Bundesliga,2024,Eint Frankfurt,Kevin Trapp,GER,GK,34-277,1990.0,20.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,3,defense
GER-Bundesliga,2024,Eint Frankfurt,Mahmoud Dahoud,GER,MF,29-100,1996.0,4.0,9,4,4,5,0,4,6,66.7,2,5,1,4,2,11,5,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Mario Götze,GER,"MF,FW",32-312,1992.0,16.9,40,27,17,20,3,15,36,41.7,21,15,1,14,7,47,8,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Michy Batshuayi,BEL,"FW,DF",31-191,1993.0,2.3,1,1,1,0,0,1,1,100.0,0,2,0,2,1,2,0,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Nathaniel Brown,GER,"DF,MF",21-299,2003.0,16.4,53,35,28,13,12,36,44,81.8,8,24,0,24,13,66,51,1,defense
GER-Bundesliga,2024,Eint Frankfurt,Niels Nkounkou,FRA,"DF,MF",24-161,2000.0,4.2,13,10,7,3,3,4,7,57.1,3,5,2,3,7,20,14,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Nnamdi Collins,GER,DF,21-091,2004.0,13.7,22,15,16,5,1,11,13,84.6,2,20,11,9,14,36,60,3,defense
GER-Bundesliga,2024,Eint Frankfurt,Omar Marmoush,EGY,FW,26-063,1999.0,16.1,12,8,0,3,9,3,7,42.9,4,7,1,6,2,14,2,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Oscar Højlund,DEN,MF,20-097,2005.0,6.8,20,12,7,9,4,8,16,50.0,8,13,5,8,5,25,8,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Rasmus Kristensen,DEN,DF,27-274,1997.0,23.3,49,27,33,11,5,33,56,58.9,23,41,13,28,18,67,77,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Robin Koch,GER,DF,28-268,1996.0,22.7,17,8,10,5,2,8,19,42.1,11,34,22,12,20,37,135,3,defense
GER-Bundesliga,2024,Eint Frankfurt,Timothy Chandler,USA,DF,35-013,1990.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,3,3,2,0,defense
GER-Bundesliga,2024,Eint Frankfurt,Tuta,BRA,"DF,MF",25-281,1999.0,20.6,33,21,18,13,2,22,34,64.7,12,37,19,18,38,71,113,1,defense
GER-Bundesliga,2024,Freiburg,Christian Günter,GER,DF,32-042,1993.0,24.5,22,20,12,7,3,16,29,55.2,13,23,9,14,8,30,46,1,defense
GER-Bundesliga,2024,Freiburg,Eren Dinkçi,GER,"MF,FW",23-119,2001.0,13.3,21,13,8,8,5,7,23,30.4,16,22,2,20,7,28,7,0,defense
GER-Bundesliga,2024,Freiburg,Florent Muslija,KVX,"FW,MF",26-279,1998.0,1.9,5,4,3,1,1,2,2,100.0,0,0,0,0,1,6,1,0,defense
GER-Bundesliga,2024,Freiburg,Florian Müller,GER,GK,27-149,1997.0,4.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
GER-Bundesliga,2024,Freiburg,Ifechukwu Ogbus,SUI,DF,19-115,2005.0,0.2,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,2,0,defense
GER-Bundesliga,2024,Freiburg,Jan-Niklas Beste,GER,"FW,MF",26-097,1999.0,1.4,0,0,0,0,0,0,4,0.0,4,0,0,0,1,1,2,0,defense
GER-Bundesliga,2024,Freiburg,Johan Manzambi,SUI,"MF,FW",19-179,2005.0,0.4,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,2,0,defense
GER-Bundesliga,2024,Freiburg,Jordy Makengo,FRA,DF,23-251,2001.0,3.3,12,7,8,3,1,8,10,80.0,2,5,3,2,3,15,12,0,defense
GER-Bundesliga,2024,Freiburg,Junior Adamu,AUT,FW,23-309,2001.0,13.0,4,1,1,2,1,1,7,14.3,6,11,0,11,9,13,13,0,defense
GER-Bundesliga,2024,Freiburg,Kiliann Sildillia,FRA,DF,22-330,2002.0,8.4,17,10,8,6,3,7,12,58.3,5,16,5,11,10,27,33,0,defense
GER-Bundesliga,2024,Freiburg,Lucas Höler,GER,"FW,MF",30-275,1994.0,16.6,30,17,15,13,2,6,19,31.6,13,27,7,20,7,37,22,0,defense
GER-Bundesliga,2024,Freiburg,Lukas Kübler,GER,DF,32-224,1992.0,18.0,36,17,16,17,3,24,44,54.5,20,27,11,16,45,81,49,3,defense
GER-Bundesliga,2024,Freiburg,Matthias Ginter,GER,DF,31-082,1994.0,23.5,24,15,13,9,2,14,25,56.0,11,32,20,12,13,37,115,4,defense
GER-Bundesliga,2024,Freiburg,Max Rosenfelder,GER,DF,22-060,2003.0,9.7,21,14,14,7,0,11,14,78.6,3,12,8,4,5,26,54,0,defense
GER-Bundesliga,2024,Freiburg,Maximilian Eggestein,GER,MF,28-124,1996.0,25.6,47,24,16,23,8,22,39,56.4,17,27,8,19,29,76,40,1,defense
GER-Bundesliga,2024,Freiburg,Maximilian Philipp,GER,"MF,FW",31-041,1994.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2024,Freiburg,Merlin Röhl,GER,"MF,FW",22-280,2002.0,10.1,16,10,4,10,2,9,11,81.8,2,6,1,5,5,21,2,0,defense
GER-Bundesliga,2024,Freiburg,Michael Gregoritsch,AUT,FW,30-358,1994.0,6.3,3,2,1,0,2,0,3,0.0,3,2,1,1,0,3,7,0,defense
GER-Bundesliga,2024,Freiburg,Nicolas Höfler,GER,MF,35-033,1990.0,8.8,33,23,13,18,2,20,31,64.5,11,7,1,6,14,47,28,1,defense
GER-Bundesliga,2024,Freiburg,Noah Atubolu,GER,GK,22-321,2002.0,23.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,13,4,defense
GER-Bundesliga,2024,Freiburg,Noah Weißhaupt,GER,FW,23-203,2001.0,0.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,defense
GER-Bundesliga,2024,Freiburg,Patrick Osterhage,GER,MF,25-069,2000.0,20.2,39,26,14,24,1,12,25,48.0,13,21,2,19,18,57,30,0,defense
