league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
FRA-Ligue 1,2020,Bordeaux,Issouf Sissokho,MLI,"MF,DF",18,2002,0.9,2,0,0,4,1,0,0,1,4,0,0,0,7,1,0,100.0,misc
FRA-Ligue 1,2020,Bordeaux,Jean Seri,CIV,MF,29,1991,7.9,3,0,0,14,12,0,5,12,9,0,0,0,56,7,10,41.2,misc
FRA-Ligue 1,2020,Bordeaux,Jimmy Briand,FRA,FW,34,1985,6.3,2,0,0,14,12,2,0,1,3,0,1,0,21,30,31,49.2,misc
FRA-Ligue 1,2020,Bordeaux,Josh Maja,NGA,FW,21,1998,8.9,2,0,0,7,12,2,0,6,2,0,0,0,31,14,19,42.4,misc
FRA-Ligue 1,2020,Bordeaux,Laurent Koscielny,FRA,DF,34,1985,24.6,3,0,0,12,24,2,2,54,17,1,0,0,137,53,32,62.4,misc
FRA-Ligue 1,2020,Bordeaux,Loris Benito,SUI,DF,28,1992,29.5,7,1,0,39,16,2,40,42,26,0,1,0,175,43,29,59.7,misc
FRA-Ligue 1,2020,Bordeaux,Loïc Bessile,TOG,DF,21,1999,1.0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,1,0.0,misc
FRA-Ligue 1,2020,Bordeaux,Maxime Poundjé,FRA,DF,27,1992,5.5,1,0,0,3,9,0,25,11,7,0,0,0,17,16,10,61.5,misc
FRA-Ligue 1,2020,Bordeaux,Mehdi Zerkane,ALG,"MF,FW",21,1999,13.2,3,1,0,21,25,1,8,9,15,1,1,0,69,18,18,50.0,misc
FRA-Ligue 1,2020,Bordeaux,Mexer,MOZ,DF,31,1988,7.9,3,0,0,10,2,0,3,17,6,0,1,0,48,26,11,70.3,misc
FRA-Ligue 1,2020,Bordeaux,Nicolas de Préville,FRA,"FW,MF",29,1991,17.9,3,0,0,20,45,2,64,13,14,0,0,0,88,25,29,46.3,misc
FRA-Ligue 1,2020,Bordeaux,Otávio,BRA,MF,26,1994,17.3,6,0,0,28,10,0,2,26,31,0,1,0,112,9,12,42.9,misc
FRA-Ligue 1,2020,Bordeaux,Pablo,BRA,DF,29,1991,12.0,5,0,0,20,5,0,1,25,11,0,1,1,71,38,17,69.1,misc
FRA-Ligue 1,2020,Bordeaux,Paul Baysse,FRA,DF,32,1988,29.0,5,1,1,22,15,1,2,52,18,0,1,0,129,67,51,56.8,misc
FRA-Ligue 1,2020,Bordeaux,Remi Oudin,FRA,"FW,MF",23,1996,26.9,2,0,0,23,34,4,133,51,16,0,0,0,150,48,41,53.9,misc
FRA-Ligue 1,2020,Bordeaux,Rubén Pardo,ESP,MF,27,1992,0.3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,misc
FRA-Ligue 1,2020,Bordeaux,Samuel Kalu,NGA,"FW,MF",22,1997,10.7,3,0,0,16,36,5,28,9,12,0,0,0,61,14,12,53.8,misc
FRA-Ligue 1,2020,Bordeaux,Sekou Mara,FRA,"FW,MF",18,2002,2.5,0,0,0,7,4,1,3,1,3,0,0,0,6,16,6,72.7,misc
FRA-Ligue 1,2020,Bordeaux,Tom Lacoux,FRA,MF,18,2002,5.8,4,1,1,18,1,0,2,12,14,0,0,0,36,3,4,42.9,misc
FRA-Ligue 1,2020,Bordeaux,Toma Bašić,CRO,MF,23,1996,28.9,7,0,0,42,31,2,64,32,22,0,0,0,139,25,30,45.5,misc
FRA-Ligue 1,2020,Bordeaux,Yacine Adli,FRA,MF,20,2000,26.9,6,0,0,39,37,0,53,39,37,0,0,0,172,27,27,50.0,misc
FRA-Ligue 1,2020,Bordeaux,Youssouf Sabaly,SEN,DF,27,1993,32.3,4,0,0,32,43,2,50,49,33,0,1,0,169,25,25,50.0,misc
FRA-Ligue 1,2020,Brest,Bandiougou Fadiga,FRA,"MF,FW",19,2001,0.5,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0.0,misc
FRA-Ligue 1,2020,Brest,Brendan Chardonnet,FRA,DF,25,1994,30.2,3,1,0,29,23,0,4,64,29,0,1,0,136,76,49,60.8,misc
FRA-Ligue 1,2020,Brest,Christophe Hérelle,MTQ,DF,27,1992,15.3,4,0,0,19,16,1,2,31,13,0,0,1,65,36,20,64.3,misc
FRA-Ligue 1,2020,Brest,Cristian Battocchio,ITA,MF,28,1992,3.9,0,0,0,1,2,0,17,4,2,0,0,0,21,1,4,20.0,misc
FRA-Ligue 1,2020,Brest,Franck Honorat,FRA,"MF,FW",23,1996,27.3,3,0,0,37,14,3,185,11,13,0,1,0,124,22,25,46.8,misc
FRA-Ligue 1,2020,Brest,Gautier Larsonneur,FRA,GK,23,1997,35.0,2,0,0,1,6,0,0,0,1,0,1,0,38,6,0,100.0,misc
FRA-Ligue 1,2020,Brest,Gaëtan Charbonnier,FRA,"MF,FW",31,1988,17.4,4,0,0,25,21,10,24,9,15,0,0,0,71,30,46,39.5,misc
FRA-Ligue 1,2020,Brest,Haris Belkebla,ALG,MF,26,1994,30.3,7,1,0,38,33,0,11,57,39,0,1,0,182,23,34,40.4,misc
FRA-Ligue 1,2020,Brest,Heriberto Tavares,POR,"FW,MF",23,1997,0.5,0,0,0,1,0,0,2,1,0,0,0,0,1,1,2,33.3,misc
FRA-Ligue 1,2020,Brest,Hianga Mananga Mbock,FRA,"MF,FW",20,1999,5.1,1,0,0,9,3,0,0,3,3,0,0,0,16,9,6,60.0,misc
FRA-Ligue 1,2020,Brest,Hugo Magnetti,FRA,MF,22,1998,6.7,4,0,0,12,9,0,5,14,12,0,0,0,46,3,6,33.3,misc
FRA-Ligue 1,2020,Brest,Ibrahima Diallo,FRA,MF,21,1999,4.9,1,0,0,8,8,0,3,3,9,0,0,0,35,1,3,25.0,misc
FRA-Ligue 1,2020,Brest,Irvin Cardona,FRA,FW,22,1997,22.5,2,0,0,16,15,16,32,9,5,1,0,0,53,23,28,45.1,misc
FRA-Ligue 1,2020,Brest,Jean Lucas,BRA,"MF,FW",22,1998,11.2,4,1,1,14,22,0,15,8,13,0,0,0,74,8,14,36.4,misc
FRA-Ligue 1,2020,Brest,Jean-Kevin Duverne,HAI,DF,23,1997,22.5,4,0,0,21,15,0,10,30,21,0,2,0,112,38,50,43.2,misc
FRA-Ligue 1,2020,Brest,Julien Faussurier,FRA,DF,33,1987,10.6,2,0,0,12,6,1,52,9,11,0,1,0,63,8,8,50.0,misc
FRA-Ligue 1,2020,Brest,Jérémy Le Douaron,FRA,"FW,MF",22,1998,9.1,0,0,0,18,17,1,12,8,10,1,0,0,36,28,26,51.9,misc
FRA-Ligue 1,2020,Brest,Lilian Brassier,FRA,DF,20,1999,10.7,3,0,0,19,12,0,8,23,10,0,0,0,54,33,11,75.0,misc
FRA-Ligue 1,2020,Brest,Ludovic Baal,GUF,"DF,MF",34,1986,3.3,0,0,0,3,7,0,2,5,5,0,0,0,24,8,7,53.3,misc
FRA-Ligue 1,2020,Brest,Paul Lasne,FRA,MF,31,1989,18.7,4,1,0,27,17,1,4,47,26,0,1,0,107,22,20,52.4,misc
FRA-Ligue 1,2020,Brest,Romain Faivre,FRA,"MF,FW",22,1998,32.1,0,0,0,35,72,0,138,30,27,0,1,1,230,15,27,35.7,misc
FRA-Ligue 1,2020,Brest,Romain Perraud,FRA,DF,22,1997,34.9,4,0,0,47,53,2,131,45,34,0,1,0,203,24,42,36.4,misc
FRA-Ligue 1,2020,Brest,Romain Philippoteaux,FRA,"MF,FW",32,1988,6.5,0,0,0,3,7,2,9,10,6,0,0,0,33,0,0,,misc
FRA-Ligue 1,2020,Brest,Ronaël Pierre-Gabriel,FRA,DF,22,1998,25.6,4,0,0,27,28,2,41,30,40,1,0,0,120,21,26,44.7,misc
FRA-Ligue 1,2020,Brest,Steve Mounié,BEN,FW,25,1994,29.8,6,0,0,68,27,20,12,12,11,1,0,0,78,257,105,71.0,misc
