nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
ESP,"FW,MF",33,1989,15.8,3,0,0,25,36,7,10,1,4,2,0,0,52,50,63,44.2,ESP-La Liga,2023,misc
ESP,"FW,MF",29,1993,27.8,4,0,0,22,18,10,174,16,19,1,0,0,128,10,23,30.3,ESP-La Liga,2023,misc
SEN,"FW,MF",29,1994,0.2,0,0,0,1,2,0,0,0,0,0,0,0,1,3,3,50.0,ESP-La Liga,2023,misc
ESP,"FW,MF",23,1999,0.7,0,0,0,2,3,0,0,0,0,0,0,0,3,1,2,33.3,ESP-La Liga,2023,misc
ARG,DF,27,1996,12.7,5,0,0,13,14,2,17,12,19,0,0,0,47,25,18,58.1,ESP-La Liga,2023,misc
ESP,DF,21,2002,27.1,6,0,0,28,16,0,1,33,20,0,0,1,117,56,43,56.6,ESP-La Liga,2023,misc
ESP,DF,27,1995,20.9,7,0,0,31,30,0,70,23,20,0,0,0,93,27,26,50.9,ESP-La Liga,2023,misc
ESP,FW,19,2004,21.3,6,0,0,30,30,16,2,1,3,1,0,0,46,59,89,39.9,ESP-La Liga,2023,misc
ESP,MF,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,ESP-La Liga,2023,misc
ESP,MF,21,2001,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2023,misc
ESP,"FW,MF",21,2002,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,ESP-La Liga,2023,misc
ESP,"FW,MF",26,1997,3.4,1,0,0,9,0,1,14,1,5,0,0,0,19,2,5,28.6,ESP-La Liga,2023,misc
ESP,"FW,MF",31,1992,27.5,5,0,0,37,40,16,171,15,37,0,0,0,141,25,43,36.8,ESP-La Liga,2023,misc
ESP,"DF,MF",24,1999,10.8,3,0,0,16,6,0,41,7,12,0,0,0,50,5,9,35.7,ESP-La Liga,2023,misc
SRB,DF,29,1993,6.3,2,0,0,7,2,0,0,11,7,0,0,0,13,14,9,60.9,ESP-La Liga,2023,misc
HON,FW,30,1993,8.6,1,0,0,22,20,5,4,2,5,1,0,0,20,21,44,32.3,ESP-La Liga,2023,misc
ESP,"FW,DF",22,2001,2.8,3,0,0,7,4,0,14,3,1,0,1,0,16,1,3,25.0,ESP-La Liga,2023,misc
MOZ,DF,25,1997,9.1,1,1,0,4,12,0,16,4,12,0,0,0,37,2,6,25.0,ESP-La Liga,2023,misc
ESP,DF,24,1999,27.0,4,0,0,23,8,0,2,14,22,0,1,0,93,43,31,58.1,ESP-La Liga,2023,misc
MEX,DF,26,1997,19.9,5,0,0,22,11,2,3,11,13,0,0,0,64,59,24,71.1,ESP-La Liga,2023,misc
ESP,GK,33,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ESP-La Liga,2023,misc
SEN,MF,21,2002,21.3,5,0,0,30,40,0,7,15,37,0,0,0,149,31,12,72.1,ESP-La Liga,2023,misc
ESP,GK,33,1990,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,100.0,ESP-La Liga,2023,misc
ESP,"MF,FW",29,1994,12.3,3,0,0,21,17,1,4,4,8,0,0,0,41,19,22,46.3,ESP-La Liga,2023,misc
GNB,DF,25,1998,4.4,0,0,0,6,10,1,4,1,13,0,0,0,23,7,5,58.3,ESP-La Liga,2023,misc
MLI,FW,24,1999,3.1,0,0,0,3,4,6,2,0,0,0,0,0,7,9,10,47.4,ESP-La Liga,2023,misc
GHA,MF,27,1996,15.9,5,0,0,29,34,0,4,11,26,0,1,0,123,30,17,63.8,ESP-La Liga,2023,misc
ESP,MF,33,1989,10.1,3,1,1,10,16,4,6,4,9,0,0,0,36,3,6,33.3,ESP-La Liga,2023,misc
BRA,DF,19,2004,5.8,2,0,0,7,0,0,1,3,4,0,1,0,14,11,11,50.0,ESP-La Liga,2023,misc
BEL,"FW,MF",22,2001,17.3,11,2,2,27,24,9,32,34,7,1,0,0,81,5,25,16.7,ESP-La Liga,2023,misc
ARG,MF,26,1997,26.5,11,0,0,38,54,2,67,51,33,0,0,0,163,38,29,56.7,ESP-La Liga,2023,misc
COL,FW,25,1997,10.2,3,0,0,18,18,4,7,0,5,0,0,0,17,10,33,23.3,ESP-La Liga,2023,misc
ARG,FW,18,2004,4.9,2,0,0,8,11,0,2,1,1,0,0,0,22,2,6,25.0,ESP-La Liga,2023,misc
POR,GK,24,1999,33.0,1,0,0,1,3,0,0,0,0,0,1,0,42,4,0,100.0,ESP-La Liga,2023,misc
BRA,"FW,MF",21,2002,3.2,0,0,0,3,7,2,12,1,1,0,0,0,13,4,11,26.7,ESP-La Liga,2023,misc
BRA,FW,30,1992,20.4,6,1,0,21,29,13,27,11,16,0,0,0,85,48,70,40.7,ESP-La Liga,2023,misc
ESP,DF,20,2003,20.9,2,0,0,21,34,0,68,15,23,0,0,0,93,25,20,55.6,ESP-La Liga,2023,misc
GNB,"FW,MF",19,2004,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2,4,4,50.0,ESP-La Liga,2023,misc
ESP,MF,18,2005,4.9,3,0,0,8,4,0,0,13,14,0,0,0,26,3,4,42.9,ESP-La Liga,2023,misc
SRB,"FW,MF",19,2003,3.4,0,0,0,15,6,4,1,0,4,0,0,0,9,13,23,36.1,ESP-La Liga,2023,misc
ESP,DF,18,2004,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,ESP-La Liga,2023,misc
MAR,FW,18,2005,0.2,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,100.0,ESP-La Liga,2023,misc
ESP,DF,25,1997,18.6,2,0,0,18,17,1,57,10,15,0,2,0,99,10,15,40.0,ESP-La Liga,2023,misc
ESP,"MF,FW",21,2001,22.7,1,0,0,14,42,1,60,16,17,0,0,0,91,19,24,44.2,ESP-La Liga,2023,misc
SRB,DF,27,1996,1.0,0,0,0,2,0,0,0,0,2,0,0,0,4,3,1,75.0,ESP-La Liga,2023,misc
ESP,DF,25,1997,10.9,2,0,0,10,13,1,44,18,6,0,1,0,42,15,11,57.7,ESP-La Liga,2023,misc
ESP,"DF,MF",26,1997,28.0,7,1,1,29,7,3,2,38,21,0,1,0,93,70,59,54.3,ESP-La Liga,2023,misc
ESP,FW,21,2001,2.9,2,0,0,5,12,1,11,1,4,0,0,0,15,1,3,25.0,ESP-La Liga,2023,misc
ESP,FW,17,2005,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,ESP-La Liga,2023,misc
ESP,DF,23,2000,30.0,9,1,1,37,11,0,1,33,11,0,0,0,137,60,37,61.9,ESP-La Liga,2023,misc
ESP,MF,33,1989,11.4,4,0,0,21,11,0,13,15,32,0,0,0,76,14,24,36.8,ESP-La Liga,2023,misc
ESP,FW,25,1997,5.7,0,0,0,7,11,3,2,0,1,0,0,0,13,21,23,47.7,ESP-La Liga,2023,misc
ESP,"MF,DF",22,2001,16.1,1,0,0,29,23,0,10,23,28,0,1,0,102,28,30,48.3,ESP-La Liga,2023,misc
ESP,MF,33,1990,8.3,4,0,0,11,7,0,0,8,11,0,0,0,40,7,8,46.7,ESP-La Liga,2023,misc
ESP,DF,24,1999,32.0,6,0,0,37,26,1,4,31,28,0,0,0,213,34,46,42.5,ESP-La Liga,2023,misc
ESP,FW,26,1996,24.6,2,0,0,45,23,11,11,17,23,1,1,0,78,70,91,43.5,ESP-La Liga,2023,misc
ESP,"MF,FW",30,1992,6.6,1,0,0,5,11,0,31,0,1,0,0,0,27,1,10,9.1,ESP-La Liga,2023,misc
ESP,DF,23,2000,5.8,2,0,0,5,2,0,21,7,5,0,0,0,37,10,4,71.4,ESP-La Liga,2023,misc
GHA,FW,29,1994,31.6,4,0,0,32,45,25,111,14,17,0,0,1,119,32,23,58.2,ESP-La Liga,2023,misc
ESP,DF,30,1993,22.2,4,0,0,15,7,0,37,15,22,0,0,0,139,15,9,62.5,ESP-La Liga,2023,misc
ESP,MF,29,1993,23.2,7,0,0,54,41,0,57,12,31,0,0,1,152,22,23,48.9,ESP-La Liga,2023,misc
ESP,GK,22,2000,2.6,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0,ESP-La Liga,2023,misc
ESP,MF,19,2003,1.7,0,0,0,4,1,0,6,0,0,0,0,0,9,1,8,11.1,ESP-La Liga,2023,misc
ESP,MF,30,1993,17.0,2,0,0,28,6,0,13,32,20,0,0,0,112,31,31,50.0,ESP-La Liga,2023,misc
ESP,FW,21,2002,25.1,6,1,1,19,37,12,153,3,12,3,1,0,131,8,9,47.1,ESP-La Liga,2023,misc
ESP,MF,23,2000,21.9,5,2,1,30,35,3,30,10,11,0,0,0,107,24,18,57.1,ESP-La Liga,2023,misc
ESP,"DF,MF",24,1998,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,100.0,ESP-La Liga,2023,misc
ESP,"FW,MF",37,1986,4.7,3,0,0,20,10,5,7,3,6,0,1,0,19,27,19,58.7,ESP-La Liga,2023,misc
ESP,MF,20,2003,9.7,1,0,0,11,20,0,21,2,10,0,0,0,45,13,15,46.4,ESP-La Liga,2023,misc
ESP,GK,26,1997,35.4,2,0,0,0,8,0,0,1,1,0,0,1,58,10,1,90.9,ESP-La Liga,2023,misc
ESP,DF,28,1995,12.8,1,1,0,15,14,0,1,11,9,0,0,0,68,43,15,74.1,ESP-La Liga,2023,misc
ESP,DF,33,1990,21.4,5,0,0,29,33,0,44,20,25,0,1,1,119,33,20,62.3,ESP-La Liga,2023,misc
ESP,FW,28,1995,17.7,4,0,0,30,22,12,138,5,14,0,0,0,63,20,42,32.3,ESP-La Liga,2023,misc
ESP,DF,34,1989,25.1,5,0,0,22,12,5,121,15,39,0,0,0,124,13,16,44.8,ESP-La Liga,2023,misc
MAR,FW,19,2004,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2023,misc
FRA,"FW,MF",32,1991,29.4,5,0,0,16,26,14,123,10,19,0,0,0,100,14,27,34.1,ESP-La Liga,2023,misc
BEL,MF,18,2005,1.8,2,0,0,7,1,0,0,6,0,0,0,0,14,1,6,14.3,ESP-La Liga,2023,misc
BEL,DF,34,1989,30.9,5,0,0,24,29,0,4,16,21,0,0,0,148,55,26,67.9,ESP-La Liga,2023,misc
ESP,DF,33,1989,15.8,4,0,0,29,12,0,11,16,14,0,0,0,72,21,23,47.7,ESP-La Liga,2023,misc
BRA,DF,32,1990,4.5,1,0,0,4,0,0,0,4,5,0,0,0,19,13,6,68.4,ESP-La Liga,2023,misc
SVN,GK,30,1993,38.0,1,0,0,0,2,0,0,0,0,0,0,0,29,8,0,100.0,ESP-La Liga,2023,misc
ESP,DF,28,1994,1.0,1,0,0,1,4,0,6,1,4,0,0,0,7,3,1,75.0,ESP-La Liga,2023,misc
URU,DF,28,1995,14.7,5,0,0,17,2,0,1,10,10,0,0,0,49,31,18,63.3,ESP-La Liga,2023,misc
ESP,MF,31,1992,27.7,5,0,0,19,19,0,11,16,44,0,0,0,198,15,16,48.4,ESP-La Liga,2023,misc
ESP,"MF,DF",28,1995,28.5,5,0,0,31,27,19,70,14,23,0,0,0,115,16,32,33.3,ESP-La Liga,2023,misc
ESP,DF,28,1995,28.4,9,0,0,32,23,1,38,30,25,1,0,0,168,46,32,59.0,ESP-La Liga,2023,misc
NED,FW,29,1994,9.9,2,0,0,14,16,8,12,1,2,0,0,0,26,4,12,25.0,ESP-La Liga,2023,misc
ARG,DF,25,1998,20.6,4,1,0,20,17,7,87,9,22,0,0,0,122,7,11,38.9,ESP-La Liga,2023,misc
ESP,MF,20,2003,17.3,5,0,0,23,24,0,16,28,25,0,0,0,94,14,21,40.0,ESP-La Liga,2023,misc
MOZ,DF,29,1994,8.1,2,0,0,14,8,0,6,15,22,0,0,0,53,12,10,54.5,ESP-La Liga,2023,misc
ARG,MF,29,1994,23.1,7,0,0,27,59,1,46,11,21,0,0,0,145,5,4,55.6,ESP-La Liga,2023,misc
ESP,"DF,MF",23,2000,17.0,1,0,0,11,29,9,65,9,19,0,1,0,98,5,16,23.8,ESP-La Liga,2023,misc
MAR,MF,19,2004,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0.0,ESP-La Liga,2023,misc
BRA,"DF,MF",23,1999,23.1,1,0,0,26,56,9,41,14,34,1,0,0,144,9,17,34.6,ESP-La Liga,2023,misc
ESP,MF,28,1994,15.3,10,1,1,41,14,2,16,14,39,0,0,0,72,47,32,59.5,ESP-La Liga,2023,misc
MNE,DF,32,1991,18.1,7,1,1,16,6,1,3,27,19,0,0,0,77,46,32,59.0,ESP-La Liga,2023,misc
FRA,MF,27,1995,1.8,0,0,0,3,2,0,6,0,1,0,0,0,5,0,2,0.0,ESP-La Liga,2023,misc
BEL,DF,29,1993,2.5,0,0,0,2,2,1,8,1,4,0,0,0,15,0,1,0.0,ESP-La Liga,2023,misc
ESP,FW,30,1992,21.2,4,1,1,33,35,33,10,1,10,2,0,0,54,44,32,57.9,ESP-La Liga,2023,misc
ARG,"FW,MF",28,1995,17.0,3,0,0,24,32,17,40,2,15,0,0,0,63,5,13,27.8,ESP-La Liga,2023,misc
TUR,DF,27,1996,1.3,0,1,0,3,1,1,0,1,1,0,1,0,9,1,0,100.0,ESP-La Liga,2023,misc
MAR,"FW,MF",21,2001,0.8,0,0,0,1,3,0,7,0,1,0,0,0,2,1,2,33.3,ESP-La Liga,2023,misc
ESP,DF,19,2003,15.3,1,0,0,9,18,4,37,5,11,0,0,0,67,12,13,48.0,ESP-La Liga,2023,misc
DEN,"DF,MF",27,1996,22.0,4,0,0,26,10,0,0,21,14,0,0,0,107,54,22,71.1,ESP-La Liga,2023,misc
ESP,"MF,FW",20,2002,0.6,0,0,0,0,4,1,0,0,0,0,0,0,2,1,1,50.0,ESP-La Liga,2023,misc
ESP,DF,22,2001,0.6,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0,ESP-La Liga,2023,misc
ESP,"MF,FW",20,2003,16.1,2,0,0,43,17,10,17,4,21,0,0,0,70,8,23,25.8,ESP-La Liga,2023,misc
ESP,FW,23,2000,13.5,2,0,0,8,16,16,21,5,6,1,0,0,40,4,11,26.7,ESP-La Liga,2023,misc
NED,MF,26,1997,18.2,7,0,0,19,22,1,25,14,26,0,0,0,117,23,17,57.5,ESP-La Liga,2023,misc
ESP,"MF,FW",18,2004,10.5,5,0,0,31,23,4,8,8,21,0,0,0,44,13,26,33.3,ESP-La Liga,2023,misc
ESP,DF,16,2006,3.5,0,0,0,8,1,1,6,2,5,0,0,0,16,0,3,0.0,ESP-La Liga,2023,misc
ESP,GK,24,1999,10.0,0,0,0,0,1,0,0,0,0,0,0,0,12,4,0,100.0,ESP-La Liga,2023,misc
ESP,DF,32,1991,14.4,5,0,0,10,11,1,3,11,7,0,0,0,69,33,27,55.0,ESP-La Liga,2023,misc
POR,DF,29,1994,27.8,7,0,0,40,26,4,82,29,44,0,0,0,165,24,23,51.1,ESP-La Liga,2023,misc
POR,FW,23,1999,17.1,3,0,0,21,54,9,17,10,16,0,0,0,68,8,8,50.0,ESP-La Liga,2023,misc
FRA,DF,24,1998,32.2,4,0,0,22,16,2,34,25,23,0,0,0,157,71,44,61.7,ESP-La Liga,2023,misc
ESP,FW,16,2007,24.5,3,0,0,23,52,4,87,19,37,2,0,0,102,2,11,15.4,ESP-La Liga,2023,misc
ESP,MF,19,2003,0.2,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,,ESP-La Liga,2023,misc
ESP,"FW,MF",17,2006,0.8,1,0,0,1,2,1,0,0,0,0,0,0,1,1,3,25.0,ESP-La Liga,2023,misc
GER,GK,31,1992,28.0,3,0,0,0,1,0,0,0,0,0,0,0,55,4,0,100.0,ESP-La Liga,2023,misc
ESP,DF,32,1990,2.8,0,0,0,7,6,0,15,4,3,0,0,0,14,2,4,33.3,ESP-La Liga,2023,misc
ESP,MF,31,1991,10.4,4,0,0,15,11,0,6,10,20,0,0,0,62,14,19,42.4,ESP-La Liga,2023,misc
ESP,DF,16,2007,17.3,4,0,0,15,2,0,1,12,14,0,1,0,59,28,26,51.9,ESP-La Liga,2023,misc
ESP,"MF,FW",20,2002,16.4,3,0,0,11,22,1,9,14,24,0,0,0,82,3,5,37.5,ESP-La Liga,2023,misc
BRA,"FW,MF",26,1996,15.2,4,1,0,17,25,7,82,13,8,1,0,0,74,9,5,64.3,ESP-La Liga,2023,misc
POL,FW,34,1988,30.6,5,0,0,23,55,24,18,9,5,1,0,0,56,51,49,51.0,ESP-La Liga,2023,misc
URU,DF,24,1999,22.2,6,0,0,25,9,0,8,12,22,0,1,0,102,60,22,73.2,ESP-La Liga,2023,misc
ESP,"MF,DF",31,1992,9.6,4,0,0,8,7,1,9,8,10,0,0,0,44,12,11,52.2,ESP-La Liga,2023,misc
BRA,FW,18,2005,3.6,4,1,1,13,11,2,2,0,2,0,0,0,8,3,6,33.3,ESP-La Liga,2023,misc
GER,MF,32,1990,33.3,5,0,0,15,42,6,157,21,22,1,0,0,189,7,18,28.0,ESP-La Liga,2023,misc
MAR,FW,21,2001,9.6,1,0,0,9,16,4,33,5,14,0,0,0,44,23,23,50.0,ESP-La Liga,2023,misc
BRA,DF,23,2000,15.6,3,0,0,16,2,2,26,15,19,0,1,0,79,14,10,58.3,ESP-La Liga,2023,misc
ESP,"DF,FW",27,1996,11.3,5,0,0,16,13,1,28,14,27,0,1,0,78,4,9,30.8,ESP-La Liga,2023,misc
MEX,MF,36,1986,5.0,2,0,0,10,3,0,11,6,12,0,0,0,37,4,7,36.4,ESP-La Liga,2023,misc
SEN,FW,17,2005,11.6,4,0,0,12,22,1,9,7,12,0,0,0,47,14,22,38.9,ESP-La Liga,2023,misc
ESP,FW,30,1993,25.5,4,0,0,36,48,11,19,22,32,0,0,0,121,20,34,37.0,ESP-La Liga,2023,misc
ESP,FW,30,1993,4.5,2,0,0,7,5,7,1,2,0,0,1,0,7,6,7,46.2,ESP-La Liga,2023,misc
MAR,DF,20,2003,24.0,1,0,0,15,7,1,0,23,24,0,1,0,110,44,38,53.7,ESP-La Liga,2023,misc
CHI,GK,40,1983,7.0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,0,100.0,ESP-La Liga,2023,misc
COD,FW,32,1991,2.2,1,0,0,4,3,3,0,0,0,0,0,0,4,3,7,30.0,ESP-La Liga,2023,misc
ARG,FW,29,1994,3.3,4,1,1,3,12,0,12,1,1,0,0,0,9,4,5,44.4,ESP-La Liga,2023,misc
ESP,GK,24,1999,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,ESP-La Liga,2023,misc
ARG,DF,32,1991,30.7,7,0,0,22,13,6,2,31,24,0,0,0,148,84,39,68.3,ESP-La Liga,2023,misc
ARG,MF,29,1994,20.5,6,0,0,23,35,4,6,29,30,0,1,0,155,20,14,58.8,ESP-La Liga,2023,misc
ESP,DF,28,1995,19.0,0,1,0,21,10,1,40,22,22,0,0,1,86,16,33,32.7,ESP-La Liga,2023,misc
ESP,MF,31,1992,25.8,10,0,0,31,79,3,152,10,27,0,0,0,129,16,39,29.1,ESP-La Liga,2023,misc
USA,MF,21,2001,14.8,3,0,0,21,19,0,3,32,29,1,0,0,91,38,25,60.3,ESP-La Liga,2023,misc
ESP,FW,23,2000,0.8,0,0,0,2,2,0,0,0,0,0,0,0,4,1,0,100.0,ESP-La Liga,2023,misc
ESP,DF,23,2000,20.6,8,0,0,21,34,3,62,19,24,0,1,0,83,26,27,49.1,ESP-La Liga,2023,misc
ITA,DF,26,1997,4.0,1,0,0,2,1,0,0,4,3,0,0,0,23,2,6,25.0,ESP-La Liga,2023,misc
BRA,FW,22,2001,6.8,1,0,0,7,15,0,24,5,11,0,0,0,29,15,14,51.7,ESP-La Liga,2023,misc
ESP,DF,32,1991,2.5,1,0,0,4,1,0,0,3,3,0,0,0,15,4,4,50.0,ESP-La Liga,2023,misc
ESP,MF,26,1996,22.0,5,0,0,48,23,1,25,17,36,0,0,0,147,9,22,29.0,ESP-La Liga,2023,misc
FRA,"MF,FW",30,1993,11.7,1,0,0,22,35,8,56,7,10,0,0,0,42,10,11,47.6,ESP-La Liga,2023,misc
ESP,DF,17,2005,0.5,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,,ESP-La Liga,2023,misc
ESP,"FW,MF",27,1996,12.8,2,0,0,13,14,4,51,22,16,0,0,0,72,11,9,55.0,ESP-La Liga,2023,misc
CIV,MF,25,1997,0.3,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,,ESP-La Liga,2023,misc
ESP,DF,22,2001,1.8,0,0,0,3,1,0,0,2,2,0,0,0,3,2,5,28.6,ESP-La Liga,2023,misc
ESP,"FW,MF",23,2000,11.7,0,0,0,6,29,4,36,8,10,0,0,0,58,0,9,0.0,ESP-La Liga,2023,misc
POR,GK,29,1994,27.5,4,0,0,2,7,0,0,1,0,0,2,1,41,10,3,76.9,ESP-La Liga,2023,misc
ESP,MF,21,2001,6.3,1,0,0,8,8,0,1,9,8,0,0,0,41,2,4,33.3,ESP-La Liga,2023,misc
GRE,DF,35,1988,12.6,6,0,0,13,6,0,0,6,14,0,0,1,51,25,18,58.1,ESP-La Liga,2023,misc
POR,MF,31,1992,7.6,2,0,0,13,5,0,4,8,12,0,0,0,47,8,3,72.7,ESP-La Liga,2023,misc
BRA,FW,31,1991,21.9,0,1,0,9,20,9,7,2,3,0,0,0,41,31,40,43.7,ESP-La Liga,2023,misc
SEN,DF,30,1993,11.6,2,0,0,9,6,0,27,11,11,0,0,0,63,10,13,43.5,ESP-La Liga,2023,misc
GRE,FW,23,1999,10.1,2,0,0,18,30,6,2,2,7,0,0,0,22,35,28,55.6,ESP-La Liga,2023,misc
SWE,DF,28,1995,24.6,4,0,0,15,10,0,1,34,30,0,1,0,129,72,35,67.3,ESP-La Liga,2023,misc
ESP,"MF,DF",25,1998,8.6,3,0,0,15,12,1,17,5,5,0,0,0,45,4,13,23.5,ESP-La Liga,2023,misc
ESP,DF,22,2001,17.6,2,0,0,15,8,0,3,22,21,0,0,2,71,36,30,54.5,ESP-La Liga,2023,misc
ESP,MF,22,2001,7.9,2,0,0,14,10,0,9,4,7,0,0,0,49,5,8,38.5,ESP-La Liga,2023,misc
ESP,MF,20,2003,2.9,1,0,0,4,1,0,9,1,3,0,0,0,8,0,2,0.0,ESP-La Liga,2023,misc
ESP,MF,24,1999,27.0,2,0,0,28,16,2,19,18,32,0,2,0,160,13,33,28.3,ESP-La Liga,2023,misc
ARG,"MF,DF",29,1994,6.1,2,0,0,6,19,2,18,9,18,0,0,0,54,6,8,42.9,ESP-La Liga,2023,misc
ESP,FW,21,2002,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,ESP-La Liga,2023,misc
ESP,MF,19,2003,8.0,1,0,0,16,3,0,29,2,17,0,0,0,52,2,7,22.2,ESP-La Liga,2023,misc
ESP,"MF,DF",20,2003,8.5,1,0,0,9,9,1,22,5,9,0,0,0,47,5,6,45.5,ESP-La Liga,2023,misc
ESP,FW,35,1987,30.1,6,1,0,19,59,12,149,10,6,1,0,0,99,7,30,18.9,ESP-La Liga,2023,misc
ESP,GK,26,1997,11.3,0,2,0,2,2,0,0,0,0,0,2,0,19,1,0,100.0,ESP-La Liga,2023,misc
BRA,"DF,MF",27,1995,10.0,1,0,0,13,13,0,4,12,18,0,0,0,61,17,25,40.5,ESP-La Liga,2023,misc
ESP,"DF,MF",29,1994,8.3,3,0,0,14,4,0,5,3,11,0,0,0,30,13,10,56.5,ESP-La Liga,2023,misc
ESP,"MF,DF",21,2002,0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,ESP-La Liga,2023,misc
CIV,"MF,FW",27,1996,22.0,0,0,0,15,65,7,50,18,9,0,0,0,101,7,22,24.1,ESP-La Liga,2023,misc
GHA,DF,27,1995,4.5,0,0,0,4,0,0,0,4,3,0,0,0,22,14,9,60.9,ESP-La Liga,2023,misc
NOR,FW,23,2000,31.8,5,0,0,65,48,21,18,5,11,1,0,0,88,73,82,47.1,ESP-La Liga,2023,misc
ESP,DF,30,1993,7.8,3,0,0,11,10,0,8,5,13,0,1,0,29,10,8,55.6,ESP-La Liga,2023,misc
USA,MF,25,1998,21.7,4,1,1,40,19,4,17,12,21,0,0,0,107,14,37,27.5,ESP-La Liga,2023,misc
ESP,"DF,MF",22,2000,19.7,3,0,0,21,5,0,57,19,28,0,0,0,95,9,21,30.0,ESP-La Liga,2023,misc
ESP,MF,20,2003,3.3,2,0,0,15,11,0,11,4,3,0,0,0,9,1,8,11.1,ESP-La Liga,2023,misc
SRB,"DF,MF",27,1995,9.0,2,0,0,12,14,0,39,10,9,0,0,0,67,9,7,56.3,ESP-La Liga,2023,misc
PER,"MF,DF",28,1995,14.9,5,1,1,24,27,1,9,21,29,0,0,0,112,43,33,56.6,ESP-La Liga,2023,misc
