nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,,,
SEN,FW,26-031,1999,10.0,3,29,10,34.5,2.91,1.0,0.07,0.2,14.6,0,1,1,5.7,4.9,0.17,-2.7,-2.9,FRA-Ligue 1,2024,shooting
GAB,DF,21-235,2003,4.6,0,1,0,0.0,0.22,0.0,0.0,,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0,FRA-Ligue 1,2024,shooting
CIV,MF,31-022,1994,21.0,2,26,7,26.9,1.24,0.33,0.08,0.29,18.5,0,0,0,1.8,1.8,0.07,0.2,0.2,FRA-Ligue 1,2024,shooting
GAB,FW,30-043,1995,16.8,0,32,7,21.9,1.9,0.42,0.0,0.0,14.4,0,0,0,3.7,3.7,0.12,-3.7,-3.7,FRA-Ligue 1,2024,shooting
FRA,DF,31-245,1993,28.0,0,5,0,0.0,0.18,0.0,0.0,,15.6,1,0,0,0.3,0.3,0.05,-0.3,-0.3,FRA-Ligue 1,2024,shooting
FRA,"FW,MF",20-107,2004,0.3,0,1,0,0.0,2.9,0.0,0.0,,25.6,0,0,0,0.0,0.0,0.02,0.0,0.0,FRA-Ligue 1,2024,shooting
FRA,"DF,FW",24-299,2000,10.0,0,9,1,11.1,0.9,0.1,0.0,0.0,24.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,FRA-Ligue 1,2024,shooting
FRA,FW,32-112,1992,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
FRA,"DF,MF",18-100,2007,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
FRA,MF,37-361,1987,5.4,0,6,0,0.0,1.12,0.0,0.0,,22.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,FRA-Ligue 1,2024,shooting
FRA,FW,18-117,2006,3.6,0,5,2,40.0,1.39,0.56,0.0,0.0,23.4,0,0,0,0.7,0.7,0.15,-0.7,-0.7,FRA-Ligue 1,2024,shooting
CIV,GK,24-233,2000,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
FRA,MF,23-056,2002,12.1,0,6,3,50.0,0.49,0.25,0.0,0.0,18.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,FRA-Ligue 1,2024,shooting
ALG,"FW,MF",32-041,1993,7.9,2,12,5,41.7,1.51,0.63,0.17,0.4,20.4,2,0,0,1.4,1.4,0.11,0.6,0.6,FRA-Ligue 1,2024,shooting
FRA,MF,25-087,2000,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
JPN,"MF,FW",29-154,1995,7.9,2,19,10,52.6,2.39,1.26,0.11,0.2,12.8,0,0,0,3.4,3.4,0.18,-1.4,-1.4,FRA-Ligue 1,2024,shooting
CIV,MF,19-301,2005,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
SEN,MF,27-203,1997,3.4,0,3,2,66.7,0.89,0.59,0.0,0.0,27.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,FRA-Ligue 1,2024,shooting
FRA,MF,19-221,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
CIV,DF,23-138,2001,22.4,0,5,1,20.0,0.22,0.04,0.0,0.0,16.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,FRA-Ligue 1,2024,shooting
GUF,GK,32-159,1992,26.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
GHA,MF,27-155,1997,24.3,1,6,3,50.0,0.25,0.12,0.17,0.33,24.9,0,0,0,0.3,0.3,0.05,0.7,0.7,FRA-Ligue 1,2024,shooting
NED,DF,24-065,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
FRA,"FW,MF",28-082,1997,5.2,2,9,3,33.3,1.75,0.58,0.22,0.67,14.0,0,0,0,1.7,1.7,0.19,0.3,0.3,FRA-Ligue 1,2024,shooting
NOR,DF,22-247,2002,1.7,0,3,1,33.3,1.75,0.58,0.0,0.0,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,FRA-Ligue 1,2024,shooting
NGA,DF,26-240,1998,17.4,1,7,3,42.9,0.4,0.17,0.14,0.33,10.1,0,0,0,1.0,1.0,0.14,0.0,0.0,FRA-Ligue 1,2024,shooting
FRA,"MF,FW",28-308,1996,24.0,8,48,23,47.9,2.0,0.96,0.17,0.35,19.3,4,0,0,4.6,4.6,0.1,3.4,3.4,FRA-Ligue 1,2024,shooting
GHA,DF,26-267,1998,20.6,0,4,1,25.0,0.19,0.05,0.0,0.0,21.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,FRA-Ligue 1,2024,shooting
CIV,MF,25-054,2000,21.7,10,65,26,40.0,3.0,1.2,0.15,0.38,19.2,2,0,0,7.7,7.7,0.12,2.3,2.3,FRA-Ligue 1,2024,shooting
FRA,MF,23-278,2001,6.9,0,5,2,40.0,0.73,0.29,0.0,0.0,17.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,FRA-Ligue 1,2024,shooting
BRA,DF,31-225,1993,24.4,6,25,7,28.0,1.02,0.29,0.12,0.43,17.0,2,3,4,5.2,2.0,0.08,0.8,1.0,FRA-Ligue 1,2024,shooting
NED,DF,23-083,2002,19.8,0,8,4,50.0,0.4,0.2,0.0,0.0,20.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,FRA-Ligue 1,2024,shooting
FRA,MF,20-287,2004,15.3,0,15,3,20.0,0.98,0.2,0.0,0.0,16.9,0,0,0,1.4,1.4,0.09,-1.4,-1.4,FRA-Ligue 1,2024,shooting
MLI,"FW,MF",25-124,1999,19.8,2,45,11,24.4,2.27,0.55,0.02,0.09,16.2,0,1,1,5.3,4.5,0.1,-3.3,-3.5,FRA-Ligue 1,2024,shooting
GHA,"FW,MF",22-174,2002,0.4,1,2,1,50.0,4.74,2.37,0.5,1.0,11.8,0,0,0,0.2,0.2,0.11,0.8,0.8,FRA-Ligue 1,2024,shooting
FRA,DF,21-121,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
FRA,DF,24-308,2000,8.8,0,8,4,50.0,0.9,0.45,0.0,0.0,17.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,FRA-Ligue 1,2024,shooting
MAD,"MF,DF",28-085,1997,8.0,1,16,5,31.3,1.99,0.62,0.06,0.2,21.6,1,0,0,0.8,0.8,0.05,0.2,0.2,FRA-Ligue 1,2024,shooting
FRA,MF,17-029,2008,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
CIV,DF,24-002,2001,15.6,3,9,4,44.4,0.58,0.26,0.33,0.75,15.0,0,0,0,1.1,1.1,0.13,1.9,1.9,FRA-Ligue 1,2024,shooting
CAN,FW,25-227,1999,9.2,2,21,12,57.1,2.29,1.31,0.1,0.17,11.9,0,0,0,2.7,2.7,0.13,-0.7,-0.7,FRA-Ligue 1,2024,shooting
MTQ,GK,24-068,2001,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
FRA,DF,31-038,1994,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
FRA,MF,20-119,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
SEN,"FW,MF",23-298,2001,10.8,5,30,13,43.3,2.77,1.2,0.17,0.38,13.8,0,0,0,4.5,4.5,0.15,0.5,0.5,FRA-Ligue 1,2024,shooting
SEN,DF,23-001,2002,14.5,1,8,2,25.0,0.55,0.14,0.13,0.5,8.7,0,0,0,0.8,0.8,0.1,0.2,0.2,FRA-Ligue 1,2024,shooting
FRA,"MF,FW",21-224,2003,0.3,0,1,0,0.0,3.46,0.0,0.0,,16.0,0,0,0,0.0,0.0,0.05,0.0,0.0,FRA-Ligue 1,2024,shooting
FRA,DF,30-110,1994,22.8,1,11,1,9.1,0.48,0.04,0.09,1.0,13.6,0,0,0,0.6,0.6,0.06,0.4,0.4,FRA-Ligue 1,2024,shooting
SUI,MF,28-361,1996,9.3,0,9,2,22.2,0.97,0.22,0.0,0.0,23.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4,FRA-Ligue 1,2024,shooting
FRA,GK,26-008,1999,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
MLI,FW,18-270,2006,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,FRA-Ligue 1,2024,shooting
FRA,MF,25-104,1999,0.2,0,1,1,100.0,4.29,4.29,0.0,0.0,36.4,0,0,0,0.0,0.0,0.02,0.0,0.0,FRA-Ligue 1,2024,shooting
