nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,,,
FRA,DF,19,2000,24,21,1863,20.7,0,1,1,0,0,0,1,0,0.3,0.3,1.5,1.9,32,65,91,0.0,0.05,0.05,0.0,0.05,0.02,0.07,0.09,0.02,0.09,FRA-Ligue 1,2021,standard
BEN,GK,26,1993,12,12,1080,12.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
MLI,DF,25,1994,22,22,1934,21.5,2,0,2,2,0,0,6,1,0.8,0.8,0.2,1.0,8,47,1,0.09,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,FRA-Ligue 1,2021,standard
NCL,"MF,DF",32,1987,25,19,1608,17.9,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.8,5,66,5,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,FRA-Ligue 1,2021,standard
CMR,MF,18,2001,3,1,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,2,1,6,0.0,0.0,0.0,0.0,0.0,0.07,0.48,0.55,0.07,0.55,FRA-Ligue 1,2021,standard
ALG,"MF,FW",25,1994,7,5,407,4.5,2,1,3,0,2,2,1,0,1.8,0.2,0.5,0.7,5,19,11,0.44,0.22,0.66,0.0,0.22,0.39,0.11,0.5,0.04,0.15,FRA-Ligue 1,2021,standard
FRA,MF,20,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
SRB,DF,26,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
SEN,MF,20,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,"FW,MF",18,2002,28,13,1218,13.5,7,3,10,7,0,0,0,0,5.8,5.8,2.5,8.3,41,21,121,0.52,0.22,0.74,0.52,0.74,0.43,0.18,0.61,0.43,0.61,FRA-Ligue 1,2021,standard
MLI,MF,20,2000,33,30,2627,29.2,2,1,3,2,0,0,8,0,1.3,1.3,1.1,2.4,45,179,44,0.07,0.03,0.1,0.07,0.1,0.05,0.04,0.08,0.05,0.08,FRA-Ligue 1,2021,standard
MLI,DF,25,1995,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,DF,23,1997,26,13,1154,12.8,0,4,4,0,0,0,3,2,0.4,0.4,3.7,4.1,18,27,64,0.0,0.31,0.31,0.0,0.31,0.03,0.29,0.32,0.03,0.32,FRA-Ligue 1,2021,standard
FRA,"FW,MF",25,1995,23,6,580,6.4,1,1,2,1,0,0,3,0,1.7,1.7,0.5,2.2,9,9,55,0.16,0.16,0.31,0.16,0.31,0.26,0.08,0.34,0.26,0.34,FRA-Ligue 1,2021,standard
POR,"MF,FW",19,2001,7,1,150,1.7,1,1,2,1,0,0,0,0,0.4,0.4,0.1,0.6,4,4,6,0.6,0.6,1.2,0.6,1.2,0.27,0.06,0.33,0.27,0.33,FRA-Ligue 1,2021,standard
ARG,DF,21,1999,24,23,2007,22.3,2,0,2,2,0,0,11,0,1.2,1.2,0.5,1.7,24,133,6,0.09,0.0,0.09,0.09,0.09,0.05,0.02,0.08,0.05,0.08,FRA-Ligue 1,2021,standard
FRA,FW,29,1990,33,28,2413,26.8,8,3,11,6,2,2,7,0,10.2,8.6,3.9,12.6,43,81,231,0.3,0.11,0.41,0.22,0.34,0.38,0.15,0.53,0.32,0.47,FRA-Ligue 1,2021,standard
COD,"MF,FW",29,1991,35,30,2394,26.6,11,5,16,4,7,9,3,0,11.1,4.0,6.6,10.6,48,147,123,0.41,0.19,0.6,0.15,0.34,0.42,0.25,0.66,0.15,0.4,FRA-Ligue 1,2021,standard
CMR,FW,21,1999,24,16,1304,14.5,7,0,7,7,0,0,0,0,7.8,7.8,1.3,9.1,27,13,107,0.48,0.0,0.48,0.48,0.48,0.54,0.09,0.63,0.54,0.63,FRA-Ligue 1,2021,standard
COM,DF,19,2000,20,8,824,9.2,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.9,30,34,56,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,FRA-Ligue 1,2021,standard
GUI,"DF,MF",26,1994,20,13,1116,12.4,1,0,1,1,0,0,0,1,1.6,1.6,0.9,2.5,32,49,84,0.08,0.0,0.08,0.08,0.08,0.13,0.07,0.2,0.13,0.2,FRA-Ligue 1,2021,standard
FRA,GK,34,1985,37,37,3313,36.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,DF,27,1992,33,30,2521,28.0,3,6,9,3,0,0,2,0,1.7,1.7,7.1,8.8,102,113,235,0.11,0.21,0.32,0.11,0.32,0.06,0.25,0.31,0.06,0.31,FRA-Ligue 1,2021,standard
FRA,DF,27,1992,33,33,2823,31.4,0,1,1,0,0,0,9,1,0.0,0.0,0.3,0.4,72,177,11,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,FRA-Ligue 1,2021,standard
FRA,DF,20,2000,31,29,2610,29.0,0,0,0,0,0,0,11,1,1.0,1.0,0.3,1.3,42,113,2,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,FRA-Ligue 1,2021,standard
FRA,"MF,FW",29,1991,4,1,128,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,6,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,FRA-Ligue 1,2021,standard
MLI,DF,27,1992,25,24,2132,23.7,2,1,3,2,0,0,6,0,2.1,2.1,1.8,3.9,56,107,90,0.08,0.04,0.13,0.08,0.13,0.09,0.07,0.16,0.09,0.16,FRA-Ligue 1,2021,standard
CIV,MF,25,1995,30,25,2309,25.7,2,3,5,2,0,0,2,0,2.9,2.9,2.3,5.3,75,120,126,0.08,0.12,0.19,0.08,0.19,0.11,0.09,0.2,0.11,0.2,FRA-Ligue 1,2021,standard
COD,FW,23,1996,34,12,1372,15.2,5,2,7,4,1,1,6,1,6.0,5.2,2.1,7.3,17,34,115,0.33,0.13,0.46,0.26,0.39,0.39,0.14,0.53,0.34,0.48,FRA-Ligue 1,2021,standard
CPV,DF,28,1992,18,16,1435,15.9,0,0,0,0,0,0,7,1,0.4,0.4,0.3,0.6,18,64,0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,FRA-Ligue 1,2021,standard
FRA,MF,26,1994,26,2,502,5.6,0,4,4,0,0,0,3,0,0.4,0.4,1.5,1.9,10,33,25,0.0,0.72,0.72,0.0,0.72,0.08,0.26,0.34,0.08,0.34,FRA-Ligue 1,2021,standard
VEN,GK,22,1998,3,1,107,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,MF,35,1985,30,26,2252,25.0,1,0,1,1,0,0,9,0,1.4,1.4,0.6,2.0,28,100,50,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08,FRA-Ligue 1,2021,standard
FRA,DF,28,1992,3,1,145,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,3,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,FRA-Ligue 1,2021,standard
FRA,MF,29,1990,35,35,2885,32.1,0,1,1,0,0,0,10,0,1.6,1.6,1.1,2.7,28,200,64,0.0,0.03,0.03,0.0,0.03,0.05,0.03,0.08,0.05,0.08,FRA-Ligue 1,2021,standard
FRA,MF,21,1999,32,21,1919,21.3,0,1,1,0,0,0,3,0,0.3,0.3,0.9,1.2,29,181,38,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.06,0.01,0.06,FRA-Ligue 1,2021,standard
TUR,FW,35,1985,28,23,2051,22.8,16,5,21,12,4,4,6,0,10.0,6.8,4.2,11.0,37,27,147,0.7,0.22,0.92,0.53,0.75,0.44,0.18,0.62,0.3,0.48,FRA-Ligue 1,2021,standard
CRO,DF,20,1999,26,14,1263,14.0,1,2,3,1,0,0,4,0,0.2,0.2,0.9,1.1,42,44,93,0.07,0.14,0.21,0.07,0.21,0.01,0.07,0.08,0.01,0.08,FRA-Ligue 1,2021,standard
FRA,"MF,FW",18,2002,15,1,196,2.2,0,1,1,0,0,0,0,0,0.7,0.7,0.5,1.2,11,10,30,0.0,0.46,0.46,0.0,0.46,0.34,0.24,0.57,0.34,0.57,FRA-Ligue 1,2021,standard
CIV,MF,24,1996,38,34,2985,33.2,6,9,15,6,0,0,2,0,4.2,4.2,5.1,9.3,103,128,262,0.18,0.27,0.45,0.18,0.45,0.13,0.15,0.28,0.13,0.28,FRA-Ligue 1,2021,standard
CAN,FW,20,2000,37,29,2354,26.2,13,2,15,13,0,0,0,0,9.1,9.1,2.6,11.7,46,47,173,0.5,0.08,0.57,0.5,0.57,0.35,0.1,0.45,0.35,0.45,FRA-Ligue 1,2021,standard
FRA,"MF,FW",22,1998,37,26,2177,24.2,4,5,9,3,1,1,0,0,4.3,3.5,2.9,6.4,65,73,117,0.17,0.21,0.37,0.12,0.33,0.18,0.12,0.3,0.14,0.26,FRA-Ligue 1,2021,standard
POR,DF,36,1983,36,36,3185,35.4,3,0,3,3,0,0,7,0,2.1,2.1,0.5,2.6,14,137,14,0.08,0.0,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07,FRA-Ligue 1,2021,standard
FRA,DF,31,1989,6,4,318,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,12,33,35,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.18,0.01,0.18,FRA-Ligue 1,2021,standard
BRA,MF,24,1996,28,17,1496,16.6,4,2,6,4,0,0,5,0,3.7,3.7,2.0,5.6,50,65,135,0.24,0.12,0.36,0.24,0.36,0.22,0.12,0.34,0.22,0.34,FRA-Ligue 1,2021,standard
FRA,GK,25,1995,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
MOZ,DF,26,1994,29,24,2180,24.2,0,0,0,0,0,0,2,1,0.1,0.1,1.4,1.6,48,117,145,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.06,0.01,0.06,FRA-Ligue 1,2021,standard
POR,MF,22,1997,23,14,1270,14.1,1,3,4,1,0,0,4,0,2.4,2.4,2.0,4.4,48,115,51,0.07,0.21,0.28,0.07,0.28,0.17,0.14,0.31,0.17,0.31,FRA-Ligue 1,2021,standard
NED,DF,20,2000,37,37,3309,36.8,0,0,0,0,0,0,2,0,1.2,1.2,0.3,1.5,24,183,7,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,FRA-Ligue 1,2021,standard
POR,DF,20,2000,17,8,873,9.7,0,0,0,0,0,0,4,1,0.1,0.1,0.1,0.2,14,37,28,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,FRA-Ligue 1,2021,standard
USA,"FW,MF",20,2000,28,7,878,9.8,3,0,3,3,0,0,1,0,3.0,3.0,1.2,4.2,26,19,80,0.31,0.0,0.31,0.31,0.31,0.31,0.12,0.43,0.31,0.43,FRA-Ligue 1,2021,standard
POR,MF,25,1994,33,11,1200,13.3,1,2,3,1,0,0,6,0,0.9,0.9,2.3,3.2,20,83,24,0.07,0.15,0.23,0.07,0.23,0.07,0.17,0.24,0.07,0.24,FRA-Ligue 1,2021,standard
TUR,"FW,MF",23,1997,32,10,1086,12.1,7,4,11,7,0,0,1,0,4.2,4.2,4.0,8.2,25,52,85,0.58,0.33,0.91,0.58,0.91,0.35,0.33,0.68,0.35,0.68,FRA-Ligue 1,2021,standard
TUR,DF,23,1997,29,28,2381,26.5,3,2,5,3,0,0,8,0,0.6,0.6,2.0,2.6,69,102,119,0.11,0.08,0.19,0.11,0.19,0.02,0.07,0.1,0.02,0.1,FRA-Ligue 1,2021,standard
AUT,FW,23,1996,33,9,961,10.7,4,0,4,1,3,3,2,0,6.5,4.1,0.5,4.7,13,10,53,0.37,0.0,0.37,0.09,0.09,0.61,0.05,0.66,0.39,0.44,FRA-Ligue 1,2021,standard
GLP,DF,22,1998,26,26,2272,25.2,2,2,4,2,0,0,3,1,1.6,1.6,0.7,2.3,16,50,10,0.08,0.08,0.16,0.08,0.16,0.06,0.03,0.09,0.06,0.09,FRA-Ligue 1,2021,standard
FRA,"MF,FW",21,1998,29,16,1622,18.0,3,5,8,3,0,0,4,0,3.7,3.7,5.6,9.4,87,43,144,0.17,0.28,0.44,0.17,0.44,0.21,0.31,0.52,0.21,0.52,FRA-Ligue 1,2021,standard
FRA,MF,20,2000,36,21,1816,20.2,0,5,5,0,0,0,6,0,1.2,1.2,5.0,6.2,47,101,76,0.0,0.25,0.25,0.0,0.25,0.06,0.25,0.31,0.06,0.31,FRA-Ligue 1,2021,standard
FRA,MF,33,1987,30,24,1934,21.5,1,0,1,1,0,0,8,0,0.9,0.9,1.5,2.3,21,122,26,0.05,0.0,0.05,0.05,0.05,0.04,0.07,0.11,0.04,0.11,FRA-Ligue 1,2021,standard
CMR,"MF,FW",25,1995,4,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,FRA-Ligue 1,2021,standard
GNB,DF,22,1998,17,15,1297,14.4,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,27,37,76,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,FRA-Ligue 1,2021,standard
FRA,DF,34,1986,18,9,906,10.1,0,1,1,0,0,0,1,1,0.2,0.2,1.8,2.0,15,30,48,0.0,0.1,0.1,0.0,0.1,0.02,0.18,0.2,0.02,0.2,FRA-Ligue 1,2021,standard
FRA,DF,26,1993,30,30,2659,29.5,0,0,0,0,0,0,8,1,0.8,0.8,0.3,1.1,17,74,0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,FRA-Ligue 1,2021,standard
MAD,DF,36,1984,28,28,2493,27.7,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,22,50,17,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,FRA-Ligue 1,2021,standard
FRA,"DF,MF",34,1986,22,19,1625,18.1,2,0,2,2,0,0,0,0,0.4,0.4,0.3,0.7,25,55,68,0.11,0.0,0.11,0.11,0.11,0.02,0.02,0.04,0.02,0.04,FRA-Ligue 1,2021,standard
FRA,MF,27,1993,38,32,2963,32.9,3,1,4,3,0,0,5,0,1.5,1.5,1.7,3.3,32,138,35,0.09,0.03,0.12,0.09,0.12,0.05,0.05,0.1,0.05,0.1,FRA-Ligue 1,2021,standard
FRA,DF,19,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,GK,31,1989,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,GK,26,1994,23,23,2070,23.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,FRA-Ligue 1,2021,standard
FRA,FW,26,1994,23,7,849,9.4,4,2,6,3,1,1,5,0,3.1,2.3,0.7,3.0,6,14,26,0.42,0.21,0.64,0.32,0.53,0.33,0.07,0.4,0.24,0.31,FRA-Ligue 1,2021,standard
FRA,"MF,FW",23,1997,24,17,1314,14.6,2,2,4,2,0,0,5,0,2.1,2.1,1.7,3.7,28,43,107,0.14,0.14,0.27,0.14,0.27,0.14,0.11,0.26,0.14,0.26,FRA-Ligue 1,2021,standard
FRA,"MF,FW",21,1998,13,2,197,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,8,8,30,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.17,0.04,0.17,FRA-Ligue 1,2021,standard
FRA,"MF,FW",34,1986,9,2,200,2.2,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.1,9,16,5,0.0,0.0,0.0,0.0,0.0,0.41,0.06,0.47,0.41,0.47,FRA-Ligue 1,2021,standard
NGA,FW,21,1999,32,26,2073,23.0,14,2,16,13,1,1,2,0,10.3,9.5,3.2,12.7,35,34,131,0.61,0.09,0.69,0.56,0.65,0.45,0.14,0.59,0.41,0.55,FRA-Ligue 1,2021,standard
MAD,DF,29,1991,4,4,320,3.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,3,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,FRA-Ligue 1,2021,standard
FRA,MF,29,1991,27,12,1153,12.8,2,0,2,2,0,0,4,0,1.2,1.2,0.9,2.1,14,89,11,0.16,0.0,0.16,0.16,0.16,0.09,0.07,0.16,0.09,0.16,FRA-Ligue 1,2021,standard
ENG,"DF,MF",21,1999,29,24,2237,24.9,2,2,4,2,0,0,5,0,1.6,1.6,0.7,2.2,25,93,20,0.08,0.08,0.16,0.08,0.16,0.06,0.03,0.09,0.06,0.09,FRA-Ligue 1,2021,standard
TUR,"MF,FW",23,1996,5,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,DF,30,1989,26,26,2306,25.6,0,0,0,0,0,0,0,0,0.3,0.3,1.8,2.1,42,88,83,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,FRA-Ligue 1,2021,standard
COD,"MF,FW",23,1996,38,30,2674,29.7,10,4,14,6,4,5,2,0,12.1,8.8,3.5,12.3,81,63,184,0.34,0.13,0.47,0.2,0.34,0.41,0.12,0.53,0.3,0.41,FRA-Ligue 1,2021,standard
FRA,DF,23,1997,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,FRA-Ligue 1,2021,standard
POR,GK,29,1990,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
BRA,MF,22,1997,33,21,1754,19.5,3,1,4,2,1,1,6,0,2.6,1.8,2.1,3.9,40,196,56,0.15,0.05,0.21,0.1,0.15,0.13,0.11,0.24,0.09,0.2,FRA-Ligue 1,2021,standard
ALG,DF,30,1989,6,0,149,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,FRA-Ligue 1,2021,standard
BRA,DF,31,1989,1,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,FW,17,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
MLI,MF,18,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,1,0,0.0,0.0,0.0,0.0,0.0,7.19,0.0,7.19,7.19,7.19,FRA-Ligue 1,2021,standard
ALG,"MF,FW",22,1998,30,23,1781,19.8,7,3,10,5,2,2,3,1,9.9,8.3,4.0,12.3,74,130,172,0.35,0.15,0.51,0.25,0.4,0.5,0.2,0.7,0.42,0.62,FRA-Ligue 1,2021,standard
ALG,FW,32,1988,18,4,579,6.4,3,1,4,3,0,0,0,1,3.7,3.7,1.8,5.5,8,21,58,0.47,0.16,0.62,0.47,0.62,0.57,0.28,0.85,0.57,0.85,FRA-Ligue 1,2021,standard
BEL,DF,25,1995,31,31,2614,29.0,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,15,93,3,0.03,0.0,0.03,0.03,0.03,0.02,0.0,0.02,0.02,0.02,FRA-Ligue 1,2021,standard
BRA,MF,22,1998,8,1,172,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,6,19,9,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,FRA-Ligue 1,2021,standard
FRA,FW,22,1998,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,6,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.35,0.17,0.35,FRA-Ligue 1,2021,standard
DEN,DF,24,1996,3,2,192,2.1,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,4,12,0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,FRA-Ligue 1,2021,standard
CMR,FW,27,1992,35,34,2811,31.2,14,6,20,14,0,0,3,0,17.3,17.3,6.9,24.2,118,91,281,0.45,0.19,0.64,0.45,0.64,0.55,0.22,0.78,0.55,0.78,FRA-Ligue 1,2021,standard
NED,DF,24,1995,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,DF,25,1994,37,35,2903,32.3,2,4,6,2,0,0,3,0,1.1,1.1,6.6,7.7,111,194,239,0.06,0.12,0.19,0.06,0.19,0.04,0.2,0.24,0.04,0.24,FRA-Ligue 1,2021,standard
BRA,MF,22,1997,30,27,2275,25.3,9,5,14,9,0,0,6,1,7.0,7.0,5.1,12.1,40,190,99,0.36,0.2,0.55,0.36,0.55,0.28,0.2,0.48,0.28,0.48,FRA-Ligue 1,2021,standard
FRA,"DF,MF",17,2003,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
BRA,DF,33,1987,34,34,2907,32.3,3,0,3,3,0,0,7,2,1.8,1.8,0.5,2.3,18,146,6,0.09,0.0,0.09,0.09,0.09,0.06,0.01,0.07,0.06,0.07,FRA-Ligue 1,2021,standard
ITA,DF,27,1992,29,14,1467,16.3,0,1,1,0,0,0,4,1,0.1,0.1,1.0,1.1,25,79,82,0.0,0.06,0.06,0.0,0.06,0.01,0.06,0.07,0.01,0.07,FRA-Ligue 1,2021,standard
FRA,MF,20,2000,29,19,1761,19.6,0,1,1,0,0,0,4,1,0.7,0.7,1.6,2.3,24,174,44,0.0,0.05,0.05,0.0,0.05,0.04,0.08,0.12,0.04,0.12,FRA-Ligue 1,2021,standard
CIV,"DF,FW",23,1996,36,29,2446,27.2,2,5,7,2,0,0,5,0,2.1,2.1,3.5,5.6,73,128,196,0.07,0.18,0.26,0.07,0.26,0.08,0.13,0.21,0.08,0.21,FRA-Ligue 1,2021,standard
FRA,DF,19,2000,14,4,432,4.8,0,0,0,0,0,0,0,1,0.1,0.1,0.4,0.5,17,30,48,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,FRA-Ligue 1,2021,standard
NED,FW,26,1994,37,33,2923,32.5,20,12,32,12,8,8,4,0,16.6,10.3,14.0,24.3,95,131,329,0.62,0.37,0.99,0.37,0.74,0.51,0.43,0.94,0.32,0.75,FRA-Ligue 1,2021,standard
FRA,FW,24,1996,16,6,677,7.5,1,0,1,1,0,0,3,0,5.3,5.3,1.0,6.3,9,14,45,0.13,0.0,0.13,0.13,0.13,0.7,0.13,0.83,0.7,0.83,FRA-Ligue 1,2021,standard
FRA,"FW,MF",16,2003,27,5,698,7.8,1,3,4,1,0,0,1,1,1.0,1.0,1.8,2.8,54,43,81,0.13,0.39,0.52,0.13,0.52,0.13,0.23,0.36,0.13,0.36,FRA-Ligue 1,2021,standard
CIV,DF,19,2001,27,10,1133,12.6,0,0,0,0,0,0,3,0,1.3,1.3,0.3,1.5,8,41,9,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.12,0.1,0.12,FRA-Ligue 1,2021,standard
BRA,MF,28,1992,32,23,2243,24.9,0,1,1,0,0,0,5,1,1.0,1.0,1.3,2.4,20,179,26,0.0,0.04,0.04,0.0,0.04,0.04,0.05,0.1,0.04,0.1,FRA-Ligue 1,2021,standard
ZIM,FW,24,1996,33,24,2009,22.3,10,3,13,10,0,0,4,0,9.9,9.9,3.4,13.3,36,39,186,0.45,0.13,0.58,0.45,0.58,0.44,0.15,0.6,0.44,0.6,FRA-Ligue 1,2021,standard
FRA,FW,20,2000,3,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
POL,FW,26,1994,15,14,1220,13.6,9,1,10,6,3,3,2,0,7.4,5.1,0.9,5.9,15,24,74,0.66,0.07,0.74,0.44,0.52,0.55,0.06,0.61,0.37,0.44,FRA-Ligue 1,2021,standard
SEN,"FW,DF",20,2000,5,2,129,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,4,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,FRA-Ligue 1,2021,standard
FRA,MF,20,1999,35,35,2894,32.2,0,2,2,0,0,0,6,0,0.8,0.8,1.4,2.2,41,201,44,0.0,0.06,0.06,0.0,0.06,0.03,0.04,0.07,0.03,0.07,FRA-Ligue 1,2021,standard
SEN,DF,28,1992,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,7,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,FRA-Ligue 1,2021,standard
FRA,MF,17,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
