nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
BRA,MF,29,1991,22.8,0,7,2,28.6,0.31,0.09,0.0,0.0,22.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,ENG-Premier League,2021,shooting
POR,MF,27,1993,17.4,0,14,3,21.4,0.8,0.17,0.0,0.0,26.7,0,0,0,0.5,0.5,0.03,-0.5,-0.5,ENG-Premier League,2021,shooting
ENG,"FW,MF",19,2001,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,22,1998,29.8,0,14,2,14.3,0.47,0.07,0.0,0.0,16.1,0,0,0,1.0,1.0,0.07,-1.0,-1.0,ENG-Premier League,2021,shooting
BRA,"MF,FW",27,1992,5.1,1,6,2,33.3,1.19,0.4,0.17,0.5,22.5,0,0,0,0.3,0.3,0.04,0.7,0.7,ENG-Premier League,2021,shooting
TUR,FW,29,1991,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,FW,23,1997,31.9,16,83,46,55.4,2.6,1.44,0.19,0.35,12.2,0,0,0,16.3,16.3,0.2,-0.3,-0.3,ENG-Premier League,2021,shooting
ENG,"MF,DF",30,1989,3.0,0,1,0,0.0,0.34,0.0,0.0,,31.9,0,0,0,0.0,0.0,0.02,0.0,0.0,ENG-Premier League,2021,shooting
ISL,"MF,FW",30,1989,25.0,6,45,13,28.9,1.8,0.52,0.07,0.23,22.8,7,3,4,6.5,3.4,0.07,-0.5,-0.4,ENG-Premier League,2021,shooting
COL,"FW,MF",29,1991,19.6,6,37,18,48.6,1.89,0.92,0.16,0.33,20.7,4,0,0,2.8,2.8,0.08,3.2,3.2,ENG-Premier League,2021,shooting
CIV,MF,24,1995,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,23,1997,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,GK,26,1994,30.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
NOR,"MF,FW",28,1992,1.6,0,3,1,33.3,1.82,0.61,0.0,0.0,13.8,0,0,0,0.6,0.6,0.2,-0.6,-0.6,ENG-Premier League,2021,shooting
POR,GK,20,1999,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
FRA,"DF,MF",27,1993,29.8,0,13,0,0.0,0.44,0.0,0.0,,23.7,3,0,0,0.5,0.5,0.04,-0.5,-0.5,ENG-Premier League,2021,shooting
ENG,DF,23,1996,25.4,1,5,3,60.0,0.2,0.12,0.2,0.33,11.8,0,0,0,1.0,1.0,0.19,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,27,1993,33.2,3,16,6,37.5,0.48,0.18,0.19,0.5,12.7,0,0,0,1.5,1.5,0.09,1.5,1.5,ENG-Premier League,2021,shooting
ITA,"FW,MF",20,2000,0.2,0,1,0,0.0,6.0,0.0,0.0,,25.8,0,0,0,0.0,0.0,0.05,0.0,0.0,ENG-Premier League,2021,shooting
WAL,FW,22,1998,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
FRA,"DF,FW",19,2000,0.9,0,1,0,0.0,1.11,0.0,0.0,,27.0,0,0,0,0.0,0.0,0.03,0.0,0.0,ENG-Premier League,2021,shooting
BRA,FW,23,1997,31.8,7,80,31,38.8,2.52,0.98,0.08,0.19,15.1,1,1,1,9.7,8.8,0.11,-2.7,-2.8,ENG-Premier League,2021,shooting
SWE,GK,30,1990,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
IRL,"DF,MF",31,1988,17.9,0,12,4,33.3,0.67,0.22,0.0,0.0,19.7,0,0,0,0.9,0.9,0.07,-0.9,-0.9,ENG-Premier League,2021,shooting
ENG,FW,31,1989,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,MF,22,1998,15.8,0,7,0,0.0,0.44,0.0,0.0,,25.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ENG-Premier League,2021,shooting
COL,DF,25,1994,21.5,2,17,4,23.5,0.79,0.19,0.12,0.5,11.2,0,0,0,1.6,1.6,0.09,0.4,0.4,ENG-Premier League,2021,shooting
MTN,"FW,MF",25,1995,3.5,0,4,2,50.0,1.14,0.57,0.0,0.0,20.4,0,0,0,0.5,0.5,0.14,-0.5,-0.5,ENG-Premier League,2021,shooting
NGA,"FW,MF",22,1997,30.5,4,68,22,32.4,2.23,0.72,0.06,0.18,17.8,4,0,1,6.3,5.5,0.08,-2.3,-1.5,ENG-Premier League,2021,shooting
SRB,FW,25,1994,15.6,3,57,19,33.3,3.66,1.22,0.04,0.11,15.8,2,1,2,6.2,4.6,0.08,-3.2,-2.6,ENG-Premier League,2021,shooting
FRA,GK,27,1993,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
CMR,MF,24,1995,28.7,0,34,8,23.5,1.18,0.28,0.0,0.0,21.6,0,0,0,1.6,1.6,0.05,-1.6,-1.6,ENG-Premier League,2021,shooting
USA,DF,22,1997,24.0,0,10,4,40.0,0.42,0.17,0.0,0.0,20.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,ENG-Premier League,2021,shooting
JAM,"MF,FW",27,1993,26.4,5,34,8,23.5,1.29,0.3,0.15,0.63,16.9,1,0,0,3.8,3.8,0.11,1.2,1.2,ENG-Premier League,2021,shooting
GHA,DF,32,1988,3.0,0,2,1,50.0,0.67,0.33,0.0,0.0,25.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ENG-Premier League,2021,shooting
POR,"MF,FW",17,2002,2.8,1,9,5,55.6,3.18,1.76,0.11,0.2,15.4,0,0,0,1.2,1.2,0.13,-0.2,-0.2,ENG-Premier League,2021,shooting
ENG,MF,25,1995,25.0,0,13,4,30.8,0.52,0.16,0.0,0.0,26.1,0,0,0,0.4,0.4,0.03,-0.4,-0.4,ENG-Premier League,2021,shooting
POR,FW,26,1993,27.5,3,45,15,33.3,1.64,0.55,0.04,0.13,18.1,1,1,2,6.4,4.8,0.11,-3.4,-2.8,ENG-Premier League,2021,shooting
DEN,DF,24,1996,30.3,1,13,3,23.1,0.43,0.1,0.08,0.33,16.4,1,0,0,1.2,1.2,0.09,-0.2,-0.2,ENG-Premier League,2021,shooting
ENG,"DF,MF",26,1993,7.4,1,8,2,25.0,1.08,0.27,0.13,0.5,21.9,1,0,0,0.6,0.6,0.07,0.4,0.4,ENG-Premier League,2021,shooting
NGA,FW,21,1998,9.0,3,20,7,35.0,2.22,0.78,0.1,0.29,14.3,0,1,1,4.5,3.7,0.19,-1.5,-1.7,ENG-Premier League,2021,shooting
ENG,MF,23,1997,4.2,0,6,1,16.7,1.44,0.24,0.0,0.0,17.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,ENG-Premier League,2021,shooting
NED,"DF,MF",24,1995,16.5,0,7,1,14.3,0.43,0.06,0.0,0.0,18.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,ENG-Premier League,2021,shooting
SVK,GK,23,1996,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
GAB,MF,26,1993,18.9,1,19,2,10.5,1.0,0.11,0.05,0.5,24.2,0,0,0,0.7,0.7,0.04,0.3,0.3,ENG-Premier League,2021,shooting
FRA,DF,30,1989,1.4,0,1,0,0.0,0.73,0.0,0.0,,34.1,0,0,0,0.0,0.0,0.02,0.0,0.0,ENG-Premier League,2021,shooting
JAM,DF,28,1992,2.9,0,1,0,0.0,0.34,0.0,0.0,,10.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ENG-Premier League,2021,shooting
COD,"FW,MF",28,1992,1.3,0,6,0,0.0,4.54,0.0,0.0,,20.0,1,0,0,0.3,0.3,0.04,-0.3,-0.3,ENG-Premier League,2021,shooting
NGA,DF,23,1996,29.6,2,14,4,28.6,0.47,0.14,0.14,0.5,24.6,1,0,0,1.2,1.2,0.09,0.8,0.8,ENG-Premier League,2021,shooting
ENG,"MF,FW",24,1996,21.2,1,35,8,22.9,1.65,0.38,0.03,0.13,16.6,0,0,0,3.4,3.4,0.1,-2.4,-2.4,ENG-Premier League,2021,shooting
NED,DF,26,1994,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
USA,DF,32,1987,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
SCO,MF,29,1991,8.4,1,12,4,33.3,1.42,0.47,0.08,0.25,21.0,0,0,0,0.5,0.5,0.04,0.5,0.5,ENG-Premier League,2021,shooting
ENG,DF,22,1997,32.8,0,18,5,27.8,0.55,0.15,0.0,0.0,10.5,0,0,0,1.1,1.1,0.06,-1.1,-1.1,ENG-Premier League,2021,shooting
AUS,DF,20,2000,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ESP,DF,26,1993,13.4,1,8,3,37.5,0.6,0.22,0.13,0.33,17.4,0,0,0,0.8,0.8,0.1,0.2,0.2,ENG-Premier League,2021,shooting
MKD,"DF,MF",28,1992,27.3,2,25,8,32.0,0.91,0.29,0.08,0.25,19.0,0,0,0,1.6,1.6,0.06,0.4,0.4,ENG-Premier League,2021,shooting
SUI,DF,31,1988,1.3,0,1,0,0.0,0.8,0.0,0.0,,8.3,0,0,0,0.1,0.1,0.11,-0.1,-0.1,ENG-Premier League,2021,shooting
ANG,"MF,FW",26,1994,12.8,3,16,6,37.5,1.25,0.47,0.19,0.5,14.8,0,0,0,2.2,2.2,0.14,0.8,0.8,ENG-Premier League,2021,shooting
ENG,MF,20,2000,3.9,0,5,3,60.0,1.27,0.76,0.0,0.0,17.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ENG-Premier League,2021,shooting
FRA,GK,20,2000,35.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,"MF,FW",23,1996,31.6,8,45,19,42.2,1.42,0.6,0.18,0.42,15.6,1,0,0,5.8,5.8,0.13,2.2,2.2,ENG-Premier League,2021,shooting
ENG,"MF,DF",20,1999,5.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,MF,24,1995,27.0,1,15,5,33.3,0.56,0.19,0.07,0.2,27.5,3,0,0,0.5,0.5,0.04,0.5,0.5,ENG-Premier League,2021,shooting
ESP,GK,33,1986,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,20,2000,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
SCO,DF,28,1991,24.3,1,15,8,53.3,0.62,0.33,0.07,0.13,8.9,0,0,0,1.8,1.8,0.12,-0.8,-0.8,ENG-Premier League,2021,shooting
ENG,DF,28,1991,37.8,0,24,6,25.0,0.64,0.16,0.0,0.0,18.7,0,0,0,1.7,1.7,0.07,-1.7,-1.7,ENG-Premier League,2021,shooting
POL,MF,30,1990,26.6,4,34,9,26.5,1.28,0.34,0.06,0.22,22.9,0,2,2,3.0,1.4,0.04,1.0,0.6,ENG-Premier League,2021,shooting
WAL,DF,19,2000,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ESP,MF,35,1985,4.7,0,15,3,20.0,3.16,0.63,0.0,0.0,19.0,0,0,0,1.1,1.1,0.07,-1.1,-1.1,ENG-Premier League,2021,shooting
NED,"DF,MF",20,1999,23.1,1,14,4,28.6,0.61,0.17,0.07,0.25,9.8,0,0,0,1.7,1.7,0.12,-0.7,-0.7,ENG-Premier League,2021,shooting
ENG,FW,26,1993,33.9,17,105,46,43.8,3.1,1.36,0.14,0.33,13.2,0,2,2,18.2,16.6,0.16,-1.2,-1.6,ENG-Premier League,2021,shooting
BRA,"MF,FW",23,1996,26.2,6,67,24,35.8,2.56,0.92,0.09,0.25,17.2,4,0,0,5.7,5.7,0.09,0.3,0.3,ENG-Premier League,2021,shooting
GER,"DF,MF",24,1996,12.6,0,9,1,11.1,0.72,0.08,0.0,0.0,12.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7,ENG-Premier League,2021,shooting
ESP,"MF,FW",29,1991,14.3,7,46,18,39.1,3.21,1.26,0.15,0.39,16.4,1,0,0,5.1,5.1,0.11,1.9,1.9,ENG-Premier League,2021,shooting
NIR,"MF,DF",29,1991,37.9,8,48,18,37.5,1.27,0.48,0.17,0.44,20.5,0,0,0,4.2,4.2,0.09,3.8,3.8,ENG-Premier League,2021,shooting
WAL,"MF,FW",21,1999,14.9,1,26,12,46.2,1.75,0.81,0.04,0.08,19.4,0,0,0,1.8,1.8,0.07,-0.8,-0.8,ENG-Premier League,2021,shooting
ESP,"MF,FW",27,1993,14.8,2,31,13,41.9,2.1,0.88,0.06,0.15,17.1,1,0,0,3.3,3.3,0.11,-1.3,-1.3,ENG-Premier League,2021,shooting
TUR,"FW,MF",23,1997,3.1,0,9,1,11.1,2.88,0.32,0.0,0.0,23.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3,ENG-Premier League,2021,shooting
AUT,DF,34,1986,7.8,0,4,0,0.0,0.51,0.0,0.0,,27.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,ENG-Premier League,2021,shooting
GHA,DF,25,1994,8.0,1,3,1,33.3,0.37,0.12,0.33,1.0,10.6,0,0,0,0.4,0.4,0.12,0.6,0.6,ENG-Premier League,2021,shooting
JAM,FW,24,1996,0.2,0,1,0,0.0,4.74,0.0,0.0,,29.7,1,0,0,0.1,0.1,0.07,-0.1,-0.1,ENG-Premier League,2021,shooting
BEL,MF,26,1994,8.0,1,8,2,25.0,1.0,0.25,0.13,0.5,16.8,0,0,0,0.4,0.4,0.05,0.6,0.6,ENG-Premier League,2021,shooting
BAN,MF,22,1997,3.5,0,4,1,25.0,1.14,0.28,0.0,0.0,22.2,0,0,0,0.4,0.4,0.1,-0.4,-0.4,ENG-Premier League,2021,shooting
ENG,"FW,MF",22,1997,21.6,9,56,25,44.6,2.59,1.16,0.16,0.36,17.5,0,0,0,5.9,5.9,0.11,3.1,3.1,ENG-Premier League,2021,shooting
ALG,FW,32,1988,0.2,0,1,0,0.0,4.5,0.0,0.0,,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ENG-Premier League,2021,shooting
ENG,DF,22,1998,23.0,2,10,3,30.0,0.43,0.13,0.2,0.67,14.8,0,0,0,2.2,2.2,0.22,-0.2,-0.2,ENG-Premier League,2021,shooting
ENG,MF,23,1996,23.3,8,75,23,30.7,3.22,0.99,0.11,0.35,24.7,13,0,0,3.8,3.8,0.05,4.2,4.2,ENG-Premier League,2021,shooting
ENG,FW,33,1987,31.6,15,73,28,38.4,2.31,0.89,0.1,0.25,14.4,0,8,9,19.9,12.8,0.18,-4.9,-5.8,ENG-Premier League,2021,shooting
NIR,DF,32,1988,27.5,2,8,3,37.5,0.29,0.11,0.25,0.67,7.8,0,0,0,1.7,1.7,0.21,0.3,0.3,ENG-Premier League,2021,shooting
DEN,GK,33,1986,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
NGA,FW,23,1996,16.2,12,58,24,41.4,3.58,1.48,0.21,0.5,17.6,1,0,1,8.2,7.4,0.13,3.8,4.6,ENG-Premier League,2021,shooting
RSA,MF,20,1999,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,19,2001,10.8,1,7,3,42.9,0.65,0.28,0.14,0.33,13.7,0,0,0,0.3,0.3,0.04,0.7,0.7,ENG-Premier League,2021,shooting
ENG,"DF,FW",30,1989,19.4,1,21,9,42.9,1.08,0.46,0.05,0.11,21.2,0,0,0,1.2,1.2,0.06,-0.2,-0.2,ENG-Premier League,2021,shooting
SEN,MF,28,1992,16.2,0,4,2,50.0,0.25,0.12,0.0,0.0,28.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,ENG-Premier League,2021,shooting
POR,"DF,FW",26,1993,10.7,0,7,4,57.1,0.66,0.38,0.0,0.0,20.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,ENG-Premier League,2021,shooting
POR,MF,18,2001,0.9,0,1,1,100.0,1.06,1.06,0.0,0.0,24.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ENG-Premier League,2021,shooting
BEL,DF,24,1995,26.1,2,8,3,37.5,0.31,0.12,0.25,0.67,10.9,0,0,0,1.1,1.1,0.14,0.9,0.9,ENG-Premier League,2021,shooting
JAM,DF,36,1984,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
FRA,DF,19,2000,25.1,0,11,2,18.2,0.44,0.08,0.0,0.0,9.9,0,0,0,1.0,1.0,0.09,-1.0,-1.0,ENG-Premier League,2021,shooting
NGA,"MF,DF",23,1996,24.2,1,16,1,6.3,0.66,0.04,0.06,1.0,20.0,0,0,0,0.7,0.7,0.04,0.3,0.3,ENG-Premier League,2021,shooting
BEL,MF,23,1997,37.3,6,47,18,38.3,1.26,0.48,0.09,0.22,23.5,4,2,2,4.4,2.8,0.06,1.6,1.2,ENG-Premier League,2021,shooting
TUR,DF,24,1996,20.2,1,10,3,30.0,0.49,0.15,0.1,0.33,10.4,0,0,0,0.7,0.7,0.07,0.3,0.3,ENG-Premier League,2021,shooting
ESP,GK,33,1987,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,"MF,FW",26,1993,2.8,1,8,4,50.0,2.85,1.42,0.13,0.25,21.8,0,0,0,0.3,0.3,0.04,0.7,0.7,ENG-Premier League,2021,shooting
BRA,GK,27,1992,33.0,1,1,1,100.0,0.03,0.03,1.0,1.0,8.4,0,0,0,0.1,0.1,0.09,0.9,0.9,ENG-Premier League,2021,shooting
SCO,DF,26,1994,37.6,1,19,5,26.3,0.51,0.13,0.05,0.2,17.4,0,0,0,1.5,1.5,0.08,-0.5,-0.5,ENG-Premier League,2021,shooting
IRL,GK,21,1998,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,MF,19,2001,13.1,1,19,9,47.4,1.45,0.69,0.05,0.11,19.4,0,0,0,1.7,1.7,0.09,-0.7,-0.7,ENG-Premier League,2021,shooting
POR,FW,23,1996,12.4,9,46,26,56.5,3.72,2.1,0.2,0.35,14.4,0,0,0,6.4,6.4,0.14,2.6,2.6,ENG-Premier League,2021,shooting
BEL,FW,25,1995,2.1,0,7,2,28.6,3.39,0.97,0.0,0.0,18.5,0,0,0,1.1,1.1,0.16,-1.1,-1.1,ENG-Premier League,2021,shooting
BRA,"DF,MF",26,1993,28.5,0,10,1,10.0,0.35,0.04,0.0,0.0,23.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,ENG-Premier League,2021,shooting
NED,MF,29,1990,32.7,2,31,9,29.0,0.95,0.28,0.06,0.22,17.8,1,0,0,2.6,2.6,0.08,-0.6,-0.6,ENG-Premier League,2021,shooting
ENG,"MF,DF",34,1986,11.9,0,12,3,25.0,1.01,0.25,0.0,0.0,24.8,0,0,0,0.4,0.4,0.03,-0.4,-0.4,ENG-Premier League,2021,shooting
ENG,DF,23,1997,6.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,"MF,DF",30,1990,18.9,1,14,4,28.6,0.74,0.21,0.07,0.25,19.1,0,0,0,1.3,1.3,0.09,-0.3,-0.3,ENG-Premier League,2021,shooting
CMR,DF,28,1991,7.7,1,5,2,40.0,0.65,0.26,0.2,0.5,7.3,0,0,0,0.8,0.8,0.16,0.2,0.2,ENG-Premier League,2021,shooting
GRE,"DF,FW",24,1996,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
EGY,FW,28,1992,34.2,22,120,46,38.3,3.51,1.35,0.13,0.35,16.4,1,6,6,19.3,14.6,0.12,2.7,1.4,ENG-Premier League,2021,shooting
GUI,MF,25,1995,5.8,0,9,2,22.2,1.56,0.35,0.0,0.0,21.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4,ENG-Premier League,2021,shooting
ENG,DF,23,1997,16.2,1,15,2,13.3,0.93,0.12,0.07,0.5,10.4,0,0,0,1.0,1.0,0.07,0.0,0.0,ENG-Premier League,2021,shooting
WAL,DF,19,2001,2.8,0,2,0,0.0,0.72,0.0,0.0,,17.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2021,shooting
TUR,DF,20,2000,8.9,0,1,0,0.0,0.11,0.0,0.0,,4.6,0,0,0,0.1,0.1,0.14,-0.1,-0.1,ENG-Premier League,2021,shooting
ENG,DF,19,2001,7.3,0,7,0,0.0,0.95,0.0,0.0,,10.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5,ENG-Premier League,2021,shooting
BRA,FW,28,1991,31.5,9,83,32,38.6,2.63,1.01,0.11,0.28,14.3,0,0,0,11.3,11.3,0.14,-2.3,-2.3,ENG-Premier League,2021,shooting
SEN,FW,28,1992,31.2,11,94,34,36.2,3.01,1.09,0.12,0.32,13.7,0,0,0,14.1,14.1,0.15,-3.1,-3.1,ENG-Premier League,2021,shooting
JPN,"MF,FW",25,1995,3.3,1,7,3,42.9,2.15,0.92,0.14,0.33,17.0,0,0,0,1.1,1.1,0.16,-0.1,-0.1,ENG-Premier League,2021,shooting
ESP,MF,29,1991,20.6,1,22,5,22.7,1.07,0.24,0.05,0.2,23.3,1,0,0,1.2,1.2,0.06,-0.2,-0.2,ENG-Premier League,2021,shooting
ENG,DF,21,1998,33.7,2,55,12,21.8,1.63,0.36,0.04,0.17,24.9,18,0,0,2.6,2.6,0.05,-0.6,-0.6,ENG-Premier League,2021,shooting
NED,DF,29,1991,4.1,1,4,2,50.0,0.97,0.49,0.25,0.5,14.8,0,0,0,0.2,0.2,0.06,0.8,0.8,ENG-Premier League,2021,shooting
SUI,"MF,FW",28,1991,6.2,0,11,0,0.0,1.78,0.0,0.0,,22.8,1,0,0,0.5,0.5,0.04,-0.5,-0.5,ENG-Premier League,2021,shooting
ESP,DF,26,1994,14.9,0,6,1,16.7,0.4,0.07,0.0,0.0,13.1,0,0,0,0.8,0.8,0.13,-0.8,-0.8,ENG-Premier League,2021,shooting
FRA,DF,26,1994,10.6,2,6,2,33.3,0.57,0.19,0.33,1.0,17.2,0,0,0,0.3,0.3,0.06,1.7,1.7,ENG-Premier League,2021,shooting
POR,"MF,FW",25,1994,22.9,2,28,13,46.4,1.22,0.57,0.07,0.15,14.9,0,0,0,2.8,2.8,0.1,-0.8,-0.8,ENG-Premier League,2021,shooting
BRA,GK,26,1993,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ESP,DF,19,2001,4.3,0,2,0,0.0,0.47,0.0,0.0,,22.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2021,shooting
BRA,MF,35,1985,13.2,0,14,3,21.4,1.06,0.23,0.0,0.0,22.7,0,0,0,0.7,0.7,0.05,-0.7,-0.7,ENG-Premier League,2021,shooting
ESP,"FW,MF",20,2000,14.5,7,36,14,38.9,2.48,0.96,0.19,0.5,15.6,0,0,0,4.9,4.9,0.13,2.1,2.1,ENG-Premier League,2021,shooting
BRA,FW,23,1997,22.9,9,55,16,29.1,2.4,0.7,0.16,0.56,13.7,0,0,0,8.7,8.7,0.16,0.3,0.3,ENG-Premier League,2021,shooting
ENG,DF,26,1994,21.5,4,15,5,33.3,0.7,0.23,0.27,0.8,13.9,0,0,0,1.8,1.8,0.12,2.2,2.2,ENG-Premier League,2021,shooting
POR,"DF,MF",26,1994,25.5,2,35,11,31.4,1.37,0.43,0.06,0.18,22.5,0,0,0,1.6,1.6,0.05,0.4,0.4,ENG-Premier League,2021,shooting
BEL,MF,29,1991,22.2,6,77,24,31.2,3.47,1.08,0.05,0.17,21.0,10,2,3,9.3,6.9,0.09,-3.3,-2.9,ENG-Premier League,2021,shooting
ENG,DF,30,1990,21.6,1,10,3,30.0,0.46,0.14,0.1,0.33,29.2,0,0,0,0.3,0.3,0.03,0.7,0.7,ENG-Premier League,2021,shooting
ENG,FW,17,2003,0.4,0,1,0,0.0,2.25,0.0,0.0,,13.0,0,0,0,0.0,0.0,0.05,0.0,0.0,ENG-Premier League,2021,shooting
NED,DF,25,1995,8.9,1,3,1,33.3,0.34,0.11,0.33,1.0,15.5,0,0,0,0.3,0.3,0.09,0.7,0.7,ENG-Premier League,2021,shooting
UKR,DF,23,1996,16.4,0,16,4,25.0,0.97,0.24,0.0,0.0,22.7,1,0,0,0.7,0.7,0.04,-0.7,-0.7,ENG-Premier League,2021,shooting
ENG,"FW,MF",20,2000,18.0,9,45,20,44.4,2.51,1.11,0.2,0.45,15.0,0,0,0,5.0,5.0,0.11,4.0,4.0,ENG-Premier League,2021,shooting
ENG,FW,25,1994,28.2,10,69,28,40.6,2.45,0.99,0.14,0.36,14.5,3,0,1,11.0,10.2,0.15,-1.0,-0.2,ENG-Premier League,2021,shooting
ALG,FW,29,1991,21.7,9,58,22,37.9,2.68,1.02,0.16,0.41,17.0,3,0,0,4.7,4.7,0.08,4.3,4.3,ENG-Premier League,2021,shooting
ESP,MF,24,1996,30.5,2,31,7,22.6,1.02,0.23,0.03,0.14,20.8,0,1,1,2.4,1.6,0.05,-0.4,-0.6,ENG-Premier League,2021,shooting
POR,DF,23,1997,31.6,1,14,6,42.9,0.44,0.19,0.07,0.17,8.3,0,0,0,1.9,1.9,0.13,-0.9,-0.9,ENG-Premier League,2021,shooting
ENG,GK,34,1985,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ARG,FW,32,1988,6.2,4,17,10,58.8,2.74,1.61,0.18,0.3,14.6,0,1,2,3.5,1.9,0.11,0.5,1.1,ENG-Premier League,2021,shooting
USA,GK,25,1995,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
GER,MF,29,1990,22.5,13,52,21,40.4,2.31,0.93,0.23,0.57,17.3,4,1,2,9.0,7.4,0.14,4.0,4.6,ENG-Premier League,2021,shooting
ENG,DF,22,1997,34.0,2,7,4,57.1,0.21,0.12,0.29,0.5,15.2,0,0,0,0.9,0.9,0.14,1.1,1.1,ENG-Premier League,2021,shooting
BRA,DF,27,1992,7.7,0,5,1,20.0,0.65,0.13,0.0,0.0,22.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ENG-Premier League,2021,shooting
CIV,FW,18,2002,1.8,0,1,1,100.0,0.54,0.54,0.0,0.0,25.7,0,0,0,0.0,0.0,0.03,0.0,0.0,ENG-Premier League,2021,shooting
