league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,stat_type
FRA-Ligue 1,2021,Lens,Issiaga Sylla,GUI,"DF,MF",26,1994,12.4,1,10,2,20.0,0.81,0.16,0.1,0.5,10.4,0,0,0,1.6,1.6,0.16,-0.6,-0.6,shooting
FRA-Ligue 1,2021,Lens,Jean-Louis Leca,FRA,GK,34,1985,36.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lens,Jonathan Clauss,FRA,DF,27,1992,28.0,3,34,13,38.2,1.21,0.46,0.09,0.23,22.6,3,0,0,1.7,1.7,0.05,1.3,1.3,shooting
FRA-Ligue 1,2021,Lens,Jonathan Gradit,FRA,DF,27,1992,31.4,0,2,0,0.0,0.06,0.0,0.0,,30.3,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
FRA-Ligue 1,2021,Lens,Loïc Bade,FRA,DF,20,2000,29.0,0,11,3,27.3,0.38,0.1,0.0,0.0,15.2,0,0,0,1.0,1.0,0.09,-1.0,-1.0,shooting
FRA-Ligue 1,2021,Lens,Manuel Perez,FRA,"MF,FW",29,1991,1.4,0,1,0,0.0,0.7,0.0,0.0,,26.0,1,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Lens,Massadio Haïdara,MLI,DF,27,1992,23.7,2,12,4,33.3,0.51,0.17,0.17,0.5,12.2,0,0,0,2.1,2.1,0.18,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Lens,Seko Fofana,CIV,MF,25,1995,25.7,2,40,12,30.0,1.56,0.47,0.05,0.17,20.3,0,0,0,2.9,2.9,0.07,-0.9,-0.9,shooting
FRA-Ligue 1,2021,Lens,Simon Banza,COD,FW,23,1996,15.2,5,34,12,35.3,2.23,0.79,0.12,0.33,13.8,0,1,1,6.0,5.2,0.15,-1.0,-1.2,shooting
FRA-Ligue 1,2021,Lens,Steven Fortes,CPV,DF,28,1992,15.9,0,5,1,20.0,0.31,0.06,0.0,0.0,17.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting
FRA-Ligue 1,2021,Lens,Tony Mauricio,FRA,MF,26,1994,5.6,0,13,2,15.4,2.33,0.36,0.0,0.0,27.4,0,0,0,0.4,0.4,0.03,-0.4,-0.4,shooting
FRA-Ligue 1,2021,Lens,Wuilker Faríñez,VEN,GK,22,1998,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lens,Yannick Cahuzac,FRA,MF,35,1985,25.0,1,8,2,25.0,0.32,0.08,0.13,0.5,9.8,0,0,0,1.4,1.4,0.18,-0.4,-0.4,shooting
FRA-Ligue 1,2021,Lille,Adama Soumaoro,FRA,DF,28,1992,1.6,0,2,0,0.0,1.24,0.0,0.0,,17.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Lille,Benjamin André,FRA,MF,29,1990,32.1,0,19,7,36.8,0.59,0.22,0.0,0.0,15.2,0,0,0,1.6,1.6,0.08,-1.6,-1.6,shooting
FRA-Ligue 1,2021,Lille,Boubakary Soumaré,FRA,MF,21,1999,21.3,0,8,3,37.5,0.38,0.14,0.0,0.0,25.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
FRA-Ligue 1,2021,Lille,Burak Yılmaz,TUR,FW,35,1985,22.8,16,62,29,46.8,2.72,1.27,0.19,0.41,20.2,11,4,4,10.0,6.8,0.11,6.0,5.2,shooting
FRA-Ligue 1,2021,Lille,Domagoj Bradarić,CRO,DF,20,1999,14.0,1,4,3,75.0,0.29,0.21,0.25,0.33,20.5,0,0,0,0.2,0.2,0.05,0.8,0.8,shooting
FRA-Ligue 1,2021,Lille,Isaac Lihadji,FRA,"MF,FW",18,2002,2.2,0,4,2,50.0,1.84,0.92,0.0,0.0,13.5,0,0,0,0.7,0.7,0.18,-0.7,-0.7,shooting
FRA-Ligue 1,2021,Lille,Jonathan Bamba,CIV,MF,24,1996,33.2,6,60,20,33.3,1.81,0.6,0.1,0.3,22.8,1,0,0,4.2,4.2,0.07,1.8,1.8,shooting
FRA-Ligue 1,2021,Lille,Jonathan David,CAN,FW,20,2000,26.2,13,55,33,60.0,2.1,1.26,0.24,0.39,15.2,0,0,0,9.1,9.1,0.17,3.9,3.9,shooting
FRA-Ligue 1,2021,Lille,Jonathan Ikone,FRA,"MF,FW",22,1998,24.2,4,46,11,23.9,1.9,0.45,0.07,0.27,20.0,2,1,1,4.3,3.5,0.08,-0.3,-0.5,shooting
FRA-Ligue 1,2021,Lille,José Fonte,POR,DF,36,1983,35.4,3,27,10,37.0,0.76,0.28,0.11,0.3,12.7,0,0,0,2.1,2.1,0.08,0.9,0.9,shooting
FRA-Ligue 1,2021,Lille,Jérémy Pied,FRA,DF,31,1989,3.5,0,1,1,100.0,0.28,0.28,0.0,0.0,22.0,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting
FRA-Ligue 1,2021,Lille,Luiz Araújo,BRA,MF,24,1996,16.6,4,49,10,20.4,2.95,0.6,0.08,0.4,23.2,1,0,0,3.7,3.7,0.07,0.3,0.3,shooting
FRA-Ligue 1,2021,Lille,Mike Maignan,FRA,GK,25,1995,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lille,Reinildo Mandava,MOZ,DF,26,1994,24.2,0,4,0,0.0,0.17,0.0,0.0,,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Lille,Renato Sanches,POR,MF,22,1997,14.1,1,21,3,14.3,1.49,0.21,0.05,0.33,24.1,2,0,0,2.4,2.4,0.12,-1.4,-1.4,shooting
FRA-Ligue 1,2021,Lille,Sven Botman,NED,DF,20,2000,36.8,0,16,5,31.3,0.44,0.14,0.0,0.0,14.9,1,0,0,1.2,1.2,0.08,-1.2,-1.2,shooting
FRA-Ligue 1,2021,Lille,Tiago Djaló,POR,DF,20,2000,9.7,0,2,0,0.0,0.21,0.0,0.0,,28.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Lille,Timothy Weah,USA,"FW,MF",20,2000,9.8,3,24,9,37.5,2.46,0.92,0.13,0.33,16.6,0,0,0,3.0,3.0,0.12,0.0,0.0,shooting
FRA-Ligue 1,2021,Lille,Xeka,POR,MF,25,1994,13.3,1,18,5,27.8,1.35,0.37,0.06,0.2,22.3,0,0,0,0.9,0.9,0.05,0.1,0.1,shooting
FRA-Ligue 1,2021,Lille,Yusuf Yazıcı,TUR,"FW,MF",23,1997,12.1,7,44,21,47.7,3.65,1.74,0.16,0.33,19.5,4,0,0,4.2,4.2,0.1,2.8,2.8,shooting
FRA-Ligue 1,2021,Lille,Zeki Çelik,TUR,DF,23,1997,26.5,3,15,6,40.0,0.57,0.23,0.2,0.5,21.2,0,0,0,0.6,0.6,0.04,2.4,2.4,shooting
FRA-Ligue 1,2021,Lorient,Adrian Grbić,AUT,FW,23,1996,10.7,4,31,11,35.5,2.9,1.03,0.03,0.09,19.2,4,3,3,6.5,4.1,0.13,-2.5,-3.1,shooting
FRA-Ligue 1,2021,Lorient,Andrew Gravillon,GLP,DF,22,1998,25.2,2,14,4,28.6,0.55,0.16,0.14,0.5,16.3,1,0,0,1.6,1.6,0.11,0.4,0.4,shooting
FRA-Ligue 1,2021,Lorient,Armand Lauriente,FRA,"MF,FW",21,1998,18.0,3,59,20,33.9,3.27,1.11,0.05,0.15,23.8,14,0,0,3.7,3.7,0.06,-0.7,-0.7,shooting
FRA-Ligue 1,2021,Lorient,Enzo Le Fée,FRA,MF,20,2000,20.2,0,31,5,16.1,1.54,0.25,0.0,0.0,26.4,5,0,0,1.2,1.2,0.04,-1.2,-1.2,shooting
FRA-Ligue 1,2021,Lorient,Fabien Lemoine,FRA,MF,33,1987,21.5,1,16,2,12.5,0.74,0.09,0.06,0.5,23.0,1,0,0,0.9,0.9,0.05,0.1,0.1,shooting
FRA-Ligue 1,2021,Lorient,Franklin Wadja,CMR,"MF,FW",25,1995,0.4,0,1,0,0.0,2.73,0.0,0.0,,32.4,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
FRA-Ligue 1,2021,Lorient,Houboulang Mendes,GNB,DF,22,1998,14.4,0,4,0,0.0,0.28,0.0,0.0,,26.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Lorient,Jonathan Delaplace,FRA,DF,34,1986,10.1,0,5,0,0.0,0.5,0.0,0.0,,21.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
FRA-Ligue 1,2021,Lorient,Julien Laporte,FRA,DF,26,1993,29.5,0,8,1,12.5,0.27,0.03,0.0,0.0,13.5,0,0,0,0.8,0.8,0.1,-0.8,-0.8,shooting
FRA-Ligue 1,2021,Lorient,Jérémy Morel,MAD,DF,36,1984,27.7,0,6,1,16.7,0.22,0.04,0.0,0.0,11.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting
FRA-Ligue 1,2021,Lorient,Jérôme Hergault,FRA,"DF,MF",34,1986,18.1,2,4,2,50.0,0.22,0.11,0.5,1.0,17.1,0,0,0,0.4,0.4,0.1,1.6,1.6,shooting
FRA-Ligue 1,2021,Lorient,Laurent Abergel,FRA,MF,27,1993,32.9,3,29,10,34.5,0.88,0.3,0.1,0.3,26.8,0,0,0,1.5,1.5,0.05,1.5,1.5,shooting
FRA-Ligue 1,2021,Lorient,Loris Mouyokolo,FRA,DF,19,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lorient,Matthieu Dreyer,FRA,GK,31,1989,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lorient,Paul Nardi,FRA,GK,26,1994,23.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lorient,Pierre-Yves Hamel,FRA,FW,26,1994,9.4,4,23,9,39.1,2.44,0.95,0.13,0.33,15.7,0,1,1,3.1,2.3,0.1,0.9,0.7,shooting
FRA-Ligue 1,2021,Lorient,Quentin Boisgard,FRA,"MF,FW",23,1997,14.6,2,24,7,29.2,1.64,0.48,0.08,0.29,21.6,3,0,0,2.1,2.1,0.09,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Lorient,Stéphane Diarra,FRA,"MF,FW",21,1998,2.2,0,2,2,100.0,0.91,0.91,0.0,0.0,23.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Lorient,Sylvain Marveaux,FRA,"MF,FW",34,1986,2.2,0,5,1,20.0,2.25,0.45,0.0,0.0,17.3,0,0,0,0.9,0.9,0.19,-0.9,-0.9,shooting
FRA-Ligue 1,2021,Lorient,Terem Moffi,NGA,FW,21,1999,23.0,14,55,24,43.6,2.39,1.04,0.24,0.54,15.0,0,1,1,10.3,9.5,0.17,3.7,3.5,shooting
FRA-Ligue 1,2021,Lorient,Thomas Fontaine,MAD,DF,29,1991,3.6,0,2,1,50.0,0.56,0.28,0.0,0.0,19.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,shooting
FRA-Ligue 1,2021,Lorient,Thomas Monconduit,FRA,MF,29,1991,12.8,2,22,4,18.2,1.72,0.31,0.09,0.5,27.5,2,0,0,1.2,1.2,0.05,0.8,0.8,shooting
FRA-Ligue 1,2021,Lorient,Trevoh Chalobah,ENG,"DF,MF",21,1999,24.9,2,15,3,20.0,0.6,0.12,0.13,0.67,13.9,0,0,0,1.6,1.6,0.1,0.4,0.4,shooting
FRA-Ligue 1,2021,Lorient,Umut Bozok,TUR,"MF,FW",23,1996,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lorient,Vincent Le Goff,FRA,DF,30,1989,25.6,0,8,4,50.0,0.31,0.16,0.0,0.0,19.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
FRA-Ligue 1,2021,Lorient,Yoane Wissa,COD,"MF,FW",23,1996,29.7,10,52,19,36.5,1.75,0.64,0.12,0.32,16.9,0,4,5,12.1,8.8,0.17,-2.1,-2.8,shooting
FRA-Ligue 1,2021,Lorient,Yoann Etienne,FRA,DF,23,1997,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lyon,Anthony Lopes,POR,GK,29,1990,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lyon,Bruno Guimarães,BRA,MF,22,1997,19.5,3,25,12,48.0,1.28,0.62,0.08,0.17,23.7,0,1,1,2.6,1.8,0.07,0.4,0.2,shooting
FRA-Ligue 1,2021,Lyon,Djamel Benlamri,ALG,DF,30,1989,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lyon,Fernando Marçal,BRA,DF,31,1989,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lyon,Florent da Silva,FRA,FW,17,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lyon,Habib Keita,MLI,MF,18,2002,0.1,0,1,0,0.0,15.0,0.0,0.0,,9.5,0,0,0,0.5,0.5,0.48,-0.5,-0.5,shooting
FRA-Ligue 1,2021,Lyon,Houssem Aouar,ALG,"MF,FW",22,1998,19.8,7,68,25,36.8,3.44,1.26,0.07,0.2,16.6,0,2,2,9.9,8.3,0.12,-2.9,-3.3,shooting
FRA-Ligue 1,2021,Lyon,Islam Slimani,ALG,FW,32,1988,6.4,3,18,7,38.9,2.8,1.09,0.17,0.43,11.2,0,0,0,3.7,3.7,0.2,-0.7,-0.7,shooting
FRA-Ligue 1,2021,Lyon,Jason Denayer,BEL,DF,25,1995,29.0,1,5,1,20.0,0.17,0.03,0.2,1.0,18.5,0,0,0,0.5,0.5,0.09,0.5,0.5,shooting
FRA-Ligue 1,2021,Lyon,Jean Lucas,BRA,MF,22,1998,1.9,0,5,0,0.0,2.62,0.0,0.0,,26.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting
FRA-Ligue 1,2021,Lyon,Jeff Reine-Adélaïde,FRA,FW,22,1998,0.3,0,1,1,100.0,3.75,3.75,0.0,0.0,17.3,0,0,0,0.0,0.0,0.05,0.0,0.0,shooting
FRA-Ligue 1,2021,Lyon,Joachim Andersen,DEN,DF,24,1996,2.1,0,5,0,0.0,2.34,0.0,0.0,,21.9,1,0,0,0.3,0.3,0.07,-0.3,-0.3,shooting
FRA-Ligue 1,2021,Lyon,Karl Toko Ekambi,CMR,FW,27,1992,31.2,14,90,39,43.3,2.88,1.25,0.16,0.36,13.6,0,0,0,17.3,17.3,0.19,-3.3,-3.3,shooting
FRA-Ligue 1,2021,Lyon,Kenny Tete,NED,DF,24,1995,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lyon,Leo Dubois,FRA,DF,25,1994,32.3,2,20,3,15.0,0.62,0.09,0.1,0.67,21.1,0,0,0,1.1,1.1,0.06,0.9,0.9,shooting
FRA-Ligue 1,2021,Lyon,Lucas Paquetá,BRA,MF,22,1997,25.3,9,55,22,40.0,2.18,0.87,0.16,0.41,18.6,4,0,0,7.0,7.0,0.13,2.0,2.0,shooting
FRA-Ligue 1,2021,Lyon,Malo Gusto,FRA,"DF,MF",17,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Lyon,Marcelo,BRA,DF,33,1987,32.3,3,24,7,29.2,0.74,0.22,0.13,0.43,12.3,1,0,0,1.8,1.8,0.07,1.2,1.2,shooting
FRA-Ligue 1,2021,Lyon,Mattia De Sciglio,ITA,DF,27,1992,16.3,0,3,1,33.3,0.18,0.06,0.0,0.0,25.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Lyon,Maxence Caqueret,FRA,MF,20,2000,19.6,0,10,1,10.0,0.51,0.05,0.0,0.0,21.6,0,0,0,0.7,0.7,0.07,-0.7,-0.7,shooting
FRA-Ligue 1,2021,Lyon,Maxwel Cornet,CIV,"DF,FW",23,1996,27.2,2,21,11,52.4,0.77,0.4,0.1,0.18,17.6,2,0,0,2.1,2.1,0.1,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Lyon,Melvin Bard,FRA,DF,19,2000,4.8,0,2,1,50.0,0.42,0.21,0.0,0.0,16.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Lyon,Memphis,NED,FW,26,1994,32.5,20,102,44,43.1,3.14,1.35,0.12,0.27,21.1,14,8,8,16.6,10.3,0.1,3.4,1.7,shooting
FRA-Ligue 1,2021,Lyon,Moussa Dembélé,FRA,FW,24,1996,7.5,1,30,9,30.0,3.99,1.2,0.03,0.11,13.5,1,0,0,5.3,5.3,0.18,-4.3,-4.3,shooting
FRA-Ligue 1,2021,Lyon,Rayan Cherki,FRA,"FW,MF",16,2003,7.8,1,18,5,27.8,2.32,0.64,0.06,0.2,18.0,0,0,0,1.0,1.0,0.06,0.0,0.0,shooting
FRA-Ligue 1,2021,Lyon,Sinaly Diomande,CIV,DF,19,2001,12.6,0,16,3,18.8,1.27,0.24,0.0,0.0,15.4,0,0,0,1.3,1.3,0.08,-1.3,-1.3,shooting
FRA-Ligue 1,2021,Lyon,Thiago Mendes,BRA,MF,28,1992,24.9,0,23,7,30.4,0.92,0.28,0.0,0.0,22.9,0,0,0,1.0,1.0,0.04,-1.0,-1.0,shooting
FRA-Ligue 1,2021,Lyon,Tino Kadewere,ZIM,FW,24,1996,22.3,10,59,23,39.0,2.64,1.03,0.17,0.43,12.8,0,0,0,9.9,9.9,0.17,0.1,0.1,shooting
FRA-Ligue 1,2021,Lyon,Yaya Soumaré,FRA,FW,20,2000,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Marseille,Arkadiusz Milik,POL,FW,26,1994,13.6,9,43,18,41.9,3.17,1.33,0.14,0.33,18.1,1,3,3,7.4,5.1,0.12,1.6,0.9,shooting
FRA-Ligue 1,2021,Marseille,Bamba Dieng,SEN,"FW,DF",20,2000,1.4,0,1,0,0.0,0.7,0.0,0.0,,4.3,0,0,0,0.2,0.2,0.25,-0.2,-0.2,shooting
FRA-Ligue 1,2021,Marseille,Boubacar Kamara,FRA,MF,20,1999,32.2,0,19,7,36.8,0.59,0.22,0.0,0.0,23.8,0,0,0,0.8,0.8,0.04,-0.8,-0.8,shooting
FRA-Ligue 1,2021,Marseille,Bouna Sarr,SEN,DF,28,1992,0.8,0,1,0,0.0,1.18,0.0,0.0,,27.8,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
FRA-Ligue 1,2021,Marseille,Cheick Souaré,FRA,MF,17,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Marseille,Christopher Rocchia,FRA,"DF,FW",22,1998,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Marseille,Darío Benedetto,ARG,FW,30,1990,17.5,5,37,14,37.8,2.11,0.8,0.11,0.29,15.4,0,1,1,7.6,6.8,0.18,-2.6,-2.8,shooting
FRA-Ligue 1,2021,Marseille,Dimitri Payet,FRA,"FW,MF",33,1987,26.9,7,44,17,38.6,1.64,0.63,0.16,0.41,22.7,8,0,1,5.9,5.1,0.12,1.1,1.9,shooting
FRA-Ligue 1,2021,Marseille,Duje Ćaleta-Car,CRO,DF,23,1996,31.3,2,10,3,30.0,0.32,0.1,0.2,0.67,9.9,0,0,0,1.2,1.2,0.12,0.8,0.8,shooting
FRA-Ligue 1,2021,Marseille,Florian Thauvin,FRA,"FW,MF",27,1993,30.4,8,69,18,26.1,2.27,0.59,0.12,0.44,18.8,6,0,2,9.0,7.4,0.11,-1.0,0.6,shooting
FRA-Ligue 1,2021,Marseille,Hiroki Sakai,JPN,DF,30,1990,26.5,0,3,1,33.3,0.11,0.04,0.0,0.0,7.9,0,0,0,0.6,0.6,0.21,-0.6,-0.6,shooting
FRA-Ligue 1,2021,Marseille,Jordan Amavi,FRA,DF,26,1994,9.0,1,4,1,25.0,0.44,0.11,0.25,1.0,11.8,0,0,0,0.2,0.2,0.06,0.8,0.8,shooting
FRA-Ligue 1,2021,Marseille,Kevin Strootman,NED,"MF,FW",30,1990,2.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Marseille,Leonardo Balerdi,ARG,DF,21,1999,18.2,2,13,4,30.8,0.72,0.22,0.15,0.5,9.1,0,0,0,2.0,2.0,0.15,0.0,0.0,shooting
FRA-Ligue 1,2021,Marseille,Lucas Perrin,FRA,DF,21,1998,3.4,1,3,1,33.3,0.88,0.29,0.33,1.0,12.1,0,0,0,0.4,0.4,0.13,0.6,0.6,shooting
FRA-Ligue 1,2021,Marseille,Luis Henrique,BRA,"FW,DF",18,2001,7.5,0,6,4,66.7,0.8,0.53,0.0,0.0,22.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
FRA-Ligue 1,2021,Marseille,Marley Aké,FRA,FW,19,2001,1.6,0,4,0,0.0,2.47,0.0,0.0,,12.7,0,0,0,1.0,1.0,0.26,-1.0,-1.0,shooting
FRA-Ligue 1,2021,Marseille,Maxime Lopez,FRA,"FW,MF",22,1997,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Marseille,Mickaël Cuisance,FRA,MF,20,1999,11.4,2,9,3,33.3,0.79,0.26,0.22,0.67,18.1,1,0,0,0.8,0.8,0.09,1.2,1.2,shooting
FRA-Ligue 1,2021,Marseille,Morgan Sanson,FRA,MF,25,1994,9.2,2,11,3,27.3,1.2,0.33,0.18,0.67,20.3,0,0,0,0.9,0.9,0.09,1.1,1.1,shooting
FRA-Ligue 1,2021,Marseille,Nemanja Radonjić,SRB,FW,24,1996,4.4,2,12,7,58.3,2.73,1.59,0.17,0.29,16.4,0,0,0,1.6,1.6,0.13,0.4,0.4,shooting
FRA-Ligue 1,2021,Marseille,Olivier Ntcham,CMR,MF,24,1996,1.3,0,1,0,0.0,0.75,0.0,0.0,,22.7,1,0,0,0.1,0.1,0.08,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Marseille,Pape Gueye,SEN,MF,21,1999,22.9,2,17,4,23.5,0.74,0.17,0.12,0.5,23.8,0,0,0,1.2,1.2,0.07,0.8,0.8,shooting
FRA-Ligue 1,2021,Marseille,Pol Lirola,ESP,"DF,FW",22,1997,17.3,2,10,4,40.0,0.58,0.23,0.2,0.5,14.5,0,0,0,1.3,1.3,0.13,0.7,0.7,shooting
FRA-Ligue 1,2021,Marseille,Saîf-Eddine Khaoui,TUN,"FW,DF",25,1995,6.7,2,11,6,54.5,1.63,0.89,0.18,0.33,18.4,0,0,0,0.9,0.9,0.08,1.1,1.1,shooting
FRA-Ligue 1,2021,Marseille,Steve Mandanda,FRA,GK,35,1985,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Marseille,Valentin Rongier,FRA,MF,25,1994,21.0,1,17,6,35.3,0.81,0.29,0.06,0.17,24.7,0,0,0,0.7,0.7,0.04,0.3,0.3,shooting
FRA-Ligue 1,2021,Marseille,Valère Germain,FRA,"FW,MF",30,1990,9.5,3,9,4,44.4,0.95,0.42,0.33,0.75,10.1,0,0,0,2.2,2.2,0.24,0.8,0.8,shooting
FRA-Ligue 1,2021,Marseille,Yohann Pelé,FRA,GK,37,1982,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Marseille,Yuto Nagatomo,JPN,DF,33,1986,17.7,0,4,0,0.0,0.23,0.0,0.0,,27.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Marseille,Álvaro González,ESP,DF,30,1990,31.5,2,16,3,18.8,0.51,0.1,0.13,0.67,10.6,0,0,0,1.3,1.3,0.08,0.7,0.7,shooting
FRA-Ligue 1,2021,Metz,Aaron Leya Iseka,BEL,FW,22,1997,11.2,4,17,6,35.3,1.52,0.54,0.12,0.33,15.5,0,2,3,4.8,2.5,0.14,-0.8,-0.5,shooting
FRA-Ligue 1,2021,Metz,Alexandre Oukidja,ALG,GK,32,1988,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Metz,Boubacar Traoré,MLI,MF,18,2001,0.6,1,2,1,50.0,3.33,1.67,0.5,1.0,32.9,0,0,0,0.0,0.0,0.02,1.0,1.0,shooting
FRA-Ligue 1,2021,Metz,Boubakar Kouyaté,MLI,DF,23,1997,21.8,1,13,4,30.8,0.6,0.18,0.08,0.25,8.9,0,0,0,2.0,2.0,0.16,-1.0,-1.0,shooting
FRA-Ligue 1,2021,Metz,Cheikh Tidiane Sabaly,SEN,FW,21,1999,0.1,0,1,0,0.0,7.5,0.0,0.0,,24.4,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
FRA-Ligue 1,2021,Metz,Dylan Bronn,TUN,DF,25,1995,37.9,2,14,4,28.6,0.37,0.11,0.07,0.25,25.0,1,1,2,2.3,0.7,0.05,-0.3,0.3,shooting
FRA-Ligue 1,2021,Metz,Fabien Centonze,FRA,DF,24,1996,35.8,1,24,6,25.0,0.67,0.17,0.04,0.17,22.1,0,0,0,1.2,1.2,0.05,-0.2,-0.2,shooting
FRA-Ligue 1,2021,Metz,Farid Boulaya,ALG,"MF,FW",27,1993,31.3,6,78,26,33.3,2.49,0.83,0.06,0.19,26.4,26,1,2,5.2,3.7,0.05,0.8,1.3,shooting
FRA-Ligue 1,2021,Metz,Habib Diallo,SEN,"FW,MF",25,1995,1.6,0,2,0,0.0,1.26,0.0,0.0,,9.2,0,0,0,0.4,0.4,0.2,-0.4,-0.4,shooting
FRA-Ligue 1,2021,Metz,Habib Maïga,CIV,MF,24,1996,29.9,1,26,5,19.2,0.87,0.17,0.04,0.2,19.7,1,0,0,2.1,2.1,0.08,-1.1,-1.1,shooting
FRA-Ligue 1,2021,Metz,Ibrahima Niane,SEN,FW,21,1999,7.4,6,22,8,36.4,2.99,1.09,0.23,0.63,15.7,1,1,1,3.5,2.7,0.12,2.5,2.3,shooting
FRA-Ligue 1,2021,Metz,John Boye,GHA,DF,33,1987,33.8,1,13,2,15.4,0.38,0.06,0.08,0.5,9.0,0,0,0,2.3,2.3,0.18,-1.3,-1.3,shooting
FRA-Ligue 1,2021,Metz,Kévin N'Doram,FRA,MF,24,1996,3.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Metz,Lamine Gueye,SEN,"FW,MF",22,1998,16.2,3,41,16,39.0,2.54,0.99,0.07,0.19,16.7,0,0,0,4.6,4.6,0.11,-1.6,-1.6,shooting
