league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
ITA-Serie A,2020,Crotone,Koffi Djidji,CIV,DF,27,1992,16.9,963,116,478,441,49,5,963,11,7,63.6,4,36.4,485,2393,1383,17,13,0,13,10,538,15,possession
ITA-Serie A,2020,Crotone,Lisandro Magallán,ARG,DF,26,1993,24.2,1359,135,701,596,69,12,1359,9,7,77.8,2,22.2,674,2967,1535,12,2,1,17,5,774,3,possession
ITA-Serie A,2020,Crotone,Luca Cigarini,ITA,MF,34,1986,10.3,858,31,194,529,141,4,858,12,8,66.7,4,33.3,443,1865,1016,14,7,2,10,10,618,8,possession
ITA-Serie A,2020,Crotone,Luca Marrone,ITA,DF,30,1990,17.6,1169,215,717,443,11,5,1169,2,1,50.0,1,50.0,707,3139,1509,4,2,0,5,1,780,0,possession
ITA-Serie A,2020,Crotone,Luca Siligardi,ITA,"MF,FW",32,1988,0.5,30,0,0,13,19,2,30,2,2,100.0,0,0.0,17,68,29,0,2,0,2,2,22,6,possession
ITA-Serie A,2020,Crotone,Luis Rojas,CHI,"MF,FW",18,2002,1.2,68,1,6,45,19,1,68,8,6,75.0,2,25.0,34,217,45,1,3,0,9,6,46,4,possession
ITA-Serie A,2020,Crotone,Marco Festa,ITA,GK,28,1992,1.0,39,35,39,0,0,0,39,0,0,,0,,21,123,103,0,0,0,0,0,10,0,possession
ITA-Serie A,2020,Crotone,Miloš Vulić,SRB,MF,23,1996,14.5,716,20,148,369,201,32,716,27,13,48.1,14,51.9,427,2649,952,16,19,8,29,16,498,51,possession
ITA-Serie A,2020,Crotone,Niccolò Zanellato,ITA,MF,22,1998,18.2,882,40,221,525,150,9,882,20,15,75.0,5,25.0,463,1700,687,9,8,0,17,11,609,27,possession
ITA-Serie A,2020,Crotone,Pedro Pereira,POR,DF,22,1998,28.3,1200,90,311,494,408,36,1200,34,13,38.2,21,61.8,554,2678,1301,32,21,6,38,32,643,142,possession
ITA-Serie A,2020,Crotone,Salvatore Molina,ITA,"MF,DF",28,1992,25.7,1326,84,402,605,334,21,1326,44,25,56.8,19,43.2,758,4143,1790,34,27,5,36,30,869,87,possession
ITA-Serie A,2020,Crotone,Samuel Di Carmine,ITA,FW,31,1988,5.3,140,5,13,78,49,9,140,2,0,0.0,2,100.0,81,308,88,5,3,1,8,5,114,21,possession
ITA-Serie A,2020,Crotone,Sebastiano Luperto,ITA,DF,23,1996,20.9,1197,177,665,496,45,11,1197,5,5,100.0,0,0.0,673,2983,1661,14,7,0,11,2,758,3,possession
ITA-Serie A,2020,Crotone,Simeon Nwankwo,NGA,FW,28,1992,32.7,1078,64,104,597,381,121,1070,57,36,63.2,21,36.8,529,1863,623,22,12,10,122,74,745,175,possession
ITA-Serie A,2020,Crotone,Tomislav Gomelt,CRO,MF,25,1995,0.2,21,2,8,12,1,0,21,0,0,,0,,11,57,27,1,0,0,0,2,16,2,possession
ITA-Serie A,2020,Crotone,Vladimir Golemić,SVN,DF,29,1991,26.0,1554,233,955,565,41,14,1553,5,4,80.0,1,20.0,813,3547,1723,9,4,0,11,5,962,5,possession
ITA-Serie A,2020,Fiorentina,Aleksandr Kokorin,RUS,"FW,MF",29,1991,1.0,33,0,4,13,16,1,33,0,0,,0,,20,82,50,2,2,1,0,1,23,9,possession
ITA-Serie A,2020,Fiorentina,Alfred Duncan,GHA,MF,27,1993,1.8,105,0,14,66,26,1,105,1,1,100.0,0,0.0,66,281,76,1,3,0,2,2,68,2,possession
ITA-Serie A,2020,Fiorentina,Antonio Barreca,ITA,DF,25,1995,0.9,56,2,8,25,23,3,56,0,0,,0,,23,82,42,1,1,0,1,0,29,9,possession
ITA-Serie A,2020,Fiorentina,Bartłomiej Drągowski,POL,GK,22,1997,35.0,1149,963,1145,4,0,0,1149,0,0,,0,,590,3388,1957,0,0,0,0,0,407,0,possession
ITA-Serie A,2020,Fiorentina,Borja Valero,ESP,"MF,FW",35,1985,5.5,363,11,61,216,89,5,363,14,6,42.9,8,57.1,232,1337,534,12,10,1,12,11,265,15,possession
ITA-Serie A,2020,Fiorentina,Christian Kouamé,CIV,FW,22,1997,11.1,467,5,32,203,236,53,467,27,16,59.3,11,40.7,258,1090,259,12,8,7,50,24,361,86,possession
ITA-Serie A,2020,Fiorentina,Cristiano Biraghi,ITA,DF,27,1992,31.1,1966,87,413,742,828,56,1966,29,13,44.8,16,55.2,996,4986,2656,91,52,8,32,5,1166,225,possession
ITA-Serie A,2020,Fiorentina,Cristóbal Montiel,ESP,"MF,FW",20,2000,0.0,3,0,0,2,1,0,3,0,0,,0,,4,20,6,0,0,0,0,1,3,2,possession
ITA-Serie A,2020,Fiorentina,Dušan Vlahović,SRB,FW,20,2000,32.5,987,16,59,419,522,146,981,54,27,50.0,27,50.0,572,2790,1031,36,29,13,106,89,817,213,possession
ITA-Serie A,2020,Fiorentina,Erick Pulgar,CHI,MF,26,1994,22.2,1366,86,288,861,234,1,1366,15,11,73.3,4,26.7,656,2506,979,6,13,0,25,5,779,12,possession
ITA-Serie A,2020,Fiorentina,Federico Ceccherini,ITA,DF,28,1992,3.0,153,23,96,58,1,1,153,0,0,,0,,82,429,198,0,0,0,2,0,82,0,possession
ITA-Serie A,2020,Fiorentina,Federico Chiesa,ITA,DF,22,1997,2.7,158,6,41,41,79,22,158,13,6,46.2,7,53.8,100,591,351,13,5,10,5,5,104,16,possession
ITA-Serie A,2020,Fiorentina,Franck Ribéry,FRA,FW,37,1983,23.9,1138,5,72,559,522,81,1138,109,64,58.7,45,41.3,809,5367,2508,96,69,32,73,84,955,138,possession
ITA-Serie A,2020,Fiorentina,Gaetano Castrovilli,ITA,MF,23,1997,25.9,1076,30,162,450,477,57,1076,65,30,46.2,35,53.8,649,4182,2265,74,54,11,67,51,724,124,possession
ITA-Serie A,2020,Fiorentina,Germán Pezzella,ARG,DF,29,1991,30.5,1443,153,738,663,49,30,1443,1,1,100.0,0,0.0,774,3591,1609,2,6,1,13,1,855,3,possession
ITA-Serie A,2020,Fiorentina,Giacomo Bonaventura,ITA,MF,30,1989,25.1,1208,32,197,594,443,37,1208,60,40,66.7,20,33.3,710,4013,1906,49,48,7,36,30,843,91,possession
ITA-Serie A,2020,Fiorentina,Igor,BRA,DF,22,1998,13.0,924,61,307,552,73,4,924,8,7,87.5,1,12.5,595,3471,2371,27,13,0,6,6,645,12,possession
ITA-Serie A,2020,Fiorentina,José Callejón,ESP,"FW,MF",33,1987,7.4,336,8,31,157,152,14,336,9,6,66.7,3,33.3,173,723,376,13,14,0,10,6,232,41,possession
ITA-Serie A,2020,Fiorentina,Kévin Malcuit,MAR,DF,29,1991,2.3,131,5,28,54,51,5,131,8,4,50.0,4,50.0,65,687,374,12,6,3,3,3,75,9,possession
ITA-Serie A,2020,Fiorentina,Lorenzo Venuti,ITA,DF,25,1995,19.5,944,42,223,400,327,20,944,25,7,28.0,18,72.0,495,2324,1227,36,22,3,20,12,570,98,possession
ITA-Serie A,2020,Fiorentina,Lucas Martínez Quarta,ARG,DF,24,1996,16.5,1025,96,474,455,108,25,1025,24,14,58.3,10,41.7,607,3901,2128,31,31,2,14,6,628,9,possession
ITA-Serie A,2020,Fiorentina,Martín Cáceres,URU,DF,33,1987,24.9,1224,101,361,641,234,24,1224,8,3,37.5,5,62.5,633,3123,1851,26,25,1,14,10,749,60,possession
ITA-Serie A,2020,Fiorentina,Maximiliano Olivera,URU,DF,28,1992,1.0,44,6,14,28,2,0,44,0,0,,0,,16,57,19,0,0,0,1,0,24,0,possession
ITA-Serie A,2020,Fiorentina,Nikola Milenković,SRB,DF,22,1997,33.7,2001,214,856,997,164,29,2001,11,8,72.7,3,27.3,973,4946,3011,25,23,1,13,4,1161,16,possession
ITA-Serie A,2020,Fiorentina,Patrick Cutrone,ITA,FW,22,1998,2.2,75,1,2,35,39,7,75,0,0,,0,,39,210,75,1,1,1,4,7,57,22,possession
ITA-Serie A,2020,Fiorentina,Pietro Terracciano,ITA,GK,30,1990,3.0,96,80,95,1,0,0,96,0,0,,0,,36,235,127,0,0,0,0,0,20,0,possession
ITA-Serie A,2020,Fiorentina,Pol Lirola,ESP,"DF,FW",22,1997,5.5,337,17,79,151,110,11,337,16,10,62.5,6,37.5,174,1086,617,19,15,6,6,4,205,41,possession
ITA-Serie A,2020,Fiorentina,Riccardo Saponara,ITA,MF,28,1991,0.6,47,0,5,25,19,1,47,1,1,100.0,0,0.0,27,125,50,0,4,0,2,0,39,1,possession
ITA-Serie A,2020,Fiorentina,Sofyan Amrabat,MAR,MF,23,1996,27.1,1603,33,270,1091,266,12,1603,71,47,66.2,24,33.8,1051,6212,2510,38,33,3,33,48,1143,46,possession
ITA-Serie A,2020,Fiorentina,Valentin Eysseric,FRA,"MF,FW",28,1992,8.1,444,11,72,208,166,13,444,6,3,50.0,3,50.0,255,1176,592,14,12,3,11,7,298,45,possession
ITA-Serie A,2020,Genoa,Alberto Paleari,ITA,GK,27,1992,2.3,84,71,82,2,0,0,84,0,0,,0,,48,228,122,0,0,0,0,0,34,0,possession
ITA-Serie A,2020,Genoa,Andrea Masiello,ITA,DF,34,1986,28.5,1670,197,825,772,81,11,1670,1,1,100.0,0,0.0,924,3408,1799,9,13,1,5,4,1045,13,possession
ITA-Serie A,2020,Genoa,Cristián Zapata,COL,DF,33,1986,10.8,607,114,368,229,13,5,607,2,1,50.0,1,50.0,347,1832,858,2,1,0,5,2,377,1,possession
ITA-Serie A,2020,Genoa,Davide Biraschi,ITA,DF,26,1994,10.2,626,39,247,328,59,4,626,15,6,40.0,9,60.0,343,1328,711,9,7,0,12,5,384,20,possession
ITA-Serie A,2020,Genoa,Davide Zappacosta,ITA,DF,28,1992,22.7,1375,59,337,524,529,67,1375,77,32,41.6,45,58.4,780,5219,2700,88,47,29,42,22,835,166,possession
ITA-Serie A,2020,Genoa,Domenico Criscito,ITA,DF,33,1986,19.2,1279,120,521,639,132,6,1278,8,4,50.0,4,50.0,681,3551,2217,39,19,0,10,4,792,18,possession
ITA-Serie A,2020,Genoa,Edoardo Goldaniga,ITA,DF,26,1993,20.6,1075,99,476,477,133,16,1075,11,6,54.5,5,45.5,586,2874,1472,21,25,3,10,3,638,41,possession
ITA-Serie A,2020,Genoa,Eldor Shomurodov,UZB,FW,25,1995,18.6,718,15,69,329,334,81,718,34,15,44.1,19,55.9,408,2234,1037,33,19,11,76,30,540,133,possession
ITA-Serie A,2020,Genoa,Federico Marchetti,ITA,GK,37,1983,3.7,143,129,142,1,0,0,143,0,0,,0,,79,272,170,0,0,0,0,0,75,0,possession
ITA-Serie A,2020,Genoa,Filippo Melegoni,ITA,"MF,DF",21,1999,4.3,291,9,65,133,95,5,291,11,8,72.7,3,27.3,190,844,469,11,7,2,13,8,213,26,possession
ITA-Serie A,2020,Genoa,Francesco Cassata,ITA,"DF,FW",23,1997,2.5,120,5,39,52,33,0,120,3,3,100.0,0,0.0,67,320,196,3,5,0,4,3,64,4,possession
ITA-Serie A,2020,Genoa,Gianluca Scamacca,ITA,FW,21,1999,15.0,526,16,64,228,246,61,524,22,16,72.7,6,27.3,298,1346,555,20,11,7,43,26,378,87,possession
ITA-Serie A,2020,Genoa,Giuseppe Caso,ITA,"DF,FW",21,1998,0.6,28,0,6,14,8,1,28,4,2,50.0,2,50.0,20,199,115,4,3,1,4,0,17,4,possession
ITA-Serie A,2020,Genoa,Goran Pandev,MKD,"FW,MF",37,1983,15.6,598,8,54,303,251,54,597,30,15,50.0,14,46.7,388,1678,701,23,16,6,52,24,458,98,possession
ITA-Serie A,2020,Genoa,Ivan Radovanović,SRB,"DF,MF",31,1988,24.8,1391,217,755,612,37,4,1391,10,8,80.0,2,20.0,806,3968,2002,4,4,0,7,2,851,4,possession
ITA-Serie A,2020,Genoa,Jérôme Onguéné,CMR,DF,22,1997,2.0,121,14,70,48,4,0,121,0,0,,0,,68,228,77,0,1,0,2,0,71,0,possession
ITA-Serie A,2020,Genoa,Kevin Strootman,NED,MF,30,1990,14.6,1003,24,199,618,196,13,1003,14,9,64.3,5,35.7,590,2118,1036,15,15,3,16,10,675,28,possession
ITA-Serie A,2020,Genoa,Lennart-Marten Czyborra,GER,DF,21,1999,13.0,685,35,201,301,185,14,685,12,5,41.7,7,58.3,326,1577,748,14,16,1,15,7,389,34,possession
ITA-Serie A,2020,Genoa,Luca Pellegrini,ITA,"DF,MF",21,1999,7.1,411,19,126,167,122,11,411,30,18,60.0,12,40.0,250,1506,688,23,16,6,22,16,267,47,possession
ITA-Serie A,2020,Genoa,Lukas Lerager,DEN,MF,27,1993,12.9,622,30,144,343,145,12,622,12,5,41.7,7,58.3,292,1428,496,9,12,1,22,8,368,32,possession
ITA-Serie A,2020,Genoa,Manolo Portanova,ITA,"MF,FW",20,2000,0.7,37,4,13,20,4,0,37,3,2,66.7,1,33.3,28,138,39,0,1,0,1,4,27,7,possession
ITA-Serie A,2020,Genoa,Marko Pjaca,CRO,"FW,MF",25,1995,15.8,672,11,89,337,262,43,672,46,23,50.0,23,50.0,440,2324,1048,38,26,15,45,30,539,102,possession
ITA-Serie A,2020,Genoa,Mattia Bani,ITA,DF,26,1993,10.2,650,82,358,271,22,7,650,1,0,0.0,1,100.0,325,1489,671,1,3,1,2,5,389,3,possession
ITA-Serie A,2020,Genoa,Mattia Destro,ITA,FW,29,1991,17.8,456,10,37,236,191,79,456,52,24,46.2,28,53.8,280,1254,502,22,11,12,44,20,346,76,possession
ITA-Serie A,2020,Genoa,Mattia Perin,ITA,GK,27,1992,32.0,1223,1061,1214,10,0,0,1223,0,0,,0,,675,3919,2346,0,0,0,1,1,490,0,possession
ITA-Serie A,2020,Genoa,Miha Zajc,SVN,MF,26,1994,20.7,1300,24,219,735,365,34,1300,46,27,58.7,19,41.3,772,4106,1921,42,31,7,49,20,892,42,possession
ITA-Serie A,2020,Genoa,Milan Badelj,CRO,MF,31,1989,26.8,1905,78,478,1177,273,13,1905,46,36,78.3,10,21.7,1036,4111,1845,23,26,1,31,22,1193,25,possession
ITA-Serie A,2020,Genoa,Nicolò Rovella,ITA,MF,18,2001,13.2,974,37,288,557,141,3,974,14,12,85.7,2,14.3,640,3035,1427,15,18,1,16,6,665,7,possession
ITA-Serie A,2020,Genoa,Paolo Ghiglione,ITA,"DF,MF",23,1997,15.1,763,40,220,290,263,18,763,21,8,38.1,13,61.9,404,2523,1262,39,27,6,14,7,456,99,possession
ITA-Serie A,2020,Genoa,Steeve-Mike Ebongue,FRA,MF,19,2001,0.6,33,1,14,14,6,0,33,0,0,,0,,19,60,26,1,0,0,2,1,16,0,possession
ITA-Serie A,2020,Genoa,Stefano Sturaro,ITA,MF,27,1993,4.9,295,3,45,172,79,4,295,8,5,62.5,3,37.5,131,532,196,2,6,0,16,8,175,12,possession
ITA-Serie A,2020,Genoa,Valon Behrami,SUI,MF,35,1985,9.9,310,20,82,169,63,6,310,3,1,33.3,2,66.7,130,553,270,5,4,2,7,2,148,16,possession
ITA-Serie A,2020,Genoa,Vittorio Parigini,ITA,"MF,DF",24,1996,0.6,35,1,4,9,22,0,35,2,1,50.0,1,50.0,18,162,80,5,1,0,1,1,20,8,possession
ITA-Serie A,2020,Genoa,Yayah Kallon,SLE,FW,19,2001,0.5,15,0,1,7,8,3,15,3,1,33.3,2,66.7,11,100,45,3,2,2,0,4,12,2,possession
ITA-Serie A,2020,Hellas Verona,Adrien Tameze,CMR,MF,26,1994,25.6,1277,53,279,748,272,17,1277,45,34,75.6,11,24.4,639,3350,1719,33,19,1,39,28,721,58,possession
ITA-Serie A,2020,Hellas Verona,Alan Empereur,BRA,DF,26,1994,2.4,129,9,39,81,10,1,129,0,0,,0,,73,389,264,2,2,0,0,2,94,3,possession
ITA-Serie A,2020,Hellas Verona,Alessandro Berardi,ITA,GK,29,1991,0.3,12,12,12,0,0,0,12,0,0,,0,,6,42,33,0,0,0,0,0,4,0,possession
ITA-Serie A,2020,Hellas Verona,Andrea Danzi,ITA,DF,21,1999,1.2,7,2,6,1,0,0,7,0,0,,0,,3,11,7,0,0,0,0,0,5,0,possession
ITA-Serie A,2020,Hellas Verona,Andrea Favilli,ITA,FW,23,1997,3.8,143,2,4,61,81,22,143,7,3,42.9,4,57.1,89,427,104,7,6,3,22,15,127,37,possession
ITA-Serie A,2020,Hellas Verona,Antonín Barák,CZE,MF,25,1994,30.7,1598,57,234,937,459,76,1598,41,27,65.9,14,34.1,882,4840,2376,64,49,14,44,28,1080,101,possession
ITA-Serie A,2020,Hellas Verona,Daniel Bessa,ITA,MF,27,1993,6.8,368,3,37,170,163,15,368,5,3,60.0,2,40.0,247,1306,619,19,19,4,18,12,287,39,possession
ITA-Serie A,2020,Hellas Verona,Darko Lazović,SRB,"DF,MF",29,1990,27.8,1606,61,296,675,650,66,1606,39,20,51.3,19,48.7,744,3818,2173,68,53,18,31,16,964,198,possession
ITA-Serie A,2020,Hellas Verona,Davide Faraoni,ITA,DF,28,1991,32.1,1845,132,560,824,482,63,1845,45,17,37.8,28,62.2,838,3650,1380,26,26,3,46,15,972,100,possession
ITA-Serie A,2020,Hellas Verona,Destiny Udogie,ITA,"DF,MF",17,2002,1.9,141,11,39,72,31,1,141,4,2,50.0,2,50.0,80,392,182,2,2,0,1,0,88,7,possession
ITA-Serie A,2020,Hellas Verona,Ebrima Colley,GAM,"MF,FW",20,2000,8.2,371,2,27,155,196,34,371,31,18,58.1,13,41.9,260,1909,805,28,34,8,34,19,301,95,possession
ITA-Serie A,2020,Hellas Verona,Eddie Salcedo,ITA,"MF,FW",18,2001,8.4,371,7,39,159,178,32,371,15,10,66.7,5,33.3,183,877,420,13,9,4,22,16,274,53,possession
ITA-Serie A,2020,Hellas Verona,Federico Ceccherini,ITA,DF,28,1992,19.3,1110,91,455,563,97,25,1110,15,11,73.3,4,26.7,585,2529,1360,17,16,1,15,6,648,27,possession
ITA-Serie A,2020,Hellas Verona,Federico Dimarco,ITA,DF,22,1997,29.0,2068,93,543,902,666,59,2068,19,10,52.6,9,47.4,1066,5502,3489,61,44,7,26,9,1232,138,possession
ITA-Serie A,2020,Hellas Verona,Giangiacomo Magnani,ITA,DF,24,1995,16.8,845,116,452,361,39,11,845,2,2,100.0,0,0.0,342,1339,532,5,4,0,16,1,362,2,possession
ITA-Serie A,2020,Hellas Verona,Ivan Ilić,SRB,MF,19,2001,20.4,1327,37,216,873,255,13,1327,40,30,75.0,10,25.0,747,4152,2215,38,29,1,26,13,877,31,possession
ITA-Serie A,2020,Hellas Verona,Ivor Pandur,CRO,GK,20,2000,3.7,109,88,108,1,0,0,109,0,0,,0,,58,254,132,0,0,0,0,0,50,0,possession
ITA-Serie A,2020,Hellas Verona,Kevin Lasagna,ITA,FW,27,1992,14.1,422,12,26,179,223,61,422,18,8,44.4,10,55.6,233,1383,602,28,18,17,51,18,311,100,possession
ITA-Serie A,2020,Hellas Verona,Kevin Rüegg,SUI,"DF,MF",21,1998,2.3,88,3,27,23,38,1,88,2,2,100.0,0,0.0,39,185,73,3,3,0,5,2,54,7,possession
ITA-Serie A,2020,Hellas Verona,Koray Günter,GER,DF,25,1994,19.6,1329,125,629,690,26,8,1329,7,7,100.0,0,0.0,665,2926,1459,5,6,1,5,1,716,1,possession
ITA-Serie A,2020,Hellas Verona,Marco Silvestri,ITA,GK,29,1991,34.0,1045,899,1043,2,0,0,1045,0,0,,0,,482,2964,2033,0,0,0,0,0,382,0,possession
ITA-Serie A,2020,Hellas Verona,Matteo Lovato,ITA,DF,20,2000,15.4,762,82,378,363,32,4,762,2,1,50.0,1,50.0,363,1878,913,6,11,3,14,2,367,6,possession
ITA-Serie A,2020,Hellas Verona,Mattia Zaccagni,ITA,MF,25,1995,29.0,1266,21,137,510,652,100,1265,102,60,58.8,42,41.2,860,6342,3232,118,69,46,74,64,984,299,possession
ITA-Serie A,2020,Hellas Verona,Miguel Veloso,POR,MF,34,1986,14.6,928,33,180,607,150,4,926,12,9,75.0,3,25.0,470,2385,1242,19,7,0,18,1,555,11,possession
ITA-Serie A,2020,Hellas Verona,Nikola Kalinić,CRO,FW,32,1988,11.8,332,7,15,149,173,43,332,9,5,55.6,4,44.4,212,936,233,7,5,3,35,13,277,77,possession
ITA-Serie A,2020,Hellas Verona,Paweł Dawidowicz,POL,DF,25,1995,20.7,1111,127,550,463,103,20,1111,9,7,77.8,2,22.2,557,2374,1195,12,14,0,14,3,589,23,possession
ITA-Serie A,2020,Hellas Verona,Philip Ankhrah,GHA,MF,17,2002,0.1,2,0,0,1,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
ITA-Serie A,2020,Hellas Verona,Ronaldo Vieira,ENG,"MF,DF",22,1998,2.5,144,6,22,95,28,1,144,1,1,100.0,0,0.0,77,327,130,2,3,0,3,4,87,2,possession
ITA-Serie A,2020,Hellas Verona,Samuel Di Carmine,ITA,FW,31,1988,5.6,169,5,10,80,80,22,169,3,2,66.7,1,33.3,95,520,174,10,4,3,14,13,154,44,possession
ITA-Serie A,2020,Hellas Verona,Stefano Sturaro,ITA,MF,27,1993,4.7,224,10,57,125,44,4,224,3,1,33.3,2,66.7,118,418,190,3,3,0,4,6,135,11,possession
ITA-Serie A,2020,Hellas Verona,Yıldırım Mert Çetin,TUR,DF,23,1997,4.6,192,21,87,90,19,2,192,3,2,66.7,1,33.3,86,402,187,3,2,1,1,2,89,3,possession
ITA-Serie A,2020,Hellas Verona,Ľubomír Tupta,SVK,FW,22,1998,0.6,3,0,0,1,2,1,3,0,0,,0,,1,5,3,0,0,0,0,0,3,1,possession
ITA-Serie A,2020,Inter,Achraf Hakimi,MAR,DF,21,1998,29.6,1847,45,366,674,824,137,1847,64,33,51.6,31,48.4,995,6038,3681,113,58,46,57,17,1258,309,possession
ITA-Serie A,2020,Inter,Aleksandar Kolarov,SRB,DF,34,1985,4.3,398,25,109,221,70,1,398,3,0,0.0,3,100.0,250,1549,1190,14,14,0,3,0,276,9,possession
ITA-Serie A,2020,Inter,Alessandro Bastoni,ITA,DF,21,1999,32.5,2547,245,931,1357,278,19,2547,15,12,80.0,3,20.0,1649,8511,5492,70,55,2,19,6,1923,60,possession
ITA-Serie A,2020,Inter,Alexis Sánchez,CHI,FW,31,1988,12.7,664,1,56,267,350,67,663,36,24,66.7,12,33.3,405,2215,781,28,20,14,41,34,529,89,possession
ITA-Serie A,2020,Inter,Andrea Pinamonti,ITA,FW,21,1999,1.9,71,1,8,27,36,7,71,3,2,66.7,1,33.3,35,107,24,1,1,1,8,7,60,21,possession
ITA-Serie A,2020,Inter,Andrea Ranocchia,ITA,DF,32,1988,7.8,562,56,249,299,17,12,562,0,0,,0,,337,2232,1423,4,2,0,3,1,416,0,possession
ITA-Serie A,2020,Inter,Arturo Vidal,CHI,MF,33,1987,12.6,892,24,183,519,201,31,892,5,3,60.0,2,40.0,506,2051,1173,18,12,1,15,6,629,39,possession
ITA-Serie A,2020,Inter,Ashley Young,ENG,DF,35,1985,15.8,795,33,221,280,299,27,795,13,5,38.5,8,61.5,389,1767,976,31,16,6,11,3,493,100,possession
ITA-Serie A,2020,Inter,Christian Eriksen,DEN,MF,28,1992,15.4,1185,23,233,562,399,24,1185,15,11,73.3,4,26.7,665,3038,1582,28,34,3,18,19,860,49,possession
ITA-Serie A,2020,Inter,Daniele Padelli,ITA,GK,34,1985,0.5,15,15,15,0,0,0,15,0,0,,0,,6,16,12,0,0,0,0,0,9,0,possession
ITA-Serie A,2020,Inter,Danilo D'Ambrosio,ITA,DF,31,1988,7.8,544,51,220,259,66,10,544,7,4,57.1,3,42.9,326,1351,776,5,5,0,9,3,400,20,possession
ITA-Serie A,2020,Inter,Ionuț Radu,ROU,GK,23,1997,1.5,59,50,59,0,0,0,59,0,0,,0,,36,156,84,0,0,0,0,0,28,0,possession
ITA-Serie A,2020,Inter,Ivan Perišić,CRO,"DF,FW",31,1989,19.9,1013,55,221,366,440,91,1013,18,7,38.9,11,61.1,457,2918,1580,69,24,21,21,6,586,124,possession
ITA-Serie A,2020,Inter,Lautaro Martínez,ARG,FW,22,1997,28.5,966,15,83,365,535,184,964,71,36,50.7,35,49.3,536,2712,1373,48,24,26,90,33,706,187,possession
ITA-Serie A,2020,Inter,Marcelo Brozović,CRO,MF,27,1992,28.7,2549,121,605,1473,491,8,2549,12,10,83.3,2,16.7,1448,7360,3308,35,48,1,26,17,1887,32,possession
ITA-Serie A,2020,Inter,Matteo Darmian,ITA,DF,30,1989,12.9,634,44,192,217,228,26,634,9,2,22.2,7,77.8,269,1155,660,19,7,5,7,5,359,79,possession
ITA-Serie A,2020,Inter,Matías Vecino,URU,MF,28,1991,3.1,151,6,38,83,30,6,151,2,1,50.0,1,50.0,85,361,190,3,3,1,0,1,115,6,possession
ITA-Serie A,2020,Inter,Milan Škriniar,SVK,DF,25,1995,30.9,2452,246,1048,1214,198,27,2452,9,6,66.7,3,33.3,1428,6820,3819,46,30,1,18,13,1862,42,possession
ITA-Serie A,2020,Inter,Nicolò Barella,ITA,MF,23,1997,32.2,2236,41,358,1168,737,54,2236,52,35,67.3,17,32.7,1305,7055,3879,99,77,12,63,28,1700,149,possession
ITA-Serie A,2020,Inter,Radja Nainggolan,BEL,MF,32,1988,0.5,45,0,2,25,18,1,45,0,0,,0,,31,115,33,0,0,0,1,1,37,2,possession
ITA-Serie A,2020,Inter,Roberto Gagliardini,ITA,MF,26,1994,13.7,733,28,139,412,191,34,733,7,4,57.1,3,42.9,402,2093,1051,27,19,5,19,6,543,41,possession
ITA-Serie A,2020,Inter,Romelu Lukaku,BEL,FW,27,1993,32.0,1126,39,62,437,644,215,1120,93,53,57.0,39,41.9,628,3815,1929,77,46,50,93,49,916,295,possession
ITA-Serie A,2020,Inter,Samir Handanović,SVN,GK,36,1984,36.0,1131,1024,1130,2,0,0,1131,0,0,,0,,653,3012,2005,0,0,0,0,0,620,0,possession
ITA-Serie A,2020,Inter,Stefan de Vrij,NED,DF,28,1992,30.4,2193,223,1048,1109,45,18,2193,6,5,83.3,1,16.7,1313,7907,4705,19,9,1,6,2,1618,2,possession
ITA-Serie A,2020,Inter,Stefano Sensi,ITA,MF,24,1995,6.7,504,6,78,226,207,13,504,14,7,50.0,7,50.0,298,1530,741,12,13,2,15,5,380,40,possession
ITA-Serie A,2020,Juventus,Aaron Ramsey,WAL,MF,29,1990,12.1,858,18,115,423,323,62,858,13,10,76.9,3,23.1,492,2681,1181,38,25,13,30,9,698,96,possession
ITA-Serie A,2020,Juventus,Adrien Rabiot,FRA,MF,25,1995,25.7,1765,93,425,968,399,41,1765,48,36,75.0,12,25.0,1072,6777,3289,69,62,8,39,14,1275,71,possession
ITA-Serie A,2020,Juventus,Alessandro Di Pardo,ITA,"FW,DF",21,1999,0.2,9,1,3,5,1,0,9,2,2,100.0,0,0.0,5,15,12,0,0,0,0,0,6,0,possession
ITA-Serie A,2020,Juventus,Alex Sandro,BRA,DF,29,1991,20.6,1645,108,490,831,335,43,1645,28,22,78.6,6,21.4,938,5241,3243,69,44,7,24,11,1160,76,possession
ITA-Serie A,2020,Juventus,Arthur Melo,BRA,MF,23,1996,12.9,1175,42,306,685,195,7,1175,24,19,79.2,5,20.8,737,3583,1581,9,22,1,15,11,954,13,possession
ITA-Serie A,2020,Juventus,Carlo Pinsoglio,ITA,GK,30,1990,0.3,12,10,12,0,0,0,12,0,0,,0,,8,18,10,0,0,0,0,0,8,0,possession
