nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
COD,FW,32,1991,2.2,0,4,1,25.0,1.86,0.46,0.0,0.0,15.8,0,0,0,0.4,0.4,0.11,-0.4,-0.4,ESP-La Liga,2023,shooting
ARG,FW,29,1994,3.3,1,9,3,33.3,2.72,0.91,0.11,0.33,21.9,0,0,0,0.7,0.7,0.08,0.3,0.3,ESP-La Liga,2023,shooting
ESP,GK,24,1999,3.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ARG,DF,32,1991,30.7,1,23,5,21.7,0.75,0.16,0.04,0.2,11.2,0,0,0,2.0,2.0,0.09,-1.0,-1.0,ESP-La Liga,2023,shooting
ARG,MF,29,1994,20.5,2,18,7,38.9,0.88,0.34,0.11,0.29,20.5,0,0,0,0.7,0.7,0.04,1.3,1.3,ESP-La Liga,2023,shooting
ESP,DF,28,1995,19.0,0,2,0,0.0,0.11,0.0,0.0,,18.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,ESP-La Liga,2023,shooting
ESP,MF,31,1992,25.8,8,62,24,38.7,2.4,0.93,0.1,0.25,18.0,4,2,2,8.3,6.7,0.11,-0.3,-0.7,ESP-La Liga,2023,shooting
USA,MF,21,2001,14.8,1,12,3,25.0,0.81,0.2,0.08,0.33,18.3,0,0,0,1.1,1.1,0.09,-0.1,-0.1,ESP-La Liga,2023,shooting
ESP,FW,23,2000,0.8,0,2,0,0.0,2.37,0.0,0.0,,21.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2023,shooting
ESP,DF,23,2000,20.6,1,16,6,37.5,0.78,0.29,0.06,0.17,18.6,1,0,0,1.6,1.6,0.11,-0.6,-0.6,ESP-La Liga,2023,shooting
ITA,DF,26,1997,4.0,0,2,0,0.0,0.5,0.0,0.0,,10.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2023,shooting
BRA,FW,22,2001,6.8,0,18,3,16.7,2.63,0.44,0.0,0.0,15.9,0,0,0,1.2,1.2,0.07,-1.2,-1.2,ESP-La Liga,2023,shooting
ESP,DF,32,1991,2.5,0,3,0,0.0,1.2,0.0,0.0,,11.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,ESP-La Liga,2023,shooting
ESP,MF,26,1996,22.0,2,20,7,35.0,0.91,0.32,0.1,0.29,24.3,0,0,0,1.1,1.1,0.06,0.9,0.9,ESP-La Liga,2023,shooting
FRA,"MF,FW",30,1993,11.7,1,28,7,25.0,2.4,0.6,0.04,0.14,19.2,6,0,0,2.2,2.2,0.08,-1.2,-1.2,ESP-La Liga,2023,shooting
ESP,DF,17,2005,0.5,0,1,0,0.0,2.05,0.0,0.0,,28.3,0,0,0,0.0,0.0,0.01,0.0,0.0,ESP-La Liga,2023,shooting
ESP,"FW,MF",27,1996,12.8,3,17,5,29.4,1.33,0.39,0.18,0.6,18.2,0,0,0,1.8,1.8,0.11,1.2,1.2,ESP-La Liga,2023,shooting
CIV,MF,25,1997,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,DF,22,2001,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,"FW,MF",23,2000,11.7,0,18,5,27.8,1.54,0.43,0.0,0.0,18.6,0,0,0,1.1,1.1,0.06,-1.1,-1.1,ESP-La Liga,2023,shooting
POR,GK,29,1994,27.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,MF,21,2001,6.3,1,7,2,28.6,1.11,0.32,0.14,0.5,22.3,0,0,0,0.2,0.2,0.03,0.8,0.8,ESP-La Liga,2023,shooting
GRE,DF,35,1988,12.6,0,2,1,50.0,0.16,0.08,0.0,0.0,7.9,0,0,0,0.3,0.3,0.13,-0.3,-0.3,ESP-La Liga,2023,shooting
POR,MF,31,1992,7.6,1,8,3,37.5,1.06,0.4,0.13,0.33,24.0,0,0,0,0.4,0.4,0.05,0.6,0.6,ESP-La Liga,2023,shooting
BRA,FW,31,1991,21.9,10,48,24,50.0,2.19,1.1,0.21,0.42,16.3,4,0,0,5.7,5.7,0.12,4.3,4.3,ESP-La Liga,2023,shooting
SEN,DF,30,1993,11.6,0,4,0,0.0,0.34,0.0,0.0,,22.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2023,shooting
GRE,FW,23,1999,10.1,7,26,15,57.7,2.59,1.49,0.27,0.47,13.5,0,0,0,4.6,4.6,0.18,2.4,2.4,ESP-La Liga,2023,shooting
SWE,DF,28,1995,24.6,1,12,5,41.7,0.49,0.2,0.08,0.2,8.5,0,0,0,1.4,1.4,0.12,-0.4,-0.4,ESP-La Liga,2023,shooting
ESP,"MF,DF",25,1998,8.6,1,24,6,25.0,2.8,0.7,0.04,0.17,21.4,2,0,0,1.2,1.2,0.05,-0.2,-0.2,ESP-La Liga,2023,shooting
ESP,DF,22,2001,17.6,0,5,0,0.0,0.28,0.0,0.0,,15.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ESP-La Liga,2023,shooting
ESP,MF,22,2001,7.9,0,4,0,0.0,0.51,0.0,0.0,,22.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ESP-La Liga,2023,shooting
ESP,MF,20,2003,2.9,0,1,0,0.0,0.35,0.0,0.0,,31.6,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2023,shooting
ESP,MF,24,1999,27.0,0,21,3,14.3,0.78,0.11,0.0,0.0,25.8,0,0,0,0.7,0.7,0.03,-0.7,-0.7,ESP-La Liga,2023,shooting
ARG,"MF,DF",29,1994,6.1,0,8,1,12.5,1.32,0.16,0.0,0.0,19.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5,ESP-La Liga,2023,shooting
ESP,FW,21,2002,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,MF,19,2003,8.0,0,8,1,12.5,1.0,0.12,0.0,0.0,23.2,1,0,0,0.3,0.3,0.04,-0.3,-0.3,ESP-La Liga,2023,shooting
ESP,"MF,DF",20,2003,8.5,1,12,4,33.3,1.42,0.47,0.08,0.25,13.9,0,0,0,1.0,1.0,0.09,0.0,0.0,ESP-La Liga,2023,shooting
ESP,FW,35,1987,30.1,9,74,23,31.1,2.46,0.76,0.08,0.26,20.0,6,3,5,11.5,7.5,0.1,-2.5,-1.5,ESP-La Liga,2023,shooting
ESP,GK,26,1997,11.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
BRA,"DF,MF",27,1995,10.0,0,5,3,60.0,0.5,0.3,0.0,0.0,22.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2,ESP-La Liga,2023,shooting
ESP,"DF,MF",29,1994,8.3,0,1,0,0.0,0.12,0.0,0.0,,13.5,0,0,0,0.1,0.1,0.11,-0.1,-0.1,ESP-La Liga,2023,shooting
ESP,"MF,DF",21,2002,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
CIV,"MF,FW",27,1996,22.0,3,41,14,34.1,1.86,0.64,0.07,0.21,19.2,0,0,0,3.0,3.0,0.07,0.0,0.0,ESP-La Liga,2023,shooting
GHA,DF,27,1995,4.5,0,3,0,0.0,0.66,0.0,0.0,,15.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2023,shooting
NOR,FW,23,2000,31.8,13,82,35,42.7,2.58,1.1,0.16,0.37,11.2,0,0,0,14.5,14.5,0.18,-1.5,-1.5,ESP-La Liga,2023,shooting
ESP,DF,30,1993,7.8,0,2,1,50.0,0.26,0.13,0.0,0.0,20.8,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2023,shooting
USA,MF,25,1998,21.7,1,24,8,33.3,1.1,0.37,0.04,0.13,16.4,0,0,0,2.5,2.5,0.1,-1.5,-1.5,ESP-La Liga,2023,shooting
ESP,"DF,MF",22,2000,19.7,0,9,1,11.1,0.46,0.05,0.0,0.0,18.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5,ESP-La Liga,2023,shooting
ESP,MF,20,2003,3.3,0,6,0,0.0,1.8,0.0,0.0,,26.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ESP-La Liga,2023,shooting
SRB,"DF,MF",27,1995,9.0,0,10,4,40.0,1.11,0.45,0.0,0.0,23.7,1,0,0,0.3,0.3,0.03,-0.3,-0.3,ESP-La Liga,2023,shooting
PER,"MF,DF",28,1995,14.9,0,19,1,5.3,1.28,0.07,0.0,0.0,20.8,2,0,0,1.0,1.0,0.05,-1.0,-1.0,ESP-La Liga,2023,shooting
ARG,"MF,FW",24,1999,3.7,1,8,2,25.0,2.14,0.54,0.13,0.5,17.4,0,0,0,1.2,1.2,0.16,-0.2,-0.2,ESP-La Liga,2023,shooting
ESP,DF,26,1997,31.1,1,22,5,22.7,0.71,0.16,0.05,0.2,14.4,1,0,0,1.4,1.4,0.07,-0.4,-0.4,ESP-La Liga,2023,shooting
ESP,GK,36,1987,26.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
SWE,"FW,MF",19,2004,4.9,5,12,6,50.0,2.46,1.23,0.42,0.83,14.8,0,0,0,2.3,2.3,0.19,2.7,2.7,ESP-La Liga,2023,shooting
ESP,DF,19,2004,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,"DF,MF",24,1999,33.3,2,28,13,46.4,0.84,0.39,0.07,0.15,20.4,0,0,0,2.6,2.6,0.09,-0.6,-0.6,ESP-La Liga,2023,shooting
SYR,DF,23,2000,4.8,0,2,0,0.0,0.42,0.0,0.0,,13.3,0,0,0,0.2,0.2,0.09,-0.2,-0.2,ESP-La Liga,2023,shooting
ESP,FW,18,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
URU,"MF,FW",24,1999,2.8,1,5,2,40.0,1.81,0.73,0.2,0.5,23.0,0,0,0,0.3,0.3,0.06,0.7,0.7,ESP-La Liga,2023,shooting
ESP,"FW,MF",26,1997,29.0,5,76,27,35.5,2.62,0.93,0.07,0.19,12.0,0,0,0,10.1,10.1,0.13,-5.1,-5.1,ESP-La Liga,2023,shooting
VEN,MF,30,1993,8.7,4,20,9,45.0,2.29,1.03,0.15,0.33,24.2,1,1,1,1.4,0.6,0.03,2.6,2.4,ESP-La Liga,2023,shooting
ESP,GK,29,1994,4.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
MLI,MF,27,1996,1.0,0,1,1,100.0,0.98,0.98,0.0,0.0,25.6,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2023,shooting
ESP,DF,29,1993,28.3,0,11,3,27.3,0.39,0.11,0.0,0.0,15.6,0,0,0,0.8,0.8,0.07,-0.8,-0.8,ESP-La Liga,2023,shooting
ESP,MF,26,1997,1.7,1,1,1,100.0,0.59,0.59,1.0,1.0,5.0,0,0,0,0.1,0.1,0.06,0.9,0.9,ESP-La Liga,2023,shooting
ARG,MF,30,1993,18.9,1,14,3,21.4,0.74,0.16,0.07,0.33,17.4,0,0,0,1.9,1.9,0.14,-0.9,-0.9,ESP-La Liga,2023,shooting
ESP,DF,30,1993,29.0,0,10,3,30.0,0.34,0.1,0.0,0.0,20.2,1,0,0,0.6,0.6,0.06,-0.6,-0.6,ESP-La Liga,2023,shooting
ESP,MF,28,1995,18.8,0,11,2,18.2,0.59,0.11,0.0,0.0,21.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5,ESP-La Liga,2023,shooting
ESP,DF,25,1998,27.9,1,30,8,26.7,1.07,0.29,0.03,0.13,24.0,6,0,0,1.4,1.4,0.05,-0.4,-0.4,ESP-La Liga,2023,shooting
ARG,GK,30,1993,33.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,DF,26,1997,7.5,0,4,1,25.0,0.53,0.13,0.0,0.0,18.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ESP-La Liga,2023,shooting
ESP,DF,31,1992,7.8,0,1,0,0.0,0.13,0.0,0.0,,34.5,0,0,0,0.0,0.0,0.01,0.0,0.0,ESP-La Liga,2023,shooting
ESP,"MF,FW",35,1987,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,FW,30,1993,9.7,3,14,7,50.0,1.44,0.72,0.21,0.43,12.6,0,0,0,2.5,2.5,0.18,0.5,0.5,ESP-La Liga,2023,shooting
CMR,FW,19,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
BRA,DF,22,2001,17.1,1,11,4,36.4,0.64,0.23,0.09,0.25,21.5,3,0,0,0.8,0.8,0.07,0.2,0.2,ESP-La Liga,2023,shooting
ESP,DF,34,1989,8.0,1,1,1,100.0,0.12,0.12,1.0,1.0,2.2,0,0,0,1.0,1.0,0.95,0.0,0.0,ESP-La Liga,2023,shooting
SEN,DF,25,1998,3.2,0,2,1,50.0,0.62,0.31,0.0,0.0,7.9,0,0,0,0.3,0.3,0.17,-0.3,-0.3,ESP-La Liga,2023,shooting
URU,FW,26,1996,12.9,0,16,6,37.5,1.24,0.46,0.0,0.0,14.3,1,0,0,1.6,1.6,0.1,-1.6,-1.6,ESP-La Liga,2023,shooting
MNE,MF,24,1999,0.1,0,2,0,0.0,36.0,0.0,0.0,,12.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2023,shooting
MLI,MF,19,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,"MF,FW",21,2002,21.0,1,30,9,30.0,1.43,0.43,0.03,0.11,19.1,0,0,0,2.1,2.1,0.07,-1.1,-1.1,ESP-La Liga,2023,shooting
ESP,FW,32,1991,15.1,2,33,12,36.4,2.19,0.79,0.06,0.17,17.8,0,0,0,2.8,2.8,0.08,-0.8,-0.8,ESP-La Liga,2023,shooting
MLI,MF,26,1996,9.1,0,5,0,0.0,0.55,0.0,0.0,,22.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ESP-La Liga,2023,shooting
ESP,MF,32,1991,34.8,3,46,10,21.7,1.32,0.29,0.02,0.1,24.9,8,2,2,3.3,1.7,0.04,-0.3,-0.7,ESP-La Liga,2023,shooting
ESP,"MF,FW",31,1992,18.3,0,21,3,14.3,1.15,0.16,0.0,0.0,17.9,0,0,0,1.8,1.8,0.09,-1.8,-1.8,ESP-La Liga,2023,shooting
ESP,"FW,MF",32,1991,5.5,1,14,5,35.7,2.55,0.91,0.07,0.2,16.9,0,0,0,1.8,1.8,0.13,-0.8,-0.8,ESP-La Liga,2023,shooting
ESP,DF,23,2000,20.7,0,4,0,0.0,0.19,0.0,0.0,,9.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3,ESP-La Liga,2023,shooting
ESP,MF,30,1992,14.3,0,7,1,14.3,0.49,0.07,0.0,0.0,24.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,ESP-La Liga,2023,shooting
ESP,"FW,MF",37,1985,0.6,0,3,1,33.3,5.0,1.67,0.0,0.0,29.1,1,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2023,shooting
ESP,MF,17,2005,1.5,0,2,1,50.0,1.31,0.66,0.0,0.0,8.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2023,shooting
HON,"MF,FW",30,1993,1.0,0,4,0,0.0,3.91,0.0,0.0,,15.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,ESP-La Liga,2023,shooting
ESP,FW,26,1997,23.9,15,43,23,53.5,1.8,0.96,0.26,0.48,15.8,0,4,4,11.9,8.7,0.2,3.1,2.3,ESP-La Liga,2023,shooting
ESP,MF,25,1998,11.3,1,16,5,31.3,1.41,0.44,0.06,0.2,18.8,0,0,0,1.2,1.2,0.08,-0.2,-0.2,ESP-La Liga,2023,shooting
ESP,"DF,MF",21,2002,14.6,1,12,3,25.0,0.82,0.21,0.08,0.33,16.8,0,0,0,0.8,0.8,0.07,0.2,0.2,ESP-La Liga,2023,shooting
URU,DF,35,1988,14.4,0,4,1,25.0,0.28,0.07,0.0,0.0,25.3,1,0,0,0.3,0.3,0.08,-0.3,-0.3,ESP-La Liga,2023,shooting
BRA,GK,26,1997,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,GK,30,1993,37.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,DF,30,1993,28.2,0,18,5,27.8,0.64,0.18,0.0,0.0,27.0,0,0,0,0.3,0.3,0.02,-0.3,-0.3,ESP-La Liga,2023,shooting
TOG,"DF,MF",31,1991,27.6,0,6,1,16.7,0.22,0.04,0.0,0.0,23.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,ESP-La Liga,2023,shooting
POR,DF,28,1995,10.1,0,1,0,0.0,0.1,0.0,0.0,,2.8,0,0,0,0.3,0.3,0.27,-0.3,-0.3,ESP-La Liga,2023,shooting
TUR,"FW,MF",26,1997,1.6,0,1,0,0.0,0.64,0.0,0.0,,18.5,0,0,0,0.1,0.1,0.1,-0.1,-0.1,ESP-La Liga,2023,shooting
ARG,"DF,MF",29,1994,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
URU,DF,23,2000,28.2,2,14,3,21.4,0.5,0.11,0.14,0.67,16.5,0,0,0,0.7,0.7,0.05,1.3,1.3,ESP-La Liga,2023,shooting
ESP,DF,18,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,"DF,FW",25,1998,15.7,0,15,6,40.0,0.96,0.38,0.0,0.0,25.2,0,0,0,0.6,0.6,0.04,-0.6,-0.6,ESP-La Liga,2023,shooting
GUI,"MF,FW",20,2003,6.7,0,4,1,25.0,0.6,0.15,0.0,0.0,21.4,0,0,0,0.3,0.3,0.09,-0.3,-0.3,ESP-La Liga,2023,shooting
ESP,"FW,MF",34,1988,19.9,5,32,12,37.5,1.61,0.6,0.16,0.42,13.8,0,0,0,5.6,5.6,0.18,-0.6,-0.6,ESP-La Liga,2023,shooting
ESP,FW,20,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,MF,19,2004,7.3,1,5,2,40.0,0.69,0.27,0.2,0.5,18.5,0,0,0,0.6,0.6,0.12,0.4,0.4,ESP-La Liga,2023,shooting
ESP,"MF,DF",22,2001,6.4,0,7,3,42.9,1.1,0.47,0.0,0.0,12.9,0,0,0,1.3,1.3,0.18,-1.3,-1.3,ESP-La Liga,2023,shooting
ESP,FW,22,2001,17.3,2,44,15,34.1,2.55,0.87,0.05,0.13,12.7,0,0,0,3.6,3.5,0.08,-1.6,-1.5,ESP-La Liga,2023,shooting
ESP,MF,28,1994,23.5,0,16,5,31.3,0.68,0.21,0.0,0.0,25.1,1,0,0,0.6,0.6,0.04,-0.6,-0.6,ESP-La Liga,2023,shooting
ENG,"MF,FW",21,2001,29.6,8,99,31,31.3,3.35,1.05,0.06,0.19,20.9,5,2,3,8.8,6.4,0.06,-0.8,-0.4,ESP-La Liga,2023,shooting
URU,MF,27,1995,3.8,0,9,2,22.2,2.39,0.53,0.0,0.0,21.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5,ESP-La Liga,2023,shooting
FRA,DF,20,2002,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
SRB,MF,28,1995,36.3,4,34,15,44.1,0.94,0.41,0.12,0.27,11.7,0,0,0,5.5,5.5,0.16,-1.5,-1.5,ESP-La Liga,2023,shooting
PAR,DF,26,1996,24.4,0,24,5,20.8,0.98,0.21,0.0,0.0,19.7,3,0,0,1.2,1.2,0.05,-1.2,-1.2,ESP-La Liga,2023,shooting
ESP,FW,31,1992,1.1,0,1,1,100.0,0.93,0.93,0.0,0.0,8.5,0,0,0,0.2,0.2,0.16,-0.2,-0.2,ESP-La Liga,2023,shooting
ESP,FW,21,2001,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
SRB,DF,33,1990,7.8,1,1,1,100.0,0.13,0.13,1.0,1.0,8.7,0,0,0,0.1,0.1,0.09,0.9,0.9,ESP-La Liga,2023,shooting
ESP,FW,18,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,"MF,FW",25,1998,10.7,2,34,9,26.5,3.16,0.84,0.06,0.22,24.9,4,0,0,1.5,1.5,0.04,0.5,0.5,ESP-La Liga,2023,shooting
ESP,MF,26,1997,35.5,3,39,12,30.8,1.1,0.34,0.08,0.25,26.4,8,0,0,1.8,1.8,0.05,1.2,1.2,ESP-La Liga,2023,shooting
HUN,DF,19,2004,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,DF,20,2003,13.8,0,1,0,0.0,0.07,0.0,0.0,,7.9,0,0,0,0.2,0.2,0.2,-0.2,-0.2,ESP-La Liga,2023,shooting
UKR,FW,26,1997,28.7,24,77,36,46.8,2.68,1.25,0.22,0.47,12.4,1,7,8,24.2,17.9,0.23,-0.2,-0.9,ESP-La Liga,2023,shooting
COL,DF,34,1989,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
URU,FW,36,1986,8.9,9,34,17,50.0,3.81,1.9,0.26,0.53,9.0,0,0,0,9.6,9.6,0.3,-0.6,-0.6,ESP-La Liga,2023,shooting
NED,DF,33,1990,33.0,1,17,6,35.3,0.51,0.18,0.06,0.17,16.6,1,0,0,1.7,1.7,0.1,-0.7,-0.7,ESP-La Liga,2023,shooting
ESP,DF,33,1989,21.8,3,16,5,31.3,0.73,0.23,0.19,0.6,15.0,0,0,0,2.1,1.9,0.12,0.9,1.1,ESP-La Liga,2023,shooting
ESP,DF,22,2001,29.3,5,16,6,37.5,0.55,0.2,0.31,0.83,9.4,0,0,0,2.8,2.8,0.18,2.2,2.2,ESP-La Liga,2023,shooting
MLI,MF,22,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,MF,24,1999,30.3,5,19,11,57.9,0.63,0.36,0.26,0.45,16.4,0,0,0,2.9,2.9,0.15,2.1,2.1,ESP-La Liga,2023,shooting
ESP,FW,19,2004,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
COL,MF,18,2004,4.3,0,9,2,22.2,2.11,0.47,0.0,0.0,17.3,0,0,0,1.0,1.0,0.12,-1.0,-1.0,ESP-La Liga,2023,shooting
ESP,DF,32,1991,8.3,0,4,0,0.0,0.48,0.0,0.0,,12.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,ESP-La Liga,2023,shooting
ESP,DF,22,2001,33.7,2,34,5,14.7,1.01,0.15,0.06,0.4,22.3,0,0,0,2.8,2.8,0.08,-0.8,-0.8,ESP-La Liga,2023,shooting
ESP,"MF,FW",20,2003,7.8,0,13,1,7.7,1.67,0.13,0.0,0.0,19.3,0,0,0,0.8,0.8,0.06,-0.8,-0.8,ESP-La Liga,2023,shooting
ARG,GK,31,1992,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,"MF,FW",31,1992,13.2,7,21,10,47.6,1.59,0.76,0.33,0.7,11.5,0,0,0,3.4,3.4,0.16,3.6,3.6,ESP-La Liga,2023,shooting
ESP,MF,18,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
BRA,"FW,MF",19,2004,33.1,9,45,20,44.4,1.36,0.6,0.2,0.45,16.6,0,0,0,6.1,6.1,0.13,2.9,2.9,ESP-La Liga,2023,shooting
ESP,FW,28,1995,0.1,0,1,1,100.0,6.92,6.92,0.0,0.0,18.9,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2023,shooting
ESP,"MF,FW",23,1999,5.6,2,5,2,40.0,0.89,0.36,0.4,1.0,18.9,0,0,0,0.7,0.7,0.14,1.3,1.3,ESP-La Liga,2023,shooting
UKR,"MF,FW",25,1997,22.8,8,44,15,34.1,1.93,0.66,0.18,0.53,17.0,3,0,0,6.2,6.2,0.14,1.8,1.8,ESP-La Liga,2023,shooting
BRA,"DF,FW",21,2002,24.9,1,29,11,37.9,1.16,0.44,0.03,0.09,21.3,0,0,0,1.5,1.5,0.05,-0.5,-0.5,ESP-La Liga,2023,shooting
VEN,MF,25,1998,23.4,5,52,18,34.6,2.22,0.77,0.1,0.28,16.5,0,0,0,4.9,4.9,0.09,0.1,0.1,ESP-La Liga,2023,shooting
ESP,DF,22,2001,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,"MF,FW",32,1990,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,MF,24,1999,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
POR,GK,27,1996,14.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
ESP,"MF,FW",31,1992,8.1,0,17,4,23.5,2.1,0.49,0.0,0.0,16.0,0,0,2,3.2,1.6,0.09,-3.2,-1.6,ESP-La Liga,2023,shooting
ARG,GK,27,1996,17.0,0,1,0,0.0,0.06,0.0,0.0,,13.5,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2023,shooting
ESP,DF,21,2001,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2023,shooting
URU,DF,23,1999,14.8,2,8,4,50.0,0.54,0.27,0.25,0.5,15.8,0,0,0,0.6,0.6,0.08,1.4,1.4,ESP-La Liga,2023,shooting
ESP,"MF,FW",22,2001,18.2,6,33,18,54.5,1.81,0.99,0.15,0.28,17.7,1,1,1,3.8,3.0,0.09,2.2,2.0,ESP-La Liga,2023,shooting
ESP,DF,27,1996,35.0,0,4,0,0.0,0.11,0.0,0.0,,20.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2023,shooting
URU,"MF,FW",21,2001,13.7,2,17,6,35.3,1.24,0.44,0.12,0.33,14.5,0,0,0,2.5,2.5,0.14,-0.5,-0.5,ESP-La Liga,2023,shooting
