nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
ESP,"MF,FW",29,1994,22.3,30,19,7,19,4,9,24,37.5,15,15,1,14,11,41,22,0,ESP-La Liga,2023,defense
ESP,"DF,FW",28,1995,1.1,5,4,2,2,1,2,5,40.0,3,2,0,2,0,5,6,0,ESP-La Liga,2023,defense
ESP,MF,24,1998,12.8,18,9,5,7,6,5,21,23.8,16,26,3,23,9,27,17,0,ESP-La Liga,2023,defense
ESP,FW,22,2000,15.1,10,4,4,2,4,2,10,20.0,8,9,1,8,5,15,11,0,ESP-La Liga,2023,defense
ESP,"FW,MF",30,1993,17.2,32,18,8,17,7,13,33,39.4,20,23,3,20,12,44,23,0,ESP-La Liga,2023,defense
ESP,"DF,FW",32,1991,23.2,47,25,22,18,7,20,49,40.8,29,37,8,29,30,77,39,3,ESP-La Liga,2023,defense
ESP,GK,30,1993,31.9,2,2,2,0,0,2,3,66.7,1,0,0,0,0,2,22,3,ESP-La Liga,2023,defense
ESP,DF,31,1992,6.2,12,9,9,2,1,5,10,50.0,5,7,1,6,8,20,18,0,ESP-La Liga,2023,defense
ESP,MF,22,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2023,defense
GHA,DF,25,1998,18.8,19,10,13,4,2,8,10,80.0,2,27,19,8,22,41,82,1,ESP-La Liga,2023,defense
URU,DF,31,1992,27.9,67,45,43,22,2,30,82,36.6,52,26,4,22,40,107,63,0,ESP-La Liga,2023,defense
ROU,"DF,MF",25,1998,7.0,12,4,6,5,1,8,15,53.3,7,4,1,3,0,12,12,0,ESP-La Liga,2023,defense
ESP,DF,34,1989,18.8,10,8,5,4,1,4,11,36.4,7,19,14,5,14,24,98,1,ESP-La Liga,2023,defense
CPV,"MF,FW",33,1990,2.4,2,2,1,1,0,1,5,20.0,4,1,0,1,0,2,0,0,ESP-La Liga,2023,defense
POR,MF,26,1996,5.9,16,9,8,6,2,9,17,52.9,8,15,6,9,10,26,7,0,ESP-La Liga,2023,defense
ESP,GK,26,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ESP-La Liga,2023,defense
ESP,MF,19,2003,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,ESP-La Liga,2023,defense
FRA,DF,32,1991,37.0,39,25,26,11,2,19,30,63.3,11,33,18,15,23,62,155,1,ESP-La Liga,2023,defense
ESP,"MF,FW",28,1994,31.0,46,25,16,21,9,20,58,34.5,38,29,2,27,16,62,41,0,ESP-La Liga,2023,defense
ALB,DF,31,1992,31.9,44,31,20,24,0,22,39,56.4,17,27,11,16,29,73,66,1,ESP-La Liga,2023,defense
ESP,"FW,MF",26,1997,17.2,19,8,5,8,6,7,22,31.8,15,12,0,12,7,26,18,0,ESP-La Liga,2023,defense
ESP,MF,27,1996,0.2,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,ESP-La Liga,2023,defense
ESP,"MF,FW",26,1997,9.3,27,11,11,15,1,11,23,47.8,12,11,0,11,8,35,6,0,ESP-La Liga,2023,defense
SEN,MF,29,1994,18.5,44,24,16,26,2,16,29,55.2,13,27,10,17,30,74,54,0,ESP-La Liga,2023,defense
ESP,"DF,MF",25,1998,13.0,23,18,15,6,2,11,17,64.7,6,15,3,12,6,29,29,1,ESP-La Liga,2023,defense
COL,"FW,DF",37,1986,4.5,7,5,1,5,1,1,3,33.3,2,2,0,2,3,10,4,0,ESP-La Liga,2023,defense
ANG,"FW,MF",25,1997,6.4,11,4,1,6,4,4,10,40.0,6,6,1,5,2,13,11,1,ESP-La Liga,2023,defense
ESP,FW,28,1994,14.1,9,5,4,3,2,3,6,50.0,3,3,0,3,1,10,8,0,ESP-La Liga,2023,defense
ESP,MF,32,1991,0.3,0,0,0,0,0,0,4,0.0,4,0,0,0,1,1,0,0,ESP-La Liga,2023,defense
ESP,FW,22,2001,18.5,16,5,3,10,3,6,15,40.0,9,10,2,8,3,19,15,0,ESP-La Liga,2023,defense
MKD,GK,29,1993,37.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,17,3,ESP-La Liga,2023,defense
ESP,MF,27,1995,23.4,48,24,18,23,7,21,53,39.6,32,24,3,21,16,64,15,2,ESP-La Liga,2023,defense
ESP,"FW,MF",30,1992,27.5,34,25,15,10,9,7,34,20.6,27,35,0,35,36,70,33,0,ESP-La Liga,2023,defense
ARG,"FW,MF",35,1988,15.3,27,15,11,9,7,13,21,61.9,8,21,1,20,5,32,9,0,ESP-La Liga,2023,defense
ESP,MF,28,1994,29.9,107,66,39,62,6,46,101,45.5,55,62,10,52,35,142,52,1,ESP-La Liga,2023,defense
UKR,GK,24,1999,21.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,15,1,ESP-La Liga,2023,defense
GER,DF,30,1993,30.1,26,15,18,4,4,16,20,80.0,4,27,20,7,11,37,89,0,ESP-La Liga,2023,defense
TUR,"FW,MF",18,2005,4.2,6,4,1,3,2,5,8,62.5,3,0,0,0,2,8,5,0,ESP-La Liga,2023,defense
FRA,"MF,DF",23,2000,22.1,38,23,19,17,2,9,18,50.0,9,21,13,8,28,66,52,1,ESP-La Liga,2023,defense
MAR,"FW,MF",23,1999,17.2,29,19,4,16,9,6,13,46.2,7,16,1,15,5,34,2,0,ESP-La Liga,2023,defense
ESP,DF,31,1992,24.1,47,32,28,15,4,23,42,54.8,19,28,9,19,22,69,54,4,ESP-La Liga,2023,defense
ESP,"MF,FW",26,1996,6.6,10,5,4,5,1,5,14,35.7,9,9,2,7,0,10,4,1,ESP-La Liga,2023,defense
AUT,DF,31,1992,12.8,13,9,7,5,1,4,8,50.0,4,10,7,3,15,28,34,0,ESP-La Liga,2023,defense
FRA,"MF,DF",20,2002,20.2,76,47,39,29,8,23,39,59.0,16,36,8,28,29,105,29,1,ESP-La Liga,2023,defense
URU,MF,25,1998,32.3,47,34,22,13,12,24,42,57.1,18,39,2,37,43,90,40,0,ESP-La Liga,2023,defense
FRA,DF,28,1995,19.1,15,10,12,2,1,11,14,78.6,3,12,2,10,13,28,26,1,ESP-La Liga,2023,defense
ESP,DF,23,1999,15.5,25,17,11,12,2,13,31,41.9,18,16,3,13,19,44,28,1,ESP-La Liga,2023,defense
ESP,"FW,MF",19,2004,0.2,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0,ESP-La Liga,2023,defense
ESP,FW,33,1990,18.7,6,3,1,4,1,0,7,0.0,7,11,1,10,6,12,11,0,ESP-La Liga,2023,defense
ENG,MF,20,2003,25.7,42,34,14,18,10,12,36,33.3,24,55,5,50,21,63,17,0,ESP-La Liga,2023,defense
ESP,GK,28,1994,13.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0,ESP-La Liga,2023,defense
ESP,DF,32,1991,15.8,37,25,22,14,1,18,25,72.0,7,27,5,22,12,49,36,0,ESP-La Liga,2023,defense
CRO,MF,37,1985,18.8,22,15,10,6,6,9,25,36.0,16,13,4,9,21,43,9,0,ESP-La Liga,2023,defense
ESP,MF,19,2004,0.2,5,1,0,2,3,3,4,75.0,1,2,1,1,0,5,0,0,ESP-La Liga,2023,defense
ESP,DF,33,1990,19.4,18,10,9,7,2,6,13,46.2,7,23,13,10,18,36,56,0,ESP-La Liga,2023,defense
ARG,"MF,FW",18,2004,0.3,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,ESP-La Liga,2023,defense
BRA,FW,22,2001,26.4,16,15,2,9,5,5,19,26.3,14,14,0,14,8,24,6,0,ESP-La Liga,2023,defense
BEL,GK,31,1992,3.7,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,ESP-La Liga,2023,defense
GER,MF,33,1990,23.6,53,34,19,25,9,24,59,40.7,35,22,4,18,17,70,11,1,ESP-La Liga,2023,defense
BRA,FW,23,2000,20.7,18,13,5,5,8,3,12,25.0,9,13,0,13,1,19,3,2,ESP-La Liga,2023,defense
URU,FW,19,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ESP-La Liga,2023,defense
BRA,DF,25,1998,5.5,7,3,4,3,0,6,9,66.7,3,4,3,1,4,11,19,1,ESP-La Liga,2023,defense
ESP,DF,25,1997,12.5,36,21,20,10,6,24,35,68.6,11,16,8,8,9,45,33,0,ESP-La Liga,2023,defense
ESP,MF,21,2002,0.3,2,1,2,0,0,0,0,,0,1,0,1,0,2,0,0,ESP-La Liga,2023,defense
ESP,"DF,MF",24,1999,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,ESP-La Liga,2023,defense
ESP,"FW,MF",21,2001,15.9,32,21,7,16,9,10,26,38.5,16,18,1,17,6,38,5,0,ESP-La Liga,2023,defense
POR,FW,27,1995,8.1,2,2,0,0,2,0,4,0.0,4,3,0,3,1,3,3,0,ESP-La Liga,2023,defense
ESP,DF,29,1994,9.0,11,7,5,4,2,6,14,42.9,8,12,10,2,7,18,26,0,ESP-La Liga,2023,defense
RUS,"MF,FW",20,2003,13.6,22,15,8,11,3,9,22,40.9,13,16,0,16,4,26,10,0,ESP-La Liga,2023,defense
ESP,MF,21,2002,18.7,31,17,6,20,5,13,30,43.3,17,19,8,11,6,37,17,0,ESP-La Liga,2023,defense
ESP,"MF,FW",26,1997,26.8,42,28,13,20,9,15,43,34.9,28,23,4,19,12,54,21,0,ESP-La Liga,2023,defense
ESP,FW,27,1996,4.5,11,7,3,6,2,0,2,0.0,2,4,0,4,0,11,5,0,ESP-La Liga,2023,defense
MLI,DF,31,1992,25.5,44,19,24,17,3,25,43,58.1,18,27,8,19,24,68,59,2,ESP-La Liga,2023,defense
ESP,DF,26,1997,28.0,32,25,20,10,2,19,26,73.1,7,28,19,9,32,64,97,3,ESP-La Liga,2023,defense
ESP,DF,28,1994,11.9,38,22,15,19,4,15,30,50.0,15,24,1,23,14,52,17,1,ESP-La Liga,2023,defense
VEN,DF,21,2002,6.0,24,15,12,10,2,15,25,60.0,10,8,3,5,7,31,17,0,ESP-La Liga,2023,defense
ESP,"FW,MF",23,2000,1.3,5,3,2,3,0,4,8,50.0,4,3,0,3,0,5,2,0,ESP-La Liga,2023,defense
ESP,DF,17,2006,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,ESP-La Liga,2023,defense
ESP,DF,22,2001,17.0,25,15,21,4,0,14,22,63.6,8,17,6,11,10,35,53,1,ESP-La Liga,2023,defense
SCO,DF,26,1997,13.8,37,24,16,18,3,18,27,66.7,9,22,8,14,10,47,45,0,ESP-La Liga,2023,defense
ESP,MF,24,1999,29.5,49,27,18,29,2,23,42,54.8,19,33,9,24,37,86,54,0,ESP-La Liga,2023,defense
ESP,MF,27,1996,27.6,77,43,25,34,18,22,48,45.8,26,36,11,25,16,93,55,3,ESP-La Liga,2023,defense
ESP,"FW,MF",26,1997,24.0,23,18,7,11,5,7,21,33.3,14,25,4,21,4,27,12,0,ESP-La Liga,2023,defense
FRA,"FW,MF",19,2004,2.8,4,3,3,1,0,2,7,28.6,5,6,0,6,1,5,1,0,ESP-La Liga,2023,defense
ESP,MF,22,2000,4.0,16,13,4,7,5,5,8,62.5,3,2,0,2,3,19,5,1,ESP-La Liga,2023,defense
ESP,DF,26,1996,27.4,31,22,16,15,0,17,30,56.7,13,26,15,11,28,59,96,1,ESP-La Liga,2023,defense
SUR,"FW,MF",28,1995,8.6,2,2,0,2,0,0,1,0.0,1,3,0,3,1,3,0,0,ESP-La Liga,2023,defense
JPN,"FW,MF",22,2001,23.9,26,17,15,6,5,9,23,39.1,14,21,2,19,11,37,8,1,ESP-La Liga,2023,defense
NGA,FW,26,1997,12.0,15,10,2,8,5,4,8,50.0,4,9,0,9,0,15,10,0,ESP-La Liga,2023,defense
ESP,GK,21,2001,1.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2023,defense
ESP,MF,22,2001,1.7,4,1,0,3,1,2,2,100.0,0,1,0,1,1,5,6,0,ESP-La Liga,2023,defense
ESP,GK,28,1995,36.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,24,2,ESP-La Liga,2023,defense
ESP,DF,27,1995,4.4,9,7,7,1,1,5,5,100.0,0,2,1,1,8,17,7,0,ESP-La Liga,2023,defense
BEL,"FW,MF",28,1995,2.1,3,3,2,0,1,0,1,0.0,1,2,0,2,1,4,0,0,ESP-La Liga,2023,defense
ESP,DF,25,1998,19.5,46,26,28,14,4,23,34,67.6,11,26,6,20,15,61,54,0,ESP-La Liga,2023,defense
ARG,FW,19,2003,0.4,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0,ESP-La Liga,2023,defense
FRA,MF,24,1999,25.4,39,28,24,14,1,14,26,53.8,12,25,7,18,26,65,20,1,ESP-La Liga,2023,defense
ESP,DF,20,2003,0.4,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,ESP-La Liga,2023,defense
SUI,MF,26,1997,16.2,28,21,15,8,5,9,25,36.0,16,20,3,17,17,45,8,1,ESP-La Liga,2023,defense
BEL,"FW,MF",25,1997,12.5,5,2,2,2,1,1,6,16.7,5,9,2,7,2,7,5,0,ESP-La Liga,2023,defense
ARG,"DF,FW",24,1999,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,ESP-La Liga,2023,defense
BRA,MF,36,1987,5.1,9,8,2,4,3,5,9,55.6,4,2,0,2,7,16,9,0,ESP-La Liga,2023,defense
TUN,MF,20,2003,1.2,3,3,1,2,0,0,1,0.0,1,1,0,1,0,3,0,0,ESP-La Liga,2023,defense
ESP,FW,23,2000,11.5,6,3,2,2,2,5,9,55.6,4,12,0,12,0,6,11,0,ESP-La Liga,2023,defense
CRO,MF,35,1988,15.8,30,16,9,12,9,11,19,57.9,8,16,5,11,14,44,12,0,ESP-La Liga,2023,defense
MEX,"MF,DF",30,1993,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,ESP-La Liga,2023,defense
ESP,DF,37,1985,22.3,37,27,21,14,2,22,40,55.0,18,15,7,8,22,59,48,0,ESP-La Liga,2023,defense
ESP,MF,29,1994,4.2,8,7,3,3,2,7,15,46.7,8,4,2,2,4,12,2,0,ESP-La Liga,2023,defense
ESP,DF,19,2003,13.1,56,35,34,18,4,34,58,58.6,24,24,7,17,12,68,36,0,ESP-La Liga,2023,defense
ESP,DF,21,2002,17.8,41,23,26,12,3,22,36,61.1,14,25,14,11,26,67,91,1,ESP-La Liga,2023,defense
FRA,DF,23,2000,25.3,65,41,53,12,0,30,49,61.2,19,23,15,8,38,103,116,2,ESP-La Liga,2023,defense
ARG,"FW,MF",29,1994,31.9,66,47,22,27,17,29,58,50.0,29,34,1,33,21,87,29,0,ESP-La Liga,2023,defense
FRA,MF,21,2002,8.6,23,18,7,14,2,9,12,75.0,3,6,1,5,7,30,8,0,ESP-La Liga,2023,defense
ESP,MF,19,2004,1.3,4,2,4,0,0,3,3,100.0,0,3,0,3,0,4,1,0,ESP-La Liga,2023,defense
ARG,DF,31,1991,14.4,33,21,20,12,1,9,14,64.3,5,12,2,10,4,37,25,0,ESP-La Liga,2023,defense
BRA,DF,27,1996,3.9,9,6,5,4,0,6,10,60.0,4,8,6,2,4,13,11,1,ESP-La Liga,2023,defense
DOM,"FW,MF",29,1993,2.7,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,2,0,ESP-La Liga,2023,defense
SRB,GK,31,1992,13.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,5,0,ESP-La Liga,2023,defense
SRB,"DF,MF",31,1991,19.4,31,24,18,10,3,17,31,54.8,14,17,9,8,27,58,56,0,ESP-La Liga,2023,defense
ESP,"FW,MF",26,1997,4.3,2,2,1,1,0,1,2,50.0,1,2,0,2,1,3,1,0,ESP-La Liga,2023,defense
ESP,DF,37,1986,28.0,45,30,32,11,2,27,40,67.5,13,35,30,5,41,86,156,0,ESP-La Liga,2023,defense
ESP,"MF,FW",29,1993,16.9,24,17,14,8,2,8,28,28.6,20,9,0,9,5,29,4,0,ESP-La Liga,2023,defense
FRA,DF,21,2002,3.5,12,8,9,2,1,8,11,72.7,3,2,0,2,3,15,9,1,ESP-La Liga,2023,defense
MAR,GK,32,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2023,defense
MAR,FW,26,1997,28.6,10,7,3,4,3,0,10,0.0,10,9,1,8,7,17,29,1,ESP-La Liga,2023,defense
ARG,"FW,MF",31,1992,5.1,21,14,4,10,7,10,15,66.7,5,12,0,12,1,22,5,0,ESP-La Liga,2023,defense
ESP,MF,28,1994,18.0,37,22,17,15,5,22,57,38.6,35,40,4,36,6,43,6,0,ESP-La Liga,2023,defense
NOR,GK,32,1990,24.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,1,ESP-La Liga,2023,defense
ESP,FW,22,2001,3.1,4,2,0,1,3,1,1,100.0,0,3,0,3,0,4,5,0,ESP-La Liga,2023,defense
TUR,DF,22,2000,17.8,26,15,22,4,0,15,23,65.2,8,18,7,11,18,44,84,1,ESP-La Liga,2023,defense
ESP,DF,19,2004,34.2,57,34,36,18,3,25,39,64.1,14,42,23,19,36,93,137,2,ESP-La Liga,2023,defense
ESP,GK,25,1998,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2023,defense
ESP,DF,21,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,ESP-La Liga,2023,defense
ESP,"MF,FW",21,2002,29.5,37,25,14,16,7,13,56,23.2,43,23,1,22,20,57,12,0,ESP-La Liga,2023,defense
FRA,"DF,MF",30,1993,20.5,39,22,22,13,4,18,26,69.2,8,10,1,9,16,55,49,1,ESP-La Liga,2023,defense
POR,"FW,MF",23,2000,10.7,25,15,9,12,4,9,19,47.4,10,13,1,12,6,31,5,0,ESP-La Liga,2023,defense
ESP,"MF,FW",20,2002,22.8,30,17,10,14,6,15,44,34.1,29,19,0,19,14,44,5,0,ESP-La Liga,2023,defense
BRA,DF,32,1990,15.5,10,7,8,2,0,6,11,54.5,5,15,7,8,24,34,78,0,ESP-La Liga,2023,defense
GEO,GK,22,2000,36.5,4,3,4,0,0,4,4,100.0,0,1,0,1,2,6,22,2,ESP-La Liga,2023,defense
ESP,FW,23,1999,33.1,16,8,5,8,3,9,29,31.0,20,24,5,19,5,21,27,0,ESP-La Liga,2023,defense
ESP,"MF,FW",20,2003,1.0,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0,ESP-La Liga,2023,defense
ESP,MF,23,2000,14.6,24,15,7,14,3,11,17,64.7,6,8,3,5,12,36,25,2,ESP-La Liga,2023,defense
ESP,GK,32,1990,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2023,defense
ESP,MF,20,2003,27.8,54,24,25,22,7,22,58,37.9,36,27,7,20,18,72,44,0,ESP-La Liga,2023,defense
ESP,"DF,MF",20,2003,8.0,24,12,13,8,3,10,16,62.5,6,17,4,13,3,27,24,0,ESP-La Liga,2023,defense
ESP,MF,24,1998,36.7,78,53,36,36,6,37,71,52.1,34,41,10,31,49,127,71,0,ESP-La Liga,2023,defense
ESP,DF,28,1995,19.9,71,36,44,23,4,43,67,64.2,24,18,3,15,11,82,42,0,ESP-La Liga,2023,defense
ESP,FW,19,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2023,defense
GUI,"DF,MF",26,1996,11.9,18,11,9,9,0,11,13,84.6,2,17,7,10,11,29,62,0,ESP-La Liga,2023,defense
ESP,"MF,FW",22,2001,1.1,1,0,0,0,1,1,6,16.7,5,0,0,0,1,2,2,0,ESP-La Liga,2023,defense
DOM,"MF,FW",21,2002,7.2,5,3,3,1,1,1,10,10.0,9,11,0,11,7,12,10,0,ESP-La Liga,2023,defense
UKR,FW,27,1995,10.3,5,2,1,2,2,3,6,50.0,3,4,0,4,1,6,9,0,ESP-La Liga,2023,defense
ESP,DF,20,2003,0.1,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0,ESP-La Liga,2023,defense
MAR,"FW,MF",26,1996,6.7,17,12,7,7,3,3,9,33.3,6,13,0,13,11,28,6,0,ESP-La Liga,2023,defense
ESP,"MF,FW",26,1997,13.7,23,13,7,11,5,10,24,41.7,14,14,2,12,11,34,9,0,ESP-La Liga,2023,defense
POR,DF,24,1999,23.9,63,35,39,20,4,28,49,57.1,21,39,16,23,33,96,61,0,ESP-La Liga,2023,defense
ESP,DF,18,2005,8.2,22,12,14,5,3,13,19,68.4,6,15,8,7,15,37,50,1,ESP-La Liga,2023,defense
ESP,"DF,MF",22,2001,8.6,16,7,9,6,1,9,24,37.5,15,18,5,13,5,21,18,0,ESP-La Liga,2023,defense
ESP,DF,31,1992,16.5,31,21,19,10,2,10,30,33.3,20,12,2,10,24,55,33,0,ESP-La Liga,2023,defense
ESP,"MF,FW",22,2001,28.7,34,21,10,16,8,20,47,42.6,27,23,2,21,13,47,17,1,ESP-La Liga,2023,defense
NOR,FW,27,1995,27.7,6,3,1,2,3,2,6,33.3,4,9,4,5,0,6,26,0,ESP-La Liga,2023,defense
ESP,DF,27,1996,12.4,25,9,18,5,2,9,17,52.9,8,16,7,9,13,38,19,0,ESP-La Liga,2023,defense
ALG,DF,31,1991,12.4,13,8,8,5,0,7,14,50.0,7,10,7,3,8,21,41,0,ESP-La Liga,2023,defense
CHI,"FW,MF",24,1999,3.0,2,2,1,0,1,0,2,0.0,2,0,0,0,0,2,0,0,ESP-La Liga,2023,defense
BFA,MF,27,1995,6.3,5,4,2,1,2,1,4,25.0,3,6,0,6,1,6,2,0,ESP-La Liga,2023,defense
ESP,DF,21,2001,2.9,11,5,8,1,2,7,12,58.3,5,3,0,3,1,12,11,0,ESP-La Liga,2023,defense
ESP,MF,34,1989,28.7,43,30,16,21,6,20,46,43.5,26,25,9,16,21,64,29,3,ESP-La Liga,2023,defense
ESP,"MF,FW",29,1994,1.5,0,0,0,0,0,0,2,0.0,2,2,2,0,0,0,4,0,ESP-La Liga,2023,defense
CIV,DF,29,1994,9.3,5,3,4,1,0,2,2,100.0,0,8,8,0,9,14,38,2,ESP-La Liga,2023,defense
DEN,GK,21,2002,36.0,3,1,3,0,0,3,4,75.0,1,0,0,0,2,5,10,3,ESP-La Liga,2023,defense
FRA,MF,32,1991,10.1,20,12,8,10,2,5,13,38.5,8,14,4,10,16,36,15,0,ESP-La Liga,2023,defense
ESP,FW,31,1992,24.6,25,12,10,7,8,11,25,44.0,14,24,7,17,9,34,24,0,ESP-La Liga,2023,defense
POR,"FW,MF",26,1996,10.6,6,4,1,2,3,2,7,28.6,5,8,0,8,2,8,3,0,ESP-La Liga,2023,defense
MAR,"MF,FW",19,2004,16.8,36,21,11,16,9,10,20,50.0,10,10,2,8,13,49,13,0,ESP-La Liga,2023,defense
ESP,DF,23,1999,21.8,42,29,26,10,6,19,30,63.3,11,26,15,11,21,63,114,0,ESP-La Liga,2023,defense
ESP,"FW,MF",36,1987,11.6,5,3,1,4,0,3,13,23.1,10,9,1,8,7,12,4,0,ESP-La Liga,2023,defense
ARG,DF,25,1998,11.8,26,15,18,8,0,12,27,44.4,15,17,4,13,12,38,44,0,ESP-La Liga,2023,defense
ESP,DF,32,1991,17.6,35,25,19,13,3,19,34,55.9,15,21,6,15,31,66,45,0,ESP-La Liga,2023,defense
ESP,MF,31,1991,3.4,7,5,6,1,0,4,10,40.0,6,1,1,0,3,10,9,0,ESP-La Liga,2023,defense
ITA,DF,23,1999,5.3,10,6,4,6,0,5,8,62.5,3,5,2,3,8,18,36,1,ESP-La Liga,2023,defense
ESP,FW,20,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2023,defense
ESP,GK,40,1982,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ESP-La Liga,2023,defense
ESP,"MF,DF",22,2000,8.7,17,13,8,8,1,7,15,46.7,8,11,1,10,3,20,9,0,ESP-La Liga,2023,defense
ESP,DF,37,1985,22.6,25,14,15,9,1,18,27,66.7,9,31,24,7,16,41,102,0,ESP-La Liga,2023,defense
ESP,MF,26,1996,18.4,44,26,15,21,8,19,38,50.0,19,33,9,24,22,66,27,1,ESP-La Liga,2023,defense
SRB,DF,19,2004,0.3,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,ESP-La Liga,2023,defense
ESP,"MF,FW",20,2002,5.3,25,18,12,10,3,9,18,50.0,9,11,1,10,5,30,5,0,ESP-La Liga,2023,defense
COL,DF,22,2001,13.7,27,13,18,7,2,12,15,80.0,3,12,2,10,17,44,65,0,ESP-La Liga,2023,defense
FRA,MF,35,1988,16.2,32,18,17,12,3,15,22,68.2,7,20,4,16,22,54,24,1,ESP-La Liga,2023,defense
