league,season,team,player,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP,stat_type
ESP-La Liga,2024,Girona,Ladislav Krejčí,CZE,DF,25-356,1999,20.1,1501,1667,90.0,27031,9338,576,605,95.2,812,860,94.4,97,171,56.7,0,0.1,0.7,-0.1,5,125,10,1,114,passing
ESP-La Liga,2024,Girona,Miguel Gutiérrez,ESP,"DF,MF",23-258,2001,25.4,1155,1392,83.0,18904,4636,615,664,92.6,426,499,85.4,87,150,58.0,5,4.1,4.4,0.9,41,55,49,25,100,passing
ESP-La Liga,2024,Girona,Oriol Romeu,ESP,MF,33-199,1991,12.9,682,760,89.7,11795,2477,304,328,92.7,311,333,93.4,57,74,77.0,0,0.2,0.7,-0.2,6,69,2,1,62,passing
ESP-La Liga,2024,Girona,Papa Ba,ESP,MF,20-211,2004,0.5,5,13,38.5,79,7,3,8,37.5,1,2,50.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,0,passing
ESP-La Liga,2024,Girona,Pau López,ESP,GK,30-119,1994,0.5,18,24,75.0,545,414,2,2,100.0,12,12,100.0,4,10,40.0,0,0.0,0.1,0.0,0,2,1,0,0,passing
ESP-La Liga,2024,Girona,Paulo Gazzaniga,ARG,GK,33-099,1992,29.5,830,1034,80.3,19807,12913,196,197,99.5,457,469,97.4,176,360,48.9,0,0.0,0.0,0.0,0,9,0,0,0,passing
ESP-La Liga,2024,Girona,Portu,ESP,"FW,MF",32-325,1992,3.9,88,127,69.3,1159,234,58,74,78.4,28,32,87.5,1,10,10.0,1,1.1,1.2,-0.1,5,6,3,1,9,passing
ESP-La Liga,2024,Girona,Silvi Clúa,ESP,MF,20-072,2005,1.8,75,95,78.9,1302,271,31,37,83.8,36,42,85.7,5,8,62.5,0,0.0,0.0,0.0,1,3,0,0,3,passing
ESP-La Liga,2024,Girona,Viktor Tsyhankov,UKR,"FW,MF",27-147,1997,14.0,441,585,75.4,6643,1769,254,289,87.9,124,165,75.2,36,82,43.9,4,1.9,3.1,2.1,20,29,19,6,45,passing
ESP-La Liga,2024,Girona,Yangel Herrera,VEN,MF,27-087,1998,18.8,685,839,81.6,11231,2908,333,371,89.8,290,337,86.1,43,79,54.4,3,1.4,1.1,1.6,16,81,11,2,89,passing
ESP-La Liga,2024,Girona,Yaser Asprilla,COL,"FW,MF",21-143,2003,11.4,363,502,72.3,6505,1827,170,195,87.2,141,183,77.0,46,89,51.7,0,1.8,2.8,-1.8,18,28,33,7,64,passing
ESP-La Liga,2024,Las Palmas,Aboubacar Bassinga,CIV,MF,19-272,2005,0.0,2,4,50.0,53,0,1,1,100.0,0,0,,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Las Palmas,Adnan Januzaj,BEL,"MF,FW",30-065,1995,4.1,149,211,70.6,2973,1013,62,72,86.1,62,79,78.5,25,49,51.0,1,0.7,1.3,0.3,9,20,6,2,28,passing
ESP-La Liga,2024,Las Palmas,Alberto Moleiro,ESP,"FW,MF",21-193,2003,24.0,654,800,81.8,9141,2073,408,462,88.3,200,239,83.7,25,45,55.6,0,2.6,2.6,-2.6,33,55,24,3,92,passing
ESP-La Liga,2024,Las Palmas,Andy Pelmard,FRA,DF,25-030,2000,2.3,98,115,85.2,1674,470,50,52,96.2,41,46,89.1,6,13,46.2,0,0.0,0.1,0.0,1,9,4,0,13,passing
ESP-La Liga,2024,Las Palmas,Benito Ramírez,ESP,"DF,MF",29-274,1995,4.3,214,268,79.9,3351,879,119,127,93.7,77,88,87.5,14,33,42.4,0,0.8,0.8,-0.8,10,8,8,6,13,passing
ESP-La Liga,2024,Las Palmas,Daley Sinkgraven,NED,DF,29-281,1995,1.0,50,66,75.8,682,211,31,31,100.0,17,25,68.0,1,7,14.3,0,0.0,0.0,0.0,1,2,1,0,3,passing
ESP-La Liga,2024,Las Palmas,Dario Essugo,POR,MF,20-028,2005,15.9,616,724,85.1,10671,2863,281,316,88.9,264,298,88.6,59,81,72.8,0,0.3,0.6,-0.3,10,63,7,0,62,passing
ESP-La Liga,2024,Las Palmas,Dinko Horkaš,CRO,GK,26-032,1999,4.1,136,178,76.4,3730,2915,26,26,100.0,66,66,100.0,44,83,53.0,0,0.0,0.0,0.0,0,2,0,0,0,passing
ESP-La Liga,2024,Las Palmas,Enzo Loiodice,FRA,MF,24-135,2000,5.6,266,317,83.9,4467,1005,131,149,87.9,108,126,85.7,20,28,71.4,0,0.1,0.1,-0.1,3,22,1,0,20,passing
ESP-La Liga,2024,Las Palmas,Fabio González,ESP,MF,28-058,1997,0.6,43,53,81.1,756,181,20,24,83.3,18,20,90.0,4,5,80.0,0,0.0,0.0,0.0,0,5,0,0,6,passing
ESP-La Liga,2024,Las Palmas,Fábio Silva,POR,FW,22-266,2002,18.9,278,423,65.7,3757,645,162,225,72.0,75,116,64.7,15,28,53.6,3,1.9,1.6,1.1,14,12,12,3,23,passing
ESP-La Liga,2024,Las Palmas,Jaime Mata,ESP,FW,36-169,1988,5.2,89,130,68.5,1272,208,54,69,78.3,27,37,73.0,4,9,44.4,0,0.1,0.2,-0.1,3,7,3,1,7,passing
ESP-La Liga,2024,Las Palmas,Jasper Cillessen,NED,GK,35-354,1989,25.9,683,1002,68.2,18003,13417,147,149,98.7,340,347,98.0,194,501,38.7,0,0.0,0.0,0.0,0,15,0,0,0,passing
ESP-La Liga,2024,Las Palmas,Javier Muñoz,ESP,"MF,DF",30-042,1995,24.9,824,1056,78.0,14069,4151,403,466,86.5,307,380,80.8,86,147,58.5,2,2.2,1.9,-0.2,25,97,26,10,94,passing
ESP-La Liga,2024,Las Palmas,José Campaña,ESP,MF,31-315,1993,11.9,611,723,84.5,10664,3604,276,303,91.1,249,285,87.4,65,97,67.0,2,0.8,0.8,1.2,10,58,11,3,71,passing
ESP-La Liga,2024,Las Palmas,Juan Herzog,ESP,DF,21-333,2003,10.7,392,458,85.6,7462,2373,128,143,89.5,222,241,92.1,36,59,61.0,0,0.0,0.0,0.0,0,13,0,0,19,passing
ESP-La Liga,2024,Las Palmas,Kirian Rodríguez,ESP,MF,29-037,1996,19.5,1026,1204,85.2,16191,4876,546,597,91.5,379,429,88.3,75,120,62.5,3,1.5,1.4,1.5,16,106,14,1,128,passing
ESP-La Liga,2024,Las Palmas,Manuel Fuster,ESP,"FW,MF",27-171,1997,7.8,318,414,76.8,5206,1429,169,188,89.9,101,129,78.3,34,65,52.3,0,1.1,1.0,-1.1,20,31,18,5,47,passing
ESP-La Liga,2024,Las Palmas,Marc Cardona,ESP,"FW,DF",29-277,1995,1.2,33,39,84.6,483,76,17,18,94.4,11,13,84.6,2,3,66.7,0,0.0,0.1,0.0,0,4,0,0,2,passing
ESP-La Liga,2024,Las Palmas,Marvin,ESP,"DF,FW",24-282,2000,7.1,231,318,72.6,3872,1139,114,128,89.1,88,123,71.5,20,39,51.3,0,0.8,0.7,-0.8,5,21,11,9,18,passing
ESP-La Liga,2024,Las Palmas,Mika Màrmol,ESP,DF,22-283,2002,19.7,847,1099,77.1,15276,6841,370,410,90.2,369,443,83.3,93,203,45.8,1,1.3,1.8,-0.3,11,87,12,7,73,passing
ESP-La Liga,2024,Las Palmas,Oliver McBurnie,SCO,FW,28-311,1996,14.1,228,336,67.9,2838,646,152,208,73.1,54,84,64.3,5,6,83.3,6,2.6,0.9,3.4,22,21,7,1,25,passing
ESP-La Liga,2024,Las Palmas,Pejiño,ESP,FW,28-256,1996,0.2,6,7,85.7,87,22,3,3,100.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,passing
ESP-La Liga,2024,Las Palmas,Sandro Ramírez,ESP,"FW,MF",29-276,1995,19.2,359,559,64.2,6052,1928,168,221,76.0,145,194,74.7,32,88,36.4,3,2.7,2.5,0.3,22,27,7,3,38,passing
ESP-La Liga,2024,Las Palmas,Scott McKenna,SCO,DF,28-150,1996,22.4,1008,1176,85.7,18542,6362,352,383,91.9,575,634,90.7,66,127,52.0,0,0.4,0.2,-0.4,2,41,1,0,36,passing
ESP-La Liga,2024,Las Palmas,Stefan Bajcetic,ESP,"MF,DF",20-171,2004,5.5,150,208,72.1,2966,855,63,78,80.8,58,72,80.6,28,47,59.6,0,0.2,0.2,-0.2,6,13,6,0,18,passing
ESP-La Liga,2024,Las Palmas,Valentín Pezzolesi,ESP,DF,17-360,2007,0.1,2,5,40.0,45,4,0,2,0.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Las Palmas,Viti,ESP,DF,27-207,1997,16.0,547,672,81.4,8796,3098,269,296,90.9,236,287,82.2,29,54,53.7,2,0.9,1.0,1.1,9,33,10,6,36,passing
ESP-La Liga,2024,Las Palmas,Álex Muñoz,ESP,DF,30-255,1994,14.4,563,708,79.5,9024,3268,275,310,88.7,257,319,80.6,25,52,48.1,0,0.5,0.7,-0.5,7,30,9,8,42,passing
ESP-La Liga,2024,Las Palmas,Álex Suárez,ESP,DF,32-024,1993,21.9,932,1081,86.2,17213,6402,345,363,95.0,503,547,92.0,71,139,51.1,0,0.1,0.2,-0.1,3,40,2,0,38,passing
ESP-La Liga,2024,Leganés,Adrià Altimira,ESP,"DF,FW",24-014,2001,12.0,326,410,79.5,5253,1496,179,204,87.7,118,148,79.7,25,43,58.1,0,0.0,0.2,0.0,2,27,5,0,31,passing
ESP-La Liga,2024,Leganés,Aritz Arambarri,ESP,DF,27-070,1998,2.0,49,67,73.1,1025,258,11,13,84.6,34,41,82.9,4,12,33.3,0,0.0,0.0,0.0,0,1,0,0,2,passing
ESP-La Liga,2024,Leganés,Borna Barišić,CRO,DF,32-152,1992,0.1,3,4,75.0,48,2,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Leganés,Dani Raba,ESP,"MF,FW",29-164,1995,15.2,312,477,65.4,5460,1861,141,173,81.5,123,176,69.9,38,94,40.4,4,3.4,3.1,0.6,34,33,17,2,51,passing
ESP-La Liga,2024,Leganés,Darko Brašanac,SRB,MF,33-058,1992,15.5,317,425,74.6,4408,1017,184,211,87.2,101,141,71.6,13,30,43.3,2,0.4,0.5,1.6,8,20,2,0,36,passing
ESP-La Liga,2024,Leganés,Diego,ESP,"FW,MF",24-358,2000,9.0,90,135,66.7,1363,273,45,58,77.6,35,56,62.5,6,8,75.0,0,0.2,0.2,-0.2,5,6,3,1,12,passing
ESP-La Liga,2024,Leganés,Duk,CPV,"MF,FW",25-054,2000,0.6,19,29,65.5,278,93,12,14,85.7,6,8,75.0,0,2,0.0,0,0.6,0.4,-0.6,4,0,2,1,1,passing
ESP-La Liga,2024,Leganés,Enric Franquesa,ESP,"DF,FW",28-044,1997,6.8,158,225,70.2,2513,1004,71,88,80.7,69,93,74.2,11,26,42.3,0,0.1,0.1,-0.1,2,5,2,2,12,passing
ESP-La Liga,2024,Leganés,Javi Hernández,ESP,DF,26-344,1998,19.5,542,724,74.9,8368,2927,296,348,85.1,206,255,80.8,26,79,32.9,1,1.3,1.0,-0.3,15,30,8,4,46,passing
ESP-La Liga,2024,Leganés,Jorge Sáenz,ESP,DF,28-145,1996,10.9,488,579,84.3,9846,3759,157,165,95.2,272,292,93.2,54,110,49.1,0,0.1,0.2,-0.1,2,22,1,0,20,passing
ESP-La Liga,2024,Leganés,Juan Cruz,ESP,"FW,DF",24-351,2000,21.2,416,620,67.1,6671,2608,223,274,81.4,150,212,70.8,34,90,37.8,3,2.9,3.1,0.1,20,26,28,12,58,passing
ESP-La Liga,2024,Leganés,Juan Soriano,ESP,GK,27-231,1997,6.0,98,185,53.0,3513,2922,17,17,100.0,35,35,100.0,46,133,34.6,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Leganés,Julián Chicco,ARG,MF,27-088,1998,2.3,74,93,79.6,1235,386,35,42,83.3,31,35,88.6,6,9,66.7,0,0.1,0.1,-0.1,1,8,2,0,14,passing
ESP-La Liga,2024,Leganés,Marko Dmitrović,SRB,GK,33-077,1992,24.0,356,801,44.4,13241,11132,45,45,100.0,130,132,98.5,181,618,29.3,0,0.0,0.1,0.0,0,22,0,0,1,passing
ESP-La Liga,2024,Leganés,Matija Nastasić,SRB,DF,32-014,1993,22.6,687,833,82.5,13873,4704,199,221,90.0,411,454,90.5,70,142,49.3,0,0.1,0.4,-0.1,2,35,1,0,58,passing
ESP-La Liga,2024,Leganés,Miguel,ESP,FW,25-220,1999,18.4,127,222,57.2,1816,368,70,107,65.4,42,67,62.7,5,14,35.7,3,1.4,0.8,1.6,7,9,5,1,16,passing
ESP-La Liga,2024,Leganés,Munir El Haddadi,MAR,"FW,MF",29-222,1995,6.1,111,158,70.3,1425,384,72,86,83.7,34,48,70.8,1,9,11.1,0,0.6,0.4,-0.6,4,9,4,1,17,passing
ESP-La Liga,2024,Leganés,Renato Tapia,PER,"MF,DF",29-257,1995,19.2,599,767,78.1,10611,3311,290,334,86.8,237,275,86.2,62,115,53.9,0,0.1,0.5,-0.1,4,51,6,0,49,passing
ESP-La Liga,2024,Leganés,Roberto López,ESP,MF,24-352,2000,4.4,152,205,74.1,2443,735,81,97,83.5,43,50,86.0,18,38,47.4,1,0.9,0.5,0.1,10,22,2,1,20,passing
ESP-La Liga,2024,Leganés,Sergi,ESP,DF,32-356,1992,27.8,1105,1321,83.6,21792,8758,348,374,93.0,608,659,92.3,139,256,54.3,0,0.4,0.5,-0.4,5,52,5,0,70,passing
ESP-La Liga,2024,Leganés,Seydouba Cissé,GUI,MF,24-060,2001,21.4,763,907,84.1,12729,2572,352,393,89.6,318,359,88.6,66,103,64.1,0,0.3,0.5,-0.3,9,64,11,0,82,passing
ESP-La Liga,2024,Leganés,Sébastien Haller,CIV,FW,30-293,1994,4.5,54,90,60.0,648,93,35,50,70.0,13,24,54.2,2,4,50.0,0,0.2,0.2,-0.2,1,4,0,0,4,passing
ESP-La Liga,2024,Leganés,Valentin Rosier,FRA,DF,28-235,1996,24.1,792,1019,77.7,12120,4701,439,483,90.9,291,364,79.9,40,106,37.7,2,1.0,1.0,1.0,9,53,11,3,57,passing
ESP-La Liga,2024,Leganés,Yan Diomandé,CIV,"FW,MF",18-148,2006,0.2,12,14,85.7,167,54,7,8,87.5,4,4,100.0,0,0,,0,0.0,0.1,0.0,0,1,1,0,3,passing
ESP-La Liga,2024,Leganés,Yvan Neyou,CMR,MF,28-098,1997,22.9,822,966,85.1,12911,3426,430,478,90.0,306,348,87.9,55,78,70.5,1,0.5,0.9,0.5,11,77,8,1,86,passing
ESP-La Liga,2024,Leganés,Óscar Rodríguez Arnaiz,ESP,"MF,FW",26-287,1998,12.2,336,460,73.0,5826,1755,165,193,85.5,116,155,74.8,43,79,54.4,4,1.9,1.1,2.1,14,25,17,5,52,passing
ESP-La Liga,2024,Mallorca,Abdón Prats,ESP,"FW,MF",32-125,1992,4.2,47,69,68.1,721,146,25,33,75.8,15,22,68.2,4,6,66.7,0,0.0,0.1,0.0,1,4,1,0,6,passing
ESP-La Liga,2024,Mallorca,Antonio Raillo,ESP,DF,33-185,1991,27.6,1203,1366,88.1,22744,7866,406,443,91.6,678,729,93.0,105,165,63.6,0,1.4,0.9,-1.4,11,61,6,0,79,passing
ESP-La Liga,2024,Mallorca,Antonio Sánchez,ESP,"MF,DF",28-100,1997,10.8,312,419,74.5,5372,1575,150,171,87.7,114,148,77.0,35,68,51.5,0,0.6,0.8,-0.6,5,28,7,3,32,passing
ESP-La Liga,2024,Mallorca,Chiquinho,POR,"MF,FW",25-065,2000,1.6,22,34,64.7,299,87,13,15,86.7,5,9,55.6,2,7,28.6,0,0.0,0.1,0.0,2,0,0,0,1,passing
ESP-La Liga,2024,Mallorca,Copete,ESP,DF,25-183,1999,12.3,483,588,82.1,9110,3444,181,201,90.0,249,280,88.9,48,89,53.9,0,0.0,0.1,0.0,0,28,4,0,37,passing
ESP-La Liga,2024,Mallorca,Cyle Larin,CAN,FW,29-359,1995,14.4,161,237,67.9,1974,264,102,134,76.1,44,69,63.8,3,5,60.0,2,1.3,0.3,0.7,6,7,1,0,11,passing
ESP-La Liga,2024,Mallorca,Dani Rodríguez,ESP,"MF,FW",36-309,1988,19.6,409,601,68.1,6996,2225,207,259,79.9,147,194,75.8,46,112,41.1,6,2.9,3.0,3.1,28,35,14,5,68,passing
ESP-La Liga,2024,Mallorca,Daniel Luna,COL,MF,21-339,2003,0.2,8,13,61.5,88,16,5,6,83.3,2,5,40.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,passing
ESP-La Liga,2024,Mallorca,David López,ESP,DF,22-067,2003,0.9,31,35,88.6,531,172,15,15,100.0,14,15,93.3,2,3,66.7,0,0.0,0.0,0.0,0,0,1,0,2,passing
ESP-La Liga,2024,Mallorca,Dominik Greif,SVK,GK,28-005,1997,25.0,600,855,70.2,18461,14537,107,107,100.0,272,273,99.6,221,469,47.1,0,0.0,0.1,0.0,0,13,1,0,0,passing
ESP-La Liga,2024,Mallorca,Jan Salas,ESP,MF,19-244,2005,0.2,12,15,80.0,142,29,7,7,100.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,passing
ESP-La Liga,2024,Mallorca,Javier Llabrés,ESP,FW,22-212,2002,0.6,20,24,83.3,294,88,12,12,100.0,7,10,70.0,1,2,50.0,0,0.1,0.1,-0.1,1,0,1,1,3,passing
ESP-La Liga,2024,Mallorca,Johan Mojica,COL,DF,32-233,1992,24.6,945,1288,73.4,17035,7304,470,533,88.2,356,461,77.2,113,224,50.4,2,3.5,3.7,-1.5,32,78,43,27,107,passing
ESP-La Liga,2024,Mallorca,Leo Román,ESP,GK,24-279,2000,5.0,104,170,61.2,3579,2854,5,5,100.0,50,52,96.2,49,113,43.4,0,0.0,0.0,0.0,0,4,0,0,0,passing
ESP-La Liga,2024,Mallorca,Manu Morlanes,ESP,MF,26-089,1999,14.4,594,665,89.3,9630,2895,287,309,92.9,254,282,90.1,33,46,71.7,0,0.3,0.7,-0.3,10,80,10,3,83,passing
ESP-La Liga,2024,Mallorca,Marc Domenech,ESP,FW,19-100,2006,1.5,17,25,68.0,229,71,13,17,76.5,2,4,50.0,1,1,100.0,0,0.0,0.1,0.0,1,0,1,1,2,passing
ESP-La Liga,2024,Mallorca,Martin Valjent,SVK,DF,29-121,1995,23.7,898,1046,85.9,17088,6640,326,355,91.8,454,480,94.6,104,179,58.1,0,0.0,0.3,0.0,2,53,3,0,67,passing
ESP-La Liga,2024,Mallorca,Mateu Morey,ESP,DF,25-040,2000,4.2,174,221,78.7,2690,761,93,105,88.6,70,85,82.4,9,18,50.0,0,0.1,0.2,-0.1,3,8,2,1,9,passing
ESP-La Liga,2024,Mallorca,Omar Mascarell,EQG,MF,32-068,1993,17.6,610,715,85.3,10653,2979,280,300,93.3,256,282,90.8,60,97,61.9,0,0.1,0.2,-0.1,2,43,2,0,54,passing
ESP-La Liga,2024,Mallorca,Pablo Maffeo,ESP,DF,27-273,1997,21.6,609,871,69.9,10629,4580,301,337,89.3,226,324,69.8,74,165,44.8,1,3.9,3.0,-2.9,26,42,28,21,60,passing
ESP-La Liga,2024,Mallorca,Roberto Navarro,ESP,"MF,FW",22-364,2002,14.2,357,473,75.5,5122,1424,222,258,86.0,106,141,75.2,19,37,51.4,0,1.9,1.5,-1.9,13,27,14,3,51,passing
ESP-La Liga,2024,Mallorca,Samu Costa,POR,MF,24-135,2000,21.8,889,1098,81.0,15984,4559,393,451,87.1,383,444,86.3,99,142,69.7,2,1.2,1.3,0.8,12,87,12,5,87,passing
ESP-La Liga,2024,Mallorca,Sergi Darder,ESP,"MF,FW",31-110,1993,22.7,744,966,77.0,14331,4420,333,376,88.6,271,336,80.7,122,210,58.1,4,2.9,4.0,1.1,43,94,26,10,113,passing
ESP-La Liga,2024,Mallorca,Siebe Van Der Heyden,BEL,"DF,MF",26-316,1998,1.1,65,73,89.0,1164,308,31,33,93.9,26,30,86.7,7,9,77.8,0,0.1,0.1,-0.1,1,7,1,1,5,passing
ESP-La Liga,2024,Mallorca,Takuma Asano,JPN,"FW,MF",30-152,1994,10.6,129,194,66.5,1840,440,79,94,84.0,43,61,70.5,4,15,26.7,0,0.6,0.6,-0.6,5,8,3,2,19,passing
ESP-La Liga,2024,Mallorca,Toni Lato,ESP,DF,27-141,1997,4.9,176,239,73.6,3094,1082,87,104,83.7,75,99,75.8,14,29,48.3,0,0.4,0.6,-0.4,5,11,10,9,19,passing
ESP-La Liga,2024,Mallorca,Valery Fernández,ESP,"MF,FW",25-139,1999,3.2,74,85,87.1,964,191,47,55,85.5,19,21,90.5,3,3,100.0,0,0.0,0.1,0.0,1,3,2,1,5,passing
ESP-La Liga,2024,Mallorca,Vedat Muriqi,KVX,FW,30-352,1994,19.4,253,413,61.3,3632,762,152,211,72.0,71,131,54.2,14,22,63.6,2,2.0,1.7,0.0,23,21,6,0,28,passing
ESP-La Liga,2024,Osasuna,Abel,ESP,DF,24-233,2000,18.8,602,847,71.1,10127,4262,302,343,88.0,238,310,76.8,50,136,36.8,0,0.8,1.1,-0.8,11,46,10,8,60,passing
ESP-La Liga,2024,Osasuna,Aimar Oroz,ESP,"MF,FW",23-135,2001,25.0,667,821,81.2,10751,2625,350,398,87.9,250,300,83.3,47,66,71.2,1,1.8,2.8,-0.8,27,68,28,1,127,passing
ESP-La Liga,2024,Osasuna,Aitor Fernández,ESP,GK,33-343,1991,1.0,29,45,64.4,1243,1147,0,0,,10,10,100.0,19,35,54.3,0,0.0,0.0,0.0,0,1,0,0,0,passing
ESP-La Liga,2024,Osasuna,Ante Budimir,CRO,FW,33-263,1991,25.4,186,356,52.2,2306,405,129,206,62.6,46,98,46.9,1,7,14.3,2,1.5,1.0,0.5,13,7,7,0,20,passing
ESP-La Liga,2024,Osasuna,Bryan Zaragoza,ESP,"FW,MF",23-351,2001,15.9,261,406,64.3,4766,1274,117,153,76.5,100,149,67.1,38,75,50.7,5,2.6,4.5,2.4,25,16,25,15,37,passing
ESP-La Liga,2024,Osasuna,Catena,ESP,DF,30-165,1994,27.8,1018,1232,82.6,22326,8883,225,249,90.4,639,686,93.1,149,276,54.0,2,1.4,1.6,0.6,5,57,3,0,74,passing
ESP-La Liga,2024,Osasuna,Enzo Boyomo,CMR,DF,23-186,2001,25.2,917,1058,86.7,17621,6934,318,346,91.9,503,544,92.5,89,147,60.5,0,0.8,0.5,-0.8,3,61,4,0,86,passing
ESP-La Liga,2024,Osasuna,Iker Benito,ESP,"FW,MF",22-244,2002,0.4,9,13,69.2,128,7,4,6,66.7,3,4,75.0,1,2,50.0,0,0.0,0.0,0.0,1,0,0,0,0,passing
ESP-La Liga,2024,Osasuna,Iker Muñoz,ESP,MF,22-157,2002,4.6,151,198,76.3,2573,662,74,83,89.2,62,76,81.6,12,21,57.1,0,0.2,0.5,-0.2,3,15,3,0,13,passing
ESP-La Liga,2024,Osasuna,Javi Martínez,ESP,MF,25-110,1999,0.1,9,9,100.0,126,55,6,6,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,passing
ESP-La Liga,2024,Osasuna,Jesús Areso,ESP,DF,25-283,1999,26.3,857,1208,70.9,14279,6267,431,483,89.2,332,471,70.5,75,170,44.1,2,1.9,1.9,0.1,21,74,42,25,83,passing
ESP-La Liga,2024,Osasuna,Jon Moncayola,ESP,MF,26-333,1998,21.8,687,924,74.4,12645,4125,294,337,87.2,281,359,78.3,93,176,52.8,0,3.5,4.3,-3.5,28,71,22,11,98,passing
ESP-La Liga,2024,Osasuna,Jorge Herrando,ESP,DF,24-042,2001,11.2,428,509,84.1,7968,2833,135,148,91.2,261,285,91.6,27,63,42.9,0,0.0,0.1,0.0,0,22,0,0,28,passing
ESP-La Liga,2024,Osasuna,José Arnaiz,ESP,"MF,FW",29-361,1995,1.3,37,59,62.7,506,149,21,25,84.0,7,13,53.8,4,13,30.8,0,0.1,0.3,-0.1,2,2,3,2,3,passing
ESP-La Liga,2024,Osasuna,Juan Cruz Armada,ESP,DF,32-257,1992,12.7,375,493,76.1,5943,2678,188,214,87.9,159,210,75.7,18,47,38.3,0,0.0,0.2,0.0,2,40,0,0,38,passing
ESP-La Liga,2024,Osasuna,Kike Barja,ESP,"FW,MF",28-010,1997,2.7,52,84,61.9,888,211,24,31,77.4,20,29,69.0,5,11,45.5,0,0.5,0.5,-0.5,5,1,4,4,2,passing
ESP-La Liga,2024,Osasuna,Lucas Torró,ESP,MF,30-266,1994,25.5,831,1100,75.5,13958,4165,392,499,78.6,346,421,82.2,66,127,52.0,0,0.8,1.3,-0.8,7,95,3,0,89,passing
ESP-La Liga,2024,Osasuna,Moi Gómez,ESP,"MF,FW",30-292,1994,8.1,346,436,79.4,5653,1515,184,207,88.9,123,148,83.1,29,52,55.8,0,0.8,1.0,-0.8,11,35,12,8,44,passing
ESP-La Liga,2024,Osasuna,Nacho Vidal,ESP,DF,30-077,1995,1.4,37,49,75.5,613,304,21,23,91.3,8,11,72.7,7,11,63.6,0,0.0,0.0,0.0,0,1,0,0,1,passing
ESP-La Liga,2024,Osasuna,Pablo Ibáñez,ESP,MF,26-203,1998,9.7,260,350,74.3,4079,1019,134,164,81.7,102,130,78.5,15,27,55.6,1,1.5,0.2,-0.5,4,27,2,1,37,passing
ESP-La Liga,2024,Osasuna,Raúl,ESP,"FW,MF",24-159,2000,7.5,102,151,67.5,1387,204,63,80,78.8,31,41,75.6,3,11,27.3,0,0.7,0.4,-0.7,3,11,0,0,14,passing
ESP-La Liga,2024,Osasuna,Rubén García,ESP,"FW,MF",31-271,1993,21.3,696,946,73.6,12178,3259,345,408,84.6,224,285,78.6,93,163,57.1,4,2.5,3.6,1.5,36,58,23,12,88,passing
ESP-La Liga,2024,Osasuna,Rubén Peña,ESP,"FW,DF",33-267,1991,7.4,150,256,58.6,2474,1145,78,102,76.5,58,100,58.0,12,33,36.4,0,0.5,0.7,-0.5,12,16,8,4,19,passing
ESP-La Liga,2024,Osasuna,Sergio Herrera,ESP,GK,31-310,1993,29.0,689,987,69.8,23153,18672,73,74,98.6,311,318,97.8,305,591,51.6,0,0.0,0.1,0.0,0,25,0,0,2,passing
ESP-La Liga,2024,Rayo Vallecano,Abdul Mumin,GHA,DF,26-309,1998,22.4,900,1085,82.9,17231,7016,315,339,92.9,492,536,91.8,87,190,45.8,1,0.2,0.1,0.8,1,40,1,0,40,passing
ESP-La Liga,2024,Rayo Vallecano,Adri Embarba,ESP,"FW,MF",32-339,1992,15.3,329,513,64.1,5337,1363,186,230,80.9,92,136,67.6,38,101,37.6,1,2.7,2.4,-1.7,19,20,17,10,41,passing
ESP-La Liga,2024,Rayo Vallecano,Alfonso Espino,URU,DF,33-096,1992,6.4,242,334,72.5,3810,1792,133,144,92.4,94,134,70.1,14,43,32.6,0,0.0,0.3,0.0,1,26,1,1,28,passing
ESP-La Liga,2024,Rayo Vallecano,Andrei Ratiu,ROU,DF,26-295,1998,27.2,1167,1430,81.6,17816,6228,651,726,89.7,447,530,84.3,50,96,52.1,3,4.9,2.8,-1.9,25,84,14,7,116,passing
ESP-La Liga,2024,Rayo Vallecano,Aridane Hernández,ESP,DF,36-019,1989,6.4,266,307,86.6,5020,1816,108,119,90.8,129,141,91.5,26,42,61.9,0,0.0,0.0,0.0,1,12,0,0,30,passing
ESP-La Liga,2024,Rayo Vallecano,Augusto Batalla,ARG,GK,28-346,1996,25.0,613,919,66.7,17977,13244,93,94,98.9,314,318,98.7,205,501,40.9,0,0.0,0.1,0.0,0,19,1,0,2,passing
