league,season,team,player,nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,stat_type
,,,,,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,
ENG-Premier League,2024,Chelsea,Marc Cucurella,ESP,DF,26-263,1998,26.2,9,1,1,31,29,3,28,20,35,0,0,0,105,23,47,32.9,misc
ENG-Premier League,2024,Chelsea,Marc Guiu,ESP,FW,19-097,2006,0.8,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.0,misc
ENG-Premier League,2024,Chelsea,Mathis Amougou,FRA,MF,19-083,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,misc
ENG-Premier League,2024,Chelsea,Moisés Caicedo,ECU,MF,23-160,2001,30.2,9,0,0,57,48,0,8,42,57,1,1,0,177,28,14,66.7,misc
ENG-Premier League,2024,Chelsea,Mykhailo Mudryk,UKR,FW,24-096,2001,1.7,0,0,0,2,2,1,7,0,2,0,0,0,9,2,4,33.3,misc
ENG-Premier League,2024,Chelsea,Nicolas Jackson,SEN,FW,23-295,2001,20.7,6,0,0,23,27,18,3,2,10,0,0,0,40,14,30,31.8,misc
ENG-Premier League,2024,Chelsea,Noni Madueke,ENG,FW,23-032,2002,17.0,3,0,0,19,20,3,47,8,12,0,0,0,62,9,13,40.9,misc
ENG-Premier League,2024,Chelsea,Pedro Neto,POR,FW,25-033,2000,18.4,8,0,0,17,26,3,96,7,9,0,0,0,60,9,22,29.0,misc
ENG-Premier League,2024,Chelsea,Reece James,ENG,"DF,MF",25-124,1999,8.5,1,0,0,6,9,0,35,11,8,0,0,0,46,20,6,76.9,misc
ENG-Premier League,2024,Chelsea,Renato Veiga,POR,"DF,MF",21-256,2003,2.0,2,0,0,6,1,1,0,1,6,0,0,0,9,3,3,50.0,misc
ENG-Premier League,2024,Chelsea,Robert Sánchez,ESP,GK,27-144,1997,25.0,5,0,0,2,3,0,0,2,0,0,2,0,37,5,0,100.0,misc
ENG-Premier League,2024,Chelsea,Roméo Lavia,BEL,MF,21-095,2004,6.0,4,0,0,10,3,0,0,11,10,0,1,0,28,7,2,77.8,misc
ENG-Premier League,2024,Chelsea,Shumaira Mheuka,ENG,MF,17-173,2007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,misc
ENG-Premier League,2024,Chelsea,Tosin Adarabioyo,ENG,DF,27-199,1997,13.1,3,0,0,8,6,1,0,10,10,0,0,0,33,35,24,59.3,misc
ENG-Premier League,2024,Chelsea,Trevoh Chalobah,ENG,DF,25-280,1999,5.3,1,0,0,6,4,0,1,7,1,0,0,0,14,16,5,76.2,misc
ENG-Premier League,2024,Chelsea,Tyrique George,ENG,FW,19-066,2006,1.0,1,0,0,2,0,1,3,1,0,0,0,0,2,0,3,0.0,misc
ENG-Premier League,2024,Chelsea,Wesley Fofana,FRA,DF,24-115,2000,13.0,7,0,0,24,16,0,1,14,12,0,0,0,54,27,12,69.2,misc
ENG-Premier League,2024,Crystal Palace,Adam Wharton,ENG,MF,20-313,2004,11.2,2,0,0,9,18,0,28,16,14,0,0,0,75,7,15,31.8,misc
ENG-Premier League,2024,Crystal Palace,Asher Agbinone,ENG,MF,19-195,2005,0.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,misc
ENG-Premier League,2024,Crystal Palace,Ben Chilwell,ENG,DF,28-111,1996,1.2,1,0,0,2,2,0,3,1,4,0,0,0,8,2,1,66.7,misc
ENG-Premier League,2024,Crystal Palace,Caleb Kporha,ENG,DF,18-270,2006,0.1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0.0,misc
ENG-Premier League,2024,Crystal Palace,Chadi Riad,MAR,DF,21-298,2003,1.0,0,0,0,1,0,0,0,2,2,0,0,0,4,2,4,33.3,misc
ENG-Premier League,2024,Crystal Palace,Cheick Doucouré,MLI,MF,25-093,2000,5.0,1,0,0,7,7,0,1,11,8,0,0,0,31,5,5,50.0,misc
ENG-Premier League,2024,Crystal Palace,Chris Richards,USA,DF,25-014,2000,14.9,2,0,0,8,3,1,1,9,25,0,0,0,42,30,31,49.2,misc
ENG-Premier League,2024,Crystal Palace,Daichi Kamada,JPN,MF,28-249,1996,12.3,2,1,0,22,15,2,20,15,23,0,0,0,56,3,11,21.4,misc
ENG-Premier League,2024,Crystal Palace,Daniel Muñoz,COL,DF,28-320,1996,27.9,7,0,0,42,17,12,52,31,64,0,0,0,134,50,66,43.1,misc
ENG-Premier League,2024,Crystal Palace,Dean Henderson,ENG,GK,28-030,1997,30.0,3,0,0,0,0,0,0,0,1,0,0,0,23,11,1,91.7,misc
ENG-Premier League,2024,Crystal Palace,Eberechi Eze,ENG,"MF,FW",26-286,1998,23.3,1,0,0,7,42,8,97,10,22,0,0,0,119,6,35,14.6,misc
ENG-Premier League,2024,Crystal Palace,Eddie Nketiah,ENG,"FW,MF",25-316,1999,8.3,5,1,1,24,21,2,5,2,5,1,0,0,21,16,26,38.1,misc
ENG-Premier League,2024,Crystal Palace,Ismaila Sarr,SEN,MF,27-045,1998,23.4,3,0,0,11,44,10,42,7,10,1,0,0,90,27,42,39.1,misc
ENG-Premier League,2024,Crystal Palace,Jean-Philippe Mateta,FRA,FW,27-287,1997,25.1,2,0,0,24,22,17,23,2,12,0,0,0,59,53,92,36.6,misc
ENG-Premier League,2024,Crystal Palace,Jefferson Lerma,COL,"MF,DF",30-168,1994,19.1,5,0,0,26,32,0,7,31,11,0,0,0,126,38,36,51.4,misc
ENG-Premier League,2024,Crystal Palace,Jeffrey Schlupp,GHA,"MF,DF",32-109,1992,1.1,0,0,0,1,0,0,4,0,0,0,0,0,6,3,4,42.9,misc
ENG-Premier League,2024,Crystal Palace,Joachim Andersen,DEN,DF,28-315,1996,1.0,1,0,0,2,0,0,1,0,1,0,0,0,7,2,0,100.0,misc
ENG-Premier League,2024,Crystal Palace,Joel Ward,ENG,DF,35-164,1989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,misc
ENG-Premier League,2024,Crystal Palace,Jordan Ayew,GHA,"FW,MF",33-212,1991,0.2,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,50.0,misc
ENG-Premier League,2024,Crystal Palace,Justin Devenny,NIR,MF,21-182,2003,3.7,0,0,0,4,0,1,16,0,8,0,0,0,15,1,12,7.7,misc
ENG-Premier League,2024,Crystal Palace,Marc Guéhi,ENG,DF,24-272,2000,29.0,9,1,1,20,24,1,11,23,29,0,0,2,127,63,45,58.3,misc
ENG-Premier League,2024,Crystal Palace,Matheus França,BRA,"MF,DF",21-010,2004,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,misc
ENG-Premier League,2024,Crystal Palace,Maxence Lacroix,FRA,DF,25-005,2000,26.9,4,0,0,30,18,1,6,45,37,0,1,0,114,52,43,54.7,misc
ENG-Premier League,2024,Crystal Palace,Nathaniel Clyne,ENG,"DF,MF",34-006,1991,5.1,1,0,0,2,2,0,7,3,8,0,0,0,9,1,7,12.5,misc
ENG-Premier League,2024,Crystal Palace,Odsonne Édouard,FRA,"MF,FW",27-085,1998,1.3,0,0,0,4,0,2,1,0,0,0,0,0,5,1,4,20.0,misc
ENG-Premier League,2024,Crystal Palace,Romain Esse,ENG,MF,19-333,2005,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,100.0,misc
ENG-Premier League,2024,Crystal Palace,Trevoh Chalobah,ENG,DF,25-280,1999,11.8,1,0,0,10,15,1,7,19,16,0,0,0,56,22,19,53.7,misc
ENG-Premier League,2024,Crystal Palace,Tyrick Mitchell,ENG,DF,25-222,1999,28.0,2,0,0,15,22,2,88,13,49,0,0,0,143,16,21,43.2,misc
ENG-Premier League,2024,Crystal Palace,Will Hughes,ENG,MF,29-359,1995,18.3,10,0,0,52,27,0,56,16,33,0,1,0,99,14,14,50.0,misc
ENG-Premier League,2024,Everton,Abdoulaye Doucouré,MLI,MF,32-100,1993,23.9,4,1,1,42,5,8,21,7,24,0,0,0,124,27,35,43.5,misc
ENG-Premier League,2024,Everton,Armando Broja,ALB,FW,23-213,2001,2.3,1,0,0,5,3,3,1,0,1,0,0,0,6,11,13,45.8,misc
ENG-Premier League,2024,Everton,Ashley Young,ENG,"DF,FW",39-276,1985,17.6,6,1,0,24,17,0,63,22,28,0,0,0,60,10,10,50.0,misc
ENG-Premier League,2024,Everton,Beto,GNB,FW,27-070,1998,11.9,2,0,0,28,15,12,2,3,6,0,0,0,27,67,82,45.0,misc
ENG-Premier League,2024,Everton,Carlos Alcaraz,ARG,"MF,FW",22-132,2002,4.6,3,0,0,9,6,1,8,3,5,0,0,0,20,7,3,70.0,misc
ENG-Premier League,2024,Everton,Dominic Calvert-Lewin,ENG,FW,28-026,1997,17.5,2,0,0,27,22,27,6,6,7,0,0,0,32,83,79,51.2,misc
ENG-Premier League,2024,Everton,Dwight McNeil,ENG,"MF,FW",25-140,1999,12.7,1,0,0,6,13,1,91,5,6,0,0,0,63,3,14,17.6,misc
ENG-Premier League,2024,Everton,Harrison Armstrong,ENG,MF,18-082,2007,0.5,1,0,0,2,2,0,1,0,0,0,0,0,2,0,2,0.0,misc
ENG-Premier League,2024,Everton,Idrissa Gana Gueye,SEN,MF,35-197,1989,27.2,6,0,0,45,37,0,5,37,69,0,0,0,157,21,14,60.0,misc
ENG-Premier League,2024,Everton,Iliman Ndiaye,SEN,FW,25-036,2000,21.9,3,0,0,18,44,5,35,17,24,0,0,0,149,4,15,21.1,misc
ENG-Premier League,2024,Everton,Jack Harrison,ENG,FW,28-142,1996,18.4,0,0,0,11,23,3,92,7,19,1,0,0,60,4,24,14.3,misc
ENG-Premier League,2024,Everton,Jake O'Brien,IRL,DF,23-331,2001,11.5,4,0,0,9,3,3,15,3,13,0,0,0,39,29,20,59.2,misc
ENG-Premier League,2024,Everton,James Garner,ENG,"MF,DF",24-029,2001,10.7,3,0,0,14,9,0,40,14,15,0,0,0,51,9,7,56.3,misc
ENG-Premier League,2024,Everton,James Tarkowski,ENG,DF,32-143,1992,30.9,6,0,0,34,26,2,1,39,38,0,1,0,93,96,32,75.0,misc
ENG-Premier League,2024,Everton,Jarrad Branthwaite,ENG,DF,22-288,2002,22.1,3,0,0,6,11,1,2,23,18,0,0,0,71,36,33,52.2,misc
ENG-Premier League,2024,Everton,Jesper Lindstrøm,DEN,FW,25-041,2000,13.8,2,0,0,15,10,1,71,12,25,0,0,0,70,6,12,33.3,misc
ENG-Premier League,2024,Everton,Jordan Pickford,ENG,GK,31-035,1994,31.0,6,0,0,0,6,0,0,1,0,0,0,0,28,4,1,80.0,misc
ENG-Premier League,2024,Everton,Mason Holgate,ENG,"FW,DF",28-171,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,misc
ENG-Premier League,2024,Everton,Michael Keane,ENG,DF,32-090,1993,9.0,4,0,0,9,0,0,1,10,7,0,0,0,23,19,14,57.6,misc
ENG-Premier League,2024,Everton,Nathan Patterson,SCO,"DF,FW",23-177,2001,2.3,0,0,0,2,1,0,7,0,1,0,0,0,7,1,4,20.0,misc
ENG-Premier League,2024,Everton,Orel Mangala,BEL,MF,27-024,1998,14.0,2,0,0,24,17,2,6,21,8,0,0,0,49,6,8,42.9,misc
ENG-Premier League,2024,Everton,Roman Dixon,ENG,DF,20-106,2004,1.0,0,0,0,0,0,0,0,1,5,0,0,0,6,0,3,0.0,misc
ENG-Premier League,2024,Everton,Séamus Coleman,IRL,DF,36-182,1988,2.2,1,0,0,0,1,0,3,1,1,0,0,0,7,1,1,50.0,misc
ENG-Premier League,2024,Everton,Tim Iroegbunam,ENG,MF,21-285,2003,6.2,3,0,0,14,11,0,1,14,12,0,0,0,46,8,3,72.7,misc
ENG-Premier League,2024,Everton,Vitaliy Mykolenko,UKR,DF,25-317,1999,27.2,2,0,0,18,25,1,75,32,31,0,1,0,68,40,34,54.1,misc
ENG-Premier League,2024,Everton,Youssef Chermiti,POR,"FW,MF",20-322,2004,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,misc
ENG-Premier League,2024,Fulham,Adama Traoré,ESP,"FW,MF",29-076,1996,16.5,2,0,0,19,29,1,82,1,10,0,0,0,72,23,22,51.1,misc
ENG-Premier League,2024,Fulham,Alex Iwobi,NGA,"FW,MF",28-343,1996,27.4,1,0,0,15,16,4,98,10,20,0,0,0,119,4,27,12.9,misc
ENG-Premier League,2024,Fulham,Andreas Pereira,BRA,MF,29-100,1996,18.6,7,0,0,23,21,1,141,8,12,1,0,0,90,12,17,41.4,misc
ENG-Premier League,2024,Fulham,Antonee Robinson,USA,DF,27-246,1997,30.2,7,0,0,28,17,5,146,53,54,0,0,0,131,42,23,64.6,misc
ENG-Premier League,2024,Fulham,Bernd Leno,GER,GK,33-038,1992,31.0,4,0,0,0,3,0,0,0,2,0,0,0,44,9,0,100.0,misc
ENG-Premier League,2024,Fulham,Calvin Bassey,NGA,DF,25-101,1999,28.2,5,0,0,19,29,2,5,16,29,0,0,0,140,34,29,54.0,misc
ENG-Premier League,2024,Fulham,Carlos Vinícius,BRA,MF,30-017,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ENG-Premier League,2024,Fulham,Emile Smith Rowe,ENG,MF,24-257,2000,20.1,2,0,0,17,12,4,12,10,17,0,0,0,62,6,16,27.3,misc
ENG-Premier League,2024,Fulham,Harrison Reed,ENG,MF,30-074,1995,1.0,2,0,0,6,2,0,5,1,3,0,1,0,10,1,2,33.3,misc
ENG-Premier League,2024,Fulham,Harry Wilson,WAL,"FW,MF",28-020,1997,9.3,2,0,0,10,15,0,30,5,6,1,0,0,37,4,16,20.0,misc
ENG-Premier League,2024,Fulham,Issa Diop,FRA,DF,28-092,1997,14.9,2,0,0,10,4,0,1,9,12,0,0,1,45,20,12,62.5,misc
ENG-Premier League,2024,Fulham,Jay Stansfield,ENG,MF,22-138,2002,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,misc
ENG-Premier League,2024,Fulham,Joachim Andersen,DEN,DF,28-315,1996,21.7,5,1,0,15,11,0,6,28,17,0,0,1,88,52,29,64.2,misc
ENG-Premier League,2024,Fulham,Jorge Cuenca,ESP,DF,25-145,1999,2.9,0,0,0,2,2,0,1,2,2,0,0,0,9,6,3,66.7,misc
ENG-Premier League,2024,Fulham,Joshua King,ENG,"MF,FW",18-098,2007,0.9,0,0,0,2,2,0,1,1,3,0,0,0,3,0,0,,misc
ENG-Premier League,2024,Fulham,Kenny Tete,NED,DF,29-184,1995,14.1,3,0,0,23,13,0,19,28,27,0,0,0,50,15,11,57.7,misc
ENG-Premier League,2024,Fulham,Martial Godo,ENG,FW,22-028,2003,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,misc
ENG-Premier League,2024,Fulham,Raúl Jiménez,MEX,FW,33-341,1991,21.4,3,0,0,32,33,13,18,9,17,1,0,0,59,63,77,45.0,misc
ENG-Premier League,2024,Fulham,Reiss Nelson,ENG,FW,25-122,1999,5.4,1,0,0,6,9,1,23,5,6,0,0,0,29,0,4,0.0,misc
ENG-Premier League,2024,Fulham,Rodrigo Muniz,BRA,FW,23-342,2001,10.1,1,0,0,11,28,3,1,5,5,0,0,0,12,64,63,50.4,misc
ENG-Premier League,2024,Fulham,Ryan Sessegnon,ENG,"FW,DF",24-328,2000,2.1,0,0,0,7,1,0,3,2,1,0,0,0,9,3,3,50.0,misc
ENG-Premier League,2024,Fulham,Sander Berge,NOR,MF,27-056,1998,20.3,4,0,0,25,5,0,3,19,28,0,0,0,107,25,16,61.0,misc
ENG-Premier League,2024,Fulham,Saša Lukić,SRB,MF,28-241,1996,20.9,12,0,0,54,24,0,52,22,31,0,0,0,96,18,18,50.0,misc
ENG-Premier League,2024,Fulham,Timothy Castagne,BEL,DF,29-127,1995,16.9,1,0,0,13,6,1,37,20,28,0,1,0,51,28,31,47.5,misc
ENG-Premier League,2024,Fulham,Tom Cairney,SCO,MF,34-081,1991,4.9,2,1,0,7,16,0,12,4,5,0,0,0,36,4,6,40.0,misc
ENG-Premier League,2024,Fulham,Willian,BRA,"MF,FW",36-245,1988,1.7,0,0,0,1,0,0,6,1,1,0,0,0,13,1,2,33.3,misc
ENG-Premier League,2024,Ipswich Town,Alex Palmer,ENG,GK,28-244,1996,7.0,1,0,0,1,0,0,0,0,0,0,0,0,13,3,0,100.0,misc
ENG-Premier League,2024,Ipswich Town,Ali Al Hamadi,IRQ,FW,23-041,2002,1.5,3,0,0,8,3,1,0,0,0,0,0,0,4,5,9,35.7,misc
ENG-Premier League,2024,Ipswich Town,Arijanet Muric,KVX,GK,26-155,1998,18.0,1,0,0,0,4,0,0,0,0,0,0,0,26,11,1,91.7,misc
ENG-Premier League,2024,Ipswich Town,Axel Tuanzebe,COD,DF,27-148,1997,14.1,5,1,1,12,10,0,6,19,13,0,0,0,38,10,16,38.5,misc
ENG-Premier League,2024,Ipswich Town,Ben Godfrey,ENG,DF,27-086,1998,1.2,1,0,0,1,0,0,0,2,0,0,0,0,2,2,0,100.0,misc
ENG-Premier League,2024,Ipswich Town,Ben Johnson,ENG,"DF,FW",25-077,2000,12.6,3,0,0,23,6,1,30,12,21,0,0,0,48,16,14,53.3,misc
ENG-Premier League,2024,Ipswich Town,Cameron Burgess,AUS,DF,29-172,1995,12.5,0,0,0,3,3,0,0,10,7,0,0,0,33,36,17,67.9,misc
ENG-Premier League,2024,Ipswich Town,Chiedozie Ogbene,IRL,FW,27-345,1997,2.6,0,0,0,2,7,1,4,1,3,0,0,0,6,1,6,14.3,misc
ENG-Premier League,2024,Ipswich Town,Christian Walton,ENG,GK,29-153,1995,6.0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,100.0,misc
ENG-Premier League,2024,Ipswich Town,Conor Chaplin,ENG,"MF,FW",28-054,1997,6.9,1,0,0,10,5,0,9,3,5,0,0,0,23,2,8,20.0,misc
ENG-Premier League,2024,Ipswich Town,Conor Townsend,ENG,DF,32-038,1993,3.4,1,0,0,2,4,0,12,4,7,0,0,0,7,6,4,60.0,misc
ENG-Premier League,2024,Ipswich Town,Dara O'Shea,IRL,DF,26-038,1999,27.7,6,0,0,15,19,2,5,30,25,0,0,0,94,94,67,58.4,misc
ENG-Premier League,2024,Ipswich Town,George Edmundson,ENG,DF,27-223,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ENG-Premier League,2024,Ipswich Town,George Hirst,SCO,FW,26-055,1999,3.3,1,0,0,7,5,1,2,1,2,0,0,0,8,20,10,66.7,misc
ENG-Premier League,2024,Ipswich Town,Harry Clarke,ENG,DF,24-040,2001,4.2,3,1,1,5,1,0,5,4,3,0,1,0,17,10,4,71.4,misc
ENG-Premier League,2024,Ipswich Town,Jack Clarke,ENG,"FW,MF",24-139,2000,9.9,2,0,0,14,18,3,13,5,16,0,0,0,57,5,13,27.8,misc
ENG-Premier League,2024,Ipswich Town,Jack Taylor,IRL,MF,26-292,1998,6.0,3,0,0,11,2,0,5,4,7,0,0,0,38,7,5,58.3,misc
ENG-Premier League,2024,Ipswich Town,Jacob Greaves,ENG,DF,24-211,2000,18.5,4,0,0,9,16,1,0,17,13,0,0,0,42,54,36,60.0,misc
ENG-Premier League,2024,Ipswich Town,Jaden Philogene Bidace,ENG,"FW,DF",23-062,2002,5.2,1,0,0,8,10,1,13,10,7,0,0,0,23,5,3,62.5,misc
ENG-Premier League,2024,Ipswich Town,Jens Cajuste,SWE,MF,25-244,1999,17.8,2,0,0,21,20,0,9,21,18,0,0,0,91,10,20,33.3,misc
ENG-Premier League,2024,Ipswich Town,Julio Enciso,PAR,"FW,MF",21-078,2004,4.8,3,0,0,5,8,0,8,1,3,0,0,0,25,4,12,25.0,misc
ENG-Premier League,2024,Ipswich Town,Kalvin Phillips,ENG,MF,29-130,1995,13.5,6,1,1,28,19,0,18,19,19,0,0,0,68,7,21,25.0,misc
ENG-Premier League,2024,Ipswich Town,Leif Davis,ENG,DF,25-089,2000,27.5,5,0,0,23,30,3,145,23,26,0,2,0,108,31,22,58.5,misc
ENG-Premier League,2024,Ipswich Town,Liam Delap,ENG,FW,22-062,2003,25.8,8,0,0,63,46,13,4,2,7,2,0,0,55,49,61,44.5,misc
ENG-Premier League,2024,Ipswich Town,Luke Woolfenden,ENG,DF,26-172,1998,11.2,2,0,0,5,2,1,0,18,6,0,0,0,33,15,11,57.7,misc
ENG-Premier League,2024,Ipswich Town,Marcus Harness,ENG,MF,29-046,1996,0.5,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,,misc
ENG-Premier League,2024,Ipswich Town,Massimo Luongo,AUS,MF,32-198,1992,2.0,0,0,0,1,2,0,1,2,5,0,0,0,10,1,0,100.0,misc
ENG-Premier League,2024,Ipswich Town,Nathan Broadhead,WAL,"MF,FW",27-006,1998,6.6,1,0,0,3,13,2,7,4,3,0,0,0,29,1,9,10.0,misc
ENG-Premier League,2024,Ipswich Town,Omari Hutchinson,ENG,"MF,FW",21-163,2003,24.7,5,0,0,28,36,4,56,10,11,0,0,0,90,6,22,21.4,misc
ENG-Premier League,2024,Ipswich Town,Sam Morsy,EGY,MF,33-213,1991,23.9,8,0,0,40,20,0,11,25,31,0,1,1,124,12,21,36.4,misc
ENG-Premier League,2024,Ipswich Town,Sammie Szmodics,IRL,"FW,MF",29-199,1995,10.9,2,0,0,9,8,8,13,6,9,0,1,0,41,6,11,35.3,misc
ENG-Premier League,2024,Ipswich Town,Wes Burns,WAL,"FW,DF",30-139,1994,10.3,1,0,0,4,11,0,46,10,11,0,0,0,50,8,21,27.6,misc
ENG-Premier League,2024,Leicester City,Abdul Fatawu Issahaku,GHA,FW,21-034,2004,6.4,0,0,0,11,20,2,30,4,15,0,0,0,38,14,13,51.9,misc
ENG-Premier League,2024,Leicester City,Bilal El Khannouss,MAR,MF,20-336,2004,18.4,3,0,0,24,8,0,64,5,23,0,0,0,66,18,15,54.5,misc
ENG-Premier League,2024,Leicester City,Bobby Reid,JAM,"FW,MF",32-068,1993,7.1,2,0,0,8,9,3,15,0,3,1,0,0,24,5,13,27.8,misc
ENG-Premier League,2024,Leicester City,Boubakary Soumaré,FRA,MF,26-043,1999,19.2,8,0,0,20,17,0,8,23,15,0,0,0,123,16,8,66.7,misc
ENG-Premier League,2024,Leicester City,Caleb Okoli,ITA,DF,23-272,2001,11.5,3,0,0,15,9,0,1,14,13,0,0,0,39,20,21,48.8,misc
ENG-Premier League,2024,Leicester City,Conor Coady,ENG,DF,32-045,1993,12.0,1,0,0,4,2,1,0,11,8,0,1,0,38,11,15,42.3,misc
ENG-Premier League,2024,Leicester City,Danny Ward,WAL,GK,31-293,1993,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ENG-Premier League,2024,Leicester City,Facundo Buonanotte,ARG,"FW,MF",20-109,2004,15.5,7,0,0,33,32,3,40,10,27,0,0,0,74,14,31,31.1,misc
ENG-Premier League,2024,Leicester City,Hamza Choudhury,BAN,"MF,DF",27-192,1997,1.5,0,0,0,1,0,0,5,5,1,0,0,0,2,0,0,,misc
ENG-Premier League,2024,Leicester City,Harry Winks,ENG,MF,29-068,1996,17.1,4,0,0,9,13,0,34,9,11,0,0,0,106,8,6,57.1,misc
ENG-Premier League,2024,Leicester City,Jakub Stolarczyk,POL,GK,24-113,2000,6.0,1,0,0,0,0,0,0,0,1,0,0,0,7,3,0,100.0,misc
ENG-Premier League,2024,Leicester City,James Justin,ENG,DF,27-047,1998,27.1,5,0,0,19,32,2,52,41,27,0,0,0,71,57,45,55.9,misc
ENG-Premier League,2024,Leicester City,Jamie Vardy,ENG,FW,38-090,1987,26.2,5,0,0,19,19,22,10,3,13,1,0,0,32,45,44,50.6,misc
ENG-Premier League,2024,Leicester City,Jannik Vestergaard,DEN,DF,32-251,1992,15.5,5,0,0,12,4,0,0,16,10,0,0,1,46,26,19,57.8,misc
ENG-Premier League,2024,Leicester City,Jeremy Monga,,FW,,,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,misc
ENG-Premier League,2024,Leicester City,Jordan Ayew,GHA,"FW,MF",33-212,1991,14.6,5,0,0,27,43,5,47,12,13,0,0,0,81,33,53,38.4,misc
ENG-Premier League,2024,Leicester City,Kasey McAteer,IRL,"FW,MF",23-140,2001,4.4,1,0,0,9,10,2,13,2,8,0,0,0,24,9,12,42.9,misc
ENG-Premier League,2024,Leicester City,Luke Thomas,ENG,DF,23-305,2001,6.0,1,0,0,2,4,0,14,7,14,0,0,0,23,7,8,46.7,misc
ENG-Premier League,2024,Leicester City,Mads Hermansen,DEN,GK,24-274,2000,23.5,0,0,0,0,2,0,0,0,1,0,0,0,14,4,1,80.0,misc
ENG-Premier League,2024,Leicester City,Odsonne Édouard,FRA,FW,27-085,1998,0.3,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,50.0,misc
ENG-Premier League,2024,Leicester City,Oliver Skipp,ENG,MF,24-207,2000,9.2,5,0,0,12,12,0,3,8,4,0,0,0,32,9,4,69.2,misc
ENG-Premier League,2024,Leicester City,Patson Daka,ZAM,"FW,MF",26-184,1998,6.5,0,0,0,10,16,3,3,1,7,0,0,0,15,9,25,26.5,misc
ENG-Premier League,2024,Leicester City,Ricardo Pereira,POR,DF,31-187,1993,2.1,1,0,0,2,6,0,2,1,2,0,0,0,11,1,1,50.0,misc
ENG-Premier League,2024,Leicester City,Stephy Mavididi,ENG,FW,26-315,1998,16.0,2,0,0,16,14,2,67,11,16,0,0,0,77,9,15,37.5,misc
ENG-Premier League,2024,Leicester City,Victor Bernth Kristiansen,DEN,DF,22-116,2002,26.4,1,0,0,17,17,3,96,40,50,0,1,1,97,19,42,31.1,misc
ENG-Premier League,2024,Leicester City,Wilfred Ndidi,NGA,MF,28-116,1996,20.3,6,0,0,33,16,3,26,22,38,0,0,1,105,42,39,51.9,misc
ENG-Premier League,2024,Leicester City,Will Alves,ENG,FW,20-067,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ENG-Premier League,2024,Leicester City,Wout Faes,BEL,DF,27-008,1998,25.3,3,0,0,20,9,1,5,25,23,0,0,0,76,40,30,57.1,misc
ENG-Premier League,2024,Leicester City,Woyo Coulibaly,FRA,DF,25-326,1999,1.2,1,0,0,2,1,0,0,5,4,0,0,0,14,0,3,0.0,misc
ENG-Premier League,2024,Liverpool,Alexis Mac Allister,ARG,MF,26-108,1998,25.5,6,0,0,56,36,2,61,19,50,0,0,0,130,17,27,38.6,misc
ENG-Premier League,2024,Liverpool,Alisson,BRA,GK,32-191,1992,20.9,0,0,0,0,1,0,0,0,0,0,0,0,36,5,0,100.0,misc
ENG-Premier League,2024,Liverpool,Andrew Robertson,SCO,DF,31-031,1994,24.3,3,1,0,10,7,2,131,20,22,0,1,0,89,5,12,29.4,misc
ENG-Premier League,2024,Liverpool,Caoimhín Kelleher,IRL,GK,26-139,1998,10.0,0,0,0,0,3,0,0,0,0,0,0,0,18,1,0,100.0,misc
ENG-Premier League,2024,Liverpool,Cody Gakpo,NED,FW,25-339,1999,16.3,4,0,0,15,20,5,56,8,12,1,0,0,58,13,20,39.4,misc
ENG-Premier League,2024,Liverpool,Conor Bradley,NIR,DF,21-276,2003,4.4,2,0,0,7,6,0,5,3,4,0,0,0,27,6,4,60.0,misc
ENG-Premier League,2024,Liverpool,Curtis Jones,ENG,"MF,DF",24-071,2001,15.0,3,1,1,14,21,0,5,5,16,1,0,0,72,13,11,54.2,misc
