league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,stat_type
,,,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,
ESP-La Liga,2024,Betis,Iker Losada,ESP,"MF,FW",23-253,2001,3.7,0,5,1,20.0,1.34,0.27,0.0,0.0,18.5,0,0,0,0.5,0.5,0.1,-0.5,-0.5,shooting
ESP-La Liga,2024,Betis,Isco,ESP,MF,32-355,1992,11.7,6,23,4,17.4,1.96,0.34,0.09,0.5,23.1,3,4,5,6.3,2.3,0.1,-0.3,-0.3,shooting
ESP-La Liga,2024,Betis,Jesus Rodríguez,ESP,FW,19-141,2005,8.7,1,19,7,36.8,2.18,0.8,0.05,0.14,17.7,0,0,0,1.8,1.8,0.1,-0.8,-0.8,shooting
ESP-La Liga,2024,Betis,Johnny Cardoso,USA,MF,23-203,2001,18.9,2,15,5,33.3,0.79,0.26,0.13,0.4,15.5,0,0,0,1.8,1.8,0.12,0.2,0.2,shooting
ESP-La Liga,2024,Betis,Juanmi,ESP,"FW,MF",31-326,1993,2.7,0,6,1,16.7,2.21,0.37,0.0,0.0,14.1,0,0,0,0.7,0.7,0.11,-0.7,-0.7,shooting
ESP-La Liga,2024,Betis,Marc Bartra,ESP,DF,34-086,1991,16.5,2,16,5,31.3,0.97,0.3,0.13,0.4,21.1,1,0,0,1.1,1.1,0.07,0.9,0.9,shooting
ESP-La Liga,2024,Betis,Marc Roca,ESP,MF,28-136,1996,10.1,2,12,4,33.3,1.19,0.4,0.17,0.5,16.9,1,0,0,1.1,1.1,0.09,0.9,0.9,shooting
ESP-La Liga,2024,Betis,Mateo Flores,ESP,MF,21-004,2004,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Betis,Nabil Fekir,FRA,MF,31-267,1993,2.0,0,7,1,14.3,3.5,0.5,0.0,0.0,23.5,0,0,0,0.7,0.7,0.1,-0.7,-0.7,shooting
ESP-La Liga,2024,Betis,Natan,BRA,DF,24-064,2001,16.7,1,9,4,44.4,0.54,0.24,0.11,0.25,13.9,0,0,0,0.3,0.3,0.04,0.7,0.7,shooting
ESP-La Liga,2024,Betis,Pablo Fornals,ESP,"MF,FW",29-048,1996,14.9,1,18,3,16.7,1.2,0.2,0.06,0.33,22.7,0,0,0,1.5,1.5,0.08,-0.5,-0.5,shooting
ESP-La Liga,2024,Betis,Pablo Garcia,ESP,FW,18-239,2006,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Betis,Ricardo Rodríguez,SUI,DF,32-229,1992,10.7,0,4,1,25.0,0.38,0.09,0.0,0.0,29.8,2,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
ESP-La Liga,2024,Betis,Rodri,ESP,FW,24-330,2000,1.3,0,2,2,100.0,1.53,1.53,0.0,0.0,22.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,shooting
ESP-La Liga,2024,Betis,Romain Perraud,FRA,DF,27-201,1997,17.7,1,14,3,21.4,0.79,0.17,0.07,0.33,22.4,0,0,0,0.3,0.3,0.02,0.7,0.7,shooting
ESP-La Liga,2024,Betis,Rui Silva,POR,GK,31-063,1994,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Betis,Sergi Altimira,ESP,MF,23-229,2001,18.3,0,18,3,16.7,0.98,0.16,0.0,0.0,20.5,0,0,0,1.6,1.5,0.08,-1.6,-1.5,shooting
ESP-La Liga,2024,Betis,Sergio Arribas,ESP,DF,22-060,2003,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Betis,Vitor Roque,BRA,FW,20-042,2005,13.7,4,41,18,43.9,2.99,1.31,0.1,0.22,14.5,0,0,0,6.1,6.1,0.15,-2.1,-2.1,shooting
ESP-La Liga,2024,Betis,William Carvalho,POR,MF,33-004,1992,3.2,0,3,1,33.3,0.95,0.32,0.0,0.0,19.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ESP-La Liga,2024,Betis,Youssouf Sabaly,SEN,DF,32-037,1993,15.8,0,4,0,0.0,0.25,0.0,0.0,,19.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ESP-La Liga,2024,Betis,Ángel Ortíz,ESP,DF,20-260,2004,3.8,0,1,0,0.0,0.26,0.0,0.0,,33.7,0,0,0,0.0,0.0,0.01,0.0,0.0,shooting
ESP-La Liga,2024,Celta Vigo,Alfon,ESP,"FW,MF",25-342,1999,10.4,4,36,12,33.3,3.46,1.15,0.11,0.33,17.2,0,0,0,3.6,3.6,0.1,0.4,0.4,shooting
ESP-La Liga,2024,Celta Vigo,Anastasios Douvikas,GRE,FW,25-252,1999,7.8,3,17,9,52.9,2.19,1.16,0.18,0.33,11.1,0,0,0,4.4,4.4,0.26,-1.4,-1.4,shooting
ESP-La Liga,2024,Celta Vigo,Borja Iglesias,ESP,FW,32-084,1993,17.6,5,32,17,53.1,1.81,0.96,0.16,0.29,13.4,0,0,0,5.8,5.8,0.18,-0.8,-0.8,shooting
ESP-La Liga,2024,Celta Vigo,Carl Starfelt,SWE,DF,29-314,1995,25.1,1,5,1,20.0,0.2,0.04,0.2,1.0,11.6,0,0,0,0.5,0.5,0.1,0.5,0.5,shooting
ESP-La Liga,2024,Celta Vigo,Carlos Dominguez,ESP,DF,24-059,2001,8.2,0,3,1,33.3,0.37,0.12,0.0,0.0,8.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2,shooting
ESP-La Liga,2024,Celta Vigo,Damián Rodríguez,ESP,MF,22-025,2003,8.8,0,3,0,0.0,0.34,0.0,0.0,,26.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ESP-La Liga,2024,Celta Vigo,Fer López,,"FW,MF",,,3.6,1,9,2,22.2,2.52,0.56,0.11,0.5,20.5,0,0,0,0.6,0.6,0.06,0.4,0.4,shooting
ESP-La Liga,2024,Celta Vigo,Fran Beltrán,ESP,MF,26-067,1999,20.3,2,17,2,11.8,0.84,0.1,0.12,1.0,24.6,0,0,0,0.7,0.7,0.04,1.3,1.3,shooting
ESP-La Liga,2024,Celta Vigo,Franco Cervi,ARG,"FW,MF",30-320,1994,2.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Celta Vigo,Hugo Sotelo,ESP,MF,21-113,2003,12.6,0,3,0,0.0,0.24,0.0,0.0,,23.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ESP-La Liga,2024,Celta Vigo,Hugo Álvarez,ESP,"MF,DF",21-283,2003,15.4,4,22,8,36.4,1.43,0.52,0.18,0.5,15.9,1,0,0,2.3,2.3,0.1,1.7,1.7,shooting
ESP-La Liga,2024,Celta Vigo,Iago Aspas,ESP,"FW,MF",37-253,1987,16.4,8,39,14,35.9,2.38,0.85,0.1,0.29,22.0,3,4,5,7.4,3.5,0.09,0.6,0.5,shooting
ESP-La Liga,2024,Celta Vigo,Iker Losada,ESP,"FW,MF",23-253,2001,3.1,1,2,1,50.0,0.64,0.32,0.5,1.0,11.7,0,0,0,0.7,0.7,0.34,0.3,0.3,shooting
ESP-La Liga,2024,Celta Vigo,Ilaix Moriba,GUI,MF,22-082,2003,17.3,0,21,5,23.8,1.21,0.29,0.0,0.0,22.2,0,0,0,1.1,1.1,0.05,-1.1,-1.1,shooting
ESP-La Liga,2024,Celta Vigo,Iván Villar,ESP,GK,27-276,1997,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Celta Vigo,Jailson Siqueira,BRA,"DF,MF",29-216,1995,6.5,0,4,2,50.0,0.62,0.31,0.0,0.0,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ESP-La Liga,2024,Celta Vigo,Javi Rodríguez,ESP,DF,21-289,2003,21.6,2,9,3,33.3,0.42,0.14,0.22,0.67,11.8,0,0,0,1.6,1.6,0.18,0.4,0.4,shooting
ESP-La Liga,2024,Celta Vigo,Javier Manquillo,ESP,DF,30-341,1994,5.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Celta Vigo,Jonathan Bamba,CIV,"FW,MF",29-016,1996,9.0,0,13,6,46.2,1.44,0.67,0.0,0.0,18.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8,shooting
ESP-La Liga,2024,Celta Vigo,Joseph Aidoo,GHA,DF,29-194,1995,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Celta Vigo,Luca de la Torre,USA,MF,26-323,1998,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Celta Vigo,Marcos Alonso,ESP,DF,34-104,1990,23.0,2,20,7,35.0,0.87,0.3,0.0,0.0,22.0,4,2,2,2.4,0.8,0.04,-0.4,-0.8,shooting
ESP-La Liga,2024,Celta Vigo,Mihailo Ristić,SRB,"MF,DF",29-162,1995,2.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Celta Vigo,Pablo Durán,ESP,"FW,MF",23-321,2001,11.0,4,17,6,35.3,1.54,0.54,0.24,0.67,14.4,0,0,0,2.9,2.9,0.17,1.1,1.1,shooting
ESP-La Liga,2024,Celta Vigo,Sergio Carreira,ESP,"MF,DF",24-180,2000,13.6,0,8,3,37.5,0.59,0.22,0.0,0.0,16.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
ESP-La Liga,2024,Celta Vigo,Tadeo Allende,ARG,FW,26-050,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Celta Vigo,Vicente Guaita,ESP,GK,38-091,1987,26.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Celta Vigo,Williot Swedberg,SWE,"FW,MF",21-069,2004,11.8,3,25,14,56.0,2.11,1.18,0.12,0.21,14.9,0,0,0,4.5,4.5,0.18,-1.5,-1.5,shooting
ESP-La Liga,2024,Celta Vigo,Yoel Lago,ESP,DF,21-017,2004,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Celta Vigo,Óscar Mingueza,ESP,"MF,DF",25-333,1999,23.1,3,24,7,29.2,1.04,0.3,0.13,0.43,24.2,7,0,0,0.9,0.9,0.04,2.1,2.1,shooting
ESP-La Liga,2024,Espanyol,Alejo Véliz,ARG,FW,21-204,2003,11.0,1,15,5,33.3,1.36,0.45,0.07,0.2,11.4,0,0,0,1.8,1.8,0.12,-0.8,-0.8,shooting
ESP-La Liga,2024,Espanyol,Alex Král,CZE,MF,26-327,1998,27.3,0,18,2,11.1,0.66,0.07,0.0,0.0,16.2,0,0,0,1.0,1.0,0.06,-1.0,-1.0,shooting
ESP-La Liga,2024,Espanyol,Antoniu,ESP,"MF,FW",22-218,2002,6.4,0,9,4,44.4,1.4,0.62,0.0,0.0,20.2,0,0,0,0.8,0.8,0.09,-0.8,-0.8,shooting
ESP-La Liga,2024,Espanyol,Brian Oliván,ESP,DF,31-010,1994,11.3,0,6,1,16.7,0.53,0.09,0.0,0.0,23.8,2,0,0,0.4,0.4,0.06,-0.4,-0.4,shooting
ESP-La Liga,2024,Espanyol,Carlos Romero,ESP,"DF,MF",23-164,2001,19.5,2,19,4,21.1,0.98,0.21,0.11,0.5,19.9,0,0,0,1.7,1.7,0.09,0.3,0.3,shooting
ESP-La Liga,2024,Espanyol,Edu Expósito,ESP,"MF,FW",28-253,1996,3.7,0,6,0,0.0,1.61,0.0,0.0,,20.7,1,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
ESP-La Liga,2024,Espanyol,Fernando Calero,ESP,"DF,MF",29-209,1995,4.8,1,2,1,50.0,0.41,0.21,0.5,1.0,9.1,0,0,0,0.3,0.3,0.14,0.7,0.7,shooting
ESP-La Liga,2024,Espanyol,Irvin Cardona,FRA,"FW,MF",27-246,1997,6.7,1,10,3,30.0,1.49,0.45,0.1,0.33,17.3,1,0,0,1.1,1.1,0.11,-0.1,-0.1,shooting
ESP-La Liga,2024,Espanyol,Javi Puado,ESP,"FW,MF",26-321,1998,25.7,10,48,13,27.1,1.87,0.51,0.13,0.46,19.7,0,4,4,8.9,5.8,0.12,1.1,0.2,shooting
ESP-La Liga,2024,Espanyol,Joan García,ESP,GK,23-342,2001,29.0,0,1,1,100.0,0.03,0.03,0.0,0.0,10.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting
ESP-La Liga,2024,Espanyol,Jofre,ESP,"MF,FW",23-298,2001,19.7,3,35,10,28.6,1.78,0.51,0.09,0.3,19.8,0,0,0,2.3,2.3,0.07,0.7,0.7,shooting
ESP-La Liga,2024,Espanyol,José Gragera,ESP,MF,24-132,2000,6.3,0,2,0,0.0,0.32,0.0,0.0,,20.3,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ESP-La Liga,2024,Espanyol,Justin Smith,CAN,MF,22-066,2003,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Espanyol,Leandro Cabrera,URU,DF,33-298,1991,24.0,3,13,4,30.8,0.54,0.17,0.23,0.75,12.8,0,0,0,0.8,0.8,0.06,2.2,2.2,shooting
ESP-La Liga,2024,Espanyol,Marash Kumbulla,ALB,DF,25-062,2000,25.2,2,9,3,33.3,0.36,0.12,0.22,0.67,12.9,0,0,0,1.3,1.3,0.15,0.7,0.7,shooting
ESP-La Liga,2024,Espanyol,Naci Ünüvar,NED,"MF,DF",21-302,2003,0.3,0,1,0,0.0,2.9,0.0,0.0,,14.2,0,0,0,0.0,0.0,0.05,0.0,0.0,shooting
ESP-La Liga,2024,Espanyol,Omar El Hilali,MAR,DF,21-211,2003,27.4,0,2,0,0.0,0.07,0.0,0.0,,30.9,0,0,0,0.0,0.0,0.01,0.0,0.0,shooting
ESP-La Liga,2024,Espanyol,Pere Milla,ESP,"MF,FW",32-200,1992,3.0,1,7,3,42.9,2.35,1.01,0.14,0.33,15.1,1,0,0,0.6,0.6,0.08,0.4,0.4,shooting
ESP-La Liga,2024,Espanyol,Pol Lozano,ESP,MF,25-187,1999,16.9,0,8,2,25.0,0.47,0.12,0.0,0.0,29.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2,shooting
ESP-La Liga,2024,Espanyol,Rafael Bauza,ESP,MF,20-071,2005,2.0,0,3,0,0.0,1.48,0.0,0.0,,23.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ESP-La Liga,2024,Espanyol,Roberto Férnandez,ESP,FW,22-282,2002,8.2,3,11,4,36.4,1.35,0.49,0.27,0.75,15.0,0,0,0,1.7,1.7,0.15,1.3,1.3,shooting
ESP-La Liga,2024,Espanyol,Sergi Gómez,ESP,DF,33-014,1992,7.2,0,2,1,50.0,0.28,0.14,0.0,0.0,8.7,0,0,0,0.3,0.3,0.15,-0.3,-0.3,shooting
ESP-La Liga,2024,Espanyol,Urko González,ESP,MF,24-022,2001,6.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Espanyol,Walid Cheddira,MAR,FW,27-079,1998,6.7,1,10,3,30.0,1.49,0.45,0.1,0.33,12.9,0,0,0,0.9,0.9,0.09,0.1,0.1,shooting
ESP-La Liga,2024,Espanyol,Álvaro Aguado,ESP,MF,28-345,1996,4.6,0,9,0,0.0,1.95,0.0,0.0,,23.4,1,0,0,0.4,0.4,0.05,-0.4,-0.4,shooting
ESP-La Liga,2024,Espanyol,Álvaro Tejero,ESP,"MF,DF",28-265,1996,12.8,1,16,4,25.0,1.25,0.31,0.06,0.25,26.9,6,0,0,0.6,0.6,0.04,0.4,0.4,shooting
ESP-La Liga,2024,Getafe,Abdoulaye Keita,ESP,"FW,MF",22-222,2002,1.1,0,2,0,0.0,1.89,0.0,0.0,,25.8,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ESP-La Liga,2024,Getafe,Alberto Risco,ESP,"MF,FW",19-224,2005,0.8,0,4,1,25.0,5.22,1.3,0.0,0.0,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
ESP-La Liga,2024,Getafe,Alex Sola,ESP,"MF,FW",25-306,1999,11.4,0,15,2,13.3,1.31,0.17,0.0,0.0,18.6,0,0,0,1.0,1.0,0.06,-1.0,-1.0,shooting
ESP-La Liga,2024,Getafe,Allan Nyom,CMR,"DF,MF",36-336,1988,7.3,1,8,4,50.0,1.1,0.55,0.13,0.25,16.2,0,0,0,0.5,0.5,0.06,0.5,0.5,shooting
ESP-La Liga,2024,Getafe,Bertuğ Yıldırım,TUR,FW,22-273,2002,10.3,1,18,7,38.9,1.75,0.68,0.06,0.14,11.9,0,0,0,2.4,2.4,0.13,-1.4,-1.4,shooting
ESP-La Liga,2024,Getafe,Borja Mayoral,ESP,FW,28-006,1997,7.0,4,12,6,50.0,1.7,0.85,0.25,0.5,13.7,0,1,1,2.9,2.1,0.17,1.1,0.9,shooting
ESP-La Liga,2024,Getafe,Carles Aleñá,ESP,"MF,FW",27-096,1998,5.0,0,5,1,20.0,1.0,0.2,0.0,0.0,13.7,0,0,0,0.9,0.9,0.18,-0.9,-0.9,shooting
ESP-La Liga,2024,Getafe,Carles Pérez,ESP,"MF,FW",27-054,1998,15.3,3,34,9,26.5,2.22,0.59,0.09,0.33,21.1,1,0,0,2.4,2.4,0.07,0.6,0.6,shooting
ESP-La Liga,2024,Getafe,Chrisantus Uche,NGA,"FW,MF",21-327,2003,23.4,3,46,13,28.3,1.97,0.56,0.07,0.23,17.5,0,0,0,3.4,3.4,0.07,-0.4,-0.4,shooting
ESP-La Liga,2024,Getafe,Coba da Costa,ESP,"MF,FW",22-259,2002,8.3,1,14,6,42.9,1.68,0.72,0.07,0.17,17.6,0,0,0,0.8,0.8,0.06,0.2,0.2,shooting
ESP-La Liga,2024,Getafe,David Argüelles,ESP,MF,23-100,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Getafe,David Soria,ESP,GK,32-007,1993,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Getafe,Diego Rico,ESP,DF,32-047,1993,27.0,0,15,3,20.0,0.56,0.11,0.0,0.0,29.7,1,0,0,0.3,0.3,0.02,-0.3,-0.3,shooting
ESP-La Liga,2024,Getafe,Djené,TOG,"DF,MF",33-101,1991,24.5,0,5,0,0.0,0.2,0.0,0.0,,18.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting
ESP-La Liga,2024,Getafe,Domingos Duarte,POR,DF,30-032,1995,14.0,1,2,1,50.0,0.14,0.07,0.5,1.0,10.9,0,0,0,0.2,0.2,0.08,0.8,0.8,shooting
ESP-La Liga,2024,Getafe,Gorka Rivera Alonso,ESP,"DF,MF",20-253,2004,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Getafe,Iglesias,ESP,DF,26-282,1998,24.9,0,17,2,11.8,0.68,0.08,0.0,0.0,26.5,0,0,0,0.9,0.9,0.05,-0.9,-0.9,shooting
ESP-La Liga,2024,Getafe,Ismael Bekhoucha,MAR,MF,20-142,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Getafe,Jesús Santiago,ESP,MF,20-321,2004,3.6,0,1,0,0.0,0.28,0.0,0.0,,22.9,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ESP-La Liga,2024,Getafe,John Joe,IRL,"MF,FW",21-169,2003,0.5,0,2,0,0.0,3.75,0.0,0.0,,20.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting
ESP-La Liga,2024,Getafe,Juan Bernat,ESP,"MF,FW",32-041,1993,4.5,0,3,0,0.0,0.66,0.0,0.0,,18.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ESP-La Liga,2024,Getafe,Juan Berrocal,ESP,DF,25-342,1999,9.0,0,3,0,0.0,0.33,0.0,0.0,,11.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2,shooting
ESP-La Liga,2024,Getafe,Juanmi,ESP,"FW,MF",31-326,1993,6.5,0,9,3,33.3,1.39,0.46,0.0,0.0,13.5,0,0,0,1.5,1.5,0.17,-1.5,-1.5,shooting
ESP-La Liga,2024,Getafe,Luis Milla,ESP,MF,30-186,1994,24.9,1,27,5,18.5,1.08,0.2,0.0,0.0,26.4,4,1,1,1.6,0.8,0.03,-0.6,-0.8,shooting
ESP-La Liga,2024,Getafe,Mauro Arambarri,URU,MF,29-193,1995,22.9,9,36,13,36.1,1.57,0.57,0.17,0.46,18.7,1,3,3,6.3,4.0,0.11,2.7,2.0,shooting
ESP-La Liga,2024,Getafe,Nabil Aberdin,FRA,MF,22-231,2002,2.9,0,2,0,0.0,0.68,0.0,0.0,,31.2,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ESP-La Liga,2024,Getafe,Omar Alderete,PAR,DF,28-106,1996,26.4,0,28,7,25.0,1.06,0.27,0.0,0.0,21.3,5,0,0,1.2,1.2,0.04,-1.2,-1.2,shooting
ESP-La Liga,2024,Getafe,Peter González,DOM,"MF,FW",22-260,2002,4.0,0,8,2,25.0,2.01,0.5,0.0,0.0,22.5,1,0,0,0.4,0.4,0.04,-0.4,-0.4,shooting
ESP-La Liga,2024,Getafe,Ramón Terrats,ESP,"MF,FW",24-175,2000,6.6,4,8,5,62.5,1.21,0.75,0.5,0.8,19.2,0,0,0,0.8,0.8,0.1,3.2,3.2,shooting
ESP-La Liga,2024,Getafe,Álvaro Rodríguez,URU,FW,20-271,2004,7.0,2,17,6,35.3,2.42,0.85,0.12,0.33,16.8,0,0,0,0.7,0.7,0.04,1.3,1.3,shooting
ESP-La Liga,2024,Girona,Abel Ruiz,ESP,FW,25-073,2000,13.0,4,20,7,35.0,1.54,0.54,0.15,0.43,13.7,0,1,2,4.5,3.0,0.15,-0.5,0.0,shooting
ESP-La Liga,2024,Girona,Alejandro Francés,ESP,DF,22-253,2002,9.9,0,6,0,0.0,0.61,0.0,0.0,,20.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting
ESP-La Liga,2024,Girona,Arnau Martinez,ESP,"DF,MF",21-351,2003,22.7,2,17,5,29.4,0.75,0.22,0.12,0.4,14.4,0,0,0,1.2,1.2,0.07,0.8,0.8,shooting
ESP-La Liga,2024,Girona,Arnaut Danjuma,NED,"FW,MF",28-070,1997,12.7,2,23,11,47.8,1.81,0.87,0.09,0.18,15.3,0,0,0,2.9,2.9,0.13,-0.9,-0.9,shooting
ESP-La Liga,2024,Girona,Arthur Melo,BRA,MF,28-242,1996,3.5,0,3,0,0.0,0.86,0.0,0.0,,25.8,1,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ESP-La Liga,2024,Girona,Bojan Miovski,MKD,FW,25-291,1999,9.4,2,14,4,28.6,1.49,0.43,0.14,0.5,12.3,0,0,0,2.7,2.7,0.19,-0.7,-0.7,shooting
ESP-La Liga,2024,Girona,Bryan Gil,ESP,"FW,MF",24-059,2001,19.1,3,32,15,46.9,1.67,0.78,0.09,0.2,19.0,0,0,0,2.3,2.3,0.07,0.7,0.7,shooting
ESP-La Liga,2024,Girona,Cristhian Stuani,URU,FW,38-181,1986,6.8,6,21,9,42.9,3.1,1.33,0.14,0.33,13.0,0,3,3,6.0,3.7,0.18,0.0,-0.7,shooting
ESP-La Liga,2024,Girona,Daley Blind,NED,DF,35-033,1990,22.9,0,5,2,40.0,0.22,0.09,0.0,0.0,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
ESP-La Liga,2024,Girona,David López,ESP,DF,35-184,1989,21.8,1,11,3,27.3,0.51,0.14,0.09,0.33,16.5,0,0,0,0.8,0.8,0.07,0.2,0.2,shooting
ESP-La Liga,2024,Girona,Donny van de Beek,NED,MF,27-358,1997,15.3,2,17,5,29.4,1.11,0.33,0.12,0.4,14.2,0,0,0,1.5,1.4,0.09,0.5,0.6,shooting
ESP-La Liga,2024,Girona,Ferrán Ruiz,ESP,MF,21-350,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Girona,Gabriel Osei Misehouy,NED,"FW,MF",19-267,2005,2.9,1,6,2,33.3,2.1,0.7,0.17,0.5,17.2,0,0,0,0.9,0.9,0.15,0.1,0.1,shooting
ESP-La Liga,2024,Girona,Iker Almena,ESP,"FW,DF",20-342,2004,0.5,0,1,0,0.0,1.87,0.0,0.0,,24.7,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ESP-La Liga,2024,Girona,Iván Martín,ESP,MF,26-056,1999,18.5,1,6,1,16.7,0.32,0.05,0.17,1.0,18.5,0,0,0,1.0,1.0,0.16,0.0,0.0,shooting
ESP-La Liga,2024,Girona,Jhon Solis,COL,MF,20-190,2004,4.9,1,3,1,33.3,0.62,0.21,0.33,1.0,15.5,0,0,0,0.6,0.6,0.2,0.4,0.4,shooting
ESP-La Liga,2024,Girona,Juanpe,ESP,DF,33-346,1991,6.7,0,1,0,0.0,0.15,0.0,0.0,,32.7,1,0,0,0.0,0.0,0.04,0.0,0.0,shooting
ESP-La Liga,2024,Girona,Kim Minsu,KOR,"MF,FW",19-082,2006,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Girona,Ladislav Krejčí,CZE,DF,25-356,1999,20.1,2,15,5,33.3,0.75,0.25,0.13,0.4,16.4,0,0,0,1.5,1.5,0.1,0.5,0.5,shooting
ESP-La Liga,2024,Girona,Miguel Gutiérrez,ESP,"DF,MF",23-258,2001,25.4,1,25,8,32.0,0.99,0.32,0.04,0.13,21.8,2,0,0,1.5,1.5,0.06,-0.5,-0.5,shooting
ESP-La Liga,2024,Girona,Oriol Romeu,ESP,MF,33-199,1991,12.9,0,3,0,0.0,0.23,0.0,0.0,,18.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ESP-La Liga,2024,Girona,Papa Ba,ESP,MF,20-211,2004,0.5,0,1,0,0.0,1.87,0.0,0.0,,9.8,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ESP-La Liga,2024,Girona,Pau López,ESP,GK,30-119,1994,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Girona,Paulo Gazzaniga,ARG,GK,33-099,1992,29.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Girona,Portu,ESP,"FW,MF",32-325,1992,3.9,0,1,0,0.0,0.25,0.0,0.0,,23.3,0,0,0,0.0,0.0,0.05,0.0,0.0,shooting
ESP-La Liga,2024,Girona,Silvi Clúa,ESP,MF,20-072,2005,1.8,0,2,1,50.0,1.1,0.55,0.0,0.0,33.3,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
