nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
BRA,FW,25-046,2000,9,9,755,8.4,2,2,4,2,0,0,1,1,1.0,1.0,2.6,3.6,44,28,78,0.24,0.24,0.48,0.24,0.48,0.12,0.31,0.43,0.12,0.43,ESP-La Liga,2024,standard
SEN,FW,19-216,2005,10,2,277,3.1,1,2,3,1,0,0,0,0,0.8,0.8,1.5,2.3,9,1,27,0.32,0.65,0.97,0.32,0.97,0.26,0.5,0.75,0.26,0.75,ESP-La Liga,2024,standard
ESP,MF,21-349,2003,2,2,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
COL,FW,25-356,1999,7,7,550,6.1,2,0,2,2,0,0,0,0,2.0,2.0,1.1,3.0,15,22,31,0.33,0.0,0.33,0.33,0.33,0.32,0.18,0.5,0.32,0.5,ESP-La Liga,2024,standard
COD,FW,34-000,1991,20,5,579,6.4,2,2,4,2,0,0,4,0,2.9,2.9,0.6,3.5,8,11,35,0.31,0.31,0.62,0.31,0.62,0.46,0.09,0.54,0.46,0.54,ESP-La Liga,2024,standard
ESP,DF,31-238,1993,29,28,2475,27.5,2,0,2,2,0,0,4,0,1.4,1.4,0.3,1.7,5,79,3,0.07,0.0,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06,ESP-La Liga,2024,standard
ARG,FW,31-064,1994,19,6,677,7.5,2,0,2,2,0,0,5,1,1.5,1.5,1.0,2.5,12,18,48,0.27,0.0,0.27,0.27,0.27,0.2,0.14,0.34,0.2,0.34,ESP-La Liga,2024,standard
ESP,GK,25-339,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ESP-La Liga,2024,standard
ARG,"MF,FW",29-002,1996,18,12,1113,12.4,7,2,9,5,2,3,4,0,4.1,1.8,3.6,5.4,14,101,48,0.57,0.16,0.73,0.4,0.57,0.33,0.29,0.63,0.14,0.44,ESP-La Liga,2024,standard
ESP,DF,30-023,1995,7,6,524,5.8,0,1,1,0,0,0,1,0,0.2,0.2,2.0,2.2,3,24,20,0.0,0.17,0.17,0.0,0.17,0.03,0.34,0.38,0.03,0.38,ESP-La Liga,2024,standard
ESP,"MF,FW",23-253,2001,10,3,336,3.7,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,9,14,16,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.21,0.13,0.21,ESP-La Liga,2024,standard
ESP,MF,32-355,1992,14,12,1057,11.7,6,4,10,2,4,5,5,0,6.3,2.3,2.9,5.2,22,98,72,0.51,0.34,0.85,0.17,0.51,0.53,0.25,0.78,0.2,0.44,ESP-La Liga,2024,standard
ESP,FW,19-141,2005,14,10,783,8.7,1,0,1,1,0,0,0,0,1.8,1.8,0.1,1.9,38,25,77,0.11,0.0,0.11,0.11,0.11,0.21,0.01,0.22,0.21,0.22,ESP-La Liga,2024,standard
USA,MF,23-203,2001,22,19,1702,18.9,2,1,3,2,0,0,4,0,1.8,1.8,0.9,2.7,14,59,26,0.11,0.05,0.16,0.11,0.16,0.1,0.05,0.14,0.1,0.14,ESP-La Liga,2024,standard
ESP,"FW,MF",31-326,1993,11,2,244,2.7,0,0,0,0,0,0,2,0,0.7,0.7,0.4,1.0,4,4,18,0.0,0.0,0.0,0.0,0.0,0.25,0.14,0.39,0.25,0.39,ESP-La Liga,2024,standard
ESP,DF,34-086,1991,18,16,1487,16.5,2,0,2,2,0,0,1,0,1.1,1.1,0.0,1.1,5,45,1,0.12,0.0,0.12,0.12,0.12,0.07,0.0,0.07,0.07,0.07,ESP-La Liga,2024,standard
ESP,MF,28-136,1996,14,11,906,10.1,2,2,4,2,0,0,4,0,1.1,1.1,1.0,2.1,11,59,13,0.2,0.2,0.4,0.2,0.4,0.11,0.1,0.21,0.11,0.21,ESP-La Liga,2024,standard
ESP,MF,21-004,2004,6,1,153,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
FRA,MF,31-267,1993,2,2,180,2.0,0,1,1,0,0,0,0,0,0.7,0.7,0.5,1.2,9,10,18,0.0,0.5,0.5,0.0,0.5,0.34,0.26,0.61,0.34,0.61,ESP-La Liga,2024,standard
BRA,DF,24-064,2001,23,16,1499,16.7,1,1,2,1,0,0,3,1,0.3,0.3,0.6,1.0,12,42,6,0.06,0.06,0.12,0.06,0.12,0.02,0.04,0.06,0.02,0.06,ESP-La Liga,2024,standard
ESP,"MF,FW",29-048,1996,19,16,1345,14.9,1,0,1,1,0,0,2,0,1.5,1.5,2.2,3.7,22,110,68,0.07,0.0,0.07,0.07,0.07,0.1,0.15,0.25,0.1,0.25,ESP-La Liga,2024,standard
ESP,FW,18-239,2006,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
SUI,DF,32-229,1992,14,11,959,10.7,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,13,48,28,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ESP-La Liga,2024,standard
ESP,FW,24-330,2000,3,1,118,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,4,8,11,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.19,0.13,0.19,ESP-La Liga,2024,standard
FRA,DF,27-201,1997,22,18,1597,17.7,1,0,1,1,0,0,6,1,0.3,0.3,1.1,1.4,42,50,87,0.06,0.0,0.06,0.06,0.06,0.02,0.06,0.08,0.02,0.08,ESP-La Liga,2024,standard
POR,GK,31-063,1994,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,ESP-La Liga,2024,standard
ESP,MF,23-229,2001,26,18,1647,18.3,0,1,1,0,0,0,3,0,1.6,1.5,1.5,3.1,18,79,24,0.0,0.05,0.05,0.0,0.05,0.09,0.08,0.17,0.08,0.17,ESP-La Liga,2024,standard
ESP,DF,22-060,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
BRA,FW,20-042,2005,22,14,1235,13.7,4,0,4,4,0,0,4,0,6.1,6.1,1.2,7.3,24,17,57,0.29,0.0,0.29,0.29,0.29,0.44,0.09,0.53,0.44,0.53,ESP-La Liga,2024,standard
POR,MF,33-004,1992,6,4,285,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,21,3,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,ESP-La Liga,2024,standard
SEN,DF,32-037,1993,19,17,1418,15.8,0,1,1,0,0,0,1,0,0.1,0.1,0.8,0.9,22,44,51,0.0,0.06,0.06,0.0,0.06,0.01,0.05,0.06,0.01,0.06,ESP-La Liga,2024,standard
ESP,DF,20-260,2004,4,4,344,3.8,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,3,14,18,0.0,0.26,0.26,0.0,0.26,0.0,0.03,0.04,0.0,0.04,ESP-La Liga,2024,standard
ESP,"FW,MF",25-342,1999,19,9,936,10.4,4,2,6,4,0,0,1,1,3.6,3.6,2.1,5.7,61,16,116,0.38,0.19,0.58,0.38,0.58,0.35,0.2,0.55,0.35,0.55,ESP-La Liga,2024,standard
GRE,FW,25-252,1999,20,6,700,7.8,3,1,4,3,0,0,2,0,4.4,4.4,0.2,4.7,6,6,43,0.39,0.13,0.51,0.39,0.51,0.57,0.03,0.6,0.57,0.6,ESP-La Liga,2024,standard
ESP,FW,32-084,1993,30,19,1588,17.6,5,2,7,5,0,0,2,0,5.8,5.8,1.8,7.6,13,25,90,0.28,0.11,0.4,0.28,0.4,0.33,0.1,0.43,0.33,0.43,ESP-La Liga,2024,standard
SWE,DF,29-314,1995,27,25,2256,25.1,1,0,1,1,0,0,5,0,0.5,0.5,0.2,0.7,11,65,1,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03,ESP-La Liga,2024,standard
ESP,DF,24-059,2001,13,9,738,8.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,6,42,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ESP-La Liga,2024,standard
ESP,MF,22-025,2003,15,8,792,8.8,0,0,0,0,0,0,3,0,0.1,0.1,0.7,0.8,7,60,9,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,ESP-La Liga,2024,standard
,"FW,MF",,,10,3,322,3.6,1,0,1,1,0,0,2,0,0.6,0.6,1.2,1.8,13,25,27,0.28,0.0,0.28,0.28,0.28,0.16,0.34,0.5,0.16,0.5,ESP-La Liga,2024,standard
ESP,MF,26-067,1999,26,22,1829,20.3,2,0,2,2,0,0,2,0,0.7,0.7,1.2,1.9,19,118,21,0.1,0.0,0.1,0.1,0.1,0.03,0.06,0.09,0.03,0.09,ESP-La Liga,2024,standard
ARG,"FW,MF",30-320,1994,6,4,258,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,3,14,21,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,ESP-La Liga,2024,standard
ESP,MF,21-113,2003,19,13,1131,12.6,0,0,0,0,0,0,4,0,0.1,0.1,1.3,1.4,20,75,34,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11,ESP-La Liga,2024,standard
ESP,"MF,DF",21-283,2003,22,14,1387,15.4,4,2,6,4,0,0,5,0,2.3,2.3,0.8,3.1,66,48,143,0.26,0.13,0.39,0.26,0.39,0.15,0.05,0.2,0.15,0.2,ESP-La Liga,2024,standard
ESP,"FW,MF",37-253,1987,23,16,1475,16.4,8,3,11,4,4,5,4,1,7.4,3.5,3.0,6.5,44,112,118,0.49,0.18,0.67,0.24,0.43,0.45,0.18,0.64,0.21,0.4,ESP-La Liga,2024,standard
ESP,"FW,MF",23-253,2001,8,3,280,3.1,1,0,1,1,0,0,2,0,0.7,0.7,0.3,1.0,8,16,18,0.32,0.0,0.32,0.32,0.32,0.22,0.11,0.33,0.22,0.33,ESP-La Liga,2024,standard
GUI,MF,22-082,2003,25,17,1558,17.3,0,1,1,0,0,0,7,1,1.1,1.1,1.2,2.3,27,83,52,0.0,0.06,0.06,0.0,0.06,0.06,0.07,0.13,0.06,0.13,ESP-La Liga,2024,standard
ESP,GK,27-276,1997,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
BRA,"DF,MF",29-216,1995,12,6,585,6.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,10,39,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ESP-La Liga,2024,standard
ESP,DF,21-289,2003,28,20,1942,21.6,2,2,4,2,0,0,6,0,1.6,1.6,0.9,2.5,21,92,39,0.09,0.09,0.19,0.09,0.19,0.07,0.04,0.12,0.07,0.12,ESP-La Liga,2024,standard
ESP,DF,30-341,1994,10,7,515,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
CIV,"FW,MF",29-016,1996,12,10,811,9.0,0,1,1,0,0,0,1,0,0.8,0.8,1.8,2.6,31,30,71,0.0,0.11,0.11,0.0,0.11,0.09,0.2,0.29,0.09,0.29,ESP-La Liga,2024,standard
GHA,DF,29-194,1995,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
USA,MF,26-323,1998,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,DF,34-104,1990,24,22,2070,23.0,2,0,2,0,2,2,9,1,2.4,0.8,1.0,1.8,46,165,41,0.09,0.0,0.09,0.0,0.0,0.1,0.04,0.15,0.04,0.08,ESP-La Liga,2024,standard
SRB,"MF,DF",29-162,1995,6,4,247,2.7,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,1,4,8,0.0,0.36,0.36,0.0,0.36,0.0,0.02,0.02,0.0,0.02,ESP-La Liga,2024,standard
ESP,"FW,MF",23-321,2001,20,11,991,11.0,4,3,7,4,0,0,3,0,2.9,2.9,2.1,5.0,19,23,97,0.36,0.27,0.64,0.36,0.64,0.27,0.19,0.46,0.27,0.46,ESP-La Liga,2024,standard
ESP,"MF,DF",24-180,2000,17,14,1227,13.6,0,3,3,0,0,0,0,0,0.3,0.3,2.4,2.8,31,43,115,0.0,0.22,0.22,0.0,0.22,0.02,0.18,0.2,0.02,0.2,ESP-La Liga,2024,standard
ARG,FW,26-050,1999,1,0,2,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,GK,38-091,1987,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
SWE,"FW,MF",21-069,2004,25,12,1064,11.8,3,3,6,3,0,0,1,0,4.5,4.5,2.0,6.4,26,23,101,0.25,0.25,0.51,0.25,0.51,0.38,0.17,0.54,0.38,0.54,ESP-La Liga,2024,standard
ESP,DF,21-017,2004,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,"MF,DF",25-333,1999,26,24,2076,23.1,3,6,9,3,0,0,5,1,0.9,0.9,4.9,5.9,51,156,132,0.13,0.26,0.39,0.13,0.39,0.04,0.21,0.26,0.04,0.26,ESP-La Liga,2024,standard
ARG,FW,21-204,2003,22,10,992,11.0,1,0,1,1,0,0,3,0,1.8,1.8,0.5,2.4,1,7,25,0.09,0.0,0.09,0.09,0.09,0.16,0.05,0.21,0.16,0.21,ESP-La Liga,2024,standard
CZE,MF,26-327,1998,29,27,2461,27.3,0,1,1,0,0,0,1,0,1.0,1.0,1.5,2.6,47,73,75,0.0,0.04,0.04,0.0,0.04,0.04,0.06,0.09,0.04,0.09,ESP-La Liga,2024,standard
ESP,"MF,FW",22-218,2002,18,7,579,6.4,0,1,1,0,0,0,3,0,0.8,0.8,1.1,1.9,19,16,36,0.0,0.16,0.16,0.0,0.16,0.13,0.17,0.3,0.13,0.3,ESP-La Liga,2024,standard
ESP,DF,31-010,1994,17,12,1017,11.3,0,1,1,0,0,0,2,0,0.4,0.4,1.1,1.5,21,40,57,0.0,0.09,0.09,0.0,0.09,0.03,0.1,0.13,0.03,0.13,ESP-La Liga,2024,standard
ESP,"DF,MF",23-164,2001,25,19,1753,19.5,2,1,3,2,0,0,5,0,1.7,1.7,1.1,2.8,34,43,70,0.1,0.05,0.15,0.1,0.15,0.08,0.06,0.14,0.08,0.14,ESP-La Liga,2024,standard
ESP,"MF,FW",28-253,1996,10,3,336,3.7,0,1,1,0,0,0,2,0,0.2,0.2,1.3,1.5,7,22,10,0.0,0.27,0.27,0.0,0.27,0.07,0.35,0.41,0.07,0.41,ESP-La Liga,2024,standard
ESP,"DF,MF",29-209,1995,14,3,436,4.8,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,7,1,0.21,0.0,0.21,0.21,0.21,0.06,0.0,0.06,0.06,0.06,ESP-La Liga,2024,standard
FRA,"FW,MF",27-246,1997,16,5,606,6.7,1,1,2,1,0,0,1,0,1.1,1.1,0.6,1.7,14,15,43,0.15,0.15,0.3,0.15,0.3,0.16,0.09,0.25,0.16,0.25,ESP-La Liga,2024,standard
ESP,"FW,MF",26-321,1998,27,27,2310,25.7,10,2,12,6,4,4,5,0,8.9,5.8,1.6,7.4,54,52,82,0.39,0.08,0.47,0.23,0.31,0.35,0.06,0.41,0.22,0.29,ESP-La Liga,2024,standard
ESP,GK,23-342,2001,29,29,2610,29.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,"MF,FW",23-298,2001,28,22,1772,19.7,3,3,6,3,0,0,5,0,2.3,2.3,1.8,4.1,50,42,116,0.15,0.15,0.3,0.15,0.3,0.12,0.09,0.21,0.12,0.21,ESP-La Liga,2024,standard
ESP,MF,24-132,2000,10,7,569,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,14,3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ESP-La Liga,2024,standard
CAN,MF,22-066,2003,5,3,209,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,ESP-La Liga,2024,standard
URU,DF,33-298,1991,25,24,2160,24.0,3,1,4,3,0,0,3,0,0.8,0.8,0.4,1.2,6,55,4,0.12,0.04,0.17,0.12,0.17,0.03,0.02,0.05,0.03,0.05,ESP-La Liga,2024,standard
ALB,DF,25-062,2000,27,26,2271,25.2,2,0,2,2,0,0,7,0,1.3,1.3,0.0,1.4,9,53,2,0.08,0.0,0.08,0.08,0.08,0.05,0.0,0.05,0.05,0.05,ESP-La Liga,2024,standard
NED,"MF,DF",21-302,2003,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.23,0.14,0.23,ESP-La Liga,2024,standard
MAR,DF,21-211,2003,28,28,2468,27.4,0,2,2,0,0,0,10,0,0.0,0.0,0.7,0.7,29,69,41,0.0,0.07,0.07,0.0,0.07,0.0,0.02,0.03,0.0,0.03,ESP-La Liga,2024,standard
ESP,"MF,FW",32-200,1992,13,1,268,3.0,1,0,1,1,0,0,3,0,0.6,0.6,0.1,0.7,6,6,19,0.34,0.0,0.34,0.34,0.34,0.2,0.03,0.23,0.2,0.23,ESP-La Liga,2024,standard
ESP,MF,25-187,1999,22,20,1525,16.9,0,0,0,0,0,0,10,0,0.2,0.2,0.5,0.7,12,91,11,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ESP-La Liga,2024,standard
ESP,MF,20-071,2005,5,2,183,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,7,3,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ESP-La Liga,2024,standard
ESP,FW,22-282,2002,10,9,736,8.2,3,0,3,3,0,0,1,0,1.7,1.7,0.1,1.8,4,9,23,0.37,0.0,0.37,0.37,0.37,0.2,0.02,0.22,0.2,0.22,ESP-La Liga,2024,standard
ESP,DF,33-014,1992,11,6,652,7.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,8,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ESP-La Liga,2024,standard
ESP,MF,24-022,2001,8,7,594,6.6,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,5,25,2,0.0,0.15,0.15,0.0,0.15,0.0,0.06,0.06,0.0,0.06,ESP-La Liga,2024,standard
MAR,FW,27-079,1998,18,5,603,6.7,1,1,2,1,0,0,2,0,0.9,0.9,1.2,2.1,7,11,31,0.15,0.15,0.3,0.15,0.3,0.13,0.18,0.31,0.13,0.31,ESP-La Liga,2024,standard
ESP,MF,28-345,1996,14,4,416,4.6,0,1,1,0,0,0,3,0,0.4,0.4,0.6,1.0,11,27,3,0.0,0.22,0.22,0.0,0.22,0.1,0.13,0.22,0.1,0.22,ESP-La Liga,2024,standard
ESP,"MF,DF",28-265,1996,23,13,1153,12.8,1,4,5,1,0,0,2,0,0.6,0.6,2.7,3.3,24,39,64,0.08,0.31,0.39,0.08,0.39,0.05,0.21,0.26,0.05,0.26,ESP-La Liga,2024,standard
ESP,"FW,MF",22-222,2002,3,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,ESP-La Liga,2024,standard
ESP,"MF,FW",19-224,2005,5,0,69,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,3,6,0.0,0.0,0.0,0.0,0.0,0.22,0.19,0.41,0.22,0.41,ESP-La Liga,2024,standard
ESP,"MF,FW",25-306,1999,19,13,1029,11.4,0,1,1,0,0,0,4,0,1.0,1.0,0.7,1.6,24,23,61,0.0,0.09,0.09,0.0,0.09,0.08,0.06,0.14,0.08,0.14,ESP-La Liga,2024,standard
CMR,"DF,MF",36-336,1988,14,8,654,7.3,1,1,2,1,0,0,4,0,0.5,0.5,0.3,0.7,5,19,17,0.14,0.14,0.28,0.14,0.28,0.07,0.04,0.1,0.07,0.1,ESP-La Liga,2024,standard
TUR,FW,22-273,2002,17,12,925,10.3,1,0,1,1,0,0,7,0,2.4,2.4,0.9,3.2,6,10,38,0.1,0.0,0.1,0.1,0.1,0.23,0.08,0.31,0.23,0.31,ESP-La Liga,2024,standard
ESP,FW,28-006,1997,16,2,634,7.0,4,1,5,3,1,1,0,0,2.9,2.1,0.4,2.5,2,11,26,0.57,0.14,0.71,0.43,0.57,0.41,0.06,0.47,0.29,0.36,ESP-La Liga,2024,standard
ESP,"MF,FW",27-096,1998,10,5,452,5.0,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,3,12,10,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.2,0.18,0.2,ESP-La Liga,2024,standard
ESP,"MF,FW",27-054,1998,24,15,1378,15.3,3,0,3,3,0,0,2,0,2.4,2.4,1.5,3.9,30,19,74,0.2,0.0,0.2,0.2,0.2,0.15,0.1,0.25,0.15,0.25,ESP-La Liga,2024,standard
NGA,"FW,MF",21-327,2003,28,25,2106,23.4,3,5,8,3,0,0,8,1,3.4,3.4,2.0,5.4,37,43,130,0.13,0.21,0.34,0.13,0.34,0.15,0.08,0.23,0.15,0.23,ESP-La Liga,2024,standard
ESP,"MF,FW",22-259,2002,13,10,751,8.3,1,1,2,1,0,0,3,0,0.8,0.8,0.6,1.4,30,9,58,0.12,0.12,0.24,0.12,0.24,0.1,0.07,0.17,0.1,0.17,ESP-La Liga,2024,standard
ESP,MF,23-100,2002,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,GK,32-007,1993,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,DF,32-047,1993,28,27,2427,27.0,0,3,3,0,0,0,7,0,0.3,0.3,2.2,2.5,25,118,78,0.0,0.11,0.11,0.0,0.11,0.01,0.08,0.09,0.01,0.09,ESP-La Liga,2024,standard
TOG,"DF,MF",33-101,1991,27,27,2207,24.5,0,0,0,0,0,0,9,0,0.3,0.3,0.6,0.9,16,67,16,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ESP-La Liga,2024,standard
POR,DF,30-032,1995,15,14,1261,14.0,1,0,1,1,0,0,3,1,0.2,0.2,0.1,0.2,3,34,3,0.07,0.0,0.07,0.07,0.07,0.01,0.0,0.02,0.01,0.02,ESP-La Liga,2024,standard
ESP,"DF,MF",20-253,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,DF,26-282,1998,29,24,2237,24.9,0,1,1,0,0,0,4,0,0.9,0.9,2.0,2.9,28,65,55,0.0,0.04,0.04,0.0,0.04,0.04,0.08,0.12,0.04,0.12,ESP-La Liga,2024,standard
MAR,MF,20-142,2004,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,MF,20-321,2004,16,4,322,3.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,3,12,4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ESP-La Liga,2024,standard
IRL,"MF,FW",21-169,2003,4,0,48,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,6,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,ESP-La Liga,2024,standard
ESP,"MF,FW",32-041,1993,8,5,407,4.5,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,2,10,25,0.0,0.22,0.22,0.0,0.22,0.03,0.11,0.14,0.03,0.14,ESP-La Liga,2024,standard
ESP,DF,25-342,1999,14,8,814,9.0,0,0,0,0,0,0,6,1,0.2,0.2,0.0,0.3,1,20,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ESP-La Liga,2024,standard
ESP,"FW,MF",31-326,1993,9,7,581,6.5,0,0,0,0,0,0,2,0,1.5,1.5,0.3,1.8,5,7,25,0.0,0.0,0.0,0.0,0.0,0.23,0.05,0.28,0.23,0.28,ESP-La Liga,2024,standard
ESP,MF,30-186,1994,26,25,2245,24.9,1,3,4,0,1,1,3,0,1.6,0.8,2.7,3.5,26,128,28,0.04,0.12,0.16,0.0,0.12,0.06,0.11,0.17,0.03,0.14,ESP-La Liga,2024,standard
URU,MF,29-193,1995,28,24,2063,22.9,9,0,9,6,3,3,8,0,6.3,4.0,0.3,4.3,11,64,42,0.39,0.0,0.39,0.26,0.26,0.28,0.01,0.29,0.17,0.19,ESP-La Liga,2024,standard
FRA,MF,22-231,2002,7,4,263,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,2,6,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,ESP-La Liga,2024,standard
PAR,DF,28-106,1996,27,27,2375,26.4,0,0,0,0,0,0,7,0,1.2,1.2,0.9,2.0,24,91,5,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.08,0.04,0.08,ESP-La Liga,2024,standard
DOM,"MF,FW",22-260,2002,13,1,358,4.0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,6,5,25,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,ESP-La Liga,2024,standard
