league,season,team,player,nation,pos,age,born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type
ESP-La Liga,2022,Celta Vigo,Óscar Mingueza,ESP,DF,23,1999,14.3,37,21,27,9,1,25,32,78.1,7,10,4,6,12,49,25,0,defense
ESP-La Liga,2022,Celta Vigo,Óscar Rodríguez Arnaiz,ESP,MF,24,1998,19.7,32,25,12,15,5,13,28,46.4,15,16,2,14,24,56,15,0,defense
ESP-La Liga,2022,Cádiz,Alberto Perea,ESP,MF,31,1990,0.5,2,0,2,0,0,0,0,,0,2,0,2,0,2,0,0,defense
ESP-La Liga,2022,Cádiz,Alfonso Espino,URU,DF,30,1992,34.7,87,56,55,20,12,48,96,50.0,48,52,11,41,48,135,99,3,defense
ESP-La Liga,2022,Cádiz,Anthony Lozano,HON,FW,29,1993,16.0,6,4,1,4,1,1,7,14.3,6,12,1,11,3,9,17,0,defense
ESP-La Liga,2022,Cádiz,Antonio Blanco,ESP,MF,22,2000,1.8,6,4,5,1,0,4,6,66.7,2,5,0,5,1,7,3,0,defense
ESP-La Liga,2022,Cádiz,Awer Mabil,AUS,"MF,FW",26,1995,1.8,2,0,0,1,1,1,3,33.3,2,1,1,0,0,2,1,0,defense
ESP-La Liga,2022,Cádiz,Brian Ocampo,URU,"MF,FW",23,1999,12.4,18,15,12,5,1,8,21,38.1,13,13,0,13,3,21,3,0,defense
ESP-La Liga,2022,Cádiz,Cala,ESP,DF,32,1989,1.5,2,1,1,1,0,1,2,50.0,1,2,1,1,1,3,12,0,defense
ESP-La Liga,2022,Cádiz,Carlos García,ESP,DF,22,2000,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,defense
ESP-La Liga,2022,Cádiz,Chris Ramos,ESP,FW,25,1997,7.9,12,9,2,7,3,4,11,36.4,7,8,3,5,1,13,19,0,defense
ESP-La Liga,2022,Cádiz,David Gil,ESP,GK,28,1994,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,defense
ESP-La Liga,2022,Cádiz,Fali,ESP,"DF,MF",28,1993,19.0,27,19,19,8,0,18,29,62.1,11,24,15,9,13,40,70,1,defense
ESP-La Liga,2022,Cádiz,Fede San Emeterio,ESP,MF,25,1997,20.5,41,22,23,16,2,22,46,47.8,24,34,14,20,17,58,28,0,defense
ESP-La Liga,2022,Cádiz,Francisco Mwepu,ZAM,FW,22,2000,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,defense
ESP-La Liga,2022,Cádiz,Gonzalo Escalante,ARG,MF,29,1993,12.5,36,24,15,20,1,15,29,51.7,14,18,4,14,17,53,26,1,defense
ESP-La Liga,2022,Cádiz,Isaac Carcelen,ESP,DF,29,1993,24.4,69,51,41,22,6,41,63,65.1,22,35,11,24,19,88,80,1,defense
ESP-La Liga,2022,Cádiz,Iván Alejo,ESP,"MF,FW",27,1995,14.6,32,21,19,9,4,17,37,45.9,20,18,3,15,5,37,12,1,defense
ESP-La Liga,2022,Cádiz,Jeremías Ledesma,ARG,GK,29,1993,34.0,3,2,3,0,0,3,7,42.9,4,1,0,1,2,5,23,3,defense
ESP-La Liga,2022,Cádiz,Jorge Meré,ESP,DF,25,1997,6.7,11,7,9,2,0,5,8,62.5,3,9,6,3,6,17,32,0,defense
ESP-La Liga,2022,Cádiz,Joseba Zaldúa,ESP,DF,30,1992,7.1,15,8,10,4,1,7,10,70.0,3,4,2,2,11,26,22,0,defense
ESP-La Liga,2022,Cádiz,José Antonio,ESP,"MF,DF",18,2004,0.5,2,1,0,0,2,0,0,,0,0,0,0,0,2,0,0,defense
ESP-La Liga,2022,Cádiz,José Mari,ESP,MF,34,1987,4.4,16,7,12,3,1,10,16,62.5,6,3,1,2,5,21,9,0,defense
ESP-La Liga,2022,Cádiz,Lucas Pérez,ESP,FW,33,1988,7.0,3,2,2,1,0,1,3,33.3,2,2,0,2,1,4,3,0,defense
ESP-La Liga,2022,Cádiz,Luis Hernández,ESP,DF,33,1989,35.0,33,21,25,7,1,22,36,61.1,14,31,24,7,31,64,145,0,defense
ESP-La Liga,2022,Cádiz,Mamadou Mbaye,SEN,DF,24,1998,8.4,10,7,7,3,0,6,8,75.0,2,10,8,2,7,17,50,1,defense
ESP-La Liga,2022,Cádiz,Mamady Diarra,MLI,"MF,DF",22,2000,0.7,2,1,2,0,0,1,2,50.0,1,2,0,2,0,2,0,0,defense
ESP-La Liga,2022,Cádiz,Raúl Parra,ESP,DF,22,1999,3.4,4,2,4,0,0,4,9,44.4,5,5,3,2,1,5,9,0,defense
ESP-La Liga,2022,Cádiz,Roger Martí,ESP,FW,31,1991,7.1,6,4,2,3,1,1,8,12.5,7,7,0,7,2,8,7,0,defense
ESP-La Liga,2022,Cádiz,Rubén Alcaraz,ESP,MF,31,1991,22.7,43,31,24,18,1,19,54,35.2,35,23,8,15,19,62,37,0,defense
ESP-La Liga,2022,Cádiz,Rubén Sobrino,ESP,"MF,FW",30,1992,27.4,55,37,29,17,9,23,56,41.1,33,33,3,30,24,79,20,1,defense
ESP-La Liga,2022,Cádiz,Santiago Arzamendia,PAR,"DF,MF",24,1998,5.4,9,8,7,1,1,6,21,28.6,15,11,1,10,2,11,15,1,defense
ESP-La Liga,2022,Cádiz,Sergi Guardiola,ESP,FW,31,1991,12.9,9,7,0,6,3,3,12,25.0,9,5,0,5,3,12,7,0,defense
ESP-La Liga,2022,Cádiz,Theo Bongonda,COD,"MF,FW",26,1995,21.5,28,20,11,14,3,17,40,42.5,23,21,2,19,6,34,14,0,defense
ESP-La Liga,2022,Cádiz,Tomás Alarcón,CHI,MF,23,1999,2.5,3,2,0,2,1,1,2,50.0,1,1,0,1,2,5,2,0,defense
ESP-La Liga,2022,Cádiz,Víctor Chust,ESP,DF,22,2000,10.7,9,6,7,2,0,4,7,57.1,3,8,3,5,10,19,53,0,defense
ESP-La Liga,2022,Cádiz,Youba Diarra,MLI,MF,24,1998,1.1,3,0,2,1,0,1,5,20.0,4,7,1,6,2,5,3,0,defense
ESP-La Liga,2022,Cádiz,Álex Fernández,ESP,"MF,FW",29,1992,17.5,13,7,6,4,3,4,14,28.6,10,14,1,13,8,21,19,0,defense
ESP-La Liga,2022,Cádiz,Álvaro Giménez,ESP,FW,31,1991,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Cádiz,Álvaro Negredo,ESP,FW,36,1985,8.4,5,4,1,2,2,2,2,100.0,0,4,1,3,0,5,8,0,defense
ESP-La Liga,2022,Elche,Alejandro Alfaro,ESP,MF,20,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Elche,Axel Werner,ARG,GK,26,1996,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Elche,Carlos Clerc,ESP,"DF,MF",30,1992,29.3,75,51,55,16,4,31,50,62.0,19,29,7,22,28,103,94,1,defense
ESP-La Liga,2022,Elche,Carmona,ESP,"MF,DF",20,2002,6.5,16,9,7,6,3,6,16,37.5,10,14,2,12,8,24,9,0,defense
ESP-La Liga,2022,Elche,Diego González,ESP,DF,27,1995,10.6,12,7,9,3,0,7,11,63.6,4,14,12,2,7,19,50,1,defense
ESP-La Liga,2022,Elche,Domingos Quina,POR,MF,22,1999,3.1,3,2,2,1,0,1,3,33.3,2,5,0,5,3,6,1,0,defense
ESP-La Liga,2022,Elche,Enzo Roco,CHI,DF,29,1992,18.4,33,13,23,10,0,15,24,62.5,9,22,15,7,17,50,63,1,defense
ESP-La Liga,2022,Elche,Ezequiel Ponce,ARG,"FW,MF",25,1997,12.5,9,7,0,6,3,0,7,0.0,7,6,1,5,1,10,13,0,defense
ESP-La Liga,2022,Elche,Federico Fernández,ARG,DF,33,1989,1.0,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,12,0,defense
ESP-La Liga,2022,Elche,Fidel,ESP,"MF,FW",32,1989,19.0,15,10,8,5,2,4,38,10.5,34,9,0,9,5,20,8,0,defense
ESP-La Liga,2022,Elche,Gerard Gumbau,ESP,MF,27,1994,30.4,44,25,17,23,4,18,51,35.3,33,32,8,24,28,72,40,0,defense
ESP-La Liga,2022,Elche,Gonzalo Verdú,ESP,DF,33,1988,7.8,10,5,8,2,0,4,8,50.0,4,8,6,2,10,20,33,0,defense
ESP-La Liga,2022,Elche,Helibelton Palacios,COL,DF,29,1993,21.3,38,20,21,15,2,19,26,73.1,7,26,12,14,20,58,55,0,defense
ESP-La Liga,2022,Elche,Javier Pastore,ARG,MF,33,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Elche,Johan Mojica,COL,"DF,MF",29,1992,3.0,6,3,5,1,0,2,3,66.7,1,3,2,1,4,10,5,0,defense
ESP-La Liga,2022,Elche,John Donald,ESP,"MF,DF",21,2000,12.1,20,11,9,9,2,7,14,50.0,7,14,7,7,14,34,23,1,defense
ESP-La Liga,2022,Elche,Josan,ESP,"DF,MF",32,1989,12.0,25,20,20,5,0,14,27,51.9,13,8,0,8,7,32,15,1,defense
ESP-La Liga,2022,Elche,Lautaro Blanco,ARG,"DF,MF",23,1999,9.7,16,9,10,4,2,9,26,34.6,17,8,1,7,2,18,10,1,defense
ESP-La Liga,2022,Elche,Lisandro Magallán,ARG,DF,28,1993,10.0,19,11,11,5,3,10,12,83.3,2,14,5,9,13,32,30,1,defense
ESP-La Liga,2022,Elche,Lucas Boyé,ARG,FW,26,1996,27.4,36,16,12,16,8,17,35,48.6,18,33,5,28,15,51,46,0,defense
ESP-La Liga,2022,Elche,Nicolás Ezequiel Fernández,ARG,"MF,DF",22,2000,5.7,23,12,10,7,6,9,17,52.9,8,7,0,7,5,28,2,1,defense
ESP-La Liga,2022,Elche,Omar Mascarell,EQG,"MF,DF",29,1993,27.2,53,26,32,19,2,31,64,48.4,33,51,19,32,45,98,54,1,defense
ESP-La Liga,2022,Elche,Pape Cheikh Diop,SEN,MF,24,1997,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Elche,Pedro Bigas,ESP,DF,31,1990,22.4,37,20,30,7,0,18,29,62.1,11,25,14,11,33,70,95,0,defense
ESP-La Liga,2022,Elche,Pere Milla,ESP,"FW,MF",29,1992,20.5,31,20,18,8,5,14,41,34.1,27,18,3,15,9,40,19,1,defense
ESP-La Liga,2022,Elche,Pol Lirola,ESP,DF,24,1997,7.0,13,6,9,3,1,8,13,61.5,5,3,2,1,7,20,16,0,defense
ESP-La Liga,2022,Elche,Randy Nteka,ANG,"FW,MF",24,1997,8.1,15,10,7,6,2,2,11,18.2,9,15,3,12,4,19,9,0,defense
ESP-La Liga,2022,Elche,Raúl Guti,ESP,MF,25,1996,12.4,18,12,8,9,1,8,18,44.4,10,10,3,7,8,26,6,0,defense
ESP-La Liga,2022,Elche,Roger Martí,ESP,FW,31,1991,7.3,5,2,3,2,0,1,5,20.0,4,4,0,4,1,6,7,0,defense
ESP-La Liga,2022,Elche,Tete Morente,ESP,"MF,DF",25,1996,23.0,33,21,18,13,2,15,36,41.7,21,23,3,20,25,58,28,0,defense
ESP-La Liga,2022,Elche,Álex Collado,ESP,MF,23,1999,8.0,26,14,13,11,2,8,13,61.5,5,12,1,11,2,28,4,0,defense
ESP-La Liga,2022,Elche,Édgar Badía,ESP,GK,30,1992,36.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,19,3,defense
ESP-La Liga,2022,Espanyol,Adri Embarba,ESP,FW,30,1992,0.4,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,defense
ESP-La Liga,2022,Espanyol,Adrià Pedrosa,ESP,"DF,MF",24,1998,2.5,5,1,5,0,0,4,7,57.1,3,1,1,0,5,10,3,0,defense
ESP-La Liga,2022,Espanyol,Aleix Vidal,ESP,"MF,FW",32,1989,11.4,11,5,6,3,2,4,22,18.2,18,21,2,19,15,26,14,0,defense
ESP-La Liga,2022,Espanyol,Benjamin Lecomte,FRA,GK,31,1991,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,2,defense
ESP-La Liga,2022,Espanyol,Brian Oliván,ESP,DF,28,1994,26.7,47,27,30,12,5,17,26,65.4,9,26,6,20,22,69,67,0,defense
ESP-La Liga,2022,Espanyol,César Montes,MEX,DF,25,1997,17.7,17,9,10,7,0,10,18,55.6,8,19,12,7,14,31,101,0,defense
ESP-La Liga,2022,Espanyol,Dani Gómez,ESP,"MF,FW",24,1998,1.0,2,1,1,1,0,1,2,50.0,1,0,0,0,1,3,0,0,defense
ESP-La Liga,2022,Espanyol,Denis Suárez,ESP,"MF,FW",28,1994,10.5,26,20,12,12,2,13,45,28.9,32,11,1,10,5,31,4,0,defense
ESP-La Liga,2022,Espanyol,Edu Expósito,ESP,MF,25,1996,12.9,34,20,16,15,3,13,23,56.5,10,7,0,7,12,46,20,0,defense
ESP-La Liga,2022,Espanyol,Fernando Calero,ESP,"DF,MF",26,1995,17.9,46,29,27,15,4,21,34,61.8,13,31,13,18,13,59,52,0,defense
ESP-La Liga,2022,Espanyol,Fernando Pacheco,ESP,GK,30,1992,16.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,11,0,defense
ESP-La Liga,2022,Espanyol,Javi Puado,ESP,"FW,MF",24,1998,26.0,20,11,12,5,3,12,28,42.9,16,12,2,10,10,30,14,0,defense
ESP-La Liga,2022,Espanyol,Joan García,ESP,GK,21,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Espanyol,Joselu,ESP,FW,32,1990,33.2,13,11,3,4,6,4,17,23.5,13,25,4,21,8,21,43,0,defense
ESP-La Liga,2022,Espanyol,José Carlos Lazo,ESP,"MF,FW",26,1996,1.8,5,3,2,2,1,3,3,100.0,0,2,0,2,3,8,5,0,defense
ESP-La Liga,2022,Espanyol,José Gragera,ESP,"MF,DF",21,2000,5.1,19,9,11,6,2,6,11,54.5,5,10,4,6,7,26,18,0,defense
ESP-La Liga,2022,Espanyol,Keidi Bare,ALB,MF,24,1997,5.6,15,8,7,5,3,7,13,53.8,6,8,2,6,11,26,8,0,defense
ESP-La Liga,2022,Espanyol,Leandro Cabrera,URU,DF,31,1991,29.7,46,24,34,12,0,28,43,65.1,15,37,23,14,43,89,114,2,defense
ESP-La Liga,2022,Espanyol,Luca Koleosho,ITA,"FW,DF",17,2004,0.7,2,2,0,0,2,1,2,50.0,1,1,0,1,0,2,0,0,defense
ESP-La Liga,2022,Espanyol,Martin Braithwaite,DEN,"FW,MF",31,1991,27.3,12,2,2,4,6,5,14,35.7,9,10,0,10,5,17,11,0,defense
ESP-La Liga,2022,Espanyol,Nabil Touaizi,MAR,MF,21,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Espanyol,Nico Ribaudo,ESP,"MF,FW",21,2001,13.9,18,13,5,9,4,11,30,36.7,19,19,1,18,5,23,1,0,defense
ESP-La Liga,2022,Espanyol,Omar El Hilali,MAR,"DF,MF",18,2003,1.0,3,2,3,0,0,1,2,50.0,1,1,0,1,1,4,6,0,defense
ESP-La Liga,2022,Espanyol,Pol Lozano,ESP,MF,22,1999,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,defense
ESP-La Liga,2022,Espanyol,Roger Martínez,ESP,DF,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Espanyol,Ronaël Pierre-Gabriel,FRA,DF,24,1998,2.6,17,9,12,4,1,5,11,45.5,6,5,2,3,9,26,11,0,defense
ESP-La Liga,2022,Espanyol,Rubén,ESP,"DF,MF",21,2001,9.9,30,15,18,9,3,20,29,69.0,9,14,4,10,18,48,18,0,defense
ESP-La Liga,2022,Espanyol,Sergi Darder,ESP,MF,28,1993,36.9,69,38,12,43,14,29,73,39.7,44,34,2,32,24,93,23,0,defense
ESP-La Liga,2022,Espanyol,Sergi Gómez,ESP,DF,30,1992,26.0,29,16,20,9,0,18,22,81.8,4,33,19,14,27,56,125,1,defense
ESP-La Liga,2022,Espanyol,Simo,ESP,DF,17,2005,1.6,3,1,3,0,0,2,3,66.7,1,5,4,1,0,3,3,0,defense
ESP-La Liga,2022,Espanyol,Vinicius Souza,BRA,MF,23,1999,27.0,99,66,41,45,13,33,59,55.9,26,31,14,17,48,147,50,1,defense
ESP-La Liga,2022,Espanyol,Álvaro Fernández,ESP,GK,24,1998,11.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,2,defense
ESP-La Liga,2022,Espanyol,Óscar Gil,ESP,DF,25,1997,28.4,63,37,38,16,9,32,61,52.5,29,51,18,33,31,94,55,1,defense
ESP-La Liga,2022,Getafe,Alejandro Revuelta Montero,ESP,DF,22,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ESP-La Liga,2022,Getafe,Borja Mayoral,ESP,FW,25,1997,30.7,9,4,7,2,0,5,31,16.1,26,18,0,18,3,12,10,0,defense
ESP-La Liga,2022,Getafe,Carles Aleñá,ESP,"MF,FW",24,1998,23.5,18,10,7,5,6,5,34,14.7,29,19,1,18,4,22,18,0,defense
ESP-La Liga,2022,Getafe,Damián Suárez,URU,"DF,MF",34,1988,21.6,49,33,23,19,7,26,48,54.2,22,40,0,40,15,64,36,0,defense
ESP-La Liga,2022,Getafe,David Soria,ESP,GK,29,1993,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,20,4,defense
ESP-La Liga,2022,Getafe,Djené,TOG,DF,30,1991,31.6,41,28,23,17,1,22,38,57.9,16,25,10,15,42,83,81,1,defense
ESP-La Liga,2022,Getafe,Domingos Duarte,POR,DF,27,1995,29.5,26,18,21,5,0,19,26,73.1,7,29,23,6,39,65,145,0,defense
ESP-La Liga,2022,Getafe,Enes Ünal,TUR,FW,25,1997,33.0,26,14,5,19,2,7,25,28.0,18,19,2,17,6,32,35,0,defense
ESP-La Liga,2022,Getafe,Fabrizio Angileri,ARG,DF,28,1994,6.5,12,9,8,3,1,10,17,58.8,7,8,3,5,7,19,10,0,defense
ESP-La Liga,2022,Getafe,Gastón Álvarez,URU,DF,22,2000,16.7,38,30,24,9,5,23,42,54.8,19,15,5,10,15,53,35,0,defense
ESP-La Liga,2022,Getafe,Gonzalo Villar,ESP,MF,24,1998,5.1,10,5,1,6,3,6,14,42.9,8,9,2,7,6,16,5,0,defense
ESP-La Liga,2022,Getafe,Iglesias,ESP,"DF,MF",24,1998,23.8,61,35,40,18,3,33,65,50.8,32,40,5,35,21,82,91,1,defense
ESP-La Liga,2022,Getafe,Jaime Mata,ESP,"FW,MF",33,1988,4.9,13,10,4,5,4,7,22,31.8,15,7,2,5,3,16,6,0,defense
ESP-La Liga,2022,Getafe,Jaime Seoane,ESP,"MF,FW",25,1997,3.6,10,4,3,4,3,2,8,25.0,6,7,3,4,1,11,2,0,defense
ESP-La Liga,2022,Getafe,Jordan Amavi,FRA,DF,28,1994,2.2,3,2,3,0,0,1,3,33.3,2,3,0,3,4,7,7,0,defense
ESP-La Liga,2022,Getafe,Juanmi Latasa,ESP,FW,21,2001,5.0,5,4,2,0,3,1,1,100.0,0,3,1,2,1,6,8,0,defense
ESP-La Liga,2022,Getafe,Luis Milla,ESP,MF,27,1994,20.6,48,30,21,18,9,19,44,43.2,25,13,1,12,32,80,25,1,defense
ESP-La Liga,2022,Getafe,Mauro Arambarri,URU,MF,26,1995,11.0,14,6,9,4,1,3,17,17.6,14,17,5,12,14,28,19,0,defense
ESP-La Liga,2022,Getafe,Moises Parra Gutierrez,ESP,FW,20,2002,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,defense
ESP-La Liga,2022,Getafe,Munir El Haddadi,MAR,"MF,FW",26,1995,12.8,12,7,3,7,2,2,10,20.0,8,23,2,21,9,21,7,0,defense
ESP-La Liga,2022,Getafe,Nemanja Maksimović,SRB,MF,27,1995,22.8,41,30,17,18,6,19,32,59.4,13,36,14,22,34,75,27,0,defense
ESP-La Liga,2022,Getafe,Omar Alderete,PAR,DF,25,1996,22.7,35,20,21,14,0,28,40,70.0,12,23,16,7,26,61,85,0,defense
ESP-La Liga,2022,Getafe,Portu,ESP,"MF,DF",30,1992,19.7,28,21,14,10,4,18,42,42.9,24,23,3,20,17,45,20,1,defense
ESP-La Liga,2022,Getafe,Stefan Mitrović,SRB,DF,32,1990,18.7,14,6,12,2,0,7,11,63.6,4,12,10,2,17,31,90,2,defense
ESP-La Liga,2022,Getafe,Ángel Algobia,ESP,MF,23,1999,12.6,27,13,14,13,0,22,48,45.8,26,15,5,10,3,30,11,0,defense
ESP-La Liga,2022,Girona,Aleix García,ESP,MF,25,1997,26.0,37,20,9,18,10,15,33,45.5,18,24,8,16,31,68,35,1,defense
ESP-La Liga,2022,Girona,Alexander Callens,PER,DF,30,1992,1.3,3,3,2,1,0,3,4,75.0,1,3,1,2,1,4,9,0,defense
ESP-La Liga,2022,Girona,Arnau Martinez,ESP,DF,19,2003,30.4,69,45,41,19,9,38,85,44.7,47,44,10,34,25,94,54,2,defense
ESP-La Liga,2022,Girona,Bernardo Espinosa,COL,DF,33,1989,13.6,6,2,2,4,0,3,9,33.3,6,17,10,7,12,18,70,2,defense
ESP-La Liga,2022,Girona,Borja García,ESP,"MF,FW",31,1990,7.5,10,4,7,2,1,2,9,22.2,7,3,1,2,5,15,6,1,defense
ESP-La Liga,2022,Girona,Cristhian Stuani,URU,FW,35,1986,12.1,13,6,2,7,4,5,14,35.7,9,10,0,10,2,15,5,0,defense
ESP-La Liga,2022,Girona,David López,ESP,DF,32,1989,18.4,31,18,17,13,1,19,27,70.4,8,29,19,10,14,45,64,1,defense
ESP-La Liga,2022,Girona,Iván Martín,ESP,MF,23,1999,17.6,9,7,4,4,1,8,23,34.8,15,12,0,12,9,18,12,0,defense
ESP-La Liga,2022,Girona,Javi Hernández,ESP,DF,24,1998,12.4,21,12,12,7,2,13,21,61.9,8,10,5,5,7,28,38,0,defense
ESP-La Liga,2022,Girona,Joel Roca,ESP,"MF,FW",17,2005,0.9,2,2,2,0,0,2,5,40.0,3,1,1,0,0,2,1,0,defense
ESP-La Liga,2022,Girona,Juan Carlos,ESP,GK,34,1988,10.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,1,defense
ESP-La Liga,2022,Girona,Juanpe,ESP,DF,31,1991,15.8,19,11,10,9,0,11,17,64.7,6,12,9,3,10,29,60,1,defense
ESP-La Liga,2022,Girona,Manu Vallejo,ESP,"FW,MF",25,1997,2.3,4,1,1,2,1,1,6,16.7,5,2,0,2,1,5,3,0,defense
ESP-La Liga,2022,Girona,Miguel Gutiérrez,ESP,DF,21,2001,26.6,41,23,23,13,5,23,37,62.2,14,23,5,18,18,59,42,1,defense
ESP-La Liga,2022,Girona,Oriol Romeu,ESP,MF,30,1991,32.8,70,38,36,26,8,26,51,51.0,25,48,10,38,37,107,54,0,defense
ESP-La Liga,2022,Girona,Oscar Ureña,DOM,MF,19,2003,1.1,4,2,2,2,0,2,3,66.7,1,2,0,2,1,5,0,0,defense
ESP-La Liga,2022,Girona,Paulo Gazzaniga,ARG,GK,30,1992,28.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,9,5,defense
ESP-La Liga,2022,Girona,Ramón Terrats,ESP,MF,21,2000,2.4,4,2,1,3,0,2,6,33.3,4,6,2,4,3,7,3,1,defense
ESP-La Liga,2022,Girona,Reinier,BRA,"MF,FW",20,2002,7.2,12,10,7,3,2,2,8,25.0,6,6,0,6,5,17,4,0,defense
ESP-La Liga,2022,Girona,Ricard Artero,ESP,"MF,FW",19,2003,1.5,3,3,2,1,0,1,1,100.0,0,2,0,2,1,4,3,0,defense
ESP-La Liga,2022,Girona,Rodrigo Riquelme,ESP,"MF,FW",22,2000,24.2,20,8,8,8,4,9,35,25.7,26,16,0,16,11,31,5,0,defense
ESP-La Liga,2022,Girona,Samuel Sáiz,ESP,MF,31,1991,2.7,2,2,0,2,0,1,2,50.0,1,3,0,3,0,2,1,1,defense
ESP-La Liga,2022,Girona,Santiago Bueno,URU,DF,23,1998,33.4,63,38,43,19,1,24,36,66.7,12,34,22,12,31,94,105,2,defense
ESP-La Liga,2022,Girona,Toni Villa,ESP,"MF,FW",27,1995,9.9,25,18,9,11,5,10,23,43.5,13,8,0,8,8,33,3,0,defense
ESP-La Liga,2022,Girona,Valentín Castellanos,ARG,FW,23,1998,28.9,12,5,2,7,3,0,18,0.0,18,22,2,20,6,18,26,0,defense
ESP-La Liga,2022,Girona,Valery Fernández,ESP,"MF,DF",22,1999,10.7,12,6,4,6,2,5,9,55.6,4,8,1,7,10,22,9,1,defense
ESP-La Liga,2022,Girona,Viktor Tsyhankov,UKR,MF,24,1997,16.5,8,8,5,1,2,1,14,7.1,13,13,2,11,7,15,12,0,defense
ESP-La Liga,2022,Girona,Yan Couto,BRA,"DF,MF",20,2002,12.9,25,18,11,11,3,12,20,60.0,8,7,2,5,5,30,10,0,defense
ESP-La Liga,2022,Girona,Yangel Herrera,VEN,"MF,FW",24,1998,10.7,26,9,9,14,3,6,15,40.0,9,14,1,13,4,30,12,0,defense
ESP-La Liga,2022,Mallorca,Abdón Prats,ESP,"FW,MF",29,1992,4.6,1,0,1,0,0,0,0,,0,5,0,5,0,1,2,0,defense
ESP-La Liga,2022,Mallorca,Amath,SEN,"MF,FW",26,1996,13.6,29,19,14,8,7,14,22,63.6,8,13,1,12,5,34,5,0,defense
ESP-La Liga,2022,Mallorca,Antonio Raillo,ESP,DF,30,1991,30.7,34,21,23,11,0,10,15,66.7,5,38,29,9,31,65,158,1,defense
ESP-La Liga,2022,Mallorca,Antonio Sánchez,ESP,"MF,DF",25,1997,12.0,19,8,13,4,2,10,34,29.4,24,18,0,18,22,41,14,1,defense
ESP-La Liga,2022,Mallorca,Braian Cufré,ARG,DF,25,1996,2.4,5,2,2,1,2,2,5,40.0,3,2,1,1,2,7,1,0,defense
ESP-La Liga,2022,Mallorca,Clément Grenier,FRA,MF,31,1991,8.0,20,8,6,12,2,10,20,50.0,10,9,1,8,6,26,7,0,defense
ESP-La Liga,2022,Mallorca,Copete,ESP,DF,22,1999,24.5,53,28,35,16,2,26,36,72.2,10,38,17,21,44,97,111,2,defense
ESP-La Liga,2022,Mallorca,Dani Rodríguez,ESP,MF,34,1988,23.3,42,23,18,22,2,21,46,45.7,25,31,8,23,21,63,14,0,defense
ESP-La Liga,2022,Mallorca,Dennis Hadzikadunic,BIH,DF,24,1998,6.8,9,6,4,5,0,4,4,100.0,0,5,4,1,3,12,27,0,defense
ESP-La Liga,2022,Mallorca,Dominik Greif,SVK,GK,25,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Mallorca,Franco Russo,ARG,DF,27,1994,1.6,2,1,2,0,0,0,1,0.0,1,5,0,5,3,5,5,0,defense
ESP-La Liga,2022,Mallorca,Giovanni González,URU,DF,27,1994,10.3,16,8,11,2,3,9,22,40.9,13,8,2,6,7,23,22,0,defense
ESP-La Liga,2022,Mallorca,Iddrisu Baba,GHA,"MF,DF",26,1996,18.9,31,17,15,16,0,15,32,46.9,17,18,8,10,11,42,39,0,defense
ESP-La Liga,2022,Mallorca,Iñigo Ruiz de Galarreta,ESP,MF,28,1993,27.2,54,38,27,23,4,20,52,38.5,32,26,9,17,30,84,19,0,defense
