league,season,team,player,nation,pos,age,born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type
ENG-Premier League,2020,Arsenal,Joe Willock,ENG,MF,20,1999,2.6,6,3,1,4,1,3,7,42.9,4,6,1,5,3,9,0,0,defense
ENG-Premier League,2020,Arsenal,Kieran Tierney,SCO,DF,23,1997,25.5,27,15,5,14,8,11,31,35.5,20,31,10,21,16,43,63,0,defense
ENG-Premier League,2020,Arsenal,Martin Ødegaard,NOR,MF,21,1998,9.6,9,3,2,6,1,4,14,28.6,10,2,0,2,2,11,5,0,defense
ENG-Premier League,2020,Arsenal,Mathew Ryan,AUS,GK,28,1992,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ENG-Premier League,2020,Arsenal,Mohamed Elneny,EGY,MF,28,1992,17.2,14,6,7,7,0,7,28,25.0,21,11,4,7,24,38,20,2,defense
ENG-Premier League,2020,Arsenal,Nicolas Pépé,CIV,FW,25,1995,18.0,20,15,8,6,6,8,23,34.8,15,16,1,15,12,32,19,0,defense
ENG-Premier League,2020,Arsenal,Pablo Marí,ESP,DF,26,1993,10.0,15,9,12,3,0,5,10,50.0,5,8,7,1,9,24,30,2,defense
ENG-Premier League,2020,Arsenal,Pierre-Emerick Aubameyang,GAB,FW,31,1989,25.9,12,8,7,4,1,3,20,15.0,17,18,0,18,7,19,17,0,defense
ENG-Premier League,2020,Arsenal,Reiss Nelson,ENG,"FW,MF",20,1999,0.8,1,0,0,0,1,0,0,,0,0,0,0,1,2,1,0,defense
ENG-Premier League,2020,Arsenal,Rob Holding,ENG,DF,24,1995,28.4,43,20,28,13,2,17,35,48.6,18,37,27,10,24,67,120,0,defense
ENG-Premier League,2020,Arsenal,Rúnar Alex Rúnarsson,ISL,GK,25,1995,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Arsenal,Sead Kolašinac,BIH,DF,27,1993,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense
ENG-Premier League,2020,Arsenal,Shkodran Mustafi,GER,DF,28,1992,0.5,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,3,0,defense
ENG-Premier League,2020,Arsenal,Thomas Partey,GHA,MF,27,1993,17.0,44,21,16,24,4,24,56,42.9,32,17,5,12,23,67,18,0,defense
ENG-Premier League,2020,Arsenal,Willian,BRA,FW,31,1988,15.6,13,7,6,6,1,6,16,37.5,10,13,0,13,8,21,8,0,defense
ENG-Premier League,2020,Aston Villa,Ahmed Elmohamady,EGY,DF,32,1987,9.3,17,13,12,4,1,9,14,64.3,5,6,3,3,17,34,26,0,defense
ENG-Premier League,2020,Aston Villa,Anwar El Ghazi,NED,FW,25,1995,17.9,16,13,6,7,3,7,23,30.4,16,11,0,11,6,22,11,0,defense
ENG-Premier League,2020,Aston Villa,Bertrand Traoré,BFA,FW,24,1995,25.7,26,10,8,10,8,10,34,29.4,24,23,1,22,15,41,14,1,defense
ENG-Premier League,2020,Aston Villa,Carney Chukwuemeka,ENG,"MF,FW",16,2003,0.2,2,2,1,0,1,1,3,33.3,2,0,0,0,0,2,0,0,defense
ENG-Premier League,2020,Aston Villa,Conor Hourihane,IRL,MF,29,1991,2.5,0,0,0,0,0,0,2,0.0,2,3,0,3,0,0,2,0,defense
ENG-Premier League,2020,Aston Villa,Douglas Luiz,BRA,MF,22,1998,30.9,49,18,22,26,1,20,58,34.5,38,52,17,35,43,92,44,2,defense
ENG-Premier League,2020,Aston Villa,Emiliano Martínez,ARG,GK,27,1992,38.0,3,3,3,0,0,3,4,75.0,1,0,0,0,2,5,10,2,defense
ENG-Premier League,2020,Aston Villa,Ezri Konsa,ENG,DF,22,1997,35.5,25,13,18,6,1,9,13,69.2,4,53,47,6,29,54,162,1,defense
ENG-Premier League,2020,Aston Villa,Jack Grealish,ENG,"FW,MF",24,1995,24.3,31,14,8,16,7,15,24,62.5,9,20,3,17,12,43,5,3,defense
ENG-Premier League,2020,Aston Villa,Jacob Ramsey,ENG,MF,19,2001,7.0,10,5,3,4,3,2,12,16.7,10,13,6,7,4,14,5,0,defense
ENG-Premier League,2020,Aston Villa,Jaden Philogene Bidace,ENG,FW,18,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Aston Villa,John McGinn,SCO,MF,25,1994,37.0,61,37,23,31,7,27,84,32.1,57,38,6,32,43,104,23,2,defense
ENG-Premier League,2020,Aston Villa,Keinan Davis,ENG,"FW,MF",22,1998,3.1,2,1,1,0,1,0,1,0.0,1,1,0,1,0,2,2,0,defense
ENG-Premier League,2020,Aston Villa,Kortney Hause,ENG,DF,25,1995,7.0,4,2,3,1,0,0,3,0.0,3,4,2,2,8,12,53,0,defense
ENG-Premier League,2020,Aston Villa,Marvelous Nakamba,ZIM,MF,26,1994,8.3,22,14,10,11,1,7,12,58.3,5,16,5,11,17,39,9,1,defense
ENG-Premier League,2020,Aston Villa,Matt Targett,ENG,DF,24,1995,37.8,83,39,52,20,11,56,88,63.6,32,40,14,26,55,138,102,1,defense
ENG-Premier League,2020,Aston Villa,Matty Cash,POL,DF,22,1997,26.4,71,40,43,22,6,41,74,55.4,33,50,11,39,60,131,95,0,defense
ENG-Premier League,2020,Aston Villa,Morgan Sanson,FRA,MF,25,1994,3.3,7,4,4,2,1,1,4,25.0,3,5,0,5,4,11,1,0,defense
ENG-Premier League,2020,Aston Villa,Neil Taylor,WAL,DF,31,1989,0.2,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,defense
ENG-Premier League,2020,Aston Villa,Ollie Watkins,ENG,FW,24,1995,37.0,29,17,5,16,8,10,33,30.3,23,21,2,19,7,36,24,0,defense
ENG-Premier League,2020,Aston Villa,Ross Barkley,ENG,MF,26,1993,17.0,6,2,2,4,0,3,15,20.0,12,9,1,8,5,11,6,1,defense
ENG-Premier League,2020,Aston Villa,Trézéguet,EGY,FW,25,1994,13.0,33,18,14,15,4,13,45,28.9,32,13,1,12,19,52,17,0,defense
ENG-Premier League,2020,Aston Villa,Tyrone Mings,ENG,DF,27,1993,35.5,32,16,23,7,2,16,24,66.7,8,59,40,19,41,73,172,3,defense
ENG-Premier League,2020,Aston Villa,Wesley Moraes,BRA,FW,23,1996,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Brighton,Aaron Connolly,IRL,FW,20,2000,8.8,6,3,1,3,2,0,2,0.0,2,4,0,4,0,6,2,0,defense
ENG-Premier League,2020,Brighton,Adam Lallana,ENG,"MF,FW",32,1988,17.7,28,13,11,13,4,8,39,20.5,31,18,3,15,15,43,13,0,defense
ENG-Premier League,2020,Brighton,Adam Webster,ENG,DF,25,1995,28.8,29,16,15,10,4,12,25,48.0,13,29,16,13,47,76,92,3,defense
ENG-Premier League,2020,Brighton,Alexis Mac Allister,ARG,"MF,FW",21,1998,12.4,26,12,6,16,4,11,38,28.9,27,25,4,21,9,35,4,0,defense
ENG-Premier League,2020,Brighton,Alireza Jahanbakhsh,IRN,"FW,MF",26,1993,5.9,9,7,3,5,1,2,12,16.7,10,8,0,8,8,17,1,0,defense
ENG-Premier League,2020,Brighton,Andi Zeqiri,SUI,"FW,DF",21,1999,1.9,3,2,0,2,1,1,2,50.0,1,1,0,1,0,3,2,0,defense
ENG-Premier League,2020,Brighton,Ben White,ENG,"DF,MF",22,1997,35.5,49,26,21,24,4,24,57,42.1,33,46,22,24,62,111,56,0,defense
ENG-Premier League,2020,Brighton,Bernardo,BRA,"DF,MF",25,1995,2.3,10,8,8,1,1,4,6,66.7,2,2,0,2,1,11,1,0,defense
ENG-Premier League,2020,Brighton,Dan Burn,ENG,DF,28,1992,22.9,50,26,33,14,3,27,53,50.9,26,30,7,23,31,81,75,0,defense
ENG-Premier League,2020,Brighton,Danny Welbeck,ENG,FW,29,1990,17.2,12,6,2,6,4,7,19,36.8,12,17,0,17,7,19,13,0,defense
ENG-Premier League,2020,Brighton,Davy Pröpper,NED,MF,28,1991,2.4,6,5,0,6,0,2,5,40.0,3,3,0,3,1,7,0,0,defense
ENG-Premier League,2020,Brighton,Jakub Moder,POL,"DF,MF",21,1999,7.2,15,7,5,7,3,7,20,35.0,13,12,1,11,3,18,9,0,defense
ENG-Premier League,2020,Brighton,Jayson Molumby,IRL,MF,20,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Brighton,José Izquierdo,COL,DF,28,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Brighton,Joël Veltman,NED,DF,28,1992,25.3,67,33,34,25,8,29,57,50.9,28,24,5,19,33,100,64,0,defense
ENG-Premier League,2020,Brighton,Leandro Trossard,BEL,"MF,FW",25,1994,29.0,33,14,11,16,6,10,36,27.8,26,34,2,32,26,59,7,1,defense
ENG-Premier League,2020,Brighton,Lewis Dunk,ENG,DF,28,1991,32.6,30,15,20,8,2,16,23,69.6,7,29,20,9,32,62,106,0,defense
ENG-Premier League,2020,Brighton,Mathew Ryan,AUS,GK,28,1992,11.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,4,0,defense
ENG-Premier League,2020,Brighton,Neal Maupay,FRA,"FW,MF",23,1996,27.9,20,8,9,7,4,4,24,16.7,20,20,0,20,13,33,6,0,defense
ENG-Premier League,2020,Brighton,Pascal Groß,GER,"MF,DF",29,1991,27.6,45,24,24,15,6,24,53,45.3,29,25,4,21,23,68,18,1,defense
ENG-Premier League,2020,Brighton,Percy Tau,RSA,FW,26,1994,1.1,1,1,1,0,0,0,2,0.0,2,1,0,1,0,1,1,0,defense
ENG-Premier League,2020,Brighton,Reda Khadra,GER,MF,19,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Brighton,Robert Sánchez,ESP,GK,22,1997,27.0,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,11,2,defense
ENG-Premier League,2020,Brighton,Solly March,ENG,"DF,MF",26,1994,18.6,49,23,24,15,10,18,34,52.9,16,30,5,25,22,71,30,0,defense
ENG-Premier League,2020,Brighton,Steven Alzate,COL,MF,21,1998,10.0,17,8,10,4,3,6,15,40.0,9,8,1,7,8,25,10,0,defense
ENG-Premier League,2020,Brighton,Tariq Lamptey,GHA,"DF,MF",19,2000,9.8,17,9,7,6,4,6,13,46.2,7,8,1,7,19,36,12,1,defense
ENG-Premier League,2020,Brighton,Yves Bissouma,MLI,MF,23,1996,34.6,104,68,50,48,6,33,67,49.3,34,42,6,36,64,168,67,0,defense
ENG-Premier League,2020,Burnley,Ashley Barnes,ENG,FW,30,1989,14.8,12,6,2,6,4,3,13,23.1,10,14,2,12,5,17,11,0,defense
ENG-Premier League,2020,Burnley,Ashley Westwood,ENG,MF,30,1990,37.9,23,15,6,12,5,10,42,23.8,32,26,9,17,44,67,33,0,defense
ENG-Premier League,2020,Burnley,Bailey Peacock-Farrell,NIR,GK,23,1996,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Burnley,Ben Mee,ENG,DF,30,1989,29.9,32,15,16,14,2,14,29,48.3,15,54,45,9,43,75,148,2,defense
ENG-Premier League,2020,Burnley,Charlie Taylor,ENG,DF,26,1993,27.0,48,28,30,15,3,25,46,54.3,21,36,19,17,29,77,87,2,defense
ENG-Premier League,2020,Burnley,Chris Wood,NZL,FW,28,1991,30.5,12,7,2,4,6,5,18,27.8,13,14,3,11,1,13,21,0,defense
ENG-Premier League,2020,Burnley,Dale Stephens,ENG,MF,31,1989,2.9,11,6,2,7,2,3,6,50.0,3,3,0,3,8,19,2,0,defense
ENG-Premier League,2020,Burnley,Dwight McNeil,ENG,MF,20,1999,34.1,47,24,24,18,5,18,56,32.1,38,44,6,38,32,79,32,1,defense
ENG-Premier League,2020,Burnley,Erik Pieters,NED,"DF,MF",31,1988,14.1,30,21,18,9,3,19,39,48.7,20,30,9,21,12,42,34,0,defense
ENG-Premier League,2020,Burnley,Jack Cork,ENG,MF,31,1989,15.0,26,10,5,17,4,11,31,35.5,20,15,4,11,16,42,20,0,defense
ENG-Premier League,2020,Burnley,James Tarkowski,ENG,DF,27,1992,36.0,66,39,52,11,3,25,49,51.0,24,54,42,12,44,110,163,1,defense
ENG-Premier League,2020,Burnley,Jay Rodriguez,ENG,FW,31,1989,14.1,25,16,5,15,5,13,28,46.4,15,25,4,21,2,27,7,0,defense
ENG-Premier League,2020,Burnley,Jimmy Dunne,IRL,DF,22,1997,3.0,3,3,2,1,0,1,2,50.0,1,3,2,1,6,9,16,1,defense
ENG-Premier League,2020,Burnley,Joel Mumbongo,SWE,FW,21,1999,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense
ENG-Premier League,2020,Burnley,Josh Benson,ENG,MF,20,1999,2.9,5,1,3,0,2,1,6,16.7,5,3,0,3,3,8,2,0,defense
ENG-Premier League,2020,Burnley,Josh Brownhill,ENG,MF,24,1995,31.3,45,27,9,29,7,15,44,34.1,29,33,11,22,69,114,39,0,defense
ENG-Premier League,2020,Burnley,Jóhann Berg Guðmundsson,ISL,MF,29,1990,15.1,19,11,6,9,4,11,23,47.8,12,11,2,9,17,36,19,0,defense
ENG-Premier League,2020,Burnley,Kevin Long,IRL,DF,29,1990,7.1,11,6,9,2,0,7,9,77.8,2,11,7,4,6,17,24,0,defense
ENG-Premier League,2020,Burnley,Lewis Richardson,ENG,"FW,MF",17,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Burnley,Matthew Lowton,ENG,DF,31,1989,34.0,54,32,31,22,1,32,73,43.8,41,36,13,23,56,110,91,1,defense
ENG-Premier League,2020,Burnley,Matěj Vydra,CZE,FW,28,1992,15.2,9,5,2,4,3,1,8,12.5,7,8,1,7,6,15,5,0,defense
ENG-Premier League,2020,Burnley,Nick Pope,ENG,GK,28,1992,32.0,1,1,1,0,0,0,1,0.0,1,0,0,0,2,3,29,2,defense
ENG-Premier League,2020,Burnley,Phil Bardsley,SCO,DF,35,1985,3.0,6,5,4,2,0,3,6,50.0,3,3,1,2,6,12,12,0,defense
ENG-Premier League,2020,Burnley,Robbie Brady,IRL,MF,28,1992,11.7,22,15,12,6,4,12,35,34.3,23,16,0,16,9,31,29,1,defense
ENG-Premier League,2020,Burnley,Will Norris,ENG,GK,26,1993,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Chelsea,Andreas Christensen,DEN,DF,24,1996,15.2,11,6,8,3,0,0,8,0.0,8,19,14,5,20,31,51,1,defense
ENG-Premier League,2020,Chelsea,Antonio Rüdiger,GER,DF,27,1993,19.0,31,23,16,14,1,12,15,80.0,3,17,10,7,18,49,51,0,defense
ENG-Premier League,2020,Chelsea,Ben Chilwell,ENG,DF,23,1996,25.4,42,22,16,22,4,15,33,45.5,18,28,3,25,24,66,58,0,defense
ENG-Premier League,2020,Chelsea,Billy Gilmour,SCO,MF,19,2001,2.9,4,2,1,2,1,2,7,28.6,5,3,2,1,3,7,1,0,defense
ENG-Premier League,2020,Chelsea,Callum Hudson-Odoi,ENG,"FW,DF",19,2000,11.8,23,15,11,7,5,8,21,38.1,13,15,1,14,6,29,6,0,defense
ENG-Premier League,2020,Chelsea,Christian Pulisic,USA,"FW,MF",21,1998,19.3,19,11,8,10,1,8,21,38.1,13,25,2,23,12,31,9,0,defense
ENG-Premier League,2020,Chelsea,César Azpilicueta,ESP,DF,30,1989,24.3,53,28,22,24,7,19,37,51.4,18,30,5,25,28,81,62,2,defense
ENG-Premier League,2020,Chelsea,Edouard Mendy,SEN,GK,28,1992,30.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,9,3,defense
ENG-Premier League,2020,Chelsea,Emerson Palmieri,ITA,DF,25,1994,1.0,3,3,2,0,1,1,3,33.3,2,0,0,0,1,4,6,0,defense
ENG-Premier League,2020,Chelsea,Fikayo Tomori,ENG,DF,22,1997,0.5,2,1,2,0,0,0,0,,0,1,1,0,2,4,8,0,defense
ENG-Premier League,2020,Chelsea,Hakim Ziyech,MAR,"MF,FW",27,1993,13.0,14,10,5,7,2,5,19,26.3,14,9,1,8,10,24,2,0,defense
ENG-Premier League,2020,Chelsea,Jorginho,ITA,MF,28,1991,22.3,57,30,22,31,4,31,76,40.8,45,33,5,28,40,97,21,3,defense
ENG-Premier League,2020,Chelsea,Kai Havertz,GER,"MF,FW",21,1999,16.9,18,9,6,10,2,6,27,22.2,21,25,0,25,4,22,22,1,defense
ENG-Premier League,2020,Chelsea,Kepa Arrizabalaga,ESP,GK,25,1994,6.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,3,defense
ENG-Premier League,2020,Chelsea,Kurt Zouma,FRA,DF,25,1994,22.5,16,10,8,6,2,4,8,50.0,4,13,9,4,28,44,93,0,defense
ENG-Premier League,2020,Chelsea,Marcos Alonso,ESP,DF,29,1990,10.7,13,3,6,4,3,7,14,50.0,7,12,1,11,12,25,30,0,defense
ENG-Premier League,2020,Chelsea,Mason Mount,ENG,MF,21,1999,32.1,75,35,22,38,15,25,69,36.2,44,40,2,38,31,106,14,0,defense
ENG-Premier League,2020,Chelsea,Mateo Kovačić,CRO,MF,26,1994,20.2,46,28,19,24,3,17,32,53.1,15,18,1,17,15,61,11,2,defense
ENG-Premier League,2020,Chelsea,N'Golo Kanté,FRA,MF,29,1991,23.8,79,42,39,35,5,27,56,48.2,29,42,4,38,59,138,34,0,defense
ENG-Premier League,2020,Chelsea,Olivier Giroud,FRA,FW,33,1986,8.3,4,2,0,1,3,1,7,14.3,6,4,1,3,5,9,10,0,defense
ENG-Premier League,2020,Chelsea,Reece James,ENG,DF,20,1999,26.4,55,35,24,22,9,21,44,47.7,23,36,7,29,17,72,52,0,defense
ENG-Premier League,2020,Chelsea,Ross Barkley,ENG,"FW,MF",26,1993,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Chelsea,Ruben Loftus-Cheek,ENG,FW,24,1996,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Chelsea,Tammy Abraham,ENG,FW,22,1997,11.6,7,5,3,3,1,1,7,14.3,6,6,0,6,5,12,17,0,defense
ENG-Premier League,2020,Chelsea,Thiago Silva,BRA,DF,35,1984,21.5,20,12,11,8,1,14,21,66.7,7,21,13,8,33,53,86,1,defense
ENG-Premier League,2020,Chelsea,Timo Werner,GER,"FW,MF",24,1996,28.9,20,9,6,11,3,7,43,16.3,36,23,1,22,8,28,8,0,defense
ENG-Premier League,2020,Chelsea,Willy Caballero,ARG,GK,38,1981,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Crystal Palace,Andros Townsend,ENG,"MF,FW",29,1991,25.1,78,41,45,20,13,30,79,38.0,49,48,2,46,41,119,19,0,defense
ENG-Premier League,2020,Crystal Palace,Cheikhou Kouyaté,SEN,DF,30,1989,34.7,58,37,44,12,2,25,43,58.1,18,42,26,16,32,90,125,2,defense
ENG-Premier League,2020,Crystal Palace,Christian Benteke,BEL,FW,29,1990,20.2,15,7,1,7,7,2,9,22.2,7,17,6,11,4,19,39,0,defense
ENG-Premier League,2020,Crystal Palace,Eberechi Eze,ENG,MF,22,1998,28.4,27,14,11,13,3,16,35,45.7,19,19,3,16,24,51,9,1,defense
ENG-Premier League,2020,Crystal Palace,Gary Cahill,ENG,DF,34,1985,20.0,13,9,10,3,0,7,11,63.6,4,27,22,5,13,26,88,0,defense
ENG-Premier League,2020,Crystal Palace,Jack Butland,ENG,GK,27,1993,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Crystal Palace,James McArthur,SCO,MF,32,1987,16.3,57,32,25,27,5,15,39,38.5,24,28,3,25,23,80,31,0,defense
ENG-Premier League,2020,Crystal Palace,James McCarthy,IRL,MF,29,1990,9.1,16,12,9,7,0,8,21,38.1,13,15,7,8,8,24,12,0,defense
ENG-Premier League,2020,Crystal Palace,James Tomkins,ENG,DF,31,1989,6.1,4,2,4,0,0,3,4,75.0,1,4,3,1,4,8,45,0,defense
ENG-Premier League,2020,Crystal Palace,Jaïro Riedewald,NED,MF,23,1996,20.2,34,15,13,17,4,16,36,44.4,20,39,7,32,29,63,25,0,defense
ENG-Premier League,2020,Crystal Palace,Jean-Philippe Mateta,FRA,FW,23,1997,2.5,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,2,0,defense
ENG-Premier League,2020,Crystal Palace,Jeffrey Schlupp,GHA,MF,27,1992,15.9,29,16,14,12,3,6,23,26.1,17,24,8,16,22,51,16,0,defense
ENG-Premier League,2020,Crystal Palace,Joel Ward,ENG,DF,30,1989,25.1,43,25,29,14,0,24,42,57.1,18,27,8,19,41,84,87,2,defense
ENG-Premier League,2020,Crystal Palace,Jordan Ayew,GHA,"FW,MF",28,1991,23.3,38,26,8,16,14,16,44,36.4,28,28,2,26,16,54,12,0,defense
ENG-Premier League,2020,Crystal Palace,Luka Milivojević,SRB,MF,29,1991,26.2,65,34,25,31,9,42,77,54.5,35,29,6,23,35,100,47,2,defense
ENG-Premier League,2020,Crystal Palace,Mamadou Sakho,FRA,DF,30,1990,3.1,3,2,1,2,0,3,3,100.0,0,3,2,1,3,6,11,0,defense
ENG-Premier League,2020,Crystal Palace,Martin Kelly,ENG,DF,30,1990,0.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,defense
ENG-Premier League,2020,Crystal Palace,Michy Batshuayi,BEL,FW,26,1993,8.1,5,3,1,2,2,1,9,11.1,8,5,1,4,4,9,5,0,defense
ENG-Premier League,2020,Crystal Palace,Nathaniel Clyne,ENG,DF,29,1991,12.7,17,10,8,8,1,9,16,56.3,7,7,2,5,18,35,25,1,defense
ENG-Premier League,2020,Crystal Palace,Patrick van Aanholt,NED,DF,29,1990,19.7,35,22,18,17,0,19,43,44.2,24,18,6,12,30,65,40,2,defense
ENG-Premier League,2020,Crystal Palace,Scott Dann,ENG,DF,33,1987,15.0,6,4,5,1,0,4,11,36.4,7,16,14,2,18,24,59,1,defense
ENG-Premier League,2020,Crystal Palace,Tyrick Mitchell,ENG,DF,20,1999,19.0,64,35,48,9,7,23,40,57.5,17,29,10,19,21,85,62,1,defense
ENG-Premier League,2020,Crystal Palace,Vicente Guaita,ESP,GK,33,1987,37.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,11,1,defense
ENG-Premier League,2020,Crystal Palace,Wilfried Zaha,CIV,FW,27,1992,29.0,26,18,8,15,3,11,30,36.7,19,21,0,21,9,35,4,0,defense
ENG-Premier League,2020,Everton,Abdoulaye Doucouré,MLI,MF,27,1993,27.1,52,32,25,19,8,14,43,32.6,29,24,7,17,39,91,31,1,defense
ENG-Premier League,2020,Everton,Alex Iwobi,NGA,"FW,MF",24,1996,17.1,27,10,10,14,3,13,25,52.0,12,20,1,19,16,43,14,0,defense
ENG-Premier League,2020,Everton,Allan,BRA,MF,29,1991,22.8,80,45,39,37,4,28,95,29.5,67,31,12,19,19,99,25,1,defense
ENG-Premier League,2020,Everton,André Gomes,POR,MF,27,1993,17.4,35,23,16,16,3,17,58,29.3,41,19,1,18,10,45,12,1,defense
ENG-Premier League,2020,Everton,Anthony Gordon,ENG,"FW,MF",19,2001,1.0,3,3,3,0,0,0,2,0.0,2,1,0,1,1,4,3,0,defense
ENG-Premier League,2020,Everton,Ben Godfrey,ENG,DF,22,1998,29.8,55,33,37,15,3,27,41,65.9,14,56,37,19,33,88,120,0,defense
ENG-Premier League,2020,Everton,Bernard,BRA,"MF,FW",27,1992,5.1,8,3,3,3,2,7,15,46.7,8,5,0,5,8,16,6,0,defense
ENG-Premier League,2020,Everton,Cenk Tosun,TUR,FW,29,1991,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
ENG-Premier League,2020,Everton,Dominic Calvert-Lewin,ENG,FW,23,1997,31.9,17,8,1,8,8,6,12,50.0,6,22,6,16,6,23,33,0,defense
ENG-Premier League,2020,Everton,Fabian Delph,ENG,"MF,DF",30,1989,3.0,5,2,3,2,0,1,3,33.3,2,2,0,2,4,9,8,1,defense
ENG-Premier League,2020,Everton,Gylfi Sigurðsson,ISL,"MF,FW",30,1989,25.0,30,20,9,14,7,13,44,29.5,31,31,2,29,34,64,21,1,defense
ENG-Premier League,2020,Everton,James Rodríguez,COL,"FW,MF",29,1991,19.6,28,17,8,15,5,11,46,23.9,35,17,0,17,15,43,3,0,defense
ENG-Premier League,2020,Everton,Jean-Philippe Gbamin,CIV,MF,24,1995,0.1,1,0,0,1,0,0,0,,0,1,0,1,0,1,1,0,defense
ENG-Premier League,2020,Everton,Jonjoe Kenny,ENG,DF,23,1997,0.9,2,1,1,0,1,2,2,100.0,0,0,0,0,1,3,3,0,defense
ENG-Premier League,2020,Everton,Jordan Pickford,ENG,GK,26,1994,30.5,0,0,0,0,0,0,2,0.0,2,2,0,2,3,3,16,4,defense
