nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
ARG,DF,34,1986,14,14,1222,13.6,1,0,1,1,0,0,5,1,0.6,0.6,0.4,1.0,12,55,21,0.07,0.0,0.07,0.07,0.07,0.04,0.03,0.07,0.04,0.07,GER-Bundesliga,2021,standard
SUI,MF,23,1997,28,25,2175,24.2,0,2,2,0,0,0,6,0,0.5,0.5,1.2,1.7,41,119,45,0.0,0.08,0.08,0.0,0.08,0.02,0.05,0.07,0.02,0.07,GER-Bundesliga,2021,standard
GER,"MF,DF",26,1994,7,2,260,2.9,0,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,6,24,12,0.0,0.0,0.0,0.0,0.0,0.35,0.01,0.36,0.35,0.36,GER-Bundesliga,2021,standard
GER,GK,18,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
GER,DF,28,1992,21,19,1480,16.4,1,2,3,1,0,0,1,0,1.4,1.4,1.9,3.3,25,47,90,0.06,0.12,0.18,0.06,0.18,0.09,0.11,0.2,0.09,0.2,GER-Bundesliga,2021,standard
SRB,DF,27,1992,30,29,2534,28.2,4,14,18,4,0,0,4,0,4.4,4.4,12.8,17.2,124,108,288,0.14,0.5,0.64,0.14,0.64,0.16,0.45,0.61,0.16,0.61,GER-Bundesliga,2021,standard
GER,GK,30,1990,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
SRB,FW,22,1997,18,8,894,9.9,4,1,5,4,0,0,2,0,2.9,2.9,0.7,3.6,15,37,62,0.4,0.1,0.5,0.4,0.5,0.29,0.07,0.36,0.29,0.36,GER-Bundesliga,2021,standard
JPN,"DF,MF",36,1984,29,26,2288,25.4,0,0,0,0,0,0,5,0,0.1,0.1,0.3,0.4,28,167,13,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,GER-Bundesliga,2021,standard
AUT,DF,27,1992,29,29,2527,28.1,2,1,3,2,0,0,4,0,2.4,2.4,1.2,3.5,23,152,18,0.07,0.04,0.11,0.07,0.11,0.08,0.04,0.13,0.08,0.13,GER-Bundesliga,2021,standard
CIV,DF,20,1999,23,23,2044,22.7,3,1,4,3,0,0,10,0,1.4,1.4,0.4,1.8,43,95,29,0.13,0.04,0.18,0.13,0.18,0.06,0.02,0.08,0.06,0.08,GER-Bundesliga,2021,standard
GER,"FW,DF",22,1998,7,0,100,1.1,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,3,3,12,0.9,0.0,0.9,0.9,0.9,0.13,0.0,0.13,0.13,0.13,GER-Bundesliga,2021,standard
GER,MF,29,1990,27,19,1625,18.1,1,0,1,1,0,0,10,0,0.1,0.1,1.1,1.2,36,112,34,0.06,0.0,0.06,0.06,0.06,0.0,0.06,0.07,0.0,0.07,GER-Bundesliga,2021,standard
AUT,"MF,DF",31,1989,27,17,1578,17.5,1,0,1,1,0,0,4,0,1.3,1.3,0.2,1.5,14,77,13,0.06,0.0,0.06,0.06,0.06,0.07,0.01,0.09,0.07,0.09,GER-Bundesliga,2021,standard
SUI,"DF,MF",28,1991,20,6,585,6.5,0,3,3,0,0,0,1,0,0.5,0.5,2.2,2.8,23,21,51,0.0,0.46,0.46,0.0,0.46,0.08,0.35,0.43,0.08,0.43,GER-Bundesliga,2021,standard
USA,DF,30,1990,15,3,432,4.8,1,0,1,1,0,0,2,0,0.8,0.8,0.2,1.0,14,19,45,0.21,0.0,0.21,0.21,0.21,0.16,0.05,0.22,0.16,0.22,GER-Bundesliga,2021,standard
BRA,DF,21,1999,19,16,1459,16.2,0,0,0,0,0,0,5,0,0.2,0.2,0.2,0.4,24,87,15,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,GER-Bundesliga,2021,standard
ALB,"MF,DF",30,1990,5,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
FRA,MF,25,1995,30,28,2209,24.5,1,2,3,1,0,0,5,0,2.2,2.2,1.4,3.7,30,96,58,0.04,0.08,0.12,0.04,0.12,0.09,0.06,0.15,0.09,0.15,GER-Bundesliga,2021,standard
GER,"DF,MF",27,1993,34,34,3060,34.0,3,3,6,3,0,0,2,0,1.0,1.0,5.9,6.9,67,115,188,0.09,0.09,0.18,0.09,0.18,0.03,0.17,0.2,0.03,0.2,GER-Bundesliga,2021,standard
GER,DF,26,1993,21,14,1369,15.2,0,0,0,0,0,0,3,0,0.2,0.2,0.3,0.5,11,78,4,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,GER-Bundesliga,2021,standard
BIH,FW,22,1998,30,19,1498,16.6,5,6,11,5,0,0,7,0,4.9,4.9,4.3,9.3,16,39,88,0.3,0.36,0.66,0.3,0.66,0.3,0.26,0.56,0.3,0.56,GER-Bundesliga,2021,standard
GER,GK,22,1997,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
NED,FW,22,1997,7,1,125,1.4,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,3,0,15,0.0,0.0,0.0,0.0,0.0,0.48,0.03,0.51,0.48,0.51,GER-Bundesliga,2021,standard
GER,"MF,FW",26,1994,14,5,486,5.4,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.0,8,19,23,0.0,0.0,0.0,0.0,0.0,0.17,0.01,0.18,0.17,0.18,GER-Bundesliga,2021,standard
KOR,"FW,MF",20,1999,26,7,823,9.1,4,0,4,4,0,0,0,0,1.3,1.3,1.1,2.4,28,46,78,0.44,0.0,0.44,0.44,0.44,0.14,0.12,0.27,0.14,0.27,GER-Bundesliga,2021,standard
FRA,"MF,DF",30,1990,31,27,2393,26.6,2,2,4,2,0,0,4,0,1.1,1.1,2.4,3.5,49,130,122,0.08,0.08,0.15,0.08,0.15,0.04,0.09,0.13,0.04,0.13,GER-Bundesliga,2021,standard
GER,DF,23,1997,24,18,1654,18.4,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.5,2,56,6,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,GER-Bundesliga,2021,standard
KOR,"MF,FW",26,1994,12,1,216,2.4,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,3,6,24,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.12,0.07,0.12,GER-Bundesliga,2021,standard
GER,MF,21,1999,10,2,270,3.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3,8,4,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.06,0.06,0.06,GER-Bundesliga,2021,standard
GER,"FW,MF",26,1994,33,22,2089,23.2,4,4,8,4,0,0,5,0,8.5,8.5,2.8,11.3,57,46,148,0.17,0.17,0.34,0.17,0.34,0.37,0.12,0.49,0.37,0.49,GER-Bundesliga,2021,standard
GER,"DF,MF",27,1992,19,11,884,9.8,0,1,1,0,0,0,2,0,0.1,0.1,0.5,0.5,7,37,24,0.0,0.1,0.1,0.0,0.1,0.01,0.05,0.06,0.01,0.06,GER-Bundesliga,2021,standard
GER,DF,29,1991,27,22,1954,21.7,2,0,2,2,0,0,3,0,0.8,0.8,0.0,0.8,9,54,7,0.09,0.0,0.09,0.09,0.09,0.04,0.0,0.04,0.04,0.04,GER-Bundesliga,2021,standard
NED,GK,27,1993,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
GER,MF,30,1990,31,30,2729,30.3,1,3,4,1,0,0,11,0,1.5,1.5,1.3,2.8,26,122,14,0.03,0.1,0.13,0.03,0.13,0.05,0.04,0.09,0.05,0.09,GER-Bundesliga,2021,standard
GER,FW,31,1988,32,12,1301,14.5,8,0,8,7,1,1,0,0,6.3,5.5,0.5,6.0,4,16,60,0.55,0.0,0.55,0.48,0.48,0.44,0.04,0.47,0.38,0.42,GER-Bundesliga,2021,standard
SUI,MF,20,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
AUT,DF,24,1996,34,34,2993,33.3,4,0,4,4,0,0,4,0,1.9,1.9,0.2,2.0,16,76,7,0.12,0.0,0.12,0.12,0.12,0.06,0.01,0.06,0.06,0.06,GER-Bundesliga,2021,standard
HUN,"MF,FW",23,1997,28,22,1661,18.5,8,3,11,7,1,1,5,0,6.4,5.6,1.4,7.0,54,65,118,0.43,0.16,0.6,0.38,0.54,0.35,0.07,0.42,0.3,0.38,GER-Bundesliga,2021,standard
ITA,"MF,FW",27,1993,31,27,2313,25.7,9,10,19,5,4,4,2,0,8.1,4.9,7.1,12.0,68,135,153,0.35,0.39,0.74,0.19,0.58,0.31,0.27,0.59,0.19,0.47,GER-Bundesliga,2021,standard
GER,MF,20,2000,12,4,498,5.5,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,1,25,10,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.07,0.05,0.07,GER-Bundesliga,2021,standard
FRA,FW,27,1993,29,19,1803,20.0,6,1,7,6,0,0,2,0,5.7,5.7,4.6,10.4,55,75,178,0.3,0.05,0.35,0.3,0.35,0.29,0.23,0.52,0.29,0.52,GER-Bundesliga,2021,standard
SUI,"FW,MF",23,1997,31,16,1440,16.0,5,2,7,5,0,0,4,0,7.7,7.7,1.3,9.0,37,31,124,0.31,0.12,0.44,0.31,0.44,0.48,0.08,0.56,0.48,0.56,GER-Bundesliga,2021,standard
GER,MF,29,1991,28,23,2033,22.6,0,2,2,0,0,0,5,0,0.3,0.3,1.0,1.3,20,113,17,0.0,0.09,0.09,0.0,0.09,0.01,0.04,0.06,0.01,0.06,GER-Bundesliga,2021,standard
SUI,"MF,DF",23,1996,25,15,1419,15.8,1,1,2,1,0,0,5,0,1.5,1.5,1.1,2.5,29,57,27,0.06,0.06,0.13,0.06,0.13,0.09,0.07,0.16,0.09,0.16,GER-Bundesliga,2021,standard
GER,MF,23,1997,33,30,2622,29.1,6,5,11,6,0,0,9,0,2.7,2.7,2.9,5.6,63,201,57,0.21,0.17,0.38,0.21,0.38,0.09,0.1,0.19,0.09,0.19,GER-Bundesliga,2021,standard
AUT,"MF,FW",21,1999,32,14,1378,15.3,3,2,5,3,0,0,2,0,1.8,1.8,2.5,4.3,34,56,102,0.2,0.13,0.33,0.2,0.33,0.12,0.16,0.28,0.12,0.28,GER-Bundesliga,2021,standard
GUI,"FW,DF",32,1988,7,1,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,GER-Bundesliga,2021,standard
GER,"FW,MF",28,1992,24,21,1817,20.2,6,11,17,3,3,3,1,0,4.9,2.5,5.3,7.9,46,73,106,0.3,0.54,0.84,0.15,0.69,0.24,0.26,0.51,0.13,0.39,GER-Bundesliga,2021,standard
GER,DF,20,2000,4,2,188,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
GER,"MF,FW",31,1988,30,23,1961,21.8,14,8,22,8,6,7,6,0,10.1,4.6,4.8,9.4,22,116,111,0.64,0.37,1.01,0.37,0.73,0.46,0.22,0.68,0.21,0.43,GER-Bundesliga,2021,standard
SVK,MF,22,1997,7,1,150,1.7,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,2,7,6,0.0,0.6,0.6,0.0,0.6,0.03,0.14,0.17,0.03,0.17,GER-Bundesliga,2021,standard
FRA,"FW,MF",22,1997,29,20,1731,19.2,8,3,11,8,0,0,3,1,8.1,8.1,2.4,10.5,77,44,162,0.42,0.16,0.57,0.42,0.57,0.42,0.13,0.55,0.42,0.55,GER-Bundesliga,2021,standard
GER,DF,26,1994,34,34,3060,34.0,2,1,3,2,0,0,2,0,1.4,1.4,1.8,3.2,47,178,21,0.06,0.03,0.09,0.06,0.09,0.04,0.05,0.09,0.04,0.09,GER-Bundesliga,2021,standard
SUI,DF,23,1996,29,29,2536,28.2,3,1,4,3,0,0,1,0,1.7,1.7,0.1,1.8,10,69,3,0.11,0.04,0.14,0.11,0.14,0.06,0.0,0.06,0.06,0.06,GER-Bundesliga,2021,standard
SWE,DF,34,1985,22,15,1254,13.9,1,1,2,1,0,0,3,0,1.0,1.0,0.9,1.9,6,47,52,0.07,0.07,0.14,0.07,0.14,0.07,0.06,0.13,0.07,0.13,GER-Bundesliga,2021,standard
GER,"FW,MF",29,1991,27,9,876,9.7,0,3,3,0,0,0,3,0,2.3,2.3,2.5,4.9,23,24,80,0.0,0.31,0.31,0.0,0.31,0.24,0.26,0.5,0.24,0.5,GER-Bundesliga,2021,standard
ALG,DF,25,1995,25,20,1811,20.1,4,0,4,3,1,1,7,0,2.3,1.6,1.2,2.7,27,83,64,0.2,0.0,0.2,0.15,0.15,0.12,0.06,0.17,0.08,0.14,GER-Bundesliga,2021,standard
GER,MF,18,2002,2,1,60,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,GER-Bundesliga,2021,standard
AUT,DF,27,1992,33,31,2768,30.8,2,2,4,2,0,0,2,0,1.8,1.8,3.1,5.0,79,136,171,0.07,0.07,0.13,0.07,0.13,0.06,0.1,0.16,0.06,0.16,GER-Bundesliga,2021,standard
GER,GK,32,1988,4,3,344,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
GER,DF,30,1990,8,3,269,3.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,16,1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,GER-Bundesliga,2021,standard
AUT,"DF,FW",24,1996,22,13,1240,13.8,2,0,2,2,0,0,3,0,2.3,2.3,1.2,3.4,33,30,71,0.15,0.0,0.15,0.15,0.15,0.16,0.08,0.25,0.16,0.25,GER-Bundesliga,2021,standard
SUI,GK,31,1988,31,31,2712,30.1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
GER,GK,28,1992,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
GER,MF,21,1999,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,GER-Bundesliga,2021,standard
NED,"FW,MF",19,2001,7,0,102,1.1,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,5,4,10,0.0,0.0,0.0,0.0,0.0,0.58,0.02,0.6,0.58,0.6,GER-Bundesliga,2021,standard
BEL,DF,29,1990,19,17,1545,17.2,1,0,1,1,0,0,3,0,0.6,0.6,0.8,1.4,2,44,3,0.06,0.0,0.06,0.06,0.06,0.04,0.04,0.08,0.04,0.08,GER-Bundesliga,2021,standard
NED,"DF,FW",22,1998,22,10,905,10.1,1,0,1,1,0,0,4,1,0.2,0.2,1.1,1.2,23,31,51,0.1,0.0,0.1,0.1,0.1,0.02,0.1,0.12,0.02,0.12,GER-Bundesliga,2021,standard
BEL,"FW,MF",22,1997,29,21,1855,20.6,5,5,10,3,2,2,4,1,6.9,5.3,2.8,8.1,49,39,124,0.24,0.24,0.49,0.15,0.39,0.34,0.13,0.47,0.26,0.39,GER-Bundesliga,2021,standard
GER,"MF,DF",23,1997,7,1,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,4,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,GER-Bundesliga,2021,standard
NED,"FW,MF",22,1998,12,5,529,5.9,0,1,1,0,0,0,0,0,0.4,0.4,0.3,0.7,16,18,40,0.0,0.17,0.17,0.0,0.17,0.07,0.05,0.12,0.07,0.12,GER-Bundesliga,2021,standard
GER,FW,20,2000,15,2,296,3.3,2,0,2,2,0,0,1,0,0.4,0.4,0.1,0.5,3,1,12,0.61,0.0,0.61,0.61,0.61,0.12,0.03,0.14,0.12,0.14,GER-Bundesliga,2021,standard
COL,FW,27,1993,21,17,1537,17.1,7,1,8,7,0,0,3,0,6.9,6.9,1.6,8.5,22,16,97,0.41,0.06,0.47,0.41,0.47,0.41,0.09,0.5,0.41,0.5,GER-Bundesliga,2021,standard
GER,MF,18,2002,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
GER,MF,19,2001,2,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
GER,DF,22,1997,14,11,969,10.8,0,0,0,0,0,0,5,0,0.2,0.2,0.4,0.6,10,44,9,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,GER-Bundesliga,2021,standard
POL,FW,25,1995,32,18,1630,18.1,7,1,8,7,0,1,4,0,6.4,5.6,1.1,6.6,18,21,105,0.39,0.06,0.44,0.39,0.44,0.35,0.06,0.41,0.31,0.37,GER-Bundesliga,2021,standard
GER,"DF,FW",17,2003,11,2,309,3.4,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.8,12,9,24,0.29,0.0,0.29,0.29,0.29,0.21,0.03,0.24,0.21,0.24,GER-Bundesliga,2021,standard
FRA,MF,23,1997,26,25,2090,23.2,1,0,1,1,0,0,7,0,1.5,1.5,1.6,3.0,24,84,23,0.04,0.0,0.04,0.04,0.04,0.06,0.07,0.13,0.06,0.13,GER-Bundesliga,2021,standard
GER,DF,24,1996,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,14,36,15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,GER-Bundesliga,2021,standard
GER,FW,17,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
GER,DF,28,1992,16,12,1071,11.9,0,2,2,0,0,0,1,0,0.1,0.1,1.2,1.3,28,56,46,0.0,0.17,0.17,0.0,0.17,0.01,0.1,0.11,0.01,0.11,GER-Bundesliga,2021,standard
BRA,"FW,MF",21,1999,27,25,2149,23.9,7,4,11,5,2,3,9,0,8.4,6.1,4.5,10.6,91,85,137,0.29,0.17,0.46,0.21,0.38,0.35,0.19,0.54,0.25,0.44,GER-Bundesliga,2021,standard
AUS,"FW,DF",29,1991,17,5,506,5.6,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,10,15,35,0.0,0.18,0.18,0.0,0.18,0.02,0.09,0.11,0.02,0.11,GER-Bundesliga,2021,standard
FRA,MF,21,1999,24,19,1818,20.2,2,1,3,2,0,0,5,0,1.0,1.0,1.6,2.6,40,125,61,0.1,0.05,0.15,0.1,0.15,0.05,0.08,0.13,0.05,0.13,GER-Bundesliga,2021,standard
GER,"DF,FW",23,1997,27,22,1797,20.0,0,2,2,0,0,0,3,0,0.5,0.5,2.0,2.5,49,89,74,0.0,0.1,0.1,0.0,0.1,0.03,0.1,0.13,0.03,0.13,GER-Bundesliga,2021,standard
HUN,"DF,MF",18,2002,12,9,821,9.1,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,10,41,1,0.0,0.11,0.11,0.0,0.11,0.01,0.03,0.04,0.01,0.04,GER-Bundesliga,2021,standard
SRB,"FW,MF",24,1996,12,5,611,6.8,1,2,3,1,0,0,1,0,1.9,1.9,1.0,2.9,40,31,77,0.15,0.29,0.44,0.15,0.44,0.29,0.15,0.43,0.29,0.43,GER-Bundesliga,2021,standard
GER,"DF,MF",25,1995,33,31,2793,31.0,0,0,0,0,0,0,2,0,1.1,1.1,0.8,1.9,23,113,15,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,GER-Bundesliga,2021,standard
PAR,DF,23,1996,17,14,1299,14.4,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,8,55,3,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,GER-Bundesliga,2021,standard
SVK,DF,33,1986,23,22,1692,18.8,3,1,4,3,0,0,4,0,1.8,1.8,0.8,2.6,42,61,74,0.16,0.05,0.21,0.16,0.21,0.09,0.04,0.14,0.09,0.14,GER-Bundesliga,2021,standard
NOR,GK,35,1984,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
GER,MF,33,1987,9,4,395,4.4,0,1,1,0,0,0,1,0,0.0,0.0,1.1,1.2,3,15,7,0.0,0.23,0.23,0.0,0.23,0.01,0.25,0.26,0.01,0.26,GER-Bundesliga,2021,standard
ARG,MF,23,1997,13,8,762,8.5,1,0,1,1,0,0,2,0,0.3,0.3,0.3,0.6,7,31,8,0.12,0.0,0.12,0.12,0.12,0.03,0.03,0.07,0.03,0.07,GER-Bundesliga,2021,standard
CZE,MF,29,1990,27,24,1903,21.1,1,6,7,1,0,0,5,1,1.7,1.7,5.2,6.9,35,101,105,0.05,0.28,0.33,0.05,0.33,0.08,0.25,0.33,0.08,0.33,GER-Bundesliga,2021,standard
CRO,"FW,MF",29,1991,28,26,2379,26.4,20,5,25,15,5,5,2,0,14.8,10.8,4.2,15.1,88,106,235,0.76,0.19,0.95,0.57,0.76,0.56,0.16,0.72,0.41,0.57,GER-Bundesliga,2021,standard
USA,DF,20,2000,11,11,944,10.5,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,4,45,2,0.0,0.1,0.1,0.0,0.1,0.01,0.03,0.04,0.01,0.04,GER-Bundesliga,2021,standard
AUT,"MF,FW",20,1999,31,28,2369,26.3,6,3,9,6,0,0,6,0,5.9,5.9,3.5,9.4,68,110,133,0.23,0.11,0.34,0.23,0.34,0.23,0.13,0.36,0.23,0.36,GER-Bundesliga,2021,standard
GER,MF,22,1998,9,9,658,7.3,1,1,2,1,0,0,4,1,0.3,0.3,1.5,1.8,10,46,18,0.14,0.14,0.27,0.14,0.27,0.04,0.21,0.25,0.04,0.25,GER-Bundesliga,2021,standard
MLI,MF,24,1996,31,31,2563,28.5,0,2,2,0,0,0,3,0,0.6,0.6,1.8,2.3,11,112,32,0.0,0.07,0.07,0.0,0.07,0.02,0.06,0.08,0.02,0.08,GER-Bundesliga,2021,standard
BIH,DF,30,1990,2,2,128,1.4,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,0,4,0,0.7,0.0,0.7,0.7,0.7,0.25,0.0,0.25,0.25,0.25,GER-Bundesliga,2021,standard
AUT,"MF,DF",24,1995,26,22,1879,20.9,2,1,3,2,0,0,6,1,2.5,2.5,1.6,4.2,29,160,43,0.1,0.05,0.14,0.1,0.14,0.12,0.08,0.2,0.12,0.2,GER-Bundesliga,2021,standard
FRA,FW,18,2002,9,2,241,2.7,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.8,4,6,29,0.37,0.0,0.37,0.37,0.37,0.25,0.04,0.28,0.25,0.28,GER-Bundesliga,2021,standard
NOR,DF,30,1990,12,6,700,7.8,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.7,2,31,1,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.1,0.02,0.1,GER-Bundesliga,2021,standard
TOG,"FW,MF",26,1994,32,23,2200,24.4,9,7,16,9,0,0,3,0,9.9,9.9,5.0,14.8,70,52,225,0.37,0.29,0.65,0.37,0.65,0.4,0.2,0.61,0.4,0.61,GER-Bundesliga,2021,standard
ALG,"FW,MF",28,1992,14,7,596,6.6,0,1,1,0,0,0,0,0,1.5,1.5,0.9,2.4,9,8,54,0.0,0.15,0.15,0.0,0.15,0.23,0.13,0.36,0.23,0.36,GER-Bundesliga,2021,standard
DEN,"MF,FW",21,1998,2,1,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,GER-Bundesliga,2021,standard
CUW,DF,26,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
GHA,DF,25,1995,12,11,987,11.0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.6,17,62,7,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,GER-Bundesliga,2021,standard
NGA,DF,25,1995,16,14,1184,13.2,1,0,1,1,0,0,1,0,0.1,0.1,0.4,0.5,10,56,14,0.08,0.0,0.08,0.08,0.08,0.01,0.03,0.04,0.01,0.04,GER-Bundesliga,2021,standard
GER,DF,28,1991,24,20,1841,20.5,0,1,1,0,0,0,6,0,0.0,0.0,0.4,0.4,12,128,3,0.0,0.05,0.05,0.0,0.05,0.0,0.02,0.02,0.0,0.02,GER-Bundesliga,2021,standard
BRA,"MF,FW",23,1997,4,0,51,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,3,3,0.0,0.0,0.0,0.0,0.0,0.12,0.22,0.34,0.12,0.34,GER-Bundesliga,2021,standard
GER,DF,18,2002,14,12,997,11.1,0,0,0,0,0,0,1,0,0.1,0.1,2.0,2.1,21,47,63,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.19,0.01,0.19,GER-Bundesliga,2021,standard
GER,"FW,DF",17,2002,3,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GER-Bundesliga,2021,standard
NED,"DF,MF",18,2002,9,2,277,3.1,0,1,1,0,0,0,1,0,0.2,0.2,0.2,0.4,5,18,9,0.0,0.32,0.32,0.0,0.32,0.05,0.08,0.13,0.05,0.13,GER-Bundesliga,2021,standard
SRB,"DF,MF",25,1995,23,7,822,9.1,0,2,2,0,0,0,5,0,2.0,2.0,2.0,4.0,16,29,46,0.0,0.22,0.22,0.0,0.22,0.22,0.22,0.44,0.22,0.44,GER-Bundesliga,2021,standard
