nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
ESP,"MF,FW",19-224,2005,0.8,4,4,2,0,2,1,6,16.7,5,2,0,2,0,4,0,0,ESP-La Liga,2024,defense
ESP,"MF,FW",25-306,1999,11.4,21,14,9,12,0,9,25,36.0,16,8,0,8,7,28,11,1,ESP-La Liga,2024,defense
CMR,"DF,MF",36-336,1988,7.3,13,7,5,7,1,10,12,83.3,2,4,2,2,2,15,15,0,ESP-La Liga,2024,defense
TUR,FW,22-273,2002,10.3,6,3,0,5,1,1,6,16.7,5,9,2,7,1,7,12,0,ESP-La Liga,2024,defense
ESP,FW,28-006,1997,7.0,2,2,1,1,0,1,4,25.0,3,3,0,3,0,2,5,0,ESP-La Liga,2024,defense
ESP,"MF,FW",27-096,1998,5.0,6,3,2,3,1,4,13,30.8,9,9,1,8,0,6,7,0,ESP-La Liga,2024,defense
ESP,"MF,FW",27-054,1998,15.3,33,23,11,14,8,21,48,43.8,27,16,1,15,6,39,21,0,ESP-La Liga,2024,defense
NGA,"FW,MF",21-327,2003,23.4,27,17,5,16,6,6,14,42.9,8,16,2,14,8,35,15,0,ESP-La Liga,2024,defense
ESP,"MF,FW",22-259,2002,8.3,24,11,8,14,2,10,21,47.6,11,17,0,17,5,29,5,0,ESP-La Liga,2024,defense
ESP,MF,23-100,2002,0.1,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,ESP-La Liga,2024,defense
ESP,GK,32-007,1993,30.0,4,4,4,0,0,4,5,80.0,1,0,0,0,1,5,16,2,ESP-La Liga,2024,defense
ESP,DF,32-047,1993,27.0,74,45,44,27,3,42,77,54.5,35,37,3,34,31,105,89,2,ESP-La Liga,2024,defense
TOG,"DF,MF",33-101,1991,24.5,19,10,10,7,2,8,27,29.6,19,16,7,9,19,38,89,3,ESP-La Liga,2024,defense
POR,DF,30-032,1995,14.0,17,8,13,3,1,9,11,81.8,2,18,9,9,10,27,106,1,ESP-La Liga,2024,defense
ESP,"DF,MF",20-253,2004,0.2,2,0,0,2,0,2,2,100.0,0,0,0,0,0,2,0,0,ESP-La Liga,2024,defense
ESP,DF,26-282,1998,24.9,67,41,33,28,6,36,72,50.0,36,39,7,32,38,105,107,1,ESP-La Liga,2024,defense
MAR,MF,20-142,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,ESP-La Liga,2024,defense
ESP,MF,20-321,2004,3.6,12,7,6,6,0,5,9,55.6,4,5,2,3,1,13,3,0,ESP-La Liga,2024,defense
IRL,"MF,FW",21-169,2003,0.5,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,ESP-La Liga,2024,defense
ESP,"MF,FW",32-041,1993,4.5,12,8,5,4,3,4,7,57.1,3,4,2,2,1,13,8,0,ESP-La Liga,2024,defense
ESP,DF,25-342,1999,9.0,14,7,10,4,0,10,13,76.9,3,2,2,0,11,25,40,0,ESP-La Liga,2024,defense
ESP,"FW,MF",31-326,1993,6.5,9,7,0,7,2,3,11,27.3,8,6,0,6,2,11,3,0,ESP-La Liga,2024,defense
ESP,MF,30-186,1994,24.9,45,28,23,18,4,24,51,47.1,27,23,0,23,17,62,24,2,ESP-La Liga,2024,defense
URU,MF,29-193,1995,22.9,30,14,5,21,4,12,30,40.0,18,26,6,20,11,41,38,0,ESP-La Liga,2024,defense
FRA,MF,22-231,2002,2.9,6,4,3,3,0,1,1,100.0,0,3,0,3,0,6,5,0,ESP-La Liga,2024,defense
PAR,DF,28-106,1996,26.4,36,22,24,10,2,16,22,72.7,6,30,21,9,34,70,167,1,ESP-La Liga,2024,defense
DOM,"MF,FW",22-260,2002,4.0,7,4,1,3,3,4,7,57.1,3,6,0,6,1,8,4,0,ESP-La Liga,2024,defense
ESP,"MF,FW",24-175,2000,6.6,10,6,5,1,4,5,16,31.3,11,5,1,4,1,11,10,0,ESP-La Liga,2024,defense
URU,FW,20-271,2004,7.0,8,5,0,6,2,3,7,42.9,4,20,0,20,3,11,12,0,ESP-La Liga,2024,defense
ESP,FW,25-073,2000,13.0,6,2,2,2,2,2,5,40.0,3,5,2,3,4,10,7,0,ESP-La Liga,2024,defense
ESP,DF,22-253,2002,9.9,26,18,13,12,1,21,28,75.0,7,11,4,7,14,40,36,0,ESP-La Liga,2024,defense
ESP,"DF,MF",21-351,2003,22.7,36,18,22,9,5,24,48,50.0,24,12,5,7,23,59,59,2,ESP-La Liga,2024,defense
NED,"FW,MF",28-070,1997,12.7,7,5,3,3,1,2,7,28.6,5,5,1,4,2,9,2,0,ESP-La Liga,2024,defense
BRA,MF,28-242,1996,3.5,13,6,5,8,0,8,15,53.3,7,2,0,2,3,16,3,1,ESP-La Liga,2024,defense
MKD,FW,25-291,1999,9.4,7,5,2,2,3,2,7,28.6,5,4,0,4,2,9,7,0,ESP-La Liga,2024,defense
ESP,"FW,MF",24-059,2001,19.1,34,20,10,15,9,14,30,46.7,16,24,0,24,10,44,9,4,ESP-La Liga,2024,defense
URU,FW,38-181,1986,6.8,5,5,1,3,1,2,3,66.7,1,3,0,3,5,10,6,0,ESP-La Liga,2024,defense
NED,DF,35-033,1990,22.9,35,19,19,12,4,22,34,64.7,12,28,8,20,22,57,73,1,ESP-La Liga,2024,defense
ESP,DF,35-184,1989,21.8,26,18,18,5,3,16,29,55.2,13,20,10,10,12,38,88,1,ESP-La Liga,2024,defense
NED,MF,27-358,1997,15.3,28,17,16,7,5,13,25,52.0,12,19,3,16,10,38,12,0,ESP-La Liga,2024,defense
ESP,MF,21-350,2003,0.2,0,0,0,0,0,0,0,,0,2,1,1,1,1,0,0,ESP-La Liga,2024,defense
NED,"FW,MF",19-267,2005,2.9,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,ESP-La Liga,2024,defense
ESP,"FW,DF",20-342,2004,0.5,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,ESP-La Liga,2024,defense
ESP,MF,26-056,1999,18.5,26,15,13,11,2,12,29,41.4,17,15,3,12,10,36,14,1,ESP-La Liga,2024,defense
COL,MF,20-190,2004,4.9,9,4,2,6,1,5,12,41.7,7,12,1,11,4,13,6,1,ESP-La Liga,2024,defense
ESP,DF,33-346,1991,6.7,8,5,5,3,0,6,8,75.0,2,14,9,5,8,16,45,1,ESP-La Liga,2024,defense
KOR,"MF,FW",19-082,2006,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,ESP-La Liga,2024,defense
CZE,DF,25-356,1999,20.1,19,14,17,2,0,11,22,50.0,11,21,16,5,30,49,69,4,ESP-La Liga,2024,defense
ESP,"DF,MF",23-258,2001,25.4,37,24,18,16,3,17,36,47.2,19,17,7,10,16,53,32,3,ESP-La Liga,2024,defense
ESP,MF,33-199,1991,12.9,31,21,12,16,3,12,21,57.1,9,19,6,13,11,42,14,3,ESP-La Liga,2024,defense
ESP,MF,20-211,2004,0.5,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0,ESP-La Liga,2024,defense
ESP,GK,30-119,1994,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ESP-La Liga,2024,defense
ARG,GK,33-099,1992,29.5,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,12,3,ESP-La Liga,2024,defense
ESP,"FW,MF",32-325,1992,3.9,9,4,3,3,3,5,7,71.4,2,5,0,5,0,9,1,0,ESP-La Liga,2024,defense
ESP,MF,20-072,2005,1.8,8,7,4,3,1,4,6,66.7,2,1,0,1,2,10,6,0,ESP-La Liga,2024,defense
UKR,"FW,MF",27-147,1997,14.0,13,10,2,3,8,5,12,41.7,7,4,0,4,10,23,11,1,ESP-La Liga,2024,defense
VEN,MF,27-087,1998,18.8,52,32,25,22,5,25,47,53.2,22,18,3,15,26,78,40,1,ESP-La Liga,2024,defense
COL,"FW,MF",21-143,2003,11.4,14,8,5,6,3,5,14,35.7,9,9,0,9,5,19,4,1,ESP-La Liga,2024,defense
CIV,MF,19-272,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
BEL,"MF,FW",30-065,1995,4.1,7,5,1,5,1,5,7,71.4,2,4,0,4,0,7,2,0,ESP-La Liga,2024,defense
ESP,"FW,MF",21-193,2003,24.0,25,11,10,14,1,18,46,39.1,28,21,0,21,13,38,8,0,ESP-La Liga,2024,defense
FRA,DF,25-030,2000,2.3,5,0,3,2,0,4,5,80.0,1,3,1,2,2,7,20,0,ESP-La Liga,2024,defense
ESP,"DF,MF",29-274,1995,4.3,10,5,4,6,0,9,16,56.3,7,6,3,3,1,11,14,1,ESP-La Liga,2024,defense
NED,DF,29-281,1995,1.0,5,1,3,2,0,1,3,33.3,2,1,0,1,1,6,2,0,ESP-La Liga,2024,defense
POR,MF,20-028,2005,15.9,44,34,23,16,5,23,37,62.2,14,20,9,11,33,77,35,7,ESP-La Liga,2024,defense
CRO,GK,26-032,1999,4.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,ESP-La Liga,2024,defense
FRA,MF,24-135,2000,5.6,11,4,6,5,0,3,9,33.3,6,4,1,3,5,16,7,2,ESP-La Liga,2024,defense
ESP,MF,28-058,1997,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
POR,FW,22-266,2002,18.9,11,6,4,4,3,4,12,33.3,8,11,0,11,4,15,23,0,ESP-La Liga,2024,defense
ESP,FW,36-169,1988,5.2,6,1,1,5,0,3,9,33.3,6,4,1,3,3,9,8,0,ESP-La Liga,2024,defense
NED,GK,35-354,1989,25.9,1,0,1,0,0,1,4,25.0,3,0,0,0,0,1,11,2,ESP-La Liga,2024,defense
ESP,"MF,DF",30-042,1995,24.9,41,32,18,15,8,14,41,34.1,27,22,4,18,27,68,35,3,ESP-La Liga,2024,defense
ESP,MF,31-315,1993,11.9,17,14,7,8,2,9,16,56.3,7,8,0,8,18,35,19,1,ESP-La Liga,2024,defense
ESP,DF,21-333,2003,10.7,11,11,11,0,0,9,14,64.3,5,13,8,5,14,25,54,0,ESP-La Liga,2024,defense
ESP,MF,29-037,1996,19.5,33,17,12,18,3,22,43,51.2,21,22,4,18,10,43,21,0,ESP-La Liga,2024,defense
ESP,"FW,MF",27-171,1997,7.8,13,7,2,7,4,12,22,54.5,10,10,1,9,2,15,11,0,ESP-La Liga,2024,defense
ESP,"FW,DF",29-277,1995,1.2,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0,ESP-La Liga,2024,defense
ESP,"DF,FW",24-282,2000,7.1,18,9,8,6,4,7,19,36.8,12,11,4,7,5,23,22,0,ESP-La Liga,2024,defense
ESP,DF,22-283,2002,19.7,44,17,26,16,2,26,40,65.0,14,35,13,22,30,74,84,1,ESP-La Liga,2024,defense
SCO,FW,28-311,1996,14.1,10,5,4,5,1,4,10,40.0,6,10,3,7,4,14,16,0,ESP-La Liga,2024,defense
ESP,FW,28-256,1996,0.2,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,ESP-La Liga,2024,defense
ESP,"FW,MF",29-276,1995,19.2,24,15,9,11,4,13,29,44.8,16,15,0,15,15,39,20,2,ESP-La Liga,2024,defense
SCO,DF,28-150,1996,22.4,14,9,10,4,0,7,9,77.8,2,33,25,8,8,22,126,2,ESP-La Liga,2024,defense
ESP,"MF,DF",20-171,2004,5.5,15,8,10,3,2,5,16,31.3,11,17,3,14,8,23,17,1,ESP-La Liga,2024,defense
ESP,DF,17-360,2007,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,ESP-La Liga,2024,defense
ESP,DF,27-207,1997,16.0,57,38,36,17,4,27,39,69.2,12,24,5,19,21,78,46,0,ESP-La Liga,2024,defense
ESP,DF,30-255,1994,14.4,37,29,22,14,1,20,37,54.1,17,26,11,15,16,53,65,0,ESP-La Liga,2024,defense
ESP,DF,32-024,1993,21.9,33,17,25,7,1,15,22,68.2,7,34,21,13,7,40,84,1,ESP-La Liga,2024,defense
ESP,"DF,FW",24-014,2001,12.0,30,15,20,8,2,15,26,57.7,11,11,6,5,12,42,41,2,ESP-La Liga,2024,defense
ESP,DF,27-070,1998,2.0,1,1,1,0,0,1,1,100.0,0,2,2,0,3,4,8,0,ESP-La Liga,2024,defense
CRO,DF,32-152,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
ESP,"MF,FW",29-164,1995,15.2,32,21,15,13,4,13,32,40.6,19,22,2,20,14,46,14,1,ESP-La Liga,2024,defense
SRB,MF,33-058,1992,15.5,23,10,4,13,6,8,15,53.3,7,19,9,10,13,36,31,0,ESP-La Liga,2024,defense
ESP,"FW,MF",24-358,2000,9.0,0,0,0,0,0,0,4,0.0,4,2,1,1,1,1,10,0,ESP-La Liga,2024,defense
CPV,"MF,FW",25-054,2000,0.6,4,3,1,2,1,1,1,100.0,0,2,0,2,0,4,0,0,ESP-La Liga,2024,defense
ESP,"DF,FW",28-044,1997,6.8,17,9,9,6,2,9,13,69.2,4,7,1,6,5,22,12,0,ESP-La Liga,2024,defense
ESP,DF,26-344,1998,19.5,25,15,16,6,3,16,38,42.1,22,20,3,17,20,45,78,0,ESP-La Liga,2024,defense
ESP,DF,28-145,1996,10.9,23,15,10,12,1,6,10,60.0,4,15,10,5,18,41,97,0,ESP-La Liga,2024,defense
ESP,"FW,DF",24-351,2000,21.2,26,17,11,13,2,15,30,50.0,15,14,2,12,11,37,26,0,ESP-La Liga,2024,defense
ESP,GK,27-231,1997,6.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,ESP-La Liga,2024,defense
ARG,MF,27-088,1998,2.3,8,5,1,6,1,4,6,66.7,2,2,0,2,2,10,3,0,ESP-La Liga,2024,defense
SRB,GK,33-077,1992,24.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,22,3,ESP-La Liga,2024,defense
SRB,DF,32-014,1993,22.6,24,11,21,3,0,16,24,66.7,8,39,30,9,19,43,155,0,ESP-La Liga,2024,defense
ESP,FW,25-220,1999,18.4,16,7,6,4,6,4,14,28.6,10,14,4,10,4,20,22,1,ESP-La Liga,2024,defense
MAR,"FW,MF",29-222,1995,6.1,11,8,5,4,2,3,9,33.3,6,6,1,5,0,11,1,1,ESP-La Liga,2024,defense
PER,"MF,DF",29-257,1995,19.2,44,24,20,21,3,15,34,44.1,19,47,19,28,19,63,65,1,ESP-La Liga,2024,defense
ESP,MF,24-352,2000,4.4,7,5,4,3,0,4,14,28.6,10,4,0,4,1,8,7,2,ESP-La Liga,2024,defense
ESP,DF,32-356,1992,27.8,33,25,19,13,1,15,25,60.0,10,33,26,7,35,68,159,2,ESP-La Liga,2024,defense
GUI,MF,24-060,2001,21.4,39,26,16,17,6,16,35,45.7,19,22,1,21,11,50,39,1,ESP-La Liga,2024,defense
CIV,FW,30-293,1994,4.5,2,0,1,0,1,1,2,50.0,1,1,0,1,0,2,7,0,ESP-La Liga,2024,defense
FRA,DF,28-235,1996,24.1,64,47,44,15,5,36,61,59.0,25,34,12,22,44,108,131,2,ESP-La Liga,2024,defense
CIV,"FW,MF",18-148,2006,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
CMR,MF,28-098,1997,22.9,51,33,20,25,6,22,42,52.4,20,32,5,27,21,72,36,1,ESP-La Liga,2024,defense
ESP,"MF,FW",26-287,1998,12.2,28,14,9,13,6,12,25,48.0,13,8,1,7,17,45,17,0,ESP-La Liga,2024,defense
ESP,"FW,MF",32-125,1992,4.2,1,1,1,0,0,0,1,0.0,1,2,1,1,1,2,4,0,ESP-La Liga,2024,defense
ESP,DF,33-185,1991,27.6,26,16,13,10,3,13,16,81.3,3,34,27,7,27,53,158,1,ESP-La Liga,2024,defense
ESP,"MF,DF",28-100,1997,10.8,22,13,14,4,4,13,25,52.0,12,12,2,10,14,36,27,0,ESP-La Liga,2024,defense
POR,"MF,FW",25-065,2000,1.6,1,0,0,1,0,0,7,0.0,7,3,0,3,2,3,0,0,ESP-La Liga,2024,defense
ESP,DF,25-183,1999,12.3,18,10,12,5,1,7,7,100.0,0,13,9,4,13,31,80,1,ESP-La Liga,2024,defense
CAN,FW,29-359,1995,14.4,8,4,1,3,4,1,5,20.0,4,11,3,8,1,9,11,0,ESP-La Liga,2024,defense
ESP,"MF,FW",36-309,1988,19.6,40,24,12,18,10,13,24,54.2,11,18,2,16,11,51,22,0,ESP-La Liga,2024,defense
COL,MF,21-339,2003,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,ESP-La Liga,2024,defense
ESP,DF,22-067,2003,0.9,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,3,0,ESP-La Liga,2024,defense
SVK,GK,28-005,1997,25.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,1,ESP-La Liga,2024,defense
ESP,MF,19-244,2005,0.2,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,ESP-La Liga,2024,defense
ESP,FW,22-212,2002,0.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,ESP-La Liga,2024,defense
COL,DF,32-233,1992,24.6,30,19,23,4,3,17,30,56.7,13,7,2,5,25,55,66,2,ESP-La Liga,2024,defense
ESP,GK,24-279,2000,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
ESP,MF,26-089,1999,14.4,43,27,18,20,5,18,30,60.0,12,18,7,11,24,67,16,0,ESP-La Liga,2024,defense
ESP,FW,19-100,2006,1.5,1,1,1,0,0,1,3,33.3,2,2,0,2,0,1,0,0,ESP-La Liga,2024,defense
SVK,DF,29-121,1995,23.7,23,16,18,4,1,11,14,78.6,3,20,11,9,15,38,143,1,ESP-La Liga,2024,defense
ESP,DF,25-040,2000,4.2,9,8,5,3,1,6,13,46.2,7,6,0,6,9,18,11,1,ESP-La Liga,2024,defense
EQG,MF,32-068,1993,17.6,24,13,11,12,1,12,28,42.9,16,24,15,9,41,65,47,2,ESP-La Liga,2024,defense
ESP,DF,27-273,1997,21.6,54,35,40,11,3,30,41,73.2,11,30,11,19,22,76,78,1,ESP-La Liga,2024,defense
ESP,"MF,FW",22-364,2002,14.2,29,22,14,11,4,9,19,47.4,10,18,0,18,19,48,12,0,ESP-La Liga,2024,defense
POR,MF,24-135,2000,21.8,66,32,33,31,2,23,57,40.4,34,34,10,24,25,91,64,0,ESP-La Liga,2024,defense
ESP,"MF,FW",31-110,1993,22.7,33,21,12,14,7,12,34,35.3,22,17,1,16,11,44,17,1,ESP-La Liga,2024,defense
BEL,"DF,MF",26-316,1998,1.1,1,1,0,1,0,0,0,,0,1,0,1,2,3,3,0,ESP-La Liga,2024,defense
JPN,"FW,MF",30-152,1994,10.6,13,9,5,7,1,6,11,54.5,5,6,0,6,5,18,8,0,ESP-La Liga,2024,defense
ESP,DF,27-141,1997,4.9,12,7,4,4,4,5,8,62.5,3,4,0,4,3,15,21,0,ESP-La Liga,2024,defense
ESP,"MF,FW",25-139,1999,3.2,8,7,3,2,3,5,7,71.4,2,3,1,2,0,8,1,0,ESP-La Liga,2024,defense
KVX,FW,30-352,1994,19.4,6,4,3,2,1,3,6,50.0,3,5,1,4,7,13,33,0,ESP-La Liga,2024,defense
ESP,DF,24-233,2000,18.8,47,29,21,19,7,29,46,63.0,17,22,2,20,15,62,55,2,ESP-La Liga,2024,defense
ESP,"MF,FW",23-135,2001,25.0,30,17,14,10,6,14,37,37.8,23,27,2,25,18,48,7,0,ESP-La Liga,2024,defense
ESP,GK,33-343,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,ESP-La Liga,2024,defense
CRO,FW,33-263,1991,25.4,16,7,3,9,4,2,10,20.0,8,17,4,13,1,17,15,0,ESP-La Liga,2024,defense
ESP,"FW,MF",23-351,2001,15.9,13,9,8,4,1,6,19,31.6,13,9,0,9,1,14,8,0,ESP-La Liga,2024,defense
ESP,DF,30-165,1994,27.8,42,24,31,9,2,24,39,61.5,15,31,18,13,28,70,175,1,ESP-La Liga,2024,defense
CMR,DF,23-186,2001,25.2,53,34,36,14,3,21,27,77.8,6,30,17,13,32,85,96,3,ESP-La Liga,2024,defense
ESP,"FW,MF",22-244,2002,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,ESP-La Liga,2024,defense
ESP,MF,22-157,2002,4.6,5,2,3,2,0,3,5,60.0,2,6,1,5,3,8,7,1,ESP-La Liga,2024,defense
ESP,MF,25-110,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
ESP,DF,25-283,1999,26.3,38,28,24,10,4,28,42,66.7,14,21,4,17,7,45,74,0,ESP-La Liga,2024,defense
ESP,MF,26-333,1998,21.8,64,36,24,32,8,28,56,50.0,28,34,3,31,11,75,19,0,ESP-La Liga,2024,defense
ESP,DF,24-042,2001,11.2,11,9,5,5,1,5,9,55.6,4,15,11,4,7,18,47,2,ESP-La Liga,2024,defense
ESP,"MF,FW",29-361,1995,1.3,6,4,3,2,1,4,7,57.1,3,2,0,2,3,9,1,0,ESP-La Liga,2024,defense
ESP,DF,32-257,1992,12.7,19,10,9,9,1,11,19,57.9,8,13,3,10,8,27,43,0,ESP-La Liga,2024,defense
ESP,"FW,MF",28-010,1997,2.7,3,3,1,2,0,0,1,0.0,1,5,0,5,3,6,4,0,ESP-La Liga,2024,defense
ESP,MF,30-266,1994,25.5,61,37,24,34,3,31,55,56.4,24,31,8,23,40,101,50,3,ESP-La Liga,2024,defense
ESP,"MF,FW",30-292,1994,8.1,12,8,4,6,2,3,7,42.9,4,5,2,3,5,17,7,1,ESP-La Liga,2024,defense
ESP,DF,30-077,1995,1.4,2,0,0,1,1,1,4,25.0,3,1,0,1,0,2,6,0,ESP-La Liga,2024,defense
ESP,MF,26-203,1998,9.7,14,7,5,8,1,8,27,29.6,19,16,5,11,13,27,15,0,ESP-La Liga,2024,defense
ESP,"FW,MF",24-159,2000,7.5,11,6,3,5,3,4,9,44.4,5,4,0,4,0,11,5,0,ESP-La Liga,2024,defense
ESP,"FW,MF",31-271,1993,21.3,41,27,15,17,9,20,46,43.5,26,29,1,28,12,53,30,1,ESP-La Liga,2024,defense
ESP,"FW,DF",33-267,1991,7.4,8,2,2,2,4,2,17,11.8,15,9,0,9,5,13,11,0,ESP-La Liga,2024,defense
ESP,GK,31-310,1993,29.0,2,1,2,0,0,2,5,40.0,3,1,0,1,0,2,23,1,ESP-La Liga,2024,defense
GHA,DF,26-309,1998,22.4,37,25,30,7,0,17,27,63.0,10,40,29,11,23,60,125,0,ESP-La Liga,2024,defense
ESP,"FW,MF",32-339,1992,15.3,35,16,13,15,7,16,39,41.0,23,17,1,16,12,47,12,1,ESP-La Liga,2024,defense
URU,DF,33-096,1992,6.4,30,16,23,5,2,19,35,54.3,16,11,4,7,10,40,19,0,ESP-La Liga,2024,defense
ROU,DF,26-295,1998,27.2,59,34,37,15,7,34,54,63.0,20,32,3,29,23,82,62,2,ESP-La Liga,2024,defense
ESP,DF,36-019,1989,6.4,8,6,5,3,0,2,4,50.0,2,5,3,2,3,11,53,2,ESP-La Liga,2024,defense
ARG,GK,28-346,1996,25.0,3,1,3,0,0,3,4,75.0,1,0,0,0,0,3,9,4,ESP-La Liga,2024,defense
ESP,GK,28-014,1997,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,ESP-La Liga,2024,defense
CMR,FW,22-236,2002,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,ESP-La Liga,2024,defense
FRA,DF,33-326,1991,28.9,37,24,23,12,2,16,33,48.5,17,32,26,6,27,64,137,0,ESP-La Liga,2024,defense
ESP,MF,30-114,1994,6.8,14,12,7,6,1,6,12,50.0,6,7,3,4,3,17,10,0,ESP-La Liga,2024,defense
ESP,"MF,FW",30-105,1994,17.9,21,16,10,6,5,7,25,28.0,18,14,1,13,8,29,10,1,ESP-La Liga,2024,defense
ALB,DF,33-100,1992,9.0,10,8,2,5,3,3,11,27.3,8,9,2,7,7,17,22,0,ESP-La Liga,2024,defense
COL,"MF,FW",33-273,1991,1.6,3,2,1,2,0,0,2,0.0,2,2,0,2,1,4,0,0,ESP-La Liga,2024,defense
ESP,"FW,MF",28-050,1997,22.1,27,14,10,10,7,11,36,30.6,25,16,0,16,15,42,19,1,ESP-La Liga,2024,defense
SEN,MF,31-026,1994,17.5,40,20,20,19,1,20,38,52.6,18,24,5,19,28,68,48,3,ESP-La Liga,2024,defense
ESP,MF,26-310,1998,8.5,17,11,6,10,1,10,29,34.5,19,11,0,11,6,23,4,1,ESP-La Liga,2024,defense
ESP,DF,21-347,2003,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,ESP-La Liga,2024,defense
ESP,DF,27-001,1998,22.2,37,28,25,11,1,22,35,62.9,13,30,8,22,22,59,91,1,ESP-La Liga,2024,defense
ANG,FW,27-126,1997,10.8,12,5,3,7,2,4,11,36.4,7,12,2,10,4,16,16,0,ESP-La Liga,2024,defense
ESP,DF,30-176,1994,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
ESP,FW,33-317,1991,3.5,3,2,0,3,0,0,1,0.0,1,0,0,0,1,4,2,0,ESP-La Liga,2024,defense
ESP,FW,24-060,2001,12.6,9,3,2,5,2,4,6,66.7,2,8,1,7,4,13,16,0,ESP-La Liga,2024,defense
ESP,MF,29-163,1995,14.6,20,13,9,6,5,10,23,43.5,13,13,3,10,19,39,14,0,ESP-La Liga,2024,defense
ESP,"FW,MF",32-166,1992,21.3,30,21,18,8,4,11,25,44.0,14,28,0,28,28,58,37,1,ESP-La Liga,2024,defense
ARG,MF,36-350,1988,5.4,7,5,1,4,2,3,9,33.3,6,8,0,8,4,11,5,0,ESP-La Liga,2024,defense
ESP,MF,30-234,1994,16.3,46,36,20,17,9,27,58,46.6,31,31,5,26,21,67,44,1,ESP-La Liga,2024,defense
UKR,GK,26-059,1999,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,ESP-La Liga,2024,defense
GER,DF,32-039,1993,23.5,18,11,12,6,0,10,14,71.4,4,21,13,8,8,26,86,1,ESP-La Liga,2024,defense
TUR,"MF,FW",20-045,2005,7.9,19,8,7,5,7,7,15,46.7,8,13,0,13,4,23,7,0,ESP-La Liga,2024,defense
FRA,"DF,MF",25-074,2000,23.3,34,17,15,17,2,15,31,48.4,16,25,18,7,35,69,69,1,ESP-La Liga,2024,defense
MAR,"FW,MF",25-251,1999,12.9,21,16,7,11,3,6,16,37.5,10,13,0,13,4,25,1,1,ESP-La Liga,2024,defense
ESP,MF,19-351,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ESP-La Liga,2024,defense
ESP,DF,33-090,1992,6.8,12,8,7,3,2,9,12,75.0,3,8,3,5,10,22,19,1,ESP-La Liga,2024,defense
ESP,MF,28-247,1996,9.2,34,18,15,14,5,16,26,61.5,10,13,3,10,13,47,6,1,ESP-La Liga,2024,defense
ESP,FW,18-014,2007,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
AUT,DF,32-291,1992,3.0,1,0,1,0,0,0,0,,0,5,5,0,6,7,5,0,ESP-La Liga,2024,defense
FRA,"MF,DF",22-152,2002,9.7,36,21,21,12,3,17,28,60.7,11,19,7,12,14,50,19,0,ESP-La Liga,2024,defense
BRA,FW,18-264,2006,1.4,1,1,1,0,0,1,3,33.3,2,0,0,0,3,4,1,0,ESP-La Liga,2024,defense
