league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
ESP-La Liga,2024,Betis,Antony,BRA,FW,25-046,2000.0,8.4,1,1,0,5,14,0,16,6,6,1,0,0,41,3,10,23.1,misc
ESP-La Liga,2024,Betis,Assane Diao,SEN,FW,19-216,2005.0,3.1,0,0,0,4,4,2,4,0,3,0,0,0,12,8,6,57.1,misc
ESP-La Liga,2024,Betis,Carlos Guirao,ESP,MF,21-349,2003.0,1.2,0,0,0,4,0,0,0,3,3,0,0,0,6,2,1,66.7,misc
ESP-La Liga,2024,Betis,Cucho,COL,FW,25-356,1999.0,6.1,0,0,0,6,6,3,5,5,4,1,0,0,16,14,22,38.9,misc
ESP-La Liga,2024,Betis,Cédric Bakambu,COD,FW,34-000,1991.0,6.4,4,0,0,20,6,10,2,0,3,1,0,0,18,11,25,30.6,misc
ESP-La Liga,2024,Betis,Diego Llorente,ESP,DF,31-238,1993.0,27.5,4,0,0,20,23,0,1,43,20,0,1,1,93,76,44,63.3,misc
ESP-La Liga,2024,Betis,Ezequiel Ávila,ARG,FW,31-064,1994.0,7.5,5,1,0,13,18,5,29,2,3,0,0,0,28,6,8,42.9,misc
ESP-La Liga,2024,Betis,Fran Vieites,ESP,GK,25-339,1999.0,4.0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,100.0,misc
ESP-La Liga,2024,Betis,Giovani Lo Celso,ARG,"MF,FW",29-002,1996.0,12.4,4,0,0,13,50,0,79,5,19,0,0,0,58,4,9,30.8,misc
ESP-La Liga,2024,Betis,Héctor Bellerín,ESP,DF,30-023,1995.0,5.8,1,0,0,6,0,0,10,6,7,0,0,0,11,6,7,46.2,misc
ESP-La Liga,2024,Betis,Iker Losada,ESP,"MF,FW",23-253,2001.0,3.7,0,0,0,1,2,0,4,3,7,0,0,0,19,3,4,42.9,misc
ESP-La Liga,2024,Betis,Isco,ESP,MF,32-355,1992.0,11.7,5,0,0,17,32,3,59,7,8,0,0,0,56,10,14,41.7,misc
ESP-La Liga,2024,Betis,Jesus Rodríguez,ESP,FW,19-141,2005.0,8.7,0,0,0,10,32,2,13,6,13,1,0,0,43,3,6,33.3,misc
ESP-La Liga,2024,Betis,Johnny Cardoso,USA,MF,23-203,2001.0,18.9,4,0,0,31,26,0,2,43,24,0,0,0,106,23,15,60.5,misc
ESP-La Liga,2024,Betis,Juanmi,ESP,"FW,MF",31-326,1993.0,2.7,2,0,0,6,7,1,1,1,4,0,0,0,14,6,1,85.7,misc
ESP-La Liga,2024,Betis,Marc Bartra,ESP,DF,34-086,1991.0,16.5,1,0,0,10,11,1,0,27,14,0,1,0,68,34,34,50.0,misc
ESP-La Liga,2024,Betis,Marc Roca,ESP,MF,28-136,1996.0,10.1,4,0,0,16,5,0,10,14,14,0,0,0,51,5,13,27.8,misc
ESP-La Liga,2024,Betis,Mateo Flores,ESP,MF,21-004,2004.0,1.7,1,0,0,4,1,0,1,2,1,0,0,0,12,0,2,0.0,misc
ESP-La Liga,2024,Betis,Nabil Fekir,FRA,MF,31-267,1993.0,2.0,0,0,0,3,7,0,10,0,2,0,0,0,3,0,2,0.0,misc
ESP-La Liga,2024,Betis,Natan,BRA,DF,24-064,2001.0,16.7,3,1,0,13,8,0,2,18,18,0,0,0,46,48,22,68.6,misc
ESP-La Liga,2024,Betis,Pablo Fornals,ESP,"MF,FW",29-048,1996.0,14.9,2,0,0,10,11,2,46,17,10,0,0,0,76,17,16,51.5,misc
ESP-La Liga,2024,Betis,Pablo Garcia,ESP,FW,18-239,2006.0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,misc
ESP-La Liga,2024,Betis,Ricardo Rodríguez,SUI,DF,32-229,1992.0,10.7,0,0,0,10,5,0,14,6,12,0,0,0,41,18,14,56.3,misc
ESP-La Liga,2024,Betis,Rodri,ESP,FW,24-330,2000.0,1.3,0,0,0,2,2,1,6,1,1,0,0,0,10,0,2,0.0,misc
ESP-La Liga,2024,Betis,Romain Perraud,FRA,DF,27-201,1997.0,17.7,6,1,0,23,34,5,56,19,19,0,1,0,76,8,13,38.1,misc
ESP-La Liga,2024,Betis,Rui Silva,POR,GK,31-063,1994.0,15.0,1,0,0,1,2,0,0,0,0,0,1,0,25,2,0,100.0,misc
ESP-La Liga,2024,Betis,Sergi Altimira,ESP,MF,23-229,2001.0,18.3,3,0,0,30,31,0,4,17,32,1,0,0,96,9,17,34.6,misc
ESP-La Liga,2024,Betis,Sergio Arribas,ESP,DF,22-060,2003.0,1.0,0,0,0,0,0,0,0,3,4,0,0,0,3,1,0,100.0,misc
ESP-La Liga,2024,Betis,Vitor Roque,BRA,FW,20-042,2005.0,13.7,4,0,0,30,30,5,6,7,6,2,0,0,35,15,29,34.1,misc
ESP-La Liga,2024,Betis,William Carvalho,POR,MF,33-004,1992.0,3.2,0,0,0,5,0,0,1,3,3,0,0,0,18,5,2,71.4,misc
ESP-La Liga,2024,Betis,Youssouf Sabaly,SEN,DF,32-037,1993.0,15.8,1,0,0,15,11,1,27,13,24,0,0,0,72,9,12,42.9,misc
ESP-La Liga,2024,Betis,Ángel Ortíz,ESP,DF,20-260,2004.0,3.8,0,0,0,6,6,0,18,5,7,0,0,0,14,5,7,41.7,misc
ESP-La Liga,2024,Celta Vigo,Alfon,ESP,"FW,MF",25-342,1999.0,10.4,1,1,0,14,21,6,27,4,2,1,0,0,30,3,9,25.0,misc
ESP-La Liga,2024,Celta Vigo,Anastasios Douvikas,GRE,FW,25-252,1999.0,7.8,2,0,0,10,27,9,1,3,4,0,0,0,15,14,23,37.8,misc
ESP-La Liga,2024,Celta Vigo,Borja Iglesias,ESP,FW,32-084,1993.0,17.6,2,0,0,35,28,11,3,4,7,2,0,0,40,10,23,30.3,misc
ESP-La Liga,2024,Celta Vigo,Carl Starfelt,SWE,DF,29-314,1995.0,25.1,5,0,0,21,11,0,0,31,17,0,0,0,77,60,51,54.1,misc
ESP-La Liga,2024,Celta Vigo,Carlos Dominguez,ESP,DF,24-059,2001.0,8.2,1,0,0,7,6,0,0,7,10,0,0,1,30,22,6,78.6,misc
ESP-La Liga,2024,Celta Vigo,Damián Rodríguez,ESP,MF,22-025,2003.0,8.8,3,0,0,13,8,0,25,6,8,0,0,0,43,0,4,0.0,misc
ESP-La Liga,2024,Celta Vigo,Fer López,,"FW,MF",,,3.6,2,0,0,11,3,0,2,1,3,0,0,0,12,1,3,25.0,misc
ESP-La Liga,2024,Celta Vigo,Fran Beltrán,ESP,MF,26-067,1999.0,20.3,2,0,0,24,9,0,3,19,26,0,1,0,89,19,20,48.7,misc
