nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,,,
ESP,MF,25-187,1999,16.9,10,0,0,45,12,0,16,20,27,0,0,0,74,7,13,35.0,ESP-La Liga,2024,misc
ESP,MF,20-071,2005,2.0,1,0,0,8,0,0,0,0,3,0,0,0,4,3,2,60.0,ESP-La Liga,2024,misc
ESP,FW,22-282,2002,8.2,1,0,0,21,15,2,1,3,4,1,0,0,20,17,29,37.0,ESP-La Liga,2024,misc
ESP,DF,33-014,1992,7.2,1,0,0,6,1,0,1,7,5,0,0,0,15,11,20,35.5,ESP-La Liga,2024,misc
ESP,MF,24-022,2001,6.6,1,0,0,10,6,0,1,5,12,0,1,0,32,8,8,50.0,ESP-La Liga,2024,misc
MAR,FW,27-079,1998,6.7,2,0,0,25,24,7,0,1,0,1,0,0,18,13,24,35.1,ESP-La Liga,2024,misc
ESP,MF,28-345,1996,4.6,3,0,0,5,7,0,12,3,2,0,0,0,33,3,2,60.0,ESP-La Liga,2024,misc
ESP,"MF,DF",28-265,1996,12.8,2,0,0,13,19,1,98,11,4,0,0,0,62,9,10,47.4,ESP-La Liga,2024,misc
ESP,"FW,MF",22-222,2002,1.1,0,0,0,6,0,0,1,0,2,0,0,0,6,3,3,50.0,ESP-La Liga,2024,misc
ESP,"MF,FW",19-224,2005,0.8,0,0,0,1,2,0,4,0,4,0,0,0,5,1,3,25.0,ESP-La Liga,2024,misc
ESP,"MF,FW",25-306,1999,11.4,4,0,0,24,26,7,18,7,14,0,0,0,47,18,28,39.1,ESP-La Liga,2024,misc
CMR,"DF,MF",36-336,1988,7.3,4,0,0,18,6,0,15,2,7,0,1,0,23,7,13,35.0,ESP-La Liga,2024,misc
TUR,FW,22-273,2002,10.3,7,0,0,27,15,13,4,1,3,1,0,0,21,63,47,57.3,ESP-La Liga,2024,misc
ESP,FW,28-006,1997,7.0,0,0,0,6,10,7,6,0,2,0,0,0,17,14,25,35.9,ESP-La Liga,2024,misc
ESP,"MF,FW",27-096,1998,5.0,1,0,0,8,11,2,6,0,3,0,0,0,12,10,9,52.6,ESP-La Liga,2024,misc
ESP,"MF,FW",27-054,1998,15.3,2,0,0,38,10,1,41,6,23,0,0,0,46,12,24,33.3,ESP-La Liga,2024,misc
NGA,"FW,MF",21-327,2003,23.4,8,1,1,47,62,17,19,8,17,0,0,0,96,77,113,40.5,ESP-La Liga,2024,misc
ESP,"MF,FW",22-259,2002,8.3,3,0,0,7,8,0,22,5,11,0,0,0,26,15,13,53.6,ESP-La Liga,2024,misc
ESP,MF,23-100,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
ESP,GK,32-007,1993,30.0,1,0,0,0,0,0,0,1,4,0,0,0,23,6,0,100.0,ESP-La Liga,2024,misc
ESP,DF,32-047,1993,27.0,7,0,0,33,50,3,129,31,45,1,0,0,115,22,18,55.0,ESP-La Liga,2024,misc
TOG,"DF,MF",33-101,1991,24.5,9,0,0,33,22,1,28,19,10,0,0,0,89,41,30,57.7,ESP-La Liga,2024,misc
POR,DF,30-032,1995,14.0,3,1,1,17,9,0,0,10,8,0,1,0,37,23,10,69.7,ESP-La Liga,2024,misc
ESP,"DF,MF",20-253,2004,0.2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.0,ESP-La Liga,2024,misc
ESP,DF,26-282,1998,24.9,4,0,0,38,32,1,71,38,41,0,0,0,84,31,30,50.8,ESP-La Liga,2024,misc
MAR,MF,20-142,2004,0.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
ESP,MF,20-321,2004,3.6,5,0,0,14,5,0,2,1,7,0,0,0,18,1,4,20.0,ESP-La Liga,2024,misc
IRL,"MF,FW",21-169,2003,0.5,1,0,0,1,2,0,0,0,0,0,0,0,3,2,2,50.0,ESP-La Liga,2024,misc
ESP,"MF,FW",32-041,1993,4.5,0,0,0,4,3,0,8,1,8,0,0,0,17,7,9,43.8,ESP-La Liga,2024,misc
ESP,DF,25-342,1999,9.0,6,1,1,14,1,0,0,11,7,0,1,0,30,27,12,69.2,ESP-La Liga,2024,misc
ESP,"FW,MF",31-326,1993,6.5,2,0,0,13,9,5,0,2,7,0,0,0,20,6,7,46.2,ESP-La Liga,2024,misc
ESP,MF,30-186,1994,24.9,3,0,0,32,39,0,155,17,28,0,1,0,130,25,30,45.5,ESP-La Liga,2024,misc
URU,MF,29-193,1995,22.9,8,0,0,38,39,3,13,11,14,0,0,0,100,47,43,52.2,ESP-La Liga,2024,misc
FRA,MF,22-231,2002,2.9,1,0,0,7,6,0,0,0,4,0,0,0,8,10,3,76.9,ESP-La Liga,2024,misc
PAR,DF,28-106,1996,26.4,7,0,0,27,10,6,5,34,22,1,3,0,96,76,41,65.0,ESP-La Liga,2024,misc
DOM,"MF,FW",22-260,2002,4.0,0,0,0,7,9,1,9,1,4,0,0,0,14,7,12,36.8,ESP-La Liga,2024,misc
ESP,"MF,FW",24-175,2000,6.6,1,0,0,9,11,0,23,1,6,0,0,0,24,7,6,53.8,ESP-La Liga,2024,misc
URU,FW,20-271,2004,7.0,4,0,0,23,17,5,3,3,5,0,0,0,25,75,63,54.3,ESP-La Liga,2024,misc
ESP,FW,25-073,2000,13.0,3,0,0,6,13,5,4,4,2,0,0,0,20,7,19,26.9,ESP-La Liga,2024,misc
ESP,DF,22-253,2002,9.9,1,0,0,13,13,1,18,14,18,0,0,0,28,4,9,30.8,ESP-La Liga,2024,misc
ESP,"DF,MF",21-351,2003,22.7,2,0,0,13,32,1,48,23,18,0,1,0,101,23,19,54.8,ESP-La Liga,2024,misc
NED,"FW,MF",28-070,1997,12.7,2,0,0,12,12,12,61,2,5,0,1,0,31,0,2,0.0,ESP-La Liga,2024,misc
BRA,MF,28-242,1996,3.5,0,0,0,3,8,0,2,3,6,0,0,0,15,0,2,0.0,ESP-La Liga,2024,misc
MKD,FW,25-291,1999,9.4,0,0,0,13,11,8,3,2,5,1,0,0,13,13,20,39.4,ESP-La Liga,2024,misc
ESP,"FW,MF",24-059,2001,19.1,4,0,0,22,40,4,78,10,20,0,0,0,78,0,5,0.0,ESP-La Liga,2024,misc
URU,FW,38-181,1986,6.8,2,0,0,20,2,4,1,5,5,0,0,0,9,11,10,52.4,ESP-La Liga,2024,misc
NED,DF,35-033,1990,22.9,2,0,0,14,12,0,28,22,19,0,0,0,85,13,17,43.3,ESP-La Liga,2024,misc
ESP,DF,35-184,1989,21.8,3,0,0,6,11,1,3,12,18,0,1,0,76,26,25,51.0,ESP-La Liga,2024,misc
NED,MF,27-358,1997,15.3,5,0,0,22,8,3,11,10,17,0,0,0,47,9,8,52.9,ESP-La Liga,2024,misc
ESP,MF,21-350,2003,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,ESP-La Liga,2024,misc
NED,"FW,MF",19-267,2005,2.9,0,0,0,1,5,2,6,0,1,0,0,0,11,0,3,0.0,ESP-La Liga,2024,misc
ESP,"FW,DF",20-342,2004,0.5,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,,ESP-La Liga,2024,misc
ESP,MF,26-056,1999,18.5,1,0,0,17,14,3,15,10,15,0,0,0,91,3,13,18.8,ESP-La Liga,2024,misc
COL,MF,20-190,2004,4.9,2,0,0,6,5,0,2,4,4,0,0,0,21,3,3,50.0,ESP-La Liga,2024,misc
ESP,DF,33-346,1991,6.7,2,0,0,3,2,0,1,8,5,0,0,0,19,20,8,71.4,ESP-La Liga,2024,misc
KOR,"MF,FW",19-082,2006,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,ESP-La Liga,2024,misc
CZE,DF,25-356,1999,20.1,8,0,0,17,10,0,9,30,14,1,0,1,77,42,17,71.2,ESP-La Liga,2024,misc
ESP,"DF,MF",23-258,2001,25.4,3,0,0,26,31,5,140,16,24,0,1,0,137,4,14,22.2,ESP-La Liga,2024,misc
ESP,MF,33-199,1991,12.9,5,0,0,25,13,0,7,11,21,0,1,0,63,10,13,43.5,ESP-La Liga,2024,misc
ESP,MF,20-211,2004,0.5,0,0,0,1,4,0,1,0,1,0,0,0,1,0,0,,ESP-La Liga,2024,misc
ESP,GK,30-119,1994,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,ESP-La Liga,2024,misc
ARG,GK,33-099,1992,29.5,4,0,0,1,3,0,0,0,1,0,0,0,42,0,2,0.0,ESP-La Liga,2024,misc
ESP,"FW,MF",32-325,1992,3.9,4,0,0,9,6,5,16,0,4,0,0,0,13,5,7,41.7,ESP-La Liga,2024,misc
ESP,MF,20-072,2005,1.8,0,0,0,5,0,0,0,2,7,0,0,0,4,6,3,66.7,ESP-La Liga,2024,misc
UKR,"FW,MF",27-147,1997,14.0,1,0,0,9,22,3,86,10,10,1,0,0,44,3,12,20.0,ESP-La Liga,2024,misc
VEN,MF,27-087,1998,18.8,9,1,0,54,49,3,33,26,32,1,0,0,80,39,33,54.2,ESP-La Liga,2024,misc
COL,"FW,MF",21-143,2003,11.4,2,0,0,8,20,1,64,5,8,0,0,0,43,3,0,100.0,ESP-La Liga,2024,misc
CIV,MF,19-272,2005,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
BEL,"MF,FW",30-065,1995,4.1,4,0,0,3,12,0,42,0,5,0,0,0,22,1,8,11.1,ESP-La Liga,2024,misc
ESP,"FW,MF",21-193,2003,24.0,5,0,0,24,34,2,19,13,11,0,0,0,102,5,17,22.7,ESP-La Liga,2024,misc
FRA,DF,25-030,2000,2.3,1,0,0,2,3,0,2,2,0,0,0,0,4,1,1,50.0,ESP-La Liga,2024,misc
ESP,"DF,MF",29-274,1995,4.3,2,1,0,4,6,0,30,1,5,0,0,0,27,3,9,25.0,ESP-La Liga,2024,misc
NED,DF,29-281,1995,1.0,0,0,0,2,2,0,4,1,1,0,0,0,6,1,0,100.0,ESP-La Liga,2024,misc
POR,MF,20-028,2005,15.9,9,2,2,27,25,0,1,33,34,0,0,0,85,22,24,47.8,ESP-La Liga,2024,misc
CRO,GK,26-032,1999,4.1,1,0,0,1,0,0,0,0,0,0,1,0,7,0,0,,ESP-La Liga,2024,misc
FRA,MF,24-135,2000,5.6,3,0,0,9,5,1,9,5,4,0,0,0,20,6,4,60.0,ESP-La Liga,2024,misc
ESP,MF,28-058,1997,0.6,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,100.0,ESP-La Liga,2024,misc
POR,FW,22-266,2002,18.9,7,0,0,36,41,18,20,4,6,0,0,0,46,47,45,51.1,ESP-La Liga,2024,misc
ESP,FW,36-169,1988,5.2,6,0,0,14,10,10,9,3,1,0,0,0,15,15,23,39.5,ESP-La Liga,2024,misc
NED,GK,35-354,1989,25.9,1,0,0,0,5,0,0,0,0,0,0,0,20,2,2,50.0,ESP-La Liga,2024,misc
ESP,"MF,DF",30-042,1995,24.9,3,0,0,26,22,2,42,27,32,0,0,0,100,10,24,29.4,ESP-La Liga,2024,misc
ESP,MF,31-315,1993,11.9,3,0,0,7,19,0,26,18,14,0,1,0,73,15,4,78.9,ESP-La Liga,2024,misc
ESP,DF,21-333,2003,10.7,1,0,0,3,7,0,0,14,11,0,0,0,34,27,14,65.9,ESP-La Liga,2024,misc
ESP,MF,29-037,1996,19.5,2,0,0,9,18,0,18,10,17,0,0,0,100,13,17,43.3,ESP-La Liga,2024,misc
ESP,"FW,MF",27-171,1997,7.8,2,0,0,10,25,1,50,2,7,0,0,0,39,3,9,25.0,ESP-La Liga,2024,misc
ESP,"FW,DF",29-277,1995,1.2,1,0,0,1,2,0,1,0,1,0,0,0,7,0,5,0.0,ESP-La Liga,2024,misc
ESP,"DF,FW",24-282,2000,7.1,3,0,0,11,13,0,37,5,9,0,1,0,36,8,11,42.1,ESP-La Liga,2024,misc
ESP,DF,22-283,2002,19.7,4,0,0,24,6,2,39,30,17,0,1,0,57,16,12,57.1,ESP-La Liga,2024,misc
SCO,FW,28-311,1996,14.1,0,0,0,23,16,7,1,4,5,0,0,0,27,63,59,51.6,ESP-La Liga,2024,misc
ESP,FW,28-256,1996,0.2,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,,ESP-La Liga,2024,misc
ESP,"FW,MF",29-276,1995,19.2,6,0,0,22,35,5,102,15,15,1,1,0,72,9,14,39.1,ESP-La Liga,2024,misc
SCO,DF,28-150,1996,22.4,5,1,0,12,6,0,1,8,9,0,1,1,61,70,33,68.0,ESP-La Liga,2024,misc
ESP,"MF,DF",20-171,2004,5.5,1,0,0,12,5,0,1,8,8,0,1,0,31,8,7,53.3,ESP-La Liga,2024,misc
ESP,DF,17-360,2007,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ESP-La Liga,2024,misc
ESP,DF,27-207,1997,16.0,5,0,0,21,21,0,31,21,38,0,0,0,63,14,17,45.2,ESP-La Liga,2024,misc
ESP,DF,30-255,1994,14.4,3,0,0,27,11,2,24,16,29,0,1,0,32,21,20,51.2,ESP-La Liga,2024,misc
ESP,DF,32-024,1993,21.9,11,0,0,21,16,1,0,7,17,0,1,1,52,22,40,35.5,ESP-La Liga,2024,misc
ESP,"DF,FW",24-014,2001,12.0,3,0,0,21,17,2,10,12,15,0,1,0,52,9,14,39.1,ESP-La Liga,2024,misc
ESP,DF,27-070,1998,2.0,0,0,0,0,0,0,0,3,1,0,0,0,4,6,8,42.9,ESP-La Liga,2024,misc
CRO,DF,32-152,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
ESP,"MF,FW",29-164,1995,15.2,4,0,0,30,47,6,65,14,21,1,0,0,77,4,10,28.6,ESP-La Liga,2024,misc
SRB,MF,33-058,1992,15.5,2,0,0,33,12,4,9,13,10,1,0,0,53,18,35,34.0,ESP-La Liga,2024,misc
ESP,"FW,MF",24-358,2000,9.0,1,0,0,17,18,6,4,1,0,1,0,0,15,34,49,41.0,ESP-La Liga,2024,misc
CPV,"MF,FW",25-054,2000,0.6,1,0,0,1,6,0,4,0,3,0,0,0,6,0,0,,ESP-La Liga,2024,misc
ESP,"DF,FW",28-044,1997,6.8,1,0,0,8,6,0,16,5,9,0,0,0,29,5,5,50.0,ESP-La Liga,2024,misc
ESP,DF,26-344,1998,19.5,4,0,0,37,9,4,39,20,15,0,0,0,85,15,21,41.7,ESP-La Liga,2024,misc
ESP,DF,28-145,1996,10.9,3,1,0,19,8,0,0,18,15,0,1,0,36,27,20,57.4,ESP-La Liga,2024,misc
ESP,"FW,DF",24-351,2000,21.2,2,0,0,11,20,7,83,11,17,0,0,0,91,12,15,44.4,ESP-La Liga,2024,misc
ESP,GK,27-231,1997,6.0,1,1,0,0,3,0,0,0,1,0,0,1,5,0,0,,ESP-La Liga,2024,misc
ARG,MF,27-088,1998,2.3,0,0,0,1,3,0,2,2,5,0,0,0,8,0,9,0.0,ESP-La Liga,2024,misc
SRB,GK,33-077,1992,24.0,0,0,0,1,6,0,0,0,1,0,1,0,27,9,0,100.0,ESP-La Liga,2024,misc
SRB,DF,32-014,1993,22.6,3,0,0,14,6,2,0,19,11,1,2,0,47,35,17,67.3,ESP-La Liga,2024,misc
ESP,FW,25-220,1999,18.4,3,0,0,22,30,12,7,4,7,0,0,0,23,28,92,23.3,ESP-La Liga,2024,misc
MAR,"FW,MF",29-222,1995,6.1,1,1,0,13,23,5,9,0,8,0,0,0,27,8,19,29.6,ESP-La Liga,2024,misc
PER,"MF,DF",29-257,1995,19.2,6,0,0,26,30,0,11,19,24,0,0,0,113,23,17,57.5,ESP-La Liga,2024,misc
ESP,MF,24-352,2000,4.4,0,0,0,1,3,0,23,1,5,0,0,0,28,1,5,16.7,ESP-La Liga,2024,misc
ESP,DF,32-356,1992,27.8,2,1,0,28,7,7,1,35,25,1,1,1,70,50,49,50.5,ESP-La Liga,2024,misc
GUI,MF,24-060,2001,21.4,3,0,0,33,21,1,7,11,26,1,1,0,135,23,31,42.6,ESP-La Liga,2024,misc
CIV,FW,30-293,1994,4.5,0,0,0,4,5,7,0,0,0,0,0,0,10,26,17,60.5,ESP-La Liga,2024,misc
FRA,DF,28-235,1996,24.1,8,0,0,39,16,8,32,44,47,0,0,0,110,23,16,59.0,ESP-La Liga,2024,misc
CIV,"FW,MF",18-148,2006,0.2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
CMR,MF,28-098,1997,22.9,12,0,0,28,45,0,13,21,33,0,0,0,107,21,18,53.8,ESP-La Liga,2024,misc
ESP,"MF,FW",26-287,1998,12.2,5,1,0,14,21,1,40,17,14,1,1,0,50,11,20,35.5,ESP-La Liga,2024,misc
ESP,"FW,MF",32-125,1992,4.2,4,0,0,5,15,2,0,1,1,1,0,0,12,15,28,34.9,ESP-La Liga,2024,misc
ESP,DF,33-185,1991,27.6,5,1,0,39,8,2,2,27,16,0,0,0,83,103,68,60.2,ESP-La Liga,2024,misc
ESP,"MF,DF",28-100,1997,10.8,2,0,0,17,10,3,23,14,13,0,0,0,56,3,9,25.0,ESP-La Liga,2024,misc
POR,"MF,FW",25-065,2000,1.6,2,0,0,6,8,0,9,2,0,0,0,0,10,0,5,0.0,ESP-La Liga,2024,misc
ESP,DF,25-183,1999,12.3,6,0,0,20,11,0,5,13,10,0,0,0,27,17,14,54.8,ESP-La Liga,2024,misc
CAN,FW,29-359,1995,14.4,4,0,0,22,24,19,3,1,4,1,0,0,36,46,65,41.4,ESP-La Liga,2024,misc
ESP,"MF,FW",36-309,1988,19.6,4,0,0,44,34,8,107,11,24,0,0,0,60,22,29,43.1,ESP-La Liga,2024,misc
COL,MF,21-339,2003,0.2,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,,ESP-La Liga,2024,misc
ESP,DF,22-067,2003,0.9,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0.0,ESP-La Liga,2024,misc
SVK,GK,28-005,1997,25.0,1,0,0,0,3,0,0,0,0,0,0,0,33,6,2,75.0,ESP-La Liga,2024,misc
ESP,MF,19-244,2005,0.2,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,100.0,ESP-La Liga,2024,misc
ESP,FW,22-212,2002,0.6,0,0,0,0,1,1,4,0,0,0,0,0,3,1,0,100.0,ESP-La Liga,2024,misc
COL,DF,32-233,1992,24.6,5,0,0,16,19,0,110,25,19,1,2,0,145,8,12,40.0,ESP-La Liga,2024,misc
ESP,GK,24-279,2000,5.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,ESP-La Liga,2024,misc
ESP,MF,26-089,1999,14.4,6,0,0,15,13,0,7,24,27,0,0,0,78,10,16,38.5,ESP-La Liga,2024,misc
ESP,FW,19-100,2006,1.5,0,0,0,4,0,0,2,0,1,0,0,0,4,5,5,50.0,ESP-La Liga,2024,misc
SVK,DF,29-121,1995,23.7,4,0,0,14,8,0,8,15,16,0,0,0,81,35,28,55.6,ESP-La Liga,2024,misc
ESP,DF,25-040,2000,4.2,1,0,0,9,5,0,14,9,8,0,0,0,18,4,3,57.1,ESP-La Liga,2024,misc
EQG,MF,32-068,1993,17.6,4,1,0,21,13,0,3,41,13,0,0,0,64,34,18,65.4,ESP-La Liga,2024,misc
ESP,DF,27-273,1997,21.6,3,0,0,12,32,0,82,22,35,0,0,0,85,17,14,54.8,ESP-La Liga,2024,misc
ESP,"MF,FW",22-364,2002,14.2,3,0,0,14,21,2,29,19,22,0,0,0,94,5,9,35.7,ESP-La Liga,2024,misc
POR,MF,24-135,2000,21.8,7,1,1,40,45,2,14,25,32,0,0,0,93,53,28,65.4,ESP-La Liga,2024,misc
ESP,"MF,FW",31-110,1993,22.7,3,0,0,17,27,2,120,11,21,0,0,0,88,9,8,52.9,ESP-La Liga,2024,misc
BEL,"DF,MF",26-316,1998,1.1,0,0,0,2,0,0,2,2,1,0,0,0,5,2,1,66.7,ESP-La Liga,2024,misc
JPN,"FW,MF",30-152,1994,10.6,0,0,0,4,13,5,18,5,9,0,0,0,41,5,26,16.1,ESP-La Liga,2024,misc
ESP,DF,27-141,1997,4.9,0,1,0,9,2,0,21,3,7,0,0,0,22,5,6,45.5,ESP-La Liga,2024,misc
ESP,"MF,FW",25-139,1999,3.2,1,0,0,3,1,1,3,0,7,0,0,0,18,1,4,20.0,ESP-La Liga,2024,misc
KVX,FW,30-352,1994,19.4,1,2,0,24,36,18,9,7,4,1,1,1,43,121,84,59.0,ESP-La Liga,2024,misc
ESP,DF,24-233,2000,18.8,3,0,0,19,24,1,68,15,29,0,1,0,92,16,14,53.3,ESP-La Liga,2024,misc
ESP,"MF,FW",23-135,2001,25.0,6,0,0,24,54,5,19,18,17,0,0,0,124,12,20,37.5,ESP-La Liga,2024,misc
ESP,GK,33-343,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,ESP-La Liga,2024,misc
CRO,FW,33-263,1991,25.4,3,0,0,34,23,13,5,1,7,6,0,0,42,120,113,51.5,ESP-La Liga,2024,misc
ESP,"FW,MF",23-351,2001,15.9,3,0,0,12,26,6,71,1,9,0,0,0,41,1,9,10.0,ESP-La Liga,2024,misc
ESP,DF,30-165,1994,27.8,9,0,0,31,9,0,1,28,24,0,1,0,89,53,26,67.1,ESP-La Liga,2024,misc
CMR,DF,23-186,2001,25.2,5,0,0,37,7,0,1,32,34,0,0,0,95,21,29,42.0,ESP-La Liga,2024,misc
ESP,"FW,MF",22-244,2002,0.4,0,0,0,1,1,0,2,1,0,0,0,0,3,0,1,0.0,ESP-La Liga,2024,misc
ESP,MF,22-157,2002,4.6,2,0,0,9,7,0,3,3,2,0,0,0,19,9,10,47.4,ESP-La Liga,2024,misc
ESP,MF,25-110,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
ESP,DF,25-283,1999,26.3,6,0,0,26,13,7,130,7,28,0,0,0,93,19,14,57.6,ESP-La Liga,2024,misc
ESP,MF,26-333,1998,21.8,8,0,0,31,7,0,95,11,36,0,0,0,84,14,14,50.0,ESP-La Liga,2024,misc
ESP,DF,24-042,2001,11.2,3,0,0,14,2,0,0,7,9,0,0,0,30,22,7,75.9,ESP-La Liga,2024,misc
ESP,"MF,FW",29-361,1995,1.3,0,0,0,0,5,3,13,3,4,0,0,0,14,1,3,25.0,ESP-La Liga,2024,misc
ESP,DF,32-257,1992,12.7,3,0,0,12,2,2,9,8,10,0,0,0,36,6,5,54.5,ESP-La Liga,2024,misc
ESP,"FW,MF",28-010,1997,2.7,2,0,0,8,4,0,25,3,3,0,0,0,7,4,2,66.7,ESP-La Liga,2024,misc
ESP,MF,30-266,1994,25.5,10,0,0,65,36,1,1,40,37,0,2,0,144,136,47,74.3,ESP-La Liga,2024,misc
ESP,"MF,FW",30-292,1994,8.1,1,0,0,12,6,1,26,5,8,0,0,1,61,7,12,36.8,ESP-La Liga,2024,misc
ESP,DF,30-077,1995,1.4,0,0,0,2,1,0,2,0,0,0,0,0,5,3,1,75.0,ESP-La Liga,2024,misc
ESP,MF,26-203,1998,9.7,2,0,0,18,18,0,6,13,7,0,0,0,45,16,19,45.7,ESP-La Liga,2024,misc
ESP,"FW,MF",24-159,2000,7.5,0,0,0,9,12,6,6,0,6,0,0,0,13,18,14,56.3,ESP-La Liga,2024,misc
ESP,"FW,MF",31-271,1993,21.3,2,0,0,25,27,10,105,12,27,1,0,0,100,24,35,40.7,ESP-La Liga,2024,misc
ESP,"FW,DF",33-267,1991,7.4,1,0,0,11,5,0,44,5,2,0,0,0,28,5,13,27.8,ESP-La Liga,2024,misc
ESP,GK,31-310,1993,29.0,5,0,0,1,3,0,0,0,1,0,1,0,26,4,1,80.0,ESP-La Liga,2024,misc
GHA,DF,26-309,1998,22.4,6,1,0,22,12,0,6,23,25,0,0,0,93,31,25,55.4,ESP-La Liga,2024,misc
ESP,"FW,MF",32-339,1992,15.3,4,0,0,23,20,13,100,12,16,0,0,0,57,10,25,28.6,ESP-La Liga,2024,misc
URU,DF,33-096,1992,6.4,3,0,0,11,11,0,17,10,16,0,0,0,38,10,8,55.6,ESP-La Liga,2024,misc
ROU,DF,26-295,1998,27.2,4,0,0,19,17,5,61,23,34,0,0,0,144,15,26,36.6,ESP-La Liga,2024,misc
ESP,DF,36-019,1989,6.4,1,0,0,4,5,0,0,3,6,0,0,1,28,21,5,80.8,ESP-La Liga,2024,misc
ARG,GK,28-346,1996,25.0,4,0,0,0,3,0,0,0,1,0,0,0,38,5,0,100.0,ESP-La Liga,2024,misc
ESP,GK,28-014,1997,5.0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,,ESP-La Liga,2024,misc
CMR,FW,22-236,2002,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,75.0,ESP-La Liga,2024,misc
FRA,DF,33-326,1991,28.9,5,0,0,41,14,0,5,27,24,0,1,0,126,65,43,60.2,ESP-La Liga,2024,misc
ESP,MF,30-114,1994,6.8,4,0,0,16,8,2,33,3,12,0,0,0,15,11,14,44.0,ESP-La Liga,2024,misc
ESP,"MF,FW",30-105,1994,17.9,4,0,0,35,38,3,74,8,16,0,0,0,83,11,26,29.7,ESP-La Liga,2024,misc
ALB,DF,33-100,1992,9.0,2,0,0,13,6,0,13,7,8,0,0,0,28,9,20,31.0,ESP-La Liga,2024,misc
COL,"MF,FW",33-273,1991,1.6,1,0,0,2,1,3,13,1,2,0,0,0,8,2,3,40.0,ESP-La Liga,2024,misc
ESP,"FW,MF",28-050,1997,22.1,2,1,0,33,23,2,61,15,14,0,0,0,86,12,18,40.0,ESP-La Liga,2024,misc
SEN,MF,31-026,1994,17.5,8,0,0,39,20,0,3,28,20,0,2,0,120,38,24,61.3,ESP-La Liga,2024,misc
ESP,MF,26-310,1998,8.5,1,0,0,5,6,0,36,6,11,0,0,0,60,4,5,44.4,ESP-La Liga,2024,misc
ESP,DF,21-347,2003,1.0,1,0,0,2,0,0,0,1,0,0,0,0,4,3,2,60.0,ESP-La Liga,2024,misc
ESP,DF,27-001,1998,22.2,2,0,0,22,22,2,62,22,28,0,1,0,91,19,23,45.2,ESP-La Liga,2024,misc
ANG,FW,27-126,1997,10.8,6,0,0,34,13,13,4,4,5,0,0,0,22,33,47,41.3,ESP-La Liga,2024,misc
ESP,DF,30-176,1994,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,ESP-La Liga,2024,misc
ESP,FW,33-317,1991,3.5,1,0,0,8,7,1,4,1,2,0,0,0,6,5,8,38.5,ESP-La Liga,2024,misc
ESP,FW,24-060,2001,12.6,2,0,0,11,10,2,6,4,3,0,0,0,32,11,26,29.7,ESP-La Liga,2024,misc
ESP,MF,29-163,1995,14.6,7,1,0,15,14,1,24,19,13,0,0,0,94,10,12,45.5,ESP-La Liga,2024,misc
ESP,"FW,MF",32-166,1992,21.3,4,0,0,11,16,10,84,28,21,0,1,0,73,5,13,27.8,ESP-La Liga,2024,misc
ARG,MF,36-350,1988,5.4,1,0,0,17,11,1,7,4,5,0,0,0,21,4,7,36.4,ESP-La Liga,2024,misc
ESP,MF,30-234,1994,16.3,3,0,0,43,24,0,2,21,36,0,0,0,89,28,33,45.9,ESP-La Liga,2024,misc
UKR,GK,26-059,1999,5.0,0,0,0,0,1,0,0,0,0,0,0,0,12,2,0,100.0,ESP-La Liga,2024,misc
GER,DF,32-039,1993,23.5,3,0,0,14,15,2,4,8,11,2,1,0,96,32,24,57.1,ESP-La Liga,2024,misc
