league,season,team,player,nation,pos,age,born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type
ITA-Serie A,2021,Fiorentina,Borja Valero,ESP,"MF,FW",35,1985,5.5,13,9,7,4,2,3,15,20.0,12,6,1,5,6,19,2,0,defense
ITA-Serie A,2021,Fiorentina,Christian Kouamé,CIV,FW,22,1997,11.1,9,4,2,4,3,4,12,33.3,8,9,1,8,5,14,4,0,defense
ITA-Serie A,2021,Fiorentina,Cristiano Biraghi,ITA,DF,27,1992,31.1,42,23,19,15,8,27,45,60.0,18,23,9,14,27,69,56,3,defense
ITA-Serie A,2021,Fiorentina,Cristóbal Montiel,ESP,"MF,FW",20,2000,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
ITA-Serie A,2021,Fiorentina,Dušan Vlahović,SRB,FW,20,2000,32.5,13,4,3,4,6,5,16,31.3,11,16,2,14,4,17,15,0,defense
ITA-Serie A,2021,Fiorentina,Erick Pulgar,CHI,MF,26,1994,22.2,41,18,17,23,1,22,49,44.9,27,24,10,14,41,82,45,1,defense
ITA-Serie A,2021,Fiorentina,Federico Ceccherini,ITA,DF,28,1992,3.0,4,1,1,3,0,1,1,100.0,0,6,5,1,7,11,15,0,defense
ITA-Serie A,2021,Fiorentina,Federico Chiesa,ITA,DF,22,1997,2.7,6,2,2,2,2,3,8,37.5,5,3,1,2,1,7,3,0,defense
ITA-Serie A,2021,Fiorentina,Franck Ribéry,FRA,FW,37,1983,23.9,24,11,4,9,11,5,29,17.2,24,11,2,9,3,27,1,0,defense
ITA-Serie A,2021,Fiorentina,Gaetano Castrovilli,ITA,MF,23,1997,25.9,33,19,15,11,7,11,42,26.2,31,25,2,23,34,67,14,0,defense
ITA-Serie A,2021,Fiorentina,Germán Pezzella,ARG,DF,29,1991,30.5,34,20,22,12,0,18,32,56.3,14,26,14,12,36,70,109,1,defense
ITA-Serie A,2021,Fiorentina,Giacomo Bonaventura,ITA,MF,30,1989,25.1,34,19,16,13,5,16,53,30.2,37,26,2,24,39,73,12,0,defense
ITA-Serie A,2021,Fiorentina,Igor,BRA,DF,22,1998,13.0,15,9,9,6,0,7,12,58.3,5,17,9,8,23,38,34,0,defense
ITA-Serie A,2021,Fiorentina,José Callejón,ESP,"FW,MF",33,1987,7.4,10,7,0,6,4,5,9,55.6,4,4,1,3,4,14,5,0,defense
ITA-Serie A,2021,Fiorentina,Kévin Malcuit,MAR,DF,29,1991,2.3,5,3,2,2,1,0,1,0.0,1,5,0,5,3,8,6,0,defense
ITA-Serie A,2021,Fiorentina,Lorenzo Venuti,ITA,DF,25,1995,19.5,24,11,14,7,3,14,28,50.0,14,18,3,15,17,41,24,0,defense
ITA-Serie A,2021,Fiorentina,Lucas Martínez Quarta,ARG,DF,24,1996,16.5,32,20,17,11,4,18,41,43.9,23,27,9,18,39,71,48,0,defense
ITA-Serie A,2021,Fiorentina,Martín Cáceres,URU,DF,33,1987,24.9,28,12,16,11,1,15,35,42.9,20,20,14,6,14,42,52,1,defense
ITA-Serie A,2021,Fiorentina,Maximiliano Olivera,URU,DF,28,1992,1.0,2,0,1,1,0,1,1,100.0,0,3,1,2,0,2,8,0,defense
ITA-Serie A,2021,Fiorentina,Nikola Milenković,SRB,DF,22,1997,33.7,49,29,33,14,2,21,33,63.6,12,42,33,9,44,93,122,1,defense
ITA-Serie A,2021,Fiorentina,Patrick Cutrone,ITA,FW,22,1998,2.2,4,3,1,2,1,1,2,50.0,1,1,0,1,1,5,0,0,defense
ITA-Serie A,2021,Fiorentina,Pietro Terracciano,ITA,GK,30,1990,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ITA-Serie A,2021,Fiorentina,Pol Lirola,ESP,"DF,FW",22,1997,5.5,13,8,8,2,3,6,12,50.0,6,6,3,3,6,19,9,0,defense
ITA-Serie A,2021,Fiorentina,Riccardo Saponara,ITA,MF,28,1991,0.6,2,1,0,2,0,1,3,33.3,2,0,0,0,1,3,0,0,defense
ITA-Serie A,2021,Fiorentina,Sofyan Amrabat,MAR,MF,23,1996,27.1,39,22,11,24,4,18,48,37.5,30,30,5,25,23,62,12,0,defense
ITA-Serie A,2021,Fiorentina,Valentin Eysseric,FRA,"MF,FW",28,1992,8.1,14,8,6,7,1,5,11,45.5,6,11,0,11,7,21,8,0,defense
ITA-Serie A,2021,Genoa,Alberto Paleari,ITA,GK,27,1992,2.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ITA-Serie A,2021,Genoa,Andrea Masiello,ITA,DF,34,1986,28.5,38,22,29,6,3,23,48,47.9,25,32,13,19,53,91,107,3,defense
ITA-Serie A,2021,Genoa,Cristián Zapata,COL,DF,33,1986,10.8,18,12,11,7,0,10,14,71.4,4,15,11,4,15,33,56,0,defense
ITA-Serie A,2021,Genoa,Davide Biraschi,ITA,DF,26,1994,10.2,17,9,12,5,0,5,10,50.0,5,12,6,6,21,38,26,0,defense
ITA-Serie A,2021,Genoa,Davide Zappacosta,ITA,DF,28,1992,22.7,33,16,15,13,5,15,30,50.0,15,17,1,16,18,51,41,0,defense
ITA-Serie A,2021,Genoa,Domenico Criscito,ITA,DF,33,1986,19.2,43,22,29,11,3,22,39,56.4,17,27,14,13,44,87,51,0,defense
ITA-Serie A,2021,Genoa,Edoardo Goldaniga,ITA,DF,26,1993,20.6,28,18,21,7,0,14,23,60.9,9,17,7,10,38,66,62,1,defense
ITA-Serie A,2021,Genoa,Eldor Shomurodov,UZB,FW,25,1995,18.6,28,14,7,13,8,9,37,24.3,28,17,2,15,6,34,11,0,defense
ITA-Serie A,2021,Genoa,Federico Marchetti,ITA,GK,37,1983,3.7,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,1,defense
ITA-Serie A,2021,Genoa,Filippo Melegoni,ITA,"MF,DF",21,1999,4.3,7,6,2,5,0,3,6,50.0,3,5,0,5,5,12,8,0,defense
ITA-Serie A,2021,Genoa,Francesco Cassata,ITA,"DF,FW",23,1997,2.5,7,6,7,0,0,4,7,57.1,3,0,0,0,3,10,1,0,defense
ITA-Serie A,2021,Genoa,Gianluca Scamacca,ITA,FW,21,1999,15.0,19,10,6,7,6,7,19,36.8,12,21,4,17,9,28,12,0,defense
ITA-Serie A,2021,Genoa,Giuseppe Caso,ITA,"DF,FW",21,1998,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2021,Genoa,Goran Pandev,MKD,"FW,MF",37,1983,15.6,9,5,1,6,2,4,10,40.0,6,6,0,6,2,11,7,1,defense
ITA-Serie A,2021,Genoa,Ivan Radovanović,SRB,"DF,MF",31,1988,24.8,18,15,13,5,0,12,31,38.7,19,39,21,18,37,55,114,2,defense
ITA-Serie A,2021,Genoa,Jérôme Onguéné,CMR,DF,22,1997,2.0,2,1,2,0,0,2,7,28.6,5,2,0,2,2,4,8,0,defense
ITA-Serie A,2021,Genoa,Kevin Strootman,NED,MF,30,1990,14.6,30,18,13,15,2,14,32,43.8,18,35,3,32,25,55,18,0,defense
ITA-Serie A,2021,Genoa,Lennart-Marten Czyborra,GER,DF,21,1999,13.0,19,10,7,7,5,11,19,57.9,8,6,1,5,17,36,27,0,defense
ITA-Serie A,2021,Genoa,Luca Pellegrini,ITA,"DF,MF",21,1999,7.1,9,6,6,2,1,4,10,40.0,6,11,2,9,8,17,13,1,defense
ITA-Serie A,2021,Genoa,Lukas Lerager,DEN,MF,27,1993,12.9,24,13,14,9,1,11,30,36.7,19,13,3,10,14,38,25,1,defense
ITA-Serie A,2021,Genoa,Manolo Portanova,ITA,"MF,FW",20,2000,0.7,3,3,1,1,1,0,2,0.0,2,3,1,2,1,4,2,0,defense
ITA-Serie A,2021,Genoa,Marko Pjaca,CRO,"FW,MF",25,1995,15.8,13,6,6,3,4,4,16,25.0,12,7,2,5,7,20,12,0,defense
ITA-Serie A,2021,Genoa,Mattia Bani,ITA,DF,26,1993,10.2,10,5,5,5,0,5,12,41.7,7,16,11,5,27,37,44,0,defense
ITA-Serie A,2021,Genoa,Mattia Destro,ITA,FW,29,1991,17.8,6,3,0,3,3,2,9,22.2,7,11,0,11,4,10,8,0,defense
ITA-Serie A,2021,Genoa,Mattia Perin,ITA,GK,27,1992,32.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,defense
ITA-Serie A,2021,Genoa,Miha Zajc,SVN,MF,26,1994,20.7,22,14,9,10,3,13,39,33.3,26,30,4,26,27,49,19,0,defense
ITA-Serie A,2021,Genoa,Milan Badelj,CRO,MF,31,1989,26.8,56,27,27,22,7,26,84,31.0,58,51,10,41,87,143,45,1,defense
ITA-Serie A,2021,Genoa,Nicolò Rovella,ITA,MF,18,2001,13.2,29,16,15,11,3,9,32,28.1,23,11,0,11,20,49,19,1,defense
ITA-Serie A,2021,Genoa,Paolo Ghiglione,ITA,"DF,MF",23,1997,15.1,27,15,17,8,2,13,28,46.4,15,14,2,12,13,40,25,0,defense
ITA-Serie A,2021,Genoa,Steeve-Mike Ebongue,FRA,MF,19,2001,0.6,2,1,1,0,1,0,3,0.0,3,1,0,1,0,2,0,0,defense
ITA-Serie A,2021,Genoa,Stefano Sturaro,ITA,MF,27,1993,4.9,11,5,3,6,2,3,15,20.0,12,5,0,5,7,18,2,0,defense
ITA-Serie A,2021,Genoa,Valon Behrami,SUI,MF,35,1985,9.9,21,9,9,10,2,9,26,34.6,17,13,5,8,9,30,13,0,defense
ITA-Serie A,2021,Genoa,Vittorio Parigini,ITA,"MF,DF",24,1996,0.6,5,2,4,0,1,0,1,0.0,1,0,0,0,0,5,0,0,defense
ITA-Serie A,2021,Genoa,Yayah Kallon,SLE,FW,19,2001,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2021,Hellas Verona,Adrien Tameze,CMR,MF,26,1994,25.6,39,25,23,15,1,11,27,40.7,16,31,8,23,32,71,46,2,defense
ITA-Serie A,2021,Hellas Verona,Alan Empereur,BRA,DF,26,1994,2.4,0,0,0,0,0,0,0,,0,1,1,0,6,6,7,1,defense
ITA-Serie A,2021,Hellas Verona,Alessandro Berardi,ITA,GK,29,1991,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2021,Hellas Verona,Andrea Danzi,ITA,DF,21,1999,1.2,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,1,0,defense
ITA-Serie A,2021,Hellas Verona,Andrea Favilli,ITA,FW,23,1997,3.8,3,1,0,1,2,2,3,66.7,1,2,0,2,0,3,2,0,defense
ITA-Serie A,2021,Hellas Verona,Antonín Barák,CZE,MF,25,1994,30.7,30,19,8,16,6,14,47,29.8,33,26,7,19,12,42,38,1,defense
ITA-Serie A,2021,Hellas Verona,Daniel Bessa,ITA,MF,27,1993,6.8,15,8,3,11,1,6,14,42.9,8,5,1,4,2,17,0,0,defense
ITA-Serie A,2021,Hellas Verona,Darko Lazović,SRB,"DF,MF",29,1990,27.8,29,17,8,17,4,20,42,47.6,22,17,7,10,20,49,29,0,defense
ITA-Serie A,2021,Hellas Verona,Davide Faraoni,ITA,DF,28,1991,32.1,62,33,36,19,7,28,51,54.9,23,48,17,31,49,111,83,1,defense
ITA-Serie A,2021,Hellas Verona,Destiny Udogie,ITA,"DF,MF",17,2002,1.9,6,4,2,2,2,2,2,100.0,0,3,0,3,2,8,4,0,defense
ITA-Serie A,2021,Hellas Verona,Ebrima Colley,GAM,"MF,FW",20,2000,8.2,11,4,2,6,3,3,11,27.3,8,6,0,6,6,17,1,0,defense
ITA-Serie A,2021,Hellas Verona,Eddie Salcedo,ITA,"MF,FW",18,2001,8.4,6,2,3,2,1,3,3,100.0,0,6,0,6,6,12,6,0,defense
ITA-Serie A,2021,Hellas Verona,Federico Ceccherini,ITA,DF,28,1992,19.3,16,12,10,6,0,2,7,28.6,5,15,8,7,40,56,60,0,defense
ITA-Serie A,2021,Hellas Verona,Federico Dimarco,ITA,DF,22,1997,29.0,32,19,23,7,2,13,28,46.4,15,18,9,9,47,79,50,1,defense
ITA-Serie A,2021,Hellas Verona,Giangiacomo Magnani,ITA,DF,24,1995,16.8,26,15,14,9,3,9,16,56.3,7,25,16,9,44,70,105,1,defense
ITA-Serie A,2021,Hellas Verona,Ivan Ilić,SRB,MF,19,2001,20.4,26,14,11,11,4,7,21,33.3,14,17,5,12,27,53,26,0,defense
ITA-Serie A,2021,Hellas Verona,Ivor Pandur,CRO,GK,20,2000,3.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2021,Hellas Verona,Kevin Lasagna,ITA,FW,27,1992,14.1,7,3,0,5,2,1,5,20.0,4,12,1,11,1,8,11,0,defense
ITA-Serie A,2021,Hellas Verona,Kevin Rüegg,SUI,"DF,MF",21,1998,2.3,0,0,0,0,0,0,0,,0,3,0,3,2,2,3,0,defense
ITA-Serie A,2021,Hellas Verona,Koray Günter,GER,DF,25,1994,19.6,20,10,10,9,1,4,9,44.4,5,27,21,6,70,90,87,0,defense
ITA-Serie A,2021,Hellas Verona,Marco Silvestri,ITA,GK,29,1991,34.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14,1,defense
ITA-Serie A,2021,Hellas Verona,Matteo Lovato,ITA,DF,20,2000,15.4,21,12,14,5,2,10,21,47.6,11,20,10,10,37,58,48,1,defense
ITA-Serie A,2021,Hellas Verona,Mattia Zaccagni,ITA,MF,25,1995,29.0,27,13,8,11,8,8,25,32.0,17,28,4,24,27,54,13,1,defense
ITA-Serie A,2021,Hellas Verona,Miguel Veloso,POR,MF,34,1986,14.6,24,17,10,10,4,12,34,35.3,22,12,1,11,12,36,25,0,defense
ITA-Serie A,2021,Hellas Verona,Nikola Kalinić,CRO,FW,32,1988,11.8,5,1,2,2,1,0,3,0.0,3,6,0,6,1,6,7,0,defense
ITA-Serie A,2021,Hellas Verona,Paweł Dawidowicz,POL,DF,25,1995,20.7,42,28,30,10,2,14,24,58.3,10,28,19,9,27,69,62,1,defense
ITA-Serie A,2021,Hellas Verona,Philip Ankhrah,GHA,MF,17,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense
ITA-Serie A,2021,Hellas Verona,Ronaldo Vieira,ENG,"MF,DF",22,1998,2.5,5,3,1,3,1,0,2,0.0,2,4,3,1,0,5,2,0,defense
ITA-Serie A,2021,Hellas Verona,Samuel Di Carmine,ITA,FW,31,1988,5.6,1,2,0,1,0,0,3,0.0,3,1,0,1,0,1,5,0,defense
ITA-Serie A,2021,Hellas Verona,Stefano Sturaro,ITA,MF,27,1993,4.7,4,3,3,0,1,2,8,25.0,6,5,1,4,5,9,10,0,defense
ITA-Serie A,2021,Hellas Verona,Yıldırım Mert Çetin,TUR,DF,23,1997,4.6,8,4,3,5,0,2,6,33.3,4,7,5,2,14,22,11,1,defense
ITA-Serie A,2021,Hellas Verona,Ľubomír Tupta,SVK,FW,22,1998,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2021,Inter,Achraf Hakimi,MAR,DF,21,1998,29.6,53,32,23,19,11,23,48,47.9,25,31,1,30,22,75,23,1,defense
ITA-Serie A,2021,Inter,Aleksandar Kolarov,SRB,DF,34,1985,4.3,4,4,0,4,0,1,2,50.0,1,2,0,2,7,11,8,0,defense
ITA-Serie A,2021,Inter,Alessandro Bastoni,ITA,DF,21,1999,32.5,36,22,13,21,2,17,27,63.0,10,34,16,18,40,76,75,0,defense
ITA-Serie A,2021,Inter,Alexis Sánchez,CHI,FW,31,1988,12.7,14,8,4,4,6,5,18,27.8,13,11,0,11,7,21,1,1,defense
ITA-Serie A,2021,Inter,Andrea Pinamonti,ITA,FW,21,1999,1.9,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,defense
ITA-Serie A,2021,Inter,Andrea Ranocchia,ITA,DF,32,1988,7.8,13,10,6,6,1,7,8,87.5,1,5,3,2,12,25,19,0,defense
ITA-Serie A,2021,Inter,Arturo Vidal,CHI,MF,33,1987,12.6,27,14,8,13,6,12,41,29.3,29,23,3,20,29,56,11,0,defense
ITA-Serie A,2021,Inter,Ashley Young,ENG,DF,35,1985,15.8,15,7,8,4,3,3,13,23.1,10,13,0,13,6,21,31,0,defense
ITA-Serie A,2021,Inter,Christian Eriksen,DEN,MF,28,1992,15.4,12,6,6,4,2,7,20,35.0,13,16,1,15,9,21,13,1,defense
ITA-Serie A,2021,Inter,Daniele Padelli,ITA,GK,34,1985,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2021,Inter,Danilo D'Ambrosio,ITA,DF,31,1988,7.8,15,9,6,7,2,6,15,40.0,9,9,7,2,4,19,15,0,defense
ITA-Serie A,2021,Inter,Ionuț Radu,ROU,GK,23,1997,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ITA-Serie A,2021,Inter,Ivan Perišić,CRO,"DF,FW",31,1989,19.9,22,13,11,6,5,12,33,36.4,21,33,4,29,19,41,36,1,defense
ITA-Serie A,2021,Inter,Lautaro Martínez,ARG,FW,22,1997,28.5,25,12,5,11,9,7,24,29.2,17,31,1,30,27,52,16,0,defense
ITA-Serie A,2021,Inter,Marcelo Brozović,CRO,MF,27,1992,28.7,54,29,23,24,7,20,61,32.8,41,43,17,26,40,94,38,0,defense
ITA-Serie A,2021,Inter,Matteo Darmian,ITA,DF,30,1989,12.9,30,16,12,7,11,16,28,57.1,12,9,2,7,17,47,35,0,defense
ITA-Serie A,2021,Inter,Matías Vecino,URU,MF,28,1991,3.1,1,1,0,0,1,0,5,0.0,5,7,1,6,4,5,3,0,defense
ITA-Serie A,2021,Inter,Milan Škriniar,SVK,DF,25,1995,30.9,48,32,29,16,3,23,34,67.6,11,30,19,11,30,78,89,1,defense
ITA-Serie A,2021,Inter,Nicolò Barella,ITA,MF,23,1997,32.2,58,31,23,29,6,23,72,31.9,49,29,4,25,26,84,14,0,defense
ITA-Serie A,2021,Inter,Radja Nainggolan,BEL,MF,32,1988,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense
ITA-Serie A,2021,Inter,Roberto Gagliardini,ITA,MF,26,1994,13.7,30,17,17,8,5,5,28,17.9,23,15,3,12,19,49,16,0,defense
ITA-Serie A,2021,Inter,Romelu Lukaku,BEL,FW,27,1993,32.0,11,1,1,6,4,6,14,42.9,8,11,1,10,3,14,34,0,defense
ITA-Serie A,2021,Inter,Samir Handanović,SVN,GK,36,1984,36.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,6,3,defense
ITA-Serie A,2021,Inter,Stefan de Vrij,NED,DF,28,1992,30.4,28,16,15,12,1,15,24,62.5,9,24,18,6,41,69,95,0,defense
ITA-Serie A,2021,Inter,Stefano Sensi,ITA,MF,24,1995,6.7,9,6,3,5,1,4,11,36.4,7,6,1,5,7,16,1,0,defense
ITA-Serie A,2021,Juventus,Aaron Ramsey,WAL,MF,29,1990,12.1,22,14,8,13,1,8,25,32.0,17,13,2,11,7,29,8,2,defense
ITA-Serie A,2021,Juventus,Adrien Rabiot,FRA,MF,25,1995,25.7,72,42,24,41,7,28,60,46.7,32,32,11,21,43,115,29,1,defense
ITA-Serie A,2021,Juventus,Alessandro Di Pardo,ITA,"FW,DF",21,1999,0.2,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,defense
ITA-Serie A,2021,Juventus,Alex Sandro,BRA,DF,29,1991,20.6,37,23,19,13,5,13,25,52.0,12,20,4,16,31,68,57,0,defense
ITA-Serie A,2021,Juventus,Arthur Melo,BRA,MF,23,1996,12.9,17,9,7,10,0,12,31,38.7,19,6,1,5,18,35,9,1,defense
ITA-Serie A,2021,Juventus,Carlo Pinsoglio,ITA,GK,30,1990,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2021,Juventus,Cristiano Ronaldo,POR,FW,35,1985,31.1,6,3,1,3,2,3,15,20.0,12,11,3,8,5,11,15,1,defense
ITA-Serie A,2021,Juventus,Danilo,BRA,"DF,MF",29,1991,32.4,62,31,37,16,9,35,66,53.0,31,32,12,20,66,128,68,2,defense
ITA-Serie A,2021,Juventus,Dejan Kulusevski,SWE,"MF,FW",20,2000,21.4,33,19,12,10,11,14,43,32.6,29,22,0,22,9,42,2,1,defense
ITA-Serie A,2021,Juventus,Douglas Costa,BRA,"MF,FW",29,1990,0.5,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0,defense
ITA-Serie A,2021,Juventus,Federico Bernardeschi,ITA,"MF,DF",26,1994,10.8,9,4,3,5,1,4,20,20.0,16,6,2,4,14,23,7,1,defense
ITA-Serie A,2021,Juventus,Federico Chiesa,ITA,"MF,DF",22,1997,24.6,47,26,21,14,12,19,50,38.0,31,23,1,22,12,59,16,0,defense
ITA-Serie A,2021,Juventus,Félix Correia,POR,MF,19,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ITA-Serie A,2021,Juventus,Giacomo Vrioni,ALB,FW,21,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2021,Juventus,Gianluca Frabotta,ITA,"DF,MF",21,1999,7.7,7,4,5,0,2,5,12,41.7,7,9,1,8,14,21,15,0,defense
ITA-Serie A,2021,Juventus,Gianluigi Buffon,ITA,GK,42,1978,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,defense
ITA-Serie A,2021,Juventus,Giorgio Chiellini,ITA,DF,35,1984,15.4,12,9,9,3,0,5,11,45.5,6,18,13,5,27,39,56,0,defense
ITA-Serie A,2021,Juventus,Juan Cuadrado,COL,"DF,MF",32,1988,24.2,43,25,22,15,6,29,60,48.3,31,16,2,14,43,86,22,2,defense
ITA-Serie A,2021,Juventus,Leonardo Bonucci,ITA,DF,33,1987,22.5,19,14,10,8,1,6,14,42.9,8,24,13,11,33,52,67,0,defense
ITA-Serie A,2021,Juventus,Manolo Portanova,ITA,MF,20,2000,0.8,2,0,2,0,0,0,2,0.0,2,4,1,3,0,2,1,0,defense
ITA-Serie A,2021,Juventus,Matthijs de Ligt,NED,DF,20,1999,24.7,37,19,20,16,1,18,28,64.3,10,42,21,21,31,68,64,0,defense
ITA-Serie A,2021,Juventus,Mattia De Sciglio,ITA,DF,27,1992,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ITA-Serie A,2021,Juventus,Merih Demiral,TUR,DF,22,1998,10.4,12,9,8,4,0,5,13,38.5,8,16,9,7,21,33,40,0,defense
ITA-Serie A,2021,Juventus,Nicolò Fagioli,ITA,MF,19,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ITA-Serie A,2021,Juventus,Paulo Dybala,ARG,FW,26,1993,12.6,14,8,3,4,7,2,14,14.3,12,15,0,15,1,15,1,0,defense
ITA-Serie A,2021,Juventus,Radu Drăgușin,ROU,DF,18,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2021,Juventus,Rodrigo Bentancur,URU,MF,23,1997,25.8,63,33,21,37,5,20,59,33.9,39,35,12,23,47,110,46,1,defense
ITA-Serie A,2021,Juventus,Weston McKennie,USA,MF,21,1998,18.9,34,19,9,20,5,12,33,36.4,21,21,3,18,28,62,26,0,defense
ITA-Serie A,2021,Juventus,Wojciech Szczęsny,POL,GK,30,1990,29.7,0,0,0,0,0,0,0,,0,2,0,2,3,3,5,1,defense
ITA-Serie A,2021,Juventus,Álvaro Morata,ESP,FW,27,1992,22.4,17,12,2,10,5,4,28,14.3,24,22,2,20,5,22,21,0,defense
ITA-Serie A,2021,Lazio,Adam Marušić,MNE,DF,27,1992,33.0,38,22,22,15,1,20,40,50.0,20,38,6,32,40,78,54,0,defense
ITA-Serie A,2021,Lazio,Andreas Pereira,BRA,"FW,MF",24,1996,6.0,5,0,1,3,1,2,12,16.7,10,6,0,6,1,6,4,0,defense
ITA-Serie A,2021,Lazio,Bastos,ANG,DF,29,1991,0.7,3,1,2,0,1,3,5,60.0,2,1,0,1,0,3,3,0,defense
ITA-Serie A,2021,Lazio,Ciro Immobile,ITA,FW,30,1990,31.7,14,13,4,6,4,7,22,31.8,15,13,1,12,6,20,9,0,defense
ITA-Serie A,2021,Lazio,Danilo Cataldi,ITA,MF,25,1994,6.3,7,2,1,5,1,4,18,22.2,14,3,1,2,9,16,7,0,defense
ITA-Serie A,2021,Lazio,Denis Vavro,SVK,DF,24,1996,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,3,0,defense
ITA-Serie A,2021,Lazio,Djavan Anderson,NED,DF,25,1995,0.8,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,defense
ITA-Serie A,2021,Lazio,Felipe Caicedo,ECU,FW,31,1988,10.3,10,7,4,4,2,1,8,12.5,7,7,0,7,4,14,2,0,defense
ITA-Serie A,2021,Lazio,Francesco Acerbi,ITA,DF,32,1988,31.3,51,32,34,13,4,18,40,45.0,22,24,15,9,76,127,121,2,defense
ITA-Serie A,2021,Lazio,Gonzalo Escalante,ARG,MF,27,1993,8.1,26,13,11,14,1,8,28,28.6,20,10,3,7,19,45,13,0,defense
ITA-Serie A,2021,Lazio,Jean-Daniel Akpa-Akpro,CIV,MF,27,1992,11.7,38,25,13,22,3,8,27,29.6,19,24,6,18,18,56,13,0,defense
ITA-Serie A,2021,Lazio,Joaquín Correa,ARG,FW,25,1994,21.5,21,12,6,11,4,7,25,28.0,18,14,0,14,7,28,12,0,defense
ITA-Serie A,2021,Lazio,Lucas Leiva,BRA,MF,33,1987,23.7,68,32,38,28,2,30,86,34.9,56,21,0,21,57,125,21,0,defense
ITA-Serie A,2021,Lazio,Luis Alberto,ESP,MF,27,1992,29.1,43,24,15,19,9,15,73,20.5,58,41,2,39,13,56,11,1,defense
ITA-Serie A,2021,Lazio,Luiz Felipe,ITA,DF,23,1997,10.1,32,20,19,11,2,16,24,66.7,8,20,9,11,21,53,29,1,defense
ITA-Serie A,2021,Lazio,Manuel Lazzari,ITA,DF,26,1993,29.0,24,14,15,4,5,14,39,35.9,25,22,3,19,18,42,28,0,defense
ITA-Serie A,2021,Lazio,Marco Bertini,ITA,MF,17,2002,0.1,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,defense
ITA-Serie A,2021,Lazio,Marco Parolo,ITA,"DF,MF",35,1985,7.3,21,8,8,11,2,8,20,40.0,12,20,6,14,14,35,31,0,defense
ITA-Serie A,2021,Lazio,Mateo Musacchio,ARG,DF,29,1990,2.5,1,1,1,0,0,0,0,,0,5,2,3,2,3,5,0,defense
ITA-Serie A,2021,Lazio,Mohamed Fares,ALG,DF,24,1996,12.7,20,15,9,7,4,11,19,57.9,8,14,1,13,16,36,21,0,defense
ITA-Serie A,2021,Lazio,Nicolò Armini,ITA,DF,19,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2021,Lazio,Patric,ESP,DF,27,1993,17.7,30,16,15,11,4,13,24,54.2,11,13,3,10,18,48,51,1,defense
ITA-Serie A,2021,Lazio,Pepe Reina,ESP,GK,37,1982,29.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,6,0,defense
ITA-Serie A,2021,Lazio,Raúl Moro,ESP,FW,17,2002,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
ITA-Serie A,2021,Lazio,Senad Lulić,BIH,DF,34,1986,8.0,14,7,6,5,3,7,15,46.7,8,10,1,9,4,18,13,0,defense
