league,season,team,player,nation,pos,age,born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type
FRA-Ligue 1,2022,Ajaccio,Tony Strata,ROU,"MF,DF",17,2004,1.5,4,3,4,0,0,4,5,80.0,1,2,0,2,1,5,7,0,defense
FRA-Ligue 1,2022,Ajaccio,Vincent Marchetti,FRA,MF,25,1997,27.2,55,26,29,19,7,25,68,36.8,43,23,3,20,19,74,31,0,defense
FRA-Ligue 1,2022,Ajaccio,Yanis Cimignani,FRA,"MF,DF",20,2002,3.1,11,5,3,7,1,4,5,80.0,1,5,1,4,2,13,2,0,defense
FRA-Ligue 1,2022,Ajaccio,Yoann Touzghar,TUN,FW,35,1986,5.0,3,2,0,2,1,0,1,0.0,1,0,0,0,0,3,1,0,defense
FRA-Ligue 1,2022,Ajaccio,Youcef Belaïli,ALG,"MF,FW",30,1992,12.8,18,10,3,9,6,8,20,40.0,12,10,1,9,5,23,4,0,defense
FRA-Ligue 1,2022,Ajaccio,Youssouf Koné,MLI,DF,27,1995,10.2,28,19,24,4,0,18,25,72.0,7,9,2,7,12,40,32,1,defense
FRA-Ligue 1,2022,Angers,Abdallah Sima,SEN,FW,21,2001,20.4,22,13,4,15,3,7,19,36.8,12,8,0,8,4,26,19,0,defense
FRA-Ligue 1,2022,Angers,Abdoulaye Bamba,CIV,DF,32,1990,15.2,22,12,15,5,2,16,19,84.2,3,7,3,4,18,40,38,0,defense
FRA-Ligue 1,2022,Angers,Adrien Hunou,FRA,"MF,FW",28,1994,24.8,39,20,17,16,6,16,45,35.6,29,35,0,35,7,46,7,0,defense
FRA-Ligue 1,2022,Angers,Amine Salama,FRA,"FW,MF",22,2000,13.9,11,9,3,7,1,2,12,16.7,10,8,2,6,10,21,2,0,defense
FRA-Ligue 1,2022,Angers,Antonin Bobichon,FRA,MF,26,1995,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense
FRA-Ligue 1,2022,Angers,Azzedine Ounahi,MAR,"MF,FW",22,2000,12.5,19,8,5,13,1,10,20,50.0,10,8,0,8,15,34,4,1,defense
FRA-Ligue 1,2022,Angers,Batista Mendy,FRA,"MF,DF",22,2000,31.8,70,30,34,28,8,37,53,69.8,16,38,6,32,21,91,29,2,defense
FRA-Ligue 1,2022,Angers,Cédric Hountondji,BEN,DF,28,1994,34.4,50,36,31,17,2,19,29,65.5,10,44,22,22,59,109,132,1,defense
FRA-Ligue 1,2022,Angers,Faouzi Ghoulam,ALG,DF,31,1991,5.3,3,3,1,1,1,3,5,60.0,2,4,2,2,4,7,12,1,defense
FRA-Ligue 1,2022,Angers,Farid El Melali,ALG,"DF,FW",25,1997,9.0,21,12,7,12,2,11,22,50.0,11,16,0,16,8,29,7,0,defense
FRA-Ligue 1,2022,Angers,Halid Šabanović,BIH,DF,22,1999,7.1,8,6,7,1,0,6,8,75.0,2,8,2,6,8,16,12,0,defense
FRA-Ligue 1,2022,Angers,Himad Abdelli,ALG,"MF,FW",22,1999,23.7,64,38,22,32,10,31,67,46.3,36,30,1,29,28,92,15,0,defense
FRA-Ligue 1,2022,Angers,Ibrahim Amadou,FRA,"DF,MF",29,1993,4.7,10,7,6,3,1,7,11,63.6,4,7,3,4,10,20,20,0,defense
FRA-Ligue 1,2022,Angers,Ibrahima Niane,SEN,FW,23,1999,12.6,6,2,1,4,1,1,6,16.7,5,8,2,6,1,7,9,0,defense
FRA-Ligue 1,2022,Angers,Ilyes Cheti,ALG,DF,27,1995,2.3,6,4,4,0,2,5,8,62.5,3,5,1,4,4,10,7,0,defense
FRA-Ligue 1,2022,Angers,Jason Mbock,FRA,"MF,FW",22,1999,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2022,Angers,Jean Mattéo Bahoya,FRA,"FW,MF",17,2005,3.0,7,3,1,3,3,4,7,57.1,3,4,0,4,0,7,0,0,defense
FRA-Ligue 1,2022,Angers,Justin-Noël Kalumba,FRA,DF,17,2004,6.1,9,5,5,2,2,5,16,31.3,11,4,1,3,4,13,5,0,defense
FRA-Ligue 1,2022,Angers,Lilian Raolisoa,FRA,"DF,MF",22,2000,1.9,11,9,6,3,2,7,10,70.0,3,3,1,2,3,14,5,0,defense
FRA-Ligue 1,2022,Angers,Lois Diony,FRA,FW,29,1992,5.6,1,0,0,1,0,1,3,33.3,2,2,0,2,0,1,1,0,defense
FRA-Ligue 1,2022,Angers,Marin Jakoliš,CRO,FW,25,1996,0.3,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,defense
FRA-Ligue 1,2022,Angers,Miha Blažič,SVN,DF,29,1993,22.0,8,6,8,0,0,7,15,46.7,8,25,19,6,22,30,80,1,defense
FRA-Ligue 1,2022,Angers,Nabil Bentaleb,ALG,MF,27,1994,27.7,74,40,31,35,8,36,61,59.0,25,33,11,22,44,118,29,3,defense
FRA-Ligue 1,2022,Angers,Ousmane Camara,FRA,DF,19,2003,5.8,10,6,5,5,0,5,12,41.7,7,4,2,2,11,21,15,0,defense
FRA-Ligue 1,2022,Angers,Paul Bernardoni,FRA,GK,25,1997,27.0,2,0,2,0,0,2,3,66.7,1,1,0,1,1,3,12,1,defense
FRA-Ligue 1,2022,Angers,Pierrick Capelle,FRA,"MF,DF",35,1987,15.9,36,21,17,15,4,22,55,40.0,33,24,3,21,15,51,24,0,defense
FRA-Ligue 1,2022,Angers,Sada Thioub,SEN,"DF,FW",27,1995,11.8,19,10,9,8,2,8,17,47.1,9,13,0,13,7,26,5,1,defense
FRA-Ligue 1,2022,Angers,Sofiane Boufal,MAR,"FW,MF",28,1993,9.3,14,9,7,4,3,3,14,21.4,11,6,0,6,5,19,1,0,defense
FRA-Ligue 1,2022,Angers,Souleyman Doumbia,CIV,"DF,FW",25,1996,19.9,45,31,31,13,1,17,31,54.8,14,20,3,17,27,72,27,1,defense
FRA-Ligue 1,2022,Angers,Waniss Taibi,FRA,MF,20,2002,2.1,9,5,4,4,1,2,4,50.0,2,1,0,1,2,11,2,0,defense
FRA-Ligue 1,2022,Angers,Yahia Fofana,CIV,GK,21,2000,11.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,1,defense
FRA-Ligue 1,2022,Angers,Yan Valery,TUN,DF,23,1999,27.7,54,39,28,20,6,20,37,54.1,17,35,15,20,34,88,82,0,defense
FRA-Ligue 1,2022,Angers,Zinédine Ould Khaled,FRA,"MF,FW",22,2000,0.6,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,0,0,defense
FRA-Ligue 1,2022,Auxerre,Akim Zedadka,ALG,DF,27,1995,17.8,35,21,21,10,4,18,32,56.3,14,17,3,14,23,58,51,1,defense
FRA-Ligue 1,2022,Auxerre,Alexandre Coeff,FRA,DF,30,1992,6.5,10,5,6,4,0,4,9,44.4,5,9,4,5,8,18,35,1,defense
FRA-Ligue 1,2022,Auxerre,Benoît Costil,FRA,GK,35,1987,19.0,2,0,2,0,0,2,4,50.0,2,0,0,0,0,2,5,0,defense
FRA-Ligue 1,2022,Auxerre,Birama Touré,MLI,MF,30,1992,37.8,80,47,35,35,10,34,93,36.6,59,54,9,45,67,147,49,0,defense
FRA-Ligue 1,2022,Auxerre,Brayann Pereira,FRA,DF,19,2003,2.0,6,5,5,1,0,1,5,20.0,4,2,2,0,2,8,8,1,defense
FRA-Ligue 1,2022,Auxerre,Donovan Léon,GUF,GK,29,1992,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
FRA-Ligue 1,2022,Auxerre,Dénys Bain,FRA,DF,29,1993,1.4,4,3,3,1,0,1,2,50.0,1,2,1,1,2,6,4,0,defense
FRA-Ligue 1,2022,Auxerre,Gauthier Hein,FRA,"MF,FW",25,1996,20.8,27,20,13,11,3,18,48,37.5,30,10,0,10,6,33,10,0,defense
FRA-Ligue 1,2022,Auxerre,Gaëtan Charbonnier,FRA,"FW,MF",33,1988,2.8,2,1,0,2,0,0,4,0.0,4,2,0,2,0,2,5,0,defense
FRA-Ligue 1,2022,Auxerre,Gaëtan Perrin,FRA,"MF,FW",26,1996,15.5,17,8,5,6,6,8,30,26.7,22,15,0,15,10,27,9,0,defense
FRA-Ligue 1,2022,Auxerre,Gideon Mensah,GHA,DF,24,1998,25.1,80,44,43,32,5,44,77,57.1,33,33,10,23,38,118,41,0,defense
FRA-Ligue 1,2022,Auxerre,Hamza Sakhi,FRA,MF,26,1996,18.4,44,22,22,17,5,22,42,52.4,20,16,1,15,25,69,9,0,defense
FRA-Ligue 1,2022,Auxerre,Han-Noah Massengo,FRA,MF,21,2001,12.4,27,15,10,15,2,7,16,43.8,9,12,3,9,14,41,7,0,defense
FRA-Ligue 1,2022,Auxerre,Ionuț Radu,ROU,GK,25,1997,17.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,defense
FRA-Ligue 1,2022,Auxerre,Jubal,BRA,DF,28,1993,35.7,41,26,29,11,1,19,38,50.0,19,57,34,23,53,94,193,0,defense
FRA-Ligue 1,2022,Auxerre,Julian Jeanvier,GUI,DF,30,1992,19.6,32,17,24,8,0,13,22,59.1,9,24,17,7,27,59,96,1,defense
FRA-Ligue 1,2022,Auxerre,Kays Ruiz,FRA,MF,19,2002,0.7,1,1,1,0,0,0,1,0.0,1,2,1,1,3,4,0,0,defense
FRA-Ligue 1,2022,Auxerre,Kenji-Van Boto,MAD,DF,26,1996,2.0,3,2,2,0,1,2,4,50.0,2,0,0,0,1,4,3,0,defense
FRA-Ligue 1,2022,Auxerre,Kévin Danois,FRA,MF,18,2004,0.0,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,defense
FRA-Ligue 1,2022,Auxerre,Lassine Sinayoko,MLI,"MF,FW",22,1999,17.4,33,15,14,12,7,21,40,52.5,19,12,0,12,18,51,17,0,defense
FRA-Ligue 1,2022,Auxerre,M'Baye Niang,SEN,FW,27,1994,16.5,13,7,1,8,4,3,13,23.1,10,22,1,21,1,14,20,0,defense
FRA-Ligue 1,2022,Auxerre,Mathias Autret,FRA,"MF,FW",31,1991,14.3,22,10,10,10,2,7,16,43.8,9,14,2,12,12,34,13,0,defense
FRA-Ligue 1,2022,Auxerre,Matthis Abline,FRA,"FW,MF",19,2003,9.0,4,2,0,3,1,0,5,0.0,5,6,1,5,1,5,1,0,defense
FRA-Ligue 1,2022,Auxerre,Nuno da Costa,CPV,"FW,MF",31,1991,22.3,45,23,14,23,8,11,46,23.9,35,21,1,20,20,65,15,0,defense
FRA-Ligue 1,2022,Auxerre,Ousmane Camara,GUI,"FW,MF",20,2001,0.3,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,defense
FRA-Ligue 1,2022,Auxerre,Paul Joly,FRA,DF,22,2000,9.6,33,21,21,10,2,19,35,54.3,16,13,2,11,24,57,29,2,defense
FRA-Ligue 1,2022,Auxerre,Quentin Bernard,FRA,DF,33,1989,7.0,9,7,4,2,3,7,15,46.7,8,9,1,8,15,24,17,0,defense
FRA-Ligue 1,2022,Auxerre,Rayan Raveloson,MAD,"DF,MF",25,1997,27.0,38,23,21,16,1,23,33,69.7,10,43,12,31,39,77,70,0,defense
FRA-Ligue 1,2022,Auxerre,Rémy Dugimont,FRA,"FW,MF",36,1986,1.3,2,1,0,1,1,1,2,50.0,1,3,0,3,0,2,5,0,defense
FRA-Ligue 1,2022,Auxerre,Siriki Dembélé,CIV,"MF,FW",25,1996,4.1,10,6,4,3,3,4,12,33.3,8,2,0,2,1,11,2,0,defense
FRA-Ligue 1,2022,Auxerre,Souleymane Touré,FRA,DF,19,2003,17.6,29,13,19,9,1,16,20,80.0,4,32,12,20,26,55,56,1,defense
FRA-Ligue 1,2022,Auxerre,Théo Pellenard,FRA,DF,28,1994,1.1,1,0,1,0,0,1,1,100.0,0,3,1,2,2,3,2,0,defense
FRA-Ligue 1,2022,Auxerre,Youssouf M'Changama,COM,MF,31,1990,12.0,22,11,7,12,3,7,13,53.8,6,6,0,6,15,37,6,1,defense
FRA-Ligue 1,2022,Brest,Achraf Dari,MAR,DF,23,1999,14.6,21,14,15,5,1,14,20,70.0,6,16,10,6,19,40,65,2,defense
FRA-Ligue 1,2022,Brest,Alberth Elis,HON,"MF,FW",26,1996,2.9,4,3,1,2,1,1,7,14.3,6,1,0,1,1,5,2,0,defense
FRA-Ligue 1,2022,Brest,Axel Camblan,FRA,"FW,MF",18,2003,0.8,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0,defense
FRA-Ligue 1,2022,Brest,Bradley Locko,FRA,DF,20,2002,3.0,4,3,2,1,1,2,3,66.7,1,4,0,4,2,6,13,0,defense
FRA-Ligue 1,2022,Brest,Brendan Chardonnet,FRA,DF,27,1994,27.7,45,27,27,18,0,20,38,52.6,18,40,19,21,63,108,86,1,defense
FRA-Ligue 1,2022,Brest,Christophe Hérelle,MTQ,DF,29,1992,11.8,10,4,7,2,1,4,13,30.8,9,16,11,5,20,30,48,0,defense
FRA-Ligue 1,2022,Brest,Franck Honorat,FRA,"FW,MF",25,1996,28.2,41,29,20,8,13,19,34,55.9,15,22,2,20,21,62,18,0,defense
FRA-Ligue 1,2022,Brest,Félix Lemaréchal,FRA,MF,18,2003,3.2,5,5,2,1,2,0,3,0.0,3,6,0,6,1,6,2,0,defense
FRA-Ligue 1,2022,Brest,Haris Belkebla,ALG,MF,28,1994,29.5,80,48,35,40,5,44,85,51.8,41,32,6,26,52,132,21,3,defense
FRA-Ligue 1,2022,Brest,Hianga Mananga Mbock,FRA,MF,22,1999,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2022,Brest,Hugo Magnetti,FRA,MF,24,1998,18.8,43,27,18,23,2,23,63,36.5,40,21,1,20,25,68,12,0,defense
FRA-Ligue 1,2022,Brest,Irvin Cardona,FRA,"FW,MF",24,1997,2.6,2,0,1,1,0,0,3,0.0,3,3,0,3,2,4,2,0,defense
FRA-Ligue 1,2022,Brest,Islam Slimani,ALG,FW,34,1988,11.0,5,3,2,2,1,0,3,0.0,3,2,0,2,1,6,11,0,defense
FRA-Ligue 1,2022,Brest,Jean-Kevin Duverne,HAI,DF,25,1997,27.9,72,38,44,24,4,42,73,57.5,31,33,5,28,28,100,65,1,defense
FRA-Ligue 1,2022,Brest,Jere Uronen,FIN,DF,28,1994,3.3,8,5,4,4,0,7,12,58.3,5,6,2,4,7,15,5,0,defense
FRA-Ligue 1,2022,Brest,Joaquín Blázquez,ARG,GK,21,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,defense
FRA-Ligue 1,2022,Brest,Jérémy Le Douaron,FRA,"MF,FW",24,1998,23.0,15,9,5,9,1,3,27,11.1,24,29,2,27,11,26,30,0,defense
FRA-Ligue 1,2022,Brest,Karamoko Dembélé,ENG,"FW,MF",19,2003,2.0,2,0,1,1,0,2,2,100.0,0,1,0,1,1,3,0,0,defense
FRA-Ligue 1,2022,Brest,Kenny Lala,MAD,DF,30,1991,15.7,36,19,19,15,2,22,38,57.9,16,15,5,10,21,57,28,0,defense
FRA-Ligue 1,2022,Brest,Lilian Brassier,FRA,DF,22,1999,34.4,42,30,31,8,3,23,32,71.9,9,42,19,23,53,95,132,1,defense
FRA-Ligue 1,2022,Brest,Mahdi Camara,FRA,MF,24,1998,20.2,63,36,18,38,7,25,43,58.1,18,35,4,31,40,103,16,0,defense
FRA-Ligue 1,2022,Brest,Marco Bizot,NED,GK,31,1991,37.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,24,4,defense
FRA-Ligue 1,2022,Brest,Mathias Pereira Lage,POR,"MF,FW",25,1996,14.0,20,7,5,14,1,11,29,37.9,18,10,1,9,14,34,12,0,defense
FRA-Ligue 1,2022,Brest,Noah Fadiga,SEN,DF,22,1999,14.5,30,21,18,9,3,14,26,53.8,12,17,7,10,26,56,18,0,defense
FRA-Ligue 1,2022,Brest,Pierre Lees-Melou,FRA,MF,29,1993,30.7,97,55,55,37,5,57,123,46.3,66,48,13,35,52,149,46,1,defense
FRA-Ligue 1,2022,Brest,Romain Del Castillo,FRA,"MF,FW",26,1996,15.8,39,24,13,17,9,16,36,44.4,20,14,1,13,11,50,5,0,defense
FRA-Ligue 1,2022,Brest,Steve Mounié,BEN,FW,27,1994,18.4,13,5,1,7,5,5,14,35.7,9,18,7,11,3,16,20,0,defense
FRA-Ligue 1,2022,Brest,Taïryk Arconte,FRA,FW,18,2003,1.4,1,1,0,0,1,0,3,0.0,3,1,0,1,0,1,2,0,defense
FRA-Ligue 1,2022,Brest,Youcef Belaïli,ALG,"FW,MF",30,1992,4.0,5,2,3,2,0,2,7,28.6,5,2,0,2,1,6,1,0,defense
FRA-Ligue 1,2022,Clermont Foot,Alidu Seidu,GHA,DF,22,2000,27.3,52,31,35,14,3,31,51,60.8,20,28,14,14,52,104,50,2,defense
FRA-Ligue 1,2022,Clermont Foot,Arial Mendy,SEN,DF,27,1994,2.5,4,2,3,0,1,2,2,100.0,0,2,0,2,4,8,4,0,defense
FRA-Ligue 1,2022,Clermont Foot,Aïman Maurer,MAR,MF,17,2004,5.6,2,1,1,1,0,1,10,10.0,9,1,0,1,3,5,5,0,defense
FRA-Ligue 1,2022,Clermont Foot,Baila Diallo,FRA,"DF,MF",21,2001,1.0,1,0,1,0,0,0,0,,0,1,1,0,0,1,1,0,defense
FRA-Ligue 1,2022,Clermont Foot,Brandon Baiye,BEL,MF,21,2000,0.6,3,2,2,1,0,2,3,66.7,1,1,0,1,1,4,3,0,defense
FRA-Ligue 1,2022,Clermont Foot,Cheick Konaté,MLI,DF,18,2004,6.4,19,12,10,7,2,13,22,59.1,9,7,1,6,13,32,8,1,defense
FRA-Ligue 1,2022,Clermont Foot,Elba Rashani,KVX,"MF,FW",29,1993,24.0,39,26,13,19,7,13,39,33.3,26,27,2,25,21,60,19,0,defense
FRA-Ligue 1,2022,Clermont Foot,Florent Ogier,FRA,DF,33,1989,18.9,33,16,20,12,1,22,39,56.4,17,22,13,9,18,51,64,1,defense
FRA-Ligue 1,2022,Clermont Foot,Grejohn Kyei,FRA,FW,26,1995,24.8,16,7,2,9,5,4,13,30.8,9,14,3,11,6,22,22,0,defense
FRA-Ligue 1,2022,Clermont Foot,Jason Berthomier,FRA,MF,32,1990,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2022,Clermont Foot,Jean-Claude Billong,CMR,MF,28,1993,0.3,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,defense
FRA-Ligue 1,2022,Clermont Foot,Jim Allevinah,GAB,"DF,FW",27,1995,24.9,39,24,24,11,4,19,62,30.6,43,24,2,22,24,63,26,1,defense
FRA-Ligue 1,2022,Clermont Foot,Jodel Dossou,BEN,"MF,DF",30,1992,2.9,7,4,3,2,2,4,4,100.0,0,2,1,1,1,8,0,0,defense
FRA-Ligue 1,2022,Clermont Foot,Johan Gastien,FRA,MF,34,1988,28.9,62,34,30,23,9,38,111,34.2,73,37,7,30,36,98,25,1,defense
FRA-Ligue 1,2022,Clermont Foot,Jérémie Bela,ANG,"DF,MF",29,1993,8.3,6,4,2,1,3,3,4,75.0,1,10,1,9,9,15,8,0,defense
FRA-Ligue 1,2022,Clermont Foot,Komnen Andrić,SRB,FW,27,1995,16.1,13,5,2,7,4,2,15,13.3,13,8,1,7,8,21,13,0,defense
FRA-Ligue 1,2022,Clermont Foot,Mateusz Wieteska,POL,DF,25,1997,34.6,41,23,28,13,0,19,33,57.6,14,44,28,16,56,97,97,4,defense
FRA-Ligue 1,2022,Clermont Foot,Maxime Gonalons,FRA,MF,33,1989,16.1,52,32,25,21,6,25,53,47.2,28,21,1,20,20,72,7,1,defense
FRA-Ligue 1,2022,Clermont Foot,Maximiliano Caufriez,BEL,DF,25,1997,24.7,40,24,31,8,1,20,28,71.4,8,33,18,15,34,74,70,0,defense
FRA-Ligue 1,2022,Clermont Foot,Mehdi Zeffane,ALG,"DF,MF",30,1992,7.3,12,7,5,7,0,4,21,19.0,17,14,6,8,22,34,12,0,defense
FRA-Ligue 1,2022,Clermont Foot,Mory Diaw,SEN,GK,29,1993,37.0,0,0,0,0,0,0,4,0.0,4,0,0,0,2,2,13,5,defense
FRA-Ligue 1,2022,Clermont Foot,Muhammed Cham,AUT,MF,21,2000,21.9,30,15,15,4,11,13,35,37.1,22,13,0,13,7,37,5,0,defense
FRA-Ligue 1,2022,Clermont Foot,Neto Borges,BRA,DF,25,1996,31.5,75,45,45,20,10,46,75,61.3,29,45,11,34,41,116,62,1,defense
FRA-Ligue 1,2022,Clermont Foot,Ouparine Djoco,GNB,GK,24,1998,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
FRA-Ligue 1,2022,Clermont Foot,Saîf-Eddine Khaoui,TUN,MF,27,1995,22.5,47,28,14,25,8,15,47,31.9,32,17,2,15,33,80,8,0,defense
FRA-Ligue 1,2022,Clermont Foot,Souleymane Cissé,FRA,DF,19,2002,0.4,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,2,0,defense
FRA-Ligue 1,2022,Clermont Foot,Yanis Massolin,FRA,MF,19,2002,0.7,2,1,1,0,1,0,1,0.0,1,1,0,1,2,4,0,0,defense
FRA-Ligue 1,2022,Clermont Foot,Yohann Magnin,FRA,MF,25,1997,26.7,89,54,37,45,7,54,106,50.9,52,50,12,38,25,114,46,0,defense
FRA-Ligue 1,2022,Lens,Adam Buksa,POL,"FW,MF",26,1996,1.1,1,0,0,0,1,0,3,0.0,3,0,0,0,0,1,0,0,defense
FRA-Ligue 1,2022,Lens,Adrien Thomasson,FRA,"MF,FW",28,1993,14.2,24,17,8,11,5,12,45,26.7,33,25,2,23,4,28,17,0,defense
FRA-Ligue 1,2022,Lens,Alexis Claude-Maurice,FRA,"MF,FW",24,1998,6.7,14,9,5,8,1,6,16,37.5,10,6,0,6,2,16,1,0,defense
FRA-Ligue 1,2022,Lens,Angelo Fulgini,FRA,"MF,FW",25,1996,9.5,14,7,2,4,8,5,14,35.7,9,11,0,11,8,22,2,0,defense
FRA-Ligue 1,2022,Lens,Brice Samba,FRA,GK,28,1994,37.0,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,12,2,defense
FRA-Ligue 1,2022,Lens,Christopher Wooh,CMR,MF,20,2001,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,defense
