nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,,,
ENG,MF,30-161,1994,4.4,0,2,1,50.0,0.45,0.23,0.0,0.0,29.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,ENG-Premier League,2024,shooting
POR,"FW,MF",25-253,1999,8.6,3,18,5,27.8,2.1,0.58,0.17,0.6,14.8,0,0,0,1.6,1.6,0.09,1.4,1.4,ENG-Premier League,2024,shooting
BEL,GK,33-044,1992,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
BRA,DF,23-285,2001,8.4,0,2,1,50.0,0.24,0.12,0.0,0.0,8.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2,ENG-Premier League,2024,shooting
ENG,MF,25-074,2000,24.4,5,47,16,34.0,1.92,0.66,0.11,0.31,16.1,3,0,0,4.2,4.2,0.09,0.8,0.8,ENG-Premier League,2024,shooting
BRA,DF,22-281,2002,29.5,1,20,4,20.0,0.68,0.14,0.05,0.25,24.3,3,0,0,1.2,1.2,0.06,-0.2,-0.2,ENG-Premier League,2024,shooting
WAL,DF,23-363,2001,21.8,1,31,6,19.4,1.42,0.27,0.03,0.17,19.4,1,0,0,2.1,2.1,0.07,-1.1,-1.1,ENG-Premier League,2024,shooting
ARG,"MF,FW",26-287,1998,16.6,0,17,7,41.2,1.02,0.42,0.0,0.0,18.5,0,0,0,1.4,1.4,0.08,-1.4,-1.4,ENG-Premier League,2024,shooting
SRB,DF,27-181,1997,30.0,4,26,7,26.9,0.87,0.23,0.15,0.57,12.1,0,0,0,3.6,3.6,0.14,0.4,0.4,ENG-Premier League,2024,shooting
NGA,DF,28-185,1996,28.5,2,9,2,22.2,0.32,0.07,0.22,1.0,24.8,0,0,0,0.6,0.6,0.07,1.4,1.4,ENG-Premier League,2024,shooting
PAR,"FW,MF",25-223,1999,2.9,1,10,5,50.0,3.42,1.71,0.1,0.2,18.9,0,0,0,0.9,0.9,0.09,0.1,0.1,ENG-Premier League,2024,shooting
ENG,MF,27-141,1997,19.2,2,31,9,29.0,1.62,0.47,0.06,0.22,18.9,0,0,0,2.3,2.3,0.07,-0.3,-0.3,ENG-Premier League,2024,shooting
NGA,FW,27-242,1997,4.0,1,10,4,40.0,2.48,0.99,0.1,0.25,12.6,0,0,0,2.1,2.1,0.21,-1.1,-1.1,ENG-Premier League,2024,shooting
CIV,DF,34-067,1991,1.7,0,1,1,100.0,0.6,0.6,0.0,0.0,10.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,ENG-Premier League,2024,shooting
ESP,"DF,MF",31-307,1993,9.6,0,6,0,0.0,0.62,0.0,0.0,,23.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ENG-Premier League,2024,shooting
ENG,GK,26-332,1998,23.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,"FW,MF",28-060,1997,13.9,2,25,7,28.0,1.8,0.5,0.08,0.29,16.6,0,0,1,3.3,2.3,0.09,-1.3,-0.3,ENG-Premier League,2024,shooting
ENG,MF,36-336,1988,4.0,0,3,0,0.0,0.75,0.0,0.0,,18.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,ENG-Premier League,2024,shooting
DEN,"FW,MF",23-323,2001,1.6,0,2,0,0.0,1.26,0.0,0.0,,22.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ENG-Premier League,2024,shooting
ENG,GK,35-129,1989,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
GER,DF,23-121,2001,3.7,0,1,0,0.0,0.27,0.0,0.0,,9.1,0,0,0,0.3,0.3,0.32,-0.3,-0.3,ENG-Premier League,2024,shooting
CHI,FW,25-358,1999,5.0,0,11,1,9.1,2.2,0.2,0.0,0.0,17.3,0,0,0,0.9,0.9,0.08,-0.9,-0.9,ENG-Premier League,2024,shooting
ENG,FW,23-264,2001,13.9,2,26,8,30.8,1.87,0.57,0.08,0.25,13.2,0,0,1,4.9,4.1,0.16,-2.9,-2.1,ENG-Premier League,2024,shooting
ARG,MF,22-132,2002,0.1,0,1,1,100.0,9.0,9.0,0.0,0.0,9.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,ENG-Premier League,2024,shooting
ENG,DF,31-205,1993,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,MF,26-081,1999,17.9,1,9,3,33.3,0.5,0.17,0.11,0.33,17.6,0,0,0,0.6,0.6,0.07,0.4,0.4,ENG-Premier League,2024,shooting
ENG,DF,31-074,1994,9.9,0,2,0,0.0,0.2,0.0,0.0,,7.9,0,0,0,0.3,0.3,0.14,-0.3,-0.3,ENG-Premier League,2024,shooting
ENG,DF,27-182,1997,9.9,0,4,1,25.0,0.4,0.1,0.0,0.0,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ENG-Premier League,2024,shooting
POL,DF,28-364,1996,23.1,2,5,2,40.0,0.22,0.09,0.4,1.0,16.0,0,0,0,0.7,0.7,0.13,1.3,1.3,ENG-Premier League,2024,shooting
NGA,"MF,DF",28-264,1996,21.2,3,17,7,41.2,0.8,0.33,0.18,0.43,14.0,0,0,0,2.7,2.7,0.16,0.3,0.3,ENG-Premier League,2024,shooting
ENG,GK,30-055,1995,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
GHA,"FW,MF",23-055,2002,10.1,1,17,6,35.3,1.68,0.59,0.06,0.17,17.9,0,0,0,1.0,1.0,0.06,0.0,0.0,ENG-Premier League,2024,shooting
ENG,DF,27-363,1997,28.4,0,17,5,29.4,0.6,0.18,0.0,0.0,19.1,0,0,0,0.6,0.6,0.03,-0.6,-0.6,ENG-Premier League,2024,shooting
FRA,MF,21-016,2004,13.1,0,8,0,0.0,0.61,0.0,0.0,,18.8,0,0,0,0.7,0.7,0.09,-0.7,-0.7,ENG-Premier League,2024,shooting
POR,MF,20-275,2004,25.8,2,36,13,36.1,1.4,0.5,0.06,0.15,18.3,3,0,0,3.7,3.7,0.1,-1.7,-1.7,ENG-Premier League,2024,shooting
CIV,FW,28-196,1996,0.8,0,1,0,0.0,1.25,0.0,0.0,,18.8,0,0,0,0.2,0.2,0.16,-0.2,-0.2,ENG-Premier League,2024,shooting
ENG,DF,22-315,2002,6.9,0,2,0,0.0,0.29,0.0,0.0,,5.9,0,0,0,0.2,0.2,0.12,-0.2,-0.2,ENG-Premier League,2024,shooting
NGA,FW,30-318,1994,9.7,4,29,14,48.3,3.0,1.45,0.14,0.29,10.4,0,0,0,3.2,3.2,0.11,0.8,0.8,ENG-Premier League,2024,shooting
ENG,DF,22-014,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
SCO,"FW,MF",28-274,1996,1.6,0,2,0,0.0,1.29,0.0,0.0,,12.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ENG-Premier League,2024,shooting
SCO,"FW,DF",31-046,1994,3.4,0,1,1,100.0,0.29,0.29,0.0,0.0,31.6,0,0,0,0.0,0.0,0.03,0.0,0.0,ENG-Premier League,2024,shooting
IRL,DF,28-301,1996,12.4,0,5,0,0.0,0.4,0.0,0.0,,18.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ENG-Premier League,2024,shooting
ENG,"FW,DF",18-267,2006,0.3,0,1,0,0.0,3.21,0.0,0.0,,20.7,0,0,0,0.0,0.0,0.02,0.0,0.0,ENG-Premier League,2024,shooting
ENG,"DF,FW",22-073,2003,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,DF,23-071,2002,25.6,1,18,7,38.9,0.7,0.27,0.06,0.14,10.2,0,0,0,1.7,1.7,0.1,-0.7,-0.7,ENG-Premier League,2024,shooting
ENG,"FW,MF",19-030,2006,18.0,2,27,9,33.3,1.5,0.5,0.07,0.22,19.7,0,0,0,2.4,2.4,0.09,-0.4,-0.4,ENG-Premier League,2024,shooting
BRA,"DF,MF",24-051,2001,2.3,0,1,0,0.0,0.43,0.0,0.0,,31.9,0,0,0,0.0,0.0,0.01,0.0,0.0,ENG-Premier League,2024,shooting
IRL,MF,25-049,2000,6.5,1,5,1,20.0,0.77,0.15,0.2,1.0,17.6,1,0,0,0.4,0.4,0.08,0.6,0.6,ENG-Premier League,2024,shooting
JPN,"DF,MF",24-287,2000,16.2,1,13,5,38.5,0.8,0.31,0.08,0.2,19.2,1,0,0,0.5,0.5,0.04,0.5,0.5,ENG-Premier League,2024,shooting
ENG,DF,19-356,2005,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
CZE,GK,22-029,2003,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,"DF,MF",19-030,2006,14.0,0,1,1,100.0,0.07,0.07,0.0,0.0,24.6,0,0,0,0.0,0.0,0.02,0.0,0.0,ENG-Premier League,2024,shooting
WAL,DF,31-352,1993,9.0,0,3,1,33.3,0.33,0.11,0.0,0.0,14.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,ENG-Premier League,2024,shooting
ENG,GK,26-093,1999,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
WAL,FW,23-323,2001,20.9,11,52,20,38.5,2.49,0.96,0.21,0.55,11.3,0,0,0,9.8,9.8,0.19,1.2,1.2,ENG-Premier League,2024,shooting
ARG,DF,26-349,1998,14.2,1,14,7,50.0,0.98,0.49,0.07,0.14,9.2,0,0,0,1.4,1.4,0.1,-0.4,-0.4,ENG-Premier League,2024,shooting
ENG,"FW,MF",21-018,2004,0.4,0,1,1,100.0,2.65,2.65,0.0,0.0,13.9,0,0,0,0.0,0.0,0.04,0.0,0.0,ENG-Premier League,2024,shooting
SWE,"MF,FW",24-351,2000,23.9,7,43,16,37.2,1.8,0.67,0.16,0.44,14.7,0,0,0,4.1,4.1,0.1,2.9,2.9,ENG-Premier League,2024,shooting
ITA,DF,22-134,2002,19.4,0,5,1,20.0,0.26,0.05,0.0,0.0,15.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ENG-Premier League,2024,shooting
ENG,DF,24-245,2000,13.8,1,8,3,37.5,0.58,0.22,0.13,0.33,22.9,0,0,0,0.5,0.5,0.06,0.5,0.5,ENG-Premier League,2024,shooting
ENG,FW,27-209,1997,21.7,7,55,22,40.0,2.53,1.01,0.13,0.32,12.3,0,0,0,9.4,9.4,0.17,-2.4,-2.4,ENG-Premier League,2024,shooting
ENG,GK,37-025,1988,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ITA,GK,28-186,1996,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,MF,28-139,1996,18.8,9,38,17,44.7,2.02,0.91,0.24,0.53,16.3,5,0,0,5.8,5.8,0.15,3.2,3.2,ENG-Premier League,2024,shooting
AUT,DF,26-204,1998,3.9,0,4,2,50.0,1.04,0.52,0.0,0.0,11.3,0,0,0,0.3,0.3,0.09,-0.3,-0.3,ENG-Premier League,2024,shooting
SWE,MF,19-068,2006,12.0,0,12,2,16.7,1.0,0.17,0.0,0.0,19.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7,ENG-Premier League,2024,shooting
FRA,FW,19-349,2005,3.5,1,10,5,50.0,2.88,1.44,0.0,0.0,17.7,0,1,1,1.6,0.8,0.08,-0.6,-0.8,ENG-Premier League,2024,shooting
NED,DF,23-357,2001,10.1,0,6,2,33.3,0.6,0.2,0.0,0.0,11.1,0,0,0,0.6,0.6,0.09,-0.6,-0.6,ENG-Premier League,2024,shooting
ENG,"FW,MF",17-243,2007,2.1,0,3,0,0.0,1.46,0.0,0.0,,19.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2,ENG-Premier League,2024,shooting
SEN,MF,22-209,2002,16.2,3,27,12,44.4,1.67,0.74,0.11,0.25,21.2,0,0,0,3.1,3.1,0.12,-0.1,-0.1,ENG-Premier League,2024,shooting
ESP,DF,25-210,1999,26.4,2,36,8,22.2,1.37,0.3,0.06,0.25,23.0,3,0,0,1.5,1.5,0.04,0.5,0.5,ENG-Premier League,2024,shooting
ROU,DF,23-067,2002,13.9,0,5,1,20.0,0.36,0.07,0.0,0.0,12.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,ENG-Premier League,2024,shooting
BRA,FW,27-336,1997,3.1,2,6,3,50.0,1.94,0.97,0.33,0.67,8.4,0,0,0,1.2,1.2,0.2,0.8,0.8,ENG-Premier League,2024,shooting
URU,MF,27-290,1997,15.5,2,22,5,22.7,1.42,0.32,0.09,0.4,17.4,0,0,0,1.3,1.3,0.06,0.7,0.7,ENG-Premier League,2024,shooting
ESP,DF,28-116,1996,1.4,0,1,0,0.0,0.73,0.0,0.0,,5.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,ENG-Premier League,2024,shooting
KOR,FW,32-277,1992,22.3,7,53,24,45.3,2.38,1.08,0.11,0.25,17.0,1,1,2,7.0,5.4,0.1,0.0,0.6,ENG-Premier League,2024,shooting
GER,"FW,MF",29-036,1996,5.7,0,8,3,37.5,1.4,0.52,0.0,0.0,18.2,0,0,0,1.0,1.0,0.12,-1.0,-1.0,ENG-Premier League,2024,shooting
ENG,"FW,MF",19-356,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
FRA,FW,20-134,2004,5.0,0,9,1,11.1,1.8,0.2,0.0,0.0,16.5,0,0,0,0.7,0.7,0.07,-0.7,-0.7,ENG-Premier League,2024,shooting
MLI,MF,28-224,1996,12.8,2,9,3,33.3,0.7,0.23,0.22,0.67,22.3,0,0,0,0.6,0.6,0.06,1.4,1.4,ENG-Premier League,2024,shooting
ENG,DF,35-117,1989,6.5,0,3,0,0.0,0.46,0.0,0.0,,29.8,2,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2024,shooting
ENG,DF,27-136,1997,29.0,2,13,4,30.8,0.45,0.14,0.15,0.5,15.5,0,0,0,1.0,1.0,0.08,1.0,1.0,ENG-Premier League,2024,shooting
FRA,GK,32-043,1993,19.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
SCO,MF,24-333,2000,1.8,0,4,2,50.0,2.17,1.08,0.0,0.0,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ENG-Premier League,2024,shooting
ESP,"MF,FW",28-099,1997,13.1,1,20,6,30.0,1.53,0.46,0.05,0.17,19.9,1,0,0,1.2,1.2,0.06,-0.2,-0.2,ENG-Premier League,2024,shooting
NED,"FW,MF",23-163,2001,8.7,1,14,4,28.6,1.6,0.46,0.07,0.25,13.4,0,0,0,1.6,1.6,0.12,-0.6,-0.6,ENG-Premier League,2024,shooting
ENG,"FW,MF",32-262,1992,3.2,1,14,5,35.7,4.44,1.58,0.07,0.2,15.5,0,0,0,2.3,2.3,0.16,-1.3,-1.3,ENG-Premier League,2024,shooting
MEX,MF,27-169,1997,18.1,0,11,1,9.1,0.61,0.06,0.0,0.0,26.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,ENG-Premier League,2024,shooting
ITA,DF,30-251,1994,20.6,2,14,7,50.0,0.68,0.34,0.14,0.29,18.8,3,0,0,1.8,1.8,0.13,0.2,0.2,ENG-Premier League,2024,shooting
IRL,FW,20-174,2004,1.6,0,5,1,20.0,3.21,0.64,0.0,0.0,17.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ENG-Premier League,2024,shooting
ARG,MF,30-364,1994,11.3,0,8,1,12.5,0.71,0.09,0.0,0.0,27.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ENG-Premier League,2024,shooting
ENG,MF,30-161,1994,6.5,0,3,1,33.3,0.46,0.15,0.0,0.0,24.3,2,0,0,0.4,0.4,0.12,-0.4,-0.4,ENG-Premier League,2024,shooting
ENG,"FW,MF",28-112,1996,26.3,8,70,28,40.0,2.66,1.07,0.1,0.25,17.9,1,1,1,6.8,6.1,0.09,1.2,0.9,ENG-Premier League,2024,shooting
FRA,DF,25-102,1999,13.6,0,4,0,0.0,0.29,0.0,0.0,,14.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ENG-Premier League,2024,shooting
ENG,DF,20-165,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
GRE,DF,27-121,1997,19.5,0,16,5,31.3,0.82,0.26,0.0,0.0,15.4,0,0,0,1.2,1.2,0.07,-1.2,-1.2,ENG-Premier League,2024,shooting
ENG,MF,19-052,2006,0.5,0,1,0,0.0,1.84,0.0,0.0,,12.7,0,0,0,0.0,0.0,0.03,0.0,0.0,ENG-Premier League,2024,shooting
BRA,"MF,FW",27-227,1997,22.1,4,36,3,8.3,1.63,0.14,0.06,0.67,19.5,4,2,2,5.1,3.5,0.1,-1.1,-1.5,ENG-Premier League,2024,shooting
BRA,"MF,FW",19-061,2006,1.2,0,2,0,0.0,1.65,0.0,0.0,,16.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,ENG-Premier League,2024,shooting
ENG,DF,27-323,1997,30.2,0,11,2,18.2,0.36,0.07,0.0,0.0,8.4,0,0,0,1.4,1.4,0.13,-1.4,-1.4,ENG-Premier League,2024,shooting
JAM,FW,35-014,1990,9.3,1,19,4,21.1,2.05,0.43,0.05,0.25,12.6,0,0,0,2.2,2.2,0.12,-1.2,-1.2,ENG-Premier League,2024,shooting
GHA,"FW,MF",24-252,2000,23.1,3,59,17,28.8,2.56,0.74,0.05,0.18,15.3,0,0,0,5.9,5.9,0.1,-2.9,-2.9,ENG-Premier League,2024,shooting
GER,FW,32-061,1993,5.0,3,11,4,36.4,2.19,0.8,0.27,0.75,10.6,0,0,0,1.7,1.7,0.15,1.3,1.3,ENG-Premier League,2024,shooting
ENG,DF,19-120,2005,5.9,0,3,0,0.0,0.51,0.0,0.0,,20.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2024,shooting
CZE,MF,30-043,1995,23.9,7,47,12,25.5,1.97,0.5,0.15,0.58,11.4,0,0,0,5.3,5.3,0.12,1.7,1.7,ENG-Premier League,2024,shooting
CZE,DF,32-232,1992,8.2,0,4,1,25.0,0.49,0.12,0.0,0.0,16.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,ENG-Premier League,2024,shooting
POL,GK,39-358,1985,11.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,DF,21-041,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
BRA,MF,23-269,2001,21.2,0,7,1,14.3,0.33,0.05,0.0,0.0,22.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,ENG-Premier League,2024,shooting
MLI,MF,23-234,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
POR,"MF,FW",21-023,2004,2.6,0,2,0,0.0,0.76,0.0,0.0,,19.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,ENG-Premier League,2024,shooting
POR,MF,25-065,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
ENG,DF,34-340,1990,10.8,0,5,1,20.0,0.46,0.09,0.0,0.0,8.5,0,0,0,0.5,0.5,0.1,-0.5,-0.5,ENG-Premier League,2024,shooting
POR,"MF,FW",29-172,1995,0.5,0,1,0,0.0,1.87,0.0,0.0,,24.4,0,0,0,0.0,0.0,0.04,0.0,0.0,ENG-Premier League,2024,shooting
CIV,DF,27-298,1997,8.7,0,4,1,25.0,0.46,0.12,0.0,0.0,28.2,1,0,0,0.2,0.2,0.05,-0.2,-0.2,ENG-Premier League,2024,shooting
POR,"MF,FW",28-133,1996,8.6,2,18,7,38.9,2.1,0.82,0.11,0.29,19.9,0,0,0,2.2,2.2,0.12,-0.2,-0.2,ENG-Premier League,2024,shooting
KOR,"MF,FW",29-075,1996,7.1,2,5,3,60.0,0.71,0.42,0.4,0.67,17.4,0,0,0,0.8,0.8,0.16,1.2,1.2,ENG-Premier League,2024,shooting
FRA,"MF,FW",26-288,1998,16.0,2,20,5,25.0,1.25,0.31,0.1,0.4,21.7,2,0,0,1.3,1.3,0.07,0.7,0.7,ENG-Premier League,2024,shooting
POR,GK,32-084,1993,24.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
BRA,MF,24-058,2001,27.0,3,30,7,23.3,1.11,0.26,0.1,0.43,17.8,0,0,0,2.6,2.6,0.09,0.4,0.4,ENG-Premier League,2024,shooting
NOR,FW,25-064,2000,24.9,11,44,29,65.9,1.76,1.16,0.25,0.38,12.1,0,0,0,7.8,7.8,0.18,3.2,3.2,ENG-Premier League,2024,shooting
GAB,"MF,DF",31-222,1993,15.2,1,18,5,27.8,1.19,0.33,0.06,0.2,21.9,0,0,0,1.4,1.4,0.08,-0.4,-0.4,ENG-Premier League,2024,shooting
ZIM,"MF,FW",28-293,1996,5.8,1,14,4,28.6,2.43,0.69,0.07,0.25,15.1,0,0,0,2.8,2.8,0.2,-1.8,-1.8,ENG-Premier League,2024,shooting
BRA,"MF,FW",25-319,1999,23.8,13,86,35,40.7,3.61,1.47,0.15,0.37,20.6,10,0,0,6.7,6.7,0.08,6.3,6.3,ENG-Premier League,2024,shooting
IRL,DF,33-085,1992,19.6,2,10,3,30.0,0.51,0.15,0.2,0.67,11.4,0,0,0,1.0,1.0,0.1,1.0,1.0,ENG-Premier League,2024,shooting
BFA,DF,22-147,2002,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
POR,DF,31-146,1993,25.8,0,13,6,46.2,0.5,0.23,0.0,0.0,24.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7,ENG-Premier League,2024,shooting
ESP,"MF,FW",32-335,1992,6.8,2,14,7,50.0,2.07,1.03,0.14,0.29,19.4,1,0,0,2.6,2.6,0.18,-0.6,-0.6,ENG-Premier League,2024,shooting
BRA,DF,18-284,2006,0.8,0,1,1,100.0,1.29,1.29,0.0,0.0,22.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ENG-Premier League,2024,shooting
ALG,DF,23-309,2001,28.3,3,28,7,25.0,0.99,0.25,0.11,0.43,15.1,0,0,0,2.3,2.3,0.08,0.7,0.7,ENG-Premier League,2024,shooting
POR,"DF,FW",21-278,2003,6.6,1,4,2,50.0,0.61,0.3,0.25,0.5,15.9,0,0,0,0.4,0.4,0.09,0.6,0.6,ENG-Premier League,2024,shooting
ENG,GK,32-017,1993,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2024,shooting
URU,DF,26-153,1998,17.1,0,6,3,50.0,0.35,0.18,0.0,0.0,14.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4,ENG-Premier League,2024,shooting
ENG,MF,23-176,2001,5.4,0,9,2,22.2,1.66,0.37,0.0,0.0,24.5,1,0,0,0.6,0.6,0.06,-0.6,-0.6,ENG-Premier League,2024,shooting
POR,DF,26-085,1999,22.0,0,7,2,28.6,0.32,0.09,0.0,0.0,11.6,0,0,0,0.7,0.7,0.1,-0.7,-0.7,ENG-Premier League,2024,shooting
COL,DF,23-344,2001,4.9,0,2,0,0.0,0.41,0.0,0.0,,12.4,0,0,0,0.3,0.3,0.17,-0.3,-0.3,ENG-Premier League,2024,shooting
