league,season,team,player,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP,stat_type
,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,xA,A-xAG,,,,,,
FRA-Ligue 1,2024,Lens,Andy Diouf,FRA,MF,21-329,2003,19.7,666,854,78.0,8985,2333,406,469,86.6,193,236,81.8,31,62,50.0,1,1.8,2.3,-0.8,22,43,25,1,95,passing
FRA-Ligue 1,2024,Lens,Angelo Fulgini,FRA,"MF,FW",28-234,1996,10.3,442,572,77.3,6502,1758,247,285,86.7,134,170,78.8,31,63,49.2,1,2.6,2.5,-1.6,20,28,25,7,62,passing
FRA-Ligue 1,2024,Lens,Brice Samba,FRA,GK,30-351,1994,15.0,415,512,81.1,11184,7765,89,90,98.9,185,188,98.4,138,229,60.3,0,0.0,0.1,0.0,0,15,1,0,1,passing
FRA-Ligue 1,2024,Lens,David Costa,POR,"MF,FW",24-096,2001,3.9,128,155,82.6,1902,615,66,73,90.4,49,60,81.7,6,10,60.0,0,0.4,1.0,-0.4,6,12,8,4,24,passing
FRA-Ligue 1,2024,Lens,Deiver Machado,COL,"DF,MF",31-221,1993,17.1,665,794,83.8,9212,2924,409,439,93.2,195,246,79.3,29,50,58.0,4,2.1,2.8,1.9,19,28,19,15,40,passing
FRA-Ligue 1,2024,Lens,Facundo Medina,ARG,DF,25-318,1999,23.3,1324,1525,86.8,21544,7571,660,703,93.9,553,603,91.7,88,165,53.3,1,1.9,2.7,-0.9,20,121,24,2,140,passing
FRA-Ligue 1,2024,Lens,Florian Sotoca,FRA,"FW,MF",34-168,1990,18.1,650,886,73.4,9563,2590,379,450,84.2,194,262,74.0,47,73,64.4,1,1.4,2.6,-0.4,16,67,27,9,97,passing
FRA-Ligue 1,2024,Lens,Gabin Capuano,FRA,FW,18-350,2006,0.1,2,2,100.0,22,6,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Lens,Goduine Koyalipou,CTA,FW,25-055,2000,4.8,76,112,67.9,1119,207,44,57,77.2,26,36,72.2,4,5,80.0,0,0.6,0.3,-0.6,6,3,4,0,12,passing
FRA-Ligue 1,2024,Lens,Hamzat Ojediran,NGA,"MF,FW",21-148,2003,4.2,183,227,80.6,2833,850,99,111,89.2,64,74,86.5,14,25,56.0,0,0.4,0.4,-0.4,2,19,2,0,19,passing
FRA-Ligue 1,2024,Lens,Hervé Koffi,BFA,GK,28-177,1996,5.0,98,135,72.6,2631,1938,20,21,95.2,45,46,97.8,33,67,49.3,0,0.0,0.0,0.0,0,4,0,0,0,passing
FRA-Ligue 1,2024,Lens,Jeremy Agbonifo,SWE,"FW,MF",19-169,2005,2.2,30,44,68.2,388,93,18,22,81.8,9,12,75.0,1,3,33.3,0,0.2,0.3,-0.2,3,1,2,2,2,passing
FRA-Ligue 1,2024,Lens,Jhoanner Chávez,ECU,"DF,MF",22-351,2002,6.6,230,308,74.7,3617,1446,129,149,86.6,74,100,74.0,20,40,50.0,0,0.7,1.3,-0.7,9,10,8,5,9,passing
FRA-Ligue 1,2024,Lens,Jonathan Gradit,FRA,DF,32-138,1992,17.5,781,932,83.8,14218,5958,298,332,89.8,417,464,89.9,60,118,50.8,0,0.5,0.5,-0.5,7,87,8,2,90,passing
FRA-Ligue 1,2024,Lens,Juma Bah,SLE,DF,19-000,2006,3.2,114,128,89.1,1908,602,46,53,86.8,61,64,95.3,5,5,100.0,0,0.0,0.0,0.0,1,4,0,0,3,passing
FRA-Ligue 1,2024,Lens,Kembo Diliwidi,FRA,DF,19-067,2006,0.0,2,3,66.7,36,22,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,1,passing
FRA-Ligue 1,2024,Lens,Kevin Danso,AUT,DF,26-204,1998,12.0,659,770,85.6,12021,4233,256,285,89.8,354,382,92.7,46,87,52.9,0,1.0,0.4,-1.0,6,58,4,0,52,passing
FRA-Ligue 1,2024,Lens,Kyllian Antonio,FRA,"DF,FW",17-097,2008,1.0,67,78,85.9,1175,348,28,29,96.6,32,35,91.4,5,10,50.0,0,0.0,0.0,0.0,0,2,0,0,0,passing
FRA-Ligue 1,2024,Lens,M'Bala Nzola,ANG,FW,28-236,1996,16.1,226,299,75.6,2567,415,157,196,80.1,38,53,71.7,5,6,83.3,1,1.3,0.9,-0.3,20,7,9,0,22,passing
FRA-Ligue 1,2024,Lens,Malang Sarr,FRA,DF,26-078,1999,13.3,716,800,89.5,14892,4779,207,221,93.7,396,413,95.9,108,147,73.5,0,0.1,0.6,-0.1,2,50,2,0,40,passing
FRA-Ligue 1,2024,Lens,Martin Satriano,URU,"FW,DF",24-050,2001,0.5,10,18,55.6,103,26,8,11,72.7,1,3,33.3,0,1,0.0,0,0.1,0.1,-0.1,2,0,0,0,1,passing
FRA-Ligue 1,2024,Lens,Mathew Ryan,AUS,GK,33-003,1992,8.0,169,236,71.6,4551,2985,38,38,100.0,70,71,98.6,59,125,47.2,0,0.0,0.0,0.0,0,1,0,0,0,passing
FRA-Ligue 1,2024,Lens,Nampalys Mendy,SEN,MF,32-292,1992,3.5,152,167,91.0,2372,529,80,83,96.4,55,61,90.2,10,14,71.4,0,0.0,0.1,0.0,0,21,0,0,12,passing
FRA-Ligue 1,2024,Lens,Neil El Aynaoui,FRA,MF,23-283,2001,13.1,604,712,84.8,9403,2634,325,357,91.0,213,242,88.0,39,61,63.9,1,1.6,1.9,-0.6,16,58,6,2,58,passing
FRA-Ligue 1,2024,Lens,Przemysław Frankowski,POL,DF,29-364,1995,15.4,875,1092,80.1,13489,5466,479,543,88.2,319,374,85.3,48,96,50.0,2,2.5,2.9,-0.5,20,90,36,10,117,passing
FRA-Ligue 1,2024,Lens,Rayan Fofana,FRA,"FW,MF",19-058,2006,0.3,5,8,62.5,59,0,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Lens,Ruben Aguilar,FRA,"DF,MF",31-350,1993,9.6,516,645,80.0,7202,3055,332,375,88.5,132,175,75.4,28,44,63.6,1,1.0,1.0,0.0,7,29,14,3,49,passing
FRA-Ligue 1,2024,Lens,Rémy Labeau Lascary,GLP,"FW,MF",22-039,2003,7.1,127,174,73.0,1772,335,74,94,78.7,39,53,73.6,6,9,66.7,1,1.1,0.6,-0.1,7,7,9,6,7,passing
FRA-Ligue 1,2024,Lens,Tom Pouilly,FRA,DF,21-297,2003,0.7,40,56,71.4,657,212,17,21,81.0,22,27,81.5,1,5,20.0,0,0.1,0.1,-0.1,1,2,3,2,3,passing
FRA-Ligue 1,2024,Lens,Wesley Saïd,FRA,FW,29-357,1995,9.4,176,226,77.9,2202,466,112,131,85.5,53,64,82.8,3,13,23.1,0,0.8,0.9,-0.8,8,11,11,0,23,passing
FRA-Ligue 1,2024,Lille,Aaron Malouda,FRA,FW,19-132,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Lille,Alexsandro Ribeiro,BRA,DF,25-245,1999,24.0,1703,1876,90.8,33642,11540,502,537,93.5,1037,1095,94.7,147,215,68.4,1,0.3,0.9,0.7,7,170,5,2,156,passing
FRA-Ligue 1,2024,Lille,André Gomes,POR,MF,31-255,1993,11.4,705,786,89.7,11411,2874,359,380,94.5,267,291,91.8,53,75,70.7,0,0.7,1.7,-0.7,10,80,14,0,82,passing
FRA-Ligue 1,2024,Lille,Angel Gomes,ENG,MF,24-223,2000,8.2,295,364,81.0,4789,1376,142,166,85.5,119,136,87.5,21,33,63.6,1,2.1,1.6,-1.1,14,32,14,3,49,passing
FRA-Ligue 1,2024,Lille,Ayyoub Bouaddi,FRA,MF,17-191,2007,11.5,435,488,89.1,7308,1458,194,215,90.2,198,210,94.3,30,33,90.9,1,1.0,1.2,0.0,5,31,1,0,33,passing
FRA-Ligue 1,2024,Lille,Aïssa Mandi,ALG,DF,33-171,1991,16.1,914,1027,89.0,18116,5740,314,339,92.6,473,507,93.3,117,150,78.0,0,0.4,1.2,-0.4,5,93,5,2,73,passing
FRA-Ligue 1,2024,Lille,Bafodé Diakité,FRA,DF,24-095,2001,27.0,1771,1907,92.9,32975,10631,587,622,94.4,1034,1068,96.8,132,178,74.2,1,0.2,0.5,0.8,3,115,0,0,72,passing
FRA-Ligue 1,2024,Lille,Benjamin André,FRA,MF,34-251,1990,24.9,1320,1596,82.7,22247,5972,637,714,89.2,532,612,86.9,119,181,65.7,2,1.6,2.5,0.4,16,171,15,2,176,passing
FRA-Ligue 1,2024,Lille,Chuba Akpom,ENG,FW,29-184,1995,3.8,35,52,67.3,425,70,21,27,77.8,6,8,75.0,2,3,66.7,0,0.3,0.3,-0.3,3,1,1,0,2,passing
FRA-Ligue 1,2024,Lille,Edon Zhegrova,KVX,"FW,MF",26-011,1999,10.9,316,416,76.0,4971,1467,171,192,89.1,123,159,77.4,16,40,40.0,1,2.2,2.4,-1.2,16,17,26,3,54,passing
FRA-Ligue 1,2024,Lille,Ethan Mbappé,FRA,"MF,FW",18-103,2006,2.2,97,125,77.6,1625,450,50,60,83.3,30,36,83.3,12,17,70.6,0,1.5,1.1,-1.5,6,7,5,3,8,passing
FRA-Ligue 1,2024,Lille,Gabriel Gudmundsson,SWE,DF,25-347,1999,18.5,793,964,82.3,12791,3561,413,471,87.7,319,370,86.2,47,81,58.0,0,1.1,1.8,-1.1,15,54,18,10,83,passing
FRA-Ligue 1,2024,Lille,Hákon Arnar Haraldsson,ISL,"MF,FW",22-001,2003,14.4,591,735,80.4,9459,2262,295,342,86.3,227,262,86.6,46,72,63.9,2,1.9,2.3,0.1,27,51,34,4,79,passing
FRA-Ligue 1,2024,Lille,Ismaily,BRA,DF,35-090,1990,5.4,305,349,87.4,4643,1486,166,179,92.7,119,132,90.2,14,23,60.9,1,0.9,1.1,0.1,4,20,6,3,32,passing
FRA-Ligue 1,2024,Lille,Jonathan David,CAN,FW,25-087,2000,22.9,450,551,81.7,5873,905,274,317,86.4,133,153,86.9,12,17,70.6,3,3.6,2.8,-0.6,28,21,18,0,49,passing
FRA-Ligue 1,2024,Lille,Lucas Chevalier,FRA,GK,23-156,2001,28.0,694,880,78.9,17304,12208,168,168,100.0,344,351,98.0,179,356,50.3,0,0.9,0.2,-0.9,2,11,0,0,1,passing
FRA-Ligue 1,2024,Lille,Matias Fernandez-Pardo,BEL,FW,20-067,2005,6.4,121,169,71.6,1821,387,65,83,78.3,46,55,83.6,6,13,46.2,1,1.2,0.8,-0.2,8,6,6,0,14,passing
FRA-Ligue 1,2024,Lille,Mitchel Bakker,NED,"FW,DF",24-295,2000,11.2,458,579,79.1,7513,2427,234,266,88.0,169,210,80.5,41,68,60.3,2,2.6,2.2,-0.6,22,38,25,11,51,passing
FRA-Ligue 1,2024,Lille,Mohamed Lamine Bayo,GUI,FW,26-311,1998,3.4,41,58,70.7,509,90,25,31,80.6,13,18,72.2,0,1,0.0,1,0.5,0.2,0.5,4,1,2,0,4,passing
FRA-Ligue 1,2024,Lille,Nabil Bentaleb,ALG,"MF,FW",30-138,1994,1.7,80,96,83.3,1407,457,33,40,82.5,35,39,89.7,7,10,70.0,0,0.0,0.1,0.0,1,8,1,0,11,passing
FRA-Ligue 1,2024,Lille,Ngal'Ayel Mukau,COD,MF,20-132,2004,12.1,524,589,89.0,8564,1828,249,270,92.2,226,243,93.0,34,39,87.2,1,0.5,0.6,0.5,10,50,6,1,52,passing
FRA-Ligue 1,2024,Lille,Osame Sahraoui,MAR,"FW,MF",23-304,2001,12.9,471,556,84.7,6553,1825,283,317,89.3,150,168,89.3,18,23,78.3,3,3.2,3.9,-0.2,27,41,39,3,82,passing
FRA-Ligue 1,2024,Lille,Ousmane Toure,FRA,DF,20-052,2005,0.1,4,6,66.7,92,47,0,0,,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,2,passing
FRA-Ligue 1,2024,Lille,Rémy Cabella,FRA,"FW,MF",35-034,1990,10.0,559,677,82.6,7994,2110,331,367,90.2,183,218,83.9,23,43,53.5,2,1.9,2.9,0.1,20,36,22,8,65,passing
FRA-Ligue 1,2024,Lille,Thomas Meunier,BEL,DF,33-211,1991,16.3,885,1099,80.5,14962,4672,408,454,89.9,405,486,83.3,59,115,51.3,0,0.6,1.7,-0.6,11,88,17,6,92,passing
FRA-Ligue 1,2024,Lille,Tiago Santos,POR,DF,22-262,2002,4.5,175,223,78.5,2807,603,97,106,91.5,70,87,80.5,6,19,31.6,0,0.6,0.8,-0.6,5,15,8,4,17,passing
FRA-Ligue 1,2024,Lille,Younes Lachaab,FRA,"MF,FW",20-095,2005,0.1,1,2,50.0,4,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Lyon,Abner,BRA,DF,24-319,2000,10.0,464,553,83.9,6736,2803,272,298,91.3,150,177,84.7,26,42,61.9,1,1.1,2.3,-0.1,11,35,11,2,52,passing
FRA-Ligue 1,2024,Lyon,Adryelson,BRA,DF,27-019,1998,0.0,1,3,33.3,21,19,0,1,0.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,passing
FRA-Ligue 1,2024,Lyon,Ainsley Maitland-Niles,ENG,DF,27-225,1997,17.5,860,1020,84.3,13162,4112,474,519,91.3,322,370,87.0,43,76,56.6,3,2.8,2.7,0.2,21,58,20,4,82,passing
FRA-Ligue 1,2024,Lyon,Alexandre Lacazette,FRA,FW,33-318,1991,18.1,305,436,70.0,4122,1116,197,249,79.1,73,111,65.8,17,29,58.6,2,3.1,3.8,-1.1,22,30,23,4,59,passing
FRA-Ligue 1,2024,Lyon,Clinton Mata,ANG,DF,32-155,1992,24.1,1306,1481,88.2,21603,7453,609,637,95.6,617,667,92.5,64,143,44.8,3,1.2,2.1,1.8,10,76,13,6,82,passing
FRA-Ligue 1,2024,Lyon,Corentin Tolisso,FRA,MF,30-251,1994,22.7,1157,1367,84.6,17532,4927,636,708,89.8,415,469,88.5,67,104,64.4,3,4.8,4.5,-1.8,29,120,35,4,143,passing
FRA-Ligue 1,2024,Lyon,Duje Ćaleta-Car,CRO,DF,28-206,1996,13.9,735,811,90.6,14207,4675,226,245,92.2,444,467,95.1,60,87,69.0,0,0.1,0.9,-0.1,2,45,0,0,36,passing
FRA-Ligue 1,2024,Lyon,Ernest Nuamah,GHA,"FW,MF",21-161,2003,11.7,358,448,79.9,5021,917,229,252,90.9,94,121,77.7,20,30,66.7,1,1.5,1.3,-0.5,18,11,17,4,33,passing
FRA-Ligue 1,2024,Lyon,Georges Mikautadze,GEO,FW,24-162,2000,12.6,271,354,76.6,3724,777,158,192,82.3,80,104,76.9,12,16,75.0,4,3.5,2.6,0.5,14,18,11,0,46,passing
FRA-Ligue 1,2024,Lyon,Gift Orban,NGA,"FW,DF",22-268,2002,2.1,22,33,66.7,369,117,11,14,78.6,5,7,71.4,4,6,66.7,0,0.0,0.1,0.0,1,1,1,0,2,passing
FRA-Ligue 1,2024,Lyon,Jordan Veretout,FRA,MF,32-041,1993,14.7,657,786,83.6,11021,2845,314,350,89.7,285,329,86.6,49,75,65.3,0,0.6,0.8,-0.6,12,76,11,0,86,passing
FRA-Ligue 1,2024,Lyon,Lucas Perri,BRA,GK,27-122,1997,28.0,684,907,75.4,17036,11363,148,148,100.0,384,393,97.7,151,360,41.9,0,0.0,0.1,0.0,1,20,0,0,0,passing
FRA-Ligue 1,2024,Lyon,Mahamadou Diawara,FRA,MF,20-053,2005,0.2,6,7,85.7,117,60,3,4,75.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,passing
FRA-Ligue 1,2024,Lyon,Malick Fofana,BEL,FW,20-011,2005,13.4,357,468,76.3,5044,1154,225,259,86.9,111,142,78.2,10,25,40.0,4,2.5,3.0,1.5,14,20,23,10,38,passing
FRA-Ligue 1,2024,Lyon,Mama Samba Baldé,GNB,FW,29-156,1995,0.4,4,6,66.7,37,22,3,5,60.0,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,passing
FRA-Ligue 1,2024,Lyon,Maxence Caqueret,FRA,MF,25-055,2000,6.4,274,343,79.9,4339,1547,138,164,84.1,109,124,87.9,17,28,60.7,0,0.4,0.6,-0.4,10,39,10,0,50,passing
FRA-Ligue 1,2024,Lyon,Moussa Niakhate,SEN,DF,29-034,1996,24.3,1367,1508,90.6,24375,9234,521,548,95.1,748,795,94.1,79,129,61.2,0,0.3,0.6,-0.3,4,70,7,1,85,passing
FRA-Ligue 1,2024,Lyon,Nemanja Matić,SRB,MF,36-253,1988,18.8,1025,1177,87.1,17649,5384,471,520,90.6,439,477,92.0,91,129,70.5,1,1.2,1.8,-0.2,15,146,12,1,130,passing
FRA-Ligue 1,2024,Lyon,Nicolás Tagliafico,ARG,DF,32-223,1992,17.1,962,1107,86.9,14710,4606,519,567,91.5,379,426,89.0,44,70,62.9,1,0.8,0.9,0.2,5,59,5,2,79,passing
FRA-Ligue 1,2024,Lyon,Orel Mangala,BEL,MF,27-024,1998,0.7,29,32,90.6,535,176,10,10,100.0,11,11,100.0,6,6,100.0,0,0.0,0.1,0.0,1,5,0,0,7,passing
FRA-Ligue 1,2024,Lyon,Paul Akouokou,CIV,MF,27-112,1997,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Lyon,Rayan Cherki,FRA,"FW,MF",21-237,2003,17.5,824,1052,78.3,13216,4012,449,504,89.1,293,353,83.0,63,134,47.0,9,8.3,9.4,0.7,58,76,59,3,168,passing
FRA-Ligue 1,2024,Lyon,Sael Kumbedi,FRA,DF,20-016,2005,8.8,361,421,85.7,4959,1304,214,235,91.1,126,142,88.7,7,16,43.8,0,0.2,0.6,-0.2,4,17,12,2,30,passing
FRA-Ligue 1,2024,Lyon,Saïd Benrahma,ALG,"FW,MF",29-244,1995,8.2,258,358,72.1,3787,1234,151,173,87.3,77,113,68.1,17,33,51.5,3,2.1,2.7,0.9,14,21,19,3,32,passing
FRA-Ligue 1,2024,Lyon,Tanner Tessmann,USA,MF,23-199,2001,10.6,517,581,89.0,8686,1909,254,276,92.0,212,218,97.2,40,65,61.5,0,0.1,0.4,-0.1,4,52,3,0,44,passing
FRA-Ligue 1,2024,Lyon,Thiago Almada,ARG,"MF,FW",23-350,2001,5.3,319,358,89.1,5137,1419,174,187,93.0,122,127,96.1,20,35,57.1,2,1.7,1.2,0.3,8,30,10,2,50,passing
FRA-Ligue 1,2024,Lyon,Warmed Omari,COM,DF,24-353,2000,0.1,6,6,100.0,145,40,0,0,,5,5,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Lyon,Wilfried Zaha,CIV,FW,32-152,1992,0.8,28,32,87.5,388,49,14,15,93.3,12,12,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,passing
FRA-Ligue 1,2024,Marseille,Adrien Rabiot,FRA,MF,30-008,1995,21.6,1080,1265,85.4,14906,3137,640,695,92.1,364,422,86.3,29,51,56.9,2,2.3,2.1,-0.3,18,118,18,3,133,passing
FRA-Ligue 1,2024,Marseille,Amar Dedić,BIH,DF,22-236,2002,2.8,156,182,85.7,2221,416,92,98,93.9,57,67,85.1,4,6,66.7,1,0.9,0.7,0.1,4,5,1,0,13,passing
FRA-Ligue 1,2024,Marseille,Amine Gouiri,ALG,"FW,MF",25-054,2000,6.9,194,239,81.2,2731,632,120,130,92.3,40,50,80.0,16,34,47.1,3,2.9,2.1,0.1,20,4,7,0,16,passing
FRA-Ligue 1,2024,Marseille,Amine Harit,MAR,MF,27-297,1997,5.2,188,225,83.6,2667,787,110,118,93.2,67,75,89.3,6,14,42.9,3,1.3,0.9,1.7,16,18,6,0,33,passing
FRA-Ligue 1,2024,Marseille,Bamo Meïté,CIV,DF,23-129,2001,0.3,26,28,92.9,333,121,18,19,94.7,7,7,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,passing
FRA-Ligue 1,2024,Marseille,Bilal Nadir,MAR,MF,21-134,2003,4.0,199,229,86.9,2765,526,105,112,93.8,77,87,88.5,4,5,80.0,0,0.4,0.4,-0.4,6,14,5,0,18,passing
FRA-Ligue 1,2024,Marseille,Darryl Bakola,FRA,"DF,MF",17-132,2007,0.2,12,13,92.3,159,40,9,9,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,passing
FRA-Ligue 1,2024,Marseille,Derek Cornelius,CAN,DF,27-137,1997,14.6,1209,1296,93.3,19312,6236,549,573,95.8,610,635,96.1,30,56,53.6,0,0.1,0.4,-0.1,4,85,0,0,63,passing
FRA-Ligue 1,2024,Marseille,Elye Wahi,FRA,FW,22-099,2003,6.4,88,111,79.3,1129,158,59,67,88.1,20,23,87.0,3,4,75.0,1,0.4,0.2,0.6,6,7,0,0,7,passing
FRA-Ligue 1,2024,Marseille,Emmanuel Koum Mbondo,FRA,DF,19-065,2006,0.1,8,9,88.9,101,26,4,5,80.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Marseille,Enzo Sternal,FRA,"FW,MF",17-318,2007,0.3,7,8,87.5,77,1,5,5,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,1,0,0,0,0,passing
FRA-Ligue 1,2024,Marseille,Faris Pemi Moumbagna,CMR,FW,24-284,2000,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Marseille,Geoffrey Kondogbia,CTA,"DF,MF",32-055,1993,18.4,1405,1527,92.0,22465,6902,687,720,95.4,646,675,95.7,50,91,54.9,0,0.2,1.1,-0.2,5,113,13,2,98,passing
FRA-Ligue 1,2024,Marseille,Gerónimo Rulli,ARG,GK,32-326,1992,28.0,871,1005,86.7,18530,12053,264,266,99.2,447,453,98.7,148,273,54.2,0,0.0,0.0,0.0,1,6,0,0,1,passing
FRA-Ligue 1,2024,Marseille,Ismaël Bennacer,ALG,MF,27-131,1997,5.1,562,620,90.6,8853,2453,289,301,96.0,217,223,97.3,39,65,60.0,1,1.1,1.2,-0.1,9,69,10,1,60,passing
FRA-Ligue 1,2024,Marseille,Ismaël Koné,CAN,"MF,FW",22-309,2002,4.0,156,180,86.7,2484,457,79,91,86.8,65,72,90.3,8,9,88.9,0,0.4,0.2,-0.4,4,9,1,0,10,passing
FRA-Ligue 1,2024,Marseille,Jon Rowe,ENG,"FW,MF",21-346,2003,6.3,179,223,80.3,2521,502,112,123,91.1,57,71,80.3,6,15,40.0,2,3.9,1.8,-1.9,13,6,10,4,24,passing
FRA-Ligue 1,2024,Marseille,Keyliane Abdallah,FRA,FW,19-006,2006,0.0,2,2,100.0,41,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Marseille,Leonardo Balerdi,ARG,DF,26-075,1999,21.4,2117,2252,94.0,35329,13596,926,953,97.2,1036,1070,96.8,108,160,67.5,0,0.7,0.8,-0.7,8,139,6,0,91,passing
FRA-Ligue 1,2024,Marseille,Lilian Brassier,FRA,DF,25-160,1999,8.7,560,653,85.8,8815,2726,270,284,95.1,259,297,87.2,19,46,41.3,0,0.0,0.1,0.0,1,48,2,0,40,passing
FRA-Ligue 1,2024,Marseille,Luis Henrique,BRA,"DF,FW",23-118,2001,24.8,989,1217,81.3,15321,4506,539,611,88.2,376,451,83.4,55,100,55.0,5,4.0,4.7,1.0,48,79,38,16,127,passing
FRA-Ligue 1,2024,Marseille,Luiz Felipe,ITA,DF,28-020,1997,0.8,28,32,87.5,419,108,14,14,100.0,12,15,80.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,passing
FRA-Ligue 1,2024,Marseille,Mason Greenwood,ENG,"FW,MF",23-192,2001,25.3,909,1160,78.4,15083,3473,459,536,85.6,337,408,82.6,84,152,55.3,3,4.5,6.9,-1.5,34,65,57,11,124,passing
FRA-Ligue 1,2024,Marseille,Michael Amir Murillo,PAN,DF,29-059,1996,21.1,1348,1527,88.3,21333,6533,652,692,94.2,627,704,89.1,46,74,62.2,2,2.5,2.4,-0.5,21,122,16,4,115,passing
FRA-Ligue 1,2024,Marseille,Neal Maupay,FRA,FW,28-240,1996,11.5,244,291,83.8,3342,636,144,165,87.3,68,80,85.0,14,16,87.5,4,2.2,1.3,1.8,13,15,11,0,36,passing
FRA-Ligue 1,2024,Marseille,Pierre Højbjerg,DEN,MF,29-249,1995,23.9,2209,2395,92.2,34322,10286,1159,1218,95.2,903,954,94.7,89,133,66.9,3,3.0,3.8,0.0,33,190,29,0,223,passing
FRA-Ligue 1,2024,Marseille,Pol Lirola,ESP,DF,27-241,1997,6.8,299,363,82.4,4360,878,159,176,90.3,119,136,87.5,9,21,42.9,2,0.7,0.6,1.3,8,13,4,1,19,passing
FRA-Ligue 1,2024,Marseille,Quentin Merlin,FRA,DF,22-330,2002,15.0,808,979,82.5,13552,2628,383,427,89.7,359,420,85.5,53,93,57.0,3,2.7,2.2,0.3,22,52,23,9,67,passing
FRA-Ligue 1,2024,Marseille,Robinio Vaz,FRA,FW,18-053,2007,0.8,2,8,25.0,27,0,1,4,25.0,1,1,100.0,0,1,0.0,0,0.0,0.1,0.0,0,0,0,0,0,passing
FRA-Ligue 1,2024,Marseille,Ulisses Garcia,SUI,DF,29-090,1996,5.9,292,351,83.2,4452,1168,153,174,87.9,116,135,85.9,13,20,65.0,1,0.7,0.7,0.3,4,16,6,4,25,passing
FRA-Ligue 1,2024,Marseille,Valentin Carboni,ARG,"MF,FW",20-037,2005,1.1,57,64,89.1,816,162,32,34,94.1,19,20,95.0,3,4,75.0,0,0.1,0.1,-0.1,3,4,4,2,4,passing
FRA-Ligue 1,2024,Marseille,Valentin Rongier,FRA,"MF,DF",30-125,1994,13.4,1018,1124,90.6,14544,3624,610,648,94.1,360,392,91.8,21,33,63.6,1,1.1,1.0,-0.1,10,82,4,0,77,passing
FRA-Ligue 1,2024,Monaco,Aleksandr Golovin,RUS,"MF,FW",28-316,1996,12.8,523,678,77.1,8301,3070,281,337,83.4,170,207,82.1,54,92,58.7,0,2.4,3.2,-2.4,24,77,31,3,112,passing
FRA-Ligue 1,2024,Monaco,Almoatasem Al Musrati,LBY,MF,29-005,1996,3.5,228,259,88.0,4282,1366,98,104,94.2,89,97,91.8,34,48,70.8,1,0.3,0.3,0.7,4,35,2,0,35,passing
FRA-Ligue 1,2024,Monaco,Breel Embolo,SUI,"FW,MF",28-056,1997,15.9,224,324,69.1,3170,697,132,184,71.7,70,86,81.4,12,20,60.0,4,4.5,2.5,-0.5,23,13,17,0,37,passing
FRA-Ligue 1,2024,Monaco,Caio Henrique Oliveira Silva,BRA,DF,27-254,1997,15.8,792,1060,74.7,12497,4363,453,504,89.9,260,347,74.9,64,161,39.8,5,4.5,5.0,0.5,33,71,31,11,83,passing
FRA-Ligue 1,2024,Monaco,Christian Mawissa,FRA,DF,19-358,2005,13.6,629,732,85.9,10215,3311,294,319,92.2,307,343,89.5,22,43,51.2,0,0.0,0.1,0.0,1,42,0,0,35,passing
FRA-Ligue 1,2024,Monaco,Denis Zakaria,SUI,MF,28-142,1996,18.8,869,957,90.8,12714,4008,502,532,94.4,318,343,92.7,29,45,64.4,2,0.9,1.3,1.1,13,75,17,2,82,passing
