league,season,team,player,nation,pos,age,born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type
ESP-La Liga,2020,Betis,Martín Montoya,ESP,DF,29,1991,2.7,0,2,0,0.0,0.75,0.0,0.0,,12.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ESP-La Liga,2020,Betis,Nabil Fekir,FRA,"MF,FW",27,1993,29.1,5,83,24,28.9,2.85,0.82,0.05,0.17,21.9,9,1,3,7.0,4.6,0.06,-2.0,-0.6,shooting
ESP-La Liga,2020,Betis,Paul Akouokou,CIV,MF,22,1997,4.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Betis,Rodri,ESP,"FW,MF",20,2000,6.0,0,5,0,0.0,0.84,0.0,0.0,,21.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
ESP-La Liga,2020,Betis,Sergio Canales,ESP,"MF,FW",29,1991,27.8,8,44,10,22.7,1.59,0.36,0.14,0.6,22.4,5,2,3,5.3,2.9,0.07,2.7,3.1,shooting
ESP-La Liga,2020,Betis,Sidnei,BRA,DF,30,1989,7.7,0,1,0,0.0,0.13,0.0,0.0,,4.7,0,0,0,0.3,0.3,0.32,-0.3,-0.3,shooting
ESP-La Liga,2020,Betis,Víctor Ruiz,ESP,DF,31,1989,24.0,2,4,4,100.0,0.17,0.17,0.5,0.5,11.5,0,0,0,1.5,1.5,0.38,0.5,0.5,shooting
ESP-La Liga,2020,Betis,William Carvalho,POR,MF,28,1992,13.6,2,15,6,40.0,1.1,0.44,0.13,0.33,18.0,0,0,0,1.2,1.2,0.08,0.8,0.8,shooting
ESP-La Liga,2020,Betis,Álex Moreno,ESP,DF,27,1993,19.8,0,11,3,27.3,0.55,0.15,0.0,0.0,18.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9,shooting
ESP-La Liga,2020,Celta Vigo,Aarón Martín,ESP,DF,23,1997,17.1,0,5,1,20.0,0.29,0.06,0.0,0.0,22.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting
ESP-La Liga,2020,Celta Vigo,Alfon,ESP,MF,21,1999,0.4,0,1,1,100.0,2.65,2.65,0.0,0.0,15.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
ESP-La Liga,2020,Celta Vigo,Augusto Solari,ARG,MF,28,1992,5.4,2,5,3,60.0,0.93,0.56,0.4,0.67,23.7,0,0,0,1.1,1.1,0.22,0.9,0.9,shooting
ESP-La Liga,2020,Celta Vigo,Brais Méndez,ESP,"MF,FW",23,1997,29.7,9,49,21,42.9,1.65,0.71,0.16,0.38,16.1,1,1,1,8.2,7.4,0.15,0.8,0.6,shooting
ESP-La Liga,2020,Celta Vigo,Carlos Dominguez,ESP,DF,19,2001,4.0,0,1,1,100.0,0.25,0.25,0.0,0.0,8.4,0,0,0,0.1,0.1,0.12,-0.1,-0.1,shooting
ESP-La Liga,2020,Celta Vigo,Denis Suárez,ESP,MF,26,1994,31.7,0,16,3,18.8,0.5,0.09,0.0,0.0,23.1,1,0,0,1.1,1.1,0.07,-1.1,-1.1,shooting
ESP-La Liga,2020,Celta Vigo,Emre Mor,TUR,"FW,MF",23,1997,5.6,0,8,2,25.0,1.44,0.36,0.0,0.0,18.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,shooting
ESP-La Liga,2020,Celta Vigo,Facundo Ferreyra,ARG,FW,29,1991,3.3,1,7,2,28.6,2.1,0.6,0.14,0.5,12.5,0,0,0,1.5,1.5,0.22,-0.5,-0.5,shooting
ESP-La Liga,2020,Celta Vigo,Fran Beltrán,ESP,"MF,FW",21,1999,15.5,3,19,7,36.8,1.22,0.45,0.16,0.43,22.2,0,0,0,1.2,1.2,0.06,1.8,1.8,shooting
ESP-La Liga,2020,Celta Vigo,Gabriel Veiga,ESP,"MF,DF",18,2002,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Celta Vigo,Hugo Mallo,ESP,DF,29,1991,28.9,3,20,11,55.0,0.69,0.38,0.15,0.27,14.2,0,0,0,2.6,2.6,0.13,0.4,0.4,shooting
ESP-La Liga,2020,Celta Vigo,Hugo Sotelo,ESP,MF,16,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Celta Vigo,Iago Aspas,ESP,FW,32,1987,31.8,14,45,21,46.7,1.41,0.66,0.2,0.43,15.9,6,5,5,12.4,8.5,0.19,1.6,0.5,shooting
ESP-La Liga,2020,Celta Vigo,Iván Villar,ESP,GK,23,1997,19.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Celta Vigo,Jeison Murillo,COL,DF,28,1992,30.0,2,9,3,33.3,0.3,0.1,0.22,0.67,10.8,0,0,0,0.8,0.8,0.09,1.2,1.2,shooting
ESP-La Liga,2020,Celta Vigo,Jordan Holsgrove,SCO,MF,20,1999,1.6,0,1,0,0.0,0.62,0.0,0.0,,11.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting
ESP-La Liga,2020,Celta Vigo,Joseph Aidoo,GHA,DF,24,1995,14.3,0,9,0,0.0,0.63,0.0,0.0,,14.9,0,0,0,0.8,0.8,0.09,-0.8,-0.8,shooting
ESP-La Liga,2020,Celta Vigo,José Fontán,ESP,DF,20,2000,7.2,0,5,3,60.0,0.69,0.41,0.0,0.0,12.1,0,0,0,0.7,0.7,0.14,-0.7,-0.7,shooting
ESP-La Liga,2020,Celta Vigo,Kevin Vázquez,ESP,DF,27,1993,6.2,0,1,0,0.0,0.16,0.0,0.0,,22.7,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ESP-La Liga,2020,Celta Vigo,Lauti,URU,MF,19,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Celta Vigo,Lucas Olaza,URU,DF,26,1994,17.9,0,11,2,18.2,0.61,0.11,0.0,0.0,27.1,1,0,0,0.4,0.4,0.03,-0.4,-0.4,shooting
ESP-La Liga,2020,Celta Vigo,Miguel Baeza,ESP,"MF,FW",20,2000,6.0,1,11,2,18.2,1.82,0.33,0.09,0.5,13.9,0,0,0,1.6,1.6,0.18,-0.6,-0.6,shooting
ESP-La Liga,2020,Celta Vigo,Miguel Rodríguez,ESP,"FW,DF",17,2003,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Celta Vigo,Nolito,ESP,"MF,FW",33,1986,28.9,7,55,23,41.8,1.91,0.8,0.13,0.3,17.4,3,0,0,5.9,5.9,0.11,1.1,1.1,shooting
ESP-La Liga,2020,Celta Vigo,Néstor Araujo,MEX,DF,28,1991,27.0,0,6,0,0.0,0.22,0.0,0.0,,11.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4,shooting
ESP-La Liga,2020,Celta Vigo,Okay Yokuşlu,TUR,MF,26,1994,5.1,0,3,0,0.0,0.58,0.0,0.0,,17.6,0,0,0,0.4,0.4,0.15,-0.4,-0.4,shooting
ESP-La Liga,2020,Celta Vigo,Renato Tapia,PER,MF,25,1995,30.0,0,17,5,29.4,0.57,0.17,0.0,0.0,20.6,0,0,0,1.0,1.0,0.06,-1.0,-1.0,shooting
ESP-La Liga,2020,Celta Vigo,Rubén Blanco,ESP,GK,25,1995,18.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Celta Vigo,Santi Mina,ESP,FW,24,1995,26.8,12,44,21,47.7,1.64,0.78,0.25,0.52,14.6,1,1,1,9.2,8.4,0.19,2.8,2.6,shooting
ESP-La Liga,2020,Celta Vigo,Sergio Carreira,ESP,DF,19,2000,2.9,1,2,1,50.0,0.69,0.35,0.5,1.0,6.0,0,0,0,0.8,0.8,0.39,0.2,0.2,shooting
ESP-La Liga,2020,Cádiz,Alberto Cifuentes,ESP,GK,41,1979,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Cádiz,Alberto Perea,ESP,MF,29,1990,17.2,2,28,6,21.4,1.63,0.35,0.07,0.33,22.4,4,0,0,1.8,1.8,0.06,0.2,0.2,shooting
ESP-La Liga,2020,Cádiz,Alfonso Espino,URU,DF,28,1992,28.9,0,8,4,50.0,0.28,0.14,0.0,0.0,23.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting
ESP-La Liga,2020,Cádiz,Anthony Lozano,HON,FW,27,1993,16.9,3,35,14,40.0,2.07,0.83,0.09,0.21,13.7,0,0,0,5.7,5.7,0.16,-2.7,-2.7,shooting
ESP-La Liga,2020,Cádiz,Augusto Fernández,ARG,MF,34,1986,4.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Cádiz,Bobby Adekanye,NED,"FW,MF",21,1999,0.4,0,1,0,0.0,2.5,0.0,0.0,,17.1,0,0,0,0.3,0.3,0.34,-0.3,-0.3,shooting
ESP-La Liga,2020,Cádiz,Cala,ESP,DF,30,1989,25.2,3,14,5,35.7,0.55,0.2,0.21,0.6,13.4,0,0,0,1.9,1.9,0.14,1.1,1.1,shooting
ESP-La Liga,2020,Cádiz,Carlos Akapo,EQG,DF,27,1993,9.6,1,2,1,50.0,0.21,0.1,0.5,1.0,23.4,0,0,0,0.3,0.3,0.17,0.7,0.7,shooting
ESP-La Liga,2020,Cádiz,David Gil,ESP,GK,26,1994,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Cádiz,Fali,ESP,"DF,MF",26,1993,29.3,0,10,2,20.0,0.34,0.07,0.0,0.0,13.0,1,0,0,0.7,0.7,0.07,-0.7,-0.7,shooting
ESP-La Liga,2020,Cádiz,Filip Malbašić,SRB,"FW,MF",27,1992,9.6,0,9,1,11.1,0.94,0.1,0.0,0.0,17.5,0,0,0,0.8,0.8,0.08,-0.8,-0.8,shooting
ESP-La Liga,2020,Cádiz,Isaac Carcelen,ESP,DF,27,1993,28.7,0,11,3,27.3,0.38,0.1,0.0,0.0,26.3,6,0,0,0.5,0.5,0.05,-0.5,-0.5,shooting
ESP-La Liga,2020,Cádiz,Ivan Šaponjić,SRB,FW,22,1997,4.3,1,10,5,50.0,2.32,1.16,0.0,0.0,11.1,0,1,1,2.2,1.4,0.14,-1.2,-1.4,shooting
ESP-La Liga,2020,Cádiz,Iván Alejo,ESP,"MF,FW",25,1995,9.2,1,13,4,30.8,1.41,0.44,0.08,0.25,17.9,1,0,0,1.1,1.1,0.08,-0.1,-0.1,shooting
ESP-La Liga,2020,Cádiz,Jairo Izquierdo,ESP,"MF,DF",26,1993,14.2,1,10,3,30.0,0.7,0.21,0.1,0.33,21.7,0,0,0,0.8,0.8,0.08,0.2,0.2,shooting
ESP-La Liga,2020,Cádiz,Jens Jønsson,DEN,MF,27,1993,29.1,0,15,2,13.3,0.52,0.07,0.0,0.0,19.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9,shooting
ESP-La Liga,2020,Cádiz,Jeremías Ledesma,ARG,GK,27,1993,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Cádiz,Jon Ander Garrido,ESP,MF,30,1989,8.9,0,5,1,20.0,0.56,0.11,0.0,0.0,14.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting
ESP-La Liga,2020,Cádiz,Jorge Pombo,ESP,"FW,MF",26,1994,5.8,1,14,4,28.6,2.41,0.69,0.07,0.25,20.7,0,0,0,1.1,1.1,0.08,-0.1,-0.1,shooting
ESP-La Liga,2020,Cádiz,José Mari,ESP,MF,32,1987,16.1,1,16,3,18.8,0.99,0.19,0.0,0.0,27.9,0,1,1,1.2,0.4,0.03,-0.2,-0.4,shooting
ESP-La Liga,2020,Cádiz,Marc Baró,ESP,DF,20,1999,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,22.6,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ESP-La Liga,2020,Cádiz,Marcos Mauro López Gutiérrez,ARG,DF,29,1991,20.3,2,6,4,66.7,0.3,0.2,0.33,0.5,8.4,0,0,0,1.5,1.5,0.25,0.5,0.5,shooting
ESP-La Liga,2020,Cádiz,Nano,ESP,FW,25,1995,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Cádiz,Nieto,ESP,"FW,DF",22,1998,0.2,0,1,0,0.0,6.43,0.0,0.0,,6.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1,shooting
ESP-La Liga,2020,Cádiz,Pedro Alcalá,ESP,DF,31,1989,10.1,0,2,0,0.0,0.2,0.0,0.0,,14.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
ESP-La Liga,2020,Cádiz,Rubén Sobrino,ESP,"FW,MF",28,1992,12.4,1,9,5,55.6,0.73,0.4,0.11,0.2,11.8,0,0,0,2.0,2.0,0.22,-1.0,-1.0,shooting
ESP-La Liga,2020,Cádiz,Salvi,ESP,"MF,FW",29,1991,21.5,2,17,5,29.4,0.79,0.23,0.12,0.4,19.2,0,0,0,2.0,2.0,0.12,0.0,0.0,shooting
ESP-La Liga,2020,Cádiz,Sergio González,ESP,"MF,DF",23,1997,1.0,0,1,0,0.0,1.0,0.0,0.0,,5.2,0,0,0,0.1,0.1,0.1,-0.1,-0.1,shooting
ESP-La Liga,2020,Cádiz,Yann Bodiger,FRA,MF,25,1995,2.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Cádiz,Álex Fernández,ESP,MF,27,1992,21.6,4,8,2,25.0,0.37,0.09,0.25,1.0,19.3,0,2,2,3.3,1.8,0.22,0.7,0.2,shooting
ESP-La Liga,2020,Cádiz,Álex Martín,ESP,DF,22,1998,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Cádiz,Álvaro Bastida,ESP,MF,16,2004,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Cádiz,Álvaro Giménez,ESP,FW,29,1991,4.5,2,5,2,40.0,1.11,0.44,0.4,1.0,10.9,0,0,0,1.3,1.3,0.26,0.7,0.7,shooting
ESP-La Liga,2020,Cádiz,Álvaro Negredo,ESP,FW,34,1985,24.4,8,48,20,41.7,1.97,0.82,0.17,0.4,15.4,2,0,0,5.7,5.7,0.12,2.3,2.3,shooting
ESP-La Liga,2020,Eibar,Aleix García,ESP,MF,23,1997,4.9,0,3,1,33.3,0.62,0.21,0.0,0.0,25.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ESP-La Liga,2020,Eibar,Alejandro Pozo Pozo,ESP,"DF,MF",21,1999,24.3,0,11,1,9.1,0.45,0.04,0.0,0.0,23.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,shooting
ESP-La Liga,2020,Eibar,Anaitz Arbilla,ESP,DF,33,1987,31.2,0,27,2,7.4,0.87,0.06,0.0,0.0,27.1,5,0,0,1.8,1.8,0.07,-1.8,-1.8,shooting
ESP-La Liga,2020,Eibar,Bryan Gil,ESP,"MF,FW",19,2001,25.2,4,40,16,40.0,1.59,0.64,0.1,0.25,17.4,1,0,0,3.6,3.4,0.08,0.4,0.6,shooting
ESP-La Liga,2020,Eibar,Damian Kądzior,POL,"FW,MF",28,1992,2.2,0,5,1,20.0,2.31,0.46,0.0,0.0,21.9,1,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
ESP-La Liga,2020,Eibar,Edu Expósito,ESP,MF,23,1996,27.3,0,41,8,19.5,1.5,0.29,0.0,0.0,23.8,0,0,2,3.3,1.7,0.04,-3.3,-1.7,shooting
ESP-La Liga,2020,Eibar,Esteban Burgos,ARG,DF,28,1992,12.3,3,3,2,66.7,0.24,0.16,0.33,0.5,20.3,0,2,3,3.3,1.0,0.33,-0.3,0.0,shooting
ESP-La Liga,2020,Eibar,Eñaut Mendía,ESP,FW,21,1999,0.7,0,1,0,0.0,1.48,0.0,0.0,,27.0,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ESP-La Liga,2020,Eibar,José Ángel,ESP,DF,30,1989,10.0,0,2,0,0.0,0.2,0.0,0.0,,30.2,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ESP-La Liga,2020,Eibar,Kiké,ESP,FW,30,1989,34.3,12,87,34,39.1,2.54,0.99,0.14,0.35,13.7,1,0,0,10.8,10.8,0.13,1.2,1.2,shooting
ESP-La Liga,2020,Eibar,Kévin Rodrigues,POR,"DF,MF",26,1994,12.2,1,10,4,40.0,0.82,0.33,0.1,0.25,20.9,0,0,0,0.8,0.8,0.08,0.2,0.2,shooting
ESP-La Liga,2020,Eibar,Marko Dmitrović,SRB,GK,28,1992,34.7,1,1,0,0.0,0.03,0.0,0.0,,46.8,0,1,2,1.6,0.0,0.04,-0.6,0.0,shooting
ESP-La Liga,2020,Eibar,Miguel Atienza,ESP,MF,21,1999,9.3,0,5,0,0.0,0.54,0.0,0.0,,15.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting
ESP-La Liga,2020,Eibar,Papakouli Diop,SEN,MF,34,1986,25.8,1,28,9,32.1,1.08,0.35,0.04,0.11,18.7,0,0,0,1.7,1.6,0.06,-0.7,-0.6,shooting
ESP-La Liga,2020,Eibar,Paulo Oliveira,POR,DF,28,1992,29.3,0,13,3,23.1,0.44,0.1,0.0,0.0,11.5,0,0,0,0.9,0.9,0.07,-0.9,-0.9,shooting
ESP-La Liga,2020,Eibar,Pedro Bigas,ESP,DF,29,1990,17.0,0,10,0,0.0,0.59,0.0,0.0,,13.6,0,0,0,0.9,0.9,0.09,-0.9,-0.9,shooting
ESP-La Liga,2020,Eibar,Pedro León,ESP,"MF,FW",33,1986,10.4,1,19,5,26.3,1.83,0.48,0.05,0.2,24.2,5,0,0,1.3,1.3,0.07,-0.3,-0.3,shooting
ESP-La Liga,2020,Eibar,Quique,ESP,"FW,MF",30,1990,1.9,0,4,1,25.0,2.16,0.54,0.0,0.0,14.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,shooting
ESP-La Liga,2020,Eibar,Rafa Soares,POR,DF,25,1995,12.6,0,2,0,0.0,0.16,0.0,0.0,,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ESP-La Liga,2020,Eibar,Recio,ESP,MF,29,1991,8.2,1,13,2,15.4,1.59,0.25,0.0,0.0,21.7,1,1,1,1.3,0.6,0.04,-0.3,-0.6,shooting
ESP-La Liga,2020,Eibar,Rober Correa,ESP,DF,27,1992,12.6,0,6,0,0.0,0.48,0.0,0.0,,22.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
ESP-La Liga,2020,Eibar,Sergi Enrich,ESP,FW,30,1990,15.6,3,44,13,29.5,2.82,0.83,0.07,0.23,9.9,0,0,1,7.8,7.0,0.16,-4.8,-4.0,shooting
ESP-La Liga,2020,Eibar,Sergio Cubero Ezcurra,ESP,MF,20,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Eibar,Sergio Álvarez,ESP,"MF,DF",28,1992,17.4,0,6,2,33.3,0.34,0.11,0.0,0.0,17.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting
ESP-La Liga,2020,Eibar,Takashi Inui,JPN,"MF,FW",32,1988,20.2,1,37,17,45.9,1.83,0.84,0.03,0.06,20.2,0,0,0,2.4,2.4,0.07,-1.4,-1.4,shooting
ESP-La Liga,2020,Eibar,Unai Arietaleanizbeaskoa,ESP,"FW,MF",21,1999,0.5,0,1,0,0.0,1.91,0.0,0.0,,30.3,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ESP-La Liga,2020,Eibar,Unai Dufur,ESP,DF,21,1999,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Eibar,Yoel,ESP,GK,31,1988,3.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Eibar,Yoshinori Mutō,JPN,"FW,MF",28,1992,12.5,1,22,5,22.7,1.76,0.4,0.05,0.2,15.6,0,0,0,2.5,2.5,0.11,-1.5,-1.5,shooting
ESP-La Liga,2020,Eibar,Álvaro Tejero,ESP,DF,24,1996,1.2,0,2,1,50.0,1.64,0.82,0.0,0.0,27.1,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ESP-La Liga,2020,Elche,Antonio Barragán,ESP,DF,33,1987,24.8,0,6,0,0.0,0.24,0.0,0.0,,12.3,0,0,0,0.9,0.9,0.15,-0.9,-0.9,shooting
ESP-La Liga,2020,Elche,Cifu,ESP,DF,29,1990,5.0,0,3,0,0.0,0.6,0.0,0.0,,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ESP-La Liga,2020,Elche,Dani Calvo,ESP,DF,26,1994,19.8,2,8,4,50.0,0.4,0.2,0.25,0.5,10.4,0,0,0,1.3,1.3,0.16,0.7,0.7,shooting
ESP-La Liga,2020,Elche,Diego González,ESP,DF,25,1995,14.2,1,5,2,40.0,0.35,0.14,0.2,0.5,11.4,0,0,0,0.4,0.4,0.07,0.6,0.6,shooting
ESP-La Liga,2020,Elche,Emiliano Rigoni,ARG,MF,27,1993,12.7,1,16,7,43.8,1.26,0.55,0.06,0.14,20.6,4,0,0,2.4,2.4,0.15,-1.4,-1.4,shooting
ESP-La Liga,2020,Elche,Fidel,ESP,"MF,DF",30,1989,26.6,6,15,6,40.0,0.56,0.23,0.27,0.67,20.9,3,2,3,4.3,1.9,0.13,1.7,2.1,shooting
ESP-La Liga,2020,Elche,Gonzalo Verdú,ESP,DF,31,1988,32.7,0,11,4,36.4,0.34,0.12,0.0,0.0,12.6,2,0,0,1.6,1.6,0.15,-1.6,-1.6,shooting
ESP-La Liga,2020,Elche,Guido Carrillo,ARG,FW,29,1991,11.1,3,26,7,26.9,2.34,0.63,0.12,0.43,13.0,0,0,0,2.5,2.5,0.1,0.5,0.5,shooting
ESP-La Liga,2020,Elche,Helibelton Palacios,COL,DF,27,1993,8.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Elche,Iván Marcone,ARG,MF,30,1990,29.4,0,2,0,0.0,0.07,0.0,0.0,,18.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ESP-La Liga,2020,Elche,Jeison Lucumí,COL,MF,25,1995,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Elche,Johan Mojica,COL,DF,27,1992,13.4,0,7,2,28.6,0.52,0.15,0.0,0.0,27.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting
ESP-La Liga,2020,Elche,John Donald,ESP,"DF,MF",19,2000,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Elche,Jony Álamo,ESP,MF,18,2001,0.8,0,1,0,0.0,1.23,0.0,0.0,,26.1,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ESP-La Liga,2020,Elche,Josan,ESP,"MF,DF",30,1989,21.4,4,15,8,53.3,0.7,0.37,0.27,0.5,16.4,0,0,0,1.2,1.2,0.08,2.8,2.8,shooting
ESP-La Liga,2020,Elche,Josema,ESP,DF,24,1996,21.8,0,6,0,0.0,0.27,0.0,0.0,,18.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting
ESP-La Liga,2020,Elche,Juan Sánchez Miño,ARG,"DF,MF",30,1990,5.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Elche,Lucas Boyé,ARG,FW,24,1996,29.9,7,58,22,37.9,1.94,0.73,0.12,0.32,16.6,3,0,0,5.2,5.2,0.09,1.8,1.8,shooting
ESP-La Liga,2020,Elche,Luismi,ESP,"MF,DF",28,1992,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Elche,Nino,ESP,"FW,MF",40,1980,3.2,0,3,1,33.3,0.95,0.32,0.0,0.0,12.8,0,0,0,0.6,0.6,0.21,-0.6,-0.6,shooting
ESP-La Liga,2020,Elche,Omenuke Mfulu,COD,MF,26,1994,8.8,0,3,0,0.0,0.34,0.0,0.0,,20.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ESP-La Liga,2020,Elche,Pablo Piatti,ARG,"MF,FW",31,1989,4.0,0,4,3,75.0,1.0,0.75,0.0,0.0,22.1,0,0,0,0.5,0.5,0.13,-0.5,-0.5,shooting
ESP-La Liga,2020,Elche,Paulo Gazzaniga,ARG,GK,28,1992,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Elche,Pere Milla,ESP,"FW,MF",27,1992,22.0,4,30,11,36.7,1.36,0.5,0.13,0.36,12.1,0,0,0,5.0,5.0,0.17,-1.0,-1.0,shooting
ESP-La Liga,2020,Elche,Ramón Folch,ESP,MF,30,1989,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Elche,Raúl Guti,ESP,MF,23,1996,31.8,3,27,6,22.2,0.85,0.19,0.11,0.5,22.6,0,0,0,1.8,1.8,0.07,1.2,1.2,shooting
ESP-La Liga,2020,Elche,Tete Morente,ESP,"MF,FW",23,1996,22.4,2,19,3,15.8,0.85,0.13,0.11,0.67,16.5,0,0,0,1.7,1.7,0.09,0.3,0.3,shooting
ESP-La Liga,2020,Elche,Víctor Rodríguez,ESP,MF,31,1989,4.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Elche,Youssouf Koné,MLI,"DF,MF",25,1995,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Elche,Édgar Badía,ESP,GK,28,1992,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Getafe,Abdoulay Diaby,MLI,DF,29,1991,0.2,0,1,0,0.0,5.0,0.0,0.0,,15.0,0,0,0,0.3,0.3,0.26,-0.3,-0.3,shooting
ESP-La Liga,2020,Getafe,Allan Nyom,CMR,"MF,DF",32,1988,25.8,0,10,2,20.0,0.39,0.08,0.0,0.0,14.0,0,0,0,1.0,1.0,0.1,-1.0,-1.0,shooting
ESP-La Liga,2020,Getafe,Ante Palaversa,CRO,MF,20,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2020,Getafe,Carles Aleñá,ESP,"MF,FW",22,1998,15.2,2,30,8,26.7,1.98,0.53,0.07,0.25,22.0,0,0,0,1.7,1.7,0.06,0.3,0.3,shooting
