nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
ESP,DF,27,1993,7.2,1,0,0,17,3,2,34,4,7,0,0,0,41,4,9,30.8,ESP-La Liga,2020,misc
ESP,DF,29,1991,28.0,9,1,0,30,35,4,10,28,15,0,0,0,159,69,46,60.0,ESP-La Liga,2020,misc
ESP,"FW,MF",22,1998,0.6,0,0,0,0,0,0,9,0,1,0,0,0,6,0,0,,ESP-La Liga,2020,misc
ESP,GK,23,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,ESP-La Liga,2020,misc
ESP,"MF,FW",21,1998,15.1,3,0,0,21,16,3,138,15,9,0,0,0,58,12,20,37.5,ESP-La Liga,2020,misc
BIH,"FW,MF",26,1993,0.5,1,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0.0,ESP-La Liga,2020,misc
ESP,DF,32,1988,18.8,0,0,0,17,15,1,44,7,15,0,0,0,84,14,16,46.7,ESP-La Liga,2020,misc
ESP,MF,27,1993,19.1,7,0,0,41,13,0,4,27,14,0,0,0,116,46,37,55.4,ESP-La Liga,2020,misc
ESP,MF,18,2002,0.6,0,0,0,1,0,1,3,1,0,0,0,0,2,1,0,100.0,ESP-La Liga,2020,misc
ESP,MF,21,1999,1.1,0,0,0,0,2,0,1,0,1,0,0,0,7,0,1,0.0,ESP-La Liga,2020,misc
ESP,"FW,MF",20,2000,11.5,2,0,0,19,17,4,3,5,2,0,0,0,47,18,13,58.1,ESP-La Liga,2020,misc
ESP,"FW,MF",34,1986,19.4,8,2,1,50,50,12,19,15,19,0,0,0,43,115,79,59.3,ESP-La Liga,2020,misc
ESP,MF,24,1995,15.8,7,0,0,21,20,1,33,18,17,0,0,1,97,7,17,29.2,ESP-La Liga,2020,misc
ESP,DF,23,1997,23.4,6,0,0,22,11,1,1,32,12,0,3,0,122,61,43,58.7,ESP-La Liga,2020,misc
ESP,GK,23,1997,37.0,1,0,0,1,4,0,0,0,0,0,1,0,34,5,1,83.3,ESP-La Liga,2020,misc
ESP,MF,19,2000,18.9,6,0,0,31,22,0,9,18,21,1,0,0,121,12,19,38.7,ESP-La Liga,2020,misc
ESP,DF,25,1995,21.6,6,0,0,20,15,1,5,53,12,0,0,0,126,58,45,56.3,ESP-La Liga,2020,misc
ESP,DF,30,1990,18.7,3,0,0,17,30,1,76,11,19,1,0,0,109,24,12,66.7,ESP-La Liga,2020,misc
ESP,"MF,FW",25,1995,25.3,4,0,0,48,46,18,147,18,31,1,0,0,110,23,42,35.4,ESP-La Liga,2020,misc
ESP,"DF,MF",31,1989,16.9,2,0,0,13,5,2,58,12,17,0,0,0,86,12,14,46.2,ESP-La Liga,2020,misc
ESP,FW,31,1988,2.3,1,0,0,7,3,5,2,0,0,1,0,0,2,9,15,37.5,ESP-La Liga,2020,misc
BRA,DF,31,1989,22.9,8,0,0,29,14,0,1,36,17,0,0,1,126,75,26,74.3,ESP-La Liga,2020,misc
CTA,MF,27,1993,6.8,4,0,0,19,13,0,1,11,20,0,0,0,61,6,8,42.9,ESP-La Liga,2020,misc
MEX,MF,30,1990,7.6,2,0,0,9,6,1,5,14,7,0,0,0,59,15,14,51.7,ESP-La Liga,2020,misc
SVN,GK,27,1993,38.0,0,0,0,0,5,0,0,0,0,0,0,1,49,6,1,85.7,ESP-La Liga,2020,misc
URU,DF,25,1995,19.6,5,0,0,19,17,2,1,21,7,0,0,0,82,45,29,60.8,ESP-La Liga,2020,misc
POR,"FW,MF",20,1999,17.5,6,0,0,16,48,5,11,5,4,1,0,0,63,21,31,40.4,ESP-La Liga,2020,misc
ENG,DF,29,1990,27.5,0,0,0,30,15,6,105,40,39,0,0,0,146,40,24,62.5,ESP-La Liga,2020,misc
ESP,MF,28,1992,33.6,9,0,0,45,44,0,52,36,42,0,0,0,222,26,21,55.3,ESP-La Liga,2020,misc
URU,MF,24,1996,5.8,2,0,0,10,13,1,0,12,4,0,0,0,37,4,6,40.0,ESP-La Liga,2020,misc
URU,FW,33,1987,27.9,6,0,0,21,40,33,8,5,7,2,0,0,38,26,26,50.0,ESP-La Liga,2020,misc
ESP,DF,19,2000,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,ESP-La Liga,2020,misc
ESP,"MF,FW",25,1995,32.8,6,0,0,58,38,6,61,29,42,0,1,0,182,19,32,37.3,ESP-La Liga,2020,misc
ESP,DF,25,1995,28.6,6,0,0,30,30,3,8,36,31,0,0,1,151,33,38,46.5,ESP-La Liga,2020,misc
FRA,FW,24,1996,1.1,0,0,0,3,0,3,0,1,0,0,0,0,2,5,5,50.0,ESP-La Liga,2020,misc
BRA,"DF,FW",22,1998,12.5,3,0,0,19,27,2,67,16,17,0,0,0,73,10,16,38.5,ESP-La Liga,2020,misc
ESP,DF,20,2000,0.3,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0.0,ESP-La Liga,2020,misc
ESP,"MF,DF",25,1994,22.6,10,0,0,44,15,7,25,19,34,0,1,0,109,61,68,47.3,ESP-La Liga,2020,misc
MNE,DF,29,1991,32.8,14,0,0,28,16,3,3,42,25,0,1,0,156,89,45,66.4,ESP-La Liga,2020,misc
FRA,MF,24,1995,15.2,4,0,0,15,23,0,70,11,17,1,0,0,73,7,10,41.2,ESP-La Liga,2020,misc
GHA,MF,27,1993,2.2,1,0,0,5,1,0,3,2,4,0,0,0,17,2,2,50.0,ESP-La Liga,2020,misc
ESP,"MF,FW",30,1989,3.3,2,0,0,6,8,1,1,3,1,1,0,0,10,3,8,27.3,ESP-La Liga,2020,misc
BEL,"DF,MF",26,1993,24.2,6,0,0,31,33,4,111,17,15,0,1,0,151,2,9,18.2,ESP-La Liga,2020,misc
ARG,"FW,MF",25,1995,26.6,3,0,0,37,30,13,35,22,21,0,0,0,118,10,34,22.7,ESP-La Liga,2020,misc
CRO,"FW,DF",28,1992,5.8,2,0,0,8,4,1,25,8,12,0,0,0,21,16,13,55.2,ESP-La Liga,2020,misc
ESP,FW,17,2002,4.8,1,0,0,6,11,2,4,3,4,2,0,0,13,2,4,33.3,ESP-La Liga,2020,misc
FRA,"FW,MF",29,1991,28.9,4,0,0,13,34,13,22,12,22,2,0,0,100,18,17,51.4,ESP-La Liga,2020,misc
ESP,MF,22,1998,0.5,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,50.0,ESP-La Liga,2020,misc
FRA,DF,25,1995,27.5,11,2,2,50,31,6,5,33,21,0,2,1,164,59,46,56.2,ESP-La Liga,2020,misc
POR,"FW,MF",20,1999,7.8,1,0,0,6,13,8,13,1,2,0,0,0,32,3,8,27.3,ESP-La Liga,2020,misc
NED,"MF,DF",23,1997,35.0,5,0,0,25,44,4,7,38,27,0,1,0,215,39,30,56.5,ESP-La Liga,2020,misc
ESP,DF,33,1987,16.5,4,0,0,13,5,2,0,26,11,0,0,0,88,61,22,73.5,ESP-La Liga,2020,misc
GUI,MF,17,2003,6.0,1,0,0,16,19,0,1,5,6,0,0,0,20,13,9,59.1,ESP-La Liga,2020,misc
ESP,"DF,FW",31,1989,33.6,9,0,0,20,15,10,119,49,30,0,0,1,218,4,8,33.3,ESP-La Liga,2020,misc
DOM,"DF,MF",23,1996,3.2,2,0,0,9,6,3,4,4,1,0,0,0,15,3,1,75.0,ESP-La Liga,2020,misc
ARG,"FW,MF",33,1987,33.6,4,0,0,22,99,7,126,6,10,0,0,0,66,7,10,41.2,ESP-La Liga,2020,misc
GER,GK,28,1992,31.0,1,0,0,1,1,0,0,0,0,0,1,0,46,6,0,100.0,ESP-La Liga,2020,misc
DEN,FW,29,1991,13.1,3,0,0,11,20,15,5,6,4,0,0,0,39,16,14,53.3,ESP-La Liga,2020,misc
BIH,MF,30,1990,7.0,1,0,0,4,10,0,9,11,8,0,0,0,54,10,4,71.4,ESP-La Liga,2020,misc
BRA,GK,31,1989,7.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,ESP-La Liga,2020,misc
FRA,FW,23,1997,19.7,2,0,0,15,28,11,75,9,9,0,0,0,62,9,12,42.9,ESP-La Liga,2020,misc
ESP,MF,17,2002,26.8,2,0,0,17,42,0,11,33,27,1,0,0,142,5,9,35.7,ESP-La Liga,2020,misc
BRA,"MF,FW",28,1992,7.3,0,0,0,9,13,1,24,2,6,0,0,0,24,2,8,20.0,ESP-La Liga,2020,misc
ESP,"MF,FW",20,1999,3.2,1,0,0,2,10,0,1,1,3,0,0,0,20,1,3,25.0,ESP-La Liga,2020,misc
URU,DF,21,1999,16.8,3,0,0,12,17,2,0,20,11,1,1,0,104,51,22,69.9,ESP-La Liga,2020,misc
FRA,DF,26,1993,7.2,1,0,0,14,8,0,0,9,1,0,0,0,36,14,11,56.0,ESP-La Liga,2020,misc
ESP,"DF,FW",28,1992,10.5,1,0,0,7,10,2,13,10,6,0,0,0,62,10,8,55.6,ESP-La Liga,2020,misc
ESP,MF,32,1988,28.0,9,0,0,45,60,0,3,53,35,0,0,0,182,40,39,50.6,ESP-La Liga,2020,misc
USA,"DF,FW",19,2000,21.2,1,0,0,16,11,3,37,10,16,0,0,0,108,7,9,43.8,ESP-La Liga,2020,misc
ESP,DF,21,1999,21.1,4,0,0,20,16,1,15,20,33,0,0,0,119,14,22,38.9,ESP-La Liga,2020,misc
ESP,"FW,MF",24,1996,17.7,2,0,0,37,17,5,18,11,18,0,0,0,91,14,15,48.3,ESP-La Liga,2020,misc
MEX,MF,33,1986,14.6,4,0,0,21,10,0,7,18,12,0,0,0,118,23,23,50.0,ESP-La Liga,2020,misc
PAR,FW,24,1996,10.4,2,0,0,17,11,3,4,3,5,0,0,0,34,43,37,53.8,ESP-La Liga,2020,misc
ALG,DF,28,1991,26.6,6,2,1,20,13,2,1,39,17,0,2,0,129,41,25,62.1,ESP-La Liga,2020,misc
ESP,FW,27,1993,15.7,2,0,0,20,21,6,4,3,1,4,0,0,26,30,38,44.1,ESP-La Liga,2020,misc
CHI,GK,37,1983,20.0,3,0,0,0,0,0,0,0,0,0,0,0,24,4,0,100.0,ESP-La Liga,2020,misc
ESP,"FW,MF",28,1991,14.3,2,1,1,7,8,3,29,11,10,0,0,0,66,6,11,35.3,ESP-La Liga,2020,misc
MEX,"FW,MF",20,2000,9.6,5,0,0,14,28,2,21,11,4,0,0,0,50,6,10,37.5,ESP-La Liga,2020,misc
BRA,DF,21,1999,33.2,9,1,0,57,73,3,90,61,52,1,1,1,165,58,35,62.4,ESP-La Liga,2020,misc
ARG,MF,26,1994,31.8,10,0,0,59,47,0,2,68,56,0,1,0,229,56,47,54.4,ESP-La Liga,2020,misc
ESP,"FW,MF",39,1981,14.3,2,0,0,10,12,2,66,17,3,0,0,0,55,13,20,39.4,ESP-La Liga,2020,misc
ESP,GK,30,1990,18.0,2,0,0,1,1,0,0,0,0,0,1,0,30,2,0,100.0,ESP-La Liga,2020,misc
ESP,DF,20,2000,18.4,4,0,0,24,21,1,56,29,11,0,0,0,58,27,45,37.5,ESP-La Liga,2020,misc
ESP,"FW,MF",27,1993,6.7,1,0,0,12,3,7,0,2,9,0,0,0,21,12,16,42.9,ESP-La Liga,2020,misc
ESP,FW,26,1993,11.0,2,0,0,15,25,9,1,3,7,1,0,0,19,30,58,34.1,ESP-La Liga,2020,misc
ESP,DF,29,1991,18.8,3,0,0,29,15,2,2,40,16,0,4,0,86,58,41,58.6,ESP-La Liga,2020,misc
ESP,DF,29,1991,2.7,0,1,0,3,1,0,6,2,3,0,0,0,10,8,1,88.9,ESP-La Liga,2020,misc
FRA,"MF,FW",27,1993,29.1,5,1,0,79,93,13,115,8,23,3,0,0,103,26,61,29.9,ESP-La Liga,2020,misc
CIV,MF,22,1997,4.2,5,1,1,11,2,0,2,6,8,0,0,0,29,10,8,55.6,ESP-La Liga,2020,misc
ESP,"FW,MF",20,2000,6.0,0,0,0,1,16,2,12,2,3,0,0,0,41,2,7,22.2,ESP-La Liga,2020,misc
ESP,"MF,FW",29,1991,27.8,4,0,0,15,21,2,103,13,9,0,0,0,157,8,24,25.0,ESP-La Liga,2020,misc
BRA,DF,30,1989,7.7,1,0,0,7,8,0,1,16,3,0,0,0,40,19,22,46.3,ESP-La Liga,2020,misc
ESP,DF,31,1989,24.0,9,0,0,23,5,3,0,44,7,0,0,2,130,65,41,61.3,ESP-La Liga,2020,misc
POR,MF,28,1992,13.6,6,1,1,18,10,0,4,11,12,0,0,0,95,29,20,59.2,ESP-La Liga,2020,misc
ESP,DF,27,1993,19.8,4,0,0,21,22,0,42,35,26,0,1,0,132,23,23,50.0,ESP-La Liga,2020,misc
ESP,DF,23,1997,17.1,1,0,0,25,15,3,54,13,20,0,0,0,72,15,19,44.1,ESP-La Liga,2020,misc
ESP,MF,21,1999,0.4,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0.0,ESP-La Liga,2020,misc
ARG,MF,28,1992,5.4,2,0,0,16,4,0,17,6,13,0,0,0,39,9,9,50.0,ESP-La Liga,2020,misc
ESP,"MF,FW",23,1997,29.7,8,0,0,77,62,5,33,32,31,2,0,0,162,32,63,33.7,ESP-La Liga,2020,misc
ESP,DF,19,2001,4.0,2,0,0,7,2,0,0,6,4,0,0,0,10,11,12,47.8,ESP-La Liga,2020,misc
ESP,MF,26,1994,31.7,10,0,0,45,40,1,119,22,32,0,0,0,175,13,12,52.0,ESP-La Liga,2020,misc
TUR,"FW,MF",23,1997,5.6,2,0,0,7,13,6,5,5,4,0,0,0,20,4,8,33.3,ESP-La Liga,2020,misc
ARG,FW,29,1991,3.3,5,1,1,22,6,1,1,2,3,0,0,0,5,10,13,43.5,ESP-La Liga,2020,misc
ESP,"MF,FW",21,1999,15.5,3,0,0,16,10,0,6,16,22,0,0,0,107,4,21,16.0,ESP-La Liga,2020,misc
ESP,"MF,DF",18,2002,1.3,0,0,0,4,3,0,2,3,0,0,0,0,5,0,5,0.0,ESP-La Liga,2020,misc
ESP,DF,29,1991,28.9,8,0,0,56,28,6,89,37,40,1,2,0,141,64,52,55.2,ESP-La Liga,2020,misc
ESP,MF,16,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2020,misc
ESP,FW,32,1987,31.8,9,0,0,24,53,13,28,16,3,0,1,0,113,16,45,26.2,ESP-La Liga,2020,misc
ESP,GK,23,1997,19.8,1,0,0,1,1,0,0,0,0,0,1,0,25,5,0,100.0,ESP-La Liga,2020,misc
COL,DF,28,1992,30.0,11,1,1,45,30,0,0,36,21,0,1,0,166,86,56,60.6,ESP-La Liga,2020,misc
SCO,MF,20,1999,1.6,0,0,0,3,3,0,3,2,4,0,0,0,8,0,0,,ESP-La Liga,2020,misc
GHA,DF,24,1995,14.3,3,0,0,13,13,1,1,25,17,0,0,0,89,42,40,51.2,ESP-La Liga,2020,misc
ESP,DF,20,2000,7.2,3,1,1,17,3,1,9,13,9,0,0,0,29,5,6,45.5,ESP-La Liga,2020,misc
ESP,DF,27,1993,6.2,3,0,0,6,11,0,11,9,5,0,1,0,35,4,6,40.0,ESP-La Liga,2020,misc
URU,MF,19,2001,0.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0,ESP-La Liga,2020,misc
URU,DF,26,1994,17.9,4,0,0,18,18,2,60,24,16,1,0,1,93,27,26,50.9,ESP-La Liga,2020,misc
ESP,"MF,FW",20,2000,6.0,0,0,0,5,8,2,12,3,6,0,0,0,21,8,10,44.4,ESP-La Liga,2020,misc
ESP,"FW,DF",17,2003,0.3,2,0,0,2,1,0,2,0,1,0,0,0,3,0,1,0.0,ESP-La Liga,2020,misc
ESP,"MF,FW",33,1986,28.9,7,0,0,49,41,10,47,22,36,0,2,0,174,11,37,22.9,ESP-La Liga,2020,misc
MEX,DF,28,1991,27.0,5,0,0,30,4,0,2,43,16,0,0,0,134,61,46,57.0,ESP-La Liga,2020,misc
TUR,MF,26,1994,5.1,4,1,0,13,6,2,1,10,8,0,0,0,25,17,7,70.8,ESP-La Liga,2020,misc
PER,MF,25,1995,30.0,11,0,0,63,47,0,4,53,44,0,0,0,226,64,59,52.0,ESP-La Liga,2020,misc
ESP,GK,25,1995,18.2,0,1,0,1,2,0,0,0,0,0,0,0,17,1,0,100.0,ESP-La Liga,2020,misc
ESP,FW,24,1995,26.8,4,0,0,63,62,11,9,6,13,3,0,0,82,100,112,47.2,ESP-La Liga,2020,misc
ESP,DF,19,2000,2.9,0,0,0,2,2,0,6,1,0,0,0,0,10,0,1,0.0,ESP-La Liga,2020,misc
ESP,GK,41,1979,2.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,ESP-La Liga,2020,misc
ESP,MF,29,1990,17.2,0,0,0,6,33,1,57,21,17,0,0,0,96,4,9,30.8,ESP-La Liga,2020,misc
URU,DF,28,1992,28.9,6,0,0,33,21,3,80,41,48,0,0,0,178,36,37,49.3,ESP-La Liga,2020,misc
HON,FW,27,1993,16.9,5,0,0,49,32,10,22,3,4,0,0,0,43,59,80,42.4,ESP-La Liga,2020,misc
ARG,MF,34,1986,4.1,1,0,0,5,2,0,1,9,3,0,0,0,20,4,3,57.1,ESP-La Liga,2020,misc
NED,"FW,MF",21,1999,0.4,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,,ESP-La Liga,2020,misc
ESP,DF,30,1989,25.2,8,0,0,31,30,1,0,35,12,1,1,0,117,58,36,61.7,ESP-La Liga,2020,misc
EQG,DF,27,1993,9.6,3,1,1,10,4,0,18,19,14,0,0,0,49,14,3,82.4,ESP-La Liga,2020,misc
ESP,GK,26,1994,4.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,ESP-La Liga,2020,misc
ESP,"DF,MF",26,1993,29.3,11,0,0,20,23,0,19,32,25,0,1,0,109,36,37,49.3,ESP-La Liga,2020,misc
SRB,"FW,MF",27,1992,9.6,2,0,0,17,15,7,20,4,7,0,0,0,23,12,48,20.0,ESP-La Liga,2020,misc
ESP,DF,27,1993,28.7,3,0,0,17,51,0,82,49,43,0,3,0,171,28,33,45.9,ESP-La Liga,2020,misc
SRB,FW,22,1997,4.3,2,0,0,14,16,4,1,1,0,0,0,0,10,30,24,55.6,ESP-La Liga,2020,misc
ESP,"MF,FW",25,1995,9.2,5,0,0,29,22,4,63,3,10,0,0,0,42,13,9,59.1,ESP-La Liga,2020,misc
ESP,"MF,DF",26,1993,14.2,4,0,0,12,16,3,40,14,13,0,0,0,91,10,12,45.5,ESP-La Liga,2020,misc
DEN,MF,27,1993,29.1,6,0,0,34,24,0,3,51,29,0,1,0,143,40,34,54.1,ESP-La Liga,2020,misc
ARG,GK,27,1993,32.0,0,0,0,1,7,0,0,0,0,0,1,0,31,9,1,90.0,ESP-La Liga,2020,misc
ESP,MF,30,1989,8.9,1,0,0,13,6,0,2,14,10,1,0,0,45,22,26,45.8,ESP-La Liga,2020,misc
ESP,"FW,MF",26,1994,5.8,1,0,0,9,13,0,17,2,3,0,0,0,34,4,3,57.1,ESP-La Liga,2020,misc
ESP,MF,32,1987,16.1,5,0,0,27,18,0,10,27,17,0,0,0,123,28,28,50.0,ESP-La Liga,2020,misc
ESP,DF,20,1999,1.0,0,0,0,1,3,0,6,2,1,0,0,0,4,0,0,,ESP-La Liga,2020,misc
ARG,DF,29,1991,20.3,2,1,0,11,5,0,0,22,15,0,1,0,75,34,24,58.6,ESP-La Liga,2020,misc
ESP,FW,25,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,ESP-La Liga,2020,misc
ESP,"FW,DF",22,1998,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,100.0,ESP-La Liga,2020,misc
ESP,DF,31,1989,10.1,2,0,0,12,4,1,0,16,4,0,0,1,34,17,26,39.5,ESP-La Liga,2020,misc
ESP,"FW,MF",28,1992,12.4,3,0,0,18,29,4,9,15,13,1,0,0,53,31,41,43.1,ESP-La Liga,2020,misc
ESP,"MF,FW",29,1991,21.5,5,0,0,16,29,7,141,20,10,0,1,0,98,19,33,36.5,ESP-La Liga,2020,misc
ESP,"MF,DF",23,1997,1.0,0,0,0,1,1,0,0,2,0,0,0,0,9,2,2,50.0,ESP-La Liga,2020,misc
FRA,MF,25,1995,2.8,0,0,0,8,3,0,2,8,2,0,0,0,17,5,16,23.8,ESP-La Liga,2020,misc
ESP,MF,27,1992,21.6,1,0,0,11,31,0,123,22,9,0,0,0,130,21,22,48.8,ESP-La Liga,2020,misc
ESP,DF,22,1998,1.1,0,0,0,1,0,0,3,0,0,0,0,0,3,2,1,66.7,ESP-La Liga,2020,misc
ESP,MF,16,2004,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,ESP-La Liga,2020,misc
ESP,FW,29,1991,4.5,0,0,0,8,6,4,0,2,2,0,0,0,8,21,28,42.9,ESP-La Liga,2020,misc
ESP,FW,34,1985,24.4,5,1,1,21,37,7,10,3,5,0,1,0,43,126,135,48.3,ESP-La Liga,2020,misc
ESP,MF,23,1997,4.9,1,0,0,4,1,0,26,8,4,0,0,0,19,6,1,85.7,ESP-La Liga,2020,misc
ESP,"DF,MF",21,1999,24.3,4,0,0,20,18,2,89,27,22,0,0,0,136,8,28,22.2,ESP-La Liga,2020,misc
ESP,DF,33,1987,31.2,8,0,0,36,13,0,43,69,26,0,2,0,245,68,53,56.2,ESP-La Liga,2020,misc
ESP,"MF,FW",19,2001,25.2,6,0,0,24,47,12,192,17,18,0,0,0,139,12,35,25.5,ESP-La Liga,2020,misc
POL,"FW,MF",28,1992,2.2,0,0,0,4,3,2,27,0,0,0,0,0,9,0,3,0.0,ESP-La Liga,2020,misc
ESP,MF,23,1996,27.3,4,0,0,29,27,0,84,22,30,0,0,0,206,33,34,49.3,ESP-La Liga,2020,misc
ARG,DF,28,1992,12.3,5,0,0,14,3,1,0,23,6,0,0,0,66,30,38,44.1,ESP-La Liga,2020,misc
ESP,FW,21,1999,0.7,1,0,0,3,0,1,2,0,1,0,1,0,3,0,0,,ESP-La Liga,2020,misc
ESP,DF,30,1989,10.0,3,0,0,8,4,0,59,13,8,0,0,0,81,17,12,58.6,ESP-La Liga,2020,misc
ESP,FW,30,1989,34.3,4,1,1,68,92,15,47,7,18,0,0,0,128,185,203,47.7,ESP-La Liga,2020,misc
POR,"DF,MF",26,1994,12.2,1,0,0,9,16,1,65,20,8,0,0,0,66,13,30,30.2,ESP-La Liga,2020,misc
SRB,GK,28,1992,34.7,0,0,0,0,4,0,0,0,3,0,0,0,59,8,0,100.0,ESP-La Liga,2020,misc
