league,season,team,player,nation,pos,age,born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type
GER-Bundesliga,2022,Freiburg,Kenneth Schmidt,GER,DF,20,2002,2.8,6,3,4,2,0,5,6,83.3,1,4,2,2,0,6,2,0,defense
GER-Bundesliga,2022,Freiburg,Keven Schlotterbeck,GER,DF,25,1997,0.2,0,0,0,0,0,0,0,,0,1,1,0,2,2,2,0,defense
GER-Bundesliga,2022,Freiburg,Kevin Schade,GER,"FW,MF",20,2001,2.0,6,4,3,2,1,3,5,60.0,2,0,0,0,0,6,2,0,defense
GER-Bundesliga,2022,Freiburg,Kiliann Sildillia,FRA,"DF,MF",20,2002,22.0,33,20,10,19,4,18,30,60.0,12,24,9,15,21,54,47,1,defense
GER-Bundesliga,2022,Freiburg,Kimberly Ezekwem,GER,DF,21,2001,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense
GER-Bundesliga,2022,Freiburg,Lucas Höler,GER,"FW,MF",28,1994,16.7,19,14,5,7,7,6,22,27.3,16,22,5,17,10,29,17,0,defense
GER-Bundesliga,2022,Freiburg,Lukas Kübler,GER,DF,29,1992,18.2,37,25,24,9,4,18,30,60.0,12,25,11,14,29,66,50,0,defense
GER-Bundesliga,2022,Freiburg,Manuel Gulde,GER,DF,31,1991,7.1,14,8,10,4,0,2,4,50.0,2,5,1,4,19,33,25,0,defense
GER-Bundesliga,2022,Freiburg,Mark Flekken,NED,GK,29,1993,34.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,9,5,defense
GER-Bundesliga,2022,Freiburg,Matthias Ginter,GER,DF,28,1994,34.0,43,20,29,12,2,26,40,65.0,14,40,24,16,35,78,153,3,defense
GER-Bundesliga,2022,Freiburg,Maximilian Eggestein,GER,MF,25,1996,27.2,51,29,21,24,6,17,35,48.6,18,37,8,29,36,87,27,0,defense
GER-Bundesliga,2022,Freiburg,Merlin Röhl,GER,"MF,FW",20,2002,0.6,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,defense
GER-Bundesliga,2022,Freiburg,Michael Gregoritsch,AUT,FW,28,1994,23.9,19,12,6,9,4,3,21,14.3,18,23,4,19,5,24,10,0,defense
GER-Bundesliga,2022,Freiburg,Nicolas Höfler,GER,MF,32,1990,31.3,66,35,28,35,3,27,61,44.3,34,40,13,27,58,124,49,0,defense
GER-Bundesliga,2022,Freiburg,Nils Petersen,GER,FW,33,1988,3.1,6,4,0,3,3,2,5,40.0,3,11,2,9,1,7,6,0,defense
GER-Bundesliga,2022,Freiburg,Noah Weißhaupt,GER,"MF,DF",20,2001,4.7,11,6,3,7,1,2,7,28.6,5,4,0,4,6,17,8,0,defense
GER-Bundesliga,2022,Freiburg,Philipp Lienhart,AUT,DF,26,1996,27.8,29,18,19,10,0,13,27,48.1,14,29,15,14,35,64,97,0,defense
GER-Bundesliga,2022,Freiburg,Ritsu Doan,JPN,"MF,FW",24,1998,26.9,61,29,19,29,13,25,55,45.5,30,40,1,39,14,75,12,0,defense
GER-Bundesliga,2022,Freiburg,Robert Wagner,GER,MF,19,2003,0.4,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0,defense
GER-Bundesliga,2022,Freiburg,Roland Sallai,HUN,"MF,FW",25,1997,11.1,11,8,4,3,4,4,10,40.0,6,7,1,6,2,13,11,0,defense
GER-Bundesliga,2022,Freiburg,Vincenzo Grifo,ITA,"MF,FW",29,1993,26.8,29,16,6,15,8,13,31,41.9,18,18,1,17,19,48,19,0,defense
GER-Bundesliga,2022,Freiburg,Yannik Keitel,GER,MF,22,2000,7.6,11,7,4,6,1,3,5,60.0,2,6,3,3,13,24,8,0,defense
GER-Bundesliga,2022,Gladbach,Alassane Pléa,FRA,FW,29,1993,19.7,16,8,5,7,4,8,26,30.8,18,23,3,20,12,28,14,0,defense
GER-Bundesliga,2022,Gladbach,Christoph Kramer,GER,MF,31,1991,24.7,44,33,24,15,5,22,55,40.0,33,34,2,32,17,61,40,0,defense
GER-Bundesliga,2022,Gladbach,Florian Neuhaus,GER,MF,25,1997,15.6,19,9,9,5,5,8,27,29.6,19,20,3,17,12,31,5,0,defense
GER-Bundesliga,2022,Gladbach,Hannes Wolf,AUT,FW,23,1999,5.0,11,8,4,5,2,5,13,38.5,8,3,0,3,3,14,9,0,defense
GER-Bundesliga,2022,Gladbach,Jan Olschowsky,GER,GK,20,2001,4.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,defense
GER-Bundesliga,2022,Gladbach,Joe Scally,USA,DF,19,2002,24.5,31,20,25,5,1,24,31,77.4,7,17,6,11,8,39,61,0,defense
GER-Bundesliga,2022,Gladbach,Jonas Hofmann,GER,"FW,MF",30,1992,29.8,31,16,17,8,6,15,52,28.8,37,36,2,34,16,47,21,0,defense
GER-Bundesliga,2022,Gladbach,Jonas Omlin,SUI,GK,28,1994,14.3,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,9,1,defense
GER-Bundesliga,2022,Gladbach,Julian Weigl,GER,MF,26,1995,21.0,43,16,21,21,1,23,41,56.1,18,23,2,21,18,61,32,0,defense
GER-Bundesliga,2022,Gladbach,Ko Itakura,JPN,DF,25,1997,22.0,29,17,18,7,4,16,30,53.3,14,41,25,16,27,56,95,0,defense
GER-Bundesliga,2022,Gladbach,Lars Stindl,GER,"FW,MF",33,1988,19.3,24,14,4,17,3,10,28,35.7,18,24,5,19,11,35,19,0,defense
GER-Bundesliga,2022,Gladbach,Luca Netz,GER,DF,19,2003,7.8,25,13,19,3,3,19,32,59.4,13,5,1,4,6,31,27,0,defense
GER-Bundesliga,2022,Gladbach,Manu Koné,FRA,MF,21,2001,29.0,74,39,37,33,4,24,47,51.1,23,44,12,32,32,106,21,0,defense
GER-Bundesliga,2022,Gladbach,Marcus Thuram,FRA,FW,24,1997,27.9,14,7,3,6,5,6,13,46.2,7,20,3,17,6,20,22,0,defense
GER-Bundesliga,2022,Gladbach,Marvin Friedrich,GER,DF,26,1995,13.9,17,11,13,3,1,10,13,76.9,3,14,6,8,11,28,52,0,defense
GER-Bundesliga,2022,Gladbach,Nathan N'Goumou,CMR,FW,22,2000,7.7,11,5,5,5,1,7,13,53.8,6,9,0,9,1,12,4,0,defense
GER-Bundesliga,2022,Gladbach,Nico Elvedi,SUI,DF,25,1996,31.4,46,24,32,12,2,27,41,65.9,14,31,16,15,35,81,149,3,defense
GER-Bundesliga,2022,Gladbach,Oscar Fraulo,DEN,"FW,MF",18,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2022,Gladbach,Patrick Herrmann,GER,"FW,MF",31,1991,1.8,6,2,4,1,1,2,4,50.0,2,2,0,2,2,8,1,0,defense
GER-Bundesliga,2022,Gladbach,Ramy Bensebaini,ALG,DF,27,1995,27.6,34,21,21,10,3,26,39,66.7,13,44,14,30,36,70,98,1,defense
GER-Bundesliga,2022,Gladbach,Rocco Reitz,GER,MF,20,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2022,Gladbach,Semir Telalovic,GER,"MF,FW",22,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2022,Gladbach,Stefan Lainer,AUT,DF,29,1992,9.1,16,8,10,5,1,10,23,43.5,13,8,1,7,14,30,34,1,defense
GER-Bundesliga,2022,Gladbach,Tobias Sippel,GER,GK,34,1988,5.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,defense
GER-Bundesliga,2022,Gladbach,Tony Jantschke,GER,"DF,MF",32,1990,1.1,2,1,1,1,0,1,1,100.0,0,5,3,2,0,2,5,0,defense
GER-Bundesliga,2022,Gladbach,Yann Sommer,SUI,GK,33,1988,10.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,8,0,defense
GER-Bundesliga,2022,Gladbach,Yvandro Borges Sanches,LUX,"FW,MF",18,2004,0.3,2,2,0,2,0,2,2,100.0,0,0,0,0,0,2,0,0,defense
GER-Bundesliga,2022,Hertha BSC,Agustín Rogel,URU,DF,24,1997,15.8,18,9,13,5,0,11,17,64.7,6,15,8,7,11,29,74,1,defense
GER-Bundesliga,2022,Hertha BSC,Chidera Ejuke,NGA,"FW,MF",24,1998,9.9,5,4,1,4,0,1,5,20.0,4,4,0,4,4,9,1,0,defense
GER-Bundesliga,2022,Hertha BSC,Davie Selke,GER,FW,27,1995,3.1,2,1,1,1,0,0,1,0.0,1,3,1,2,1,3,5,0,defense
GER-Bundesliga,2022,Hertha BSC,Derry Scherhant,GER,"FW,MF",19,2002,3.2,7,6,3,3,1,4,8,50.0,4,3,0,3,0,7,5,0,defense
GER-Bundesliga,2022,Hertha BSC,Dodi Lukebakio,BEL,"FW,MF",24,1997,26.6,18,11,7,8,3,6,27,22.2,21,23,5,18,13,31,17,0,defense
GER-Bundesliga,2022,Hertha BSC,Filip Uremović,CRO,DF,25,1997,19.2,38,23,29,8,1,14,22,63.6,8,18,13,5,36,74,88,2,defense
GER-Bundesliga,2022,Hertha BSC,Florian Niederlechner,GER,FW,31,1990,8.7,9,7,2,4,3,2,8,25.0,6,7,0,7,3,12,10,0,defense
GER-Bundesliga,2022,Hertha BSC,Ibrahim Maza,ALG,"MF,FW",16,2005,0.8,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,1,0,defense
GER-Bundesliga,2022,Hertha BSC,Ivan Šunjić,BIH,MF,25,1996,11.0,38,20,16,21,1,16,24,66.7,8,17,5,12,13,51,19,1,defense
GER-Bundesliga,2022,Hertha BSC,Jean-Paul Boëtius,NED,MF,28,1994,11.7,30,16,19,9,2,8,25,32.0,17,25,5,20,14,44,10,0,defense
GER-Bundesliga,2022,Hertha BSC,Jessic Ngankam,GER,"FW,MF",22,2000,9.2,14,9,7,4,3,6,14,42.9,8,6,1,5,1,15,4,0,defense
GER-Bundesliga,2022,Hertha BSC,Jonjoe Kenny,ENG,DF,25,1997,24.9,46,34,27,16,3,24,42,57.1,18,38,9,29,46,92,74,0,defense
GER-Bundesliga,2022,Hertha BSC,Julian Eitschberger,GER,FW,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2022,Hertha BSC,Kevin-Prince Boateng,GHA,MF,35,1987,5.2,8,6,4,2,2,3,9,33.3,6,11,3,8,3,11,5,0,defense
GER-Bundesliga,2022,Hertha BSC,Lucas Tousart,FRA,MF,25,1997,32.7,73,38,35,28,10,27,60,45.0,33,42,6,36,48,121,75,1,defense
GER-Bundesliga,2022,Hertha BSC,Marc-Oliver Kempf,GER,DF,27,1995,30.1,44,27,29,14,1,16,22,72.7,6,42,32,10,51,95,143,0,defense
GER-Bundesliga,2022,Hertha BSC,Marco Richter,GER,"MF,FW",24,1997,20.4,43,23,18,17,8,19,48,39.6,29,29,2,27,24,67,25,0,defense
GER-Bundesliga,2022,Hertha BSC,Marvin Plattenhardt,GER,DF,30,1992,26.7,43,33,24,15,4,29,47,61.7,18,25,11,14,15,58,82,0,defense
GER-Bundesliga,2022,Hertha BSC,Maximilian Mittelstädt,GER,"DF,MF",25,1997,9.4,39,20,31,6,2,17,39,43.6,22,13,2,11,26,65,27,0,defense
GER-Bundesliga,2022,Hertha BSC,Myziane Maolida,COM,"FW,MF",23,1999,1.1,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,defense
GER-Bundesliga,2022,Hertha BSC,Márton Dárdai,HUN,"DF,MF",20,2002,10.5,17,8,9,8,0,9,18,50.0,9,14,9,5,11,28,45,1,defense
GER-Bundesliga,2022,Hertha BSC,Oliver Christensen,DEN,GK,23,1999,33.0,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,22,2,defense
GER-Bundesliga,2022,Hertha BSC,Pascal Klemens,GER,DF,17,2005,1.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,3,0,defense
GER-Bundesliga,2022,Hertha BSC,Peter Pekarík,SVK,DF,35,1986,2.3,4,3,4,0,0,4,6,66.7,2,6,2,4,4,8,7,0,defense
GER-Bundesliga,2022,Hertha BSC,Stevan Jovetić,MNE,"FW,MF",32,1989,9.9,3,2,2,1,0,1,11,9.1,10,2,1,1,2,5,10,0,defense
GER-Bundesliga,2022,Hertha BSC,Suat Serdar,GER,MF,25,1997,22.5,51,23,14,30,7,20,41,48.8,21,48,12,36,29,80,24,0,defense
GER-Bundesliga,2022,Hertha BSC,Tjark Ernst,GER,GK,19,2003,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
GER-Bundesliga,2022,Hertha BSC,Tolga Ciğerci,TUR,MF,30,1992,7.5,16,13,6,9,1,10,16,62.5,6,6,2,4,8,24,5,0,defense
GER-Bundesliga,2022,Hertha BSC,Tony Rölke,GER,FW,19,2003,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,defense
GER-Bundesliga,2022,Hertha BSC,Veit Stange,GER,MF,18,2004,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,defense
GER-Bundesliga,2022,Hertha BSC,Vladimír Darida,CZE,MF,31,1990,0.3,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,defense
GER-Bundesliga,2022,Hertha BSC,Wilfried Kanga,CIV,FW,24,1998,15.7,5,4,2,1,2,2,4,50.0,2,14,3,11,2,7,13,0,defense
GER-Bundesliga,2022,Hoffenheim,Andrej Kramarić,CRO,"MF,FW",31,1991,26.5,5,2,2,1,2,1,11,9.1,10,14,2,12,6,11,13,0,defense
GER-Bundesliga,2022,Hoffenheim,Angeliño,ESP,DF,25,1997,29.1,40,24,19,18,3,23,37,62.2,14,32,6,26,25,65,67,0,defense
GER-Bundesliga,2022,Hoffenheim,Angelo Stiller,GER,MF,21,2001,7.8,26,12,9,13,4,8,12,66.7,4,12,2,10,10,36,14,0,defense
GER-Bundesliga,2022,Hoffenheim,Christoph Baumgartner,AUT,"MF,FW",22,1999,28.5,36,19,12,17,7,9,52,17.3,43,57,5,52,15,51,19,1,defense
GER-Bundesliga,2022,Hoffenheim,Dennis Geiger,GER,MF,24,1998,21.7,45,25,15,28,2,22,35,62.9,13,27,3,24,24,69,18,2,defense
GER-Bundesliga,2022,Hoffenheim,Diadie Samassékou,MLI,"MF,FW",26,1996,0.4,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,defense
GER-Bundesliga,2022,Hoffenheim,Eduardo Quaresma,POR,DF,20,2002,1.0,5,3,3,2,0,1,3,33.3,2,3,2,1,0,5,3,0,defense
GER-Bundesliga,2022,Hoffenheim,Ermin Bičakčić,BIH,DF,32,1990,2.9,8,4,6,1,1,2,6,33.3,4,4,3,1,5,13,14,0,defense
GER-Bundesliga,2022,Hoffenheim,Finn Ole Becker,GER,MF,22,2000,5.7,10,2,4,6,0,4,7,57.1,3,4,0,4,5,15,8,0,defense
GER-Bundesliga,2022,Hoffenheim,Fisnik Asllani,KVX,FW,19,2002,1.9,0,0,0,0,0,0,4,0.0,4,2,0,2,3,3,3,0,defense
GER-Bundesliga,2022,Hoffenheim,Georginio Rutter,FRA,FW,20,2002,11.2,7,4,1,4,2,1,3,33.3,2,10,2,8,5,12,6,0,defense
GER-Bundesliga,2022,Hoffenheim,Grischa Prömel,GER,MF,27,1995,16.2,27,19,14,11,2,9,25,36.0,16,22,4,18,8,35,23,0,defense
GER-Bundesliga,2022,Hoffenheim,Ihlas Bebou,TOG,"FW,DF",28,1994,15.7,19,16,8,7,4,11,17,64.7,6,9,2,7,7,26,15,0,defense
GER-Bundesliga,2022,Hoffenheim,Jacob Bruun Larsen,DEN,FW,23,1998,3.6,4,3,0,1,3,3,4,75.0,1,3,1,2,1,5,0,0,defense
GER-Bundesliga,2022,Hoffenheim,John Brooks,USA,DF,29,1993,15.0,18,12,10,8,0,13,18,72.2,5,17,12,5,10,28,105,0,defense
GER-Bundesliga,2022,Hoffenheim,Joshua Quarshie,GER,MF,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2022,Hoffenheim,Kasper Dolberg,DEN,"FW,MF",24,1997,4.5,7,5,1,4,2,4,6,66.7,2,6,2,4,0,7,5,0,defense
GER-Bundesliga,2022,Hoffenheim,Kevin Akpoguma,NGA,DF,27,1995,21.7,75,44,45,27,3,32,45,71.1,13,45,16,29,24,99,70,1,defense
GER-Bundesliga,2022,Hoffenheim,Kevin Vogt,GER,DF,30,1991,19.7,15,10,10,5,0,9,22,40.9,13,18,11,7,26,41,67,0,defense
GER-Bundesliga,2022,Hoffenheim,Moanes Dabbur,ISR,FW,30,1992,10.4,11,8,4,5,2,3,9,33.3,6,8,0,8,5,16,0,0,defense
GER-Bundesliga,2022,Hoffenheim,Muhammed Damar,GER,MF,18,2004,1.8,6,3,1,2,3,1,2,50.0,1,3,0,3,0,6,0,0,defense
GER-Bundesliga,2022,Hoffenheim,Oliver Baumann,GER,GK,32,1990,34.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,1,defense
GER-Bundesliga,2022,Hoffenheim,Ozan Kabak,TUR,DF,22,2000,26.5,51,34,27,21,3,17,30,56.7,13,35,23,12,45,96,83,0,defense
GER-Bundesliga,2022,Hoffenheim,Pavel Kadeřábek,CZE,DF,30,1992,18.5,26,20,10,9,7,15,23,65.2,8,12,2,10,14,40,37,1,defense
GER-Bundesliga,2022,Hoffenheim,Robert Skov,DEN,DF,26,1996,15.0,22,11,14,7,1,10,26,38.5,16,22,8,14,8,30,20,2,defense
GER-Bundesliga,2022,Hoffenheim,Sebastian Rudy,GER,MF,32,1990,8.8,26,12,10,16,0,13,27,48.1,14,27,7,20,11,37,13,0,defense
GER-Bundesliga,2022,Hoffenheim,Stanley N'Soki,FRA,DF,23,1999,14.3,22,13,14,7,1,12,22,54.5,10,22,5,17,24,46,34,0,defense
GER-Bundesliga,2022,Hoffenheim,Stefan Posch,AUT,DF,25,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2022,Hoffenheim,Thomas Delaney,DEN,MF,30,1991,3.3,6,3,3,2,1,3,8,37.5,5,5,0,5,1,7,4,0,defense
GER-Bundesliga,2022,Hoffenheim,Tom Bischof,GER,"MF,FW",17,2005,3.5,15,10,8,3,4,7,10,70.0,3,5,1,4,1,16,1,0,defense
GER-Bundesliga,2022,Hoffenheim,Umut Tohumcu,GER,"MF,DF",17,2004,3.0,10,5,4,5,1,3,9,33.3,6,4,0,4,2,12,8,0,defense
GER-Bundesliga,2022,Köln,Benno Schmitz,GER,DF,27,1994,26.9,64,42,31,28,5,42,82,51.2,40,34,4,30,26,90,57,0,defense
GER-Bundesliga,2022,Köln,Davie Selke,GER,FW,27,1995,9.7,0,0,0,0,0,0,4,0.0,4,4,1,3,0,0,11,0,defense
GER-Bundesliga,2022,Köln,Dejan Ljubicic,AUT,"MF,FW",24,1997,19.0,25,14,7,14,4,13,40,32.5,27,20,1,19,8,33,8,1,defense
GER-Bundesliga,2022,Köln,Denis Huseinbasic,BIH,"MF,FW",21,2001,8.8,23,9,8,11,4,10,25,40.0,15,16,2,14,4,27,5,0,defense
GER-Bundesliga,2022,Köln,Dimitris Limnios,GRE,FW,24,1998,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense
GER-Bundesliga,2022,Köln,Ellyes Skhiri,TUN,MF,27,1995,31.7,79,44,29,42,8,26,66,39.4,40,52,12,40,56,135,48,0,defense
GER-Bundesliga,2022,Köln,Eric Martel,GER,MF,20,2002,22.4,66,41,29,30,7,30,60,50.0,30,29,9,20,33,99,49,0,defense
GER-Bundesliga,2022,Köln,Florian Dietz,GER,FW,23,1998,4.4,2,1,0,2,0,1,4,25.0,3,4,1,3,0,2,2,0,defense
GER-Bundesliga,2022,Köln,Florian Kainz,AUT,"MF,FW",29,1992,26.0,21,10,7,12,2,8,26,30.8,18,27,6,21,32,53,30,1,defense
GER-Bundesliga,2022,Köln,Jan Thielmann,GER,FW,20,2002,9.7,9,8,3,4,2,2,11,18.2,9,16,3,13,9,18,7,0,defense
GER-Bundesliga,2022,Köln,Jonas Hector,GER,DF,32,1990,31.4,112,66,59,43,10,66,113,58.4,47,61,9,52,39,151,74,1,defense
GER-Bundesliga,2022,Köln,Julian Chabot,GER,DF,24,1998,20.0,36,23,19,14,3,20,35,57.1,15,30,18,12,41,77,105,0,defense
GER-Bundesliga,2022,Köln,Justin Diehl,GER,"MF,FW",17,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2022,Köln,Kingsley Ehizibue,NED,DF,27,1995,0.7,0,0,0,0,0,0,0,,0,1,0,1,2,2,1,0,defense
GER-Bundesliga,2022,Köln,Kingsley Schindler,GHA,"DF,MF",29,1993,12.1,23,12,13,8,2,18,28,64.3,10,14,2,12,15,38,24,0,defense
GER-Bundesliga,2022,Köln,Kristian Pedersen,DEN,DF,27,1994,3.1,5,4,4,1,0,0,2,0.0,2,3,0,3,6,11,17,0,defense
GER-Bundesliga,2022,Köln,Linton Maina,GER,"FW,MF",23,1999,24.9,18,12,5,11,2,7,30,23.3,23,19,0,19,5,23,9,0,defense
GER-Bundesliga,2022,Köln,Luca Kilian,GER,DF,22,1999,12.5,22,16,14,7,1,12,21,57.1,9,16,8,8,11,33,48,0,defense
GER-Bundesliga,2022,Köln,Mark Uth,GER,"MF,FW",30,1991,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2022,Köln,Marvin Schwäbe,GER,GK,27,1995,34.0,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,8,2,defense
GER-Bundesliga,2022,Köln,Mathias Olesen,LUX,MF,21,2001,5.3,10,5,4,4,2,5,8,62.5,3,6,1,5,2,12,3,0,defense
GER-Bundesliga,2022,Köln,Nikola Soldo,CRO,DF,21,2001,6.6,15,9,8,7,0,7,11,63.6,4,7,6,1,7,22,28,0,defense
GER-Bundesliga,2022,Köln,Ondrej Duda,SVK,MF,27,1994,7.7,9,8,2,5,2,4,11,36.4,7,7,1,6,2,11,3,0,defense
GER-Bundesliga,2022,Köln,Sargis Adamyan,ARM,"FW,MF",29,1993,7.2,14,7,5,3,6,7,17,41.2,10,12,0,12,4,18,5,0,defense
GER-Bundesliga,2022,Köln,Steffen Tigges,GER,FW,24,1998,17.7,12,7,1,8,3,4,14,28.6,10,13,2,11,8,20,17,0,defense
GER-Bundesliga,2022,Köln,Tim Lemperle,GER,"FW,MF",20,2002,1.5,6,4,3,1,2,3,5,60.0,2,5,0,5,1,7,4,0,defense
GER-Bundesliga,2022,Köln,Timo Hübers,GER,DF,26,1996,28.4,43,28,35,8,0,24,52,46.2,28,27,13,14,58,101,153,0,defense
GER-Bundesliga,2022,Leverkusen,Adam Hložek,CZE,"FW,MF",20,2002,14.3,9,4,4,3,2,3,9,33.3,6,9,2,7,6,15,9,0,defense
GER-Bundesliga,2022,Leverkusen,Amine Adli,MAR,"FW,MF",22,2000,15.9,18,10,4,6,8,5,17,29.4,12,28,2,26,6,24,7,0,defense
GER-Bundesliga,2022,Leverkusen,Andrey Lunyov,RUS,GK,30,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2022,Leverkusen,Ayman Azhil,MAR,MF,21,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2022,Leverkusen,Callum Hudson-Odoi,ENG,"FW,MF",21,2000,6.7,5,3,4,0,1,1,1,100.0,0,0,0,0,2,7,4,0,defense
GER-Bundesliga,2022,Leverkusen,Charles Aránguiz,CHI,MF,33,1989,5.5,17,7,7,10,0,12,20,60.0,8,4,0,4,7,24,4,0,defense
GER-Bundesliga,2022,Leverkusen,Daley Sinkgraven,NED,"DF,MF",27,1995,3.8,10,7,7,3,0,7,9,77.8,2,8,4,4,5,15,7,0,defense
GER-Bundesliga,2022,Leverkusen,Edmond Tapsoba,BFA,DF,23,1999,31.9,51,30,35,12,4,30,42,71.4,12,40,17,23,36,87,109,1,defense
GER-Bundesliga,2022,Leverkusen,Exequiel Palacios,ARG,MF,23,1998,18.4,59,36,20,33,6,29,48,60.4,19,29,2,27,33,92,28,0,defense
GER-Bundesliga,2022,Leverkusen,Florian Wirtz,GER,"FW,MF",19,2003,12.1,18,10,9,7,2,8,16,50.0,8,15,1,14,1,19,6,0,defense
GER-Bundesliga,2022,Leverkusen,Jeremie Frimpong,NED,"DF,MF",21,2000,30.1,53,27,22,26,5,23,44,52.3,21,24,3,21,16,69,40,0,defense
GER-Bundesliga,2022,Leverkusen,Joel Pohjanpalo,FIN,"FW,MF",27,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2022,Leverkusen,Jonathan Tah,GER,DF,26,1996,27.6,25,12,21,4,0,12,18,66.7,6,30,18,12,40,65,118,0,defense
GER-Bundesliga,2022,Leverkusen,Karim Bellarabi,GER,"FW,MF",32,1990,0.9,2,0,1,1,0,2,3,66.7,1,0,0,0,0,2,0,0,defense
GER-Bundesliga,2022,Leverkusen,Kerem Demirbay,GER,MF,29,1993,17.2,36,18,16,17,3,18,34,52.9,16,26,6,20,16,52,11,0,defense
GER-Bundesliga,2022,Leverkusen,Lukáš Hrádecký,FIN,GK,32,1989,33.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,defense
GER-Bundesliga,2022,Leverkusen,Mitchel Bakker,NED,"DF,MF",22,2000,18.4,16,8,9,7,0,6,15,40.0,9,20,2,18,15,31,20,2,defense
GER-Bundesliga,2022,Leverkusen,Moussa Diaby,FRA,"FW,MF",23,1999,30.0,14,8,4,8,2,7,14,50.0,7,8,0,8,5,19,3,0,defense
GER-Bundesliga,2022,Leverkusen,Nadiem Amiri,GER,"MF,FW",25,1996,10.9,15,6,5,8,2,9,20,45.0,11,12,1,11,6,21,10,2,defense
GER-Bundesliga,2022,Leverkusen,Noah Mbamba,BEL,MF,17,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
GER-Bundesliga,2022,Leverkusen,Odilon Kossounou,CIV,DF,21,2001,16.9,21,14,12,7,2,8,16,50.0,8,26,11,15,24,45,58,1,defense
GER-Bundesliga,2022,Leverkusen,Patrik Schick,CZE,FW,26,1996,10.5,0,0,0,0,0,0,1,0.0,1,4,1,3,1,1,7,0,defense
GER-Bundesliga,2022,Leverkusen,Paulinho,BRA,FW,22,2000,0.9,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,defense
GER-Bundesliga,2022,Leverkusen,Piero Hincapié,ECU,"DF,MF",20,2002,27.3,51,34,28,20,3,25,38,65.8,13,41,20,21,31,82,83,1,defense
GER-Bundesliga,2022,Leverkusen,Robert Andrich,GER,MF,27,1994,26.7,61,38,30,27,4,26,45,57.8,19,27,9,18,42,103,55,2,defense
GER-Bundesliga,2022,Leverkusen,Sardar Azmoun,IRN,"FW,MF",27,1995,10.3,6,3,1,4,1,1,7,14.3,6,4,0,4,2,8,14,0,defense
GER-Bundesliga,2022,Leverkusen,Timothy Fosu-Mensah,NED,DF,24,1998,2.1,7,5,3,3,1,4,4,100.0,0,2,0,2,0,7,1,0,defense
GER-Bundesliga,2022,Mainz 05,Aarón Martín,ESP,DF,25,1997,20.5,42,27,25,11,6,21,40,52.5,19,22,1,21,15,57,31,0,defense
GER-Bundesliga,2022,Mainz 05,Alexander Hack,GER,DF,28,1993,12.6,30,18,21,9,0,19,33,57.6,14,18,5,13,24,54,45,1,defense
