league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
ITA-Serie A,2022,Cremonese,Samuel Di Carmine,ITA,"FW,MF",33,1988,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,misc
ITA-Serie A,2022,Cremonese,Santiago Ascacíbar,ARG,MF,25,1997,8.1,1,0,0,11,9,0,5,13,14,0,0,0,62,10,20,33.3,misc
ITA-Serie A,2022,Cremonese,Soualiho Meïté,FRA,MF,28,1994,26.3,5,0,0,27,47,0,9,27,31,0,0,0,174,28,17,62.2,misc
ITA-Serie A,2022,Cremonese,Tommaso Milanese,ITA,MF,20,2002,0.3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0.0,misc
ITA-Serie A,2022,Cremonese,Vlad Chiricheș,ROU,DF,32,1989,10.9,2,0,0,16,8,0,0,22,20,0,0,1,67,18,22,45.0,misc
ITA-Serie A,2022,Empoli,Alberto Grassi,ITA,MF,27,1995,13.3,3,0,0,22,13,0,0,27,21,0,0,0,91,26,11,70.3,misc
ITA-Serie A,2022,Empoli,Ardian Ismajli,ALB,DF,25,1996,23.3,3,0,0,19,13,0,0,27,32,0,0,1,93,57,41,58.2,misc
ITA-Serie A,2022,Empoli,Duccio Degl'Innocenti,ITA,MF,19,2003,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,misc
ITA-Serie A,2022,Empoli,Emanuel Vignato,ITA,"MF,FW",21,2000,0.6,0,0,0,1,0,0,2,0,0,0,0,0,3,2,1,66.7,misc
ITA-Serie A,2022,Empoli,Emmanuel Ekong,SWE,"FW,MF",20,2002,0.2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.0,misc
ITA-Serie A,2022,Empoli,Fabiano Parisi,ITA,DF,21,2000,31.4,10,1,0,34,74,0,59,41,35,1,1,0,233,30,13,69.8,misc
ITA-Serie A,2022,Empoli,Filippo Bandinelli,ITA,MF,27,1995,25.1,10,0,0,53,37,0,91,18,34,0,1,0,138,10,19,34.5,misc
ITA-Serie A,2022,Empoli,Francesco Caputo,ITA,FW,34,1987,19.0,1,0,0,13,22,23,6,2,2,0,0,0,36,17,29,37.0,misc
ITA-Serie A,2022,Empoli,Guglielmo Vicario,ITA,GK,25,1996,30.9,3,0,0,0,8,0,0,0,1,0,0,0,29,9,2,81.8,misc
ITA-Serie A,2022,Empoli,Herculano Nabian,POR,MF,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2022,Empoli,Jacopo Fazzini,ITA,MF,19,2003,9.2,4,0,0,20,13,0,11,7,17,0,0,0,55,14,30,31.8,misc
ITA-Serie A,2022,Empoli,Jean-Daniel Akpa-Akpro,CIV,"MF,FW",29,1992,15.1,9,2,1,31,18,0,11,13,37,0,0,0,76,16,18,47.1,misc
ITA-Serie A,2022,Empoli,Koni De Winter,BEL,DF,20,2002,11.4,3,0,0,13,2,0,0,6,9,0,0,0,58,16,11,59.3,misc
ITA-Serie A,2022,Empoli,Liam Henderson,SCO,MF,26,1996,11.2,9,0,0,35,12,2,35,10,10,0,0,0,61,6,11,35.3,misc
ITA-Serie A,2022,Empoli,Liberato Cacace,NZL,DF,21,2000,6.5,1,0,0,9,4,0,29,4,10,0,2,0,38,7,21,25.0,misc
ITA-Serie A,2022,Empoli,Lorenzo Tonelli,ITA,DF,32,1990,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ITA-Serie A,2022,Empoli,Marko Pjaca,CRO,"MF,FW",27,1995,5.8,1,0,0,2,7,1,25,3,3,0,0,0,30,7,7,50.0,misc
ITA-Serie A,2022,Empoli,Martin Satriano,URU,FW,21,2001,18.9,4,0,0,20,29,5,22,3,8,0,0,0,52,43,61,41.3,misc
ITA-Serie A,2022,Empoli,Mattia Destro,ITA,"FW,MF",31,1991,6.4,3,0,0,12,5,7,2,1,1,0,1,0,9,8,20,28.6,misc
ITA-Serie A,2022,Empoli,Nedim Bajrami,ALB,"MF,FW",23,1999,10.4,1,0,0,6,6,3,35,7,4,0,0,0,49,2,7,22.2,misc
ITA-Serie A,2022,Empoli,Nicolas Haas,SUI,MF,26,1996,12.8,2,0,0,20,11,1,11,8,13,0,0,0,62,6,19,24.0,misc
ITA-Serie A,2022,Empoli,Nicolò Cambiaghi,ITA,"FW,MF",21,2000,14.3,5,1,1,25,60,1,41,9,22,1,0,0,64,3,15,16.7,misc
ITA-Serie A,2022,Empoli,Petar Stojanović,SVN,DF,26,1995,17.0,3,0,0,12,15,0,35,11,22,0,0,0,91,4,7,36.4,misc
ITA-Serie A,2022,Empoli,Roberto Piccoli,ITA,FW,21,2001,5.7,0,0,0,7,3,4,1,1,1,0,0,0,15,18,26,40.9,misc
ITA-Serie A,2022,Empoli,Răzvan Marin,ROU,MF,26,1996,28.2,7,0,0,31,21,1,140,14,22,0,1,0,148,16,17,48.5,misc
ITA-Serie A,2022,Empoli,Sam Lammers,NED,FW,25,1997,9.8,0,0,0,6,8,1,4,3,10,0,0,0,27,18,16,52.9,misc
ITA-Serie A,2022,Empoli,Samir Ujkani,KVX,GK,34,1988,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2022,Empoli,Samuele Perisan,ITA,GK,24,1997,7.0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,50.0,misc
ITA-Serie A,2022,Empoli,Sebastian Walukiewicz,POL,DF,22,2000,6.7,0,0,0,5,2,0,0,7,6,0,0,0,21,4,7,36.4,misc
ITA-Serie A,2022,Empoli,Sebastiano Luperto,ITA,DF,25,1996,34.8,4,2,1,21,21,0,2,43,18,0,0,0,170,72,67,51.8,misc
ITA-Serie A,2022,Empoli,Tommaso Baldanzi,ITA,MF,19,2003,19.7,2,0,0,12,37,1,21,2,12,0,0,0,69,3,9,25.0,misc
ITA-Serie A,2022,Empoli,Tyronne Ebuehi,NGA,DF,26,1995,21.4,0,0,0,12,17,3,28,12,14,0,0,0,91,19,32,37.3,misc
ITA-Serie A,2022,Fiorentina,Aleksa Terzić,SRB,DF,22,1999,10.4,2,0,0,4,12,3,79,5,9,0,0,0,59,7,9,43.8,misc
ITA-Serie A,2022,Fiorentina,Alessandro Bianco,ITA,MF,19,2002,1.7,1,0,0,7,4,0,1,0,2,0,0,0,8,2,2,50.0,misc
ITA-Serie A,2022,Fiorentina,Alfred Duncan,GHA,MF,29,1993,12.3,3,0,0,26,12,1,26,8,10,0,0,0,67,9,7,56.3,misc
ITA-Serie A,2022,Fiorentina,Antonín Barák,CZE,MF,27,1994,20.0,4,0,0,13,17,3,14,3,9,0,1,0,76,18,31,36.7,misc
ITA-Serie A,2022,Fiorentina,Arthur Cabral,BRA,FW,24,1998,15.9,4,0,0,26,18,2,4,1,2,0,1,0,39,49,49,50.0,misc
ITA-Serie A,2022,Fiorentina,Christian Kouamé,CIV,FW,24,1997,20.7,5,0,0,32,56,7,49,12,18,1,0,0,91,62,52,54.4,misc
ITA-Serie A,2022,Fiorentina,Cristiano Biraghi,ITA,DF,29,1992,28.3,1,0,0,29,38,1,300,14,38,0,0,1,137,19,25,43.2,misc
ITA-Serie A,2022,Fiorentina,Dodô,BRA,DF,23,1998,25.9,5,1,1,28,40,0,61,25,22,0,1,0,184,19,13,59.4,misc
ITA-Serie A,2022,Fiorentina,Gaetano Castrovilli,ITA,MF,25,1997,8.0,3,0,0,12,12,1,12,8,8,0,0,0,36,4,11,26.7,misc
ITA-Serie A,2022,Fiorentina,Giacomo Bonaventura,ITA,MF,32,1989,21.2,4,1,0,24,40,2,48,16,23,1,0,0,140,14,22,38.9,misc
ITA-Serie A,2022,Fiorentina,Igor,BRA,DF,24,1998,22.9,10,1,1,29,13,0,1,25,29,0,0,0,157,38,28,57.6,misc
ITA-Serie A,2022,Fiorentina,Jonathan Ikone,FRA,FW,24,1998,22.3,4,0,0,28,25,5,24,4,8,1,0,0,86,14,28,33.3,misc
ITA-Serie A,2022,Fiorentina,Josip Brekalo,CRO,"FW,MF",24,1998,2.5,1,0,0,3,5,0,10,1,1,0,0,0,13,0,6,0.0,misc
ITA-Serie A,2022,Fiorentina,Lorenzo Venuti,ITA,DF,27,1995,10.3,2,0,0,7,9,1,37,5,7,0,0,0,53,10,9,52.6,misc
ITA-Serie A,2022,Fiorentina,Luca Ranieri,ITA,DF,23,1999,5.6,1,0,0,6,2,2,0,11,4,0,0,0,30,11,13,45.8,misc
ITA-Serie A,2022,Fiorentina,Lucas Martínez Quarta,ARG,DF,26,1996,24.1,6,0,0,21,25,1,4,48,48,0,0,0,167,76,36,67.9,misc
ITA-Serie A,2022,Fiorentina,Luka Jović,SRB,"FW,MF",24,1997,17.0,3,0,0,23,8,11,1,2,3,0,0,0,18,29,54,34.9,misc
ITA-Serie A,2022,Fiorentina,Marco Benassi,ITA,DF,27,1994,1.0,0,0,0,1,1,0,7,1,3,0,0,0,10,3,2,60.0,misc
ITA-Serie A,2022,Fiorentina,Michele Cerofolini,ITA,GK,23,1999,5.0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,,misc
ITA-Serie A,2022,Fiorentina,Nicolás González,ARG,"FW,MF",24,1998,15.0,3,0,0,16,55,4,31,4,10,0,1,0,60,64,36,64.0,misc
ITA-Serie A,2022,Fiorentina,Nikola Milenković,SRB,DF,24,1997,23.7,4,0,0,39,21,0,0,22,25,0,0,1,127,73,30,70.9,misc
ITA-Serie A,2022,Fiorentina,Pierluigi Gollini,ITA,GK,27,1995,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,misc
ITA-Serie A,2022,Fiorentina,Pietro Terracciano,ITA,GK,32,1990,29.0,1,0,0,2,0,0,0,1,1,0,2,0,51,6,0,100.0,misc
ITA-Serie A,2022,Fiorentina,Riccardo Saponara,ITA,FW,30,1991,13.4,4,0,0,14,22,5,32,5,5,0,0,0,67,8,8,50.0,misc
ITA-Serie A,2022,Fiorentina,Riccardo Sottil,ITA,FW,23,1999,9.3,1,0,0,4,27,6,31,0,3,0,0,0,32,3,5,37.5,misc
ITA-Serie A,2022,Fiorentina,Rolando Mandragora,ITA,MF,25,1997,21.7,8,0,0,31,18,1,74,16,24,0,0,0,121,35,23,60.3,misc
ITA-Serie A,2022,Fiorentina,Salvatore Sirigu,ITA,GK,35,1987,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,misc
ITA-Serie A,2022,Fiorentina,Sofyan Amrabat,MAR,MF,25,1996,22.2,11,0,0,54,28,0,26,21,24,0,2,0,157,11,13,45.8,misc
ITA-Serie A,2022,Fiorentina,Szymon Żurkowski,POL,MF,24,1997,0.4,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,50.0,misc
ITA-Serie A,2022,Fiorentina,Youssef Maleh,MAR,MF,23,1998,3.3,2,0,0,8,3,0,7,1,1,0,0,0,20,3,4,42.9,misc
ITA-Serie A,2022,Hellas Verona,Adolfo Gaich,ARG,FW,23,1999,8.1,2,0,0,17,13,4,0,3,3,1,0,1,14,25,51,32.9,misc
ITA-Serie A,2022,Hellas Verona,Adrien Tameze,CMR,MF,28,1994,33.7,3,0,0,32,31,1,21,37,30,0,0,0,218,27,31,46.6,misc
ITA-Serie A,2022,Hellas Verona,Ajdin Hrustic,AUS,MF,26,1996,2.5,0,0,0,7,2,0,7,0,1,0,0,0,11,1,3,25.0,misc
ITA-Serie A,2022,Hellas Verona,Alessandro Cortinovis,ITA,MF,21,2001,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0,misc
ITA-Serie A,2022,Hellas Verona,Antonín Barák,CZE,MF,27,1994,0.3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,misc
ITA-Serie A,2022,Hellas Verona,Bruno Amione,ARG,DF,20,2002,0.6,1,0,0,3,0,0,0,0,1,0,0,0,5,1,0,100.0,misc
ITA-Serie A,2022,Hellas Verona,Cyril Ngonge,BEL,"MF,FW",22,2000,8.3,2,0,0,13,11,5,18,6,3,0,1,0,29,17,35,32.7,misc
ITA-Serie A,2022,Hellas Verona,Darko Lazović,SRB,"MF,DF",31,1990,24.9,0,0,0,8,3,9,123,16,13,0,0,0,142,6,16,27.3,misc
ITA-Serie A,2022,Hellas Verona,Davide Faraoni,ITA,DF,30,1991,16.5,7,0,0,21,11,4,37,15,24,0,0,0,85,14,21,40.0,misc
ITA-Serie A,2022,Hellas Verona,Deyovaisio Zeefuik,NED,DF,24,1998,0.1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,misc
ITA-Serie A,2022,Hellas Verona,Diego Coppola,ITA,DF,18,2003,13.1,5,0,0,10,0,0,3,14,17,0,1,0,70,47,34,58.0,misc
ITA-Serie A,2022,Hellas Verona,Fabio Depaoli,ITA,DF,25,1997,24.1,7,0,0,43,31,4,60,18,28,0,0,0,113,24,39,38.1,misc
ITA-Serie A,2022,Hellas Verona,Federico Ceccherini,ITA,DF,30,1992,15.7,9,1,0,31,19,0,6,19,19,0,0,0,102,30,17,63.8,misc
ITA-Serie A,2022,Hellas Verona,Filippo Terracciano,ITA,"DF,MF",19,2003,9.1,2,0,0,7,17,0,25,10,13,0,0,0,47,15,20,42.9,misc
ITA-Serie A,2022,Hellas Verona,Giangiacomo Magnani,ITA,DF,26,1995,17.0,7,1,0,22,8,0,4,21,22,0,0,1,93,33,21,61.1,misc
ITA-Serie A,2022,Hellas Verona,Ibrahim Sulemana,GHA,MF,19,2003,7.2,4,0,0,11,3,1,2,14,13,0,0,0,55,10,12,45.5,misc
ITA-Serie A,2022,Hellas Verona,Isak Hien,SWE,DF,23,1999,29.0,9,0,0,52,23,0,1,31,36,0,0,0,229,80,53,60.2,misc
ITA-Serie A,2022,Hellas Verona,Ivan Ilić,SRB,MF,21,2001,9.5,1,0,0,9,9,0,47,8,10,0,0,0,72,10,13,43.5,misc
